# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Wed Jan 11 01:28:08 EST 2017, 1559, 0.820, 0, 0.970, 304, 90, 15, 38, 97, 86.560, 85.003
Wed Jan 11 01:30:19 EST 2017, 2178, 0.130, 8, 0.660, 361, 96, 14, 16, 24, 8.720, 8.753
Wed Jan 11 01:33:05 EST 2017, 7128, 0.630, 2, 0.160, 511, 51, 5, 41, 69, 21.030, 18.057
Wed Jan 11 01:37:01 EST 2017, 9603, 0.380, 5, 0.910, 586, 73, 9, 3, 46, 8.313, 8.777
Wed Jan 11 01:37:57 EST 2017, 4653, 0.880, 11, 0.410, 436, 28, 19, 28, 91, 0.310, 0.673
Wed Jan 11 01:38:58 EST 2017, 3416, 0.260, 1, 0.530, 548, 17, 12, 47, 13, 1.417, 1.433
Wed Jan 11 01:41:04 EST 2017, 8366, 0.760, 7, 0.030, 398, 62, 2, 22, 58, 5.217, 5.287
Wed Jan 11 01:45:10 EST 2017, 5891, 0.010, 10, 0.780, 323, 39, 7, 35, 35, 3.727, 3.633
Wed Jan 11 01:53:52 EST 2017, 941, 0.510, 4, 0.280, 473, 84, 16, 10, 80, 66.457, 0.000
Wed Jan 11 01:56:23 EST 2017, 1250, 0.040, 2, 0.440, 576, 65, 4, 24, 83, 8.307, 8.120
Wed Jan 11 01:58:24 EST 2017, 6200, 0.540, 8, 0.940, 426, 20, 13, 49, 38, 9.273, 9.203
Wed Jan 11 02:05:46 EST 2017, 8675, 0.290, 11, 0.190, 351, 87, 18, 11, 60, 27.510, 0.000
Wed Jan 11 02:06:27 EST 2017, 3725, 0.790, 5, 0.690, 501, 42, 9, 36, 15, 5.737, 5.763
Wed Jan 11 02:08:28 EST 2017, 4962, 0.410, 7, 0.310, 314, 54, 2, 42, 94, 6.993, 6.830
Wed Jan 11 02:10:33 EST 2017, 9912, 0.910, 1, 0.810, 464, 99, 11, 17, 49, 15.380, 16.940
Wed Jan 11 02:11:44 EST 2017, 7437, 0.160, 4, 0.060, 539, 31, 16, 30, 72, 23.560, 26.040
Wed Jan 11 02:13:25 EST 2017, 2487, 0.660, 10, 0.560, 389, 76, 6, 5, 27, 3.747, 3.713
Wed Jan 11 02:15:41 EST 2017, 1869, 0.350, 5, 0.750, 445, 70, 5, 27, 89, 17.883, 17.843
Wed Jan 11 02:17:31 EST 2017, 6819, 0.850, 11, 0.250, 595, 25, 15, 2, 44, 0.090, 0.087
Wed Jan 11 02:21:02 EST 2017, 9294, 0.100, 8, 0.500, 520, 93, 19, 39, 66, 86.123, 94.457
Wed Jan 11 02:23:44 EST 2017, 4344, 0.600, 2, 0.000, 370, 48, 10, 14, 21, 6.573, 5.277
Wed Jan 11 02:25:39 EST 2017, 3106, 0.230, 9, 0.880, 483, 37, 3, 8, 77, 2.777, 2.803
Wed Jan 11 02:28:00 EST 2017, 8056, 0.730, 3, 0.380, 333, 82, 12, 33, 32, 22.290, 20.883
Wed Jan 11 02:29:54 EST 2017, 5581, 0.480, 0, 0.630, 408, 14, 17, 21, 55, 7.003, 7.963
Wed Jan 11 02:30:45 EST 2017, 631, 0.980, 6, 0.130, 558, 59, 8, 46, 10, 0.080, 0.080
Wed Jan 11 02:34:01 EST 2017, 477, 0.210, 5, 0.550, 319, 44, 17, 3, 59, 6.267, 70.577
Wed Jan 11 02:35:55 EST 2017, 5427, 0.710, 11, 0.050, 469, 89, 8, 28, 14, 8.527, 8.310
Wed Jan 11 02:39:51 EST 2017, 7902, 0.460, 8, 0.800, 544, 21, 3, 15, 81, 3.157, 3.017
Wed Jan 11 02:41:53 EST 2017, 2952, 0.960, 2, 0.300, 394, 66, 13, 40, 36, 0.563, 0.510
Wed Jan 11 02:44:51 EST 2017, 4189, 0.340, 10, 0.670, 581, 55, 15, 34, 70, 51.603, 54.910
Wed Jan 11 02:48:01 EST 2017, 9139, 0.840, 4, 0.170, 431, 10, 5, 9, 25, 0.073, 0.080
Wed Jan 11 02:50:07 EST 2017, 6664, 0.090, 1, 0.920, 356, 77, 1, 46, 93, 1.953, 1.937
Wed Jan 11 02:52:19 EST 2017, 1714, 0.590, 7, 0.420, 506, 32, 10, 21, 48, 11.657, 12.543
Wed Jan 11 02:57:16 EST 2017, 2333, 0.400, 2, 0.240, 450, 38, 19, 49, 76, 62.797, 46.123
Wed Jan 11 03:00:22 EST 2017, 7283, 0.900, 8, 0.740, 300, 83, 9, 24, 31, 12.210, 12.497
Wed Jan 11 03:02:19 EST 2017, 9758, 0.150, 11, 0.490, 375, 16, 4, 37, 98, 3.790, 3.797
Wed Jan 11 03:05:36 EST 2017, 4808, 0.650, 5, 0.990, 525, 61, 14, 12, 53, 20.137, 20.733
Wed Jan 11 03:07:41 EST 2017, 3570, 0.020, 6, 0.110, 412, 72, 16, 18, 65, 23.033, 27.887
Wed Jan 11 03:10:22 EST 2017, 8520, 0.520, 0, 0.610, 562, 27, 7, 43, 20, 4.560, 4.467
Wed Jan 11 03:14:28 EST 2017, 6045, 0.270, 3, 0.360, 487, 94, 2, 6, 87, 5.267, 5.107
Wed Jan 11 03:16:39 EST 2017, 1095, 0.770, 9, 0.860, 337, 49, 11, 31, 42, 14.147, 14.143
Wed Jan 11 03:20:35 EST 2017, 786, 0.300, 7, 0.890, 403, 30, 8, 42, 34, 5.297, 5.370
Wed Jan 11 03:30:19 EST 2017, 5736, 0.800, 1, 0.390, 553, 75, 18, 17, 79, 60.690, 0.000
Wed Jan 11 03:32:55 EST 2017, 8211, 0.050, 4, 0.640, 478, 52, 13, 29, 11, 3.333, 3.290
Wed Jan 11 03:35:01 EST 2017, 3261, 0.550, 10, 0.140, 328, 97, 4, 4, 56, 5.810, 9.370
Wed Jan 11 03:39:07 EST 2017, 4498, 0.180, 0, 0.770, 515, 86, 6, 23, 45, 11.363, 11.350
Wed Jan 11 04:45:13 EST 2017, 9448, 0.680, 6, 0.270, 365, 41, 16, 48, 90, 64.060, 68.730
Wed Jan 11 04:47:14 EST 2017, 6973, 0.430, 9, 0.520, 440, 63, 11, 10, 22, 5.610, 5.670
Wed Jan 11 04:49:10 EST 2017, 2023, 0.930, 3, 0.020, 590, 18, 1, 35, 67, 0.087, 0.087
Wed Jan 11 04:51:11 EST 2017, 1405, 0.120, 11, 0.330, 534, 13, 10, 7, 51, 2.550, 2.693
Wed Jan 11 04:54:27 EST 2017, 6355, 0.620, 5, 0.830, 384, 58, 19, 32, 96, 64.943, 72.937
Wed Jan 11 04:55:17 EST 2017, 8830, 0.370, 2, 0.080, 309, 35, 14, 20, 28, 4.997, 4.463
Wed Jan 11 04:59:54 EST 2017, 3880, 0.870, 8, 0.580, 459, 80, 5, 45, 73, 35.623, 36.953
Wed Jan 11 05:00:35 EST 2017, 2642, 0.490, 3, 0.450, 347, 92, 7, 26, 39, 10.870, 10.937
Wed Jan 11 05:02:45 EST 2017, 7592, 0.990, 9, 0.950, 497, 47, 17, 1, 84, 23.423, 23.990
Wed Jan 11 05:04:41 EST 2017, 5117, 0.240, 6, 0.200, 572, 69, 12, 39, 17, 14.013, 14.323
Wed Jan 11 05:06:27 EST 2017, 167, 0.740, 0, 0.700, 422, 24, 2, 14, 62, 1.867, 1.847
Wed Jan 11 05:08:32 EST 2017, 148, 0.240, 11, 0.430, 357, 58, 5, 10, 89, 7.140, 7.220
Wed Jan 11 05:10:33 EST 2017, 5098, 0.740, 5, 0.930, 507, 13, 15, 35, 44, 7.597, 7.833
Wed Jan 11 05:13:59 EST 2017, 7573, 0.490, 2, 0.180, 582, 80, 10, 23, 66, 51.617, 97.553
Wed Jan 11 05:14:30 EST 2017, 2623, 0.990, 8, 0.680, 432, 35, 1, 48, 21, 0.087, 0.080
Wed Jan 11 05:16:56 EST 2017, 3860, 0.370, 4, 0.300, 544, 47, 8, 29, 77, 24.500, 22.913
Wed Jan 11 05:21:22 EST 2017, 8810, 0.870, 10, 0.800, 394, 92, 17, 4, 32, 15.697, 40.313
Wed Jan 11 05:22:48 EST 2017, 6335, 0.120, 7, 0.050, 319, 24, 12, 42, 55, 8.167, 8.783
Wed Jan 11 05:23:43 EST 2017, 1385, 0.620, 1, 0.550, 469, 69, 3, 17, 10, 0.800, 0.770
Wed Jan 11 05:25:14 EST 2017, 2004, 0.430, 8, 0.860, 488, 75, 6, 38, 83, 30.460, 31.203
Wed Jan 11 05:26:45 EST 2017, 6954, 0.930, 2, 0.360, 338, 30, 16, 13, 38, 0.617, 0.100
Wed Jan 11 05:29:11 EST 2017, 9429, 0.180, 5, 0.610, 413, 97, 11, 26, 61, 26.703, 27.390
Wed Jan 11 05:30:11 EST 2017, 4479, 0.680, 11, 0.110, 563, 52, 2, 1, 16, 0.997, 0.947
Wed Jan 11 05:32:22 EST 2017, 3242, 0.060, 0, 0.990, 375, 41, 9, 20, 94, 9.610, 9.953
Wed Jan 11 05:35:48 EST 2017, 8192, 0.560, 6, 0.490, 525, 86, 18, 45, 49, 95.357, 95.710
Wed Jan 11 05:36:19 EST 2017, 5717, 0.310, 9, 0.740, 450, 19, 14, 7, 72, 5.773, 6.400
Wed Jan 11 05:38:19 EST 2017, 767, 0.810, 3, 0.240, 300, 64, 4, 32, 27, 3.910, 3.877
Wed Jan 11 05:40:30 EST 2017, 1076, 0.280, 1, 0.020, 441, 83, 15, 46, 24, 13.967, 12.437
Wed Jan 11 05:42:37 EST 2017, 6026, 0.780, 7, 0.520, 591, 38, 6, 21, 69, 15.477, 16.467
Wed Jan 11 05:44:22 EST 2017, 8501, 0.030, 10, 0.270, 516, 61, 1, 34, 47, 2.113, 2.117
Wed Jan 11 05:47:33 EST 2017, 3551, 0.530, 4, 0.770, 366, 16, 11, 9, 92, 4.857, 5.213
Wed Jan 11 05:50:34 EST 2017, 4788, 0.150, 6, 0.140, 479, 27, 18, 15, 13, 2.597, 2.637
Wed Jan 11 05:55:00 EST 2017, 9738, 0.650, 0, 0.640, 329, 72, 8, 40, 58, 23.197, 23.610
Wed Jan 11 05:57:41 EST 2017, 7263, 0.400, 3, 0.390, 404, 49, 3, 2, 35, 1.267, 1.203
Wed Jan 11 06:00:32 EST 2017, 2313, 0.900, 9, 0.890, 554, 94, 13, 27, 80, 105.273, 104.717
Wed Jan 11 06:01:53 EST 2017, 1695, 0.090, 5, 0.710, 572, 89, 17, 6, 18, 6.590, 6.703
Wed Jan 11 06:03:09 EST 2017, 6645, 0.590, 11, 0.210, 422, 44, 7, 31, 63, 15.560, 16.577
Wed Jan 11 06:06:55 EST 2017, 9120, 0.340, 8, 0.960, 347, 66, 2, 18, 41, 2.120, 2.013
Wed Jan 11 06:08:35 EST 2017, 4170, 0.840, 2, 0.460, 497, 21, 12, 43, 86, 29.937, 37.963
Wed Jan 11 06:12:01 EST 2017, 2932, 0.460, 9, 0.580, 310, 10, 19, 37, 30, 3.757, 3.833
Wed Jan 11 06:14:04 EST 2017, 7882, 0.960, 3, 0.080, 460, 55, 9, 12, 75, 3.173, 3.127
Wed Jan 11 06:18:17 EST 2017, 5407, 0.210, 0, 0.830, 535, 33, 5, 49, 52, 8.133, 7.990
Wed Jan 11 06:27:30 EST 2017, 457, 0.710, 6, 0.330, 385, 78, 14, 24, 97, 77.343, 0.000
Wed Jan 11 06:29:26 EST 2017, 612, 0.480, 4, 0.970, 455, 26, 1, 30, 51, 1.040, 1.100
Wed Jan 11 06:30:26 EST 2017, 5562, 0.980, 10, 0.470, 305, 71, 10, 5, 96, 0.137, 0.120
Wed Jan 11 06:32:42 EST 2017, 8037, 0.230, 7, 0.720, 380, 48, 15, 42, 28, 11.860, 11.960
Wed Jan 11 06:36:54 EST 2017, 3087, 0.730, 1, 0.220, 530, 93, 6, 17, 73, 18.830, 18.710
Wed Jan 11 06:40:41 EST 2017, 4324, 0.100, 9, 0.850, 418, 82, 3, 11, 39, 2.470, 2.730
Wed Jan 11 06:44:22 EST 2017, 9274, 0.600, 3, 0.350, 568, 37, 13, 36, 84, 97.513, 65.490
Wed Jan 11 06:50:01 EST 2017, 6799, 0.350, 0, 0.600, 493, 59, 17, 24, 17, 9.630, 9.557
Wed Jan 11 06:50:57 EST 2017, 1849, 0.850, 6, 0.100, 343, 14, 8, 49, 62, 0.077, 0.087
Wed Jan 11 06:52:58 EST 2017, 2468, 0.170, 2, 0.290, 324, 20, 2, 20, 34, 0.563, 0.547
Wed Jan 11 06:56:06 EST 2017, 7418, 0.670, 8, 0.790, 474, 65, 12, 45, 79, 68.127, 69.700
Wed Jan 11 08:00:37 EST 2017, 9893, 0.420, 11, 0.040, 549, 42, 16, 8, 11, 3.613, 3.257
Wed Jan 11 08:03:23 EST 2017, 4943, 0.920, 5, 0.540, 399, 87, 7, 33, 56, 29.840, 43.287
Wed Jan 11 08:05:59 EST 2017, 3706, 0.290, 7, 0.410, 586, 99, 4, 39, 45, 17.577, 17.117
Wed Jan 11 08:09:05 EST 2017, 8656, 0.790, 1, 0.910, 436, 54, 14, 14, 90, 14.900, 15.487
Wed Jan 11 08:13:06 EST 2017, 6181, 0.040, 4, 0.160, 361, 76, 19, 27, 23, 10.607, 11.047
Wed Jan 11 08:15:07 EST 2017, 1231, 0.540, 10, 0.660, 511, 31, 9, 2, 68, 6.127, 7.893
Wed Jan 11 08:17:18 EST 2017, 921, 0.010, 8, 0.570, 539, 51, 11, 13, 76, 14.517, 15.610
Wed Jan 11 08:19:59 EST 2017, 5871, 0.510, 2, 0.070, 389, 96, 1, 38, 31, 1.797, 1.873
Wed Jan 11 08:22:04 EST 2017, 8346, 0.260, 5, 0.820, 314, 28, 6, 0, 99, 2.010, 2.043
Wed Jan 11 08:24:57 EST 2017, 3396, 0.760, 11, 0.320, 464, 73, 16, 25, 54, 51.263, 56.610
Wed Jan 11 08:26:17 EST 2017, 4634, 0.380, 1, 0.690, 352, 62, 13, 44, 65, 15.203, 15.247
Wed Jan 11 08:30:04 EST 2017, 9584, 0.880, 7, 0.190, 502, 17, 4, 19, 20, 0.100, 0.080
Wed Jan 11 08:32:50 EST 2017, 7109, 0.130, 10, 0.940, 577, 85, 9, 31, 87, 44.540, 45.580
Wed Jan 11 08:34:41 EST 2017, 2159, 0.630, 4, 0.440, 427, 40, 18, 6, 42, 13.770, 30.173
Wed Jan 11 08:38:32 EST 2017, 1540, 0.320, 11, 0.130, 408, 34, 12, 35, 59, 16.250, 17.050
Wed Jan 11 08:42:23 EST 2017, 6490, 0.820, 5, 0.630, 558, 79, 3, 10, 14, 2.000, 2.003
Wed Jan 11 08:46:30 EST 2017, 8965, 0.070, 2, 0.380, 483, 12, 7, 47, 82, 3.840, 3.950
Wed Jan 11 08:50:46 EST 2017, 4015, 0.570, 8, 0.880, 333, 57, 17, 22, 37, 15.000, 15.243
Wed Jan 11 09:00:19 EST 2017, 2778, 0.200, 3, 0.000, 521, 68, 14, 3, 70, 16.083, 0.000
Wed Jan 11 09:02:50 EST 2017, 7728, 0.700, 9, 0.500, 371, 23, 5, 28, 25, 2.167, 2.243
Wed Jan 11 09:10:32 EST 2017, 5253, 0.450, 6, 0.250, 446, 90, 10, 16, 93, 45.003, 0.000
Wed Jan 11 09:12:08 EST 2017, 303, 0.950, 0, 0.750, 596, 45, 19, 41, 48, 63.013, 68.330
Wed Jan 11 09:15:09 EST 2017, 380, 0.350, 6, 0.620, 307, 40, 3, 26, 88, 4.710, 4.620
Wed Jan 11 09:22:21 EST 2017, 5330, 0.850, 0, 0.120, 457, 85, 13, 1, 43, 14.603, 0.000
Wed Jan 11 09:23:26 EST 2017, 7805, 0.100, 3, 0.870, 532, 18, 18, 38, 65, 11.187, 11.820
Wed Jan 11 09:25:22 EST 2017, 2855, 0.600, 9, 0.370, 382, 63, 8, 13, 20, 4.303, 4.237
Wed Jan 11 09:27:23 EST 2017, 4092, 0.220, 1, 0.500, 570, 74, 1, 7, 99, 1.803, 1.773
Wed Jan 11 09:29:39 EST 2017, 9042, 0.720, 7, 0.000, 420, 29, 10, 32, 54, 16.733, 18.983
Wed Jan 11 09:35:26 EST 2017, 6567, 0.470, 10, 0.750, 345, 97, 15, 19, 77, 42.613, 93.180
Wed Jan 11 09:38:32 EST 2017, 1617, 0.970, 4, 0.250, 495, 52, 6, 44, 32, 0.110, 0.110
Wed Jan 11 09:40:47 EST 2017, 2236, 0.030, 10, 0.060, 476, 46, 5, 22, 94, 9.487, 10.707
Wed Jan 11 09:45:24 EST 2017, 7186, 0.530, 4, 0.560, 326, 91, 14, 47, 49, 41.007, 41.967
Wed Jan 11 09:47:24 EST 2017, 9661, 0.280, 1, 0.310, 401, 23, 19, 10, 71, 4.967, 27.457
Wed Jan 11 09:49:05 EST 2017, 4711, 0.780, 7, 0.810, 551, 68, 9, 35, 26, 17.057, 17.170
Wed Jan 11 09:53:01 EST 2017, 3474, 0.410, 5, 0.180, 439, 57, 2, 41, 82, 8.190, 7.940
Wed Jan 11 09:54:57 EST 2017, 8424, 0.910, 11, 0.680, 589, 12, 12, 16, 37, 0.430, 0.147
Wed Jan 11 09:57:48 EST 2017, 5949, 0.160, 8, 0.430, 514, 80, 16, 29, 60, 46.750, 50.423
Wed Jan 11 10:00:09 EST 2017, 999, 0.660, 2, 0.930, 364, 35, 7, 4, 15, 0.693, 0.660
Wed Jan 11 10:02:15 EST 2017, 1308, 0.130, 3, 0.780, 392, 15, 13, 18, 18, 1.147, 1.177
Wed Jan 11 10:04:36 EST 2017, 6258, 0.630, 9, 0.280, 542, 60, 4, 43, 63, 19.387, 19.937
Wed Jan 11 10:08:22 EST 2017, 8733, 0.380, 6, 0.530, 467, 38, 9, 5, 40, 4.117, 4.153
Wed Jan 11 10:17:49 EST 2017, 3783, 0.880, 0, 0.030, 317, 83, 18, 30, 85, 86.480, 0.000
Wed Jan 11 10:21:05 EST 2017, 5020, 0.250, 11, 0.900, 504, 94, 11, 49, 29, 26.680, 26.333
Wed Jan 11 10:26:52 EST 2017, 9970, 0.750, 5, 0.400, 354, 49, 2, 24, 74, 4.543, 4.573
Wed Jan 11 10:30:18 EST 2017, 7495, 0.000, 2, 0.650, 429, 71, 6, 36, 51, 7.513, 7.433
Wed Jan 11 10:36:25 EST 2017, 2545, 0.500, 8, 0.150, 579, 26, 16, 11, 96, 28.157, 240.867
Wed Jan 11 10:39:26 EST 2017, 1927, 0.440, 0, 0.460, 561, 32, 15, 33, 23, 9.890, 10.147
Wed Jan 11 10:40:27 EST 2017, 6877, 0.940, 6, 0.960, 411, 77, 5, 8, 68, 10.053, 10.173
Wed Jan 11 10:41:42 EST 2017, 9352, 0.190, 9, 0.210, 336, 54, 10, 46, 46, 14.867, 14.703
Wed Jan 11 10:47:54 EST 2017, 4402, 0.690, 3, 0.710, 486, 99, 19, 21, 91, 111.167, 0.000
Wed Jan 11 10:50:30 EST 2017, 3164, 0.060, 7, 0.340, 373, 88, 12, 2, 12, 1.777, 1.780
Wed Jan 11 10:52:31 EST 2017, 8114, 0.560, 1, 0.840, 523, 43, 3, 27, 57, 2.753, 2.747
Wed Jan 11 10:54:42 EST 2017, 5639, 0.310, 4, 0.090, 598, 66, 7, 15, 35, 10.957, 9.183
Wed Jan 11 10:57:13 EST 2017, 689, 0.810, 10, 0.590, 448, 21, 17, 40, 80, 33.067, 38.473
Wed Jan 11 10:58:44 EST 2017, 535, 0.110, 0, 0.200, 509, 95, 8, 8, 36, 7.837, 7.937
Wed Jan 11 11:01:00 EST 2017, 5485, 0.610, 6, 0.700, 359, 50, 17, 33, 81, 44.257, 49.187
Wed Jan 11 11:04:20 EST 2017, 7960, 0.360, 9, 0.450, 434, 73, 13, 20, 13, 5.973, 5.900
Wed Jan 11 11:06:21 EST 2017, 3010, 0.860, 3, 0.950, 584, 28, 3, 45, 58, 5.820, 5.707
Wed Jan 11 11:10:28 EST 2017, 4247, 0.490, 8, 0.070, 396, 16, 5, 26, 47, 2.917, 3.210
Wed Jan 11 11:17:55 EST 2017, 9197, 0.990, 2, 0.570, 546, 61, 15, 1, 92, 38.373, 0.000
Wed Jan 11 11:18:45 EST 2017, 6722, 0.240, 5, 0.320, 471, 39, 10, 39, 25, 7.633, 7.343
Wed Jan 11 11:19:41 EST 2017, 1772, 0.740, 11, 0.820, 321, 84, 1, 14, 70, 3.057, 3.047
Wed Jan 11 11:23:57 EST 2017, 2391, 0.300, 3, 0.510, 340, 78, 9, 42, 53, 18.420, 18.227
Wed Jan 11 11:27:48 EST 2017, 7341, 0.800, 9, 0.010, 490, 33, 18, 17, 98, 0.200, 0.197
Wed Jan 11 11:30:05 EST 2017, 9816, 0.050, 6, 0.760, 565, 56, 14, 29, 30, 12.877, 13.420
Wed Jan 11 11:30:55 EST 2017, 4866, 0.550, 0, 0.260, 415, 11, 4, 4, 75, 1.607, 2.163
Wed Jan 11 11:32:56 EST 2017, 3628, 0.170, 10, 0.640, 528, 22, 7, 23, 42, 3.840, 3.823
Wed Jan 11 11:40:08 EST 2017, 8578, 0.670, 4, 0.140, 378, 67, 16, 48, 87, 152.837, 0.000
Wed Jan 11 11:43:09 EST 2017, 6103, 0.420, 1, 0.890, 303, 45, 11, 11, 19, 1.137, 1.030
Wed Jan 11 11:45:10 EST 2017, 1153, 0.920, 7, 0.390, 453, 90, 2, 36, 64, 0.153, 0.173
Wed Jan 11 11:48:41 EST 2017, 844, 0.390, 9, 0.360, 593, 70, 18, 47, 56, 87.020, 90.050
Wed Jan 11 11:51:18 EST 2017, 5794, 0.890, 3, 0.860, 443, 25, 8, 22, 11, 1.460, 1.420
Wed Jan 11 11:53:34 EST 2017, 8269, 0.140, 0, 0.110, 368, 92, 4, 34, 78, 14.597, 14.710
Wed Jan 11 11:55:34 EST 2017, 3319, 0.640, 6, 0.610, 518, 47, 13, 9, 33, 9.770, 10.303
Wed Jan 11 11:59:36 EST 2017, 4556, 0.020, 5, 0.480, 331, 36, 16, 15, 67, 7.963, 8.310
Wed Jan 11 12:02:42 EST 2017, 9506, 0.520, 11, 0.980, 481, 81, 6, 40, 22, 9.173, 9.243
Wed Jan 11 12:04:33 EST 2017, 7031, 0.270, 8, 0.230, 556, 14, 1, 3, 89, 0.857, 0.883
Wed Jan 11 12:06:49 EST 2017, 2081, 0.770, 2, 0.730, 406, 59, 11, 28, 44, 13.973, 14.583
Wed Jan 11 12:08:55 EST 2017, 1463, 0.200, 7, 0.920, 425, 64, 19, 0, 73, 14.913, 14.263
Wed Jan 11 12:10:45 EST 2017, 6413, 0.700, 1, 0.420, 575, 19, 10, 25, 28, 3.053, 3.403
Wed Jan 11 12:13:06 EST 2017, 8888, 0.450, 4, 0.670, 500, 87, 5, 12, 95, 17.437, 17.897
Wed Jan 11 12:16:48 EST 2017, 3938, 0.950, 10, 0.170, 350, 42, 14, 37, 50, 0.150, 0.140
Wed Jan 11 12:19:18 EST 2017, 2700, 0.330, 2, 0.790, 462, 53, 17, 31, 61, 23.537, 24.417
Wed Jan 11 12:20:59 EST 2017, 7650, 0.830, 8, 0.290, 312, 98, 7, 6, 16, 3.203, 3.170
Wed Jan 11 12:22:05 EST 2017, 5175, 0.080, 11, 0.540, 387, 31, 2, 43, 84, 3.153, 3.207
Wed Jan 11 12:23:41 EST 2017, 225, 0.580, 5, 0.040, 537, 76, 12, 18, 39, 39.630, 29.090
Wed Jan 11 12:25:11 EST 2017, 187, 0.410, 2, 0.620, 384, 89, 5, 14, 41, 4.837, 4.900
Wed Jan 11 12:28:02 EST 2017, 5137, 0.910, 8, 0.120, 534, 44, 14, 39, 86, 0.697, 0.337
Wed Jan 11 12:29:08 EST 2017, 7612, 0.160, 11, 0.870, 459, 67, 19, 2, 19, 3.877, 4.107
Wed Jan 11 12:30:18 EST 2017, 2662, 0.660, 5, 0.370, 309, 22, 9, 27, 64, 7.300, 8.573
Wed Jan 11 12:31:09 EST 2017, 3899, 0.040, 6, 0.740, 496, 10, 2, 45, 52, 1.047, 1.013
Wed Jan 11 12:37:57 EST 2017, 8849, 0.540, 0, 0.240, 346, 55, 12, 20, 97, 29.237, 0.000
Wed Jan 11 12:40:23 EST 2017, 6374, 0.290, 3, 0.990, 421, 33, 16, 33, 30, 7.140, 6.973
Wed Jan 11 12:46:05 EST 2017, 1424, 0.790, 9, 0.490, 571, 78, 7, 8, 75, 24.507, 56.150
Wed Jan 11 12:48:36 EST 2017, 2043, 0.220, 4, 0.180, 552, 84, 3, 36, 47, 9.397, 9.207
Wed Jan 11 12:51:27 EST 2017, 6993, 0.720, 10, 0.680, 402, 39, 13, 11, 92, 20.407, 43.037
Wed Jan 11 12:52:53 EST 2017, 9468, 0.470, 7, 0.430, 327, 61, 18, 48, 24, 18.670, 18.587
Wed Jan 11 12:56:39 EST 2017, 4518, 0.970, 1, 0.930, 477, 16, 8, 23, 69, 3.087, 2.977
Wed Jan 11 12:57:34 EST 2017, 3280, 0.350, 9, 0.050, 365, 27, 1, 5, 36, 0.557, 0.540
Wed Jan 11 13:00:05 EST 2017, 8230, 0.850, 3, 0.550, 515, 72, 11, 30, 81, 67.397, 85.183
Wed Jan 11 13:02:16 EST 2017, 5755, 0.100, 0, 0.300, 590, 50, 15, 17, 13, 4.503, 4.623
Wed Jan 11 13:04:47 EST 2017, 805, 0.600, 6, 0.800, 440, 95, 6, 42, 58, 29.887, 30.570
Wed Jan 11 13:08:43 EST 2017, 1115, 0.070, 10, 0.960, 318, 75, 15, 28, 61, 21.433, 21.850
Wed Jan 11 13:10:24 EST 2017, 6065, 0.570, 4, 0.460, 468, 30, 5, 3, 16, 0.963, 0.917
Wed Jan 11 13:12:55 EST 2017, 8540, 0.320, 1, 0.710, 543, 98, 10, 41, 83, 31.043, 32.050
Wed Jan 11 13:15:56 EST 2017, 3590, 0.820, 7, 0.210, 393, 53, 19, 16, 38, 23.707, 70.917
Wed Jan 11 13:18:42 EST 2017, 4827, 0.440, 3, 0.840, 580, 41, 12, 9, 72, 11.967, 12.310
Wed Jan 11 13:20:33 EST 2017, 9777, 0.940, 9, 0.340, 430, 86, 3, 34, 27, 0.090, 0.087
Wed Jan 11 13:22:44 EST 2017, 7302, 0.190, 6, 0.590, 355, 19, 8, 22, 95, 5.337, 5.767
Wed Jan 11 13:25:55 EST 2017, 2352, 0.690, 0, 0.090, 505, 64, 17, 47, 50, 68.287, 73.760
Wed Jan 11 13:32:12 EST 2017, 1733, 0.260, 8, 0.270, 487, 58, 14, 19, 67, 26.637, 136.563
Wed Jan 11 13:34:48 EST 2017, 6683, 0.760, 2, 0.770, 337, 13, 4, 44, 22, 0.893, 0.880
Wed Jan 11 13:42:35 EST 2017, 9158, 0.010, 5, 0.020, 412, 81, 9, 6, 89, 12.580, 0.000
Wed Jan 11 13:49:12 EST 2017, 4208, 0.510, 11, 0.520, 562, 36, 18, 31, 44, 26.033, 27.913
Wed Jan 11 13:50:58 EST 2017, 2971, 0.130, 1, 0.400, 449, 47, 11, 37, 55, 7.743, 7.603
Wed Jan 11 13:51:53 EST 2017, 7921, 0.630, 7, 0.900, 599, 92, 2, 12, 10, 1.263, 1.267
Wed Jan 11 13:53:09 EST 2017, 5446, 0.380, 10, 0.150, 524, 25, 6, 25, 78, 9.470, 10.193
Wed Jan 11 13:56:19 EST 2017, 496, 0.880, 4, 0.650, 374, 70, 16, 0, 33, 8.067, 85.247
Wed Jan 11 14:00:41 EST 2017, 651, 0.180, 8, 0.040, 585, 34, 9, 44, 82, 26.687, 26.590
Wed Jan 11 14:02:46 EST 2017, 5601, 0.680, 2, 0.540, 435, 79, 19, 19, 37, 28.443, 27.387
Wed Jan 11 14:04:27 EST 2017, 8076, 0.430, 5, 0.290, 360, 12, 14, 32, 60, 7.570, 8.667
