# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Wed Jan 11 04:04:26 EST 2017, 7732, 0.070, 7, 0.840, 334, 37, 1, 17, 58, 0.847, 0.840
Wed Jan 11 04:06:34 EST 2017, 2782, 0.570, 1, 0.340, 484, 82, 10, 42, 13, 5.807, 5.643
Wed Jan 11 04:09:50 EST 2017, 4020, 0.200, 9, 0.720, 372, 93, 18, 36, 92, 77.080, 82.160
Wed Jan 11 04:10:51 EST 2017, 8970, 0.700, 3, 0.220, 522, 48, 8, 11, 47, 18.290, 13.420
Wed Jan 11 04:12:51 EST 2017, 6495, 0.450, 0, 0.970, 597, 71, 3, 49, 70, 19.527, 19.343
Wed Jan 11 04:14:32 EST 2017, 1545, 0.950, 6, 0.470, 447, 26, 13, 24, 25, 0.093, 0.083
Wed Jan 11 04:16:55 EST 2017, 2164, 0.010, 2, 0.150, 390, 31, 16, 45, 98, 17.553, 17.753
Wed Jan 11 04:17:56 EST 2017, 7114, 0.510, 8, 0.650, 540, 76, 7, 20, 53, 18.630, 19.243
Wed Jan 11 04:18:47 EST 2017, 9589, 0.260, 11, 0.400, 465, 54, 2, 33, 75, 6.323, 6.150
Wed Jan 11 04:22:53 EST 2017, 4639, 0.760, 5, 0.900, 315, 99, 12, 8, 30, 8.640, 8.880
Wed Jan 11 04:30:30 EST 2017, 3401, 0.380, 7, 0.030, 503, 88, 19, 14, 86, 83.697, 0.000
Wed Jan 11 04:31:01 EST 2017, 8351, 0.880, 1, 0.530, 353, 43, 9, 39, 41, 7.133, 7.307
Wed Jan 11 04:32:56 EST 2017, 5876, 0.130, 4, 0.280, 428, 65, 5, 2, 64, 3.910, 4.230
Wed Jan 11 04:35:02 EST 2017, 926, 0.630, 10, 0.780, 578, 20, 14, 27, 19, 4.730, 4.753
Wed Jan 11 04:36:58 EST 2017, 1235, 0.160, 8, 0.930, 475, 40, 6, 38, 11, 1.840, 1.873
Wed Jan 11 04:41:55 EST 2017, 6185, 0.660, 2, 0.430, 325, 85, 16, 13, 56, 22.607, 123.420
Wed Jan 11 04:43:05 EST 2017, 8660, 0.410, 5, 0.680, 400, 17, 11, 25, 33, 3.347, 3.533
Wed Jan 11 05:46:24 EST 2017, 3710, 0.910, 11, 0.180, 550, 62, 2, 0, 78, 0.097, 0.100
Wed Jan 11 05:47:35 EST 2017, 4948, 0.290, 0, 0.810, 437, 73, 9, 19, 22, 5.810, 6.220
Wed Jan 11 05:52:54 EST 2017, 9898, 0.790, 6, 0.310, 587, 28, 18, 44, 67, 70.967, 128.330
Wed Jan 11 05:56:50 EST 2017, 7423, 0.040, 9, 0.560, 512, 96, 13, 6, 44, 12.893, 13.483
Wed Jan 11 05:58:51 EST 2017, 2473, 0.540, 3, 0.060, 362, 51, 4, 31, 89, 11.170, 11.153
Wed Jan 11 05:59:47 EST 2017, 1854, 0.480, 10, 0.250, 306, 45, 8, 10, 27, 2.953, 2.950
Wed Jan 11 06:07:16 EST 2017, 6804, 0.980, 4, 0.750, 456, 90, 17, 35, 72, 108.143, 0.000
Wed Jan 11 06:10:02 EST 2017, 9279, 0.230, 1, 0.000, 531, 23, 12, 22, 50, 4.383, 4.810
Wed Jan 11 06:12:17 EST 2017, 4329, 0.730, 7, 0.500, 381, 68, 3, 47, 95, 19.930, 19.817
Wed Jan 11 06:16:09 EST 2017, 3092, 0.100, 3, 0.370, 569, 57, 10, 28, 16, 4.630, 4.573
Wed Jan 11 06:18:11 EST 2017, 8042, 0.600, 9, 0.870, 419, 12, 19, 3, 61, 3.537, 3.960
Wed Jan 11 06:20:42 EST 2017, 5567, 0.350, 6, 0.120, 344, 79, 15, 41, 39, 31.380, 28.770
Wed Jan 11 06:24:28 EST 2017, 617, 0.850, 0, 0.620, 494, 34, 5, 16, 84, 10.653, 10.927
Wed Jan 11 06:26:34 EST 2017, 462, 0.090, 11, 0.040, 423, 69, 10, 35, 43, 16.247, 16.920
Wed Jan 11 06:28:24 EST 2017, 5412, 0.590, 5, 0.540, 573, 24, 1, 10, 88, 1.663, 1.610
Wed Jan 11 06:30:30 EST 2017, 7887, 0.340, 2, 0.290, 498, 92, 5, 48, 20, 6.723, 6.387
Wed Jan 11 06:33:01 EST 2017, 2937, 0.840, 8, 0.790, 348, 47, 15, 23, 65, 25.890, 29.910
Wed Jan 11 06:39:05 EST 2017, 4175, 0.460, 4, 0.170, 461, 35, 13, 4, 54, 11.463, 124.430
Wed Jan 11 06:43:01 EST 2017, 9125, 0.960, 10, 0.670, 311, 80, 3, 29, 99, 17.257, 1.667
Wed Jan 11 06:46:48 EST 2017, 6650, 0.210, 7, 0.420, 386, 13, 8, 17, 32, 1.573, 1.583
Wed Jan 11 06:49:36 EST 2017, 1700, 0.710, 1, 0.920, 536, 58, 17, 42, 77, 40.097, 38.213
Wed Jan 11 06:51:11 EST 2017, 2318, 0.270, 7, 0.730, 592, 64, 11, 13, 48, 15.087, 15.973
Wed Jan 11 06:54:58 EST 2017, 7268, 0.770, 1, 0.230, 442, 19, 2, 38, 93, 2.067, 2.123
Wed Jan 11 06:59:03 EST 2017, 9743, 0.020, 4, 0.980, 367, 86, 7, 1, 26, 1.523, 1.587
Wed Jan 11 07:03:49 EST 2017, 4793, 0.520, 10, 0.480, 517, 41, 16, 26, 71, 35.723, 63.070
Wed Jan 11 07:06:30 EST 2017, 3556, 0.150, 0, 0.610, 330, 52, 14, 45, 37, 13.657, 13.980
Wed Jan 11 07:08:46 EST 2017, 8506, 0.650, 6, 0.110, 480, 97, 4, 20, 82, 22.373, 24.043
Wed Jan 11 07:12:27 EST 2017, 6031, 0.400, 9, 0.860, 555, 30, 9, 32, 15, 3.460, 3.413
Wed Jan 11 07:19:59 EST 2017, 1081, 0.900, 3, 0.360, 405, 75, 19, 7, 60, 59.463, 0.000
Wed Jan 11 07:20:40 EST 2017, 771, 0.430, 2, 0.390, 339, 95, 1, 21, 63, 2.367, 2.320
Wed Jan 11 07:22:56 EST 2017, 5721, 0.930, 8, 0.890, 489, 50, 11, 46, 18, 13.097, 13.023
Wed Jan 11 07:31:58 EST 2017, 8196, 0.180, 11, 0.140, 564, 72, 16, 9, 85, 39.663, 0.000
Wed Jan 11 07:33:04 EST 2017, 3246, 0.680, 5, 0.640, 414, 27, 6, 34, 40, 5.123, 5.573
Wed Jan 11 07:35:04 EST 2017, 4484, 0.060, 6, 0.260, 526, 16, 4, 40, 74, 3.800, 4.273
Wed Jan 11 07:37:10 EST 2017, 9434, 0.560, 0, 0.760, 376, 61, 13, 15, 29, 8.707, 8.837
Wed Jan 11 07:42:48 EST 2017, 6959, 0.310, 3, 0.010, 301, 38, 18, 28, 96, 31.307, 203.903
Wed Jan 11 07:46:04 EST 2017, 2009, 0.810, 9, 0.510, 451, 83, 8, 3, 51, 12.350, 31.540
Wed Jan 11 07:49:25 EST 2017, 1390, 0.240, 5, 0.830, 508, 78, 2, 31, 68, 7.487, 7.443
Wed Jan 11 07:51:26 EST 2017, 6340, 0.740, 11, 0.330, 358, 33, 12, 6, 23, 3.277, 3.447
Wed Jan 11 07:53:52 EST 2017, 8815, 0.490, 8, 0.580, 433, 55, 17, 43, 91, 76.757, 86.593
Wed Jan 11 07:57:28 EST 2017, 3865, 0.990, 2, 0.080, 583, 10, 7, 18, 46, 0.170, 0.103
Wed Jan 11 07:59:34 EST 2017, 2628, 0.370, 10, 0.950, 395, 21, 5, 12, 57, 2.063, 1.990
Wed Jan 11 08:00:55 EST 2017, 7578, 0.870, 4, 0.450, 545, 66, 14, 37, 12, 18.657, 17.837
Wed Jan 11 08:02:50 EST 2017, 5103, 0.120, 1, 0.700, 470, 44, 19, 24, 79, 12.870, 12.907
Wed Jan 11 08:05:07 EST 2017, 153, 0.620, 7, 0.200, 320, 89, 10, 49, 34, 24.823, 24.803
Wed Jan 11 08:06:48 EST 2017, 172, 0.120, 5, 0.930, 385, 32, 3, 28, 28, 1.253, 1.273
Wed Jan 11 08:16:20 EST 2017, 5122, 0.620, 11, 0.430, 535, 77, 12, 3, 73, 25.433, 0.000
Wed Jan 11 08:17:10 EST 2017, 7597, 0.370, 8, 0.680, 460, 10, 17, 40, 50, 7.540, 8.690
Wed Jan 11 08:25:08 EST 2017, 2647, 0.870, 2, 0.180, 310, 55, 8, 15, 95, 18.960, 0.000
Wed Jan 11 08:28:04 EST 2017, 3885, 0.490, 9, 0.800, 498, 66, 1, 9, 16, 0.687, 0.650
Wed Jan 11 08:30:00 EST 2017, 8835, 0.990, 3, 0.300, 348, 21, 10, 34, 61, 0.087, 0.097
Wed Jan 11 08:31:25 EST 2017, 6360, 0.240, 0, 0.550, 423, 89, 15, 21, 39, 21.583, 22.037
Wed Jan 11 08:36:47 EST 2017, 1410, 0.740, 6, 0.050, 573, 44, 5, 46, 84, 29.650, 31.940
Wed Jan 11 08:40:18 EST 2017, 2028, 0.310, 1, 0.370, 554, 49, 4, 24, 11, 0.877, 0.933
Wed Jan 11 08:45:35 EST 2017, 6978, 0.810, 7, 0.870, 404, 94, 14, 49, 56, 73.263, 72.980
Wed Jan 11 09:48:48 EST 2017, 9453, 0.060, 10, 0.120, 329, 27, 18, 12, 33, 3.690, 3.900
Wed Jan 11 09:51:35 EST 2017, 4503, 0.560, 4, 0.620, 479, 72, 9, 37, 78, 41.087, 43.537
Wed Jan 11 09:52:55 EST 2017, 3266, 0.180, 6, 0.490, 366, 61, 2, 43, 22, 1.760, 1.737
Wed Jan 11 09:55:01 EST 2017, 8216, 0.680, 0, 0.990, 516, 16, 11, 18, 67, 6.567, 6.577
Wed Jan 11 09:58:27 EST 2017, 5741, 0.430, 3, 0.240, 591, 83, 16, 31, 44, 86.223, 54.763
Wed Jan 11 10:00:28 EST 2017, 791, 0.930, 9, 0.740, 441, 38, 6, 6, 89, 10.230, 15.090
Wed Jan 11 10:02:24 EST 2017, 1100, 0.400, 8, 0.520, 301, 18, 13, 17, 98, 8.170, 9.503
Wed Jan 11 10:04:14 EST 2017, 6050, 0.900, 2, 0.020, 451, 63, 3, 42, 53, 0.107, 0.097
Wed Jan 11 10:06:20 EST 2017, 8525, 0.150, 5, 0.770, 526, 41, 8, 4, 75, 5.770, 5.827
Wed Jan 11 10:08:51 EST 2017, 3575, 0.650, 11, 0.270, 376, 86, 18, 29, 30, 30.277, 31.710
Wed Jan 11 10:13:48 EST 2017, 4813, 0.030, 0, 0.650, 563, 97, 11, 48, 87, 77.577, 85.643
Wed Jan 11 10:15:28 EST 2017, 9763, 0.530, 6, 0.150, 413, 52, 1, 23, 42, 1.647, 1.593
Wed Jan 11 10:16:49 EST 2017, 7288, 0.280, 9, 0.900, 338, 75, 6, 35, 64, 14.307, 14.530
Wed Jan 11 10:18:45 EST 2017, 2338, 0.780, 3, 0.400, 488, 30, 15, 10, 19, 6.533, 6.500
Wed Jan 11 10:23:01 EST 2017, 1719, 0.210, 11, 0.210, 470, 24, 14, 32, 81, 18.790, 19.697
Wed Jan 11 10:26:47 EST 2017, 6669, 0.710, 5, 0.710, 320, 69, 5, 7, 36, 3.283, 3.213
Wed Jan 11 10:30:23 EST 2017, 9144, 0.460, 2, 0.460, 395, 47, 9, 45, 58, 14.727, 14.557
Wed Jan 11 10:32:29 EST 2017, 4194, 0.960, 8, 0.960, 545, 92, 19, 20, 13, 17.763, 18.003
Wed Jan 11 10:41:46 EST 2017, 2956, 0.340, 4, 0.090, 432, 80, 12, 1, 92, 23.640, 0.000
Wed Jan 11 10:42:27 EST 2017, 7906, 0.840, 10, 0.590, 582, 35, 2, 26, 47, 3.903, 3.783
Wed Jan 11 10:43:38 EST 2017, 5431, 0.090, 7, 0.340, 507, 58, 7, 14, 70, 10.513, 12.097
Wed Jan 11 10:45:28 EST 2017, 481, 0.590, 1, 0.840, 357, 13, 17, 39, 25, 1.883, 1.860
Wed Jan 11 10:50:15 EST 2017, 636, 0.350, 10, 0.480, 596, 90, 8, 7, 68, 20.663, 100.373
Wed Jan 11 10:52:41 EST 2017, 5586, 0.850, 4, 0.980, 446, 45, 17, 32, 23, 12.620, 11.900
Wed Jan 11 10:54:47 EST 2017, 8061, 0.100, 1, 0.230, 371, 68, 13, 19, 91, 10.860, 11.757
Wed Jan 11 10:58:38 EST 2017, 3111, 0.600, 7, 0.730, 521, 23, 3, 44, 46, 3.723, 3.763
Wed Jan 11 11:00:09 EST 2017, 4349, 0.230, 3, 0.350, 334, 11, 6, 25, 57, 1.623, 1.713
Wed Jan 11 11:02:14 EST 2017, 9299, 0.730, 9, 0.850, 484, 56, 15, 0, 12, 2.267, 2.313
Wed Jan 11 11:04:55 EST 2017, 6824, 0.480, 6, 0.100, 559, 34, 10, 38, 80, 41.293, 35.160
Wed Jan 11 11:06:16 EST 2017, 1874, 0.980, 0, 0.600, 409, 79, 1, 13, 35, 0.090, 0.073
Wed Jan 11 11:08:47 EST 2017, 2492, 0.040, 8, 0.790, 427, 85, 9, 41, 63, 25.340, 25.843
Wed Jan 11 11:12:38 EST 2017, 7442, 0.540, 2, 0.290, 577, 40, 19, 16, 18, 13.753, 10.083
Wed Jan 11 11:19:15 EST 2017, 9917, 0.290, 5, 0.540, 502, 62, 14, 28, 85, 48.510, 260.650
Wed Jan 11 11:21:41 EST 2017, 4967, 0.790, 11, 0.040, 352, 17, 4, 3, 40, 0.087, 0.160
Wed Jan 11 11:23:47 EST 2017, 3730, 0.420, 1, 0.910, 465, 28, 7, 22, 74, 3.543, 3.513
Wed Jan 11 11:28:19 EST 2017, 8680, 0.920, 7, 0.410, 315, 73, 16, 47, 29, 30.573, 32.407
Wed Jan 11 11:31:45 EST 2017, 6205, 0.170, 10, 0.660, 390, 51, 11, 10, 96, 13.543, 38.693
Wed Jan 11 11:35:06 EST 2017, 1255, 0.670, 4, 0.160, 540, 96, 2, 35, 51, 10.957, 10.823
Wed Jan 11 11:39:42 EST 2017, 945, 0.140, 2, 0.070, 512, 76, 18, 49, 49, 43.627, 38.450
Wed Jan 11 11:40:23 EST 2017, 5895, 0.640, 8, 0.570, 362, 31, 9, 24, 94, 15.243, 17.067
Wed Jan 11 11:43:14 EST 2017, 8370, 0.390, 11, 0.320, 437, 99, 4, 36, 26, 7.567, 7.567
Wed Jan 11 11:49:51 EST 2017, 3420, 0.890, 5, 0.820, 587, 54, 13, 11, 71, 30.953, 154.780
Wed Jan 11 11:53:27 EST 2017, 4658, 0.260, 6, 0.190, 399, 42, 16, 17, 37, 10.063, 9.517
Wed Jan 11 11:56:18 EST 2017, 9608, 0.760, 0, 0.690, 549, 87, 6, 42, 82, 55.997, 55.977
Wed Jan 11 11:59:30 EST 2017, 7133, 0.010, 3, 0.440, 474, 20, 1, 5, 15, 0.350, 0.357
Wed Jan 11 12:00:50 EST 2017, 2183, 0.510, 9, 0.940, 324, 65, 11, 30, 60, 20.807, 20.740
Wed Jan 11 12:03:56 EST 2017, 1564, 0.450, 4, 0.630, 343, 59, 19, 2, 43, 8.263, 69.593
Wed Jan 11 12:06:37 EST 2017, 6514, 0.950, 10, 0.130, 493, 14, 10, 27, 88, 0.093, 0.090
Wed Jan 11 12:08:43 EST 2017, 8989, 0.200, 7, 0.880, 568, 82, 5, 14, 21, 3.527, 3.650
Wed Jan 11 12:10:04 EST 2017, 4039, 0.700, 1, 0.380, 418, 37, 14, 39, 66, 20.157, 21.587
Wed Jan 11 12:13:15 EST 2017, 2802, 0.070, 9, 0.510, 531, 48, 17, 33, 54, 26.250, 29.080
Wed Jan 11 12:22:22 EST 2017, 7752, 0.570, 3, 0.010, 381, 93, 7, 8, 99, 26.960, 0.000
Wed Jan 11 12:24:58 EST 2017, 5277, 0.320, 0, 0.760, 306, 25, 3, 46, 32, 1.613, 1.630
Wed Jan 11 12:32:45 EST 2017, 327, 0.820, 6, 0.260, 456, 70, 12, 21, 77, 56.120, 0.000
Wed Jan 11 12:35:22 EST 2017, 404, 0.470, 0, 0.120, 448, 66, 6, 12, 14, 2.473, 2.313
Wed Jan 11 12:38:14 EST 2017, 5354, 0.970, 6, 0.620, 598, 21, 15, 37, 59, 0.093, 0.090
Wed Jan 11 12:40:35 EST 2017, 7829, 0.220, 9, 0.370, 523, 88, 10, 24, 37, 18.697, 18.610
Wed Jan 11 12:44:26 EST 2017, 2879, 0.720, 3, 0.870, 373, 43, 1, 49, 82, 3.133, 3.120
Wed Jan 11 12:48:33 EST 2017, 4117, 0.100, 7, 0.000, 486, 54, 8, 30, 25, 6.277, 6.237
Wed Jan 11 12:52:44 EST 2017, 9067, 0.600, 1, 0.500, 336, 99, 18, 5, 70, 16.397, 124.660
Wed Jan 11 12:56:51 EST 2017, 6592, 0.350, 4, 0.250, 411, 32, 13, 43, 48, 19.710, 16.437
Wed Jan 11 12:58:56 EST 2017, 1642, 0.850, 10, 0.750, 561, 77, 3, 18, 93, 19.203, 19.013
Wed Jan 11 13:02:23 EST 2017, 2260, 0.160, 4, 0.560, 580, 71, 7, 40, 31, 11.650, 11.497
Thu Jan 12 08:51:33 EST 2017, 7210, 0.660, 10, 0.060, 430, 26, 16, 15, 76, 11.650, 11.497
Thu Jan 12 08:52:48 EST 2017, 9685, 0.410, 7, 0.810, 355, 94, 12, 27, 54, 27.097, 27.817
Thu Jan 12 08:54:24 EST 2017, 4735, 0.910, 1, 0.310, 505, 49, 2, 2, 99, 2.750, 2.923
Thu Jan 12 08:56:24 EST 2017, 3498, 0.280, 11, 0.690, 317, 37, 9, 21, 20, 2.310, 2.323
Thu Jan 12 09:03:11 EST 2017, 8448, 0.780, 5, 0.190, 467, 82, 19, 46, 65, 196.370, 205.293
Thu Jan 12 09:03:31 EST 2017, 5973, 0.030, 2, 0.940, 542, 15, 14, 8, 42, 1.873, 2.083
Thu Jan 12 09:05:52 EST 2017, 1023, 0.530, 8, 0.440, 392, 60, 5, 33, 87, 19.153, 18.430
Thu Jan 12 09:08:28 EST 2017, 1332, 0.000, 10, 0.280, 364, 80, 16, 44, 79, 48.223, 55.333
Thu Jan 12 09:09:38 EST 2017, 6282, 0.500, 4, 0.780, 514, 35, 6, 19, 34, 3.903, 3.867
Thu Jan 12 09:11:39 EST 2017, 8757, 0.250, 1, 0.030, 589, 57, 2, 32, 56, 2.607, 2.577
Thu Jan 12 09:13:40 EST 2017, 3807, 0.750, 7, 0.530, 439, 12, 11, 7, 11, 0.930, 0.793
Thu Jan 12 09:20:06 EST 2017, 5045, 0.380, 5, 0.410, 552, 23, 18, 13, 90, 22.903, 232.370
Thu Jan 12 09:21:12 EST 2017, 9995, 0.880, 11, 0.910, 402, 68, 9, 38, 45, 24.143, 24.793
Thu Jan 12 09:22:52 EST 2017, 7520, 0.130, 8, 0.160, 327, 46, 4, 1, 68, 2.090, 3.810
Thu Jan 12 09:25:03 EST 2017, 2570, 0.630, 2, 0.660, 477, 91, 13, 26, 23, 13.353, 13.507
Thu Jan 12 09:27:35 EST 2017, 1951, 0.310, 6, 0.970, 495, 96, 17, 4, 96, 41.550, 43.167
Thu Jan 12 09:29:11 EST 2017, 6901, 0.810, 0, 0.470, 345, 51, 7, 29, 51, 12.117, 12.843
Thu Jan 12 09:30:17 EST 2017, 9376, 0.060, 3, 0.720, 420, 74, 3, 16, 73, 4.503, 4.230
Thu Jan 12 09:32:23 EST 2017, 4426, 0.560, 9, 0.220, 570, 29, 12, 41, 28, 12.580, 12.757
Thu Jan 12 09:34:25 EST 2017, 3188, 0.190, 2, 0.840, 383, 18, 19, 35, 85, 9.373, 9.577
Thu Jan 12 09:36:35 EST 2017, 8138, 0.690, 8, 0.340, 533, 63, 10, 10, 40, 13.997, 17.260
Thu Jan 12 09:38:31 EST 2017, 5663, 0.440, 11, 0.590, 458, 40, 5, 48, 62, 12.577, 12.617
Thu Jan 12 09:40:22 EST 2017, 713, 0.940, 5, 0.090, 308, 85, 15, 23, 17, 0.093, 0.090
Thu Jan 12 09:42:23 EST 2017, 559, 0.240, 7, 0.700, 538, 30, 1, 28, 63, 1.533, 1.537
Thu Jan 12 09:44:28 EST 2017, 5509, 0.740, 1, 0.200, 388, 75, 10, 3, 18, 2.590, 2.503
Thu Jan 12 09:46:59 EST 2017, 7984, 0.490, 4, 0.950, 313, 53, 15, 40, 86, 32.670, 33.037
Thu Jan 12 09:48:29 EST 2017, 3034, 0.990, 10, 0.450, 463, 98, 5, 15, 41, 0.097, 0.093
Thu Jan 12 09:50:35 EST 2017, 4271, 0.360, 2, 0.580, 350, 87, 3, 9, 75, 4.127, 3.960
Thu Jan 12 09:52:31 EST 2017, 9221, 0.860, 8, 0.080, 500, 42, 13, 34, 30, 0.130, 0.110
Thu Jan 12 09:55:32 EST 2017, 6746, 0.110, 11, 0.830, 575, 64, 17, 22, 97, 52.360, 58.083
Thu Jan 12 09:56:47 EST 2017, 1796, 0.610, 5, 0.330, 425, 19, 8, 47, 52, 8.993, 9.400
Thu Jan 12 09:58:38 EST 2017, 2415, 0.420, 9, 0.020, 406, 13, 2, 19, 69, 1.480, 0.730
Thu Jan 12 10:00:34 EST 2017, 7365, 0.920, 3, 0.520, 556, 58, 11, 44, 24, 24.227, 23.343
Thu Jan 12 10:07:41 EST 2017, 9840, 0.170, 0, 0.270, 481, 36, 16, 6, 92, 14.853, 0.000
Thu Jan 12 10:08:32 EST 2017, 4890, 0.670, 6, 0.770, 331, 81, 7, 31, 47, 14.513, 14.627
Thu Jan 12 10:10:32 EST 2017, 3652, 0.050, 5, 0.140, 519, 92, 4, 37, 58, 13.003, 13.540
Thu Jan 12 10:12:28 EST 2017, 8602, 0.550, 11, 0.640, 369, 47, 14, 12, 13, 3.040, 2.987
Thu Jan 12 10:20:10 EST 2017, 6127, 0.300, 8, 0.390, 444, 70, 18, 25, 80, 54.167, 0.000
Thu Jan 12 10:20:30 EST 2017, 1177, 0.800, 2, 0.890, 594, 25, 9, 0, 35, 1.673, 1.607
Thu Jan 12 10:22:40 EST 2017, 868, 0.270, 3, 0.860, 453, 44, 11, 14, 38, 5.010, 4.867
Thu Jan 12 10:24:40 EST 2017, 5818, 0.770, 9, 0.360, 303, 89, 1, 39, 83, 5.940, 5.870
Thu Jan 12 10:26:36 EST 2017, 8293, 0.020, 6, 0.610, 378, 22, 6, 1, 16, 0.470, 0.463
Thu Jan 12 10:33:18 EST 2017, 3343, 0.520, 0, 0.110, 528, 67, 16, 26, 61, 48.850, 163.737
Thu Jan 12 10:34:03 EST 2017, 4581, 0.140, 10, 0.980, 416, 56, 13, 45, 49, 21.147, 21.477
Thu Jan 12 10:35:44 EST 2017, 9531, 0.640, 4, 0.480, 566, 11, 4, 20, 94, 3.723, 3.960
Thu Jan 12 10:37:50 EST 2017, 7056, 0.390, 1, 0.730, 491, 78, 8, 33, 27, 5.193, 5.160
Thu Jan 12 10:39:46 EST 2017, 2106, 0.890, 7, 0.230, 341, 33, 18, 8, 72, 0.143, 0.210
Thu Jan 12 10:41:56 EST 2017, 1487, 0.080, 0, 0.420, 322, 39, 12, 36, 44, 8.060, 8.567
Thu Jan 12 10:43:57 EST 2017, 6437, 0.580, 6, 0.920, 472, 84, 2, 11, 89, 7.123, 7.127
Thu Jan 12 10:45:58 EST 2017, 8912, 0.330, 9, 0.170, 547, 16, 7, 48, 21, 3.013, 2.963
Thu Jan 12 10:48:43 EST 2017, 3962, 0.830, 3, 0.670, 397, 61, 17, 23, 66, 37.273, 48.753
Thu Jan 12 10:51:29 EST 2017, 2724, 0.460, 8, 0.300, 584, 73, 14, 5, 32, 12.980, 87.063
Thu Jan 12 10:52:04 EST 2017, 7674, 0.960, 2, 0.800, 434, 28, 5, 30, 77, 6.437, 6.310
Thu Jan 12 10:54:05 EST 2017, 5199, 0.210, 5, 0.050, 359, 95, 10, 17, 10, 3.133, 2.920
Thu Jan 12 10:57:06 EST 2017, 249, 0.710, 11, 0.550, 509, 50, 19, 42, 55, 58.587, 62.090
Thu Jan 12 10:58:11 EST 2017, 211, 0.290, 8, 0.110, 372, 24, 7, 47, 57, 7.337, 7.580
Thu Jan 12 11:00:17 EST 2017, 5161, 0.790, 2, 0.610, 522, 69, 16, 22, 12, 8.893, 8.630
Thu Jan 12 11:01:42 EST 2017, 7636, 0.040, 5, 0.360, 597, 47, 12, 34, 80, 28.937, 31.933
Thu Jan 12 11:03:13 EST 2017, 2686, 0.540, 11, 0.860, 447, 92, 2, 9, 35, 2.617, 2.563
Thu Jan 12 11:05:24 EST 2017, 3923, 0.160, 1, 0.240, 560, 81, 9, 16, 69, 11.713, 10.413
Thu Jan 12 11:07:39 EST 2017, 8873, 0.660, 7, 0.740, 410, 36, 19, 41, 24, 13.620, 13.890
Thu Jan 12 11:15:01 EST 2017, 6398, 0.410, 10, 0.490, 335, 58, 14, 3, 91, 14.413, 0.000
Thu Jan 12 11:15:27 EST 2017, 1448, 0.910, 4, 0.990, 485, 13, 5, 28, 46, 2.383, 2.360
Thu Jan 12 11:17:27 EST 2017, 2067, 0.100, 11, 0.680, 504, 19, 6, 0, 74, 1.713, 1.737
Thu Jan 12 11:19:48 EST 2017, 7017, 0.600, 5, 0.180, 354, 64, 15, 25, 29, 18.117, 17.800
Thu Jan 12 11:21:39 EST 2017, 9492, 0.350, 2, 0.930, 429, 41, 11, 13, 97, 9.607, 9.907
Thu Jan 12 11:23:34 EST 2017, 4542, 0.850, 8, 0.430, 579, 86, 1, 38, 52, 6.613, 6.567
Thu Jan 12 11:25:55 EST 2017, 3304, 0.470, 3, 0.550, 391, 98, 8, 31, 63, 24.783, 25.333
Thu Jan 12 11:27:36 EST 2017, 8254, 0.970, 9, 0.050, 541, 53, 18, 6, 18, 0.080, 0.080
Thu Jan 12 11:30:36 EST 2017, 5779, 0.220, 6, 0.800, 466, 75, 13, 44, 86, 58.340, 60.623
Thu Jan 12 11:32:42 EST 2017, 829, 0.720, 0, 0.300, 316, 30, 3, 19, 41, 1.927, 1.980
Thu Jan 12 11:34:50 EST 2017, 1139, 0.190, 4, 0.460, 438, 50, 17, 8, 32, 6.237, 6.363
Thu Jan 12 11:37:48 EST 2017, 6089, 0.690, 10, 0.960, 588, 95, 8, 33, 77, 60.670, 61.303
Thu Jan 12 11:38:49 EST 2017, 8564, 0.440, 7, 0.210, 513, 27, 3, 20, 10, 0.820, 0.823
Thu Jan 12 11:41:15 EST 2017, 3614, 0.940, 1, 0.710, 363, 72, 12, 45, 55, 20.100, 27.577
Thu Jan 12 11:43:26 EST 2017, 4851, 0.320, 9, 0.330, 475, 61, 19, 27, 43, 30.233, 32.490
Thu Jan 12 11:44:56 EST 2017, 9801, 0.820, 3, 0.830, 325, 16, 10, 2, 88, 2.817, 3.387
Thu Jan 12 11:46:57 EST 2017, 7326, 0.070, 0, 0.080, 400, 83, 5, 39, 21, 4.573, 4.653
Thu Jan 12 11:51:13 EST 2017, 2376, 0.570, 6, 0.580, 550, 38, 15, 14, 66, 22.570, 67.540
Thu Jan 12 11:53:14 EST 2017, 1758, 0.380, 2, 0.770, 569, 33, 16, 42, 49, 17.253, 17.467
Thu Jan 12 12:00:41 EST 2017, 6708, 0.880, 8, 0.270, 419, 78, 6, 17, 94, 28.537, 0.000
Thu Jan 12 12:01:01 EST 2017, 9183, 0.130, 11, 0.520, 344, 10, 2, 30, 27, 0.510, 0.513
Thu Jan 12 12:08:48 EST 2017, 4233, 0.630, 5, 0.020, 494, 55, 11, 5, 72, 28.537, 0.000
Thu Jan 12 12:09:18 EST 2017, 2995, 0.010, 6, 0.890, 307, 67, 18, 23, 38, 10.487, 10.650
Thu Jan 12 12:11:29 EST 2017, 7945, 0.510, 0, 0.390, 457, 22, 9, 48, 83, 17.160, 19.200
