# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Wed Jan 11 02:58:17 EST 2017, 9968, 0.310, 4, 0.940, 525, 25, 6, 27, 13, 1.243, 1.307
Wed Jan 11 03:07:55 EST 2017, 5018, 0.810, 10, 0.440, 375, 70, 15, 2, 58, 17.913, 0.000
Wed Jan 11 03:10:36 EST 2017, 3781, 0.440, 2, 0.570, 563, 58, 13, 21, 47, 18.953, 18.450
Wed Jan 11 03:14:22 EST 2017, 8731, 0.940, 8, 0.070, 413, 13, 3, 46, 92, 0.090, 0.090
Wed Jan 11 03:16:28 EST 2017, 6256, 0.190, 11, 0.820, 338, 81, 8, 8, 24, 3.100, 3.040
Wed Jan 11 03:19:29 EST 2017, 1306, 0.690, 5, 0.320, 488, 36, 17, 33, 69, 60.780, 57.113
Wed Jan 11 03:22:35 EST 2017, 996, 0.220, 0, 0.410, 553, 11, 3, 44, 72, 2.793, 2.790
Wed Jan 11 03:24:46 EST 2017, 5946, 0.720, 6, 0.910, 403, 56, 12, 19, 27, 8.883, 8.880
Wed Jan 11 03:29:27 EST 2017, 8421, 0.470, 9, 0.160, 328, 33, 17, 32, 95, 31.587, 88.770
Wed Jan 11 03:31:18 EST 2017, 3471, 0.970, 3, 0.660, 478, 78, 7, 7, 50, 12.513, 30.847
Wed Jan 11 03:33:59 EST 2017, 4709, 0.340, 8, 0.290, 366, 89, 5, 13, 61, 9.413, 9.460
Wed Jan 11 03:35:04 EST 2017, 9659, 0.840, 2, 0.790, 516, 44, 15, 38, 16, 8.270, 8.310
Wed Jan 11 03:44:42 EST 2017, 7184, 0.090, 5, 0.040, 591, 67, 19, 0, 83, 24.607, 0.000
Wed Jan 11 03:45:13 EST 2017, 2234, 0.590, 11, 0.540, 441, 22, 10, 25, 38, 6.150, 6.390
Wed Jan 11 03:47:08 EST 2017, 1615, 0.410, 3, 0.850, 385, 27, 1, 4, 55, 0.487, 0.480
Wed Jan 11 03:49:14 EST 2017, 6565, 0.910, 9, 0.350, 535, 72, 11, 29, 10, 0.097, 0.113
Wed Jan 11 03:54:41 EST 2017, 9040, 0.160, 6, 0.600, 460, 50, 16, 16, 78, 21.850, 113.993
Wed Jan 11 03:55:32 EST 2017, 4090, 0.660, 0, 0.100, 310, 95, 6, 41, 33, 12.937, 13.310
Wed Jan 11 03:57:32 EST 2017, 2852, 0.030, 10, 0.970, 497, 84, 4, 35, 66, 13.143, 13.113
Wed Jan 11 03:59:23 EST 2017, 7802, 0.530, 4, 0.470, 347, 39, 13, 10, 21, 3.420, 3.453
Wed Jan 11 04:00:54 EST 2017, 5327, 0.280, 1, 0.720, 422, 61, 18, 47, 89, 32.560, 34.343
Wed Jan 11 04:02:20 EST 2017, 377, 0.780, 7, 0.220, 572, 16, 9, 22, 44, 0.110, 0.110
Wed Jan 11 04:04:26 EST 2017, 300, 0.380, 1, 0.340, 321, 21, 14, 6, 84, 3.197, 3.657
Wed Jan 11 04:06:39 EST 2017, 5250, 0.880, 7, 0.840, 471, 66, 5, 31, 39, 12.447, 12.317
Wed Jan 11 04:08:45 EST 2017, 7725, 0.130, 10, 0.090, 546, 44, 9, 19, 61, 12.577, 15.883
Wed Jan 11 04:10:55 EST 2017, 2775, 0.630, 4, 0.590, 396, 89, 19, 44, 16, 23.070, 22.957
Wed Jan 11 04:13:31 EST 2017, 4013, 0.010, 6, 0.460, 584, 77, 12, 25, 95, 46.127, 55.860
Wed Jan 11 04:14:32 EST 2017, 8963, 0.510, 0, 0.960, 434, 32, 2, 0, 50, 0.747, 0.697
Wed Jan 11 04:16:55 EST 2017, 6488, 0.260, 3, 0.210, 359, 55, 7, 38, 73, 14.400, 14.397
Wed Jan 11 04:17:41 EST 2017, 1538, 0.760, 9, 0.710, 509, 10, 16, 13, 28, 3.097, 3.263
Wed Jan 11 04:18:52 EST 2017, 2156, 0.200, 5, 0.900, 453, 16, 13, 41, 90, 11.267, 11.480
Wed Jan 11 04:22:48 EST 2017, 7106, 0.700, 11, 0.400, 303, 61, 3, 16, 45, 3.570, 3.553
Wed Jan 11 04:24:59 EST 2017, 9581, 0.450, 8, 0.650, 378, 38, 8, 28, 67, 11.007, 11.213
Wed Jan 11 04:26:50 EST 2017, 4631, 0.950, 2, 0.150, 528, 83, 18, 3, 22, 0.120, 0.097
Wed Jan 11 04:29:26 EST 2017, 3394, 0.320, 9, 0.780, 415, 94, 11, 22, 78, 35.747, 35.987
Wed Jan 11 04:29:52 EST 2017, 8344, 0.820, 3, 0.280, 565, 49, 1, 47, 33, 0.823, 0.093
Wed Jan 11 04:30:57 EST 2017, 5869, 0.070, 0, 0.530, 490, 72, 6, 9, 56, 6.577, 6.947
Wed Jan 11 04:32:58 EST 2017, 919, 0.570, 6, 0.030, 340, 27, 15, 34, 11, 3.793, 3.660
Wed Jan 11 04:34:59 EST 2017, 1228, 0.100, 11, 0.180, 406, 52, 5, 49, 19, 3.580, 3.620
Wed Jan 11 04:40:27 EST 2017, 6178, 0.600, 5, 0.680, 556, 97, 15, 24, 64, 72.803, 145.293
Wed Jan 11 04:41:18 EST 2017, 8653, 0.350, 2, 0.430, 481, 30, 19, 36, 42, 17.147, 15.493
Wed Jan 11 04:43:29 EST 2017, 3703, 0.850, 8, 0.930, 331, 75, 10, 11, 87, 23.630, 23.820
Wed Jan 11 05:47:28 EST 2017, 4941, 0.480, 4, 0.060, 518, 63, 3, 17, 31, 3.493, 3.483
Wed Jan 11 05:50:29 EST 2017, 9891, 0.980, 10, 0.560, 368, 18, 12, 42, 76, 0.093, 0.087
Wed Jan 11 05:59:47 EST 2017, 7416, 0.230, 7, 0.310, 443, 86, 17, 5, 53, 20.333, 0.000
Wed Jan 11 06:01:03 EST 2017, 2466, 0.730, 1, 0.810, 593, 41, 8, 30, 98, 15.503, 15.703
Wed Jan 11 06:02:54 EST 2017, 1847, 0.290, 7, 0.500, 537, 35, 4, 2, 25, 1.083, 1.130
Wed Jan 11 06:06:10 EST 2017, 6797, 0.790, 1, 0.000, 387, 80, 13, 27, 70, 51.443, 65.620
Wed Jan 11 06:07:56 EST 2017, 9272, 0.040, 4, 0.750, 312, 13, 18, 14, 47, 2.287, 2.167
Wed Jan 11 06:11:47 EST 2017, 4322, 0.540, 10, 0.250, 462, 58, 9, 39, 92, 46.013, 86.687
Wed Jan 11 06:14:04 EST 2017, 3084, 0.160, 0, 0.620, 349, 69, 2, 33, 14, 1.087, 1.133
Wed Jan 11 06:18:32 EST 2017, 8034, 0.660, 6, 0.120, 499, 24, 11, 8, 59, 10.933, 20.753
Wed Jan 11 06:23:14 EST 2017, 5559, 0.410, 9, 0.870, 574, 91, 16, 45, 36, 56.863, 57.883
Wed Jan 11 06:27:20 EST 2017, 609, 0.910, 3, 0.370, 424, 46, 6, 20, 81, 0.127, 0.533
Wed Jan 11 06:29:42 EST 2017, 455, 0.150, 8, 0.790, 495, 56, 19, 27, 35, 19.503, 18.847
Wed Jan 11 06:31:33 EST 2017, 5405, 0.650, 2, 0.290, 345, 11, 9, 2, 80, 2.497, 3.753
Wed Jan 11 06:32:34 EST 2017, 7880, 0.400, 5, 0.540, 420, 79, 4, 40, 12, 2.897, 2.850
Wed Jan 11 06:34:34 EST 2017, 2930, 0.900, 11, 0.040, 570, 34, 14, 15, 57, 0.107, 0.097
Wed Jan 11 06:38:41 EST 2017, 4167, 0.270, 1, 0.920, 382, 45, 16, 9, 46, 3.467, 3.320
Wed Jan 11 06:41:57 EST 2017, 9117, 0.770, 7, 0.420, 532, 90, 7, 34, 91, 65.167, 73.730
Wed Jan 11 06:44:49 EST 2017, 6642, 0.020, 10, 0.670, 457, 23, 2, 21, 23, 0.703, 0.713
Wed Jan 11 06:47:30 EST 2017, 1692, 0.520, 4, 0.170, 307, 68, 11, 46, 68, 40.883, 36.807
Wed Jan 11 06:50:27 EST 2017, 2311, 0.460, 11, 0.480, 363, 73, 17, 24, 52, 31.663, 34.047
Wed Jan 11 06:53:28 EST 2017, 7261, 0.960, 5, 0.980, 513, 28, 8, 49, 97, 30.113, 29.730
Wed Jan 11 06:57:01 EST 2017, 9736, 0.210, 2, 0.230, 588, 96, 3, 12, 29, 2.947, 2.873
Wed Jan 11 07:00:54 EST 2017, 4786, 0.710, 8, 0.730, 438, 51, 13, 37, 74, 44.803, 46.430
Wed Jan 11 07:04:30 EST 2017, 3549, 0.090, 3, 0.360, 551, 39, 15, 43, 40, 15.490, 16.063
Wed Jan 11 07:07:36 EST 2017, 8499, 0.590, 9, 0.860, 401, 84, 5, 18, 85, 17.137, 17.173
Wed Jan 11 07:10:27 EST 2017, 6024, 0.340, 6, 0.110, 326, 17, 1, 31, 18, 0.290, 0.107
Wed Jan 11 07:16:59 EST 2017, 1074, 0.840, 0, 0.610, 476, 62, 10, 6, 63, 15.950, 150.350
Wed Jan 11 07:20:00 EST 2017, 764, 0.370, 4, 0.640, 579, 87, 10, 17, 60, 27.833, 27.660
Wed Jan 11 07:22:41 EST 2017, 5714, 0.870, 10, 0.140, 429, 42, 19, 42, 15, 0.093, 0.097
Wed Jan 11 07:24:52 EST 2017, 8189, 0.120, 7, 0.890, 354, 65, 14, 4, 83, 11.533, 11.800
Wed Jan 11 07:27:48 EST 2017, 3239, 0.620, 1, 0.390, 504, 20, 5, 29, 38, 1.900, 1.937
Wed Jan 11 07:28:59 EST 2017, 4477, 0.240, 9, 0.510, 317, 31, 7, 48, 71, 9.527, 9.583
Wed Jan 11 07:31:10 EST 2017, 9427, 0.740, 3, 0.010, 467, 76, 17, 23, 26, 75.270, 42.583
Wed Jan 11 07:33:55 EST 2017, 6952, 0.490, 0, 0.760, 542, 54, 12, 35, 94, 54.493, 56.537
Wed Jan 11 07:37:02 EST 2017, 2002, 0.990, 6, 0.260, 392, 99, 2, 10, 49, 0.100, 0.100
Wed Jan 11 07:39:28 EST 2017, 1383, 0.050, 2, 0.070, 448, 93, 8, 32, 77, 20.380, 21.353
Wed Jan 11 07:44:20 EST 2017, 6333, 0.550, 8, 0.570, 598, 48, 18, 7, 32, 13.010, 49.767
Wed Jan 11 07:52:59 EST 2017, 8808, 0.300, 11, 0.320, 523, 70, 13, 45, 99, 85.077, 0.000
Wed Jan 11 07:57:35 EST 2017, 3858, 0.800, 5, 0.820, 373, 25, 4, 20, 54, 3.087, 3.037
Wed Jan 11 08:00:36 EST 2017, 2620, 0.430, 7, 0.200, 485, 14, 6, 1, 66, 2.437, 2.780
Wed Jan 11 08:02:42 EST 2017, 7570, 0.930, 1, 0.700, 335, 59, 16, 26, 21, 5.397, 6.100
Wed Jan 11 08:06:13 EST 2017, 5095, 0.180, 4, 0.450, 410, 37, 11, 13, 88, 10.477, 39.010
Wed Jan 11 08:08:55 EST 2017, 145, 0.680, 10, 0.950, 560, 82, 1, 38, 43, 5.170, 4.873
Wed Jan 11 08:12:56 EST 2017, 165, 0.180, 2, 0.180, 457, 48, 6, 35, 24, 3.327, 3.270
Wed Jan 11 08:19:23 EST 2017, 5115, 0.680, 8, 0.680, 307, 93, 16, 10, 69, 32.927, 0.000
Wed Jan 11 08:24:09 EST 2017, 7590, 0.430, 11, 0.430, 382, 26, 11, 48, 47, 11.413, 11.720
Wed Jan 11 08:26:15 EST 2017, 2640, 0.930, 5, 0.930, 532, 71, 2, 23, 92, 12.493, 12.403
Wed Jan 11 08:30:01 EST 2017, 3877, 0.310, 7, 0.060, 419, 59, 9, 4, 13, 1.880, 1.777
Wed Jan 11 08:32:17 EST 2017, 8827, 0.810, 1, 0.560, 569, 14, 18, 29, 58, 10.153, 13.383
Wed Jan 11 08:34:23 EST 2017, 6352, 0.060, 4, 0.310, 494, 82, 14, 17, 36, 13.500, 14.837
Wed Jan 11 08:36:24 EST 2017, 1402, 0.560, 10, 0.810, 344, 37, 4, 42, 81, 9.003, 8.893
Wed Jan 11 08:40:15 EST 2017, 2021, 0.490, 5, 0.620, 325, 42, 5, 13, 19, 1.340, 1.317
Wed Jan 11 08:42:21 EST 2017, 6971, 0.990, 11, 0.120, 475, 87, 15, 38, 64, 0.130, 0.133
Wed Jan 11 08:44:22 EST 2017, 9446, 0.240, 8, 0.870, 550, 20, 10, 1, 41, 1.690, 1.687
Wed Jan 11 08:46:28 EST 2017, 4496, 0.740, 2, 0.370, 400, 65, 1, 26, 86, 3.493, 3.373
Wed Jan 11 08:48:43 EST 2017, 3259, 0.120, 9, 0.740, 588, 76, 8, 45, 30, 16.397, 16.423
Wed Jan 11 08:55:55 EST 2017, 8209, 0.620, 3, 0.240, 438, 31, 17, 20, 75, 47.147, 109.167
Wed Jan 11 08:59:11 EST 2017, 5734, 0.370, 0, 0.990, 363, 99, 12, 32, 53, 29.513, 29.613
Wed Jan 11 09:00:57 EST 2017, 784, 0.870, 6, 0.490, 513, 54, 3, 7, 98, 10.287, 10.623
Wed Jan 11 09:07:43 EST 2017, 1093, 0.340, 10, 0.280, 541, 28, 17, 21, 89, 27.850, 163.103
Wed Jan 11 10:10:43 EST 2017, 6043, 0.840, 4, 0.780, 391, 73, 7, 46, 44, 20.933, 20.110
Wed Jan 11 10:14:29 EST 2017, 8518, 0.090, 1, 0.030, 316, 51, 2, 9, 67, 0.923, 0.920
Wed Jan 11 10:15:49 EST 2017, 3568, 0.590, 7, 0.530, 466, 96, 12, 34, 22, 21.380, 21.593
Wed Jan 11 10:18:35 EST 2017, 4805, 0.210, 3, 0.400, 353, 85, 19, 40, 78, 62.613, 59.697
Wed Jan 11 10:20:46 EST 2017, 9755, 0.710, 9, 0.900, 503, 40, 9, 15, 33, 6.680, 6.623
Wed Jan 11 10:25:02 EST 2017, 7280, 0.460, 6, 0.150, 578, 62, 5, 28, 55, 16.120, 16.173
Wed Jan 11 10:26:48 EST 2017, 2330, 0.960, 0, 0.650, 428, 17, 14, 3, 10, 0.077, 0.057
Wed Jan 11 10:30:14 EST 2017, 1712, 0.030, 8, 0.960, 410, 11, 15, 31, 83, 5.633, 5.593
Wed Jan 11 10:32:15 EST 2017, 6662, 0.530, 2, 0.460, 560, 56, 6, 6, 38, 4.500, 4.273
Wed Jan 11 10:34:16 EST 2017, 9137, 0.280, 5, 0.710, 485, 34, 1, 43, 61, 1.893, 1.903
Wed Jan 11 10:36:22 EST 2017, 4187, 0.780, 11, 0.210, 335, 79, 11, 18, 16, 6.793, 6.443
Wed Jan 11 10:37:52 EST 2017, 2949, 0.400, 1, 0.840, 522, 90, 18, 12, 95, 29.313, 32.613
Wed Jan 11 10:40:18 EST 2017, 7899, 0.900, 7, 0.340, 372, 45, 8, 37, 50, 0.107, 0.103
Wed Jan 11 10:41:29 EST 2017, 5424, 0.150, 10, 0.590, 447, 68, 3, 24, 72, 7.467, 7.437
Wed Jan 11 10:43:14 EST 2017, 474, 0.650, 4, 0.090, 597, 23, 13, 49, 27, 50.617, 41.593
Wed Jan 11 10:48:26 EST 2017, 629, 0.420, 7, 0.730, 358, 80, 2, 5, 76, 3.617, 3.533
Wed Jan 11 10:50:42 EST 2017, 5579, 0.920, 1, 0.230, 508, 35, 12, 30, 31, 12.093, 13.063
Wed Jan 11 10:55:08 EST 2017, 8054, 0.170, 4, 0.980, 583, 58, 16, 17, 99, 36.947, 38.457
Wed Jan 11 10:58:44 EST 2017, 3104, 0.670, 10, 0.480, 433, 13, 7, 42, 54, 5.717, 5.950
Wed Jan 11 11:00:15 EST 2017, 4341, 0.040, 0, 0.600, 546, 24, 4, 36, 65, 4.580, 4.603
Wed Jan 11 11:02:21 EST 2017, 9291, 0.540, 6, 0.100, 396, 69, 14, 11, 20, 8.750, 7.990
Wed Jan 11 11:06:02 EST 2017, 6816, 0.290, 9, 0.850, 321, 47, 19, 49, 88, 45.907, 45.863
Wed Jan 11 12:09:16 EST 2017, 1866, 0.790, 3, 0.350, 471, 92, 9, 24, 43, 36.037, 29.647
Wed Jan 11 12:10:47 EST 2017, 2485, 0.230, 11, 0.040, 489, 97, 1, 46, 60, 5.810, 5.837
Wed Jan 11 12:12:48 EST 2017, 7435, 0.730, 5, 0.540, 339, 52, 10, 21, 15, 3.967, 3.903
Wed Jan 11 12:19:50 EST 2017, 9910, 0.480, 2, 0.290, 414, 75, 15, 33, 82, 65.467, 225.180
Wed Jan 11 12:20:56 EST 2017, 4960, 0.980, 8, 0.790, 564, 30, 6, 8, 37, 0.080, 0.080
Wed Jan 11 12:21:52 EST 2017, 3723, 0.350, 3, 0.170, 377, 19, 3, 14, 71, 1.770, 1.797
Wed Jan 11 12:23:27 EST 2017, 8673, 0.850, 9, 0.670, 527, 64, 13, 39, 26, 26.897, 29.763
Wed Jan 11 12:30:35 EST 2017, 6198, 0.100, 6, 0.420, 452, 41, 17, 2, 93, 12.233, 0.000
Wed Jan 11 12:32:26 EST 2017, 1248, 0.600, 0, 0.920, 302, 86, 8, 27, 48, 14.367, 14.713
Wed Jan 11 12:35:38 EST 2017, 938, 0.070, 5, 0.820, 443, 61, 12, 38, 51, 19.523, 19.017
Wed Jan 11 12:38:20 EST 2017, 5888, 0.570, 11, 0.320, 593, 16, 3, 13, 96, 4.037, 4.440
Wed Jan 11 12:42:31 EST 2017, 8363, 0.320, 8, 0.570, 518, 83, 7, 25, 29, 10.193, 10.143
Wed Jan 11 12:51:33 EST 2017, 3413, 0.820, 2, 0.070, 368, 38, 17, 0, 74, 26.093, 0.000
Wed Jan 11 12:54:50 EST 2017, 4651, 0.450, 10, 0.950, 480, 49, 14, 19, 40, 13.690, 13.683
Wed Jan 11 12:58:46 EST 2017, 9601, 0.950, 4, 0.450, 330, 94, 5, 44, 85, 33.667, 70.643
Wed Jan 11 13:02:12 EST 2017, 7126, 0.200, 1, 0.700, 405, 27, 10, 6, 17, 0.617, 0.607
Wed Jan 11 13:06:08 EST 2017, 2176, 0.700, 7, 0.200, 555, 72, 19, 31, 62, 109.753, 104.803
Wed Jan 11 13:10:30 EST 2017, 1557, 0.260, 2, 0.380, 574, 66, 11, 10, 34, 7.727, 7.090
Wed Jan 11 13:12:25 EST 2017, 6507, 0.760, 8, 0.880, 424, 21, 1, 35, 79, 1.673, 1.717
Wed Jan 11 13:14:26 EST 2017, 8982, 0.010, 11, 0.130, 349, 89, 6, 22, 12, 2.010, 1.960
Wed Jan 11 13:17:12 EST 2017, 4032, 0.510, 5, 0.630, 499, 44, 16, 47, 57, 42.830, 43.527
Wed Jan 11 13:20:38 EST 2017, 2794, 0.130, 6, 0.260, 311, 33, 13, 28, 45, 6.863, 7.153
Wed Jan 11 13:22:44 EST 2017, 7744, 0.630, 0, 0.760, 461, 78, 4, 3, 90, 9.317, 9.270
Wed Jan 11 13:24:45 EST 2017, 5269, 0.380, 3, 0.010, 536, 10, 9, 41, 23, 3.050, 3.157
Wed Jan 11 13:32:01 EST 2017, 319, 0.880, 9, 0.510, 386, 55, 18, 16, 68, 38.000, 0.000
Wed Jan 11 13:32:47 EST 2017, 397, 0.280, 3, 0.880, 506, 73, 5, 1, 17, 1.137, 1.067
Wed Jan 11 13:35:13 EST 2017, 5347, 0.780, 9, 0.380, 356, 28, 14, 26, 62, 16.410, 24.910
Wed Jan 11 13:37:09 EST 2017, 7822, 0.030, 6, 0.630, 431, 95, 19, 13, 39, 18.407, 20.503
Wed Jan 11 13:39:45 EST 2017, 2872, 0.530, 0, 0.130, 581, 50, 9, 38, 84, 44.177, 49.157
Wed Jan 11 13:41:55 EST 2017, 4109, 0.160, 11, 0.750, 393, 39, 2, 32, 28, 1.323, 1.313
Wed Jan 11 13:52:23 EST 2017, 9059, 0.660, 5, 0.250, 543, 84, 12, 7, 73, 47.377, 0.000
Wed Jan 11 13:54:09 EST 2017, 6584, 0.410, 2, 0.500, 468, 16, 16, 44, 50, 9.890, 10.697
Wed Jan 11 13:54:59 EST 2017, 1634, 0.910, 8, 0.000, 318, 61, 7, 19, 95, 0.160, 0.130
Wed Jan 11 13:57:05 EST 2017, 2253, 0.100, 1, 0.310, 337, 56, 3, 47, 22, 1.077, 1.067
Wed Jan 11 13:59:16 EST 2017, 7203, 0.600, 7, 0.810, 487, 11, 13, 22, 67, 6.437, 6.923
Wed Jan 11 14:01:12 EST 2017, 9678, 0.350, 10, 0.060, 562, 78, 18, 35, 45, 59.783, 60.763
Wed Jan 11 14:11:24 EST 2017, 4728, 0.850, 4, 0.560, 412, 33, 8, 10, 90, 11.767, 55.903
Wed Jan 11 14:12:35 EST 2017, 3491, 0.470, 8, 0.440, 525, 45, 1, 16, 11, 0.510, 0.523
Wed Jan 11 14:15:06 EST 2017, 8441, 0.970, 2, 0.940, 375, 90, 10, 41, 56, 30.687, 31.000
Wed Jan 11 14:16:41 EST 2017, 5966, 0.220, 5, 0.190, 300, 22, 15, 4, 34, 2.133, 2.377
Wed Jan 11 14:19:07 EST 2017, 1016, 0.720, 11, 0.690, 450, 67, 6, 29, 79, 24.980, 25.640
Wed Jan 11 14:22:48 EST 2017, 1325, 0.190, 6, 0.530, 590, 92, 15, 43, 87, 115.987, 118.693
Wed Jan 11 14:24:59 EST 2017, 6275, 0.690, 0, 0.030, 440, 47, 5, 18, 42, 6.217, 6.557
Wed Jan 11 14:26:15 EST 2017, 8750, 0.440, 3, 0.780, 365, 70, 10, 30, 64, 19.453, 19.900
Wed Jan 11 14:27:01 EST 2017, 3800, 0.940, 9, 0.280, 515, 25, 19, 5, 19, 0.100, 0.080
Wed Jan 11 14:29:07 EST 2017, 5037, 0.310, 2, 0.660, 328, 14, 12, 24, 98, 4.733, 5.193
Wed Jan 11 14:30:22 EST 2017, 9987, 0.810, 8, 0.160, 478, 59, 3, 49, 53, 13.840, 13.903
Wed Jan 11 14:32:08 EST 2017, 7512, 0.060, 11, 0.910, 553, 36, 7, 12, 76, 6.377, 6.540
Wed Jan 11 14:33:33 EST 2017, 2562, 0.560, 5, 0.410, 403, 81, 17, 37, 31, 33.710, 31.240
Wed Jan 11 14:39:50 EST 2017, 1944, 0.380, 9, 0.220, 421, 87, 13, 8, 93, 37.383, 0.000
Wed Jan 11 14:50:43 EST 2017, 6894, 0.880, 3, 0.720, 571, 42, 4, 33, 48, 8.667, 8.390
Wed Jan 11 14:52:59 EST 2017, 9369, 0.130, 0, 0.470, 496, 64, 9, 21, 70, 17.963, 20.670
Wed Jan 11 14:54:50 EST 2017, 4419, 0.630, 6, 0.970, 346, 19, 18, 46, 25, 6.273, 6.193
Wed Jan 11 14:56:56 EST 2017, 3181, 0.000, 4, 0.100, 459, 30, 11, 27, 81, 10.903, 11.113
Wed Jan 11 14:58:47 EST 2017, 8131, 0.500, 10, 0.600, 309, 75, 2, 2, 36, 1.327, 1.280
Wed Jan 11 15:00:23 EST 2017, 5656, 0.250, 7, 0.350, 384, 53, 6, 40, 59, 11.633, 11.490
Wed Jan 11 15:02:19 EST 2017, 706, 0.750, 1, 0.850, 534, 98, 16, 15, 14, 5.377, 5.343
Wed Jan 11 15:04:20 EST 2017, 551, 0.050, 9, 0.460, 304, 18, 9, 33, 55, 3.403, 3.490
Wed Jan 11 15:06:20 EST 2017, 5501, 0.550, 3, 0.960, 454, 63, 18, 8, 10, 2.760, 2.703
Wed Jan 11 15:09:07 EST 2017, 7976, 0.300, 0, 0.210, 529, 40, 14, 45, 77, 40.737, 45.623
Wed Jan 11 15:10:33 EST 2017, 3026, 0.800, 6, 0.710, 379, 85, 4, 20, 32, 6.173, 6.117
Wed Jan 11 15:15:41 EST 2017, 4264, 0.420, 5, 0.330, 567, 97, 7, 1, 66, 13.210, 201.097
Wed Jan 11 15:16:57 EST 2017, 9214, 0.920, 11, 0.830, 417, 52, 16, 26, 21, 13.483, 13.800
Wed Jan 11 15:23:54 EST 2017, 6739, 0.170, 8, 0.080, 342, 74, 11, 14, 88, 20.247, 0.000
Wed Jan 11 15:24:59 EST 2017, 1789, 0.670, 2, 0.580, 492, 29, 2, 39, 43, 2.000, 2.043
Wed Jan 11 15:27:05 EST 2017, 2408, 0.360, 6, 0.770, 473, 23, 8, 17, 71, 5.820, 5.863
Wed Jan 11 15:28:26 EST 2017, 7358, 0.860, 0, 0.270, 323, 68, 17, 42, 26, 24.333, 25.827
Wed Jan 11 15:31:17 EST 2017, 9833, 0.110, 3, 0.520, 398, 46, 13, 4, 94, 8.820, 113.273
Wed Jan 11 15:38:09 EST 2017, 4883, 0.610, 9, 0.020, 548, 91, 3, 29, 49, 13.813, 13.627
Wed Jan 11 15:40:06 EST 2017, 3645, 0.240, 1, 0.890, 436, 80, 5, 48, 60, 8.260, 8.130
Wed Jan 11 15:42:12 EST 2017, 8595, 0.740, 7, 0.390, 586, 35, 15, 23, 15, 8.503, 8.410
Wed Jan 11 15:43:52 EST 2017, 6120, 0.490, 10, 0.640, 511, 57, 10, 36, 83, 43.283, 46.340
Wed Jan 11 15:54:25 EST 2017, 1170, 0.990, 4, 0.140, 361, 12, 1, 11, 38, 0.090, 0.093
Wed Jan 11 15:56:41 EST 2017, 861, 0.460, 0, 0.110, 389, 38, 19, 22, 35, 12.337, 12.857
Wed Jan 11 16:04:14 EST 2017, 5811, 0.960, 6, 0.610, 539, 83, 10, 47, 80, 107.477, 0.000
Wed Jan 11 16:05:39 EST 2017, 8286, 0.210, 9, 0.360, 464, 15, 5, 9, 12, 0.573, 0.623
Wed Jan 11 16:07:05 EST 2017, 3336, 0.710, 3, 0.860, 314, 60, 14, 34, 57, 22.207, 23.163
Wed Jan 11 16:09:26 EST 2017, 4573, 0.080, 7, 0.240, 501, 71, 17, 40, 46, 39.250, 41.163
Wed Jan 11 16:10:47 EST 2017, 9523, 0.580, 1, 0.740, 351, 26, 7, 15, 91, 3.130, 3.220
Wed Jan 11 16:12:48 EST 2017, 7048, 0.330, 4, 0.490, 426, 94, 2, 28, 24, 2.577, 2.543
Wed Jan 11 16:15:04 EST 2017, 2098, 0.830, 10, 0.990, 576, 49, 12, 3, 69, 13.933, 14.927
Wed Jan 11 16:17:20 EST 2017, 1480, 0.140, 4, 0.670, 557, 54, 18, 25, 52, 25.670, 26.890
Wed Jan 11 16:23:36 EST 2017, 6430, 0.640, 10, 0.170, 407, 99, 8, 0, 97, 24.197, 0.000
Wed Jan 11 16:24:22 EST 2017, 8905, 0.390, 7, 0.920, 332, 32, 4, 37, 29, 2.170, 2.200
Wed Jan 11 16:29:14 EST 2017, 3955, 0.890, 1, 0.420, 482, 77, 13, 12, 74, 28.897, 176.293
Wed Jan 11 16:31:14 EST 2017, 2717, 0.270, 11, 0.550, 370, 66, 16, 6, 41, 8.983, 52.743
Wed Jan 11 16:34:20 EST 2017, 7667, 0.770, 5, 0.050, 520, 21, 6, 31, 86, 0.110, 0.110
Wed Jan 11 16:36:21 EST 2017, 5192, 0.020, 2, 0.800, 595, 88, 1, 19, 18, 0.770, 0.733
Wed Jan 11 16:38:57 EST 2017, 242, 0.520, 8, 0.300, 445, 43, 11, 44, 63, 29.207, 29.680
Wed Jan 11 16:40:33 EST 2017, 203, 0.470, 11, 0.870, 582, 12, 3, 39, 61, 2.667, 2.603
Wed Jan 11 16:42:34 EST 2017, 5153, 0.970, 5, 0.370, 432, 57, 13, 14, 16, 0.083, 0.080
Wed Jan 11 16:44:50 EST 2017, 7628, 0.220, 2, 0.620, 357, 34, 18, 27, 83, 14.450, 14.863
Wed Jan 11 16:48:06 EST 2017, 2678, 0.720, 8, 0.120, 507, 79, 8, 2, 38, 9.473, 57.183
Wed Jan 11 16:50:46 EST 2017, 3916, 0.100, 4, 0.990, 319, 91, 1, 20, 72, 2.520, 2.460
Wed Jan 11 16:53:02 EST 2017, 8866, 0.600, 10, 0.490, 469, 46, 11, 45, 27, 14.693, 14.507
