# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, fibHeap_timing_secs
Sun Jul  2 23:55:23 EDT 2017, 0.770, 128, 21, 4, 16, 456, 8, 45, 10, 36, 56.733, 4.990
Sun Jul  2 23:55:31 EDT 2017, 0.270, 148, 26, 8, 27, 306, 18, 25, 25, 16, 7.317, 1.450
Sun Jul  2 23:55:34 EDT 2017, 0.390, 123, 22, 3, 13, 343, 11, 10, 6, 31, 2.997, 1.027
Sun Jul  2 23:55:34 EDT 2017, 0.890, 143, 27, 7, 24, 493, 1, 30, 21, 11, 0.207, 0.267
Sun Jul  2 23:55:36 EDT 2017, 0.640, 133, 25, 5, 19, 418, 6, 20, 14, 21, 1.823, 0.990
Sun Jul  2 23:58:36 EDT 2017, 0.140, 153, 20, 9, 8, 568, 15, 40, 29, 41, 179.713, 8.780
Sun Jul  2 23:59:02 EDT 2017, 0.200, 125, 27, 7, 12, 587, 14, 23, 4, 28, 25.573, 3.210
Sun Jul  2 23:59:31 EDT 2017, 0.700, 145, 22, 3, 23, 437, 5, 43, 19, 48, 28.953, 4.083
Sun Jul  2 23:59:37 EDT 2017, 0.950, 135, 24, 9, 28, 512, 9, 13, 12, 38, 5.400, 1.653
Sun Jul  2 23:59:57 EDT 2017, 0.450, 155, 29, 5, 17, 362, 19, 33, 27, 18, 20.083, 2.270
Mon Jul  3 00:01:18 EDT 2017, 0.330, 130, 20, 6, 26, 324, 12, 48, 1, 33, 81.423, 4.527
Mon Jul  3 00:01:19 EDT 2017, 0.830, 150, 25, 2, 15, 474, 2, 28, 16, 13, 0.483, 0.627
Mon Jul  3 00:01:28 EDT 2017, 0.580, 120, 28, 8, 9, 399, 7, 38, 8, 23, 8.517, 1.890
Mon Jul  3 00:02:18 EDT 2017, 0.080, 140, 23, 4, 20, 549, 16, 18, 23, 43, 49.817, 4.397
Mon Jul  3 00:02:19 EDT 2017, 0.110, 121, 22, 5, 28, 484, 4, 29, 24, 12, 1.053, 0.887
Mon Jul  3 00:03:26 EDT 2017, 0.610, 141, 27, 9, 17, 334, 13, 49, 9, 32, 66.413, 4.140
Mon Jul  3 00:04:30 EDT 2017, 0.860, 131, 29, 3, 11, 559, 18, 19, 16, 42, 63.517, 4.647
Mon Jul  3 00:04:42 EDT 2017, 0.360, 151, 24, 7, 22, 409, 9, 39, 1, 22, 12.050, 2.277
Mon Jul  3 00:04:47 EDT 2017, 0.490, 136, 26, 4, 9, 446, 2, 44, 28, 47, 5.047, 2.160
Mon Jul  3 00:05:02 EDT 2017, 0.990, 156, 21, 8, 20, 596, 11, 24, 13, 27, 15.050, 2.780
Mon Jul  3 00:05:25 EDT 2017, 0.740, 126, 23, 2, 25, 371, 16, 34, 20, 17, 22.537, 2.477
Mon Jul  3 00:05:28 EDT 2017, 0.240, 146, 28, 6, 14, 521, 6, 14, 5, 37, 2.707, 1.300
Mon Jul  3 00:05:30 EDT 2017, 0.170, 134, 24, 8, 18, 503, 5, 31, 26, 14, 1.730, 1.133
Mon Jul  3 00:05:35 EDT 2017, 0.670, 154, 29, 4, 29, 353, 15, 11, 11, 34, 5.583, 1.797
Mon Jul  3 00:12:35 EDT 2017, 0.920, 124, 26, 6, 24, 578, 19, 41, 18, 44, 418.307, 12.143
Mon Jul  3 00:12:42 EDT 2017, 0.420, 144, 21, 2, 13, 428, 10, 21, 3, 24, 7.343, 1.860
Mon Jul  3 00:12:44 EDT 2017, 0.300, 129, 28, 9, 21, 390, 3, 16, 22, 49, 1.453, 0.930
Mon Jul  3 00:13:30 EDT 2017, 0.800, 149, 23, 5, 10, 540, 12, 36, 7, 29, 45.730, 4.577
Mon Jul  3 00:13:43 EDT 2017, 0.550, 139, 20, 7, 15, 315, 17, 26, 15, 19, 13.097, 1.780
Mon Jul  3 00:14:32 EDT 2017, 0.050, 159, 25, 3, 26, 465, 8, 46, 0, 39, 49.087, 5.103
Mon Jul  3 00:14:39 EDT 2017, 0.030, 128, 24, 6, 9, 413, 17, 12, 16, 26, 6.750, 1.407
Mon Jul  3 00:15:19 EDT 2017, 0.530, 148, 29, 2, 20, 563, 8, 32, 1, 46, 39.737, 4.673
Mon Jul  3 00:15:20 EDT 2017, 0.780, 138, 27, 8, 25, 338, 3, 22, 23, 36, 1.437, 1.030
Mon Jul  3 00:15:40 EDT 2017, 0.280, 158, 22, 4, 14, 488, 13, 42, 8, 16, 20.037, 2.777
Mon Jul  3 00:16:49 EDT 2017, 0.410, 133, 28, 7, 28, 451, 15, 37, 20, 31, 68.077, 4.483
Mon Jul  3 00:16:49 EDT 2017, 0.910, 153, 23, 3, 17, 301, 5, 17, 5, 11, 0.423, 0.447
Mon Jul  3 00:16:50 EDT 2017, 0.660, 123, 21, 9, 12, 526, 1, 47, 27, 21, 0.813, 0.990
Mon Jul  3 00:17:14 EDT 2017, 0.160, 143, 26, 5, 23, 376, 10, 27, 12, 41, 23.803, 2.867
Mon Jul  3 00:20:36 EDT 2017, 0.220, 136, 21, 3, 19, 395, 19, 49, 22, 29, 200.630, 6.960
Mon Jul  3 00:21:17 EDT 2017, 0.720, 156, 26, 7, 8, 545, 9, 29, 7, 49, 40.647, 4.803
Mon Jul  3 00:21:24 EDT 2017, 0.970, 126, 29, 5, 13, 320, 4, 39, 29, 39, 7.120, 1.887
Mon Jul  3 00:21:30 EDT 2017, 0.470, 146, 24, 9, 24, 470, 14, 19, 14, 19, 5.673, 1.523
Mon Jul  3 00:22:29 EDT 2017, 0.350, 121, 25, 2, 16, 507, 16, 24, 18, 34, 59.630, 4.127
Mon Jul  3 00:22:34 EDT 2017, 0.850, 141, 20, 6, 27, 357, 7, 44, 3, 14, 4.360, 1.450
Mon Jul  3 00:22:35 EDT 2017, 0.600, 131, 22, 4, 21, 582, 2, 14, 25, 24, 0.667, 0.673
Mon Jul  3 00:23:28 EDT 2017, 0.100, 151, 27, 8, 10, 432, 11, 34, 10, 44, 52.570, 4.607
Mon Jul  3 00:23:30 EDT 2017, 0.060, 132, 26, 9, 15, 367, 8, 43, 8, 10, 2.430, 1.033
Mon Jul  3 00:24:14 EDT 2017, 0.560, 152, 21, 5, 26, 517, 18, 23, 23, 30, 43.753, 3.977
Mon Jul  3 00:25:39 EDT 2017, 0.810, 122, 23, 7, 21, 442, 13, 33, 0, 40, 84.880, 5.190
Mon Jul  3 00:25:40 EDT 2017, 0.310, 142, 28, 3, 10, 592, 4, 13, 15, 20, 0.720, 0.797
Mon Jul  3 00:26:02 EDT 2017, 0.440, 127, 20, 8, 23, 554, 6, 28, 11, 45, 21.233, 3.660
Mon Jul  3 00:27:20 EDT 2017, 0.940, 147, 25, 4, 12, 404, 16, 48, 26, 25, 78.207, 4.777
Mon Jul  3 00:27:23 EDT 2017, 0.690, 137, 27, 6, 18, 479, 11, 18, 4, 15, 2.440, 1.220
Mon Jul  3 00:27:24 EDT 2017, 0.190, 157, 22, 2, 29, 329, 1, 38, 19, 35, 0.833, 0.757
Mon Jul  3 00:27:25 EDT 2017, 0.130, 124, 29, 4, 25, 310, 10, 16, 13, 13, 1.137, 0.670
Mon Jul  3 00:29:25 EDT 2017, 0.630, 144, 24, 8, 14, 460, 19, 36, 28, 33, 119.520, 5.823
Mon Jul  3 00:30:32 EDT 2017, 0.880, 134, 22, 2, 8, 385, 14, 26, 6, 43, 67.050, 4.450
Mon Jul  3 00:30:39 EDT 2017, 0.380, 154, 27, 6, 19, 535, 5, 46, 21, 23, 7.107, 2.243
Mon Jul  3 00:31:16 EDT 2017, 0.250, 139, 23, 5, 11, 573, 7, 31, 9, 48, 36.890, 4.890
Mon Jul  3 00:31:21 EDT 2017, 0.750, 159, 28, 9, 22, 423, 17, 11, 24, 28, 4.623, 1.290
Mon Jul  3 00:31:45 EDT 2017, 0.500, 129, 25, 3, 27, 498, 12, 41, 2, 18, 24.047, 3.007
Mon Jul  3 00:31:46 EDT 2017, 0.000, 149, 20, 7, 16, 348, 2, 21, 17, 38, 1.063, 0.770
Mon Jul  3 00:31:49 EDT 2017, 0.000, 129, 29, 5, 12, 461, 5, 18, 26, 30, 2.110, 1.127
Mon Jul  3 00:31:53 EDT 2017, 0.500, 149, 24, 9, 23, 311, 15, 38, 11, 10, 4.577, 1.040
Mon Jul  3 00:32:04 EDT 2017, 0.750, 139, 22, 3, 28, 536, 10, 28, 18, 20, 10.693, 2.310
Mon Jul  3 00:32:05 EDT 2017, 0.250, 159, 27, 7, 17, 386, 1, 48, 3, 40, 1.070, 0.977
Mon Jul  3 00:32:17 EDT 2017, 0.370, 134, 23, 4, 25, 423, 8, 33, 22, 25, 11.847, 2.363
Mon Jul  3 00:32:41 EDT 2017, 0.870, 154, 28, 8, 14, 573, 17, 13, 7, 45, 23.340, 3.103
Mon Jul  3 00:33:59 EDT 2017, 0.620, 124, 26, 2, 9, 348, 12, 43, 15, 35, 77.800, 4.507
Mon Jul  3 00:34:00 EDT 2017, 0.120, 144, 21, 6, 20, 498, 3, 23, 0, 15, 0.773, 0.810
Mon Jul  3 00:34:17 EDT 2017, 0.190, 137, 26, 8, 21, 517, 6, 41, 24, 32, 16.510, 2.977
Mon Jul  3 00:34:20 EDT 2017, 0.690, 157, 21, 4, 10, 367, 16, 21, 9, 12, 3.367, 1.160
Mon Jul  3 00:34:40 EDT 2017, 0.940, 127, 24, 6, 16, 592, 11, 31, 17, 22, 19.947, 3.003
Mon Jul  3 00:34:41 EDT 2017, 0.440, 147, 29, 2, 27, 442, 2, 11, 2, 42, 0.383, 0.527
Mon Jul  3 00:34:52 EDT 2017, 0.310, 122, 20, 9, 13, 405, 9, 26, 28, 27, 10.533, 1.997
Mon Jul  3 00:43:04 EDT 2017, 0.810, 142, 25, 5, 24, 555, 18, 46, 13, 47, 491.247, 13.073
Mon Jul  3 00:43:16 EDT 2017, 0.560, 132, 27, 7, 19, 330, 14, 16, 20, 37, 11.663, 1.787
Mon Jul  3 00:43:18 EDT 2017, 0.060, 152, 22, 3, 8, 480, 4, 36, 5, 17, 2.187, 1.410
Mon Jul  3 00:51:03 EDT 2017, 0.090, 131, 21, 2, 18, 545, 15, 47, 4, 46, 464.093, 12.917
Mon Jul  3 00:51:07 EDT 2017, 0.590, 151, 26, 6, 29, 395, 6, 27, 19, 26, 3.777, 1.563
Mon Jul  3 00:51:08 EDT 2017, 0.840, 121, 28, 4, 23, 470, 1, 37, 12, 16, 0.317, 0.427
Mon Jul  3 00:51:15 EDT 2017, 0.340, 141, 23, 8, 12, 320, 11, 17, 27, 36, 7.640, 1.607
Mon Jul  3 00:51:20 EDT 2017, 0.470, 126, 25, 3, 21, 358, 18, 22, 1, 11, 4.167, 1.050
Mon Jul  3 00:51:52 EDT 2017, 0.970, 146, 20, 7, 10, 508, 8, 42, 16, 31, 32.130, 4.027
Mon Jul  3 00:51:53 EDT 2017, 0.720, 136, 22, 5, 15, 433, 3, 12, 8, 41, 0.817, 0.720
Mon Jul  3 00:52:11 EDT 2017, 0.220, 156, 27, 9, 26, 583, 13, 32, 23, 21, 18.267, 2.950
Mon Jul  3 00:52:55 EDT 2017, 0.160, 123, 24, 7, 28, 564, 17, 14, 2, 48, 43.363, 3.927
Mon Jul  3 00:53:04 EDT 2017, 0.660, 143, 29, 3, 17, 414, 7, 34, 17, 28, 9.273, 2.000
Mon Jul  3 00:53:05 EDT 2017, 0.910, 133, 27, 9, 11, 489, 2, 24, 10, 18, 0.397, 0.580
Mon Jul  3 00:54:24 EDT 2017, 0.410, 153, 22, 5, 22, 339, 12, 44, 25, 38, 78.367, 4.807
Mon Jul  3 00:54:38 EDT 2017, 0.280, 138, 28, 6, 8, 302, 19, 39, 6, 13, 13.613, 1.707
Mon Jul  3 00:54:46 EDT 2017, 0.780, 158, 23, 2, 19, 452, 9, 19, 21, 33, 8.237, 2.057
Mon Jul  3 00:55:14 EDT 2017, 0.530, 128, 20, 8, 25, 377, 5, 49, 14, 43, 27.323, 3.533
Mon Jul  3 00:55:38 EDT 2017, 0.030, 148, 25, 4, 14, 527, 14, 29, 29, 23, 23.730, 3.137
Mon Jul  3 00:55:38 EDT 2017, 0.050, 139, 24, 9, 19, 353, 1, 34, 13, 31, 0.647, 0.713
Mon Jul  3 00:55:39 EDT 2017, 0.550, 159, 29, 5, 8, 503, 10, 14, 28, 11, 0.617, 0.550
Mon Jul  3 00:56:24 EDT 2017, 0.800, 129, 26, 7, 13, 428, 15, 44, 6, 21, 44.663, 3.693
Mon Jul  3 00:56:37 EDT 2017, 0.300, 149, 21, 3, 24, 578, 6, 24, 21, 41, 12.930, 3.037
Mon Jul  3 00:56:38 EDT 2017, 0.420, 124, 27, 8, 16, 541, 3, 19, 9, 26, 0.990, 0.867
Mon Jul  3 00:58:47 EDT 2017, 0.920, 144, 22, 4, 27, 391, 13, 39, 24, 46, 128.243, 6.490
Mon Jul  3 01:00:21 EDT 2017, 0.670, 134, 20, 6, 22, 466, 17, 29, 2, 36, 93.710, 5.373
Mon Jul  3 01:00:28 EDT 2017, 0.170, 154, 25, 2, 11, 316, 8, 49, 17, 16, 6.887, 1.623
Mon Jul  3 01:00:29 EDT 2017, 0.230, 126, 22, 4, 9, 334, 2, 26, 8, 34, 1.080, 0.773
Mon Jul  3 01:00:43 EDT 2017, 0.730, 146, 27, 8, 20, 484, 12, 46, 23, 14, 13.343, 2.463
Mon Jul  3 01:00:51 EDT 2017, 0.980, 136, 29, 2, 26, 409, 16, 16, 0, 24, 8.213, 1.670
Mon Jul  3 01:01:25 EDT 2017, 0.480, 156, 24, 6, 15, 559, 7, 36, 15, 44, 34.037, 4.460
Mon Jul  3 01:01:34 EDT 2017, 0.360, 131, 25, 5, 29, 597, 4, 41, 11, 29, 8.417, 2.460
Mon Jul  3 01:02:23 EDT 2017, 0.860, 151, 20, 9, 18, 447, 14, 21, 26, 49, 48.713, 4.027
Mon Jul  3 01:05:43 EDT 2017, 0.610, 121, 23, 3, 12, 522, 19, 31, 4, 39, 200.283, 7.513
Mon Jul  3 01:05:45 EDT 2017, 0.110, 141, 28, 7, 23, 372, 9, 11, 19, 19, 0.943, 0.650
Mon Jul  3 01:06:10 EDT 2017, 0.080, 120, 27, 6, 25, 437, 11, 20, 22, 45, 25.663, 2.910
Mon Jul  3 01:06:12 EDT 2017, 0.580, 140, 22, 2, 14, 587, 1, 40, 7, 25, 0.950, 1.020
Mon Jul  3 01:06:12 EDT 2017, 0.830, 130, 24, 8, 9, 362, 6, 10, 29, 15, 0.293, 0.310
Mon Jul  3 01:07:19 EDT 2017, 0.330, 150, 29, 4, 20, 512, 16, 30, 14, 35, 66.713, 4.807
Mon Jul  3 01:07:29 EDT 2017, 0.450, 135, 21, 7, 11, 475, 13, 45, 18, 10, 9.580, 2.017
Mon Jul  3 01:07:31 EDT 2017, 0.950, 155, 26, 3, 22, 325, 4, 25, 3, 30, 1.743, 0.973
Mon Jul  3 01:08:17 EDT 2017, 0.700, 125, 28, 9, 28, 550, 9, 35, 25, 40, 46.100, 4.490
Mon Jul  3 01:08:23 EDT 2017, 0.200, 145, 23, 5, 17, 400, 18, 15, 10, 20, 6.377, 1.487
Mon Jul  3 01:10:07 EDT 2017, 0.140, 133, 29, 3, 15, 381, 12, 38, 16, 48, 102.930, 5.570
Mon Jul  3 01:10:08 EDT 2017, 0.640, 153, 24, 7, 26, 531, 3, 18, 1, 28, 1.123, 1.060
Mon Jul  3 01:10:16 EDT 2017, 0.890, 123, 21, 5, 21, 306, 7, 48, 24, 18, 8.210, 1.527
Mon Jul  3 01:11:26 EDT 2017, 0.390, 143, 26, 9, 10, 456, 17, 28, 9, 38, 69.370, 4.463
Mon Jul  3 01:11:28 EDT 2017, 0.270, 128, 23, 2, 24, 494, 14, 13, 20, 13, 2.357, 1.270
Mon Jul  3 01:11:34 EDT 2017, 0.770, 148, 28, 6, 13, 344, 5, 33, 5, 33, 5.130, 1.537
Mon Jul  3 01:12:06 EDT 2017, 0.520, 138, 25, 4, 18, 569, 10, 23, 27, 43, 31.973, 4.020
Mon Jul  3 01:13:22 EDT 2017, 0.020, 158, 20, 8, 29, 419, 19, 43, 12, 23, 75.820, 4.817
Mon Jul  3 01:13:26 EDT 2017, 0.020, 134, 25, 7, 8, 402, 3, 30, 26, 44, 3.940, 1.617
Mon Jul  3 01:13:30 EDT 2017, 0.520, 154, 20, 3, 19, 552, 13, 10, 11, 24, 3.377, 1.293
Mon Jul  3 01:13:49 EDT 2017, 0.770, 124, 22, 9, 25, 327, 18, 40, 18, 14, 19.527, 1.967
Mon Jul  3 01:13:57 EDT 2017, 0.270, 144, 27, 5, 14, 477, 8, 20, 3, 34, 7.210, 1.943
Mon Jul  3 01:13:57 EDT 2017, 0.400, 129, 21, 6, 27, 515, 1, 15, 29, 19, 0.247, 0.280
Mon Jul  3 01:14:35 EDT 2017, 0.900, 149, 26, 2, 16, 365, 10, 35, 14, 39, 37.620, 3.803
Mon Jul  3 01:16:09 EDT 2017, 0.650, 139, 29, 8, 11, 590, 15, 25, 22, 49, 94.233, 6.000
Mon Jul  3 01:16:24 EDT 2017, 0.150, 159, 24, 4, 22, 440, 6, 45, 7, 29, 14.130, 2.920
Mon Jul  3 01:16:33 EDT 2017, 0.210, 121, 28, 2, 20, 421, 5, 28, 28, 42, 9.333, 1.990
Mon Jul  3 01:17:44 EDT 2017, 0.710, 141, 23, 6, 9, 571, 14, 48, 13, 22, 70.707, 5.453
Mon Jul  3 01:17:49 EDT 2017, 0.960, 131, 20, 4, 15, 346, 19, 18, 20, 12, 4.433, 1.273
Mon Jul  3 01:18:17 EDT 2017, 0.460, 151, 25, 8, 26, 496, 9, 38, 5, 32, 28.160, 3.563
Mon Jul  3 01:18:18 EDT 2017, 0.340, 136, 24, 3, 18, 459, 2, 43, 24, 17, 0.863, 1.010
Mon Jul  3 01:18:32 EDT 2017, 0.840, 156, 29, 7, 29, 309, 12, 23, 9, 37, 13.137, 1.940
Mon Jul  3 01:21:51 EDT 2017, 0.590, 126, 27, 5, 23, 534, 16, 33, 16, 47, 198.997, 7.970
Mon Jul  3 01:21:53 EDT 2017, 0.090, 146, 22, 9, 12, 384, 7, 13, 1, 27, 1.440, 0.893
Mon Jul  3 01:22:20 EDT 2017, 0.120, 125, 23, 8, 14, 318, 13, 24, 2, 38, 26.633, 2.453
Mon Jul  3 01:22:23 EDT 2017, 0.620, 145, 28, 4, 25, 468, 4, 44, 17, 18, 2.667, 1.250
Mon Jul  3 01:22:26 EDT 2017, 0.870, 135, 25, 6, 20, 393, 9, 14, 10, 28, 3.137, 1.240
Mon Jul  3 01:27:50 EDT 2017, 0.370, 155, 20, 2, 9, 543, 18, 34, 25, 48, 324.007, 10.740
Mon Jul  3 01:28:34 EDT 2017, 0.490, 130, 29, 9, 23, 580, 11, 49, 6, 23, 43.567, 4.353
Mon Jul  3 01:28:36 EDT 2017, 0.990, 150, 24, 5, 12, 430, 2, 29, 21, 43, 2.047, 1.427
Mon Jul  3 01:28:57 EDT 2017, 0.740, 120, 21, 7, 17, 505, 6, 39, 13, 33, 20.863, 3.220
Mon Jul  3 01:29:01 EDT 2017, 0.240, 140, 26, 3, 28, 355, 16, 19, 28, 13, 3.257, 1.080
Mon Jul  3 01:30:38 EDT 2017, 0.180, 137, 20, 5, 27, 374, 15, 37, 4, 36, 97.063, 4.977
Mon Jul  3 01:30:39 EDT 2017, 0.680, 157, 25, 9, 16, 524, 5, 17, 19, 16, 0.873, 0.813
Mon Jul  3 01:31:20 EDT 2017, 0.930, 127, 27, 3, 10, 449, 10, 47, 12, 26, 40.883, 4.103
Mon Jul  3 01:34:25 EDT 2017, 0.430, 147, 22, 7, 21, 599, 19, 27, 27, 46, 183.633, 8.260
Mon Jul  3 01:34:28 EDT 2017, 0.300, 122, 26, 4, 13, 562, 12, 12, 0, 21, 3.250, 1.267
Mon Jul  3 01:34:32 EDT 2017, 0.800, 142, 21, 8, 24, 412, 3, 32, 15, 41, 3.923, 1.677
Mon Jul  3 01:34:40 EDT 2017, 0.550, 132, 23, 2, 29, 487, 7, 22, 8, 31, 7.727, 2.010
Mon Jul  3 01:34:49 EDT 2017, 0.050, 152, 28, 6, 18, 337, 17, 42, 23, 11, 9.080, 1.563
Mon Jul  3 01:35:02 EDT 2017, 0.040, 124, 20, 3, 23, 585, 8, 16, 8, 42, 13.193, 2.650
Mon Jul  3 01:35:41 EDT 2017, 0.540, 144, 25, 7, 12, 435, 17, 36, 23, 22, 38.810, 3.283
Mon Jul  3 01:35:46 EDT 2017, 0.790, 134, 28, 5, 17, 510, 13, 26, 1, 12, 4.460, 1.437
Mon Jul  3 01:35:50 EDT 2017, 0.290, 154, 23, 9, 28, 360, 3, 46, 16, 32, 3.697, 1.563
Mon Jul  3 01:35:52 EDT 2017, 0.410, 139, 27, 2, 15, 323, 5, 31, 12, 17, 1.550, 0.930
Mon Jul  3 01:36:01 EDT 2017, 0.910, 159, 22, 6, 26, 473, 15, 11, 27, 37, 9.073, 1.887
Mon Jul  3 01:37:36 EDT 2017, 0.660, 129, 24, 4, 20, 398, 10, 41, 5, 47, 94.617, 5.757
Mon Jul  3 01:37:37 EDT 2017, 0.160, 149, 29, 8, 9, 548, 1, 21, 20, 27, 0.427, 0.637
Mon Jul  3 01:38:57 EDT 2017, 0.230, 132, 22, 6, 10, 529, 9, 43, 14, 40, 80.303, 6.260
Mon Jul  3 01:39:10 EDT 2017, 0.730, 152, 27, 2, 21, 379, 18, 23, 29, 20, 13.017, 2.087
Mon Jul  3 01:39:16 EDT 2017, 0.980, 122, 25, 8, 27, 454, 14, 33, 6, 10, 5.733, 1.363
Mon Jul  3 01:39:17 EDT 2017, 0.480, 142, 20, 4, 16, 304, 4, 13, 21, 30, 0.967, 0.697
Mon Jul  3 01:39:19 EDT 2017, 0.350, 127, 28, 7, 24, 341, 7, 28, 10, 15, 1.827, 0.937
Mon Jul  3 01:42:55 EDT 2017, 0.850, 147, 23, 3, 13, 491, 16, 48, 25, 35, 215.020, 8.670
Mon Jul  3 01:43:14 EDT 2017, 0.600, 137, 21, 9, 8, 416, 11, 18, 3, 45, 18.860, 2.743
Mon Jul  3 01:43:15 EDT 2017, 0.100, 157, 26, 5, 19, 566, 2, 38, 18, 25, 1.617, 1.360
Mon Jul  3 01:48:20 EDT 2017, 0.070, 135, 28, 4, 29, 501, 18, 47, 15, 39, 304.190, 9.717
Mon Jul  3 01:48:24 EDT 2017, 0.570, 155, 23, 8, 18, 351, 8, 27, 0, 19, 3.093, 1.210
Mon Jul  3 01:48:33 EDT 2017, 0.820, 125, 20, 2, 13, 576, 4, 37, 22, 29, 8.897, 2.560
Mon Jul  3 01:48:58 EDT 2017, 0.320, 145, 25, 6, 24, 426, 13, 17, 7, 49, 25.330, 2.963
Mon Jul  3 01:49:16 EDT 2017, 0.450, 120, 24, 5, 10, 388, 16, 22, 19, 24, 17.690, 2.150
Mon Jul  3 01:49:47 EDT 2017, 0.950, 140, 29, 9, 21, 538, 6, 42, 4, 44, 30.533, 4.153
Mon Jul  3 01:49:47 EDT 2017, 0.700, 130, 26, 3, 26, 313, 1, 12, 26, 34, 0.310, 0.357
Mon Jul  3 01:49:54 EDT 2017, 0.200, 150, 21, 7, 15, 463, 11, 32, 11, 14, 6.137, 1.703
Mon Jul  3 01:50:05 EDT 2017, 0.130, 128, 26, 9, 17, 482, 19, 10, 21, 36, 11.330, 2.027
Mon Jul  3 01:50:10 EDT 2017, 0.630, 148, 21, 5, 28, 332, 10, 30, 6, 16, 4.813, 1.463
Mon Jul  3 01:50:13 EDT 2017, 0.880, 138, 23, 7, 22, 557, 5, 20, 28, 26, 2.360, 1.200
Mon Jul  3 01:52:23 EDT 2017, 0.380, 158, 28, 3, 11, 407, 14, 40, 13, 46, 130.517, 6.560
Mon Jul  3 01:53:04 EDT 2017, 0.260, 133, 22, 8, 19, 445, 17, 35, 17, 21, 40.407, 3.510
Mon Jul  3 01:53:10 EDT 2017, 0.760, 153, 27, 4, 8, 595, 7, 15, 2, 41, 5.643, 1.923
Mon Jul  3 01:53:12 EDT 2017, 0.510, 123, 29, 6, 14, 370, 2, 45, 24, 31, 2.037, 1.230
Mon Jul  3 01:53:16 EDT 2017, 0.010, 143, 24, 2, 25, 520, 12, 25, 9, 11, 3.487, 1.293
Mon Jul  3 01:53:17 EDT 2017, 0.000, 136, 21, 6, 14, 565, 5, 21, 10, 13, 0.947, 0.740
Mon Jul  3 01:54:34 EDT 2017, 0.500, 156, 26, 2, 25, 415, 14, 41, 25, 33, 76.790, 5.283
Mon Jul  3 01:54:53 EDT 2017, 0.750, 126, 29, 8, 19, 490, 19, 11, 3, 43, 19.297, 2.427
Mon Jul  3 01:55:01 EDT 2017, 0.250, 146, 24, 4, 8, 340, 9, 31, 18, 23, 7.920, 1.813
Mon Jul  3 01:55:05 EDT 2017, 0.380, 121, 25, 7, 22, 303, 2, 46, 14, 48, 4.047, 1.543
Mon Jul  3 01:55:29 EDT 2017, 0.880, 141, 20, 3, 11, 453, 12, 26, 29, 28, 23.483, 2.887
Mon Jul  3 01:55:51 EDT 2017, 0.630, 131, 23, 9, 16, 378, 16, 36, 6, 18, 22.290, 2.513
Mon Jul  3 01:55:56 EDT 2017, 0.130, 151, 28, 5, 27, 528, 7, 16, 21, 38, 4.797, 1.703
Mon Jul  3 01:55:57 EDT 2017, 0.190, 129, 23, 3, 26, 546, 3, 39, 12, 10, 0.937, 0.790
Mon Jul  3 01:56:07 EDT 2017, 0.690, 149, 28, 7, 15, 396, 13, 19, 27, 30, 9.583, 1.910
Mon Jul  3 02:01:34 EDT 2017, 0.940, 139, 26, 5, 10, 471, 18, 49, 4, 40, 326.710, 10.023
Mon Jul  3 02:01:38 EDT 2017, 0.440, 159, 21, 9, 21, 321, 8, 29, 19, 20, 3.723, 1.433
Mon Jul  3 02:01:38 EDT 2017, 0.320, 134, 27, 2, 12, 359, 1, 14, 8, 45, 0.293, 0.397
Mon Jul  3 02:02:02 EDT 2017, 0.820, 154, 22, 6, 23, 509, 11, 34, 23, 25, 23.613, 3.353
Mon Jul  3 02:02:12 EDT 2017, 0.570, 124, 20, 4, 29, 434, 15, 24, 1, 15, 9.293, 1.830
Mon Jul  3 02:02:37 EDT 2017, 0.070, 144, 25, 8, 18, 584, 6, 44, 16, 35, 24.980, 4.097
Mon Jul  3 02:03:30 EDT 2017, 0.100, 122, 29, 9, 9, 518, 15, 32, 17, 29, 53.193, 4.193
Mon Jul  3 02:03:33 EDT 2017, 0.600, 142, 24, 5, 20, 368, 5, 12, 2, 49, 2.073, 1.093
Mon Jul  3 02:05:15 EDT 2017, 0.850, 132, 21, 7, 25, 593, 10, 42, 24, 39, 101.567, 6.960
Mon Jul  3 02:05:29 EDT 2017, 0.350, 152, 26, 3, 14, 443, 19, 22, 9, 19, 14.050, 2.233
Mon Jul  3 02:05:40 EDT 2017, 0.470, 137, 22, 8, 28, 406, 12, 17, 20, 34, 10.983, 1.987
Mon Jul  3 02:05:41 EDT 2017, 0.970, 157, 27, 4, 17, 556, 3, 37, 5, 14, 1.120, 0.953
Mon Jul  3 02:05:47 EDT 2017, 0.720, 127, 25, 6, 12, 331, 8, 27, 28, 24, 5.357, 1.327
Mon Jul  3 02:13:01 EDT 2017, 0.220, 147, 20, 2, 23, 481, 17, 47, 13, 44, 433.960, 12.357
Mon Jul  3 02:13:23 EDT 2017, 0.160, 130, 27, 4, 21, 462, 14, 25, 19, 26, 22.103, 2.700
Mon Jul  3 02:13:35 EDT 2017, 0.660, 150, 22, 8, 10, 312, 4, 45, 4, 46, 11.273, 2.357
