# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Thu Jan 12 21:52:38 EST 2017, 1, 5, 0.000, 2, 8.73333, 0.328261, 8.13027, 9.33639, 8.27, 8.27, 8.94, 8.99, 8.99, 10136, 3.26599, 10130, 10142, 10132, 10132, 10136, 10140, 10140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4729967, 0, 4729967, 4729967, 4729967, 4729967, 4729967, 4729967, 4729967, 9177160, 0, 9177160, 9177160, 9177160, 9177160, 9177160, 9177160, 9177160
Thu Jan 12 21:54:38 EST 2017, 1, 10, 0.000, 2, 8.99667, 0.00942809, 8.97935, 9.01399, 8.99, 8.99, 8.99, 9.01, 9.01, 10208, 3.26599, 10202, 10214, 10204, 10204, 10208, 10212, 10212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4963402, 0, 4963402, 4963402, 4963402, 4963402, 4963402, 4963402, 4963402, 9929356, 0, 9929356, 9929356, 9929356, 9929356, 9929356, 9929356, 9929356
Thu Jan 12 21:56:39 EST 2017, 1, 1, 0.250, 2, 4.37, 0.0294392, 4.31592, 4.42408, 4.33, 4.33, 4.38, 4.4, 4.4, 9398.67, 1.88562, 9395.21, 9402.13, 9396, 9396, 9400, 9400, 9400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2884197, 0, 2884197, 2884197, 2884197, 2884197, 2884197, 2884197, 2884197, 3935528, 0, 3935528, 3935528, 3935528, 3935528, 3935528, 3935528, 3935528
Thu Jan 12 21:58:40 EST 2017, 1, 2, 0.250, 2, 6.47, 0.0725718, 6.33668, 6.60332, 6.4, 6.4, 6.44, 6.57, 6.57, 9546.67, 1.88562, 9543.21, 9550.13, 9544, 9544, 9548, 9548, 9548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3871029, 0, 3871029, 3871029, 3871029, 3871029, 3871029, 3871029, 3871029, 6321081, 0, 6321081, 6321081, 6321081, 6321081, 6321081, 6321081, 6321081
Thu Jan 12 22:00:16 EST 2017, 1, 5, 0.250, 2, 8.70333, 0.209497, 8.31846, 9.0882, 8.42, 8.42, 8.77, 8.92, 8.92, 9585.33, 1.88562, 9581.87, 9588.79, 9584, 9584, 9584, 9588, 9588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4587803, 0, 4587803, 4587803, 4587803, 4587803, 4587803, 4587803, 4587803, 9177148, 0, 9177148, 9177148, 9177148, 9177148, 9177148, 9177148, 9177148
Thu Jan 12 22:02:22 EST 2017, 1, 10, 0.250, 2, 8.96, 0.199499, 8.59349, 9.32651, 8.79, 8.79, 8.85, 9.24, 9.24, 9616, 3.26599, 9610, 9622, 9612, 9612, 9616, 9620, 9620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4719916, 0, 4719916, 4719916, 4719916, 4719916, 4719916, 4719916, 4719916, 9929348, 0, 9929348, 9929348, 9929348, 9929348, 9929348, 9929348, 9929348
Thu Jan 12 22:04:23 EST 2017, 1, 1, 0.000, 5, 9.94667, 0.160485, 9.65184, 10.2415, 9.8, 9.8, 9.87, 10.17, 10.17, 10440, 3.26599, 10434, 10446, 10436, 10436, 10440, 10444, 10444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4449600, 0, 4449600, 4449600, 4449600, 4449600, 4449600, 4449600, 4449600, 9836169, 0, 9836169, 9836169, 9836169, 9836169, 9836169, 9836169, 9836169
Thu Jan 12 22:06:33 EST 2017, 1, 2, 0.000, 5, 14.25, 0.665132, 13.0281, 15.4719, 13.75, 13.75, 13.81, 15.19, 15.19, 10968, 0, 10968, 10968, 10968, 10968, 10968, 10968, 10968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4908956, 0, 4908956, 4908956, 4908956, 4908956, 4908956, 4908956, 4908956, 15795975, 0, 15795975, 15795975, 15795975, 15795975, 15795975, 15795975, 15795975
Thu Jan 12 22:08:40 EST 2017, 1, 5, 0.000, 5, 21.4067, 0.405983, 20.6609, 22.1525, 20.84, 20.84, 21.61, 21.77, 21.77, 14668, 3.26599, 14662, 14674, 14664, 14664, 14668, 14672, 14672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998430, 0, 4998430, 4998430, 4998430, 4998430, 4998430, 4998430, 4998430, 22938306, 0, 22938306, 22938306, 22938306, 22938306, 22938306, 22938306, 22938306
Thu Jan 12 22:10:46 EST 2017, 1, 10, 0.000, 5, 23.4167, 0.054365, 23.3168, 23.5166, 23.34, 23.34, 23.45, 23.46, 23.46, 36978.7, 1.88562, 36975.2, 36982.2, 36976, 36976, 36980, 36980, 36980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 24821774, 0, 24821774, 24821774, 24821774, 24821774, 24821774, 24821774, 24821774
