# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Thu Jan 12 23:18:14 EST 2017, 1, 1, 0.000, 10, 344.587, 7.10294, 331.538, 357.636, 335.23, 335.23, 346.1, 352.43, 352.43, 10732, 3.26599, 10726, 10738, 10728, 10728, 10732, 10736, 10736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4941182, 0, 4941182, 4941182, 4941182, 4941182, 4941182, 4941182, 4941182, 19665420, 0, 19665420, 19665420, 19665420, 19665420, 19665420, 19665420, 19665420
Thu Jan 12 23:37:43 EST 2017, 1, 2, 0.000, 10, 1117.4, 30.9056, 1060.62, 1174.18, 1091.75, 1091.75, 1099.57, 1160.87, 1160.87, 15113.3, 1.88562, 15109.8, 15116.8, 15112, 15112, 15112, 15116, 15116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4997858, 0, 4997858, 4997858, 4997858, 4997858, 4997858, 4997858, 4997858, 31595185, 0, 31595185, 31595185, 31595185, 31595185, 31595185, 31595185, 31595185
Fri Jan 13 00:26:12 EST 2017, 1, 5, 0.000, 10, 2859.58, 15.6304, 2830.86, 2888.3, 2842.9, 2842.9, 2855.35, 2880.48, 2880.48, 59488, 8.64099, 59472.1, 59503.9, 59480, 59480, 59484, 59500, 59500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 45876533, 0, 45876533, 45876533, 45876533, 45876533, 45876533, 45876533, 45876533
Fri Jan 13 01:09:45 EST 2017, 1, 10, 0.000, 10, 2589.8, 10.0366, 2571.36, 2608.24, 2582.59, 2582.59, 2582.81, 2603.99, 2603.99, 63456, 6.53197, 63444, 63468, 63448, 63448, 63456, 63464, 63464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 49642667, 0, 49642667, 49642667, 49642667, 49642667, 49642667, 49642667, 49642667
Fri Jan 13 01:16:22 EST 2017, 1, 1, 0.250, 10, 365.987, 0.937277, 364.265, 367.709, 364.74, 364.74, 366.22, 367, 367, 10505.3, 35.8267, 10439.5, 10571.1, 10480, 10480, 10480, 10556, 10556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4939688, 0, 4939688, 4939688, 4939688, 4939688, 4939688, 4939688, 4939688, 19665658, 0, 19665658, 19665658, 19665658, 19665658, 19665658, 19665658, 19665658
Fri Jan 13 01:37:36 EST 2017, 1, 2, 0.250, 10, 1152.98, 3.17805, 1147.14, 1158.82, 1148.89, 1148.89, 1153.4, 1156.64, 1156.64, 12229.3, 4.98888, 12220.1, 12238.5, 12224, 12224, 12228, 12236, 12236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4997392, 0, 4997392, 4997392, 4997392, 4997392, 4997392, 4997392, 4997392, 31595499, 0, 31595499, 31595499, 31595499, 31595499, 31595499, 31595499, 31595499
Fri Jan 13 02:26:51 EST 2017, 1, 5, 0.250, 10, 2910.54, 6.81541, 2898.02, 2923.06, 2904.68, 2904.68, 2906.85, 2920.1, 2920.1, 54996, 5.65685, 54985.6, 55006.4, 54992, 54992, 54992, 55004, 55004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 45876650, 0, 45876650, 45876650, 45876650, 45876650, 45876650, 45876650, 45876650
Fri Jan 13 03:12:59 EST 2017, 1, 10, 0.250, 10, 2664.78, 7.75142, 2650.54, 2679.02, 2658.4, 2658.4, 2660.25, 2675.69, 2675.69, 58644, 5.65685, 58633.6, 58654.4, 58640, 58640, 58640, 58652, 58652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 49642679, 0, 49642679, 49642679, 49642679, 49642679, 49642679, 49642679, 49642679
Fri Jan 13 03:29:57 EST 2017, 1, 1, 0.000, 15, 939.15, 2.31954, 934.889, 943.411, 937.47, 937.47, 937.55, 942.43, 942.43, 12900, 0, 12900, 12900, 12900, 12900, 12900, 12900, 12900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4993097, 0, 4993097, 4993097, 4993097, 4993097, 4993097, 4993097, 4993097, 29498829, 0, 29498829, 29498829, 29498829, 29498829, 29498829, 29498829, 29498829
Fri Jan 13 04:16:31 EST 2017, 1, 2, 0.000, 15, 2764.39, 3.14417, 2758.61, 2770.17, 2759.97, 2759.97, 2766.18, 2767.02, 2767.02, 32061.3, 1.88562, 32057.8, 32064.8, 32060, 32060, 32060, 32064, 32064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998985, 0, 4998985, 4998985, 4998985, 4998985, 4998985, 4998985, 4998985, 47388550, 0, 47388550, 47388550, 47388550, 47388550, 47388550, 47388550, 47388550
Fri Jan 13 05:18:53 EST 2017, 1, 5, 0.000, 15, 2764.39, 3.14417, 2758.61, 2770.17, 2759.97, 2759.97, 2766.18, 2767.02, 2767.02, 32061.3, 1.88562, 32057.8, 32064.8, 32060, 32060, 32060, 32064, 32064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998985, 0, 4998985, 4998985, 4998985, 4998985, 4998985, 4998985, 4998985, 47388550, 0, 47388550, 47388550, 47388550, 47388550, 47388550, 47388550, 47388550
Fri Jan 13 06:19:34 EST 2017, 1, 10, 0.000, 15, 2764.39, 3.14417, 2758.61, 2770.17, 2759.97, 2759.97, 2766.18, 2767.02, 2767.02, 32061.3, 1.88562, 32057.8, 32064.8, 32060, 32060, 32060, 32064, 32064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998985, 0, 4998985, 4998985, 4998985, 4998985, 4998985, 4998985, 4998985, 47388550, 0, 47388550, 47388550, 47388550, 47388550, 47388550, 47388550, 47388550
