# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Thu Jan 12 22:00:21 EST 2017, 1, 5, 0.000, 2, 12.1667, 0.134743, 11.9192, 12.4142, 12, 12, 12.17, 12.33, 12.33, 10034.7, 1.88562, 10031.2, 10038.2, 10032, 10032, 10036, 10036, 10036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4729967, 0, 4729967, 4729967, 4729967, 4729967, 4729967, 4729967, 4729967, 9177160, 0, 9177160, 9177160, 9177160, 9177160, 9177160, 9177160, 9177160
Thu Jan 12 22:02:27 EST 2017, 1, 10, 0.000, 2, 13.2967, 0.0771722, 13.1549, 13.4385, 13.19, 13.19, 13.33, 13.37, 13.37, 10188, 0, 10188, 10188, 10188, 10188, 10188, 10188, 10188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4963402, 0, 4963402, 4963402, 4963402, 4963402, 4963402, 4963402, 4963402, 9929356, 0, 9929356, 9929356, 9929356, 9929356, 9929356, 9929356, 9929356
Thu Jan 12 22:04:23 EST 2017, 1, 1, 0.250, 2, 6.06333, 0.0590668, 5.95482, 6.17184, 5.98, 5.98, 6.1, 6.11, 6.11, 9192, 3.26599, 9186, 9198, 9188, 9188, 9192, 9196, 9196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2884197, 0, 2884197, 2884197, 2884197, 2884197, 2884197, 2884197, 2884197, 3935528, 0, 3935528, 3935528, 3935528, 3935528, 3935528, 3935528, 3935528
Thu Jan 12 22:06:23 EST 2017, 1, 2, 0.250, 2, 9.10333, 0.117851, 8.88682, 9.31984, 9.02, 9.02, 9.02, 9.27, 9.27, 9278.67, 1.88562, 9275.21, 9282.13, 9276, 9276, 9280, 9280, 9280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3871029, 0, 3871029, 3871029, 3871029, 3871029, 3871029, 3871029, 3871029, 6321081, 0, 6321081, 6321081, 6321081, 6321081, 6321081, 6321081, 6321081
Thu Jan 12 22:08:29 EST 2017, 1, 5, 0.250, 2, 12.4233, 0.0368179, 12.3557, 12.4909, 12.38, 12.38, 12.42, 12.47, 12.47, 9500, 3.26599, 9494, 9506, 9496, 9496, 9500, 9504, 9504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4587803, 0, 4587803, 4587803, 4587803, 4587803, 4587803, 4587803, 4587803, 9177148, 0, 9177148, 9177148, 9177148, 9177148, 9177148, 9177148, 9177148
Thu Jan 12 22:10:35 EST 2017, 1, 10, 0.250, 2, 14.2667, 0.360216, 13.6049, 14.9285, 13.91, 13.91, 14.13, 14.76, 14.76, 9501.33, 1.88562, 9497.87, 9504.79, 9500, 9500, 9500, 9504, 9504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4719916, 0, 4719916, 4719916, 4719916, 4719916, 4719916, 4719916, 4719916, 9929348, 0, 9929348, 9929348, 9929348, 9929348, 9929348, 9929348, 9929348
Thu Jan 12 22:12:36 EST 2017, 1, 1, 0.000, 5, 14.4867, 0.581741, 13.418, 15.5554, 13.68, 13.68, 14.75, 15.03, 15.03, 9918.67, 1.88562, 9915.21, 9922.13, 9916, 9916, 9920, 9920, 9920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4449600, 0, 4449600, 4449600, 4449600, 4449600, 4449600, 4449600, 4449600, 9836169, 0, 9836169, 9836169, 9836169, 9836169, 9836169, 9836169, 9836169
Thu Jan 12 22:14:47 EST 2017, 1, 2, 0.000, 5, 21.4667, 0.419947, 20.6952, 22.2382, 20.88, 20.88, 21.68, 21.84, 21.84, 10396, 3.26599, 10390, 10402, 10392, 10392, 10396, 10400, 10400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4908956, 0, 4908956, 4908956, 4908956, 4908956, 4908956, 4908956, 4908956, 15795975, 0, 15795975, 15795975, 15795975, 15795975, 15795975, 15795975, 15795975
Thu Jan 12 22:16:58 EST 2017, 1, 5, 0.000, 5, 30.1633, 1.34844, 27.686, 32.6406, 29.18, 29.18, 29.24, 32.07, 32.07, 14256, 0, 14256, 14256, 14256, 14256, 14256, 14256, 14256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998430, 0, 4998430, 4998430, 4998430, 4998430, 4998430, 4998430, 4998430, 22938306, 0, 22938306, 22938306, 22938306, 22938306, 22938306, 22938306, 22938306
Thu Jan 12 22:19:03 EST 2017, 1, 10, 0.000, 5, 36.5133, 0.557215, 35.4896, 37.537, 36.08, 36.08, 36.16, 37.3, 37.3, 36880, 0, 36880, 36880, 36880, 36880, 36880, 36880, 36880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 24821774, 0, 24821774, 24821774, 24821774, 24821774, 24821774, 24821774, 24821774
