# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Wed Aug 16 12:20:17 EDT 2017, 1, 1, 228.63, 0.984154, 227.937, 229.323, 227.19, 227.58, 228.865, 229.64, 230.44, 1026848, 3.57772, 1.02685e+06, 1.02685e+06, 1026844, 1026844, 1026848, 1026852, 1026856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 972366, 0, 972366, 972366, 972366, 972366, 972366, 972366, 972366, 989486, 0, 989486, 989486, 989486, 989486, 989486, 989486, 989486
Wed Aug 16 12:36:04 EDT 2017, 1, 2, 915.141, 25.6195, 897.091, 933.191, 861.32, 923.26, 927.025, 929.58, 938.31, 1.13914e+06, 242.402, 1.13897e+06, 1.13931e+06, 1139016, 1139020, 1139022, 1139468, 1139744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1868437, 0, 1868437, 1868437, 1868437, 1868437, 1868437, 1868437, 1868437, 1981014, 0, 1981014, 1981014, 1981014, 1981014, 1981014, 1981014, 1981014
Wed Aug 16 14:26:09 EDT 2017, 1, 5, 6350.54, 124.17, 6263.06, 6438.02, 6190.18, 6203.69, 6385.68, 6493.79, 6536.42, 1.4742e+06, 2316.4, 1.47257e+06, 1.47583e+06, 1467608, 1473564, 1475250, 1475256, 1475856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4137212, 0, 4137212, 4137212, 4137212, 4137212, 4137212, 4137212, 4137212, 4952904, 0, 4952904, 4952904, 4952904, 4952904, 4952904, 4952904, 4952904
Wed Aug 16 22:24:10 EDT 2017, 1, 10, 27969.8, 323.852, 27741.6, 28198, 27558.12, 27725.85, 27900, 28319.51, 28653.64, 1.95013e+06, 67356, 1.90267e+06, 1.99759e+06, 1857044, 1885824, 1990090, 2023344, 2025880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6853043, 0, 6853043, 6853043, 6853043, 6853043, 6853043, 6853043, 6853043, 9899282, 0, 9899282, 9899282, 9899282, 9899282, 9899282, 9899282, 9899282
Thu Aug 17 17:38:52 EDT 2017, 1, 15, 68122.5, 825.661, 67540.8, 68704.2, 66928.18, 67265.68, 68374.3, 69246.56, 69261.95, 2.28191e+06, 281785, 2.08338e+06, 2.48044e+06, 1923768, 2032300, 2421824, 2613248, 2628572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8679223, 0, 8679223, 8679223, 8679223, 8679223, 8679223, 8679223, 8679223, 14851200, 0, 14851200, 14851200, 14851200, 14851200, 14851200, 14851200, 14851200
