# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Sun Aug 20 10:38:00 EDT 2017, 1, 1, 31.929, 0.990469, 31.2312, 32.6268, 30.10, 31.90, 32.285, 32.46, 33.46, 1.06415e+06, 2.15398, 1.06415e+06, 1.06415e+06, 1064144, 1064148, 1064148, 1064148, 1064152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 972357, 0, 972357, 972357, 972357, 972357, 972357, 972357, 972357, 989464, 0, 989464, 989464, 989464, 989464, 989464, 989464, 989464
Sun Aug 20 10:40:25 EDT 2017, 1, 2, 112.012, 12.021, 103.543, 120.481, 86.57, 116.30, 118.11, 118.76, 119.77, 1.17604e+06, 2.56121, 1.17604e+06, 1.17604e+06, 1176040, 1176040, 1176044, 1176044, 1176048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1868668, 0, 1868668, 1868668, 1868668, 1868668, 1868668, 1868668, 1868668, 1981478, 0, 1981478, 1981478, 1981478, 1981478, 1981478, 1981478, 1981478
Sun Aug 20 10:42:34 EDT 2017, 1, 5, 98.803, 11.8496, 90.4543, 107.152, 86.60, 89.33, 100.19, 115.51, 116.13, 1.5076e+06, 8454.32, 1.50164e+06, 1.51356e+06, 1493656, 1496904, 1512320, 1516140, 1516144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4137812, 0, 4137812, 4137812, 4137812, 4137812, 4137812, 4137812, 4137812, 4953361, 0, 4953361, 4953361, 4953361, 4953361, 4953361, 4953361, 4953361
Sun Aug 20 10:51:15 EDT 2017, 1, 10, 322.88, 125.731, 234.296, 411.464, 119.51, 264.19, 384.995, 469.98, 470.69, 2.0487e+06, 31330.1, 2.02663e+06, 2.07077e+06, 1966632, 2042292, 2056768, 2078716, 2079564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6853139, 0, 6853139, 6853139, 6853139, 6853139, 6853139, 6853139, 6853139, 9899718, 0, 9899718, 9899718, 9899718, 9899718, 9899718, 9899718, 9899718
Sun Aug 20 11:03:52 EDT 2017, 1, 15, 385.892, 214.568, 234.717, 537.067, 160.41, 174.19, 476.035, 692.71, 738.63, 2630720, 23196.6, 2.61438e+06, 2.64706e+06, 2568564, 2619624, 2645128, 2646720, 2648264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8680987, 0, 8680987, 8680987, 8680987, 8680987, 8680987, 8680987, 8680987, 14853752, 0, 14853752, 14853752, 14853752, 14853752, 14853752, 14853752, 14853752
