# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Sun Aug 20 07:31:40 EDT 2017, 1, 1, 23.245, 1.04091, 22.5116, 23.9784, 21.57, 23.02, 23.7, 23.75, 25.31, 1.02664e+06, 2.65328, 1.02664e+06, 1.02664e+06, 1026636, 1026636, 1026640, 1026640, 1026644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 972332, 0, 972332, 972332, 972332, 972332, 972332, 972332, 972332, 989457, 0, 989457, 989457, 989457, 989457, 989457, 989457, 989457
Sun Aug 20 07:32:49 EDT 2017, 1, 2, 29.487, 1.04387, 28.7515, 30.2225, 28.48, 28.69, 29.71, 30.83, 30.83, 1138686, 2, 1.13868e+06, 1.13869e+06, 1138684, 1138684, 1138688, 1138688, 1138688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1868394, 0, 1868394, 1868394, 1868394, 1868394, 1868394, 1868394, 1868394, 1981117, 0, 1981117, 1981117, 1981117, 1981117, 1981117, 1981117, 1981117
Sun Aug 20 07:34:08 EDT 2017, 1, 5, 47.961, 1.12186, 47.1706, 48.7514, 45.27, 48.03, 48.2, 49.31, 49.32, 1474578, 46.0348, 1.47455e+06, 1.47461e+06, 1474560, 1474560, 1474564, 1474564, 1474716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4137001, 0, 4137001, 4137001, 4137001, 4137001, 4137001, 4137001, 4137001, 4953326, 0, 4953326, 4953326, 4953326, 4953326, 4953326, 4953326, 4953326
Sun Aug 20 07:39:28 EDT 2017, 1, 10, 222.178, 81.5069, 164.752, 279.604, 74.58, 191.78, 265.39, 299.70, 300.07, 1980920, 32516.4, 1.95801e+06, 2.00383e+06, 1928440, 1964352, 1980302, 2033476, 2034244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6853127, 0, 6853127, 6853127, 6853127, 6853127, 6853127, 6853127, 6853127, 9898548, 0, 9898548, 9898548, 9898548, 9898548, 9898548, 9898548, 9898548
Sun Aug 20 08:09:40 EDT 2017, 1, 15, 884.303, 633.217, 438.167, 1330.44, 104.42, 376.81, 1005.05, 1693.00, 1756.74, 2.53371e+06, 75568, 2.48047e+06, 2.58695e+06, 2368532, 2526732, 2571538, 2595896, 2596056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8680413, 0, 8680413, 8680413, 8680413, 8680413, 8680413, 8680413, 8680413, 14852490, 0, 14852490, 14852490, 14852490, 14852490, 14852490, 14852490, 14852490
