# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, ladderQ_timing_secs
Sun Jul  2 10:48:27 EDT 2017, 0.950, 149, 27, 9, 8, 343, 14, 30, 21, 47, 61.083, 46.860
Sun Jul  2 10:49:27 EDT 2017, 0.700, 139, 29, 3, 13, 568, 19, 20, 13, 37, 59.320, 45.957
Sun Jul  2 10:49:36 EDT 2017, 0.200, 159, 24, 7, 24, 418, 10, 40, 28, 17, 8.960, 7.940
Sun Jul  2 10:49:37 EDT 2017, 0.140, 121, 27, 9, 28, 436, 1, 22, 4, 34, 0.450, 0.480
Sun Jul  2 10:49:52 EDT 2017, 0.640, 141, 22, 5, 17, 586, 11, 42, 19, 14, 15.030, 12.867
Sun Jul  2 10:49:57 EDT 2017, 0.890, 131, 20, 7, 12, 361, 16, 12, 11, 24, 4.880, 4.443
Sun Jul  2 10:50:17 EDT 2017, 0.390, 151, 25, 3, 23, 511, 6, 32, 26, 44, 20.343, 16.930
Sun Jul  2 10:50:25 EDT 2017, 0.260, 136, 24, 8, 9, 474, 4, 47, 0, 29, 7.987, 7.207
Sun Jul  2 10:51:09 EDT 2017, 0.760, 156, 29, 4, 20, 324, 13, 27, 15, 49, 43.350, 33.423
Sun Jul  2 10:54:58 EDT 2017, 0.510, 126, 26, 6, 25, 549, 18, 37, 7, 39, 228.417, 171.737
Sun Jul  2 10:55:00 EDT 2017, 0.010, 146, 21, 2, 14, 399, 8, 17, 22, 19, 2.097, 2.070
Sun Jul  2 10:55:48 EDT 2017, 0.020, 120, 26, 5, 22, 420, 14, 25, 13, 38, 47.937, 37.263
Sun Jul  2 10:55:52 EDT 2017, 0.520, 140, 21, 9, 11, 570, 4, 45, 28, 18, 3.937, 3.693
Sun Jul  2 10:55:56 EDT 2017, 0.770, 130, 23, 3, 17, 345, 9, 15, 5, 28, 3.583, 3.333
Sun Jul  2 10:59:31 EDT 2017, 0.270, 150, 28, 7, 28, 495, 18, 35, 20, 48, 214.487, 158.093
Sun Jul  2 11:00:04 EDT 2017, 0.390, 135, 20, 4, 14, 458, 11, 40, 9, 23, 32.840, 26.113
Sun Jul  2 11:00:05 EDT 2017, 0.890, 155, 25, 8, 25, 308, 2, 20, 24, 43, 0.683, 0.777
Sun Jul  2 11:00:22 EDT 2017, 0.640, 125, 27, 2, 19, 533, 7, 30, 2, 33, 16.737, 14.033
Sun Jul  2 11:00:23 EDT 2017, 0.140, 145, 22, 6, 8, 383, 16, 10, 17, 13, 1.053, 1.183
Sun Jul  2 11:01:02 EDT 2017, 0.210, 133, 29, 8, 13, 401, 12, 33, 7, 35, 39.153, 31.057
Sun Jul  2 11:01:03 EDT 2017, 0.710, 153, 24, 4, 24, 551, 3, 13, 22, 15, 0.247, 0.270
Sun Jul  2 11:01:20 EDT 2017, 0.960, 123, 21, 6, 29, 326, 8, 43, 0, 25, 17.080, 14.083
Sun Jul  2 11:02:46 EDT 2017, 0.460, 143, 26, 2, 18, 476, 17, 23, 15, 45, 85.467, 65.110
Sun Jul  2 11:02:50 EDT 2017, 0.330, 128, 23, 9, 26, 514, 10, 18, 11, 20, 3.950, 3.873
Sun Jul  2 11:02:51 EDT 2017, 0.830, 148, 28, 5, 15, 364, 1, 38, 26, 40, 0.987, 1.037
Sun Jul  2 11:02:57 EDT 2017, 0.580, 138, 25, 7, 10, 589, 5, 28, 3, 30, 5.933, 5.557
Sun Jul  2 11:03:11 EDT 2017, 0.080, 158, 20, 3, 21, 439, 15, 48, 18, 10, 13.980, 11.793
Sun Jul  2 11:03:29 EDT 2017, 0.110, 139, 24, 2, 27, 373, 5, 39, 21, 44, 17.983, 14.980
Sun Jul  2 11:03:39 EDT 2017, 0.610, 159, 29, 6, 16, 523, 14, 19, 6, 24, 9.063, 7.980
Sun Jul  2 11:04:23 EDT 2017, 0.860, 129, 27, 4, 10, 448, 19, 49, 29, 14, 44.570, 35.130
Sun Jul  2 11:04:55 EDT 2017, 0.360, 149, 22, 8, 21, 598, 10, 29, 14, 34, 31.497, 25.463
Sun Jul  2 11:04:55 EDT 2017, 0.490, 124, 28, 3, 8, 561, 2, 14, 18, 19, 0.300, 0.310
Sun Jul  2 11:05:53 EDT 2017, 0.990, 144, 23, 7, 19, 411, 12, 34, 3, 39, 56.833, 44.450
Sun Jul  2 11:08:11 EDT 2017, 0.740, 134, 20, 5, 24, 486, 17, 24, 25, 49, 138.263, 103.923
Sun Jul  2 11:08:24 EDT 2017, 0.240, 154, 25, 9, 13, 336, 7, 44, 10, 29, 12.730, 10.543
Sun Jul  2 11:08:28 EDT 2017, 0.180, 127, 21, 7, 17, 317, 4, 22, 16, 42, 3.107, 3.017
Sun Jul  2 11:09:05 EDT 2017, 0.680, 147, 26, 3, 28, 467, 13, 42, 1, 22, 37.520, 29.303
Sun Jul  2 11:09:07 EDT 2017, 0.930, 137, 29, 9, 23, 392, 18, 12, 23, 12, 1.360, 1.417
Sun Jul  2 11:09:26 EDT 2017, 0.430, 157, 24, 5, 12, 542, 8, 32, 8, 32, 18.937, 15.677
Sun Jul  2 11:09:27 EDT 2017, 0.300, 132, 25, 6, 20, 579, 1, 47, 19, 17, 0.540, 0.630
Sun Jul  2 11:10:03 EDT 2017, 0.800, 152, 20, 2, 9, 429, 11, 27, 4, 37, 36.310, 27.747
Sun Jul  2 11:14:02 EDT 2017, 0.550, 122, 22, 8, 15, 504, 15, 37, 27, 47, 238.907, 177.243
Sun Jul  2 11:14:04 EDT 2017, 0.050, 142, 27, 4, 26, 354, 6, 17, 12, 27, 1.757, 1.770
Sun Jul  2 11:19:11 EDT 2017, 0.040, 130, 22, 9, 10, 528, 19, 41, 26, 39, 306.143, 221.890
Sun Jul  2 11:19:14 EDT 2017, 0.540, 150, 27, 5, 21, 378, 9, 21, 11, 19, 2.600, 2.533
Sun Jul  2 11:19:17 EDT 2017, 0.790, 120, 29, 7, 27, 453, 4, 31, 19, 29, 3.463, 3.573
Sun Jul  2 11:19:28 EDT 2017, 0.290, 140, 24, 3, 16, 303, 14, 11, 4, 49, 10.433, 8.690
Sun Jul  2 11:19:47 EDT 2017, 0.410, 125, 26, 8, 29, 340, 16, 26, 23, 24, 18.943, 15.373
Sun Jul  2 11:20:51 EDT 2017, 0.910, 145, 21, 4, 18, 490, 7, 46, 8, 44, 63.977, 49.933
Sun Jul  2 11:20:52 EDT 2017, 0.660, 135, 23, 6, 13, 415, 2, 16, 15, 34, 0.527, 0.627
Sun Jul  2 11:21:03 EDT 2017, 0.160, 155, 28, 2, 24, 565, 12, 36, 0, 14, 10.340, 9.283
Sun Jul  2 11:22:03 EDT 2017, 0.220, 122, 24, 4, 20, 584, 18, 19, 25, 36, 59.740, 47.267
Sun Jul  2 11:22:08 EDT 2017, 0.720, 142, 29, 8, 9, 434, 8, 39, 10, 16, 5.153, 4.827
Sun Jul  2 11:22:10 EDT 2017, 0.970, 132, 26, 2, 14, 509, 3, 29, 17, 26, 1.957, 1.987
Sun Jul  2 11:25:19 EDT 2017, 0.470, 152, 21, 6, 25, 359, 13, 49, 2, 46, 188.423, 135.910
Sun Jul  2 11:25:39 EDT 2017, 0.350, 137, 27, 5, 17, 322, 15, 34, 28, 21, 19.783, 16.240
Sun Jul  2 11:25:42 EDT 2017, 0.850, 157, 22, 9, 28, 472, 6, 14, 13, 41, 3.150, 3.030
Sun Jul  2 11:25:43 EDT 2017, 0.600, 127, 20, 3, 23, 397, 1, 44, 21, 31, 0.930, 0.967
Sun Jul  2 11:25:45 EDT 2017, 0.100, 147, 25, 7, 12, 547, 10, 24, 6, 11, 1.973, 2.103
Sun Jul  2 11:25:52 EDT 2017, 0.070, 129, 28, 6, 15, 481, 10, 12, 5, 42, 6.727, 6.243
Sun Jul  2 11:26:29 EDT 2017, 0.570, 149, 23, 2, 26, 331, 19, 32, 20, 22, 36.767, 28.210
Sun Jul  2 11:26:34 EDT 2017, 0.820, 139, 21, 8, 20, 556, 15, 22, 12, 12, 5.103, 4.710
Sun Jul  2 11:26:44 EDT 2017, 0.320, 159, 26, 4, 9, 406, 5, 42, 27, 32, 9.200, 8.227
Sun Jul  2 11:26:49 EDT 2017, 0.440, 134, 22, 7, 23, 443, 7, 37, 1, 17, 5.350, 5.073
Sun Jul  2 11:27:23 EDT 2017, 0.940, 154, 27, 3, 12, 593, 17, 17, 16, 37, 33.697, 27.490
Sun Jul  2 11:30:04 EDT 2017, 0.690, 124, 25, 9, 18, 368, 12, 47, 9, 47, 160.560, 117.923
Sun Jul  2 11:30:06 EDT 2017, 0.190, 144, 20, 5, 29, 518, 3, 27, 24, 27, 2.140, 2.177
Sun Jul  2 11:31:25 EDT 2017, 0.130, 136, 27, 3, 25, 500, 9, 45, 3, 40, 78.180, 60.383
Sun Jul  2 11:31:39 EDT 2017, 0.630, 156, 22, 7, 14, 350, 18, 25, 18, 20, 14.180, 11.700
Sun Jul  2 11:31:47 EDT 2017, 0.880, 126, 24, 5, 8, 575, 13, 35, 11, 10, 7.627, 6.960
Sun Jul  2 11:31:48 EDT 2017, 0.380, 146, 29, 9, 19, 425, 4, 15, 26, 30, 0.843, 0.873
Sun Jul  2 11:31:49 EDT 2017, 0.250, 121, 20, 2, 11, 387, 6, 20, 7, 15, 1.343, 1.423
Sun Jul  2 11:34:23 EDT 2017, 0.750, 141, 25, 6, 22, 537, 16, 40, 22, 35, 152.837, 116.467
Sun Jul  2 11:34:27 EDT 2017, 0.500, 131, 28, 4, 27, 312, 11, 10, 14, 45, 4.597, 4.270
Sun Jul  2 11:34:28 EDT 2017, 0.000, 151, 23, 8, 16, 462, 2, 30, 29, 25, 0.830, 0.900
Sun Jul  2 11:35:28 EDT 2017, 0.010, 128, 21, 4, 28, 548, 12, 36, 28, 28, 59.657, 45.427
Sun Jul  2 11:35:30 EDT 2017, 0.510, 148, 26, 8, 17, 398, 3, 16, 13, 48, 1.460, 1.533
Sun Jul  2 11:36:24 EDT 2017, 0.760, 138, 28, 2, 11, 473, 8, 46, 21, 38, 53.437, 41.340
Sun Jul  2 11:36:34 EDT 2017, 0.260, 158, 23, 6, 22, 323, 17, 26, 6, 18, 9.873, 8.457
Sun Jul  2 11:36:37 EDT 2017, 0.380, 133, 27, 5, 8, 360, 10, 11, 24, 33, 2.810, 2.713
Sun Jul  2 11:36:37 EDT 2017, 0.880, 153, 22, 9, 19, 510, 1, 31, 9, 13, 0.197, 0.217
Sun Jul  2 11:36:40 EDT 2017, 0.630, 123, 24, 3, 25, 435, 5, 21, 17, 23, 2.130, 2.150
Sun Jul  2 11:39:58 EDT 2017, 0.130, 143, 29, 7, 14, 585, 15, 41, 2, 43, 198.137, 149.043
Sun Jul  2 11:40:21 EDT 2017, 0.200, 135, 22, 9, 18, 567, 14, 23, 23, 26, 22.343, 18.553
Sun Jul  2 11:40:34 EDT 2017, 0.700, 155, 27, 5, 29, 417, 4, 43, 8, 46, 13.040, 10.977
Sun Jul  2 11:40:40 EDT 2017, 0.950, 125, 25, 7, 24, 492, 9, 13, 15, 36, 5.470, 5.083
Sun Jul  2 11:41:01 EDT 2017, 0.450, 145, 20, 3, 13, 342, 18, 33, 0, 16, 20.660, 16.553
Sun Jul  2 11:41:48 EDT 2017, 0.320, 120, 29, 8, 21, 304, 11, 48, 26, 31, 47.470, 36.687
Sun Jul  2 11:41:49 EDT 2017, 0.820, 140, 24, 4, 10, 454, 2, 28, 11, 11, 0.230, 0.237
Sun Jul  2 11:41:55 EDT 2017, 0.570, 130, 21, 6, 15, 379, 6, 38, 19, 21, 6.247, 5.620
Sun Jul  2 11:42:35 EDT 2017, 0.070, 150, 26, 2, 26, 529, 16, 18, 4, 41, 39.810, 32.597
Sun Jul  2 11:42:36 EDT 2017, 0.100, 132, 27, 3, 22, 463, 4, 27, 7, 12, 0.803, 0.850
Sun Jul  2 11:43:42 EDT 2017, 0.600, 152, 22, 7, 11, 313, 13, 47, 22, 32, 65.907, 49.933
Sun Jul  2 11:44:50 EDT 2017, 0.850, 122, 20, 5, 16, 538, 18, 17, 14, 42, 67.940, 53.057
Sun Jul  2 11:44:59 EDT 2017, 0.350, 142, 25, 9, 27, 388, 8, 37, 29, 22, 8.423, 7.283
Sun Jul  2 11:45:01 EDT 2017, 0.480, 127, 23, 2, 13, 426, 1, 42, 3, 47, 1.867, 1.983
Sun Jul  2 11:45:13 EDT 2017, 0.980, 147, 28, 6, 24, 576, 11, 22, 18, 27, 11.857, 10.413
Sun Jul  2 11:45:26 EDT 2017, 0.730, 137, 26, 4, 19, 351, 15, 32, 10, 17, 12.913, 10.810
Sun Jul  2 11:45:29 EDT 2017, 0.230, 157, 21, 8, 8, 501, 6, 12, 25, 37, 2.027, 2.107
Sun Jul  2 11:45:30 EDT 2017, 0.160, 124, 25, 6, 12, 520, 5, 30, 1, 10, 0.977, 1.047
Sun Jul  2 11:45:35 EDT 2017, 0.660, 144, 20, 2, 23, 370, 14, 10, 16, 30, 4.777, 4.290
Sun Jul  2 11:51:16 EDT 2017, 0.910, 134, 23, 8, 28, 595, 19, 40, 9, 40, 341.110, 248.257
Sun Jul  2 11:51:19 EDT 2017, 0.410, 154, 28, 4, 17, 445, 9, 20, 24, 20, 3.113, 3.017
Sun Jul  2 11:51:20 EDT 2017, 0.290, 139, 22, 7, 26, 407, 2, 15, 5, 45, 0.767, 0.820
Sun Jul  2 11:51:50 EDT 2017, 0.790, 159, 27, 3, 15, 557, 12, 35, 20, 25, 29.837, 24.067
Sun Jul  2 11:51:57 EDT 2017, 0.540, 129, 29, 9, 9, 332, 17, 25, 12, 15, 6.637, 5.950
Sun Jul  2 11:52:30 EDT 2017, 0.040, 149, 24, 5, 20, 482, 7, 45, 27, 35, 32.440, 26.353
Sun Jul  2 11:52:35 EDT 2017, 0.060, 137, 25, 8, 16, 440, 17, 10, 11, 28, 5.443, 5.073
Sun Jul  2 11:53:24 EDT 2017, 0.560, 157, 20, 4, 27, 590, 8, 30, 26, 48, 48.590, 37.793
Sun Jul  2 11:53:26 EDT 2017, 0.810, 127, 22, 6, 21, 365, 3, 20, 3, 38, 1.683, 1.717
Sun Jul  2 11:53:51 EDT 2017, 0.310, 147, 27, 2, 10, 515, 13, 40, 18, 18, 24.740, 20.553
Sun Jul  2 11:55:26 EDT 2017, 0.430, 122, 21, 9, 24, 477, 15, 35, 7, 33, 94.590, 72.787
Sun Jul  2 11:55:26 EDT 2017, 0.930, 142, 26, 5, 13, 327, 6, 15, 22, 13, 0.390, 0.480
Sun Jul  2 11:55:27 EDT 2017, 0.680, 132, 29, 7, 18, 552, 1, 45, 0, 23, 0.823, 0.827
Sun Jul  2 11:55:54 EDT 2017, 0.180, 152, 24, 3, 29, 402, 10, 25, 15, 43, 26.407, 21.290
Sun Jul  2 11:57:55 EDT 2017, 0.240, 125, 28, 5, 25, 384, 19, 48, 9, 25, 120.657, 91.773
Sun Jul  2 11:58:31 EDT 2017, 0.740, 145, 23, 9, 14, 534, 9, 28, 24, 45, 35.763, 29.223
Sun Jul  2 11:58:38 EDT 2017, 0.990, 135, 20, 3, 9, 309, 4, 38, 1, 35, 6.920, 5.893
Sun Jul  2 11:58:41 EDT 2017, 0.490, 155, 25, 7, 20, 459, 14, 18, 16, 15, 3.170, 3.027
Sun Jul  2 11:59:20 EDT 2017, 0.370, 130, 24, 4, 12, 496, 16, 23, 13, 30, 38.097, 30.893
Sun Jul  2 11:59:21 EDT 2017, 0.870, 150, 29, 8, 23, 346, 7, 43, 28, 10, 1.607, 1.643
Sun Jul  2 11:59:22 EDT 2017, 0.620, 120, 27, 2, 28, 571, 2, 13, 5, 20, 0.223, 0.250
Sun Jul  2 12:00:27 EDT 2017, 0.120, 140, 22, 6, 17, 421, 12, 33, 20, 40, 64.823, 48.633
Sun Jul  2 12:00:34 EDT 2017, 0.090, 121, 23, 7, 10, 356, 9, 44, 19, 14, 7.383, 6.450
Sun Jul  2 12:01:33 EDT 2017, 0.590, 141, 28, 3, 21, 506, 18, 24, 4, 34, 58.257, 45.197
Sun Jul  2 12:03:01 EDT 2017, 0.840, 131, 26, 9, 26, 431, 13, 34, 27, 44, 87.533, 67.670
Sun Jul  2 12:03:02 EDT 2017, 0.340, 151, 21, 5, 15, 581, 4, 14, 12, 24, 0.960, 1.043
Sun Jul  2 12:03:22 EDT 2017, 0.460, 136, 29, 6, 29, 543, 6, 29, 16, 49, 20.360, 17.087
Sun Jul  2 12:05:24 EDT 2017, 0.960, 156, 24, 2, 18, 393, 16, 49, 1, 29, 121.070, 89.320
Sun Jul  2 12:05:29 EDT 2017, 0.710, 126, 22, 8, 12, 468, 11, 19, 23, 19, 5.270, 4.877
Sun Jul  2 12:05:30 EDT 2017, 0.210, 146, 27, 4, 23, 318, 1, 39, 8, 39, 0.853, 0.957
Sun Jul  2 12:05:32 EDT 2017, 0.150, 133, 20, 2, 19, 337, 10, 17, 17, 12, 1.487, 1.520
Sun Jul  2 12:07:37 EDT 2017, 0.650, 153, 25, 6, 8, 487, 19, 37, 2, 32, 124.517, 95.613
Sun Jul  2 12:08:43 EDT 2017, 0.900, 123, 28, 4, 14, 412, 14, 27, 25, 42, 65.697, 49.867
Sun Jul  2 12:08:51 EDT 2017, 0.400, 143, 23, 8, 25, 562, 5, 47, 10, 22, 8.347, 7.623
Sun Jul  2 12:09:34 EDT 2017, 0.270, 128, 26, 3, 16, 599, 7, 32, 21, 47, 42.863, 34.547
Sun Jul  2 12:09:42 EDT 2017, 0.770, 148, 21, 7, 27, 449, 17, 12, 6, 27, 7.383, 6.737
