# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, ladderQ_timing_secs
Sun Jul  2 11:57:00 EDT 2017, 0.210, 141, 21, 8, 25, 533, 9, 10, 18, 49, 6.200, 5.733
Sun Jul  2 11:57:02 EDT 2017, 0.150, 138, 25, 6, 29, 552, 3, 33, 8, 22, 1.727, 1.863
Sun Jul  2 11:57:13 EDT 2017, 0.650, 158, 20, 2, 18, 402, 12, 13, 23, 42, 11.090, 9.450
Sun Jul  2 12:00:01 EDT 2017, 0.900, 128, 22, 8, 13, 477, 17, 43, 1, 32, 167.780, 124.757
Sun Jul  2 12:00:02 EDT 2017, 0.400, 148, 27, 4, 24, 327, 7, 23, 16, 12, 1.060, 1.127
Sun Jul  2 12:00:06 EDT 2017, 0.280, 123, 21, 7, 10, 364, 5, 18, 12, 37, 3.317, 3.020
Sun Jul  2 12:00:32 EDT 2017, 0.780, 143, 26, 3, 21, 514, 15, 38, 27, 17, 26.523, 22.163
Sun Jul  2 12:01:17 EDT 2017, 0.530, 133, 28, 9, 27, 439, 19, 28, 5, 27, 44.053, 35.200
Sun Jul  2 12:04:07 EDT 2017, 0.030, 153, 23, 5, 16, 589, 10, 48, 20, 47, 170.087, 129.490
Sun Jul  2 12:04:48 EDT 2017, 0.020, 138, 29, 2, 22, 531, 13, 35, 2, 26, 41.123, 33.083
Sun Jul  2 12:04:50 EDT 2017, 0.520, 158, 24, 6, 11, 381, 3, 15, 17, 46, 1.170, 1.240
Sun Jul  2 12:05:48 EDT 2017, 0.770, 128, 21, 4, 16, 456, 8, 45, 10, 36, 58.450, 43.883
Sun Jul  2 12:05:57 EDT 2017, 0.270, 148, 26, 8, 27, 306, 18, 25, 25, 16, 8.317, 7.273
Sun Jul  2 12:06:00 EDT 2017, 0.390, 123, 22, 3, 13, 343, 11, 10, 6, 31, 2.980, 2.890
Sun Jul  2 12:06:00 EDT 2017, 0.890, 143, 27, 7, 24, 493, 1, 30, 21, 11, 0.190, 0.227
Sun Jul  2 12:06:02 EDT 2017, 0.640, 133, 25, 5, 19, 418, 6, 20, 14, 21, 2.080, 1.967
Sun Jul  2 12:09:08 EDT 2017, 0.140, 153, 20, 9, 8, 568, 15, 40, 29, 41, 185.430, 138.540
Sun Jul  2 12:09:35 EDT 2017, 0.200, 125, 27, 7, 12, 587, 14, 23, 4, 28, 26.543, 22.367
Sun Jul  2 12:10:05 EDT 2017, 0.700, 145, 22, 3, 23, 437, 5, 43, 19, 48, 29.997, 24.417
Sun Jul  2 12:10:11 EDT 2017, 0.950, 135, 24, 9, 28, 512, 9, 13, 12, 38, 5.537, 5.213
Sun Jul  2 12:10:32 EDT 2017, 0.450, 155, 29, 5, 17, 362, 19, 33, 27, 18, 20.650, 17.017
Sun Jul  2 12:11:56 EDT 2017, 0.330, 130, 20, 6, 26, 324, 12, 48, 1, 33, 83.950, 62.550
Sun Jul  2 12:11:56 EDT 2017, 0.830, 150, 25, 2, 15, 474, 2, 28, 16, 13, 0.393, 0.437
Sun Jul  2 12:12:05 EDT 2017, 0.580, 120, 28, 8, 9, 399, 7, 38, 8, 23, 8.887, 7.823
Sun Jul  2 12:12:57 EDT 2017, 0.080, 140, 23, 4, 20, 549, 16, 18, 23, 43, 51.450, 40.043
Sun Jul  2 12:12:58 EDT 2017, 0.110, 121, 22, 5, 28, 484, 4, 29, 24, 12, 1.140, 1.220
Sun Jul  2 12:14:07 EDT 2017, 0.610, 141, 27, 9, 17, 334, 13, 49, 9, 32, 68.147, 52.203
Sun Jul  2 12:15:13 EDT 2017, 0.860, 131, 29, 3, 11, 559, 18, 19, 16, 42, 65.680, 51.107
Sun Jul  2 12:15:25 EDT 2017, 0.360, 151, 24, 7, 22, 409, 9, 39, 1, 22, 12.520, 10.847
Sun Jul  2 12:15:30 EDT 2017, 0.490, 136, 26, 4, 9, 446, 2, 44, 28, 47, 4.923, 4.633
Sun Jul  2 12:15:46 EDT 2017, 0.990, 156, 21, 8, 20, 596, 11, 24, 13, 27, 15.487, 13.153
Sun Jul  2 12:16:09 EDT 2017, 0.740, 126, 23, 2, 25, 371, 16, 34, 20, 17, 23.387, 18.900
Sun Jul  2 12:16:12 EDT 2017, 0.240, 146, 28, 6, 14, 521, 6, 14, 5, 37, 2.593, 2.717
Sun Jul  2 12:16:14 EDT 2017, 0.170, 134, 24, 8, 18, 503, 5, 31, 26, 14, 1.557, 1.673
Sun Jul  2 12:16:19 EDT 2017, 0.670, 154, 29, 4, 29, 353, 15, 11, 11, 34, 5.253, 4.790
Sun Jul  2 12:23:32 EDT 2017, 0.920, 124, 26, 6, 24, 578, 19, 41, 18, 44, 431.203, 316.713
Sun Jul  2 12:23:39 EDT 2017, 0.420, 144, 21, 2, 13, 428, 10, 21, 3, 24, 7.537, 6.607
Sun Jul  2 12:23:41 EDT 2017, 0.300, 129, 28, 9, 21, 390, 3, 16, 22, 49, 1.337, 1.520
Sun Jul  2 12:24:29 EDT 2017, 0.800, 149, 23, 5, 10, 540, 12, 36, 7, 29, 47.217, 37.090
Sun Jul  2 12:24:42 EDT 2017, 0.550, 139, 20, 7, 15, 315, 17, 26, 15, 19, 13.660, 11.330
Sun Jul  2 12:25:34 EDT 2017, 0.050, 159, 25, 3, 26, 465, 8, 46, 0, 39, 50.913, 39.107
Sun Jul  2 12:25:41 EDT 2017, 0.030, 128, 24, 6, 9, 413, 17, 12, 16, 26, 6.983, 6.273
Sun Jul  2 12:26:22 EDT 2017, 0.530, 148, 29, 2, 20, 563, 8, 32, 1, 46, 41.037, 32.567
Sun Jul  2 12:26:24 EDT 2017, 0.780, 138, 27, 8, 25, 338, 3, 22, 23, 36, 1.483, 1.537
Sun Jul  2 12:26:44 EDT 2017, 0.280, 158, 22, 4, 14, 488, 13, 42, 8, 16, 20.710, 16.920
Sun Jul  2 12:27:55 EDT 2017, 0.410, 133, 28, 7, 28, 451, 15, 37, 20, 31, 70.680, 54.183
Sun Jul  2 12:27:56 EDT 2017, 0.910, 153, 23, 3, 17, 301, 5, 17, 5, 11, 0.340, 0.370
Sun Jul  2 12:27:57 EDT 2017, 0.660, 123, 21, 9, 12, 526, 1, 47, 27, 21, 0.857, 0.967
Sun Jul  2 12:28:22 EDT 2017, 0.160, 143, 26, 5, 23, 376, 10, 27, 12, 41, 24.773, 20.140
Sun Jul  2 12:31:50 EDT 2017, 0.220, 136, 21, 3, 19, 395, 19, 49, 22, 29, 207.943, 151.270
Sun Jul  2 12:32:33 EDT 2017, 0.720, 156, 26, 7, 8, 545, 9, 29, 7, 49, 41.920, 33.580
Sun Jul  2 12:32:40 EDT 2017, 0.970, 126, 29, 5, 13, 320, 4, 39, 29, 39, 7.283, 6.493
Sun Jul  2 12:32:46 EDT 2017, 0.470, 146, 24, 9, 24, 470, 14, 19, 14, 19, 5.837, 5.370
Sun Jul  2 12:33:48 EDT 2017, 0.350, 121, 25, 2, 16, 507, 16, 24, 18, 34, 61.890, 47.330
Sun Jul  2 12:33:53 EDT 2017, 0.850, 141, 20, 6, 27, 357, 7, 44, 3, 14, 4.647, 4.253
Sun Jul  2 12:33:54 EDT 2017, 0.600, 131, 22, 4, 21, 582, 2, 14, 25, 24, 0.420, 0.480
Sun Jul  2 12:34:49 EDT 2017, 0.100, 151, 27, 8, 10, 432, 11, 34, 10, 44, 54.480, 41.833
Sun Jul  2 12:34:52 EDT 2017, 0.060, 132, 26, 9, 15, 367, 8, 43, 8, 10, 2.623, 2.733
Sun Jul  2 12:35:37 EDT 2017, 0.560, 152, 21, 5, 26, 517, 18, 23, 23, 30, 45.070, 36.433
Sun Jul  2 12:37:05 EDT 2017, 0.810, 122, 23, 7, 21, 442, 13, 33, 0, 40, 88.027, 67.203
Sun Jul  2 12:37:06 EDT 2017, 0.310, 142, 28, 3, 10, 592, 4, 13, 15, 20, 0.630, 0.747
Sun Jul  2 12:37:28 EDT 2017, 0.440, 127, 20, 8, 23, 554, 6, 28, 11, 45, 21.747, 18.157
Sun Jul  2 12:38:49 EDT 2017, 0.940, 147, 25, 4, 12, 404, 16, 48, 26, 25, 80.920, 61.883
Sun Jul  2 12:38:52 EDT 2017, 0.690, 137, 27, 6, 18, 479, 11, 18, 4, 15, 2.440, 2.483
Sun Jul  2 12:38:53 EDT 2017, 0.190, 157, 22, 2, 29, 329, 1, 38, 19, 35, 0.803, 0.837
Sun Jul  2 12:38:54 EDT 2017, 0.130, 124, 29, 4, 25, 310, 10, 16, 13, 13, 0.957, 1.017
Sun Jul  2 12:40:59 EDT 2017, 0.630, 144, 24, 8, 14, 460, 19, 36, 28, 33, 124.407, 93.893
Sun Jul  2 12:42:08 EDT 2017, 0.880, 134, 22, 2, 8, 385, 14, 26, 6, 43, 69.013, 52.727
Sun Jul  2 12:42:16 EDT 2017, 0.380, 154, 27, 6, 19, 535, 5, 46, 21, 23, 7.287, 6.593
Sun Jul  2 12:42:54 EDT 2017, 0.250, 139, 23, 5, 11, 573, 7, 31, 9, 48, 37.917, 30.677
Sun Jul  2 12:42:58 EDT 2017, 0.750, 159, 28, 9, 22, 423, 17, 11, 24, 28, 4.600, 4.303
Sun Jul  2 12:43:24 EDT 2017, 0.500, 129, 25, 3, 27, 498, 12, 41, 2, 18, 25.017, 21.027
Sun Jul  2 12:43:25 EDT 2017, 0.000, 149, 20, 7, 16, 348, 2, 21, 17, 38, 1.000, 0.973
Sun Jul  2 12:43:27 EDT 2017, 0.000, 129, 29, 5, 12, 461, 5, 18, 26, 30, 2.020, 2.083
Sun Jul  2 12:43:32 EDT 2017, 0.500, 149, 24, 9, 23, 311, 15, 38, 11, 10, 4.780, 4.300
Sun Jul  2 12:43:43 EDT 2017, 0.750, 139, 22, 3, 28, 536, 10, 28, 18, 20, 10.870, 9.587
Sun Jul  2 12:43:44 EDT 2017, 0.250, 159, 27, 7, 17, 386, 1, 48, 3, 40, 1.163, 1.237
Sun Jul  2 12:43:56 EDT 2017, 0.370, 134, 23, 4, 25, 423, 8, 33, 22, 25, 12.230, 10.023
Sun Jul  2 12:44:20 EDT 2017, 0.870, 154, 28, 8, 14, 573, 17, 13, 7, 45, 24.063, 19.990
Sun Jul  2 12:45:41 EDT 2017, 0.620, 124, 26, 2, 9, 348, 12, 43, 15, 35, 80.427, 61.053
Sun Jul  2 12:45:42 EDT 2017, 0.120, 144, 21, 6, 20, 498, 3, 23, 0, 15, 0.683, 0.737
Sun Jul  2 12:45:59 EDT 2017, 0.190, 137, 26, 8, 21, 517, 6, 41, 24, 32, 17.107, 14.507
Sun Jul  2 12:46:03 EDT 2017, 0.690, 157, 21, 4, 10, 367, 16, 21, 9, 12, 3.453, 3.337
Sun Jul  2 12:46:24 EDT 2017, 0.940, 127, 24, 6, 16, 592, 11, 31, 17, 22, 20.673, 17.307
Sun Jul  2 12:46:25 EDT 2017, 0.440, 147, 29, 2, 27, 442, 2, 11, 2, 42, 0.400, 0.493
Sun Jul  2 12:46:36 EDT 2017, 0.310, 122, 20, 9, 13, 405, 9, 26, 28, 27, 10.893, 9.317
Sun Jul  2 12:55:08 EDT 2017, 0.810, 142, 25, 5, 24, 555, 18, 46, 13, 47, 509.270, 366.380
Sun Jul  2 12:55:20 EDT 2017, 0.560, 132, 27, 7, 19, 330, 14, 16, 20, 37, 12.047, 10.010
Sun Jul  2 12:55:22 EDT 2017, 0.060, 152, 22, 3, 8, 480, 4, 36, 5, 17, 2.240, 2.280
Sun Jul  2 13:03:22 EDT 2017, 0.090, 131, 21, 2, 18, 545, 15, 47, 4, 46, 478.770, 341.430
Sun Jul  2 13:03:25 EDT 2017, 0.590, 151, 26, 6, 29, 395, 6, 27, 19, 26, 3.773, 3.600
Sun Jul  2 13:03:26 EDT 2017, 0.840, 121, 28, 4, 23, 470, 1, 37, 12, 16, 0.320, 0.387
Sun Jul  2 13:03:34 EDT 2017, 0.340, 141, 23, 8, 12, 320, 11, 17, 27, 36, 8.030, 6.877
Sun Jul  2 13:03:38 EDT 2017, 0.470, 126, 25, 3, 21, 358, 18, 22, 1, 11, 4.340, 4.000
Sun Jul  2 13:04:12 EDT 2017, 0.970, 146, 20, 7, 10, 508, 8, 42, 16, 31, 33.320, 26.630
Sun Jul  2 13:04:13 EDT 2017, 0.720, 136, 22, 5, 15, 433, 3, 12, 8, 41, 0.960, 1.033
Sun Jul  2 13:04:32 EDT 2017, 0.220, 156, 27, 9, 26, 583, 13, 32, 23, 21, 18.607, 15.563
Sun Jul  2 13:05:17 EDT 2017, 0.160, 123, 24, 7, 28, 564, 17, 14, 2, 48, 44.927, 36.213
Sun Jul  2 13:05:27 EDT 2017, 0.660, 143, 29, 3, 17, 414, 7, 34, 17, 28, 9.647, 8.533
Sun Jul  2 13:05:28 EDT 2017, 0.910, 133, 27, 9, 11, 489, 2, 24, 10, 18, 0.337, 0.417
Sun Jul  2 13:06:49 EDT 2017, 0.410, 153, 22, 5, 22, 339, 12, 44, 25, 38, 81.397, 61.037
Sun Jul  2 13:07:03 EDT 2017, 0.280, 138, 28, 6, 8, 302, 19, 39, 6, 13, 13.993, 11.720
Sun Jul  2 13:07:12 EDT 2017, 0.780, 158, 23, 2, 19, 452, 9, 19, 21, 33, 8.460, 7.367
Sun Jul  2 13:07:41 EDT 2017, 0.530, 128, 20, 8, 25, 377, 5, 49, 14, 43, 28.203, 22.940
Sun Jul  2 13:08:05 EDT 2017, 0.030, 148, 25, 4, 14, 527, 14, 29, 29, 23, 24.423, 20.590
Sun Jul  2 13:08:06 EDT 2017, 0.050, 139, 24, 9, 19, 353, 1, 34, 13, 31, 0.550, 0.653
Sun Jul  2 13:08:07 EDT 2017, 0.550, 159, 29, 5, 8, 503, 10, 14, 28, 11, 0.840, 0.970
Sun Jul  2 13:08:53 EDT 2017, 0.800, 129, 26, 7, 13, 428, 15, 44, 6, 21, 46.137, 35.653
Sun Jul  2 13:09:07 EDT 2017, 0.300, 149, 21, 3, 24, 578, 6, 24, 21, 41, 13.250, 11.107
Sun Jul  2 13:09:08 EDT 2017, 0.420, 124, 27, 8, 16, 541, 3, 19, 9, 26, 1.043, 1.100
Sun Jul  2 13:11:21 EDT 2017, 0.920, 144, 22, 4, 27, 391, 13, 39, 24, 46, 132.287, 97.870
Sun Jul  2 13:12:58 EDT 2017, 0.670, 134, 20, 6, 22, 466, 17, 29, 2, 36, 97.393, 74.937
Sun Jul  2 13:13:06 EDT 2017, 0.170, 154, 25, 2, 11, 316, 8, 49, 17, 16, 7.183, 6.077
Sun Jul  2 13:13:07 EDT 2017, 0.230, 126, 22, 4, 9, 334, 2, 26, 8, 34, 1.110, 1.157
Sun Jul  2 13:13:21 EDT 2017, 0.730, 146, 27, 8, 20, 484, 12, 46, 23, 14, 13.643, 11.823
Sun Jul  2 13:13:29 EDT 2017, 0.980, 136, 29, 2, 26, 409, 16, 16, 0, 24, 8.463, 7.450
Sun Jul  2 13:14:05 EDT 2017, 0.480, 156, 24, 6, 15, 559, 7, 36, 15, 44, 35.533, 28.490
Sun Jul  2 13:14:14 EDT 2017, 0.360, 131, 25, 5, 29, 597, 4, 41, 11, 29, 8.973, 8.210
Sun Jul  2 13:15:06 EDT 2017, 0.860, 151, 20, 9, 18, 447, 14, 21, 26, 49, 51.720, 39.987
Sun Jul  2 13:18:37 EDT 2017, 0.610, 121, 23, 3, 12, 522, 19, 31, 4, 39, 210.083, 158.863
Sun Jul  2 13:18:38 EDT 2017, 0.110, 141, 28, 7, 23, 372, 9, 11, 19, 19, 0.960, 1.073
Sun Jul  2 13:19:05 EDT 2017, 0.080, 120, 27, 6, 25, 437, 11, 20, 22, 45, 26.707, 21.703
Sun Jul  2 13:19:06 EDT 2017, 0.580, 140, 22, 2, 14, 587, 1, 40, 7, 25, 0.923, 1.003
Sun Jul  2 13:19:07 EDT 2017, 0.830, 130, 24, 8, 9, 362, 6, 10, 29, 15, 0.240, 0.360
Sun Jul  2 13:20:19 EDT 2017, 0.330, 150, 29, 4, 20, 512, 16, 30, 14, 35, 71.520, 55.563
Sun Jul  2 13:20:29 EDT 2017, 0.450, 135, 21, 7, 11, 475, 13, 45, 18, 10, 9.933, 8.730
Sun Jul  2 13:20:31 EDT 2017, 0.950, 155, 26, 3, 22, 325, 4, 25, 3, 30, 1.917, 1.903
Sun Jul  2 13:21:20 EDT 2017, 0.700, 125, 28, 9, 28, 550, 9, 35, 25, 40, 48.420, 38.727
Sun Jul  2 13:21:27 EDT 2017, 0.200, 145, 23, 5, 17, 400, 18, 15, 10, 20, 6.700, 5.863
Sun Jul  2 13:23:16 EDT 2017, 0.140, 133, 29, 3, 15, 381, 12, 38, 16, 48, 108.280, 81.917
Sun Jul  2 13:23:17 EDT 2017, 0.640, 153, 24, 7, 26, 531, 3, 18, 1, 28, 0.877, 0.963
Sun Jul  2 13:23:26 EDT 2017, 0.890, 123, 21, 5, 21, 306, 7, 48, 24, 18, 8.960, 7.733
Sun Jul  2 13:24:38 EDT 2017, 0.390, 143, 26, 9, 10, 456, 17, 28, 9, 38, 72.500, 55.523
Sun Jul  2 13:24:41 EDT 2017, 0.270, 128, 23, 2, 24, 494, 14, 13, 20, 13, 2.020, 2.080
Sun Jul  2 13:24:46 EDT 2017, 0.770, 148, 28, 6, 13, 344, 5, 33, 5, 33, 5.363, 4.707
Sun Jul  2 13:25:21 EDT 2017, 0.520, 138, 25, 4, 18, 569, 10, 23, 27, 43, 34.303, 28.250
Sun Jul  2 13:26:40 EDT 2017, 0.020, 158, 20, 8, 29, 419, 19, 43, 12, 23, 78.997, 60.110
Sun Jul  2 13:26:44 EDT 2017, 0.020, 134, 25, 7, 8, 402, 3, 30, 26, 44, 3.830, 3.757
Sun Jul  2 13:26:48 EDT 2017, 0.520, 154, 20, 3, 19, 552, 13, 10, 11, 24, 3.393, 3.307
Sun Jul  2 13:27:08 EDT 2017, 0.770, 124, 22, 9, 25, 327, 18, 40, 18, 14, 20.497, 16.877
Sun Jul  2 13:27:16 EDT 2017, 0.270, 144, 27, 5, 14, 477, 8, 20, 3, 34, 7.367, 6.780
Sun Jul  2 13:27:16 EDT 2017, 0.400, 129, 21, 6, 27, 515, 1, 15, 29, 19, 0.243, 0.233
Sun Jul  2 13:27:56 EDT 2017, 0.900, 149, 26, 2, 16, 365, 10, 35, 14, 39, 39.240, 30.420
Sun Jul  2 13:29:37 EDT 2017, 0.650, 139, 29, 8, 11, 590, 15, 25, 22, 49, 99.947, 77.240
Sun Jul  2 13:29:52 EDT 2017, 0.150, 159, 24, 4, 22, 440, 6, 45, 7, 29, 15.020, 12.357
Sun Jul  2 13:30:02 EDT 2017, 0.210, 121, 28, 2, 20, 421, 5, 28, 28, 42, 9.997, 8.930
Sun Jul  2 13:31:16 EDT 2017, 0.710, 141, 23, 6, 9, 571, 14, 48, 13, 22, 73.293, 55.183
Sun Jul  2 13:31:20 EDT 2017, 0.960, 131, 20, 4, 15, 346, 19, 18, 20, 12, 4.217, 4.033
Sun Jul  2 13:31:51 EDT 2017, 0.460, 151, 25, 8, 26, 496, 9, 38, 5, 32, 31.387, 25.703
Sun Jul  2 13:31:53 EDT 2017, 0.340, 136, 24, 3, 18, 459, 2, 43, 24, 17, 1.153, 1.223
Sun Jul  2 13:32:06 EDT 2017, 0.840, 156, 29, 7, 29, 309, 12, 23, 9, 37, 13.647, 11.363
Sun Jul  2 13:35:35 EDT 2017, 0.590, 126, 27, 5, 23, 534, 16, 33, 16, 47, 208.243, 154.253
Sun Jul  2 13:35:37 EDT 2017, 0.090, 146, 22, 9, 12, 384, 7, 13, 1, 27, 1.573, 1.563
Sun Jul  2 13:36:05 EDT 2017, 0.120, 125, 23, 8, 14, 318, 13, 24, 2, 38, 28.000, 22.530
Sun Jul  2 13:36:08 EDT 2017, 0.620, 145, 28, 4, 25, 468, 4, 44, 17, 18, 2.927, 2.953
Sun Jul  2 13:36:11 EDT 2017, 0.870, 135, 25, 6, 20, 393, 9, 14, 10, 28, 3.020, 2.887
Sun Jul  2 13:41:55 EDT 2017, 0.370, 155, 20, 2, 9, 543, 18, 34, 25, 48, 342.883, 248.823
Sun Jul  2 13:42:41 EDT 2017, 0.490, 130, 29, 9, 23, 580, 11, 49, 6, 23, 45.633, 37.383
Sun Jul  2 13:42:43 EDT 2017, 0.990, 150, 24, 5, 12, 430, 2, 29, 21, 43, 1.923, 1.967
Sun Jul  2 13:43:06 EDT 2017, 0.740, 120, 21, 7, 17, 505, 6, 39, 13, 33, 22.380, 19.017
Sun Jul  2 13:43:09 EDT 2017, 0.240, 140, 26, 3, 28, 355, 16, 19, 28, 13, 3.433, 3.137
Sun Jul  2 13:44:52 EDT 2017, 0.180, 137, 20, 5, 27, 374, 15, 37, 4, 36, 101.750, 76.703
Sun Jul  2 13:44:53 EDT 2017, 0.680, 157, 25, 9, 16, 524, 5, 17, 19, 16, 0.780, 0.830
Sun Jul  2 13:45:35 EDT 2017, 0.930, 127, 27, 3, 10, 449, 10, 47, 12, 26, 42.050, 33.337
Sun Jul  2 13:48:49 EDT 2017, 0.430, 147, 22, 7, 21, 599, 19, 27, 27, 46, 193.763, 144.820
Sun Jul  2 13:48:53 EDT 2017, 0.300, 122, 26, 4, 13, 562, 12, 12, 0, 21, 3.573, 3.563
Sun Jul  2 13:48:57 EDT 2017, 0.800, 142, 21, 8, 24, 412, 3, 32, 15, 41, 3.960, 3.807
Sun Jul  2 13:49:05 EDT 2017, 0.550, 132, 23, 2, 29, 487, 7, 22, 8, 31, 8.240, 7.223
Sun Jul  2 13:49:15 EDT 2017, 0.050, 152, 28, 6, 18, 337, 17, 42, 23, 11, 9.363, 7.943
Sun Jul  2 13:49:29 EDT 2017, 0.040, 124, 20, 3, 23, 585, 8, 16, 8, 42, 13.983, 11.950
Sun Jul  2 13:50:10 EDT 2017, 0.540, 144, 25, 7, 12, 435, 17, 36, 23, 22, 40.993, 32.590
Sun Jul  2 13:50:15 EDT 2017, 0.790, 134, 28, 5, 17, 510, 13, 26, 1, 12, 4.750, 4.527
Sun Jul  2 13:50:19 EDT 2017, 0.290, 154, 23, 9, 28, 360, 3, 46, 16, 32, 3.993, 3.823
Sun Jul  2 13:50:21 EDT 2017, 0.410, 139, 27, 2, 15, 323, 5, 31, 12, 17, 1.600, 1.603
Sun Jul  2 13:50:30 EDT 2017, 0.910, 159, 22, 6, 26, 473, 15, 11, 27, 37, 8.983, 7.810
Sun Jul  2 13:52:11 EDT 2017, 0.660, 129, 24, 4, 20, 398, 10, 41, 5, 47, 100.100, 76.820
Sun Jul  2 13:52:12 EDT 2017, 0.160, 149, 29, 8, 9, 548, 1, 21, 20, 27, 0.393, 0.353
Sun Jul  2 13:53:37 EDT 2017, 0.230, 132, 22, 6, 10, 529, 9, 43, 14, 40, 84.957, 66.283
Sun Jul  2 13:53:51 EDT 2017, 0.730, 152, 27, 2, 21, 379, 18, 23, 29, 20, 13.423, 11.190
Sun Jul  2 13:53:57 EDT 2017, 0.980, 122, 25, 8, 27, 454, 14, 33, 6, 10, 5.963, 5.373
Sun Jul  2 13:54:00 EDT 2017, 0.480, 142, 20, 4, 16, 304, 4, 13, 21, 30, 1.467, 1.547
Sun Jul  2 13:54:02 EDT 2017, 0.350, 127, 28, 7, 24, 341, 7, 28, 10, 15, 1.900, 1.943
Sun Jul  2 13:57:49 EDT 2017, 0.850, 147, 23, 3, 13, 491, 16, 48, 25, 35, 226.717, 165.890
Sun Jul  2 13:58:09 EDT 2017, 0.600, 137, 21, 9, 8, 416, 11, 18, 3, 45, 19.687, 16.523
Sun Jul  2 13:58:11 EDT 2017, 0.100, 157, 26, 5, 19, 566, 2, 38, 18, 25, 1.367, 1.733
Sun Jul  2 14:03:30 EDT 2017, 0.070, 135, 28, 4, 29, 501, 18, 47, 15, 39, 319.003, 234.950
Sun Jul  2 14:03:33 EDT 2017, 0.570, 155, 23, 8, 18, 351, 8, 27, 0, 19, 3.243, 3.017
Sun Jul  2 14:03:43 EDT 2017, 0.820, 125, 20, 2, 13, 576, 4, 37, 22, 29, 9.573, 8.640
Sun Jul  2 14:04:10 EDT 2017, 0.320, 145, 25, 6, 24, 426, 13, 17, 7, 49, 26.817, 21.783
Sun Jul  2 14:04:29 EDT 2017, 0.450, 120, 24, 5, 10, 388, 16, 22, 19, 24, 19.030, 15.980
Sun Jul  2 14:05:01 EDT 2017, 0.950, 140, 29, 9, 21, 538, 6, 42, 4, 44, 31.657, 25.990
Sun Jul  2 14:05:02 EDT 2017, 0.700, 130, 26, 3, 26, 313, 1, 12, 26, 34, 0.213, 0.233
Sun Jul  2 14:05:08 EDT 2017, 0.200, 150, 21, 7, 15, 463, 11, 32, 11, 14, 6.540, 5.763
Sun Jul  2 14:05:20 EDT 2017, 0.130, 128, 26, 9, 17, 482, 19, 10, 21, 36, 11.623, 10.170
Sun Jul  2 14:05:25 EDT 2017, 0.630, 148, 21, 5, 28, 332, 10, 30, 6, 16, 4.797, 4.280
Sun Jul  2 14:05:28 EDT 2017, 0.880, 138, 23, 7, 22, 557, 5, 20, 28, 26, 2.570, 2.680
Sun Jul  2 14:07:43 EDT 2017, 0.380, 158, 28, 3, 11, 407, 14, 40, 13, 46, 135.180, 100.823
Sun Jul  2 14:08:26 EDT 2017, 0.260, 133, 22, 8, 19, 445, 17, 35, 17, 21, 42.037, 32.870
Sun Jul  2 14:08:31 EDT 2017, 0.760, 153, 27, 4, 8, 595, 7, 15, 2, 41, 5.610, 5.340
Sun Jul  2 14:08:34 EDT 2017, 0.510, 123, 29, 6, 14, 370, 2, 45, 24, 31, 2.137, 2.183
Sun Jul  2 14:08:37 EDT 2017, 0.010, 143, 24, 2, 25, 520, 12, 25, 9, 11, 3.487, 3.377
Sun Jul  2 14:08:38 EDT 2017, 0.000, 136, 21, 6, 14, 565, 5, 21, 10, 13, 0.960, 1.027
Sun Jul  2 14:09:58 EDT 2017, 0.500, 156, 26, 2, 25, 415, 14, 41, 25, 33, 79.283, 60.857
Sun Jul  2 14:10:18 EDT 2017, 0.750, 126, 29, 8, 19, 490, 19, 11, 3, 43, 20.070, 16.723
Sun Jul  2 14:10:27 EDT 2017, 0.250, 146, 24, 4, 8, 340, 9, 31, 18, 23, 8.233, 6.887
Sun Jul  2 14:10:31 EDT 2017, 0.380, 121, 25, 7, 22, 303, 2, 46, 14, 48, 4.080, 3.877
Sun Jul  2 14:10:55 EDT 2017, 0.880, 141, 20, 3, 11, 453, 12, 26, 29, 28, 24.340, 19.583
Sun Jul  2 14:11:18 EDT 2017, 0.630, 131, 23, 9, 16, 378, 16, 36, 6, 18, 22.867, 18.777
Sun Jul  2 14:11:23 EDT 2017, 0.130, 151, 28, 5, 27, 528, 7, 16, 21, 38, 4.810, 4.613
Sun Jul  2 14:11:25 EDT 2017, 0.190, 129, 23, 3, 26, 546, 3, 39, 12, 10, 0.687, 1.070
Sun Jul  2 14:11:34 EDT 2017, 0.690, 149, 28, 7, 15, 396, 13, 19, 27, 30, 9.717, 8.483
Sun Jul  2 14:17:15 EDT 2017, 0.940, 139, 26, 5, 10, 471, 18, 49, 4, 40, 339.257, 247.037
Sun Jul  2 14:17:19 EDT 2017, 0.440, 159, 21, 9, 21, 321, 8, 29, 19, 20, 3.650, 3.387
Sun Jul  2 14:17:19 EDT 2017, 0.320, 134, 27, 2, 12, 359, 1, 14, 8, 45, 0.297, 0.297
Sun Jul  2 14:17:44 EDT 2017, 0.820, 154, 22, 6, 23, 509, 11, 34, 23, 25, 24.323, 20.057
Sun Jul  2 14:17:54 EDT 2017, 0.570, 124, 20, 4, 29, 434, 15, 24, 1, 15, 9.523, 8.143
