# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, ladderQ_timing_secs
Sun Jul  2 10:18:54 EDT 2017, 0.710, 158, 28, 4, 14, 468, 7, 47, 1, 19, 9.343, 8.393
Sun Jul  2 10:18:55 EDT 2017, 0.960, 128, 26, 6, 8, 393, 2, 17, 24, 29, 0.510, 0.570
Sun Jul  2 10:21:33 EDT 2017, 0.460, 148, 21, 2, 19, 543, 11, 37, 9, 49, 157.190, 119.253
Sun Jul  2 10:23:33 EDT 2017, 0.340, 123, 29, 9, 11, 581, 19, 42, 20, 24, 119.850, 95.737
Sun Jul  2 10:23:53 EDT 2017, 0.840, 143, 24, 5, 22, 431, 9, 22, 5, 44, 20.020, 16.653
Sun Jul  2 10:24:00 EDT 2017, 0.590, 133, 22, 7, 28, 506, 4, 32, 28, 34, 6.690, 6.187
Sun Jul  2 10:24:02 EDT 2017, 0.090, 153, 27, 3, 17, 356, 14, 12, 13, 14, 1.283, 1.567
Sun Jul  2 10:24:11 EDT 2017, 0.060, 132, 28, 2, 9, 440, 6, 23, 14, 40, 8.800, 8.007
Sun Jul  2 10:25:13 EDT 2017, 0.560, 152, 23, 6, 20, 590, 16, 43, 29, 20, 61.947, 49.343
Sun Jul  2 10:25:14 EDT 2017, 0.810, 122, 20, 4, 25, 365, 11, 13, 6, 10, 0.910, 0.977
Sun Jul  2 10:25:15 EDT 2017, 0.310, 142, 25, 8, 14, 515, 1, 33, 21, 30, 0.720, 0.790
Sun Jul  2 10:25:27 EDT 2017, 0.430, 127, 24, 3, 28, 478, 8, 48, 10, 15, 11.657, 10.163
Sun Jul  2 10:26:17 EDT 2017, 0.930, 147, 29, 7, 17, 328, 18, 28, 25, 35, 49.813, 38.773
Sun Jul  2 10:29:05 EDT 2017, 0.680, 137, 27, 5, 12, 553, 13, 38, 2, 45, 167.750, 126.493
Sun Jul  2 10:29:06 EDT 2017, 0.180, 157, 22, 9, 23, 403, 4, 18, 17, 25, 0.970, 1.060
Sun Jul  2 10:29:35 EDT 2017, 0.120, 120, 25, 7, 19, 384, 7, 36, 8, 42, 28.893, 23.650
Sun Jul  2 10:29:49 EDT 2017, 0.620, 140, 20, 3, 8, 534, 17, 16, 23, 22, 13.750, 11.903
Sun Jul  2 10:29:58 EDT 2017, 0.870, 130, 22, 9, 13, 309, 12, 46, 0, 12, 8.457, 7.250
Sun Jul  2 10:29:59 EDT 2017, 0.370, 150, 27, 5, 24, 459, 2, 26, 15, 32, 0.970, 1.090
Sun Jul  2 10:30:01 EDT 2017, 0.250, 135, 21, 6, 16, 497, 10, 11, 12, 17, 1.377, 1.423
Sun Jul  2 10:31:34 EDT 2017, 0.750, 155, 26, 2, 27, 347, 19, 31, 27, 37, 92.893, 71.153
Sun Jul  2 10:32:37 EDT 2017, 0.500, 125, 29, 8, 21, 572, 14, 21, 4, 47, 62.397, 50.273
Sun Jul  2 10:32:45 EDT 2017, 0.000, 145, 24, 4, 10, 422, 5, 41, 19, 27, 8.213, 7.440
Sun Jul  2 10:33:38 EDT 2017, 0.000, 132, 25, 5, 15, 473, 13, 46, 10, 22, 52.547, 40.430
Sun Jul  2 10:33:40 EDT 2017, 0.500, 152, 20, 9, 26, 323, 3, 26, 25, 42, 2.443, 2.357
Sun Jul  2 10:34:17 EDT 2017, 0.750, 122, 23, 3, 20, 548, 8, 36, 2, 32, 36.477, 30.290
Sun Jul  2 10:34:20 EDT 2017, 0.250, 142, 28, 7, 9, 398, 18, 16, 17, 12, 2.417, 2.473
Sun Jul  2 10:34:44 EDT 2017, 0.370, 127, 22, 4, 23, 436, 11, 21, 13, 37, 24.343, 19.877
Sun Jul  2 10:34:45 EDT 2017, 0.870, 147, 27, 8, 12, 586, 1, 41, 28, 17, 0.507, 0.520
Sun Jul  2 10:34:46 EDT 2017, 0.620, 137, 29, 2, 17, 361, 6, 11, 6, 27, 1.047, 1.133
Sun Jul  2 10:37:00 EDT 2017, 0.120, 157, 24, 6, 28, 511, 15, 31, 21, 47, 133.767, 101.857
Sun Jul  2 10:37:07 EDT 2017, 0.180, 120, 27, 8, 24, 492, 14, 14, 12, 24, 6.683, 6.240
Sun Jul  2 10:37:21 EDT 2017, 0.680, 140, 22, 4, 13, 342, 5, 34, 27, 44, 13.230, 11.207
Sun Jul  2 10:37:44 EDT 2017, 0.930, 130, 20, 6, 8, 567, 9, 24, 4, 34, 22.853, 19.150
Sun Jul  2 10:38:17 EDT 2017, 0.430, 150, 25, 2, 19, 417, 19, 44, 19, 14, 33.330, 26.797
Sun Jul  2 10:39:33 EDT 2017, 0.310, 135, 24, 9, 11, 379, 12, 39, 8, 39, 74.963, 58.250
Sun Jul  2 10:39:33 EDT 2017, 0.810, 155, 29, 5, 22, 529, 2, 19, 23, 19, 0.413, 0.443
Sun Jul  2 10:39:52 EDT 2017, 0.560, 125, 26, 7, 27, 304, 7, 49, 0, 29, 18.690, 15.527
Sun Jul  2 10:43:05 EDT 2017, 0.060, 145, 21, 3, 16, 454, 17, 29, 15, 49, 192.073, 141.270
Sun Jul  2 10:43:06 EDT 2017, 0.090, 126, 22, 2, 10, 539, 4, 18, 18, 16, 0.957, 1.013
Sun Jul  2 10:44:24 EDT 2017, 0.590, 146, 27, 6, 21, 389, 14, 38, 3, 36, 77.260, 59.830
Sun Jul  2 10:47:07 EDT 2017, 0.840, 136, 25, 4, 26, 464, 18, 28, 26, 46, 162.213, 123.477
Sun Jul  2 10:47:30 EDT 2017, 0.340, 156, 20, 8, 15, 314, 9, 48, 11, 26, 22.847, 18.367
Sun Jul  2 10:47:32 EDT 2017, 0.460, 131, 28, 3, 29, 351, 2, 33, 22, 41, 1.917, 1.993
Sun Jul  2 10:47:35 EDT 2017, 0.960, 151, 23, 7, 18, 501, 11, 13, 7, 21, 2.590, 2.593
Sun Jul  2 10:47:54 EDT 2017, 0.710, 121, 21, 5, 13, 426, 16, 43, 29, 11, 18.540, 15.460
Sun Jul  2 10:47:59 EDT 2017, 0.210, 141, 26, 9, 24, 576, 6, 23, 14, 31, 5.687, 5.470
Sun Jul  2 10:48:05 EDT 2017, 0.150, 138, 20, 7, 19, 595, 5, 40, 20, 18, 5.410, 5.090
Sun Jul  2 10:48:37 EDT 2017, 0.650, 158, 25, 3, 8, 445, 15, 20, 5, 38, 31.783, 25.453
Sun Jul  2 10:52:20 EDT 2017, 0.900, 128, 28, 9, 14, 520, 19, 30, 27, 48, 222.010, 168.233
Sun Jul  2 10:52:22 EDT 2017, 0.400, 148, 23, 5, 25, 370, 10, 10, 12, 28, 2.097, 2.100
Sun Jul  2 10:52:25 EDT 2017, 0.280, 123, 26, 6, 17, 333, 3, 25, 16, 43, 2.467, 2.463
Sun Jul  2 10:53:20 EDT 2017, 0.780, 143, 21, 2, 28, 483, 12, 45, 1, 23, 55.087, 42.567
Sun Jul  2 10:53:23 EDT 2017, 0.530, 133, 24, 8, 22, 408, 17, 15, 24, 13, 2.853, 2.843
Sun Jul  2 10:53:47 EDT 2017, 0.030, 153, 29, 4, 11, 558, 8, 35, 9, 33, 23.723, 20.097
Sun Jul  2 10:53:59 EDT 2017, 0.040, 123, 20, 9, 27, 356, 17, 20, 22, 20, 11.417, 9.623
Sun Jul  2 10:54:48 EDT 2017, 0.540, 143, 25, 5, 16, 506, 8, 40, 7, 40, 48.463, 38.650
Sun Jul  2 10:54:48 EDT 2017, 0.790, 133, 27, 7, 11, 431, 3, 10, 15, 30, 0.397, 0.440
Sun Jul  2 10:54:54 EDT 2017, 0.290, 153, 22, 3, 22, 581, 13, 30, 0, 10, 5.810, 5.520
Sun Jul  2 10:57:48 EDT 2017, 0.420, 138, 26, 8, 8, 543, 15, 45, 26, 35, 173.487, 130.270
Sun Jul  2 10:57:50 EDT 2017, 0.920, 158, 21, 4, 19, 393, 6, 25, 11, 15, 1.633, 1.717
Sun Jul  2 10:57:50 EDT 2017, 0.670, 128, 23, 6, 25, 468, 1, 35, 19, 25, 0.603, 0.667
Sun Jul  2 10:57:59 EDT 2017, 0.170, 148, 28, 2, 14, 318, 10, 15, 4, 45, 8.223, 7.033
Sun Jul  2 10:58:50 EDT 2017, 0.230, 130, 23, 4, 18, 300, 19, 37, 28, 22, 50.060, 38.930
Sun Jul  2 10:58:59 EDT 2017, 0.730, 150, 28, 8, 29, 450, 9, 17, 13, 42, 9.107, 7.950
Sun Jul  2 10:59:10 EDT 2017, 0.980, 120, 25, 2, 23, 375, 4, 47, 20, 32, 11.003, 9.563
Sun Jul  2 10:59:17 EDT 2017, 0.480, 140, 20, 6, 12, 525, 14, 27, 5, 12, 6.950, 6.377
Sun Jul  2 10:59:34 EDT 2017, 0.360, 125, 29, 5, 21, 562, 16, 12, 24, 37, 16.450, 14.253
Sun Jul  2 10:59:37 EDT 2017, 0.860, 145, 24, 9, 10, 412, 7, 32, 9, 17, 3.380, 3.307
Sun Jul  2 10:59:38 EDT 2017, 0.610, 135, 22, 3, 15, 487, 2, 22, 17, 27, 0.993, 1.203
Sun Jul  2 11:00:57 EDT 2017, 0.110, 155, 27, 7, 26, 337, 11, 42, 2, 47, 78.210, 60.740
Sun Jul  2 11:01:02 EDT 2017, 0.070, 136, 28, 6, 23, 422, 9, 33, 1, 16, 5.470, 5.100
Sun Jul  2 11:01:27 EDT 2017, 0.570, 156, 23, 2, 12, 572, 18, 13, 16, 36, 24.360, 20.513
Sun Jul  2 11:04:18 EDT 2017, 0.820, 126, 21, 8, 17, 347, 13, 43, 8, 46, 169.850, 125.280
Sun Jul  2 11:04:22 EDT 2017, 0.320, 146, 26, 4, 28, 497, 4, 23, 23, 26, 2.700, 2.723
Sun Jul  2 11:04:28 EDT 2017, 0.450, 121, 24, 7, 14, 459, 6, 18, 5, 41, 6.237, 5.833
Sun Jul  2 11:04:57 EDT 2017, 0.950, 141, 29, 3, 25, 309, 16, 38, 20, 21, 28.367, 22.677
Sun Jul  2 11:05:01 EDT 2017, 0.700, 131, 27, 9, 20, 534, 11, 28, 12, 11, 3.513, 3.463
Sun Jul  2 11:05:02 EDT 2017, 0.200, 151, 22, 5, 9, 384, 1, 48, 27, 31, 0.983, 1.010
Sun Jul  2 11:05:09 EDT 2017, 0.140, 129, 25, 3, 13, 403, 10, 26, 6, 19, 6.797, 6.157
Sun Jul  2 11:12:09 EDT 2017, 0.640, 149, 20, 7, 24, 553, 19, 46, 21, 39, 420.253, 306.870
Sun Jul  2 11:12:35 EDT 2017, 0.890, 139, 23, 5, 29, 328, 14, 16, 14, 49, 25.247, 20.163
Sun Jul  2 11:12:41 EDT 2017, 0.390, 159, 28, 9, 18, 478, 5, 36, 29, 29, 6.027, 5.710
Sun Jul  2 11:13:47 EDT 2017, 0.260, 134, 21, 2, 27, 515, 7, 41, 3, 44, 65.493, 50.527
Sun Jul  2 11:14:01 EDT 2017, 0.760, 154, 26, 6, 16, 365, 17, 21, 18, 24, 13.587, 11.597
Sun Jul  2 11:14:11 EDT 2017, 0.510, 124, 29, 4, 10, 590, 12, 31, 10, 14, 9.937, 9.063
Sun Jul  2 11:14:11 EDT 2017, 0.010, 144, 24, 8, 21, 440, 3, 11, 25, 34, 0.527, 0.617
Sun Jul  2 11:14:16 EDT 2017, 0.020, 128, 29, 7, 16, 386, 15, 24, 12, 12, 4.120, 3.920
Sun Jul  2 11:14:32 EDT 2017, 0.520, 148, 24, 3, 27, 536, 5, 44, 27, 32, 16.653, 14.297
Sun Jul  2 11:14:33 EDT 2017, 0.770, 138, 21, 9, 22, 311, 1, 14, 4, 42, 0.220, 0.273
Sun Jul  2 11:14:46 EDT 2017, 0.270, 158, 26, 5, 11, 461, 10, 34, 19, 22, 13.380, 11.267
Sun Jul  2 11:24:13 EDT 2017, 0.390, 133, 22, 6, 19, 499, 17, 49, 8, 47, 566.403, 394.793
Sun Jul  2 11:24:21 EDT 2017, 0.890, 153, 27, 2, 8, 349, 8, 29, 23, 27, 7.887, 6.773
Sun Jul  2 11:24:23 EDT 2017, 0.640, 123, 25, 8, 13, 574, 3, 39, 1, 17, 1.877, 1.910
Sun Jul  2 11:24:48 EDT 2017, 0.140, 143, 20, 4, 24, 424, 13, 19, 16, 37, 24.710, 20.393
Sun Jul  2 11:24:58 EDT 2017, 0.210, 135, 27, 2, 29, 443, 16, 37, 10, 10, 9.733, 8.547
Sun Jul  2 11:25:03 EDT 2017, 0.710, 155, 22, 6, 18, 593, 7, 17, 25, 30, 4.460, 4.293
Sun Jul  2 11:25:07 EDT 2017, 0.960, 125, 24, 4, 12, 368, 2, 47, 2, 40, 4.120, 3.883
Sun Jul  2 11:25:16 EDT 2017, 0.460, 145, 29, 8, 23, 518, 11, 27, 17, 20, 8.833, 7.930
Sun Jul  2 11:25:54 EDT 2017, 0.330, 120, 21, 3, 9, 480, 18, 12, 14, 45, 37.553, 30.347
Sun Jul  2 11:26:03 EDT 2017, 0.830, 140, 26, 7, 20, 330, 9, 32, 29, 25, 9.527, 8.133
Sun Jul  2 11:26:05 EDT 2017, 0.580, 130, 28, 5, 26, 555, 4, 22, 6, 15, 0.933, 1.043
Sun Jul  2 11:27:36 EDT 2017, 0.080, 150, 23, 9, 15, 405, 14, 42, 21, 35, 91.177, 69.937
Sun Jul  2 11:27:42 EDT 2017, 0.110, 132, 22, 8, 11, 321, 6, 30, 18, 28, 5.413, 5.083
Sun Jul  2 11:27:55 EDT 2017, 0.610, 152, 27, 4, 22, 471, 15, 10, 3, 48, 12.630, 10.780
Sun Jul  2 11:29:04 EDT 2017, 0.860, 122, 29, 6, 28, 396, 11, 40, 26, 38, 69.223, 53.137
Sun Jul  2 11:29:05 EDT 2017, 0.360, 142, 24, 2, 17, 546, 1, 20, 11, 18, 0.297, 0.297
Sun Jul  2 11:29:10 EDT 2017, 0.490, 127, 25, 9, 25, 583, 8, 15, 15, 33, 5.520, 5.217
Sun Jul  2 11:29:29 EDT 2017, 0.990, 147, 20, 5, 14, 433, 18, 35, 0, 13, 18.800, 15.797
Sun Jul  2 11:29:46 EDT 2017, 0.740, 137, 23, 7, 9, 508, 13, 25, 22, 23, 16.970, 14.310
Sun Jul  2 11:29:58 EDT 2017, 0.240, 157, 28, 3, 20, 358, 4, 45, 7, 43, 11.563, 9.930
Sun Jul  2 11:30:05 EDT 2017, 0.180, 124, 23, 5, 24, 340, 7, 28, 16, 26, 6.600, 5.893
Sun Jul  2 11:35:47 EDT 2017, 0.680, 144, 28, 9, 13, 490, 17, 48, 1, 46, 341.357, 253.277
Sun Jul  2 11:36:04 EDT 2017, 0.930, 134, 26, 3, 18, 415, 12, 18, 24, 36, 16.703, 14.427
Sun Jul  2 11:36:05 EDT 2017, 0.430, 154, 21, 7, 29, 565, 2, 38, 9, 16, 0.817, 0.950
Sun Jul  2 11:37:00 EDT 2017, 0.300, 139, 27, 4, 16, 527, 10, 43, 20, 31, 55.000, 44.047
Sun Jul  2 11:37:05 EDT 2017, 0.800, 159, 22, 8, 27, 377, 19, 23, 5, 11, 4.620, 4.110
Sun Jul  2 11:37:41 EDT 2017, 0.550, 129, 20, 2, 21, 452, 14, 33, 28, 21, 35.233, 27.973
Sun Jul  2 11:37:42 EDT 2017, 0.050, 149, 25, 6, 10, 302, 5, 13, 13, 41, 1.500, 1.573
Sun Jul  2 11:37:59 EDT 2017, 0.030, 137, 24, 3, 26, 579, 10, 47, 29, 14, 16.880, 14.340
Sun Jul  2 11:38:00 EDT 2017, 0.530, 157, 29, 7, 15, 429, 1, 27, 14, 34, 0.463, 0.440
Sun Jul  2 11:38:31 EDT 2017, 0.780, 127, 27, 5, 9, 504, 6, 37, 22, 44, 31.277, 25.813
Sun Jul  2 11:38:39 EDT 2017, 0.280, 147, 22, 9, 20, 354, 15, 17, 7, 24, 7.217, 6.550
Sun Jul  2 11:39:23 EDT 2017, 0.410, 122, 28, 2, 12, 316, 13, 22, 25, 49, 43.547, 33.540
Sun Jul  2 11:39:27 EDT 2017, 0.910, 142, 23, 6, 23, 466, 3, 42, 10, 29, 4.153, 3.933
Sun Jul  2 11:39:28 EDT 2017, 0.660, 132, 20, 4, 28, 391, 8, 12, 18, 19, 1.257, 1.240
Sun Jul  2 11:41:52 EDT 2017, 0.160, 152, 25, 8, 17, 541, 18, 32, 3, 39, 143.707, 108.257
Sun Jul  2 11:41:54 EDT 2017, 0.220, 125, 21, 6, 13, 560, 12, 10, 24, 12, 1.043, 1.133
Sun Jul  2 11:41:55 EDT 2017, 0.720, 145, 26, 2, 24, 410, 2, 30, 9, 32, 1.273, 1.320
Sun Jul  2 11:42:04 EDT 2017, 0.970, 135, 29, 8, 19, 485, 7, 20, 16, 42, 8.903, 8.223
Sun Jul  2 11:42:41 EDT 2017, 0.470, 155, 24, 4, 8, 335, 16, 40, 1, 22, 36.583, 28.573
Sun Jul  2 11:44:49 EDT 2017, 0.350, 130, 25, 7, 21, 372, 14, 35, 27, 47, 128.040, 97.440
Sun Jul  2 11:44:51 EDT 2017, 0.850, 150, 20, 3, 10, 522, 4, 15, 12, 27, 1.370, 1.433
Sun Jul  2 11:45:05 EDT 2017, 0.600, 120, 22, 9, 16, 447, 9, 45, 20, 17, 14.583, 12.637
Sun Jul  2 11:46:50 EDT 2017, 0.100, 140, 27, 5, 27, 597, 19, 25, 5, 37, 103.880, 80.097
Sun Jul  2 11:46:50 EDT 2017, 0.070, 121, 26, 4, 21, 513, 2, 16, 6, 28, 0.533, 0.633
Sun Jul  2 11:48:12 EDT 2017, 0.570, 141, 21, 8, 10, 363, 11, 36, 21, 48, 81.080, 62.323
Sun Jul  2 11:50:00 EDT 2017, 0.820, 131, 24, 2, 15, 588, 16, 26, 13, 38, 107.633, 82.107
Sun Jul  2 11:50:06 EDT 2017, 0.320, 151, 29, 6, 26, 438, 6, 46, 28, 18, 5.460, 5.183
Sun Jul  2 11:50:11 EDT 2017, 0.440, 136, 20, 5, 18, 401, 4, 31, 2, 33, 5.217, 4.737
Sun Jul  2 11:50:12 EDT 2017, 0.940, 156, 25, 9, 29, 551, 13, 11, 17, 13, 0.943, 1.040
Sun Jul  2 11:51:15 EDT 2017, 0.690, 126, 28, 3, 23, 326, 18, 41, 9, 23, 62.240, 48.640
Sun Jul  2 11:51:33 EDT 2017, 0.190, 146, 23, 7, 12, 476, 9, 21, 24, 43, 18.083, 15.100
Sun Jul  2 11:51:36 EDT 2017, 0.130, 134, 29, 9, 8, 457, 3, 44, 0, 25, 2.820, 2.933
Sun Jul  2 11:52:04 EDT 2017, 0.630, 154, 24, 5, 19, 307, 12, 24, 15, 45, 28.063, 22.120
Sun Jul  2 11:54:42 EDT 2017, 0.880, 124, 22, 7, 25, 532, 17, 34, 8, 35, 156.857, 121.403
Sun Jul  2 11:54:43 EDT 2017, 0.380, 144, 27, 3, 14, 382, 7, 14, 23, 15, 0.810, 0.880
Sun Jul  2 11:54:48 EDT 2017, 0.250, 129, 23, 8, 28, 419, 5, 29, 4, 30, 5.287, 4.907
Sun Jul  2 11:55:04 EDT 2017, 0.750, 149, 28, 4, 17, 569, 15, 49, 19, 10, 15.683, 13.473
Sun Jul  2 11:55:14 EDT 2017, 0.500, 139, 26, 6, 11, 344, 19, 19, 11, 20, 9.860, 8.340
Sun Jul  2 11:56:36 EDT 2017, 0.000, 159, 21, 2, 22, 494, 10, 39, 26, 40, 82.267, 63.327
Sun Jul  2 12:00:23 EDT 2017, 0.010, 120, 23, 6, 11, 599, 16, 32, 27, 44, 225.960, 171.583
Sun Jul  2 12:00:24 EDT 2017, 0.510, 140, 28, 2, 22, 449, 6, 12, 12, 24, 1.133, 1.163
Sun Jul  2 12:00:25 EDT 2017, 0.760, 130, 25, 8, 27, 524, 2, 42, 20, 14, 0.753, 0.823
Sun Jul  2 12:00:42 EDT 2017, 0.260, 150, 20, 4, 16, 374, 11, 22, 5, 34, 16.687, 14.217
Sun Jul  2 12:00:48 EDT 2017, 0.380, 135, 29, 7, 24, 336, 18, 17, 24, 19, 6.050, 5.427
Sun Jul  2 12:01:38 EDT 2017, 0.880, 155, 24, 3, 13, 486, 9, 37, 9, 39, 49.073, 38.293
Sun Jul  2 12:01:46 EDT 2017, 0.630, 125, 21, 9, 8, 411, 4, 27, 16, 49, 8.360, 7.557
Sun Jul  2 12:03:44 EDT 2017, 0.130, 145, 26, 5, 19, 561, 14, 47, 1, 29, 117.003, 91.540
Sun Jul  2 12:05:26 EDT 2017, 0.190, 133, 20, 3, 23, 542, 15, 25, 25, 41, 101.957, 78.820
Sun Jul  2 12:05:31 EDT 2017, 0.690, 153, 25, 7, 12, 392, 5, 45, 10, 21, 5.183, 4.757
Sun Jul  2 12:05:32 EDT 2017, 0.940, 123, 27, 5, 18, 467, 1, 15, 18, 11, 0.177, 0.197
Sun Jul  2 12:05:53 EDT 2017, 0.440, 143, 22, 9, 29, 317, 10, 35, 3, 31, 21.270, 17.190
Sun Jul  2 12:06:23 EDT 2017, 0.320, 128, 26, 2, 15, 355, 17, 40, 29, 16, 28.833, 23.203
Sun Jul  2 12:06:33 EDT 2017, 0.820, 148, 21, 6, 26, 505, 8, 20, 14, 36, 10.413, 9.107
Sun Jul  2 12:06:39 EDT 2017, 0.570, 138, 23, 4, 20, 430, 3, 30, 22, 46, 5.380, 5.090
Sun Jul  2 12:06:41 EDT 2017, 0.070, 158, 28, 8, 9, 580, 12, 10, 7, 26, 2.580, 2.657
Sun Jul  2 12:06:50 EDT 2017, 0.100, 139, 25, 9, 17, 495, 7, 21, 4, 38, 8.613, 7.927
Sun Jul  2 12:07:24 EDT 2017, 0.600, 159, 20, 5, 28, 345, 17, 41, 19, 18, 33.567, 25.930
Sun Jul  2 12:07:29 EDT 2017, 0.850, 129, 22, 7, 22, 570, 12, 11, 11, 28, 5.227, 5.177
Sun Jul  2 12:07:32 EDT 2017, 0.350, 149, 27, 3, 11, 420, 2, 31, 26, 48, 2.473, 2.613
Sun Jul  2 12:07:57 EDT 2017, 0.480, 124, 21, 8, 20, 383, 9, 46, 0, 23, 24.240, 20.273
Sun Jul  2 12:10:20 EDT 2017, 0.980, 144, 26, 4, 9, 533, 19, 26, 15, 43, 142.417, 107.747
Sun Jul  2 12:11:06 EDT 2017, 0.730, 134, 29, 6, 14, 308, 14, 36, 8, 33, 45.703, 35.800
Sun Jul  2 12:11:07 EDT 2017, 0.230, 154, 24, 2, 25, 458, 5, 16, 23, 13, 0.547, 0.627
Sun Jul  2 12:11:27 EDT 2017, 0.160, 127, 28, 4, 29, 477, 6, 38, 2, 35, 19.487, 16.227
Sun Jul  2 12:11:30 EDT 2017, 0.660, 147, 23, 8, 18, 327, 15, 18, 17, 15, 2.980, 2.823
Sun Jul  2 12:12:48 EDT 2017, 0.910, 137, 20, 2, 13, 552, 11, 48, 10, 25, 77.843, 60.347
Sun Jul  2 12:12:49 EDT 2017, 0.410, 157, 25, 6, 24, 402, 1, 28, 25, 45, 0.797, 0.857
Sun Jul  2 12:12:50 EDT 2017, 0.290, 132, 24, 5, 10, 439, 8, 13, 6, 20, 1.380, 1.483
Sun Jul  2 12:15:23 EDT 2017, 0.790, 152, 29, 9, 21, 589, 18, 33, 21, 40, 152.250, 115.750
Sun Jul  2 12:15:43 EDT 2017, 0.540, 122, 27, 3, 26, 364, 13, 23, 13, 30, 19.547, 16.733
Sun Jul  2 12:15:44 EDT 2017, 0.040, 142, 22, 7, 15, 514, 4, 43, 28, 10, 1.207, 1.323
Sun Jul  2 12:16:09 EDT 2017, 0.050, 130, 27, 2, 20, 406, 12, 19, 14, 42, 24.380, 20.167
Sun Jul  2 12:16:10 EDT 2017, 0.550, 150, 22, 6, 9, 556, 2, 39, 29, 22, 1.420, 1.503
Sun Jul  2 12:16:12 EDT 2017, 0.800, 120, 20, 4, 14, 331, 7, 29, 6, 12, 1.843, 1.837
Sun Jul  2 12:19:05 EDT 2017, 0.300, 140, 25, 8, 25, 481, 16, 49, 21, 32, 172.660, 130.527
Sun Jul  2 12:19:30 EDT 2017, 0.430, 125, 24, 3, 17, 519, 14, 34, 10, 17, 24.707, 20.270
Sun Jul  2 12:19:31 EDT 2017, 0.930, 145, 29, 7, 28, 369, 4, 14, 25, 37, 1.103, 1.150
