# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Wed May 17 15:46:10 EDT 2017, 0.080, 4, 5, 0.050, 5, 6, 75, 310, 91, 19, 40, 78, 68.657, 69.677
Wed May 17 15:46:34 EDT 2017, 0.580, 9, 1, 0.550, 1, 1, 30, 460, 46, 9, 15, 33, 24.437, 23.210
Wed May 17 15:46:38 EDT 2017, 0.830, 2, 3, 0.300, 3, 8, 53, 385, 68, 5, 27, 11, 3.403, 3.363
Wed May 17 15:46:49 EDT 2017, 0.330, 6, 8, 0.800, 8, 4, 98, 535, 23, 14, 2, 56, 10.407, 10.243
Wed May 17 15:47:03 EDT 2017, 0.460, 1, 2, 0.170, 4, 5, 64, 498, 79, 2, 33, 44, 13.510, 13.347
Wed May 17 15:47:20 EDT 2017, 0.960, 5, 7, 0.670, 9, 9, 19, 348, 34, 12, 8, 89, 15.643, 16.247
Wed May 17 15:47:57 EDT 2017, 0.710, 3, 9, 0.420, 7, 2, 41, 573, 57, 16, 46, 67, 35.977, 35.587
Wed May 17 15:47:59 EDT 2017, 0.210, 8, 4, 0.920, 2, 7, 86, 423, 12, 7, 21, 22, 1.847, 1.590
Wed May 17 15:48:14 EDT 2017, 0.150, 3, 8, 0.730, 1, 6, 70, 591, 85, 18, 24, 16, 14.907, 14.860
Wed May 17 15:48:31 EDT 2017, 0.650, 7, 4, 0.230, 6, 2, 25, 441, 40, 8, 49, 61, 16.943, 16.223
Wed May 17 15:49:04 EDT 2017, 0.900, 5, 2, 0.980, 8, 9, 47, 516, 63, 3, 11, 84, 30.943, 30.730
Wed May 17 15:49:08 EDT 2017, 0.400, 9, 6, 0.480, 4, 4, 92, 366, 18, 13, 36, 39, 4.577, 4.407
Wed May 17 15:49:16 EDT 2017, 0.270, 4, 5, 0.610, 9, 3, 58, 404, 96, 1, 5, 72, 7.240, 7.330
Wed May 17 15:49:25 EDT 2017, 0.770, 8, 9, 0.110, 5, 7, 13, 554, 51, 11, 30, 27, 8.490, 8.687
Wed May 17 15:49:48 EDT 2017, 0.520, 1, 7, 0.860, 3, 1, 36, 329, 74, 15, 18, 50, 22.470, 22.303
Wed May 17 15:50:09 EDT 2017, 0.020, 6, 3, 0.360, 7, 5, 81, 479, 29, 6, 43, 95, 20.007, 20.170
Wed May 17 15:50:53 EDT 2017, 0.010, 2, 7, 0.240, 3, 7, 15, 542, 56, 16, 12, 70, 42.720, 40.603
Wed May 17 15:50:55 EDT 2017, 0.510, 7, 3, 0.740, 7, 2, 60, 392, 11, 6, 37, 25, 1.500, 1.547
Wed May 17 15:50:59 EDT 2017, 0.760, 5, 5, 0.490, 5, 9, 83, 467, 79, 1, 24, 48, 4.420, 4.590
Wed May 17 15:51:12 EDT 2017, 0.260, 9, 9, 0.990, 1, 5, 38, 317, 34, 11, 49, 93, 12.163, 11.983
Wed May 17 15:51:19 EDT 2017, 0.390, 3, 1, 0.120, 6, 3, 27, 430, 68, 4, 18, 14, 6.967, 6.703
Wed May 17 15:51:34 EDT 2017, 0.890, 8, 6, 0.620, 2, 8, 72, 580, 23, 13, 43, 59, 13.807, 14.097
Wed May 17 15:52:34 EDT 2017, 0.640, 1, 8, 0.370, 4, 1, 94, 355, 90, 18, 6, 82, 58.020, 57.093
Wed May 17 15:52:48 EDT 2017, 0.140, 6, 4, 0.870, 8, 6, 49, 505, 45, 9, 31, 37, 14.383, 14.050
Wed May 17 15:53:13 EDT 2017, 0.200, 4, 9, 0.550, 8, 5, 10, 373, 73, 17, 27, 53, 24.267, 24.313
Wed May 17 15:53:34 EDT 2017, 0.700, 8, 4, 0.050, 3, 1, 55, 523, 28, 7, 2, 98, 19.733, 19.613
Wed May 17 15:54:12 EDT 2017, 0.950, 2, 2, 0.800, 1, 7, 77, 448, 96, 3, 40, 76, 36.640, 36.723
Wed May 17 15:54:26 EDT 2017, 0.450, 6, 7, 0.300, 6, 3, 32, 598, 51, 12, 15, 31, 13.663, 14.023
Wed May 17 15:55:00 EDT 2017, 0.330, 1, 3, 0.680, 2, 4, 21, 486, 62, 5, 46, 87, 31.590, 31.800
Wed May 17 15:55:04 EDT 2017, 0.830, 5, 8, 0.180, 7, 9, 66, 336, 17, 15, 21, 42, 4.070, 4.087
Wed May 17 15:55:31 EDT 2017, 0.580, 3, 5, 0.930, 9, 2, 89, 561, 84, 19, 34, 20, 25.950, 25.977
Wed May 17 15:56:12 EDT 2017, 0.080, 7, 1, 0.430, 4, 6, 44, 411, 39, 10, 9, 65, 41.477, 40.320
Wed May 17 15:56:28 EDT 2017, 0.110, 3, 4, 0.330, 1, 9, 63, 326, 37, 13, 16, 51, 15.007, 14.903
Wed May 17 15:56:45 EDT 2017, 0.610, 8, 8, 0.830, 5, 4, 18, 476, 82, 3, 41, 96, 16.807, 16.633
Wed May 17 15:56:50 EDT 2017, 0.860, 1, 6, 0.080, 8, 7, 41, 401, 14, 8, 4, 73, 4.490, 4.510
Wed May 17 15:57:36 EDT 2017, 0.360, 5, 2, 0.580, 3, 2, 86, 551, 59, 17, 29, 28, 44.913, 45.133
Wed May 17 15:57:54 EDT 2017, 0.480, 2, 7, 0.460, 9, 1, 75, 514, 48, 6, 10, 84, 16.953, 17.320
Wed May 17 15:58:38 EDT 2017, 0.980, 7, 3, 0.960, 4, 5, 30, 364, 93, 15, 35, 39, 43.553, 43.137
Wed May 17 15:58:47 EDT 2017, 0.730, 4, 1, 0.210, 2, 3, 52, 589, 25, 10, 23, 17, 9.577, 9.533
Wed May 17 15:58:52 EDT 2017, 0.230, 9, 5, 0.710, 6, 8, 97, 439, 70, 1, 48, 62, 4.860, 4.923
Wed May 17 16:00:28 EDT 2017, 0.170, 1, 2, 0.900, 6, 8, 58, 570, 53, 14, 45, 68, 92.473, 93.493
Wed May 17 16:00:34 EDT 2017, 0.670, 6, 7, 0.400, 1, 4, 13, 420, 98, 4, 20, 23, 5.613, 5.837
Wed May 17 16:00:41 EDT 2017, 0.920, 4, 9, 0.650, 4, 6, 35, 495, 31, 9, 32, 45, 6.530, 6.570
Wed May 17 16:01:57 EDT 2017, 0.420, 8, 5, 0.150, 8, 2, 80, 345, 76, 19, 7, 90, 73.270, 74.620
Wed May 17 16:01:59 EDT 2017, 0.300, 5, 6, 0.770, 5, 3, 69, 383, 42, 7, 26, 11, 1.993, 1.967
Wed May 17 16:06:08 EDT 2017, 0.800, 9, 1, 0.270, 9, 7, 24, 533, 87, 16, 1, 56, 239.427, 245.267
Wed May 17 16:06:21 EDT 2017, 0.550, 3, 3, 0.520, 7, 5, 46, 308, 20, 12, 38, 79, 12.423, 12.157
Wed May 17 16:06:24 EDT 2017, 0.050, 7, 8, 0.020, 3, 9, 91, 458, 65, 2, 13, 34, 3.110, 3.110
Wed May 17 16:06:39 EDT 2017, 0.030, 5, 2, 0.660, 9, 1, 39, 416, 15, 15, 2, 58, 14.890, 14.917
Wed May 17 16:06:43 EDT 2017, 0.530, 9, 6, 0.160, 5, 6, 84, 566, 60, 5, 27, 13, 3.383, 3.450
Wed May 17 16:06:44 EDT 2017, 0.780, 2, 9, 0.910, 2, 3, 62, 341, 38, 1, 14, 35, 0.820, 0.840
Wed May 17 16:07:53 EDT 2017, 0.280, 7, 4, 0.410, 7, 8, 17, 491, 83, 10, 39, 80, 66.153, 67.547
Wed May 17 16:07:55 EDT 2017, 0.410, 1, 5, 0.540, 1, 9, 51, 528, 27, 3, 20, 24, 2.067, 2.110
Wed May 17 16:09:44 EDT 2017, 0.910, 6, 1, 0.040, 6, 4, 96, 378, 72, 12, 45, 69, 106.960, 103.370
Wed May 17 16:11:01 EDT 2017, 0.660, 4, 3, 0.790, 8, 7, 73, 453, 49, 17, 8, 91, 74.850, 75.280
Wed May 17 16:11:16 EDT 2017, 0.160, 8, 7, 0.290, 3, 2, 28, 303, 94, 8, 33, 46, 14.500, 14.420
Wed May 17 16:11:25 EDT 2017, 0.220, 2, 5, 0.100, 4, 2, 34, 472, 21, 16, 36, 41, 9.253, 9.393
Wed May 17 16:11:41 EDT 2017, 0.720, 6, 9, 0.600, 9, 6, 79, 322, 66, 7, 11, 86, 15.010, 14.573
Wed May 17 16:11:46 EDT 2017, 0.970, 4, 7, 0.350, 6, 4, 56, 547, 44, 2, 49, 63, 5.150, 5.100
Wed May 17 16:12:09 EDT 2017, 0.470, 9, 2, 0.850, 2, 8, 11, 397, 89, 11, 24, 18, 21.990, 21.560
Wed May 17 16:12:11 EDT 2017, 0.340, 3, 8, 0.230, 5, 7, 45, 359, 10, 4, 42, 97, 1.997, 2.013
Wed May 17 16:12:49 EDT 2017, 0.840, 7, 4, 0.730, 1, 3, 90, 509, 55, 14, 17, 52, 37.527, 37.123
Wed May 17 16:13:17 EDT 2017, 0.590, 1, 1, 0.480, 3, 5, 68, 434, 32, 18, 30, 30, 27.870, 27.947
Wed May 17 16:14:04 EDT 2017, 0.090, 5, 6, 0.980, 7, 1, 23, 584, 77, 9, 5, 75, 46.010, 44.437
Wed May 17 16:14:27 EDT 2017, 0.060, 1, 9, 0.760, 7, 3, 87, 519, 86, 13, 19, 38, 22.060, 22.133
Wed May 17 16:14:38 EDT 2017, 0.560, 6, 5, 0.260, 3, 8, 42, 369, 41, 4, 44, 83, 9.583, 10.027
Wed May 17 16:15:19 EDT 2017, 0.810, 3, 3, 0.510, 5, 1, 20, 594, 63, 8, 6, 60, 40.133, 39.530
Wed May 17 16:15:21 EDT 2017, 0.310, 8, 7, 0.010, 9, 5, 65, 444, 18, 18, 31, 15, 2.567, 2.560
Wed May 17 16:16:02 EDT 2017, 0.440, 4, 4, 0.880, 4, 6, 98, 331, 97, 6, 0, 94, 39.510, 39.847
Wed May 17 16:16:23 EDT 2017, 0.940, 9, 8, 0.380, 8, 2, 53, 481, 52, 15, 25, 49, 20.480, 20.483
Wed May 17 16:16:36 EDT 2017, 0.690, 2, 6, 0.630, 6, 9, 31, 406, 75, 11, 13, 27, 12.380, 12.323
Wed May 17 16:16:42 EDT 2017, 0.190, 7, 2, 0.130, 2, 4, 76, 556, 30, 1, 38, 72, 5.327, 5.440
Wed May 17 16:17:18 EDT 2017, 0.120, 4, 7, 0.440, 2, 5, 82, 387, 91, 14, 41, 55, 34.320, 34.900
Wed May 17 16:17:22 EDT 2017, 0.620, 8, 2, 0.940, 7, 9, 37, 537, 46, 5, 16, 10, 4.043, 3.877
Wed May 17 16:17:34 EDT 2017, 0.870, 2, 4, 0.190, 9, 3, 14, 312, 69, 9, 28, 32, 11.780, 11.727
Wed May 17 16:17:50 EDT 2017, 0.370, 6, 9, 0.690, 4, 7, 59, 462, 24, 19, 3, 77, 15.697, 15.137
Wed May 17 16:18:17 EDT 2017, 0.250, 3, 1, 0.320, 8, 6, 93, 575, 80, 7, 34, 21, 26.883, 26.363
Wed May 17 16:18:40 EDT 2017, 0.750, 7, 6, 0.820, 3, 1, 48, 425, 35, 17, 9, 66, 22.317, 21.870
Wed May 17 16:19:17 EDT 2017, 0.500, 5, 8, 0.070, 1, 8, 25, 500, 58, 12, 47, 89, 36.323, 36.210
Wed May 17 16:19:19 EDT 2017, 0.000, 9, 3, 0.570, 5, 4, 70, 350, 13, 2, 22, 44, 1.277, 1.273
Wed May 17 16:19:21 EDT 2017, 0.000, 5, 6, 0.280, 8, 9, 97, 407, 53, 4, 37, 17, 2.320, 2.343
Wed May 17 16:22:24 EDT 2017, 0.500, 9, 2, 0.780, 4, 5, 52, 557, 98, 13, 12, 62, 180.623, 178.093
Wed May 17 16:22:54 EDT 2017, 0.750, 3, 4, 0.030, 1, 7, 29, 332, 31, 18, 49, 85, 29.057, 29.487
Wed May 17 16:23:07 EDT 2017, 0.250, 7, 9, 0.530, 6, 3, 74, 482, 76, 8, 24, 40, 12.773, 12.937
Wed May 17 16:25:37 EDT 2017, 0.380, 2, 1, 0.400, 2, 1, 85, 594, 42, 16, 43, 73, 147.807, 147.690
Wed May 17 16:25:50 EDT 2017, 0.880, 6, 5, 0.900, 7, 6, 40, 444, 87, 6, 18, 28, 11.477, 11.853
Wed May 17 16:25:51 EDT 2017, 0.630, 4, 8, 0.150, 9, 4, 18, 519, 20, 1, 30, 51, 1.167, 1.020
Wed May 17 16:26:52 EDT 2017, 0.130, 8, 3, 0.650, 5, 8, 63, 369, 65, 11, 5, 96, 59.353, 59.953
Wed May 17 16:27:01 EDT 2017, 0.190, 2, 9, 0.970, 3, 8, 91, 500, 36, 5, 2, 79, 8.580, 8.510
Wed May 17 16:27:22 EDT 2017, 0.690, 7, 5, 0.470, 7, 3, 46, 350, 81, 14, 27, 34, 21.027, 20.830
Wed May 17 16:27:27 EDT 2017, 0.940, 4, 2, 0.720, 5, 5, 23, 575, 14, 19, 15, 11, 4.447, 4.147
Wed May 17 16:27:45 EDT 2017, 0.440, 9, 7, 0.220, 1, 1, 68, 425, 59, 10, 40, 56, 18.007, 17.977
Wed May 17 16:28:06 EDT 2017, 0.310, 3, 4, 0.840, 6, 2, 80, 313, 48, 17, 21, 45, 20.353, 19.920
Wed May 17 16:28:43 EDT 2017, 0.810, 8, 8, 0.340, 2, 6, 35, 463, 93, 7, 46, 90, 34.727, 35.400
Wed May 17 16:28:45 EDT 2017, 0.560, 1, 6, 0.590, 4, 4, 12, 388, 25, 2, 9, 68, 2.367, 2.327
Wed May 17 16:29:26 EDT 2017, 0.060, 6, 1, 0.090, 9, 9, 57, 538, 70, 12, 34, 23, 40.720, 40.490
Wed May 17 16:29:53 EDT 2017, 0.090, 1, 5, 0.120, 6, 6, 54, 454, 73, 5, 41, 82, 24.313, 25.353
Wed May 17 16:29:58 EDT 2017, 0.590, 5, 9, 0.620, 2, 2, 99, 304, 28, 15, 16, 37, 4.710, 4.603
Wed May 17 16:30:07 EDT 2017, 0.840, 3, 7, 0.370, 4, 8, 77, 529, 95, 10, 29, 14, 8.787, 8.507
Wed May 17 16:30:11 EDT 2017, 0.340, 8, 3, 0.870, 8, 4, 32, 379, 50, 1, 4, 59, 3.827, 3.990
Wed May 17 16:30:27 EDT 2017, 0.470, 4, 8, 0.000, 5, 3, 43, 341, 62, 13, 35, 48, 14.927, 15.317
Wed May 17 16:30:33 EDT 2017, 0.970, 9, 4, 0.500, 9, 7, 88, 491, 17, 3, 10, 93, 5.630, 5.543
Wed May 17 16:31:39 EDT 2017, 0.720, 2, 2, 0.250, 7, 1, 66, 416, 84, 8, 48, 70, 63.643, 61.793
Wed May 17 16:31:51 EDT 2017, 0.220, 6, 6, 0.750, 3, 5, 21, 566, 39, 17, 23, 25, 12.243, 12.087
Wed May 17 16:32:02 EDT 2017, 0.160, 4, 2, 0.560, 1, 6, 49, 435, 56, 7, 20, 20, 10.713, 10.463
Wed May 17 16:32:10 EDT 2017, 0.660, 8, 7, 0.060, 5, 1, 94, 585, 11, 16, 45, 65, 7.553, 7.473
Wed May 17 16:32:40 EDT 2017, 0.910, 1, 9, 0.810, 8, 8, 71, 360, 79, 11, 7, 87, 29.697, 28.917
Wed May 17 16:32:44 EDT 2017, 0.410, 6, 4, 0.310, 3, 3, 26, 510, 34, 2, 32, 42, 3.733, 3.733
Wed May 17 16:33:44 EDT 2017, 0.280, 2, 6, 0.680, 9, 4, 37, 547, 67, 14, 1, 76, 57.500, 57.880
Wed May 17 16:33:49 EDT 2017, 0.780, 7, 1, 0.180, 4, 9, 82, 397, 22, 4, 26, 31, 4.900, 4.830
Wed May 17 16:34:38 EDT 2017, 0.530, 5, 3, 0.930, 2, 2, 60, 472, 90, 9, 13, 54, 47.697, 47.613
Wed May 17 16:35:11 EDT 2017, 0.030, 9, 8, 0.430, 7, 7, 15, 322, 45, 18, 38, 99, 31.687, 31.177
Wed May 17 16:35:23 EDT 2017, 0.050, 3, 3, 0.860, 4, 4, 73, 590, 91, 3, 27, 27, 12.247, 12.273
Wed May 17 16:35:48 EDT 2017, 0.550, 7, 7, 0.360, 8, 8, 28, 440, 46, 13, 2, 72, 23.977, 24.013
Wed May 17 16:36:53 EDT 2017, 0.800, 5, 9, 0.610, 6, 2, 50, 515, 69, 18, 39, 94, 63.513, 62.850
Wed May 17 16:36:59 EDT 2017, 0.300, 9, 5, 0.110, 2, 6, 95, 365, 24, 8, 14, 49, 6.127, 6.040
Wed May 17 16:37:44 EDT 2017, 0.420, 4, 6, 0.980, 5, 7, 61, 402, 80, 15, 45, 61, 43.540, 43.507
Wed May 17 16:37:52 EDT 2017, 0.920, 8, 1, 0.480, 1, 3, 16, 552, 35, 6, 20, 16, 7.733, 7.307
Wed May 17 16:37:55 EDT 2017, 0.670, 1, 4, 0.730, 3, 9, 39, 327, 57, 1, 33, 38, 2.330, 2.350
Wed May 17 16:38:01 EDT 2017, 0.170, 6, 8, 0.230, 7, 5, 84, 477, 12, 10, 8, 83, 5.697, 5.840
Wed May 17 16:38:29 EDT 2017, 0.240, 4, 4, 0.420, 9, 4, 67, 308, 86, 5, 11, 89, 27.033, 26.937
Wed May 17 16:38:42 EDT 2017, 0.740, 9, 9, 0.920, 4, 9, 22, 458, 41, 14, 36, 44, 12.623, 12.857
Wed May 17 16:38:55 EDT 2017, 0.990, 2, 7, 0.170, 2, 2, 44, 383, 63, 19, 23, 21, 12.370, 11.913
Wed May 17 16:39:12 EDT 2017, 0.490, 7, 2, 0.670, 7, 7, 89, 533, 18, 9, 48, 66, 16.943, 16.273
Wed May 17 16:39:40 EDT 2017, 0.360, 1, 8, 0.290, 1, 5, 56, 496, 97, 16, 17, 33, 27.773, 27.690
Wed May 17 16:40:04 EDT 2017, 0.860, 5, 3, 0.790, 6, 1, 11, 346, 52, 7, 42, 78, 23.473, 22.737
Wed May 17 16:40:29 EDT 2017, 0.610, 3, 1, 0.040, 8, 8, 33, 571, 74, 2, 5, 55, 23.623, 22.500
Wed May 17 16:40:32 EDT 2017, 0.110, 8, 5, 0.540, 3, 3, 78, 421, 29, 12, 30, 10, 2.473, 2.503
Wed May 17 16:40:37 EDT 2017, 0.080, 3, 8, 0.700, 2, 1, 30, 355, 21, 6, 44, 92, 5.133, 5.027
Wed May 17 16:41:26 EDT 2017, 0.580, 7, 4, 0.200, 6, 5, 75, 505, 66, 16, 19, 47, 46.863, 48.173
Wed May 17 16:41:40 EDT 2017, 0.830, 1, 2, 0.950, 9, 3, 98, 430, 43, 11, 31, 24, 13.787, 13.040
Wed May 17 16:41:55 EDT 2017, 0.330, 5, 6, 0.450, 4, 7, 53, 580, 88, 2, 6, 69, 13.437, 14.147
Wed May 17 16:42:00 EDT 2017, 0.450, 2, 3, 0.580, 8, 9, 19, 468, 10, 13, 25, 35, 4.350, 4.267
Wed May 17 16:42:09 EDT 2017, 0.950, 6, 7, 0.080, 3, 4, 64, 318, 55, 4, 0, 80, 8.623, 8.580
Wed May 17 16:42:24 EDT 2017, 0.700, 4, 5, 0.830, 1, 6, 87, 543, 32, 9, 37, 58, 14.653, 14.843
Wed May 17 16:42:52 EDT 2017, 0.200, 8, 1, 0.330, 5, 2, 42, 393, 77, 18, 12, 13, 26.883, 26.553
Wed May 17 16:42:54 EDT 2017, 0.140, 1, 7, 0.010, 7, 2, 25, 561, 15, 8, 16, 30, 2.490, 2.417
Wed May 17 16:44:45 EDT 2017, 0.640, 6, 2, 0.510, 3, 7, 70, 411, 60, 17, 41, 75, 109.463, 108.633
Wed May 17 16:45:20 EDT 2017, 0.890, 3, 5, 0.260, 5, 5, 92, 486, 38, 12, 3, 97, 34.433, 33.577
Wed May 17 16:45:27 EDT 2017, 0.390, 8, 9, 0.760, 9, 9, 47, 336, 83, 3, 28, 52, 5.927, 6.220
Wed May 17 16:46:13 EDT 2017, 0.270, 5, 1, 0.140, 4, 8, 14, 449, 27, 15, 9, 63, 44.703, 42.867
Wed May 17 16:46:19 EDT 2017, 0.770, 9, 6, 0.640, 8, 4, 59, 599, 72, 5, 34, 18, 6.060, 5.973
Wed May 17 16:46:28 EDT 2017, 0.520, 2, 8, 0.390, 6, 6, 81, 374, 49, 10, 22, 41, 8.557, 8.903
Wed May 17 16:50:45 EDT 2017, 0.020, 7, 3, 0.890, 1, 1, 36, 524, 94, 19, 47, 86, 236.013, 253.853
Wed May 17 16:50:57 EDT 2017, 0.020, 1, 8, 0.520, 8, 2, 61, 573, 33, 9, 3, 57, 11.403, 11.177
Wed May 17 16:51:10 EDT 2017, 0.520, 6, 4, 0.020, 4, 6, 16, 423, 78, 19, 28, 12, 13.087, 12.710
Wed May 17 16:51:19 EDT 2017, 0.770, 4, 1, 0.770, 2, 4, 38, 498, 10, 14, 15, 35, 9.180, 8.833
Wed May 17 16:51:31 EDT 2017, 0.270, 8, 6, 0.270, 6, 9, 83, 348, 55, 4, 40, 80, 10.910, 10.753
Wed May 17 16:51:39 EDT 2017, 0.400, 5, 5, 0.650, 1, 8, 72, 386, 44, 12, 21, 23, 7.317, 7.137
Wed May 17 16:51:48 EDT 2017, 0.900, 9, 9, 0.150, 5, 3, 27, 536, 89, 2, 46, 68, 9.583, 9.700
Wed May 17 16:51:55 EDT 2017, 0.650, 3, 7, 0.900, 7, 5, 49, 311, 22, 7, 9, 91, 5.780, 5.760
Wed May 17 16:53:05 EDT 2017, 0.150, 7, 2, 0.400, 3, 1, 94, 461, 67, 16, 34, 46, 69.733, 69.723
Wed May 17 16:53:14 EDT 2017, 0.210, 3, 5, 0.210, 5, 1, 55, 329, 50, 8, 31, 40, 8.823, 8.597
Wed May 17 17:00:41 EDT 2017, 0.710, 8, 1, 0.710, 9, 6, 10, 479, 95, 17, 6, 85, 423.817, 444.370
Wed May 17 17:01:00 EDT 2017, 0.960, 1, 3, 0.460, 7, 4, 33, 404, 27, 13, 43, 63, 18.513, 18.377
Wed May 17 17:01:04 EDT 2017, 0.460, 5, 7, 0.960, 2, 8, 78, 554, 72, 3, 18, 18, 3.297, 3.200
Wed May 17 17:02:04 EDT 2017, 0.340, 2, 2, 0.080, 6, 9, 66, 517, 39, 10, 37, 97, 59.263, 57.423
Wed May 17 17:02:08 EDT 2017, 0.840, 6, 6, 0.580, 1, 5, 21, 367, 84, 1, 12, 52, 3.810, 4.150
Wed May 17 17:02:11 EDT 2017, 0.590, 4, 9, 0.330, 3, 7, 44, 592, 16, 6, 25, 29, 1.853, 1.883
Wed May 17 17:03:10 EDT 2017, 0.090, 9, 4, 0.830, 8, 2, 89, 442, 61, 15, 0, 74, 58.000, 57.883
Wed May 17 17:03:22 EDT 2017, 0.120, 4, 1, 0.930, 7, 5, 18, 358, 58, 3, 23, 43, 12.427, 11.997
Wed May 17 17:03:34 EDT 2017, 0.620, 8, 5, 0.430, 2, 9, 63, 508, 13, 12, 48, 88, 11.127, 10.833
Wed May 17 17:04:19 EDT 2017, 0.870, 2, 8, 0.680, 4, 3, 86, 433, 81, 17, 11, 66, 44.177, 43.723
Wed May 17 17:04:26 EDT 2017, 0.370, 6, 3, 0.180, 9, 7, 41, 583, 36, 7, 36, 21, 6.840, 6.753
Wed May 17 17:05:44 EDT 2017, 0.490, 1, 7, 0.800, 3, 6, 30, 470, 69, 19, 4, 99, 76.550, 73.780
Wed May 17 17:05:57 EDT 2017, 0.990, 5, 2, 0.300, 8, 2, 75, 320, 24, 10, 29, 54, 12.500, 12.437
Wed May 17 17:06:14 EDT 2017, 0.740, 3, 4, 0.550, 5, 8, 97, 545, 92, 5, 17, 32, 16.797, 16.610
Wed May 17 17:06:36 EDT 2017, 0.240, 7, 9, 0.050, 1, 4, 52, 395, 47, 14, 42, 77, 20.637, 20.283
Wed May 17 17:06:43 EDT 2017, 0.180, 2, 4, 0.360, 3, 3, 13, 526, 75, 1, 39, 60, 6.677, 6.843
Wed May 17 17:06:45 EDT 2017, 0.680, 7, 8, 0.860, 7, 8, 58, 376, 30, 11, 14, 15, 2.233, 2.257
Wed May 17 17:07:23 EDT 2017, 0.930, 4, 6, 0.110, 9, 1, 80, 451, 98, 16, 26, 37, 36.150, 37.097
Wed May 17 17:07:51 EDT 2017, 0.430, 9, 2, 0.610, 5, 6, 35, 301, 53, 6, 1, 82, 26.710, 27.553
Wed May 17 17:08:03 EDT 2017, 0.310, 3, 9, 0.490, 8, 7, 24, 414, 64, 18, 32, 26, 11.940, 11.610
Wed May 17 17:08:15 EDT 2017, 0.810, 8, 5, 0.990, 4, 2, 69, 564, 19, 9, 7, 71, 10.990, 10.617
Wed May 17 17:08:44 EDT 2017, 0.560, 1, 3, 0.240, 1, 9, 92, 339, 86, 4, 45, 94, 28.663, 27.973
Wed May 17 17:09:01 EDT 2017, 0.060, 6, 7, 0.740, 6, 4, 47, 489, 41, 13, 20, 49, 15.697, 14.983
Wed May 17 17:09:46 EDT 2017, 0.040, 4, 3, 0.070, 4, 5, 85, 381, 85, 9, 7, 67, 44.967, 44.513
Wed May 17 17:09:55 EDT 2017, 0.540, 8, 8, 0.570, 8, 1, 40, 531, 40, 19, 32, 22, 9.123, 8.703
Wed May 17 17:10:14 EDT 2017, 0.790, 2, 5, 0.320, 6, 7, 17, 306, 62, 14, 19, 44, 18.033, 17.683
Wed May 17 17:10:29 EDT 2017, 0.290, 6, 1, 0.820, 1, 3, 62, 456, 17, 5, 44, 89, 14.490, 13.647
Wed May 17 17:10:36 EDT 2017, 0.410, 3, 9, 0.190, 7, 4, 96, 568, 96, 12, 13, 11, 6.783, 6.850
Wed May 17 17:10:42 EDT 2017, 0.910, 7, 4, 0.690, 2, 8, 51, 418, 51, 2, 38, 56, 5.997, 6.297
Wed May 17 17:11:47 EDT 2017, 0.660, 5, 2, 0.440, 5, 2, 28, 493, 74, 7, 0, 78, 64.727, 63.080
Wed May 17 17:11:55 EDT 2017, 0.160, 9, 6, 0.940, 9, 6, 73, 343, 29, 17, 25, 33, 7.650, 7.807
Wed May 17 17:13:23 EDT 2017, 0.230, 1, 1, 0.630, 8, 7, 79, 512, 91, 8, 29, 50, 84.503, 84.000
Wed May 17 17:14:04 EDT 2017, 0.730, 5, 6, 0.130, 3, 2, 34, 362, 46, 18, 4, 95, 40.283, 40.160
Wed May 17 17:14:50 EDT 2017, 0.980, 3, 8, 0.880, 1, 9, 11, 587, 68, 13, 41, 73, 44.600, 43.983
Wed May 17 17:14:52 EDT 2017, 0.480, 8, 4, 0.380, 5, 5, 56, 437, 23, 4, 16, 28, 2.537, 2.543
Wed May 17 17:15:25 EDT 2017, 0.350, 4, 7, 0.500, 2, 3, 90, 325, 79, 11, 47, 84, 31.440, 31.703
Wed May 17 17:15:27 EDT 2017, 0.850, 9, 3, 0.000, 6, 8, 45, 475, 34, 1, 22, 39, 2.030, 2.100
Wed May 17 17:15:31 EDT 2017, 0.600, 2, 5, 0.750, 9, 1, 23, 400, 57, 6, 35, 16, 3.680, 3.567
Wed May 17 17:15:36 EDT 2017, 0.100, 7, 9, 0.250, 4, 6, 68, 550, 12, 15, 10, 61, 5.627, 5.670
Wed May 17 17:15:38 EDT 2017, 0.070, 2, 6, 0.470, 2, 8, 42, 484, 20, 2, 14, 53, 1.797, 1.867
Wed May 17 17:17:40 EDT 2017, 0.570, 6, 1, 0.970, 6, 4, 87, 334, 65, 11, 39, 98, 118.277, 119.197
Wed May 17 17:18:42 EDT 2017, 0.820, 4, 3, 0.220, 8, 6, 65, 559, 43, 16, 2, 75, 61.907, 61.230
Wed May 17 17:18:51 EDT 2017, 0.320, 9, 8, 0.720, 4, 1, 20, 409, 88, 6, 27, 30, 8.057, 8.233
Wed May 17 17:19:43 EDT 2017, 0.450, 3, 2, 0.350, 9, 3, 54, 372, 31, 18, 8, 87, 51.630, 49.630
