# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Fri Aug 11 14:42:22 EDT 2017, 8, 1, 3.154, 0.154932, 3.04484, 3.26316, 2.94, 2.97, 3.275, 3.29, 3.30, 39467.6, 810.94, 38896.2, 40039, 38184, 38832, 39652, 40536, 41032, 19165.9, 2473.78, 17423, 20908.8, 16220, 17149, 20159, 21862, 24002, 3715.8, 429.75, 3413.02, 4018.58, 3055, 3431, 3746.5, 4342, 4513, 8896.6, 184.646, 8766.51, 9026.69, 8651, 8716, 8902, 9106, 9243, 1287, 66.1649, 1240.38, 1333.62, 1176, 1234, 1323.5, 1349, 1384, 2.16798e+06, 35228.2, 2.14316e+06, 2.1928e+06, 2129999, 2140311, 2.17957e+06, 2206582, 2241810, 290278, 6829.24, 285466, 295090, 280733, 285692, 290544, 300052, 303955, 2.02252e+06, 985.029, 2.02183e+06, 2.02321e+06, 2021075, 2021627, 2022594, 2023833, 2024276, 254057, 324.646, 253828, 254286, 253703, 253760, 254067, 254447, 254730
Fri Aug 11 14:44:34 EDT 2017, 8, 2, 5.192, 0.156895, 5.08146, 5.30254, 5.04, 5.05, 5.235, 5.39, 5.40, 68891.6, 1194.59, 68049.9, 69733.3, 67308, 67752, 69576, 70408, 70764, 34819.8, 3971.63, 32021.6, 37618, 29538, 31321, 37224.5, 39515, 39896, 6382.5, 695.551, 5892.45, 6872.55, 5448, 5900, 6540, 7222, 7639, 18977.6, 542.421, 18595.4, 19359.8, 18236, 18550, 19299, 19666, 19732, 2668.1, 113.914, 2587.84, 2748.36, 2486, 2571, 2707.5, 2837, 2837, 4.1324e+06, 54787.1, 4.0938e+06, 4.171e+06, 4059359, 4087550, 4.16683e+06, 4197085, 4202094, 543566, 10634.8, 536073, 551059, 528609, 534148, 547957, 557998, 561447, 4.04468e+06, 1487.45, 4.04363e+06, 4.04573e+06, 4042577, 4043281, 4045221, 4046545, 4046665, 507533, 681.124, 507053, 508013, 506811, 506989, 507422, 508692, 508932
Fri Aug 11 14:46:36 EDT 2017, 8, 5, 11.779, 0.43764, 11.4707, 12.0873, 11.37, 11.38, 11.96, 12.31, 12.39, 160603, 2475.57, 158859, 162347, 157384, 158484, 161188, 163512, 165620, 80549.3, 9368.83, 73948.4, 87150.2, 68718, 72571, 83115, 94239, 96151, 14817.5, 1298.05, 13903, 15732, 13223, 13794, 15006.5, 16425, 17539, 50428.7, 1659.91, 49259.2, 51598.2, 48272, 48936, 50924, 52936, 53019, 7134, 205.115, 6989.49, 7278.51, 6835, 6967, 7160, 7387, 7500, 9.19724e+06, 129584, 9.10594e+06, 9.28854e+06, 9030502, 9092171, 9.23223e+06, 9382718, 9415115, 1.21374e+06, 19500.3, 1.2e+06, 1.22748e+06, 1186980, 1198860, 1.21719e+06, 1237592, 1253170, 10112546, 1973.91, 1.01112e+07, 1.01139e+07, 10108691, 10111391, 1.01129e+07, 10114786, 10116032, 1.26715e+06, 753.883, 1.26662e+06, 1.26768e+06, 1265849, 1266389, 1267401, 1268010, 1268257
Fri Aug 11 14:48:53 EDT 2017, 8, 10, 27.178, 0.866173, 26.5677, 27.7883, 26.38, 26.41, 27.295, 28.50, 28.51, 302308, 5129.5, 298694, 305922, 295228, 299364, 302750, 305812, 314152, 115445, 14522.7, 105213, 125677, 96840, 102488, 119864, 126656, 147980, 22120.6, 2593.27, 20293.5, 23947.7, 18381, 20477, 22319.5, 23857, 28284, 95603.5, 3303.19, 93276.2, 97930.8, 91102, 92773, 96790, 98227, 102862, 13574.9, 537.837, 13196, 13953.8, 12816, 13169, 13670, 13985, 14821, 1.4846e+07, 177970, 1.47206e+07, 1.49714e+07, 14616008, 14689385, 1.48959e+07, 14972419, 15252103, 1.94486e+06, 33985.8, 1.92092e+06, 1.9688e+06, 1896630, 1922909, 1.94824e+06, 1967424, 2023803, 2.02174e+07, 2595.12, 2.02156e+07, 2.02192e+07, 20212312, 20216336, 20217219, 20220644, 20221452, 2.5323e+06, 1771.17, 2.53105e+06, 2.53355e+06, 2530087, 2531126, 2.53265e+06, 2533551, 2536413
Fri Aug 11 14:51:15 EDT 2017, 8, 15, 47.105, 1.56176, 46.0047, 48.2053, 45.61, 45.90, 47.115, 49.22, 49.49, 440891, 5897.52, 436736, 445046, 433244, 435084, 444236, 447512, 450596, 141854, 17478.9, 129539, 154169, 118466, 129332, 138634, 170509, 176501, 27529.5, 2777.96, 25572.3, 29486.7, 23939, 25174, 28531.5, 30864, 32259, 138242, 4797.89, 134862, 141622, 131741, 134708, 137430, 146040, 147810, 19658.4, 701.153, 19164.4, 20152.4, 18896, 18990, 19932, 20442, 20871, 1.85538e+07, 189289, 1.84204e+07, 1.86872e+07, 18303871, 18423914, 18516088, 18868718, 18928300, 2.41836e+06, 32524.4, 2.39544e+06, 2.44128e+06, 2376880, 2388659, 2430708, 2457212, 2473120, 3.03269e+07, 3855.73, 3.03242e+07, 3.03296e+07, 30322056, 30323080, 30328652, 30331454, 30333799, 3.79698e+06, 1654.42, 3.79581e+06, 3.79815e+06, 3794258, 3796061, 3797695, 3798572, 3799584
Fri Aug 11 14:56:46 EDT 2017, 16, 1, 2.462, 0.0856505, 2.40165, 2.52235, 2.40, 2.42, 2.445, 2.47, 2.71, 26290, 615.956, 25856, 26724, 25648, 25748, 26464, 26792, 27632, 39082, 3421.88, 36671.1, 41492.9, 34796, 36403, 39075.5, 44219, 45391, 3934, 193.582, 3797.61, 4070.39, 3633, 3786, 3983.5, 4153, 4314, 17957.3, 308.044, 17740.3, 18174.3, 17550, 17782, 17991.5, 18384, 18538, 1260.8, 45.7205, 1228.59, 1293.01, 1191, 1222, 1280, 1300, 1349, 2422135, 53574.9, 2.38439e+06, 2.45988e+06, 2352322, 2374790, 2.42512e+06, 2497607, 2519854, 171760, 3855.3, 169044, 174476, 165872, 167664, 173133, 176635, 177733, 2.02166e+06, 962.885, 2.02098e+06, 2.02234e+06, 2020329, 2020735, 2.02212e+06, 2022619, 2023472, 141628, 547.217, 141242, 142014, 140831, 141230, 141610, 142299, 142561
Fri Aug 11 14:58:48 EDT 2017, 16, 2, 3.63, 0.0325576, 3.60706, 3.65294, 3.58, 3.60, 3.64, 3.66, 3.69, 45121.6, 955.118, 44448.7, 45794.5, 43404, 44152, 45422, 45860, 46708, 81689.6, 3690.56, 79089.4, 84289.8, 73616, 80461, 81898, 86754, 87302, 7079.3, 576.808, 6672.91, 7485.69, 6214, 6542, 7119.5, 7501, 8408, 39316.2, 491.587, 38969.8, 39662.6, 38199, 39163, 39321, 39863, 40097, 2718, 43.7676, 2687.16, 2748.84, 2670, 2681, 2720, 2759, 2821, 4.70982e+06, 60902.8, 4.66691e+06, 4.75273e+06, 4578980, 4682203, 4.71777e+06, 4789579, 4808544, 335101, 8207.98, 329318, 340884, 320359, 326420, 338051, 341719, 348699, 4.04518e+06, 2172.13, 4.04365e+06, 4.04671e+06, 4042129, 4043200, 4046502, 4047776, 4048400, 282900, 1183.43, 282066, 283734, 280027, 282697, 283202, 283939, 284601
Fri Aug 11 15:00:15 EDT 2017, 16, 5, 6.538, 0.227499, 6.37771, 6.69829, 6.26, 6.33, 6.605, 6.86, 6.92, 97984.4, 1681.23, 96799.9, 99168.9, 95960, 96740, 97958, 100896, 101164, 175605, 8914.26, 169324, 181886, 157569, 170901, 177962, 182187, 193260, 14291.8, 903.207, 13655.4, 14928.2, 13197, 13706, 14434, 15100, 16251, 103174, 1426.98, 102169, 104179, 100125, 102413, 103504, 104576, 105655, 7068.8, 128.736, 6978.1, 7159.5, 6900, 6947, 7115.5, 7222, 7283, 1.02909e+07, 136212, 1.01949e+07, 1.03869e+07, 10015510, 10216650, 10322970, 10390750, 10556894, 717332, 13642, 707720, 726944, 699254, 709153, 717426, 740826, 741944, 10111484, 2511.27, 1.01097e+07, 1.01133e+07, 10106387, 10110668, 10111959, 10112899, 10116628, 707660, 1221.94, 706799, 708521, 705803, 706669, 707984, 709068, 709896
Fri Aug 11 15:02:22 EDT 2017, 16, 10, 11.861, 0.360012, 11.6074, 12.1146, 11.14, 11.48, 12.045, 12.08, 12.34, 175670, 3924.96, 172905, 178435, 167688, 172128, 177470, 180268, 180276, 295614, 20140.2, 281424, 309804, 256114, 280222, 304340, 312845, 329543, 23745.3, 1939.24, 22379, 25111.6, 20163, 22434, 24478.5, 26312, 26472, 206012, 4331.19, 202960, 209064, 197179, 202539, 208200, 209577, 213127, 14049.4, 415.797, 13756.4, 14342.4, 13352, 13603, 14187, 14544, 14665, 1.66743e+07, 273109, 1.64819e+07, 1.68667e+07, 16153816, 16457988, 16794282, 16906085, 17146065, 1.10848e+06, 25800.1, 1.0903e+06, 1.12666e+06, 1057887, 1083757, 1.12032e+06, 1138155, 1140021, 2.02205e+07, 3629.96, 2.02179e+07, 2.02231e+07, 20212779, 20217636, 2.02223e+07, 20224034, 20225571, 1.41507e+06, 1556.37, 1.41397e+06, 1.41617e+06, 1413466, 1414301, 1.41493e+06, 1415535, 1419383
Fri Aug 11 15:04:30 EDT 2017, 16, 15, 18.603, 0.349544, 18.3567, 18.8493, 18.01, 18.31, 18.785, 18.95, 18.95, 249558, 3243.87, 247273, 251843, 245096, 247920, 249384, 251332, 257972, 381585, 18361.6, 368648, 394522, 354676, 369605, 385138, 392605, 424049, 30552.7, 1908.63, 29208, 31897.4, 27708, 29129, 30912, 32770, 34273, 301592, 4719.78, 298267, 304917, 294576, 298367, 302316, 304500, 312618, 20438.2, 335.657, 20201.7, 20674.7, 19894, 20302, 20434, 20670, 21269, 2.06306e+07, 214440, 2.04795e+07, 2.07817e+07, 20313915, 20498484, 20672062, 20754933, 21133349, 1.34814e+06, 18442, 1.33515e+06, 1.36113e+06, 1321315, 1340075, 1.34826e+06, 1357603, 1395383, 3.03232e+07, 3884.14, 3.03205e+07, 3.03259e+07, 30316237, 30320493, 30324191, 30328825, 30329125, 2.12085e+06, 2821.86, 2.11886e+06, 2.12284e+06, 2115969, 2119750, 2.12137e+06, 2122622, 2127147
