# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jan  9 16:50:41 EST 2017, 9349, 0.630, 9, 0.630, 581, 30, 4, 5, 86, 10.167, 9.560
Mon Jan  9 16:51:24 EST 2017, 6874, 0.380, 7, 0.380, 506, 98, 9, 43, 19, 42.720, 40.867
Mon Jan  9 16:52:06 EST 2017, 1924, 0.880, 2, 0.880, 356, 53, 19, 18, 64, 42.763, 37.427
Mon Jan  9 16:52:29 EST 2017, 2543, 0.060, 6, 0.690, 300, 47, 10, 40, 35, 22.653, 21.673
Mon Jan  9 16:52:36 EST 2017, 7493, 0.560, 1, 0.190, 450, 92, 1, 15, 80, 4.927, 6.527
Mon Jan  9 16:52:39 EST 2017, 9968, 0.310, 4, 0.940, 525, 25, 6, 27, 13, 3.057, 3.157
Mon Jan  9 16:53:17 EST 2017, 5018, 0.810, 8, 0.440, 375, 70, 15, 2, 58, 35.563, 24.990
Mon Jan  9 16:54:06 EST 2017, 3781, 0.440, 3, 0.570, 563, 58, 13, 21, 47, 49.287, 44.870
Mon Jan  9 16:54:14 EST 2017, 8731, 0.940, 7, 0.070, 413, 13, 3, 46, 92, 8.100, 8.137
Mon Jan  9 16:54:24 EST 2017, 6256, 0.190, 9, 0.820, 338, 81, 8, 8, 24, 9.323, 8.317
Mon Jan  9 16:55:45 EST 2017, 1306, 0.690, 5, 0.320, 488, 36, 17, 33, 69, 80.677, 74.623
Mon Jan  9 16:55:48 EST 2017, 996, 0.220, 1, 0.410, 553, 11, 3, 44, 72, 2.993, 3.020
Mon Jan  9 16:56:08 EST 2017, 5946, 0.720, 6, 0.910, 403, 56, 12, 19, 27, 19.477, 17.693
Mon Jan  9 16:57:22 EST 2017, 8421, 0.470, 8, 0.160, 328, 33, 17, 32, 95, 72.690, 65.663
Mon Jan  9 16:57:42 EST 2017, 3471, 0.970, 3, 0.660, 478, 78, 7, 7, 50, 20.067, 18.497
Mon Jan  9 16:58:07 EST 2017, 4709, 0.340, 7, 0.290, 366, 89, 5, 13, 61, 24.567, 24.553
Mon Jan  9 16:58:23 EST 2017, 9659, 0.840, 2, 0.790, 516, 44, 15, 38, 16, 15.757, 15.120
Mon Jan  9 16:59:58 EST 2017, 7184, 0.090, 5, 0.040, 591, 67, 19, 0, 83, 87.517, 51.903
Mon Jan  9 17:00:11 EST 2017, 2234, 0.590, 9, 0.540, 441, 22, 10, 25, 38, 12.427, 11.550
Mon Jan  9 17:00:12 EST 2017, 1615, 0.410, 3, 0.850, 385, 27, 1, 4, 55, 1.073, 1.260
Mon Jan  9 17:00:31 EST 2017, 6565, 0.910, 7, 0.350, 535, 72, 11, 29, 10, 16.567, 14.470
Mon Jan  9 17:01:47 EST 2017, 9040, 0.160, 5, 0.600, 460, 50, 16, 16, 78, 74.323, 62.360
Mon Jan  9 17:02:00 EST 2017, 4090, 0.660, 1, 0.100, 310, 95, 6, 41, 33, 12.323, 12.867
Mon Jan  9 17:02:50 EST 2017, 2852, 0.030, 9, 0.970, 497, 84, 4, 35, 66, 49.290, 48.650
Mon Jan  9 17:02:56 EST 2017, 7802, 0.530, 4, 0.470, 347, 39, 13, 10, 21, 6.270, 5.563
Mon Jan  9 17:05:29 EST 2017, 5327, 0.280, 2, 0.720, 422, 61, 18, 47, 89, 148.587, 141.123
Mon Jan  9 17:05:39 EST 2017, 377, 0.780, 6, 0.220, 572, 16, 9, 22, 44, 10.360, 9.797
Mon Jan  9 17:05:48 EST 2017, 300, 0.380, 2, 0.340, 321, 21, 14, 6, 84, 8.237, 7.733
Mon Jan  9 17:06:12 EST 2017, 5250, 0.880, 6, 0.840, 471, 66, 5, 31, 39, 23.613, 22.657
Mon Jan  9 17:06:51 EST 2017, 7725, 0.130, 8, 0.090, 546, 44, 9, 19, 61, 38.370, 35.053
Mon Jan  9 17:07:40 EST 2017, 2775, 0.630, 4, 0.590, 396, 89, 19, 44, 16, 48.013, 45.273
Mon Jan  9 17:10:40 EST 2017, 4013, 0.010, 5, 0.460, 584, 77, 12, 25, 95, 172.370, 156.043
Mon Jan  9 17:10:41 EST 2017, 8963, 0.510, 1, 0.960, 434, 32, 2, 0, 50, 0.990, 1.080
Mon Jan  9 17:11:20 EST 2017, 6488, 0.260, 3, 0.210, 359, 55, 7, 38, 73, 37.827, 37.783
Mon Jan  9 17:11:25 EST 2017, 1538, 0.760, 7, 0.710, 509, 10, 16, 13, 28, 4.600, 4.097
Mon Jan  9 17:12:03 EST 2017, 2156, 0.200, 5, 0.900, 453, 16, 13, 41, 90, 37.873, 35.903
Mon Jan  9 17:12:11 EST 2017, 7106, 0.700, 9, 0.400, 303, 61, 3, 16, 45, 7.007, 7.190
Mon Jan  9 17:12:39 EST 2017, 9581, 0.450, 7, 0.650, 378, 38, 8, 28, 67, 27.820, 26.903
Mon Jan  9 17:12:55 EST 2017, 4631, 0.950, 2, 0.150, 528, 83, 18, 3, 22, 16.323, 13.117
Mon Jan  9 17:14:47 EST 2017, 3394, 0.320, 8, 0.780, 415, 94, 11, 22, 78, 111.240, 97.233
Mon Jan  9 17:14:52 EST 2017, 8344, 0.820, 3, 0.280, 565, 49, 1, 47, 33, 4.353, 4.693
Mon Jan  9 17:15:05 EST 2017, 5869, 0.070, 1, 0.530, 490, 72, 6, 9, 56, 11.303, 12.143
Mon Jan  9 17:15:11 EST 2017, 919, 0.570, 6, 0.030, 340, 27, 15, 34, 11, 6.130, 5.797
Mon Jan  9 17:15:22 EST 2017, 1228, 0.100, 9, 0.180, 406, 52, 5, 49, 19, 11.177, 11.093
Mon Jan  9 17:18:19 EST 2017, 6178, 0.600, 5, 0.680, 556, 97, 15, 24, 64, 176.010, 150.383
Mon Jan  9 17:19:00 EST 2017, 8653, 0.350, 3, 0.430, 481, 30, 19, 36, 42, 40.257, 37.563
Mon Jan  9 17:19:50 EST 2017, 3703, 0.850, 7, 0.930, 331, 75, 10, 11, 87, 48.980, 40.413
Mon Jan  9 17:19:58 EST 2017, 4941, 0.480, 4, 0.060, 518, 63, 3, 17, 31, 7.713, 8.087
Mon Jan  9 17:20:28 EST 2017, 9891, 0.980, 8, 0.560, 368, 18, 12, 42, 76, 29.263, 28.407
Mon Jan  9 17:21:32 EST 2017, 7416, 0.230, 6, 0.310, 443, 86, 17, 5, 53, 61.027, 44.407
Mon Jan  9 17:22:06 EST 2017, 2466, 0.730, 1, 0.810, 593, 41, 8, 30, 98, 31.160, 32.900
Mon Jan  9 17:22:08 EST 2017, 1847, 0.290, 6, 0.500, 537, 35, 4, 2, 25, 2.297, 2.113
Mon Jan  9 17:23:19 EST 2017, 6797, 0.790, 2, 0.000, 387, 80, 13, 27, 70, 69.153, 65.873
Mon Jan  9 17:23:26 EST 2017, 9272, 0.040, 4, 0.750, 312, 13, 18, 14, 47, 6.777, 6.043
Mon Jan  9 17:25:16 EST 2017, 4322, 0.540, 9, 0.250, 462, 58, 9, 39, 92, 105.933, 103.170
Mon Jan  9 17:25:17 EST 2017, 3084, 0.160, 1, 0.620, 349, 69, 2, 33, 14, 1.453, 1.497
Mon Jan  9 17:25:31 EST 2017, 8034, 0.660, 5, 0.120, 499, 24, 11, 8, 59, 13.143, 11.880
Mon Jan  9 17:28:06 EST 2017, 5559, 0.410, 8, 0.870, 574, 91, 16, 45, 36, 153.037, 147.080
Mon Jan  9 17:28:31 EST 2017, 609, 0.910, 3, 0.370, 424, 46, 6, 20, 81, 24.523, 23.443
Mon Jan  9 17:29:37 EST 2017, 455, 0.150, 7, 0.790, 495, 56, 19, 27, 35, 63.850, 58.850
Mon Jan  9 17:29:40 EST 2017, 5405, 0.650, 3, 0.290, 345, 11, 9, 2, 80, 2.850, 2.477
Mon Jan  9 17:29:47 EST 2017, 7880, 0.400, 5, 0.540, 420, 79, 4, 40, 12, 7.370, 7.247
Mon Jan  9 17:30:27 EST 2017, 2930, 0.900, 9, 0.040, 570, 34, 14, 15, 57, 39.263, 34.450
Mon Jan  9 17:30:43 EST 2017, 4167, 0.270, 2, 0.920, 382, 45, 16, 9, 46, 15.467, 13.677
Mon Jan  9 17:33:01 EST 2017, 9117, 0.770, 6, 0.420, 532, 90, 7, 34, 91, 135.587, 127.783
Mon Jan  9 17:33:03 EST 2017, 6642, 0.020, 8, 0.670, 457, 23, 2, 21, 23, 1.700, 1.667
Mon Jan  9 17:34:19 EST 2017, 1692, 0.520, 4, 0.170, 307, 68, 11, 46, 68, 75.573, 71.923
Mon Jan  9 17:35:40 EST 2017, 2311, 0.460, 9, 0.480, 363, 73, 17, 24, 52, 80.290, 71.633
Mon Jan  9 17:36:35 EST 2017, 7261, 0.960, 4, 0.980, 513, 28, 8, 49, 97, 54.820, 52.590
Mon Jan  9 17:36:44 EST 2017, 9736, 0.210, 2, 0.230, 588, 96, 3, 12, 29, 8.253, 8.940
Mon Jan  9 17:38:23 EST 2017, 4786, 0.710, 7, 0.730, 438, 51, 13, 37, 74, 96.883, 91.430
Mon Jan  9 17:39:15 EST 2017, 3549, 0.090, 3, 0.360, 551, 39, 15, 43, 40, 50.963, 48.850
Mon Jan  9 17:40:00 EST 2017, 8499, 0.590, 8, 0.860, 401, 84, 5, 18, 85, 43.580, 40.090
Mon Jan  9 17:40:00 EST 2017, 6024, 0.340, 6, 0.110, 326, 17, 1, 31, 18, 0.563, 0.567
Mon Jan  9 17:40:18 EST 2017, 1074, 0.840, 1, 0.610, 476, 62, 10, 6, 63, 14.737, 15.480
Mon Jan  9 17:41:35 EST 2017, 764, 0.370, 4, 0.640, 579, 87, 10, 17, 60, 73.097, 67.713
Mon Jan  9 17:42:00 EST 2017, 5714, 0.870, 9, 0.140, 429, 42, 19, 42, 15, 25.053, 23.830
Mon Jan  9 17:42:46 EST 2017, 8189, 0.120, 6, 0.890, 354, 65, 14, 4, 83, 43.843, 29.843
Mon Jan  9 17:42:51 EST 2017, 3239, 0.620, 2, 0.390, 504, 20, 5, 29, 38, 4.850, 4.767
Mon Jan  9 17:43:18 EST 2017, 4477, 0.240, 7, 0.510, 317, 31, 7, 48, 71, 26.640, 26.053
Mon Jan  9 17:43:59 EST 2017, 9427, 0.740, 3, 0.010, 467, 76, 17, 23, 26, 40.603, 37.640
Mon Jan  9 17:45:01 EST 2017, 6952, 0.490, 1, 0.760, 542, 54, 12, 35, 94, 60.600, 58.930
Mon Jan  9 17:45:12 EST 2017, 2002, 0.990, 5, 0.260, 392, 99, 2, 10, 49, 8.853, 10.543
Mon Jan  9 17:46:24 EST 2017, 1383, 0.050, 2, 0.070, 448, 93, 8, 32, 77, 69.993, 72.097
Mon Jan  9 17:46:52 EST 2017, 6333, 0.550, 7, 0.570, 598, 48, 18, 7, 32, 27.817, 23.147
Mon Jan  9 17:51:19 EST 2017, 8808, 0.300, 9, 0.320, 523, 70, 13, 45, 99, 257.093, 240.450
Mon Jan  9 17:51:25 EST 2017, 3858, 0.800, 5, 0.820, 373, 25, 4, 20, 54, 5.777, 5.530
Mon Jan  9 17:51:28 EST 2017, 2620, 0.430, 6, 0.200, 485, 14, 6, 1, 66, 3.120, 2.727
Mon Jan  9 17:51:38 EST 2017, 7570, 0.930, 1, 0.700, 335, 59, 16, 26, 21, 9.517, 9.123
Mon Jan  9 17:52:10 EST 2017, 5095, 0.180, 4, 0.450, 410, 37, 11, 13, 88, 30.873, 28.350
Mon Jan  9 17:52:22 EST 2017, 145, 0.680, 8, 0.950, 560, 82, 1, 38, 43, 10.437, 11.560
Mon Jan  9 17:52:33 EST 2017, 165, 0.180, 3, 0.180, 457, 48, 6, 35, 24, 10.717, 10.583
Mon Jan  9 17:53:44 EST 2017, 5115, 0.680, 7, 0.680, 307, 93, 16, 10, 69, 70.770, 54.287
Mon Jan  9 17:54:13 EST 2017, 7590, 0.430, 9, 0.430, 382, 26, 11, 48, 47, 28.067, 27.290
Mon Jan  9 17:54:41 EST 2017, 2640, 0.930, 5, 0.930, 532, 71, 2, 23, 92, 24.617, 26.623
Mon Jan  9 17:54:45 EST 2017, 3877, 0.310, 6, 0.060, 419, 59, 9, 4, 13, 3.973, 3.373
Mon Jan  9 17:55:06 EST 2017, 8827, 0.810, 2, 0.560, 569, 14, 18, 29, 58, 20.077, 18.610
Mon Jan  9 17:55:56 EST 2017, 6352, 0.060, 4, 0.310, 494, 82, 14, 17, 36, 48.920, 44.507
Mon Jan  9 17:56:18 EST 2017, 1402, 0.560, 8, 0.810, 344, 37, 4, 42, 81, 21.253, 21.040
Mon Jan  9 17:56:21 EST 2017, 2021, 0.490, 4, 0.620, 325, 42, 5, 13, 19, 2.717, 2.563
Mon Jan  9 17:59:38 EST 2017, 6971, 0.990, 9, 0.120, 475, 87, 15, 38, 64, 193.683, 173.397
Mon Jan  9 17:59:42 EST 2017, 9446, 0.240, 7, 0.870, 550, 20, 10, 1, 41, 4.623, 3.673
Mon Jan  9 17:59:50 EST 2017, 4496, 0.740, 2, 0.370, 400, 65, 1, 26, 86, 6.487, 7.757
Mon Jan  9 18:00:47 EST 2017, 3259, 0.120, 8, 0.740, 588, 76, 8, 45, 30, 55.530, 53.420
Mon Jan  9 18:01:30 EST 2017, 8209, 0.620, 3, 0.240, 438, 31, 17, 20, 75, 41.470, 38.143
Mon Jan  9 18:02:17 EST 2017, 5734, 0.370, 1, 0.990, 363, 99, 12, 32, 53, 42.103, 37.210
Mon Jan  9 18:02:37 EST 2017, 784, 0.870, 6, 0.490, 513, 54, 3, 7, 98, 16.167, 18.087
Mon Jan  9 18:03:47 EST 2017, 1093, 0.340, 9, 0.280, 541, 28, 17, 21, 89, 67.403, 63.073
Mon Jan  9 18:04:29 EST 2017, 6043, 0.840, 4, 0.780, 391, 73, 7, 46, 44, 41.853, 40.360
Mon Jan  9 18:04:33 EST 2017, 8518, 0.090, 2, 0.030, 316, 51, 2, 9, 67, 3.623, 4.200
Mon Jan  9 18:05:24 EST 2017, 3568, 0.590, 6, 0.530, 466, 96, 12, 34, 22, 49.733, 46.543
Mon Jan  9 18:08:25 EST 2017, 4805, 0.210, 3, 0.400, 353, 85, 19, 40, 78, 181.477, 169.737
Mon Jan  9 18:08:39 EST 2017, 9755, 0.710, 7, 0.900, 503, 40, 9, 15, 33, 13.907, 12.543
Mon Jan  9 18:09:17 EST 2017, 7280, 0.460, 5, 0.150, 578, 62, 5, 28, 55, 35.527, 36.263
Mon Jan  9 18:09:17 EST 2017, 2330, 0.960, 1, 0.650, 428, 17, 14, 3, 10, 0.700, 0.613
Mon Jan  9 18:09:38 EST 2017, 1712, 0.030, 7, 0.960, 410, 11, 15, 31, 83, 20.900, 19.573
Mon Jan  9 18:09:47 EST 2017, 6662, 0.530, 2, 0.460, 560, 56, 6, 6, 38, 8.600, 8.010
Mon Jan  9 18:09:53 EST 2017, 9137, 0.280, 5, 0.710, 485, 34, 1, 43, 61, 5.367, 5.687
Mon Jan  9 18:10:06 EST 2017, 4187, 0.780, 9, 0.210, 335, 79, 11, 18, 16, 12.607, 11.683
Mon Jan  9 18:11:39 EST 2017, 2949, 0.400, 1, 0.840, 522, 90, 18, 12, 95, 87.790, 73.683
Mon Jan  9 18:12:10 EST 2017, 7899, 0.900, 6, 0.340, 372, 45, 8, 37, 50, 29.613, 28.383
Mon Jan  9 18:12:35 EST 2017, 5424, 0.150, 8, 0.590, 447, 68, 3, 24, 72, 24.807, 24.350
Mon Jan  9 18:12:59 EST 2017, 474, 0.650, 4, 0.090, 597, 23, 13, 49, 27, 23.323, 22.387
Mon Jan  9 18:13:09 EST 2017, 629, 0.420, 6, 0.730, 358, 80, 2, 5, 76, 8.590, 10.190
Mon Jan  9 18:13:26 EST 2017, 5579, 0.920, 2, 0.230, 508, 35, 12, 30, 31, 16.360, 15.593
Mon Jan  9 18:15:50 EST 2017, 8054, 0.170, 4, 0.980, 583, 58, 16, 17, 99, 138.367, 110.193
Mon Jan  9 18:16:01 EST 2017, 3104, 0.670, 8, 0.480, 433, 13, 7, 42, 54, 10.420, 10.303
Mon Jan  9 18:16:08 EST 2017, 4341, 0.040, 1, 0.600, 546, 24, 4, 36, 65, 6.497, 6.940
Mon Jan  9 18:16:23 EST 2017, 9291, 0.540, 5, 0.100, 396, 69, 14, 11, 20, 14.793, 13.190
Mon Jan  9 18:18:44 EST 2017, 6816, 0.290, 7, 0.850, 321, 47, 19, 49, 88, 139.080, 130.693
Mon Jan  9 18:19:30 EST 2017, 1866, 0.790, 3, 0.350, 471, 92, 9, 24, 43, 45.303, 43.987
Mon Jan  9 18:19:51 EST 2017, 2485, 0.230, 9, 0.040, 489, 97, 1, 46, 60, 17.923, 20.300
Mon Jan  9 18:19:59 EST 2017, 7435, 0.730, 5, 0.540, 339, 52, 10, 21, 15, 7.290, 6.783
Mon Jan  9 18:21:50 EST 2017, 9910, 0.480, 2, 0.290, 414, 75, 15, 33, 82, 110.010, 99.277
Mon Jan  9 18:21:56 EST 2017, 4960, 0.980, 7, 0.790, 564, 30, 6, 8, 37, 6.690, 6.003
Mon Jan  9 18:22:00 EST 2017, 3723, 0.350, 3, 0.170, 377, 19, 3, 14, 71, 3.267, 3.297
Mon Jan  9 18:22:53 EST 2017, 8673, 0.850, 8, 0.670, 527, 64, 13, 39, 26, 52.887, 49.617
Mon Jan  9 18:23:37 EST 2017, 6198, 0.100, 6, 0.420, 452, 41, 17, 2, 93, 42.407, 29.717
Mon Jan  9 18:23:53 EST 2017, 1248, 0.600, 1, 0.920, 302, 86, 8, 27, 48, 15.580, 15.223
Mon Jan  9 18:25:04 EST 2017, 938, 0.070, 5, 0.820, 443, 61, 12, 38, 51, 69.157, 66.573
Mon Jan  9 18:25:11 EST 2017, 5888, 0.570, 9, 0.320, 593, 16, 3, 13, 96, 6.900, 6.777
Mon Jan  9 18:25:41 EST 2017, 8363, 0.320, 7, 0.570, 518, 83, 7, 25, 29, 29.727, 27.677
Mon Jan  9 18:25:59 EST 2017, 3413, 0.820, 3, 0.070, 368, 38, 17, 0, 74, 17.743, 13.660
Mon Jan  9 18:26:35 EST 2017, 4651, 0.450, 8, 0.950, 480, 49, 14, 19, 40, 35.420, 32.540
Mon Jan  9 18:27:40 EST 2017, 9601, 0.950, 4, 0.450, 330, 94, 5, 44, 85, 62.967, 64.047
Mon Jan  9 18:27:42 EST 2017, 7126, 0.200, 1, 0.700, 405, 27, 10, 6, 17, 1.303, 1.293
Mon Jan  9 18:30:52 EST 2017, 2176, 0.700, 6, 0.200, 555, 72, 19, 31, 62, 185.007, 166.887
Mon Jan  9 18:31:12 EST 2017, 1557, 0.260, 2, 0.380, 574, 66, 11, 10, 34, 19.453, 17.770
Mon Jan  9 18:31:16 EST 2017, 6507, 0.760, 7, 0.880, 424, 21, 1, 35, 79, 3.383, 3.573
Mon Jan  9 18:31:23 EST 2017, 8982, 0.010, 9, 0.130, 349, 89, 6, 22, 12, 7.267, 6.903
Mon Jan  9 18:33:02 EST 2017, 4032, 0.510, 4, 0.630, 499, 44, 16, 47, 57, 97.010, 91.720
Mon Jan  9 18:33:23 EST 2017, 2794, 0.130, 5, 0.260, 311, 33, 13, 28, 45, 20.657, 19.333
Mon Jan  9 18:33:36 EST 2017, 7744, 0.630, 1, 0.760, 461, 78, 4, 3, 90, 10.693, 12.597
Mon Jan  9 18:33:41 EST 2017, 5269, 0.380, 3, 0.010, 536, 10, 9, 41, 23, 4.463, 4.310
Mon Jan  9 18:34:54 EST 2017, 319, 0.880, 8, 0.510, 386, 55, 18, 16, 68, 71.100, 60.130
Mon Jan  9 18:34:57 EST 2017, 397, 0.280, 3, 0.880, 506, 73, 5, 1, 17, 2.880, 2.683
Mon Jan  9 18:35:27 EST 2017, 5347, 0.780, 8, 0.380, 356, 28, 14, 26, 62, 29.940, 27.907
Mon Jan  9 18:36:40 EST 2017, 7822, 0.030, 5, 0.630, 431, 95, 19, 13, 39, 72.000, 57.723
Mon Jan  9 18:37:27 EST 2017, 2872, 0.530, 1, 0.130, 581, 50, 9, 38, 84, 43.650, 46.400
Mon Jan  9 18:37:31 EST 2017, 4109, 0.160, 9, 0.750, 393, 39, 2, 32, 28, 3.697, 3.820
Mon Jan  9 18:38:49 EST 2017, 9059, 0.660, 4, 0.250, 543, 84, 12, 7, 73, 73.717, 61.587
Mon Jan  9 18:39:09 EST 2017, 6584, 0.410, 2, 0.500, 468, 16, 16, 44, 50, 19.773, 18.917
Mon Jan  9 18:39:48 EST 2017, 1634, 0.910, 7, 0.000, 318, 61, 7, 19, 95, 37.813, 37.407
Mon Jan  9 18:39:53 EST 2017, 2253, 0.100, 2, 0.310, 337, 56, 3, 47, 22, 4.733, 4.800
Mon Jan  9 18:40:06 EST 2017, 7203, 0.600, 6, 0.810, 487, 11, 13, 22, 67, 13.367, 12.250
Mon Jan  9 18:42:48 EST 2017, 9678, 0.350, 8, 0.060, 562, 78, 18, 35, 45, 158.647, 148.603
Mon Jan  9 18:43:06 EST 2017, 4728, 0.850, 4, 0.560, 412, 33, 8, 10, 90, 18.363, 16.777
Mon Jan  9 18:43:07 EST 2017, 3491, 0.470, 7, 0.440, 525, 45, 1, 16, 11, 0.910, 0.967
Mon Jan  9 18:44:24 EST 2017, 8441, 0.970, 3, 0.940, 375, 90, 10, 41, 56, 74.797, 70.053
Mon Jan  9 18:44:28 EST 2017, 5966, 0.220, 5, 0.190, 300, 22, 15, 4, 34, 4.470, 3.740
Mon Jan  9 18:45:26 EST 2017, 1016, 0.720, 9, 0.690, 450, 67, 6, 29, 79, 55.307, 53.807
Mon Jan  9 18:51:49 EST 2017, 1325, 0.190, 6, 0.530, 590, 92, 15, 43, 87, 373.680, 343.323
Mon Jan  9 18:51:55 EST 2017, 6275, 0.690, 1, 0.030, 440, 47, 5, 18, 42, 5.890, 6.160
Mon Jan  9 18:52:47 EST 2017, 8750, 0.440, 3, 0.780, 365, 70, 10, 30, 64, 51.680, 48.620
Mon Jan  9 18:52:53 EST 2017, 3800, 0.940, 8, 0.280, 515, 25, 19, 5, 19, 6.073, 5.630
Mon Jan  9 18:53:05 EST 2017, 5037, 0.310, 2, 0.660, 328, 14, 12, 24, 98, 11.700, 10.867
Mon Jan  9 18:53:33 EST 2017, 9987, 0.810, 7, 0.160, 478, 59, 3, 49, 53, 25.907, 26.933
Mon Jan  9 18:53:57 EST 2017, 7512, 0.060, 9, 0.910, 553, 36, 7, 12, 76, 23.710, 20.543
Mon Jan  9 18:55:11 EST 2017, 2562, 0.560, 5, 0.410, 403, 81, 17, 37, 31, 72.463, 68.523
Mon Jan  9 18:56:47 EST 2017, 1944, 0.380, 7, 0.220, 421, 87, 13, 8, 93, 91.500, 78.047
Mon Jan  9 18:57:03 EST 2017, 6894, 0.880, 3, 0.720, 571, 42, 4, 33, 48, 15.920, 15.957
Mon Jan  9 18:57:32 EST 2017, 9369, 0.130, 1, 0.470, 496, 64, 9, 21, 70, 27.070, 27.363
Mon Jan  9 18:57:47 EST 2017, 4419, 0.630, 5, 0.970, 346, 19, 18, 46, 25, 14.197, 13.703
Mon Jan  9 18:58:27 EST 2017, 3181, 0.000, 4, 0.100, 459, 30, 11, 27, 81, 39.210, 37.107
Mon Jan  9 18:58:31 EST 2017, 8131, 0.500, 9, 0.600, 309, 75, 2, 2, 36, 2.903, 3.243
Mon Jan  9 18:59:05 EST 2017, 5656, 0.250, 6, 0.350, 384, 53, 6, 40, 59, 33.873, 33.717
Mon Jan  9 18:59:24 EST 2017, 706, 0.750, 2, 0.850, 534, 98, 16, 15, 14, 18.113, 16.560
Mon Jan  9 18:59:35 EST 2017, 551, 0.050, 8, 0.460, 304, 18, 9, 33, 55, 11.000, 10.560
Mon Jan  9 18:59:42 EST 2017, 5501, 0.550, 3, 0.960, 454, 63, 18, 8, 10, 6.850, 5.813
Mon Jan  9 19:00:33 EST 2017, 7976, 0.300, 1, 0.210, 529, 40, 14, 45, 77, 49.863, 49.153
Mon Jan  9 19:00:46 EST 2017, 3026, 0.800, 6, 0.710, 379, 85, 4, 20, 32, 12.467, 12.317
Mon Jan  9 19:01:25 EST 2017, 4264, 0.420, 4, 0.330, 567, 97, 7, 1, 66, 38.347, 28.127
Mon Jan  9 19:01:50 EST 2017, 9214, 0.920, 9, 0.830, 417, 52, 16, 26, 21, 24.393, 22.620
Mon Jan  9 19:02:57 EST 2017, 6739, 0.170, 7, 0.080, 342, 74, 11, 14, 88, 66.227, 56.883
Mon Jan  9 19:03:01 EST 2017, 1789, 0.670, 2, 0.580, 492, 29, 2, 39, 43, 3.973, 4.207
Mon Jan  9 19:03:17 EST 2017, 2408, 0.360, 5, 0.770, 473, 23, 8, 17, 71, 15.167, 14.010
Mon Jan  9 19:03:37 EST 2017, 7358, 0.860, 1, 0.270, 323, 68, 17, 42, 26, 19.847, 19.297
Mon Jan  9 19:04:08 EST 2017, 9833, 0.110, 3, 0.520, 398, 46, 13, 4, 94, 30.940, 23.587
Mon Jan  9 19:04:40 EST 2017, 4883, 0.610, 7, 0.020, 548, 91, 3, 29, 49, 29.807, 31.073
Mon Jan  9 19:05:20 EST 2017, 3645, 0.240, 2, 0.890, 436, 80, 5, 48, 60, 39.403, 38.863
Mon Jan  9 19:05:34 EST 2017, 8595, 0.740, 6, 0.390, 586, 35, 15, 23, 15, 13.770, 12.673
Mon Jan  9 19:07:23 EST 2017, 6120, 0.490, 8, 0.640, 511, 57, 10, 36, 83, 109.113, 100.970
Mon Jan  9 19:07:24 EST 2017, 1170, 0.990, 4, 0.140, 361, 12, 1, 11, 38, 0.563, 0.587
Mon Jan  9 19:07:37 EST 2017, 861, 0.460, 1, 0.110, 389, 38, 19, 22, 35, 12.587, 12.080
Mon Jan  9 19:10:47 EST 2017, 5811, 0.960, 5, 0.610, 539, 83, 10, 47, 80, 188.727, 179.603
Mon Jan  9 19:10:48 EST 2017, 8286, 0.210, 8, 0.360, 464, 15, 5, 9, 12, 0.987, 0.913
Mon Jan  9 19:11:39 EST 2017, 3336, 0.710, 3, 0.860, 314, 60, 14, 34, 57, 51.147, 47.683
Mon Jan  9 19:13:53 EST 2017, 4573, 0.080, 6, 0.240, 501, 71, 17, 40, 46, 132.267, 121.663
Mon Jan  9 19:14:03 EST 2017, 9523, 0.580, 2, 0.740, 351, 26, 7, 15, 91, 10.373, 9.530
Mon Jan  9 19:14:11 EST 2017, 7048, 0.330, 4, 0.490, 426, 94, 2, 28, 24, 7.020, 7.180
Mon Jan  9 19:14:47 EST 2017, 2098, 0.830, 9, 0.990, 576, 49, 12, 3, 69, 35.473, 24.087
Mon Jan  9 19:16:15 EST 2017, 1480, 0.140, 4, 0.670, 557, 54, 18, 25, 52, 84.397, 76.850
Mon Jan  9 19:17:05 EST 2017, 6430, 0.640, 8, 0.170, 407, 99, 8, 0, 97, 49.467, 35.873
Mon Jan  9 19:17:11 EST 2017, 8905, 0.390, 6, 0.920, 332, 32, 4, 37, 29, 5.360, 5.347
Mon Jan  9 19:17:52 EST 2017, 3955, 0.890, 1, 0.420, 482, 77, 13, 12, 74, 38.003, 34.877
Mon Jan  9 19:18:15 EST 2017, 2717, 0.270, 9, 0.550, 370, 66, 16, 6, 41, 23.650, 22.367
Mon Jan  9 19:18:37 EST 2017, 7667, 0.770, 5, 0.050, 520, 21, 6, 31, 86, 21.290, 20.680
Mon Jan  9 19:18:40 EST 2017, 5192, 0.020, 2, 0.800, 595, 88, 1, 19, 18, 2.227, 2.443
Mon Jan  9 19:19:46 EST 2017, 242, 0.520, 7, 0.300, 445, 43, 11, 44, 63, 66.740, 65.060
Mon Jan  9 19:19:53 EST 2017, 203, 0.470, 9, 0.870, 582, 12, 3, 39, 61, 6.000, 6.033
