# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, fibHeap_timing_secs
Sun Jul  2 23:46:48 EDT 2017, 0.610, 151, 28, 8, 19, 427, 2, 33, 24, 15, 0.430, 0.480
Sun Jul  2 23:46:54 EDT 2017, 0.860, 121, 26, 2, 25, 502, 7, 23, 1, 25, 5.763, 1.730
Sun Jul  2 23:50:56 EDT 2017, 0.360, 141, 21, 6, 14, 352, 17, 43, 16, 45, 241.900, 7.747
Sun Jul  2 23:51:17 EDT 2017, 0.480, 126, 27, 5, 28, 315, 14, 38, 12, 20, 20.390, 2.243
Sun Jul  2 23:51:20 EDT 2017, 0.980, 146, 22, 9, 17, 465, 5, 18, 27, 40, 3.373, 1.480
Sun Jul  2 23:52:07 EDT 2017, 0.730, 136, 20, 3, 11, 390, 9, 48, 5, 30, 46.757, 4.130
Sun Jul  2 23:52:14 EDT 2017, 0.230, 156, 25, 7, 22, 540, 19, 28, 20, 10, 6.750, 1.663
Sun Jul  2 23:54:27 EDT 2017, 0.170, 124, 21, 9, 21, 558, 11, 46, 14, 38, 132.713, 7.480
Sun Jul  2 23:54:27 EDT 2017, 0.670, 144, 26, 5, 10, 408, 1, 26, 29, 18, 0.327, 0.370
Sun Jul  2 23:54:37 EDT 2017, 0.920, 134, 29, 7, 15, 483, 6, 36, 7, 28, 9.007, 2.253
Sun Jul  2 23:55:00 EDT 2017, 0.420, 154, 24, 3, 26, 333, 15, 16, 22, 48, 23.620, 2.513
Sun Jul  2 23:55:08 EDT 2017, 0.300, 139, 25, 8, 18, 371, 13, 21, 10, 23, 7.267, 1.427
Sun Jul  2 23:55:24 EDT 2017, 0.800, 159, 20, 4, 29, 521, 4, 41, 25, 43, 15.610, 3.480
Sun Jul  2 23:55:26 EDT 2017, 0.550, 129, 23, 6, 23, 446, 8, 11, 3, 33, 2.517, 1.193
Sun Jul  2 23:55:42 EDT 2017, 0.050, 149, 28, 2, 12, 596, 18, 31, 18, 13, 15.517, 2.510
Sun Jul  2 23:55:51 EDT 2017, 0.030, 138, 21, 7, 29, 319, 7, 25, 1, 40, 9.317, 1.947
Sun Jul  2 23:56:39 EDT 2017, 0.530, 158, 26, 3, 18, 469, 16, 45, 16, 20, 47.600, 4.093
Sun Jul  2 23:56:40 EDT 2017, 0.780, 128, 29, 9, 12, 394, 12, 15, 9, 10, 0.803, 0.597
Sun Jul  2 23:56:42 EDT 2017, 0.280, 148, 24, 5, 23, 544, 2, 35, 24, 30, 1.930, 1.453
Sun Jul  2 23:56:53 EDT 2017, 0.410, 123, 25, 6, 9, 582, 9, 40, 5, 15, 10.550, 2.443
Sun Jul  2 23:57:47 EDT 2017, 0.910, 143, 20, 2, 20, 432, 19, 20, 20, 35, 53.457, 3.933
Sun Jul  2 23:59:37 EDT 2017, 0.660, 133, 22, 8, 26, 507, 14, 30, 13, 45, 110.010, 6.367
Sun Jul  2 23:59:38 EDT 2017, 0.160, 153, 27, 4, 15, 357, 4, 10, 28, 25, 0.383, 0.493
Sun Jul  2 23:59:53 EDT 2017, 0.220, 126, 24, 2, 16, 338, 6, 32, 3, 42, 15.603, 2.487
Sun Jul  2 23:59:57 EDT 2017, 0.720, 146, 29, 6, 27, 488, 15, 12, 18, 22, 3.633, 1.340
Mon Jul  3 00:00:03 EDT 2017, 0.970, 136, 27, 4, 22, 413, 10, 42, 11, 12, 5.793, 1.487
Mon Jul  3 00:00:04 EDT 2017, 0.470, 156, 22, 8, 11, 563, 1, 22, 26, 32, 0.457, 0.653
Mon Jul  3 00:00:06 EDT 2017, 0.340, 131, 28, 3, 19, 526, 8, 17, 0, 17, 1.950, 1.160
Mon Jul  3 00:01:51 EDT 2017, 0.840, 151, 23, 7, 8, 376, 17, 37, 15, 37, 104.983, 5.187
Mon Jul  3 00:03:27 EDT 2017, 0.590, 121, 20, 5, 13, 451, 13, 27, 7, 47, 95.217, 5.610
Mon Jul  3 00:03:30 EDT 2017, 0.090, 141, 25, 9, 24, 301, 3, 47, 22, 27, 2.670, 1.313
Mon Jul  3 00:05:32 EDT 2017, 0.060, 122, 29, 8, 24, 385, 17, 39, 25, 36, 122.187, 5.197
Mon Jul  3 00:05:34 EDT 2017, 0.560, 142, 24, 4, 13, 535, 7, 19, 10, 16, 1.950, 1.403
Mon Jul  3 00:05:38 EDT 2017, 0.810, 132, 22, 6, 18, 310, 3, 49, 17, 26, 3.203, 1.347
Mon Jul  3 00:06:40 EDT 2017, 0.310, 152, 27, 2, 29, 460, 12, 29, 2, 46, 61.923, 5.080
Mon Jul  3 00:06:48 EDT 2017, 0.440, 137, 23, 9, 15, 498, 19, 14, 29, 21, 7.920, 1.730
Mon Jul  3 00:07:19 EDT 2017, 0.940, 157, 28, 5, 26, 348, 10, 34, 14, 41, 30.920, 3.137
Mon Jul  3 00:07:24 EDT 2017, 0.690, 127, 26, 7, 21, 573, 5, 24, 21, 31, 4.707, 1.940
Mon Jul  3 00:07:38 EDT 2017, 0.190, 147, 21, 3, 10, 423, 15, 44, 6, 11, 13.870, 2.253
Mon Jul  3 00:08:18 EDT 2017, 0.120, 134, 26, 5, 11, 441, 16, 21, 27, 38, 39.820, 3.383
Mon Jul  3 00:08:24 EDT 2017, 0.620, 154, 21, 9, 22, 591, 6, 41, 12, 18, 6.097, 2.140
Mon Jul  3 00:08:25 EDT 2017, 0.870, 124, 24, 3, 28, 366, 1, 11, 19, 28, 0.240, 0.300
Mon Jul  3 00:09:28 EDT 2017, 0.370, 144, 29, 7, 17, 516, 11, 31, 4, 48, 63.617, 5.483
Mon Jul  3 00:11:35 EDT 2017, 0.250, 129, 20, 4, 25, 479, 18, 46, 23, 23, 126.553, 6.037
Mon Jul  3 00:11:52 EDT 2017, 0.750, 149, 25, 8, 14, 329, 9, 26, 8, 43, 15.917, 2.647
Mon Jul  3 00:11:59 EDT 2017, 0.500, 139, 28, 2, 9, 554, 4, 36, 16, 33, 7.447, 2.560
Mon Jul  3 00:12:01 EDT 2017, 0.000, 159, 23, 6, 20, 404, 13, 16, 1, 13, 1.743, 0.877
Mon Jul  3 00:12:18 EDT 2017, 0.000, 139, 26, 4, 26, 592, 19, 24, 14, 16, 16.730, 2.643
Mon Jul  3 00:13:03 EDT 2017, 0.500, 159, 21, 8, 15, 442, 9, 44, 29, 36, 44.660, 4.537
Mon Jul  3 00:13:07 EDT 2017, 0.750, 129, 24, 2, 9, 517, 5, 14, 7, 46, 3.987, 1.650
Mon Jul  3 00:13:32 EDT 2017, 0.250, 149, 29, 6, 20, 367, 14, 34, 22, 26, 24.480, 2.823
Mon Jul  3 00:17:56 EDT 2017, 0.380, 124, 20, 5, 12, 329, 16, 49, 10, 41, 263.313, 7.700
Mon Jul  3 00:18:00 EDT 2017, 0.880, 144, 25, 9, 23, 479, 7, 29, 25, 21, 4.590, 1.723
Mon Jul  3 00:18:01 EDT 2017, 0.630, 134, 27, 3, 29, 404, 2, 39, 3, 11, 0.343, 0.457
Mon Jul  3 00:18:15 EDT 2017, 0.130, 154, 22, 7, 18, 554, 12, 19, 18, 31, 14.050, 2.577
Mon Jul  3 00:18:55 EDT 2017, 0.190, 127, 29, 9, 13, 536, 18, 36, 8, 19, 39.563, 3.580
Mon Jul  3 00:19:00 EDT 2017, 0.690, 147, 24, 5, 24, 386, 8, 16, 23, 39, 5.230, 1.500
Mon Jul  3 00:19:13 EDT 2017, 0.940, 137, 22, 7, 19, 461, 3, 46, 1, 49, 12.803, 3.087
Mon Jul  3 00:19:28 EDT 2017, 0.440, 157, 27, 3, 8, 311, 13, 26, 16, 29, 14.483, 1.973
Mon Jul  3 00:19:38 EDT 2017, 0.310, 132, 23, 8, 22, 348, 15, 11, 12, 44, 10.200, 1.880
Mon Jul  3 00:19:43 EDT 2017, 0.810, 152, 28, 4, 11, 498, 6, 31, 27, 24, 4.897, 1.757
Mon Jul  3 00:19:44 EDT 2017, 0.560, 122, 25, 6, 16, 423, 1, 21, 5, 14, 0.193, 0.207
Mon Jul  3 00:21:24 EDT 2017, 0.060, 142, 20, 2, 27, 573, 11, 41, 20, 34, 99.560, 7.030
Mon Jul  3 00:21:36 EDT 2017, 0.090, 121, 24, 3, 21, 489, 10, 30, 21, 20, 12.073, 2.293
Mon Jul  3 00:21:45 EDT 2017, 0.590, 141, 29, 7, 10, 339, 19, 10, 6, 40, 8.720, 1.493
Mon Jul  3 00:23:26 EDT 2017, 0.840, 131, 27, 5, 16, 564, 15, 40, 28, 30, 101.050, 5.990
Mon Jul  3 00:23:27 EDT 2017, 0.340, 151, 22, 9, 27, 414, 5, 20, 13, 10, 0.513, 0.563
Mon Jul  3 00:23:31 EDT 2017, 0.470, 136, 28, 2, 18, 376, 8, 15, 17, 35, 3.953, 1.333
Mon Jul  3 00:23:51 EDT 2017, 0.970, 156, 23, 6, 29, 526, 17, 35, 2, 15, 20.293, 2.687
Mon Jul  3 00:24:03 EDT 2017, 0.720, 126, 21, 4, 24, 301, 12, 25, 24, 25, 11.847, 1.820
Mon Jul  3 00:24:12 EDT 2017, 0.220, 146, 26, 8, 13, 451, 3, 45, 9, 45, 8.297, 2.467
Mon Jul  3 00:24:21 EDT 2017, 0.160, 133, 21, 6, 9, 470, 9, 28, 15, 22, 9.137, 2.077
Mon Jul  3 00:28:19 EDT 2017, 0.660, 153, 26, 2, 20, 320, 18, 48, 0, 42, 237.437, 7.630
Mon Jul  3 00:28:37 EDT 2017, 0.910, 123, 29, 8, 25, 545, 14, 18, 23, 32, 18.177, 2.620
Mon Jul  3 00:28:39 EDT 2017, 0.410, 143, 24, 4, 14, 395, 4, 38, 8, 12, 1.103, 0.870
Mon Jul  3 00:29:02 EDT 2017, 0.280, 128, 25, 7, 28, 433, 6, 43, 19, 37, 23.180, 3.127
Mon Jul  3 00:29:16 EDT 2017, 0.780, 148, 20, 3, 17, 583, 16, 23, 4, 17, 14.413, 2.470
Mon Jul  3 00:29:34 EDT 2017, 0.530, 138, 23, 9, 11, 358, 11, 33, 26, 27, 17.760, 2.383
Mon Jul  3 00:29:36 EDT 2017, 0.030, 158, 28, 5, 22, 508, 2, 13, 11, 47, 0.910, 1.047
Mon Jul  3 00:30:04 EDT 2017, 0.050, 129, 22, 8, 16, 409, 14, 48, 27, 16, 28.027, 3.023
Mon Jul  3 00:30:09 EDT 2017, 0.550, 149, 27, 4, 27, 559, 4, 28, 12, 36, 4.947, 2.030
Mon Jul  3 00:30:50 EDT 2017, 0.800, 139, 29, 6, 21, 334, 9, 38, 19, 46, 41.003, 3.653
Mon Jul  3 00:31:10 EDT 2017, 0.300, 159, 24, 2, 10, 484, 19, 18, 4, 26, 20.147, 2.800
Mon Jul  3 00:31:38 EDT 2017, 0.420, 134, 26, 9, 19, 522, 11, 23, 23, 41, 27.733, 3.337
Mon Jul  3 00:31:40 EDT 2017, 0.920, 154, 21, 5, 8, 372, 2, 43, 8, 21, 1.160, 0.883
Mon Jul  3 00:31:40 EDT 2017, 0.670, 124, 23, 7, 13, 597, 7, 13, 15, 11, 0.573, 0.543
Mon Jul  3 00:32:41 EDT 2017, 0.170, 144, 28, 3, 24, 447, 16, 33, 0, 31, 60.447, 4.497
Mon Jul  3 00:32:43 EDT 2017, 0.240, 136, 24, 5, 28, 428, 13, 11, 25, 18, 1.807, 0.907
Mon Jul  3 00:32:46 EDT 2017, 0.740, 156, 29, 9, 17, 578, 3, 31, 10, 38, 3.283, 1.660
Mon Jul  3 00:33:01 EDT 2017, 0.990, 126, 26, 3, 12, 353, 8, 21, 17, 48, 14.580, 2.340
Mon Jul  3 00:34:48 EDT 2017, 0.490, 146, 21, 7, 23, 503, 17, 41, 2, 28, 107.093, 6.003
Mon Jul  3 00:36:00 EDT 2017, 0.360, 121, 27, 4, 9, 465, 10, 36, 29, 43, 71.617, 5.113
Mon Jul  3 00:36:01 EDT 2017, 0.860, 141, 22, 8, 20, 315, 1, 16, 14, 23, 0.267, 0.323
Mon Jul  3 00:36:07 EDT 2017, 0.610, 131, 20, 2, 26, 540, 6, 46, 21, 13, 6.077, 2.027
Mon Jul  3 00:36:39 EDT 2017, 0.110, 151, 25, 6, 15, 390, 15, 26, 6, 33, 31.667, 3.077
Mon Jul  3 00:36:40 EDT 2017, 0.080, 130, 28, 7, 11, 306, 5, 17, 3, 22, 0.963, 0.677
Mon Jul  3 00:38:49 EDT 2017, 0.580, 150, 23, 3, 22, 456, 14, 37, 18, 42, 128.217, 6.780
Mon Jul  3 00:39:55 EDT 2017, 0.830, 120, 21, 9, 28, 381, 19, 27, 11, 32, 65.840, 3.927
Mon Jul  3 00:40:04 EDT 2017, 0.330, 140, 26, 5, 17, 531, 10, 47, 26, 12, 9.047, 2.120
Mon Jul  3 00:40:09 EDT 2017, 0.450, 125, 22, 6, 25, 568, 3, 32, 0, 37, 4.993, 1.993
Mon Jul  3 00:40:11 EDT 2017, 0.950, 145, 27, 2, 14, 418, 12, 12, 15, 17, 1.677, 0.953
Mon Jul  3 00:41:49 EDT 2017, 0.700, 135, 25, 8, 8, 493, 17, 42, 7, 27, 98.070, 5.420
Mon Jul  3 00:42:00 EDT 2017, 0.200, 155, 20, 4, 19, 343, 7, 22, 22, 47, 10.897, 2.243
Mon Jul  3 00:42:05 EDT 2017, 0.140, 123, 27, 2, 23, 362, 4, 44, 1, 24, 4.600, 1.483
Mon Jul  3 00:43:01 EDT 2017, 0.640, 143, 22, 6, 12, 512, 13, 24, 16, 44, 55.920, 4.747
Mon Jul  3 00:44:59 EDT 2017, 0.890, 133, 24, 4, 18, 437, 18, 34, 9, 34, 117.523, 5.687
Mon Jul  3 00:45:00 EDT 2017, 0.390, 153, 29, 8, 29, 587, 8, 14, 24, 14, 0.897, 0.787
Mon Jul  3 00:45:01 EDT 2017, 0.270, 138, 20, 3, 15, 550, 1, 29, 5, 39, 1.040, 1.057
Mon Jul  3 00:45:20 EDT 2017, 0.770, 158, 25, 7, 26, 400, 11, 49, 20, 19, 18.723, 2.550
Mon Jul  3 00:45:41 EDT 2017, 0.520, 128, 28, 5, 21, 475, 16, 19, 13, 29, 20.360, 2.647
Mon Jul  3 00:46:04 EDT 2017, 0.020, 148, 23, 9, 10, 325, 6, 39, 28, 49, 22.200, 3.023
Mon Jul  3 00:46:44 EDT 2017, 0.020, 123, 28, 6, 27, 346, 11, 46, 7, 28, 40.167, 3.297
Mon Jul  3 00:46:47 EDT 2017, 0.520, 143, 23, 2, 16, 496, 2, 26, 22, 48, 2.457, 1.577
Mon Jul  3 00:47:11 EDT 2017, 0.770, 133, 20, 8, 11, 421, 7, 36, 0, 38, 23.820, 3.293
Mon Jul  3 00:47:17 EDT 2017, 0.270, 153, 25, 4, 22, 571, 16, 16, 15, 18, 6.077, 1.677
Mon Jul  3 00:47:43 EDT 2017, 0.400, 138, 24, 7, 8, 533, 14, 21, 11, 33, 26.500, 3.080
Mon Jul  3 00:47:45 EDT 2017, 0.900, 158, 29, 3, 19, 383, 4, 41, 26, 13, 1.097, 0.863
Mon Jul  3 00:47:46 EDT 2017, 0.650, 128, 27, 9, 24, 458, 9, 11, 4, 23, 1.593, 0.957
Mon Jul  3 00:49:28 EDT 2017, 0.150, 148, 22, 5, 13, 308, 18, 31, 19, 43, 101.557, 4.537
Mon Jul  3 00:49:31 EDT 2017, 0.210, 131, 25, 3, 17, 327, 10, 13, 13, 25, 2.370, 0.987
Mon Jul  3 00:49:32 EDT 2017, 0.710, 151, 20, 7, 28, 477, 1, 33, 28, 45, 1.080, 1.077
Mon Jul  3 00:49:37 EDT 2017, 0.960, 121, 22, 5, 23, 402, 5, 23, 5, 35, 4.913, 1.653
Mon Jul  3 00:50:01 EDT 2017, 0.460, 141, 27, 9, 12, 552, 15, 43, 20, 15, 23.453, 3.157
Mon Jul  3 00:51:26 EDT 2017, 0.340, 126, 21, 2, 20, 590, 12, 38, 9, 30, 85.387, 6.017
Mon Jul  3 00:51:27 EDT 2017, 0.840, 146, 26, 6, 9, 440, 3, 18, 24, 10, 0.237, 0.383
Mon Jul  3 00:51:44 EDT 2017, 0.590, 136, 28, 4, 15, 515, 8, 48, 2, 20, 16.557, 2.913
Mon Jul  3 00:52:49 EDT 2017, 0.090, 156, 23, 8, 26, 365, 17, 28, 17, 40, 64.563, 4.203
Mon Jul  3 00:52:49 EDT 2017, 0.120, 135, 20, 9, 22, 449, 2, 17, 16, 14, 0.317, 0.417
Mon Jul  3 00:53:57 EDT 2017, 0.620, 155, 25, 5, 11, 599, 12, 37, 1, 34, 67.640, 5.790
Mon Jul  3 00:55:21 EDT 2017, 0.870, 125, 28, 7, 17, 374, 17, 27, 23, 44, 84.083, 4.420
Mon Jul  3 00:55:41 EDT 2017, 0.370, 145, 23, 3, 28, 524, 7, 47, 8, 24, 19.547, 3.403
Mon Jul  3 00:55:59 EDT 2017, 0.490, 120, 26, 8, 14, 486, 5, 32, 19, 49, 18.343, 3.017
Mon Jul  3 00:56:05 EDT 2017, 0.990, 140, 21, 4, 25, 336, 14, 12, 4, 29, 4.973, 1.300
Mon Jul  3 00:57:21 EDT 2017, 0.740, 130, 24, 6, 19, 561, 19, 42, 27, 19, 76.233, 4.827
Mon Jul  3 00:57:36 EDT 2017, 0.240, 150, 29, 2, 8, 411, 10, 22, 12, 39, 14.947, 2.617
Mon Jul  3 00:57:37 EDT 2017, 0.180, 127, 23, 4, 13, 393, 1, 40, 21, 11, 0.290, 0.387
Mon Jul  3 00:57:48 EDT 2017, 0.680, 147, 28, 8, 24, 543, 11, 20, 6, 31, 11.303, 2.440
Mon Jul  3 00:58:54 EDT 2017, 0.930, 137, 26, 2, 29, 318, 15, 30, 29, 41, 65.863, 3.823
Mon Jul  3 00:58:55 EDT 2017, 0.430, 157, 21, 6, 18, 468, 6, 10, 14, 21, 0.797, 0.647
Mon Jul  3 00:59:02 EDT 2017, 0.310, 132, 29, 5, 26, 505, 4, 25, 18, 46, 6.210, 2.103
Mon Jul  3 00:59:40 EDT 2017, 0.810, 152, 24, 9, 15, 355, 13, 45, 3, 26, 38.487, 3.357
Mon Jul  3 00:59:48 EDT 2017, 0.560, 122, 22, 3, 10, 580, 18, 15, 25, 16, 7.540, 1.637
Mon Jul  3 01:00:09 EDT 2017, 0.060, 142, 27, 7, 21, 430, 8, 35, 10, 36, 21.153, 3.060
Mon Jul  3 01:00:34 EDT 2017, 0.040, 134, 22, 2, 15, 454, 16, 20, 25, 28, 24.697, 2.783
Mon Jul  3 01:01:00 EDT 2017, 0.540, 154, 27, 6, 26, 304, 7, 40, 10, 48, 25.350, 3.057
Mon Jul  3 01:01:00 EDT 2017, 0.790, 124, 25, 4, 21, 529, 2, 10, 17, 38, 0.453, 0.587
Mon Jul  3 01:01:09 EDT 2017, 0.290, 144, 20, 8, 10, 379, 12, 30, 2, 18, 9.113, 1.903
Mon Jul  3 01:04:24 EDT 2017, 0.410, 129, 29, 3, 23, 416, 19, 45, 28, 33, 193.560, 6.943
Mon Jul  3 01:04:27 EDT 2017, 0.910, 149, 24, 7, 12, 566, 9, 25, 13, 13, 2.617, 1.307
Mon Jul  3 01:04:29 EDT 2017, 0.660, 139, 21, 5, 18, 341, 4, 35, 21, 23, 2.473, 1.090
Mon Jul  3 01:04:46 EDT 2017, 0.160, 159, 26, 9, 29, 491, 14, 15, 6, 43, 16.377, 2.580
Mon Jul  3 01:06:04 EDT 2017, 0.230, 122, 20, 7, 25, 510, 15, 38, 27, 26, 77.840, 5.053
Mon Jul  3 01:06:09 EDT 2017, 0.730, 142, 25, 3, 14, 360, 6, 18, 12, 46, 5.273, 1.620
Mon Jul  3 01:06:11 EDT 2017, 0.980, 132, 28, 9, 8, 585, 1, 48, 19, 36, 1.467, 1.353
Mon Jul  3 01:06:16 EDT 2017, 0.480, 152, 23, 5, 19, 435, 10, 28, 4, 16, 4.770, 1.473
Mon Jul  3 01:06:27 EDT 2017, 0.350, 137, 27, 6, 11, 397, 18, 13, 23, 31, 10.493, 1.647
Mon Jul  3 01:06:30 EDT 2017, 0.850, 157, 22, 2, 22, 547, 8, 33, 8, 11, 2.877, 1.387
Mon Jul  3 01:06:30 EDT 2017, 0.600, 127, 24, 8, 27, 322, 3, 23, 15, 21, 0.610, 0.583
Mon Jul  3 01:08:32 EDT 2017, 0.100, 147, 29, 4, 16, 472, 13, 43, 0, 41, 121.130, 6.793
Mon Jul  3 01:08:35 EDT 2017, 0.070, 125, 25, 5, 10, 557, 7, 34, 3, 12, 3.103, 1.370
Mon Jul  3 01:08:48 EDT 2017, 0.570, 145, 20, 9, 21, 407, 17, 14, 18, 32, 12.437, 1.863
Mon Jul  3 01:11:24 EDT 2017, 0.820, 135, 23, 3, 27, 482, 12, 44, 11, 42, 156.050, 7.797
Mon Jul  3 01:11:25 EDT 2017, 0.320, 155, 28, 7, 16, 332, 3, 24, 26, 22, 0.797, 0.723
Mon Jul  3 01:11:46 EDT 2017, 0.450, 130, 21, 4, 29, 369, 10, 19, 7, 47, 20.627, 3.217
Mon Jul  3 01:13:21 EDT 2017, 0.950, 150, 26, 8, 18, 519, 19, 39, 22, 27, 94.667, 5.500
Mon Jul  3 01:13:36 EDT 2017, 0.700, 120, 29, 2, 13, 444, 15, 29, 14, 17, 14.447, 2.230
Mon Jul  3 01:14:03 EDT 2017, 0.200, 140, 24, 6, 24, 594, 5, 49, 29, 37, 27.117, 4.393
Mon Jul  3 01:14:05 EDT 2017, 0.130, 138, 27, 8, 20, 575, 6, 27, 5, 10, 1.400, 1.110
Mon Jul  3 01:16:04 EDT 2017, 0.630, 158, 22, 4, 9, 425, 16, 47, 20, 30, 118.603, 6.330
Mon Jul  3 01:16:23 EDT 2017, 0.880, 128, 20, 6, 14, 500, 11, 17, 12, 40, 18.913, 2.820
Mon Jul  3 01:16:24 EDT 2017, 0.380, 148, 25, 2, 25, 350, 2, 37, 27, 20, 0.803, 0.763
Mon Jul  3 01:17:20 EDT 2017, 0.260, 123, 23, 9, 17, 313, 9, 42, 1, 45, 55.817, 3.867
Mon Jul  3 01:17:42 EDT 2017, 0.760, 143, 28, 5, 28, 463, 18, 22, 16, 25, 21.830, 2.613
Mon Jul  3 01:17:50 EDT 2017, 0.510, 133, 26, 7, 23, 388, 13, 32, 9, 15, 8.000, 1.577
Mon Jul  3 01:17:51 EDT 2017, 0.010, 153, 21, 3, 12, 538, 4, 12, 24, 35, 1.260, 1.010
Mon Jul  3 01:18:02 EDT 2017, 0.000, 126, 24, 7, 21, 471, 10, 16, 23, 38, 10.233, 2.013
Mon Jul  3 01:18:02 EDT 2017, 0.500, 146, 29, 3, 10, 321, 1, 36, 8, 18, 0.333, 0.433
Mon Jul  3 01:18:06 EDT 2017, 0.750, 136, 26, 9, 16, 546, 5, 26, 15, 28, 3.987, 1.713
Mon Jul  3 01:22:31 EDT 2017, 0.250, 156, 21, 5, 27, 396, 15, 46, 0, 48, 263.807, 8.950
Mon Jul  3 01:22:48 EDT 2017, 0.380, 131, 28, 6, 13, 434, 12, 31, 27, 23, 16.440, 2.503
Mon Jul  3 01:22:49 EDT 2017, 0.880, 151, 23, 2, 24, 584, 3, 11, 12, 43, 1.070, 0.920
Mon Jul  3 01:23:18 EDT 2017, 0.630, 121, 20, 8, 19, 359, 8, 41, 19, 33, 29.050, 2.987
Mon Jul  3 01:23:24 EDT 2017, 0.130, 141, 25, 4, 8, 509, 17, 21, 4, 13, 5.850, 1.520
Mon Jul  3 01:25:04 EDT 2017, 0.190, 139, 22, 2, 12, 490, 11, 43, 29, 36, 98.973, 6.283
Mon Jul  3 01:25:04 EDT 2017, 0.690, 159, 27, 6, 23, 340, 2, 23, 14, 16, 0.323, 0.430
Mon Jul  3 01:25:13 EDT 2017, 0.940, 129, 29, 4, 28, 565, 6, 33, 21, 26, 8.533, 2.343
Mon Jul  3 01:25:31 EDT 2017, 0.440, 149, 24, 8, 17, 415, 16, 13, 6, 46, 18.123, 2.350
Mon Jul  3 01:25:48 EDT 2017, 0.320, 124, 26, 3, 26, 377, 14, 28, 25, 21, 16.083, 2.200
Mon Jul  3 01:26:07 EDT 2017, 0.820, 144, 21, 7, 15, 527, 4, 48, 10, 41, 18.797, 3.810
Mon Jul  3 01:26:11 EDT 2017, 0.570, 134, 23, 5, 9, 302, 9, 18, 17, 31, 4.703, 1.307
Mon Jul  3 01:26:21 EDT 2017, 0.070, 154, 28, 9, 20, 452, 18, 38, 2, 11, 9.873, 1.750
Mon Jul  3 01:26:23 EDT 2017, 0.100, 132, 27, 8, 28, 537, 1, 49, 1, 42, 1.917, 1.540
Mon Jul  3 01:26:34 EDT 2017, 0.600, 152, 22, 4, 17, 387, 11, 29, 16, 22, 10.563, 1.963
Mon Jul  3 01:26:48 EDT 2017, 0.850, 122, 24, 6, 11, 462, 15, 39, 9, 12, 13.880, 2.037
Mon Jul  3 01:26:51 EDT 2017, 0.350, 142, 29, 2, 22, 312, 6, 19, 24, 32, 2.473, 1.127
Mon Jul  3 01:26:52 EDT 2017, 0.470, 127, 20, 9, 8, 349, 4, 24, 5, 17, 1.030, 0.600
Mon Jul  3 01:28:50 EDT 2017, 0.970, 147, 25, 5, 19, 499, 13, 44, 20, 37, 117.397, 6.807
Mon Jul  3 01:29:18 EDT 2017, 0.720, 137, 28, 7, 25, 424, 18, 14, 13, 47, 28.243, 2.923
Mon Jul  3 01:29:35 EDT 2017, 0.220, 157, 23, 3, 14, 574, 8, 34, 28, 27, 16.887, 3.277
Mon Jul  3 01:29:36 EDT 2017, 0.160, 120, 29, 5, 18, 593, 2, 12, 7, 40, 0.760, 0.877
Mon Jul  3 01:29:50 EDT 2017, 0.660, 140, 24, 9, 29, 443, 12, 32, 22, 20, 13.217, 2.230
Mon Jul  3 01:29:55 EDT 2017, 0.910, 130, 21, 3, 24, 518, 17, 22, 14, 10, 5.050, 1.417
Mon Jul  3 01:30:08 EDT 2017, 0.410, 150, 26, 7, 13, 368, 7, 42, 29, 30, 13.177, 2.253
Mon Jul  3 01:30:10 EDT 2017, 0.290, 135, 22, 4, 21, 331, 5, 37, 3, 15, 1.883, 1.003
Mon Jul  3 01:30:25 EDT 2017, 0.790, 155, 27, 8, 10, 481, 14, 17, 18, 35, 14.143, 2.347
Mon Jul  3 01:38:33 EDT 2017, 0.540, 125, 25, 2, 15, 406, 19, 47, 11, 45, 487.577, 10.647
Mon Jul  3 01:38:46 EDT 2017, 0.040, 145, 20, 6, 26, 556, 9, 27, 26, 25, 12.210, 2.607
Mon Jul  3 01:39:46 EDT 2017, 0.050, 137, 29, 3, 9, 363, 15, 31, 9, 38, 59.853, 3.953
Mon Jul  3 01:39:47 EDT 2017, 0.550, 157, 24, 7, 20, 513, 6, 11, 24, 18, 0.647, 0.633
Mon Jul  3 01:39:48 EDT 2017, 0.800, 127, 21, 5, 26, 438, 1, 41, 2, 28, 1.000, 1.007
Mon Jul  3 01:40:15 EDT 2017, 0.300, 147, 26, 9, 15, 588, 10, 21, 17, 48, 27.067, 3.700
Mon Jul  3 01:40:31 EDT 2017, 0.430, 122, 23, 2, 29, 551, 17, 16, 13, 23, 15.317, 2.277
Mon Jul  3 01:41:01 EDT 2017, 0.930, 142, 28, 6, 18, 401, 8, 36, 28, 43, 30.440, 3.500
Mon Jul  3 01:41:04 EDT 2017, 0.680, 132, 25, 4, 12, 476, 3, 26, 6, 33, 2.197, 1.333
Mon Jul  3 01:41:14 EDT 2017, 0.180, 152, 20, 8, 23, 326, 13, 46, 21, 13, 10.350, 1.750
Mon Jul  3 01:42:01 EDT 2017, 0.240, 129, 26, 6, 19, 307, 16, 29, 11, 35, 46.663, 3.073
