# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Wed Aug 30 17:03:13 EDT 2017, 2, 1, 59.34, 6.95524, 54.4396, 64.2404, 45.20, 51.79, 64.215, 64.71, 65.00, 313418, 259.311, 313235, 313601, 313168, 313252, 313376, 313640, 314032, 219.4, 138.311, 121.952, 316.848, 55, 84, 257, 428, 445, 217.6, 140.054, 118.924, 316.276, 45, 78, 256, 428, 445, 4173.7, 15.6783, 4162.65, 4184.75, 4155, 4160, 4177, 4195, 4199, 2090.9, 8.15414, 2085.15, 2096.65, 2080, 2085, 2092, 2102, 2104, 4.90393e+06, 1314.95, 4.903e+06, 4.90486e+06, 4902417, 4902723, 4904205, 4905764, 4905873, 2.45269e+06, 1017.56, 2.45197e+06, 2.45341e+06, 2451485, 2451766, 2.45261e+06, 2454406, 2454487, 5.05247e+06, 1243.64, 5.05159e+06, 5.05335e+06, 5051207, 5051273, 5052671, 5054434, 5054481, 2.52696e+06, 894.432, 2.52633e+06, 2.52759e+06, 2526002, 2526204, 2526866, 2528469, 2528606
Wed Aug 30 17:04:56 EDT 2017, 2, 2, 82.644, 8.11364, 76.9275, 88.3605, 70.97, 73.12, 88.985, 90.84, 91.44, 574314, 97.1135, 574246, 574382, 574188, 574260, 574318, 574392, 574528, 376, 121.845, 290.153, 461.847, 262, 295, 364.5, 457, 696, 365.1, 128.121, 274.832, 455.368, 249, 263, 353, 456, 696, 8368.6, 14.9546, 8358.06, 8379.14, 8344, 8355, 8373.5, 8387, 8390, 4188.9, 5.44885, 4185.06, 4192.74, 4180, 4185, 4191, 4195, 4197, 9.42518e+06, 1202.66, 9.42433e+06, 9.42603e+06, 9422785, 9424516, 9425761, 9426331, 9426764, 4.71374e+06, 1080.33, 4.71298e+06, 4.7145e+06, 4712063, 4713118, 4.71395e+06, 4715145, 4715288, 1.00999e+07, 1499.53, 1.00988e+07, 1.0101e+07, 10097378, 10098551, 10100302, 10101160, 10102535, 5.05123e+06, 1294.02, 5.05032e+06, 5.05214e+06, 5048846, 5050032, 5.05188e+06, 5052891, 5052996
Wed Aug 30 17:07:59 EDT 2017, 2, 5, 164.316, 6.36931, 159.828, 168.804, 147.83, 164.64, 167.86, 168.60, 168.89, 1.34867e+06, 25280.7, 1.33086e+06, 1.36648e+06, 1272828, 1356864, 1357118, 1357404, 1357476, 1003.2, 243.345, 831.75, 1174.65, 652, 784, 1102, 1281, 1378, 903, 276.866, 707.933, 1098.07, 520, 619, 1002, 1184, 1353, 20983.3, 41.9382, 20953.8, 21012.8, 20921, 20934, 21010, 21028, 21028, 10501.9, 25.8938, 10483.7, 10520.1, 10467, 10471, 10517.5, 10524, 10538, 2.09033e+07, 2663.45, 2.09014e+07, 2.09052e+07, 20899360, 20900155, 20904220, 20906265, 20907236, 1.04539e+07, 1550.23, 1.04528e+07, 1.0455e+07, 10451842, 10453067, 10453978, 10454741, 10457649, 2.52524e+07, 3702.08, 2.52498e+07, 2.5255e+07, 25247531, 25248490, 2.52539e+07, 25254848, 25260012, 12628911, 2072.21, 1.26275e+07, 1.26304e+07, 12625411, 12627138, 12629917, 12631422, 12631643
Wed Aug 30 18:03:35 EDT 2017, 2, 10, 1363.43, 467.614, 1033.97, 1692.89, 282.10, 1087.03, 1626.49, 1822.67, 1825.55, 1.71373e+06, 342138, 1.47267e+06, 1.95479e+06, 1420204, 1502764, 1690538, 1844964, 2659796, 11108.1, 4449.46, 7973.21, 14243, 1783, 9165, 12092, 15427, 19490, 6519.3, 2490.06, 4764.91, 8273.69, 1037, 5411, 7052, 9047, 10748, 42863, 667.394, 42392.8, 43333.2, 41906, 42451, 42871.5, 43515, 44382, 21515.9, 364.153, 21259.3, 21772.5, 20959, 21270, 21551.5, 21879, 22299, 3.47008e+07, 41608, 3.46715e+07, 3.47301e+07, 34648169, 34674912, 3.4701e+07, 34732937, 34802029, 1.73538e+07, 21577.7, 1.73386e+07, 1.7369e+07, 17327152, 17338779, 1.73559e+07, 17370627, 17405450, 5.05113e+07, 4035.61, 5.05085e+07, 5.05141e+07, 50502675, 50509430, 50511769, 50516575, 50517109, 2.52608e+07, 2778.93, 2.52588e+07, 2.52628e+07, 25255585, 25258526, 2.52626e+07, 25263511, 25264214
Wed Aug 30 19:55:38 EDT 2017, 2, 15, 3286.66, 1709.34, 2082.34, 4490.98, 1351.49, 2264.47, 2920.55, 6447.61, 6684.24, 2.26294e+06, 669960, 1.79092e+06, 2.73496e+06, 1295052, 1662604, 2421954, 3006588, 3511540, 105087, 87187.9, 43658.3, 166516, 13579, 17925, 108439, 248336, 270345, 53335.4, 43676.1, 22563.2, 84107.6, 7143, 9982, 55091.5, 125247, 136043, 79077.4, 13584.9, 69506.1, 88648.7, 63534, 64776, 80585, 101239, 102893, 39642.1, 6845.17, 34819.3, 44464.9, 31776, 32449, 40434, 50659, 51741, 4.50285e+07, 1.10143e+06, 4.42525e+07, 4.58045e+07, 43918750, 43977331, 45032151, 46807249, 47221287, 2.2517e+07, 551722, 2.21283e+07, 2.29057e+07, 21961450, 21989502, 2.25178e+07, 23407525, 23617075, 75775381, 5799.46, 7.57713e+07, 7.57795e+07, 75765650, 75770351, 7.57785e+07, 75782307, 75782992, 3.78947e+07, 4062.84, 3.78918e+07, 3.78976e+07, 37889594, 37891102, 3.78955e+07, 37897801, 37903392
Wed Aug 30 21:16:48 EDT 2017, 4, 1, 24.253, 0.840072, 23.6611, 24.8449, 23.13, 23.77, 24.12, 25.81, 25.82, 155636, 468.159, 155306, 155966, 154932, 155236, 155768, 156304, 156360, 1854, 625.583, 1413.24, 2294.76, 1011, 1245, 2071, 2740, 2792, 907.1, 307.523, 690.433, 1123.77, 427, 623, 1014, 1193, 1411, 8409.8, 25.6429, 8391.73, 8427.87, 8379, 8381, 8419.5, 8444, 8450, 2125.5, 18.9063, 2112.18, 2138.82, 2101, 2110, 2126.5, 2152, 2156, 4.90819e+06, 2666.25, 4.90631e+06, 4.91007e+06, 4904968, 4905887, 4908055, 4912496, 4913094, 1.22882e+06, 1469.93, 1.22778e+06, 1.22986e+06, 1226924, 1227888, 1.22849e+06, 1230766, 1231447, 5.0519e+06, 871.153, 5.05129e+06, 5.05251e+06, 5050069, 5051307, 5052177, 5052614, 5053403, 1.26413e+06, 711.275, 1.26363e+06, 1.26463e+06, 1263125, 1263410, 1264201, 1264864, 1265462
Wed Aug 30 21:18:11 EDT 2017, 4, 2, 39.384, 3.25328, 37.0919, 41.6761, 35.86, 36.81, 39.96, 43.44, 43.69, 282439, 765.389, 281900, 282978, 281052, 281804, 282612, 283416, 283772, 5718.5, 1157.6, 4902.91, 6534.09, 3222, 5038, 6344.5, 6981, 7167, 2370, 374.079, 2106.44, 2633.56, 1613, 2183, 2495, 2764, 2853, 17001.9, 89.9827, 16938.5, 17065.3, 16835, 16958, 17035, 17090, 17147, 4305.8, 40.8529, 4277.02, 4334.58, 4226, 4279, 4311.5, 4353, 4372, 9.44063e+06, 5273.7, 9.43691e+06, 9.44435e+06, 9432577, 9435781, 9.44204e+06, 9447243, 9448504, 2.36316e+06, 2527.22, 2.36138e+06, 2.36494e+06, 2359919, 2360706, 2363823, 2365692, 2368309, 1.01011e+07, 1870.6, 1.00998e+07, 1.01024e+07, 10097888, 10099713, 10102140, 10103168, 10103934, 2.52687e+06, 994.63, 2.52617e+06, 2.52757e+06, 2525696, 2526275, 2.52676e+06, 2528284, 2528942
Wed Aug 30 21:19:48 EDT 2017, 4, 5, 75.055, 3.12297, 72.8547, 77.2553, 71.94, 72.21, 75.975, 78.84, 79.44, 662510, 761.2, 661974, 663046, 661512, 662020, 662518, 663416, 663864, 8068.5, 1296.9, 7154.76, 8982.24, 5744, 7471, 8376, 9998, 10068, 3239.4, 466.791, 2910.52, 3568.28, 2466, 3082, 3315, 3739, 4100, 42092.5, 53.2039, 42055, 42130, 42022, 42057, 42097.5, 42126, 42220, 10560.2, 26.145, 10541.8, 10578.6, 10533, 10540, 10560, 10584, 10621, 2.0912e+07, 3145.56, 2.09098e+07, 2.09142e+07, 20908740, 20909163, 20912185, 20915611, 20918733, 5.23088e+06, 893.045, 5.23025e+06, 5.23151e+06, 5229682, 5230016, 5.23085e+06, 5232327, 5232441, 2.52524e+07, 3892.35, 2.52497e+07, 2.52551e+07, 25246683, 25250082, 25253370, 25256632, 25258639, 6.31561e+06, 1165.49, 6.31479e+06, 6.31643e+06, 6313925, 6314502, 6.31631e+06, 6316987, 6317139
Wed Aug 30 21:22:46 EDT 2017, 4, 10, 128.745, 3.6726, 126.157, 131.333, 125.65, 125.78, 128.975, 132.56, 135.59, 1.30159e+06, 1638.8, 1.30044e+06, 1.30274e+06, 1298348, 1300904, 1302314, 1303468, 1303700, 8842.6, 886.936, 8217.7, 9467.5, 7341, 8218, 8989, 10002, 10069, 3520.2, 498.784, 3168.78, 3871.62, 2786, 2917, 3735, 4010, 4297, 84016.2, 58.4821, 83975, 84057.4, 83920, 83986, 84022, 84090, 84097, 21051.4, 23.5932, 21034.8, 21068, 21018, 21031, 21060, 21074, 21095, 3.4661e+07, 3108.38, 3.46588e+07, 3.46632e+07, 34655664, 34658735, 34662386, 34664005, 34666558, 8.66842e+06, 1556.91, 8.66732e+06, 8.66952e+06, 8666228, 8667073, 8.66879e+06, 8670348, 8671169, 5.05102e+07, 5456.96, 5.05064e+07, 5.0514e+07, 50501729, 50506340, 5.05112e+07, 50517469, 50517627, 1.26321e+07, 2804.66, 1.26301e+07, 1.26341e+07, 12629682, 12630084, 1.26321e+07, 12634221, 12639276
Wed Aug 30 22:14:11 EDT 2017, 4, 15, 1102.81, 1106.04, 323.543, 1882.08, 184.51, 187.56, 682.865, 2737.05, 3039.02, 2096002, 378093, 1.82961e+06, 2.36239e+06, 1608620, 1951596, 1955224, 2513016, 2937176, 280740, 410587, -8541.31, 570021, 13693, 14047, 21066.5, 837266, 1103340, 75977.3, 109055, -857.996, 152813, 4194, 4451, 6915.5, 233127, 283063, 144100, 27534.1, 124701, 163499, 126020, 126150, 126864, 182008, 199309, 36555, 7575.81, 31217.4, 41892.6, 31529, 31600, 31815.5, 46765, 51583, 4.83494e+07, 6.92955e+06, 4.34671e+07, 5.32317e+07, 43902252, 43907406, 43932717, 57876057, 62326364, 1.21759e+07, 1.85106e+06, 1.08717e+07, 1.34801e+07, 10977038, 10981514, 1.09859e+07, 14891695, 15710175, 7.57751e+07, 5801.6, 7.5771e+07, 7.57792e+07, 75765833, 75771966, 7.57754e+07, 75783390, 75784890, 1.89502e+07, 3064.61, 1.8948e+07, 1.89524e+07, 18946066, 18947741, 1.89508e+07, 18954531, 18955026
