# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Tue Sep 12 17:47:46 EDT 2017, 2, 25, 47.539, 6.70706, 42.8135, 52.2645, 40.95, 42.44, 47.275, 47.60, 66.25, 601155, 1160.16, 600338, 601972, 599936, 600204, 601414, 602652, 603396, 3845, 1997.02, 2437.99, 5252.01, 995, 2067, 4541.5, 6425, 6451, 3586.8, 1804.15, 2315.68, 4857.92, 992, 2054, 3758, 6261, 6425, 10652.2, 330.738, 10419.2, 10885.2, 10308, 10383, 10622.5, 11054, 11303, 5486.3, 282.492, 5287.27, 5685.33, 5173, 5240, 5494.5, 5893, 5921, 4.95095e+06, 7361.26, 4.94576e+06, 4.95614e+06, 4943647, 4945618, 4949798, 4958893, 4967210, 2.47875e+06, 6224.69, 2.47436e+06, 2.48314e+06, 2471979, 2474076, 2.47837e+06, 2487956, 2489120, 1.1335e+07, 1038.91, 1.13343e+07, 1.13357e+07, 11332444, 11334837, 11335415, 11335565, 11336381, 5.6684e+06, 683.114, 5.66792e+06, 5.66888e+06, 5667129, 5668140, 5668525, 5669391, 5669549
Tue Sep 12 17:49:58 EDT 2017, 2, 50, 69.393, 4.17912, 66.4486, 72.3374, 61.39, 65.55, 72.38, 73.09, 73.42, 1.14541e+06, 2453.57, 1.14368e+06, 1.14714e+06, 1142568, 1143916, 1145418, 1147844, 1150912, 5910.7, 3918.57, 3149.85, 8671.55, 450, 3283, 6564, 11480, 12370, 5910.3, 3917.91, 3149.92, 8670.68, 450, 3283, 6564, 11480, 12366, 21241.1, 613.158, 20809.1, 21673.1, 20493, 20814, 21295.5, 22061, 22473, 10977.4, 608.814, 10548.5, 11406.3, 10257, 10564, 11027, 11798, 12200, 6.05868e+06, 7464.53, 6.05342e+06, 6.06394e+06, 6051127, 6053373, 6058732, 6068714, 6074716, 3.03388e+06, 7375.49, 3.02868e+06, 3.03908e+06, 3025682, 3028990, 3.0337e+06, 3043983, 3049230, 2.18105e+07, 9755.81, 2.18036e+07, 2.18174e+07, 21791766, 21807541, 2.18151e+07, 21820823, 21823908, 1.09107e+07, 4790.31, 1.09073e+07, 1.09141e+07, 10900218, 10910099, 1.09131e+07, 10914315, 10916906
Tue Sep 12 17:56:27 EDT 2017, 2, 75, 97.8544, 20.2354, 82.5969, 113.112, 79.40, 93.515, 93.83, 123.995, 153.28, 1.63194e+06, 5352.33, 1.6279e+06, 1.63598e+06, 1625208, 1628332, 1629944, 1640618, 1641480, 11334.7, 7855.46, 5800.09, 16869.3, 2830, 5398, 12320.5, 16571, 30994, 10013.2, 5366.22, 6232.4, 13794, 2634, 5398, 11529.5, 15960, 20168, 33005, 2241.8, 31425.5, 34584.5, 31031, 31453, 32836, 34384, 38965, 17288.6, 1488.19, 16240.1, 18337.1, 15633, 16062, 17427, 18921, 20578, 6.72911e+06, 30046, 6.70794e+06, 6.75028e+06, 6705942, 6710268, 6722334, 6747955, 6810395, 3.37239e+06, 18144.4, 3.35961e+06, 3.38517e+06, 3354527, 3358499, 3370159, 3392529, 3413442, 31142232, 22779.7, 3.11262e+07, 3.11583e+07, 31102022, 31129283, 3.11418e+07, 31171514, 31185954, 1.55854e+07, 11761.2, 1.55771e+07, 1.55937e+07, 15571113, 15577801, 1.55847e+07, 15594522, 15612675
Tue Sep 12 18:22:00 EDT 2017, 2, 100, 647.943, 629.59, 204.362, 1091.52, 94.70, 106.40, 783.525, 1476.26, 1511.83, 1858860, 268353, 1.66979e+06, 2.04793e+06, 1460128, 1551404, 2073648, 2075080, 2089336, 15994.5, 11737.2, 8205.38, 23783.6, 1985, 6092, 13903, 29413, 37935, 12480.5, 9254.58, 6338.92, 18622.1, 1254, 6092, 8695, 20168, 32975, 44122.8, 3594.84, 41737.2, 46508.4, 38965, 41188, 42358, 46896, 51318, 23065.9, 2710.49, 21267.1, 24864.7, 20578, 20609, 21807, 24421, 29353, 7.22186e+06, 137682, 7.13049e+06, 7.31323e+06, 6810395, 7220636, 7230608, 7289358, 7369623, 3.62395e+06, 77067, 3.57281e+06, 3.67509e+06, 3413442, 3611089, 3621470, 3659159, 3745667, 3.89924e+07, 2.48729e+06, 3.73418e+07, 4.0643e+07, 31127182, 39746864, 39780028, 39796172, 39804195, 1.95089e+07, 1.2401e+06, 1.86859e+07, 2.03319e+07, 15587551, 19881101, 19905549, 19911501, 19915929
Tue Sep 12 19:00:07 EDT 2017, 2, 125, 1681.4, 647.193, 1225.42, 2137.38, 557.11, 839.18, 2085.49, 2218.28, 2239.85, 1.89625e+06, 376392, 1.63106e+06, 2.16144e+06, 1350424, 1613148, 2006856, 2404192, 2427268, 33789.4, 9823.17, 27270.5, 40308.3, 24076, 26875, 30994, 36234, 60266, 23981.5, 6007.68, 19994.6, 27968.4, 15315, 19999, 24299, 26867, 38256, 59771.3, 7514.53, 54784.5, 64758.1, 38965, 58641, 60201, 61994, 71954, 32020.9, 4246.95, 29202.5, 34839.3, 20578, 30944, 32701, 34154, 38954, 7.65443e+06, 269511, 7.47558e+06, 7.83328e+06, 6810395, 7706854, 7722702, 7750445, 7840137, 3.85015e+06, 140102, 3.75717e+06, 3.94313e+06, 3413442, 3869915, 3890245, 3907799, 3951678, 4.64751e+07, 4.85357e+06, 4.32541e+07, 4.96961e+07, 31127182, 47970983, 47995610, 48029169, 48086130, 2.32542e+07, 2.42449e+06, 2.16452e+07, 2.48632e+07, 15587551, 23997581, 24022258, 24026645, 24059000
Tue Sep 12 19:01:50 EDT 2017, 4, 25, 21.818, 0.451105, 21.5002, 22.1358, 21.15, 21.48, 21.93, 22.39, 22.68, 308004, 2389.64, 306320, 309688, 304304, 305860, 308916, 310708, 311728, 22621.9, 3797.04, 19946.7, 25297.1, 16988, 18642, 23365.5, 27602, 27755, 9302.1, 1049.37, 8562.76, 10041.4, 7631, 8422, 9541.5, 10576, 11079, 25329.9, 1228.6, 24464.3, 26195.5, 23431, 24108, 25671.5, 26877, 26895, 6995.9, 350.779, 6748.76, 7243.04, 6487, 6639, 7174.5, 7385, 7535, 5.05739e+06, 33600.2, 5.03372e+06, 5.08106e+06, 5007817, 5021845, 5.06328e+06, 5102094, 5102858, 1.28069e+06, 9888.84, 1.27372e+06, 1.28766e+06, 1265798, 1272035, 1.28535e+06, 1290894, 1296484, 11333836, 2262.44, 1.13322e+07, 1.13354e+07, 11330213, 11331744, 1.13344e+07, 11336620, 11337494, 2.83507e+06, 842.863, 2.83448e+06, 2.83566e+06, 2833302, 2834602, 2.83541e+06, 2836147, 2836167
Tue Sep 12 19:03:03 EDT 2017, 4, 50, 33.632, 0.944085, 32.9668, 34.2972, 32.27, 32.62, 34.365, 34.65, 34.70, 581369, 2962.01, 579282, 583456, 574820, 579376, 582596, 584356, 584864, 34154.3, 4759.35, 30801.1, 37507.5, 22941, 30908, 36674, 38948, 39944, 13277.1, 1692.7, 12084.5, 14469.7, 9815, 12096, 13907.5, 15222, 15667, 48515.1, 1631.11, 47365.9, 49664.3, 44829, 47397, 49286.5, 50231, 50630, 13054.7, 506.127, 12698.1, 13411.3, 11885, 12724, 13346.5, 13499, 13599, 6151970, 24744, 6.13454e+06, 6.1694e+06, 6097352, 6132719, 6.16488e+06, 6178902, 6182963, 1551743, 8417.6, 1.54581e+06, 1.55767e+06, 1532649, 1545437, 1.55619e+06, 1560028, 1560612, 2.18049e+07, 5566.43, 2.1801e+07, 2.18088e+07, 21797977, 21800158, 2.1804e+07, 21814582, 21814960, 5456079, 2544.64, 5.45429e+06, 5.45787e+06, 5452613, 5453964, 5.45689e+06, 5458770, 5460780
Tue Sep 12 19:04:15 EDT 2017, 4, 75, 43.417, 1.29827, 42.5023, 44.3317, 41.26, 41.86, 44.14, 44.60, 44.89, 821670, 4888.5, 818226, 825114, 813268, 818252, 823194, 823788, 831312, 35619.7, 7605.48, 30261.2, 40978.2, 21689, 28624, 38010.5, 43505, 49046, 14684.6, 3099.2, 12501, 16868.2, 8965, 13230, 15537.5, 18921, 19404, 69060.9, 2459.31, 67328.2, 70793.6, 64932, 66610, 69673.5, 71392, 73742, 18370.8, 930.418, 17715.3, 19026.3, 16739, 17760, 18639.5, 19018, 20142, 6.77547e+06, 25998.3, 6.75715e+06, 6.79379e+06, 6733599, 6748740, 6780797, 6798161, 6827943, 1.70533e+06, 10106.6, 1.69821e+06, 1.71245e+06, 1688577, 1698318, 1708136, 1710935, 1725929, 3.1139e+07, 13707.4, 3.11293e+07, 3.11487e+07, 31118749, 31128360, 3.11464e+07, 31155917, 31156382, 7.79382e+06, 6094.73, 7.78953e+06, 7.79811e+06, 7787332, 7788506, 7794337, 7800116, 7807449
Tue Sep 12 19:05:27 EDT 2017, 4, 100, 53.354, 0.581948, 52.944, 53.764, 52.73, 53.02, 53.31, 54.27, 54.48, 1.04414e+06, 5966.2, 1.03994e+06, 1.04834e+06, 1036852, 1039020, 1044050, 1053996, 1055140, 37442.7, 10850.5, 29797.9, 45087.5, 23570, 28502, 38835, 52350, 55947, 14831.4, 3317.61, 12494, 17168.8, 9560, 12372, 15613.5, 18869, 20658, 90427.6, 3439.04, 88004.6, 92850.6, 86319, 87585, 90502, 95616, 96624, 23940.9, 1175.37, 23112.8, 24769, 22534, 23247, 23912.5, 25898, 26107, 7.28266e+06, 27561, 7.26324e+06, 7.30208e+06, 7251266, 7261992, 7282376, 7322373, 7335526, 1.83131e+06, 10118.2, 1.82418e+06, 1.83844e+06, 1818475, 1825328, 1.83152e+06, 1846701, 1851118, 3.97771e+07, 31092.8, 3.97552e+07, 3.9799e+07, 39718500, 39765059, 39787648, 39810356, 39818810, 9.96122e+06, 12995.6, 9.95206e+06, 9.97038e+06, 9942526, 9953514, 9964289, 9973172, 9986964
Tue Sep 12 19:07:34 EDT 2017, 4, 125, 58.882, 1.26677, 57.9895, 59.7745, 57.17, 58.08, 58.9, 60.80, 61.38, 1.26569e+06, 14828.1, 1.25524e+06, 1.27614e+06, 1248972, 1255992, 1261208, 1283608, 1296260, 42966.5, 16456.1, 31372.3, 54560.7, 16249, 32085, 44763.5, 61450, 72442, 17986.4, 7626.38, 12613.2, 23359.6, 7251, 13762, 16550.5, 25811, 34274, 113610, 6004.68, 109379, 117841, 104981, 109297, 113422, 121975, 123417, 30430.7, 2846.43, 28425.2, 32436.2, 26944, 28421, 29968, 32759, 37132, 7719611, 56269.9, 7.67997e+06, 7.75926e+06, 7656081, 7677819, 7705800, 7807835, 7817727, 1.94471e+06, 24824.8, 1.92722e+06, 1.9622e+06, 1918334, 1926596, 1937672, 1973452, 1996402, 4.80016e+07, 30664.3, 4.798e+07, 4.80232e+07, 47937714, 47982941, 48018187, 48031598, 48044665, 1.20208e+07, 12740.4, 1.20118e+07, 1.20298e+07, 12000955, 12013589, 12019911, 12038833, 12045067
Tue Sep 12 19:10:50 EDT 2017, 8, 25, 11.124, 0.243524, 10.9524, 11.2956, 10.77, 10.84, 11.25, 11.39, 11.40, 170138, 2062.46, 168685, 171591, 167108, 169008, 170086, 172336, 174528, 55319.2, 5791.85, 51238.5, 59399.9, 48282, 50439, 56683.5, 62632, 66459, 9411.1, 1019.48, 8692.82, 10129.4, 7804, 8882, 9503, 10368, 11543, 53704, 1648.56, 52542.5, 54865.5, 51719, 52300, 54071, 55634, 56967, 7415.8, 276.355, 7221.09, 7610.51, 6930, 7293, 7454.5, 7590, 8007, 5.26474e+06, 50247.2, 5.22934e+06, 5.30014e+06, 5202273, 5221979, 5275542, 5330934, 5359322, 679604, 8989.13, 673271, 685937, 664444, 675764, 680094, 688801, 697533, 1.13339e+07, 1894.19, 1.13326e+07, 1.13352e+07, 11331128, 11332343, 11334473, 11336433, 11336926, 1.41888e+06, 540.751, 1.4185e+06, 1.41926e+06, 1418197, 1418551, 1418908, 1419123, 1420288
Tue Sep 12 19:22:05 EDT 2017, 8, 50, 17.29, 0.623185, 16.8509, 17.7291, 16.50, 16.78, 17.535, 18.08, 18.31, 311134, 3708.6, 308521, 313747, 305700, 308856, 311478, 315412, 318328, 77306.4, 11321.3, 69329.9, 85282.9, 53415, 68957, 79586, 86592, 97215, 13650.5, 1097.52, 12877.2, 14423.8, 11998, 12787, 13848.5, 14958, 15837, 99814.1, 3643.46, 97247.1, 102381, 92267, 97876, 100493, 103034, 106335, 13599.4, 398.125, 13318.9, 13879.9, 13039, 13154, 13749.5, 13922, 14398, 6.32579e+06, 71637.2, 6.27532e+06, 6.37626e+06, 6187573, 6268902, 6.3465e+06, 6391192, 6457830, 809784, 9499.25, 803091, 816477, 796986, 803598, 810913, 819665, 828958, 2.18112e+07, 8857.45, 2.1805e+07, 2.18174e+07, 21789533, 21808652, 2.18149e+07, 21818835, 21822183, 2.73234e+06, 1314.04, 2.73141e+06, 2.73327e+06, 2730168, 2731178, 2732747, 2733928, 2734391
Tue Sep 12 19:24:13 EDT 2017, 8, 75, 21.547, 0.625237, 21.1065, 21.9875, 20.66, 20.98, 21.875, 22.47, 22.48, 429810, 3519.17, 427331, 432289, 425712, 426256, 430330, 434576, 435172, 89018.9, 11009.4, 81262.2, 96775.6, 77097, 80880, 85841, 104886, 108162, 15271.7, 2162.57, 13748, 16795.4, 13094, 13491, 14584.5, 18381, 18869, 143768, 3897.89, 141022, 146514, 139292, 141007, 142876, 149247, 150594, 19198.3, 576.384, 18792.2, 19604.4, 18486, 18664, 19280, 19963, 19996, 6.91094e+06, 43185.2, 6.88051e+06, 6.94137e+06, 6861997, 6878627, 6.89946e+06, 6970656, 6988123, 877065, 6814.16, 872264, 881866, 868717, 869718, 877882, 886145, 886592, 3.11318e+07, 20636.1, 3.11173e+07, 3.11463e+07, 31087489, 31123363, 31132366, 31153333, 31169617, 3.90352e+06, 6138.13, 3.8992e+06, 3.90784e+06, 3891383, 3899424, 3906530, 3908654, 3912230
Tue Sep 12 19:25:20 EDT 2017, 8, 100, 26.148, 0.736475, 25.6291, 26.6669, 24.87, 25.76, 26.39, 26.70, 27.59, 542644, 5170.56, 539001, 546287, 536616, 539336, 542042, 551244, 551464, 92614.4, 23261.7, 76225.2, 109004, 48518, 83459, 99448.5, 120103, 129056, 17095, 3025.36, 14963.5, 19226.5, 13259, 15033, 16673, 22129, 22900, 186265, 7730.32, 180819, 191711, 173842, 181959, 187446, 195758, 200096, 24855.7, 1042.9, 24120.9, 25590.5, 23527, 24055, 24878.5, 26325, 26576, 7.39456e+06, 63048.1, 7.35014e+06, 7.43898e+06, 7294686, 7356421, 7401989, 7471516, 7509391, 937498, 9266.32, 930969, 944027, 925852, 930831, 937062, 950441, 953714, 39778124, 22414.2, 3.97623e+07, 3.97939e+07, 39746158, 39760537, 3.97821e+07, 39800789, 39826998, 4.98928e+06, 4740.71, 4.98594e+06, 4.99262e+06, 4980360, 4986752, 4.9902e+06, 4995034, 4997041
