# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max, agentBkts_mean, agentBkts_sd, agentBkts_ci, agentBkts_ci, agentBkts_min, agentBkts_box_q1, agentBkts_median, agentBkts_box_q2, agentBkts_max, agentBktsMax_mean, agentBktsMax_sd, agentBktsMax_ci, agentBktsMax_ci, agentBktsMax_min, agentBktsMax_box_q1, agentBktsMax_median, agentBktsMax_box_q2, agentBktsMax_max, schedBktSz_mean, schedBktSz_sd, schedBktSz_ci, schedBktSz_ci, schedBktSz_min, schedBktSz_box_q1, schedBktSz_median, schedBktSz_box_q2, schedBktSz_max, schedBktSzMax_mean, schedBktSzMax_sd, schedBktSzMax_ci, schedBktSzMax_ci, schedBktSzMax_min, schedBktSzMax_box_q1, schedBktSzMax_median, schedBktSzMax_box_q2, schedBktSzMax_max, fixHeapComp_mean, fixHeapComp_sd, fixHeapComp_ci, fixHeapComp_ci, fixHeapComp_min, fixHeapComp_box_q1, fixHeapComp_median, fixHeapComp_box_q2, fixHeapComp_max, fixHeapCompMax_mean, fixHeapCompMax_sd, fixHeapCompMax_ci, fixHeapCompMax_ci, fixHeapCompMax_min, fixHeapCompMax_box_q1, fixHeapCompMax_median, fixHeapCompMax_box_q2, fixHeapCompMax_max, fixHeapOps_mean, fixHeapOps_sd, fixHeapOps_ci, fixHeapOps_ci, fixHeapOps_min, fixHeapOps_box_q1, fixHeapOps_median, fixHeapOps_box_q2, fixHeapOps_max, fixHeapOpsMax_mean, fixHeapOpsMax_sd, fixHeapOpsMax_ci, fixHeapOpsMax_ci, fixHeapOpsMax_min, fixHeapOpsMax_box_q1, fixHeapOpsMax_median, fixHeapOpsMax_box_q2, fixHeapOpsMax_max
Mon Jan 16 09:21:47 EST 2017, 2, 1, 0.250, 10, 198.793, 6.4602, 194.241, 203.345, 186.21, 194, 203.105, 204.71, 206.26, 43197.6, 1542.39, 42110.9, 44284.3, 41540, 42072, 43368, 45608, 46228, 131203, 102712, 58836.7, 203569, 18199, 37765, 117420, 272982, 302361, 125717, 95979.7, 58094, 193340, 16574, 37765, 117420, 272982, 278235, 1.62008e+06, 140706, 1.52094e+06, 1.71922e+06, 1499936, 1513400, 1.56956e+06, 1878602, 1882488, 859174, 110707, 781175, 937173, 755224, 769806, 825947, 1043925, 1063061, 4.95704e+07, 172960, 4.94485e+07, 4.96923e+07, 49413490, 49433377, 4.95137e+07, 49879291, 49881543, 2.48575e+07, 147898, 2.47533e+07, 2.49617e+07, 24713923, 24735675, 2.48159e+07, 25099208, 25121597, 1.98535e+08, 3.77093e+06, 1.95878e+08, 2.01192e+08, 196663401, 196664267, 1.96669e+08, 203912571, 207825327, 9.93341e+07, 2.00236e+06, 9.79233e+07, 1.00745e+08, 98340821, 98341155, 9.83435e+07, 102227714, 104242863, 8.55315, 0.0854252, 8.49296, 8.61334, 8.50802, 8.50844, 8.5114, 8.68438, 8.75698, 4.28179, 0.044378, 4.25052, 4.31306, 4.25516, 4.25755, 4.26143, 4.34976, 4.38745, 8.03614, 0.146969, 7.93259, 8.13969, 7.96291, 7.96357, 7.96407, 8.24771, 8.397, 4.02129, 0.0782373, 3.96617, 4.07641, 3.98179, 3.98243, 3.98277, 4.13559, 4.21227, 24.2206, 0.0731916, 24.169, 24.2722, 24.1583, 24.164, 24.1945, 24.3495, 24.3611, 12.135, 0.0602023, 12.0926, 12.1774, 12.0807, 12.0863, 12.1159, 12.2408, 12.2427, 5.13956e+07, 222218, 5.1239e+07, 5.15522e+07, 51154044, 51196221, 5.13635e+07, 51716805, 51778674, 2.58402e+07, 219254, 2.56857e+07, 2.59947e+07, 25595226, 25643173, 25814046, 26170677, 26204550
Mon Jan 16 09:27:31 EST 2017, 2, 10, 0.250, 10, 302.218, 9.20378, 295.733, 308.703, 276.4, 300.03, 306.995, 307.33, 308.28, 49195.6, 1633.42, 48044.8, 50346.4, 45856, 48496, 50226, 50404, 50732, 229152, 148895, 124247, 334057, 24844, 83279, 267512, 402801, 504399, 170389, 96811.2, 102180, 238598, 21944, 82902, 203316, 274818, 356395, 4.14338e+06, 257001, 3.96231e+06, 4.32445e+06, 3795244, 3887274, 4211492, 4459511, 4612539, 2.1673e+06, 174376, 2.04444e+06, 2.29016e+06, 1913015, 2008985, 2216253, 2367769, 2505050, 5.02422e+07, 168728, 5.01233e+07, 5.03611e+07, 50014844, 50073296, 5.02891e+07, 50455916, 50546082, 25183829, 118037, 2.51007e+07, 2.5267e+07, 25016944, 25077919, 2.52136e+07, 25321303, 25414510, 4.96557e+08, 172557, 4.96435e+08, 4.96679e+08, 496429615, 496429779, 4.96532e+08, 496830693, 496933662, 2.48284e+08, 89045.3, 2.48221e+08, 2.48347e+08, 248217507, 248217937, 248271802, 248423764, 248478451, 2.63426, 0.00851441, 2.62826, 2.64026, 2.62266, 2.62589, 2.63652, 2.64418, 2.65006, 1.31884, 0.00422523, 1.31586, 1.32182, 1.3124, 1.31505, 1.31963, 1.32345, 1.32652, 19.8522, 0.00734415, 19.847, 19.8574, 19.8418, 19.8446, 19.8545, 19.8613, 19.8635, 9.9308, 0.00506855, 9.92723, 9.93437, 9.92271, 9.92528, 9.93257, 9.9349, 9.9392, 20.8931, 0.0771531, 20.8387, 20.9475, 20.7905, 20.8184, 20.9058, 20.9823, 21.0313, 10.4794, 0.053933, 10.4414, 10.5174, 10.4114, 10.4215, 10.4973, 10.5564, 10.5636, 60472384, 328701, 6.02408e+07, 6.0704e+07, 60026356, 60138352, 6.05851e+07, 60880797, 61078483, 3.04149e+07, 194559, 3.02778e+07, 3.0552e+07, 30093762, 30233931, 3.04665e+07, 30547332, 30820784
Mon Jan 16 09:29:13 EST 2017, 4, 1, 0.000, 2, 43.729, 2.05371, 42.282, 45.176, 40.58, 41.47, 44.77, 45.49, 47.1, 23748.8, 843.861, 23154.3, 24343.3, 22828, 22968, 23700, 25196, 25248, 1.19715e+06, 170322, 1.07715e+06, 1.31715e+06, 920711, 1082321, 1255981, 1356697, 1476327, 438484, 76382, 384669, 492299, 321953, 375330, 449298, 504819, 601307, 1.18669e+06, 46810.3, 1.15371e+06, 1.21967e+06, 1109131, 1154245, 1208242, 1224985, 1260447, 340767, 19303.4, 327167, 354367, 306935, 325128, 347007, 354979, 373562, 3.0882e+07, 362071, 3.06269e+07, 3.11371e+07, 30319313, 30640037, 30979871, 31221695, 31541115, 7.9449e+06, 161094, 7.8314e+06, 8.0584e+06, 7724378, 7838528, 7956352, 8098730, 8301562, 3.98064e+07, 167716, 3.96882e+07, 3.99246e+07, 39576752, 39705908, 39829101, 39946747, 40173787, 9.99877e+06, 64236.8, 9.95351e+06, 1.0044e+07, 9916161, 9957118, 1.00005e+07, 10056774, 10146987, 5.69906, 0.041306, 5.66996, 5.72816, 5.63801, 5.6733, 5.70743, 5.73538, 5.78329, 1.47208, 0.0160113, 1.4608, 1.48336, 1.44898, 1.4621, 1.47303, 1.48763, 1.50736, 5.46221, 0.00799062, 5.45658, 5.46784, 5.45153, 5.45738, 5.46321, 5.46851, 5.48014, 1.3716, 0.00354158, 1.3691, 1.3741, 1.36667, 1.36944, 1.37194, 1.37478, 1.37943, 37.1686, 0.198395, 37.0288, 37.3084, 36.8451, 37.0417, 37.2371, 37.3499, 37.4995, 9.45409, 0.0831768, 9.39549, 9.51269, 9.3221, 9.39701, 9.45844, 9.53114, 9.62886, 4.53301e+07, 701100, 4.48361e+07, 4.58241e+07, 44206223, 44862478, 4.55526e+07, 45991735, 46520012, 1.18561e+07, 307554, 1.16394e+07, 1.20728e+07, 11398701, 11604093, 11889290, 12125338, 12519293
Mon Jan 16 09:31:36 EST 2017, 4, 10, 0.000, 2, 84.626, 1.74337, 83.3977, 85.8543, 82.47, 83.55, 84.34, 87.4, 88.13, 25710.8, 878.674, 25091.7, 26329.9, 24572, 24936, 25916, 26684, 27224, 2.69208e+06, 471561, 2.35984e+06, 3.02432e+06, 2085124, 2348236, 2.65802e+06, 3434958, 3530035, 1013722, 176728, 889207, 1.13824e+06, 801407, 875310, 992420, 1298610, 1332182, 3.25629e+06, 188827, 3.12325e+06, 3.38933e+06, 3010348, 3104813, 3233907, 3557268, 3590022, 985545, 67172, 938219, 1.03287e+06, 908430, 934481, 974174, 1097778, 1106387, 5.32817e+07, 723083, 5.27722e+07, 5.37912e+07, 52350924, 52763127, 53227918, 54419462, 54560541, 1.37673e+07, 247492, 1.35929e+07, 1.39417e+07, 13497772, 13578438, 1.37343e+07, 14159366, 14226939, 9.92872e+07, 169.882, 9.92871e+07, 9.92873e+07, 99287081, 99287130, 99287186, 99287474, 99287633, 2.4822e+07, 71.8009, 2.48219e+07, 2.48221e+07, 24821909, 24821978, 24822048, 24822084, 24822184, 4.19182, 0.03034, 4.17044, 4.2132, 4.15225, 4.17041, 4.18881, 4.24097, 4.24408, 1.07534, 0.00690616, 1.07047, 1.08021, 1.06632, 1.06996, 1.07574, 1.08435, 1.08796, 7.87949, 0.0199394, 7.86544, 7.89354, 7.84594, 7.8617, 7.89054, 7.89868, 7.90648, 2.00026, 0.000449373, 1.99994, 2.00058, 1.99925, 1.99986, 2.00053, 2.00066, 2.00066, 42.5689, 0.214311, 42.4179, 42.7199, 42.2986, 42.4185, 42.5459, 42.9228, 42.9508, 10.81, 0.083856, 10.7509, 10.8691, 10.7272, 10.7512, 10.7881, 10.9484, 10.9722, 7.62665e+07, 1.44959e+06, 7.52452e+07, 7.72878e+07, 74396477, 75205074, 7.61949e+07, 78500638, 78838318, 2.01334e+07, 536917, 1.97551e+07, 2.05117e+07, 19489002, 19722973, 2.00773e+07, 20981236, 21104316
Mon Jan 16 09:32:54 EST 2017, 4, 1, 0.250, 2, 42.836, 1.56739, 41.7317, 43.9403, 38.47, 42.83, 43.12, 44.12, 44.66, 22216.4, 787.396, 21661.6, 22771.2, 21548, 21616, 22174, 23540, 23676, 907749, 112707, 828341, 987157, 687819, 865127, 904830, 1041240, 1127971, 404696, 68813.4, 356213, 453179, 268536, 364641, 417548, 468342, 541955, 839254, 23545.3, 822665, 855843, 787104, 833024, 840008, 863279, 882468, 255764, 16406.5, 244205, 267323, 220299, 249193, 258080, 270707, 285671, 3.05283e+07, 298438, 3.0318e+07, 3.07386e+07, 29982640, 30390965, 3.05045e+07, 30876367, 31148361, 7.9835e+06, 159071, 7.87143e+06, 8.09557e+06, 7679184, 7903126, 8.00648e+06, 8132159, 8313008, 3.96263e+07, 125530, 3.95379e+07, 3.97147e+07, 39431143, 39565994, 39607171, 39754633, 39919325, 9.94624e+06, 49985.9, 9.91102e+06, 9.98146e+06, 9869412, 9921681, 9.93813e+06, 9998064, 10062947, 5.46572, 0.0347351, 5.44125, 5.49019, 5.40338, 5.45086, 5.46137, 5.50409, 5.54047, 1.40425, 0.0137534, 1.39456, 1.41394, 1.38022, 1.39851, 1.40211, 1.42004, 1.43353, 5.46517, 0.00619806, 5.4608, 5.46954, 5.45589, 5.46217, 5.46438, 5.47148, 5.47967, 1.3712, 0.0027913, 1.36923, 1.37317, 1.36674, 1.3701, 1.37066, 1.37421, 1.37751, 35.4194, 0.158809, 35.3075, 35.5313, 35.0819, 35.3663, 35.4239, 35.5948, 35.7162, 9.13959, 0.0961397, 9.07185, 9.20733, 8.93879, 9.08942, 9.16099, 9.22578, 9.32341, 4.56024e+07, 535612, 4.5225e+07, 4.59798e+07, 44587053, 45383029, 4.55724e+07, 46234546, 46681109, 1.21445e+07, 307880, 1.19276e+07, 1.23614e+07, 11547868, 11973163, 12193626, 12435349, 12770455
Mon Jan 16 09:35:32 EST 2017, 4, 10, 0.250, 2, 74.952, 1.69984, 73.7544, 76.1496, 71.73, 73.82, 75.64, 76.86, 77.23, 23883.2, 666.88, 23413.3, 24353.1, 23064, 23364, 23788, 24964, 25140, 2.13252e+06, 336862, 1.89518e+06, 2.36986e+06, 1813472, 1838763, 2099836, 2738107, 2762482, 797624, 170177, 677725, 917523, 616309, 678900, 785600, 1115927, 1117473, 2.29817e+06, 100621, 2.22728e+06, 2.36906e+06, 2194231, 2208409, 2296779, 2469556, 2479208, 686984, 58691.1, 645633, 728335, 625556, 642378, 685988, 779952, 806271, 5.02147e+07, 566691, 4.98154e+07, 5.0614e+07, 49697885, 49745462, 50147516, 51244578, 51285468, 12930225, 248851, 1.27549e+07, 1.31056e+07, 12683021, 12749784, 12871831, 13394351, 13401746, 9.92888e+07, 1857.3, 9.92875e+07, 9.92901e+07, 99287082, 99287164, 9.92895e+07, 99291701, 99292087, 2.48292e+07, 728.789, 2.48287e+07, 2.48297e+07, 24828570, 24828738, 2.48291e+07, 24830078, 24831030, 3.68307, 0.0258536, 3.66485, 3.70129, 3.65791, 3.66023, 3.68059, 3.7293, 3.73131, 0.936424, 0.00321408, 0.93416, 0.938688, 0.932371, 0.933705, 0.936446, 0.941125, 0.941193, 8.33453, 0.0123591, 8.32582, 8.34324, 8.31162, 8.32975, 8.34108, 8.34616, 8.34622, 2.10368, 8.0025e-05, 2.10362, 2.10374, 2.10355, 2.10364, 2.10371, 2.10377, 2.10381, 36.7469, 0.206021, 36.6017, 36.8921, 36.5422, 36.5558, 36.7358, 37.1115, 37.1206, 9.3851, 0.0965575, 9.31707, 9.45313, 9.28361, 9.31315, 9.38105, 9.56228, 9.56395, 7.73311e+07, 1.24326e+06, 7.64552e+07, 7.8207e+07, 76181110, 76296699, 7.71864e+07, 79581443, 79677912, 2.02171e+07, 604506, 1.97912e+07, 2.0643e+07, 19579015, 19762310, 2.01628e+07, 21353802, 21355051
Mon Jan 16 09:39:20 EST 2017, 4, 1, 0.000, 5, 122.861, 30.6703, 101.252, 144.47, 80.1, 100.02, 125.705, 171.17, 181.75, 34518, 8270.08, 28691.3, 40344.7, 24368, 26292, 35284, 48512, 49160, 2.49979e+06, 533775, 2.12372e+06, 2.87586e+06, 1193935, 2289202, 2778295, 2982506, 3044246, 1.10913e+06, 245138, 936417, 1.28184e+06, 519190, 1049811, 1.22691e+06, 1351898, 1364559, 8.75753e+06, 4.73345e+06, 5.42255e+06, 1.20925e+07, 2864616, 4872197, 8.88672e+06, 16808008, 17761001, 2.69185e+06, 1.49905e+06, 1.63569e+06, 3.74801e+06, 845290, 1481578, 2.66817e+06, 5296208, 5535683, 5.06574e+07, 1.5848e+06, 4.95408e+07, 5.1774e+07, 46762746, 50345932, 51411776, 52305253, 52305641, 1.3255e+07, 539102, 1.28752e+07, 1.36348e+07, 11950560, 13146402, 1.34959e+07, 13810512, 13843873, 2.10011e+08, 9.51268e+07, 1.42989e+08, 2.77033e+08, 103941129, 133867877, 202254313, 377320537, 397185489, 5.65561e+07, 2.64223e+07, 3.79401e+07, 7.51721e+07, 26202200, 35224312, 5.55298e+07, 103293805, 107493146, 19.0741, 4.47796, 15.9191, 22.2291, 12.3574, 14.8665, 20.0236, 25.9296, 26.6187, 4.9097, 1.14217, 4.10498, 5.71442, 3.14795, 3.86294, 5.18298, 6.67739, 6.77585, 17.8455, 7.83257, 12.327, 23.364, 9.19372, 11.4391, 17.2627, 31.5847, 33.2568, 4.73392, 2.13808, 3.22752, 6.24032, 2.3183, 2.98694, 4.64078, 8.52214, 8.86297, 45.9426, 0.801879, 45.3776, 46.5076, 44.0314, 45.7083, 46.3127, 46.8238, 46.8273, 11.7505, 0.260376, 11.5671, 11.9339, 11.1388, 11.6718, 11.8609, 12.0372, 12.0492, 56825707, 1.26567e+06, 5.5934e+07, 5.77174e+07, 53458617, 56274810, 57555968, 57714938, 57726192, 1.54922e+07, 573747, 1.5088e+07, 1.58964e+07, 13998151, 15356865, 15804358, 15928757, 15938453
Mon Jan 16 09:42:18 EST 2017, 4, 10, 0.000, 5, 116.423, 2.23435, 114.849, 117.997, 111.38, 115.02, 117.115, 118.76, 119.36, 27320.4, 613.782, 26888, 27752.8, 26132, 27004, 27550, 27824, 28360, 2.05688e+06, 306386, 1.84101e+06, 2.27275e+06, 1527722, 1803390, 2.14957e+06, 2423552, 2477868, 786356, 154490, 677509, 895203, 536410, 636250, 831442, 994078, 995206, 7.13463e+06, 324773, 6.90581e+06, 7.36345e+06, 6566093, 6854581, 7.2299e+06, 7544146, 7567514, 2.06326e+06, 160623, 1.95009e+06, 2.17643e+06, 1810009, 1906047, 2118177, 2276656, 2299616, 5.22956e+07, 427360, 5.19945e+07, 5.25967e+07, 51562258, 51977127, 5.24682e+07, 52819014, 52853812, 1.33939e+07, 223223, 1.32366e+07, 1.35512e+07, 13098073, 13149782, 13468990, 13653134, 13738940, 2.48478e+08, 124312, 2.4839e+08, 2.48566e+08, 248283922, 248365550, 248523593, 248607817, 248679550, 6.21327e+07, 35603.2, 6.21076e+07, 6.21578e+07, 62075870, 62103491, 6.21444e+07, 62172196, 62196627, 5.45093, 0.0271431, 5.43181, 5.47005, 5.40444, 5.4268, 5.46283, 5.48287, 5.48571, 1.38882, 0.00812587, 1.38309, 1.39455, 1.37592, 1.38265, 1.392, 1.3986, 1.40279, 19.6719, 0.0352714, 19.647, 19.6968, 19.6229, 19.6299, 19.6881, 19.7127, 19.7295, 4.95793, 0.0169945, 4.94596, 4.9699, 4.93079, 4.94187, 4.97056, 4.97166, 4.97577, 43.7663, 0.149966, 43.6606, 43.872, 43.503, 43.6646, 43.808, 43.9377, 43.9832, 11.0584, 0.0711315, 11.0083, 11.1085, 10.9629, 10.9735, 11.0854, 11.1343, 11.1689, 6.63927e+07, 780167, 6.5843e+07, 6.69424e+07, 65037689, 65769721, 66672800, 67341188, 67409288, 1.73303e+07, 392758, 1.70536e+07, 1.7607e+07, 16635941, 17009553, 17424706, 17839351, 17861430
Mon Jan 16 09:45:51 EST 2017, 4, 1, 0.250, 5, 79.165, 5.66546, 75.1734, 83.1566, 71.99, 73.09, 80.335, 86.66, 89, 25101.2, 1154.39, 24287.9, 25914.5, 23332, 24312, 25420, 25880, 27576, 1.74745e+06, 472637, 1.41445e+06, 2.08045e+06, 1045075, 1256183, 1860164, 2372979, 2485879, 704805, 202225, 562326, 847284, 449124, 480194, 763637, 976995, 1049482, 2.71046e+06, 481825, 2.37099e+06, 3.04993e+06, 2067701, 2216378, 2761480, 3338089, 3559509, 790730, 149440, 685441, 896019, 607486, 634552, 826895, 983963, 1060338, 48359954, 1.35435e+06, 4.74057e+07, 4.93142e+07, 46357059, 46909329, 48689573, 50084054, 50462217, 1.24406e+07, 428990, 1.21384e+07, 1.27428e+07, 11859840, 12012593, 1.25931e+07, 13006702, 13183239, 1.11114e+08, 7.70318e+06, 1.05687e+08, 1.16541e+08, 101440555, 103121291, 1.13284e+08, 120327133, 124862618, 2.87361e+07, 2.44939e+06, 2.70104e+07, 3.04618e+07, 25541939, 26225859, 29172530, 31693092, 32982854, 12.6771, 0.710212, 12.1767, 13.1775, 11.7749, 11.9394, 12.8643, 13.5325, 13.9286, 3.25552, 0.202073, 3.11315, 3.39789, 2.9801, 3.04926, 3.29285, 3.4994, 3.59888, 9.74514, 0.576059, 9.33927, 10.151, 9.04266, 9.15482, 9.89028, 10.4346, 10.7926, 2.50416, 0.178616, 2.37832, 2.63, 2.27357, 2.3233, 2.53498, 2.71923, 2.81812, 43.5217, 0.733936, 43.0046, 44.0388, 42.4225, 42.7398, 43.7001, 44.4438, 44.6575, 11.0639, 0.210385, 10.9157, 11.2121, 10.7616, 10.8572, 11.1354, 11.327, 11.4144, 5.63425e+07, 1.44186e+06, 5.53266e+07, 5.73584e+07, 54125102, 54825815, 56782649, 58224883, 58485611, 1.48972e+07, 621857, 1.44591e+07, 1.53353e+07, 14095126, 14194590, 1.50985e+07, 15730294, 15922918
Mon Jan 16 09:48:28 EST 2017, 4, 10, 0.250, 5, 113.985, 3.89001, 111.244, 116.726, 108.58, 110.69, 116.545, 118.57, 119.9, 25972.8, 895.298, 25342, 26603.6, 24764, 25380, 25870, 27220, 27884, 2047621, 556336, 1.65565e+06, 2.43959e+06, 1233623, 1546233, 2446603, 2705139, 2804624, 785926, 204054, 642159, 929693, 516343, 578449, 917413, 1009365, 1108915, 5.54585e+06, 543445, 5.16296e+06, 5.92874e+06, 4742933, 5064643, 5.94305e+06, 6167079, 6289398, 1.61142e+06, 202439, 1.46879e+06, 1.75405e+06, 1341548, 1422130, 1.74517e+06, 1821124, 1936029, 5.24013e+07, 777151, 5.18538e+07, 5.29488e+07, 51270159, 51706065, 52955160, 53313902, 53469594, 1.33994e+07, 286109, 1.31978e+07, 1.3601e+07, 13019149, 13141791, 1.35864e+07, 13739542, 13837207, 2.48664e+08, 325983, 2.48434e+08, 2.48894e+08, 248247233, 248384413, 248870964, 249000197, 249190161, 62189966, 94004.2, 6.21237e+07, 6.22562e+07, 62071070, 62108318, 62253166, 62284115, 62339662, 4.98661, 0.054857, 4.94796, 5.02526, 4.90502, 4.93789, 5.0262, 5.05051, 5.0608, 1.27267, 0.0158283, 1.26152, 1.28382, 1.24655, 1.25857, 1.28395, 1.29111, 1.29122, 19.7259, 0.0344842, 19.7016, 19.7502, 19.6708, 19.6969, 19.7497, 19.7608, 19.7787, 4.97755, 0.00783994, 4.97203, 4.98307, 4.96728, 4.97082, 4.98294, 4.98541, 4.98985, 39.1488, 0.391463, 38.873, 39.4246, 38.5854, 38.7874, 39.4186, 39.6319, 39.6772, 9.93499, 0.142813, 9.83437, 10.0356, 9.73124, 9.8165, 10.0198, 10.0821, 10.1618, 6.77941e+07, 1.52953e+06, 6.67165e+07, 6.88717e+07, 65522604, 66449208, 6.8913e+07, 69541700, 69880015, 1.76967e+07, 583488, 1.72856e+07, 1.81078e+07, 16945673, 17084469, 1.8068e+07, 18313634, 18649514
Mon Jan 16 09:54:07 EST 2017, 4, 1, 0.000, 10, 165.371, 36.5055, 139.651, 191.091, 114.58, 133.83, 180.475, 210.1, 218.51, 39414, 8524.35, 33408.1, 45419.9, 28176, 31264, 40880, 47336, 57120, 2.29171e+06, 580658, 1.8826e+06, 2.70082e+06, 1276712, 1738334, 2.62493e+06, 2944189, 2954306, 1.02904e+06, 260633, 845410, 1.21267e+06, 597950, 810659, 1.15332e+06, 1339440, 1361084, 14196616, 5.97447e+06, 9.98727e+06, 1.8406e+07, 5943069, 8640762, 1.6053e+07, 21861396, 22304056, 4374899, 1.90854e+06, 3.03023e+06, 5.71957e+06, 1802563, 2550992, 4.97166e+06, 6825821, 7025866, 5.25795e+07, 751607, 5.205e+07, 5.3109e+07, 51155130, 51976462, 5.30274e+07, 53384952, 53387757, 1.36858e+07, 323365, 1.3458e+07, 1.39136e+07, 13121462, 13443778, 1.38433e+07, 14058994, 14079830, 3.87815e+08, 1.23619e+08, 3.00719e+08, 4.74911e+08, 215355682, 260292589, 4.34417e+08, 532376697, 558843726, 1.02232e+08, 3.37457e+07, 7.84563e+07, 1.26008e+08, 54391404, 68333574, 1.15229e+08, 143191787, 149101393, 23.295, 3.23149, 21.0182, 25.5718, 18.325, 20.1199, 24.7137, 27.0621, 27.363, 5.93729, 0.823713, 5.35694, 6.51764, 4.63071, 5.16335, 6.30912, 6.8929, 6.91174, 31.1916, 9.96461, 24.171, 38.2122, 17.3404, 20.9428, 34.8802, 42.7431, 44.8363, 8.20567, 2.70233, 6.30173, 10.1096, 4.38588, 5.49153, 9.23542, 11.4788, 11.9518, 46.9777, 0.502659, 46.6235, 47.3319, 46.0216, 46.6134, 47.2691, 47.5086, 47.516, 12.0337, 0.194374, 11.8968, 12.1706, 11.692, 11.9028, 12.1377, 12.2499, 12.266, 5.54695e+07, 1.0677e+06, 5.47172e+07, 5.62218e+07, 53653907, 54221566, 56078378, 56662563, 56668762, 1.49029e+07, 507392, 1.45454e+07, 1.52604e+07, 14067921, 14418489, 1.51532e+07, 15512552, 15547085
Mon Jan 16 09:57:40 EST 2017, 4, 10, 0.000, 10, 176.218, 6.02477, 171.973, 180.463, 168.48, 172.2, 174.785, 184.79, 185.52, 33949.6, 1363.16, 32989.2, 34910, 31640, 33152, 34316, 35540, 35752, 2.5699e+06, 496389, 2.22017e+06, 2.91963e+06, 2018210, 2191823, 2.64239e+06, 2935953, 3746945, 926729, 189357, 793316, 1.06014e+06, 737123, 763167, 915169, 1104782, 1360071, 1.55499e+07, 1.22455e+06, 1.46871e+07, 1.64127e+07, 14263600, 14664433, 1.55905e+07, 16479813, 18463189, 4.48899e+06, 460485, 4.16455e+06, 4.81343e+06, 4052108, 4154942, 4.45504e+06, 4901364, 5541909, 5.29124e+07, 674280, 5.24373e+07, 5.33875e+07, 52213250, 52343810, 5.30772e+07, 53310871, 54511546, 1.35614e+07, 270387, 1.33709e+07, 1.37519e+07, 13293641, 13349605, 13572278, 13788351, 14210019, 5.01411e+08, 3.85687e+06, 4.98694e+08, 5.04128e+08, 497712346, 498216630, 5.00965e+08, 506779744, 509366819, 1.25451e+08, 976501, 1.24763e+08, 1.26139e+08, 124531759, 124639072, 125298264, 126821835, 127424190, 5.97004, 0.0518161, 5.93353, 6.00655, 5.91375, 5.92339, 5.9808, 6.00591, 6.09115, 1.50925, 0.0149826, 1.49869, 1.51981, 1.48076, 1.49737, 1.51471, 1.52393, 1.53505, 39.6046, 0.199971, 39.4637, 39.7455, 39.3558, 39.46, 39.6043, 39.9213, 39.942, 9.98718, 0.0689702, 9.93859, 10.0358, 9.89132, 9.92255, 9.99456, 10.0802, 10.0883, 44.2997, 0.260224, 44.1164, 44.483, 43.9672, 44.0997, 44.3157, 44.5451, 44.8979, 11.2227, 0.0933728, 11.1569, 11.2885, 11.1179, 11.1621, 11.2029, 11.3109, 11.4348, 6.68009e+07, 1.21157e+06, 6.59473e+07, 6.76545e+07, 65582287, 65742633, 6.70613e+07, 67516584, 69694478, 1.74412e+07, 455284, 1.71204e+07, 1.7762e+07, 16976107, 17076351, 1.74332e+07, 17864799, 18495758
