# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Tue Sep 19 17:30:39 EDT 2017, 2, 25, 192.019, 7.0526, 186.701, 197.337, 178.17, 188.235, 189.31, 199.245, 199.26, 602605, 961.602, 601880, 603330, 601404, 601858, 602696, 604058, 604068, 5597, 576.185, 5162.56, 6031.44, 4979, 5291, 5358, 6515.5, 6763, 3563.89, 784.353, 2972.49, 4155.29, 2781, 3009, 3485, 4882.5, 5247, 11053.1, 164.165, 10929.3, 11176.9, 10847, 10967.5, 10987, 11306.5, 11309, 5663.44, 174.595, 5531.8, 5795.08, 5470, 5543.5, 5657, 5960, 6007, 4.9605e+06, 3645.78, 4.95775e+06, 4.96325e+06, 4956795, 4958046, 4958519, 4966636, 4966940, 2.48345e+06, 3745.07, 2.48063e+06, 2.48627e+06, 2479650, 2481032, 2483032, 2489839, 2491312, 1.13529e+07, 2238.89, 1.13512e+07, 1.13546e+07, 11348337, 11352251, 11353388, 11355321, 11356102, 5.67719e+06, 1451.3, 5.6761e+06, 5.67828e+06, 5674211, 5.67676e+06, 5676869, 5.67922e+06, 5679452
Tue Sep 19 17:47:51 EDT 2017, 2, 50, 677.11, 20.8591, 661.382, 692.838, 633.36, 667.275, 670.02, 699.135, 699.41, 1.18076e+06, 3111.85, 1.17841e+06, 1.18311e+06, 1174816, 1179972, 1180968, 1184594, 1185716, 23405.7, 1553.39, 22234.4, 24577, 21082, 22776.5, 23197, 25425, 25560, 13038.3, 1240.83, 12102.7, 13973.9, 11132, 12333.5, 13336, 14552.5, 14801, 26441.9, 528.206, 26043.6, 26840.2, 25699, 26203.5, 26324, 27134, 27211, 13594.4, 391.069, 13299.5, 13889.3, 12964, 13306, 13649, 14097.5, 14154, 6.15336e+06, 8711.59, 6.14679e+06, 6.15993e+06, 6141215, 6.14951e+06, 6151392, 6.16455e+06, 6165115, 3.0834e+06, 6614.67, 3.07841e+06, 3.08839e+06, 3071555, 3079698, 3083488, 3.09206e+06, 3095182, 2.2185e+07, 6489.1, 2.21801e+07, 2.21899e+07, 22175733, 2.21813e+07, 22185219, 22193443, 22193827, 1.10954e+07, 2532.93, 1.10935e+07, 1.10973e+07, 11089905, 11094703, 11095224, 1.10983e+07, 11098802
Tue Sep 19 18:15:14 EDT 2017, 2, 75, 1447.17, 84.1458, 1383.72, 1510.62, 1308.62, 1412.8, 1444.95, 1581.41, 1594.91, 1.70917e+06, 76569.3, 1.65144e+06, 1.7669e+06, 1495076, 1726904, 1733220, 1752598, 1765152, 42462.1, 3715.42, 39660.7, 45263.5, 37610, 40983, 41756, 48347, 50595, 25170.2, 4905.68, 21471.3, 28869.1, 21071, 22157.5, 24451, 32583.5, 37811, 42829.3, 1132.34, 41975.5, 43683.1, 41283, 42347, 42749, 44586, 45122, 22519.9, 1415.36, 21452.7, 23587.1, 21383, 21555.5, 22354, 24724.5, 26113, 6.88556e+06, 19816.3, 6.87062e+06, 6.9005e+06, 6862420, 6875177, 6882050, 6917038, 6931476, 3.46068e+06, 25920.4, 3.44114e+06, 3.48022e+06, 3440111, 3.44624e+06, 3452287, 3502030, 3527677, 3.23309e+07, 16595.2, 3.23184e+07, 3.23434e+07, 32304708, 32321642, 32324958, 3.2356e+07, 32362135, 1.6172e+07, 7666.8, 1.61662e+07, 1.61778e+07, 16160445, 1.61674e+07, 16173464, 16181935, 16182196
Tue Sep 19 19:17:37 EDT 2017, 2, 100, 2938.08, 619.157, 2501.85, 3374.31, 2217.47, 2330.70, 3210.3, 3666.89, 3723.73, 1.96192e+06, 315573, 1.73958e+06, 2.18426e+06, 1415464, 1615768, 2213406, 2226052, 2270916, 38796.5, 15636.2, 27779.9, 49813.1, 22606, 28699, 34353.5, 65032, 66266, 29677.2, 15964.9, 18429, 40925.4, 14636, 18368, 26784.5, 55749, 62813, 52525.5, 5161.55, 48888.9, 56162.1, 47247, 49142, 51150.5, 61211, 61457, 29432.7, 5142.23, 25809.7, 33055.7, 24726, 25501, 28472, 38255, 39656, 7.36057e+06, 73232.3, 7.30897e+06, 7.41217e+06, 7282705, 7312334, 7.33496e+06, 7486301, 7490016, 3.72136e+06, 71890.8, 3.67071e+06, 3.77201e+06, 3658932, 3660088, 3.70418e+06, 3844041, 3867130, 4.20454e+07, 31397.6, 4.20233e+07, 4.20675e+07, 41979797, 42024993, 42060314, 42071766, 42095137, 2.10389e+07, 15280.4, 2.10281e+07, 2.10497e+07, 21006346, 21028263, 2.10459e+07, 21053765, 21059175
Tue Sep 19 20:53:49 EDT 2017, 2, 125, 4362.71, 1112.8, 3578.68, 5146.74, 3158.15, 3181.92, 4753.07, 5705.83, 5711.74, 2.21084e+06, 428945, 1.90862e+06, 2.51306e+06, 1551220, 1852008, 2434720, 2686624, 2693376, 29325, 14040.8, 19432.5, 39217.5, 16160, 18086, 27210.5, 44716, 62090, 23338.9, 14922.7, 12825, 33852.8, 8955, 11222, 22917, 41366, 58084, 60716.7, 5154.58, 57085, 64348.4, 55904, 56946, 59878, 66314, 72814, 33264.9, 5413.06, 29451.1, 37078.7, 28243, 28945, 32865, 39705, 46034, 7.71559e+06, 55576, 7.67643e+06, 7.75475e+06, 7662906, 7672191, 7.70278e+06, 7780710, 7847008, 3.88452e+06, 55459.7, 3.84545e+06, 3.92359e+06, 3833568, 3837930, 3875574, 3956342, 4015312, 5.14896e+07, 42610.9, 5.14596e+07, 5.15196e+07, 51424773, 51448098, 51509036, 51545893, 51552070, 2.57636e+07, 29429.8, 2.57429e+07, 2.57843e+07, 25721854, 25741016, 25767059, 25800122, 25825683
Thu Sep 21 12:42:20 EDT 2017, 4, 25, 54.112, 1.36167, 53.1526, 55.0714, 52.07, 52.52, 55.13, 55.40, 55.43, 303489, 451.677, 303171, 303807, 302824, 303156, 303604, 304080, 304084, 9608.3, 717.443, 9102.82, 10113.8, 8527, 9010, 9775, 10687, 10712, 3900.9, 540.679, 3519.96, 4281.84, 3059, 3486, 4065, 4597, 4904, 21719, 151.628, 21612.2, 21825.8, 21564, 21593, 21741.5, 21918, 22031, 5631.6, 90.7019, 5567.7, 5695.5, 5497, 5549, 5672, 5708, 5801, 4.96871e+06, 3615.73, 4.96616e+06, 4.97126e+06, 4963296, 4965435, 4969950, 4974144, 4974368, 1.2462e+06, 2121.74, 1.24471e+06, 1.24769e+06, 1242589, 1244189, 1.24719e+06, 1248622, 1248954, 1.13544e+07, 2229.46, 1.13528e+07, 1.1356e+07, 11349955, 11353776, 1.13552e+07, 11356187, 11357955, 2.84029e+06, 1035.59, 2.83956e+06, 2.84102e+06, 2838819, 2839775, 2.84035e+06, 2840766, 2842894
Thu Sep 21 12:45:27 EDT 2017, 4, 50, 174.546, 3.77157, 171.889, 177.203, 166.77, 175.50, 176.42, 177.00, 177.31, 590747, 1752.99, 589512, 591982, 588332, 589092, 590950, 592032, 594720, 27981.6, 1039.1, 27249.5, 28713.7, 25966, 27440, 28428.5, 28762, 29731, 8980.6, 1054.38, 8237.73, 9723.47, 7248, 8261, 9118, 9818, 11288, 47017.9, 422.97, 46719.9, 47315.9, 46173, 46806, 47196.5, 47297, 47785, 12266.1, 283.556, 12066.3, 12465.9, 11788, 12077, 12355, 12465, 12827, 6.13821e+06, 6153.09, 6.13387e+06, 6.14255e+06, 6127660, 6133044, 6.13972e+06, 6142524, 6151102, 1.54228e+06, 4170.36, 1.53934e+06, 1.54522e+06, 1535829, 1538928, 1542942, 1546241, 1550723, 22184218, 5797.69, 2.21801e+07, 2.21883e+07, 22173413, 22181608, 2.21856e+07, 22188914, 22195410, 5.55069e+06, 2565.93, 5.54888e+06, 5.5525e+06, 5546589, 5548887, 5.55111e+06, 5553267, 5556295
Thu Sep 21 12:51:36 EDT 2017, 4, 75, 348.874, 7.47406, 343.608, 354.14, 334.01, 351.46, 352.505, 353.59, 354.16, 869515, 1610.56, 868380, 870650, 867312, 868380, 869830, 870740, 873028, 59782.5, 2557.56, 57980.6, 61584.4, 55918, 58105, 60343, 62748, 64209, 17033.8, 774.625, 16488, 17579.6, 15814, 16623, 17035, 18084, 18201, 78126.5, 772.038, 77582.6, 78670.4, 76707, 77767, 78207, 78892, 79383, 20069.8, 174.208, 19947.1, 20192.5, 19711, 20015, 20060, 20210, 20414, 6.90715e+06, 12843.7, 6.8981e+06, 6.9162e+06, 6888580, 6901900, 6906101, 6922799, 6933994, 1.73432e+06, 3770.19, 1.73166e+06, 1.73698e+06, 1728873, 1732562, 1733151, 1740137, 1741508, 32326073, 10610.8, 3.23186e+07, 3.23335e+07, 32310653, 32317583, 32328975, 32334074, 32348286, 8.09271e+06, 4661.37, 8.08943e+06, 8.09599e+06, 8083909, 8091206, 8095603, 8096596, 8098304
Thu Sep 21 13:01:16 EDT 2017, 4, 100, 561.09, 8.3601, 555.2, 566.98, 536.10, 563.12, 563.745, 564.64, 565.22, 1.14251e+06, 2516.42, 1.14074e+06, 1.14428e+06, 1138568, 1140460, 1143154, 1145496, 1146392, 92581.5, 3345.13, 90224.7, 94938.3, 88303, 88673, 93948.5, 96244, 97773, 25395.8, 1339.31, 24452.2, 26339.4, 23802, 24408, 25700.5, 27056, 28042, 111006, 1290.22, 110097, 111915, 109101, 109636, 111568, 112566, 112745, 28396, 525.229, 28025.9, 28766.1, 27609, 27914, 28492.5, 29123, 29171, 7.5342e+06, 12019.6, 7.52573e+06, 7.54267e+06, 7518775, 7521012, 7539826, 7546176, 7554014, 1.89131e+06, 4969.1, 1.88781e+06, 1.89481e+06, 1883913, 1887245, 1892542, 1898906, 1899422, 4.20447e+07, 23140.4, 4.20284e+07, 4.2061e+07, 42000384, 42030350, 42050268, 42068617, 42080582, 1.0528e+07, 8931.62, 1.05217e+07, 1.05343e+07, 10513842, 10519749, 10530859, 10535848, 10545467
Thu Sep 21 13:15:47 EDT 2017, 4, 125, 783.664, 20.9074, 768.934, 798.394, 759.78, 763.14, 802.575, 805.11, 807.84, 1.3976e+06, 3535.83, 1.39511e+06, 1.40009e+06, 1389828, 1395812, 1398080, 1402172, 1402232, 102914, 4218.2, 99942, 105886, 94971, 100284, 103220, 106125, 112049, 29313.9, 1993, 27909.7, 30718.1, 25462, 28081, 29897.5, 30406, 33379, 136885, 1499.72, 135828, 137942, 133689, 136032, 137286, 138281, 139663, 35423.2, 617.049, 34988.5, 35857.9, 34174, 35186, 35636, 35854, 36590, 7.96856e+06, 14985.4, 7.958e+06, 7.97912e+06, 7938955, 7957943, 7971761, 7982460, 7998381, 2.00335e+06, 5535.24, 1.99945e+06, 2.00725e+06, 1993967, 1999333, 2006016, 2007729, 2012956, 51450611, 40831.8, 5.14218e+07, 5.14794e+07, 51392336, 51417006, 5.14673e+07, 51494165, 51527644, 1.28804e+07, 12188.9, 1.28718e+07, 1.2889e+07, 12862855, 12870716, 1.28858e+07, 12894031, 12902813
