# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Sat Sep 23 14:22:21 EDT 2017, 8, 75, 54.418, 0.862819, 53.8101, 55.0259, 52.81, 54.02, 54.925, 55.19, 55.24, 730747, 13142.3, 721488, 740006, 710900, 719204, 732908, 749544, 753376, 1.13302e+06, 44526.7, 1.10165e+06, 1.16439e+06, 1073648, 1096198, 1.13329e+06, 1205125, 1212018, 182132, 7890.04, 176573, 187691, 170434, 176621, 184202, 187873, 198432, 1.84317e+06, 29936.2, 1.82208e+06, 1.86426e+06, 1804019, 1816171, 1.84446e+06, 1889877, 1898049, 256155, 4855.93, 252734, 259576, 248706, 251734, 257062, 263043, 264494, 1.02762e+07, 170288, 1.01562e+07, 1.03962e+07, 10049077, 10127347, 1.0285e+07, 10539045, 10588191, 1.37482e+06, 23545.6, 1.35823e+06, 1.39141e+06, 1335944, 1351902, 1381115, 1404130, 1412296, 3.76401e+07, 7026.77, 3.76351e+07, 3.76451e+07, 37624961, 37636672, 3.76422e+07, 37647912, 37650413, 6.02175e+06, 3593.62, 6.01922e+06, 6.02428e+06, 6014565, 6019409, 6023023, 6025875, 6026972
Sat Sep 23 14:30:09 EDT 2017, 8, 100, 80.7689, 0.668172, 80.2651, 81.2727, 79.92, 80.425, 80.47, 81.905, 81.92, 902705, 272550, 710678, 1.09473e+06, 86360, 973060, 994866, 1007432, 1024652, 1.45355e+06, 52897.8, 1.41367e+06, 1.49343e+06, 1401866, 1.42699e+06, 1430361, 1.54245e+06, 1573869, 233815, 9456.38, 226685, 240945, 217609, 229489, 232509, 247063, 247647, 2.49582e+06, 38167.7, 2.46704e+06, 2.5246e+06, 2460176, 2.4769e+06, 2478635, 2.56065e+06, 2583400, 349917, 5762.25, 345572, 354262, 342449, 347225, 349232, 357898, 361305, 1.13383e+07, 176896, 1.12049e+07, 1.14717e+07, 11169210, 11253060, 11256974, 11638945, 11741739, 1.53116e+06, 21350.3, 1.51506e+06, 1.54726e+06, 1501232, 1521925, 1531056, 1.56084e+06, 1567430, 5.00382e+07, 10255, 5.00305e+07, 5.00459e+07, 50017936, 5.00363e+07, 50038939, 5.0052e+07, 50052800, 8.00868e+06, 6168.43, 8.00403e+06, 8.01333e+06, 7999935, 8006128, 8009151, 8.01711e+06, 8021478
Sat Sep 23 14:33:15 EDT 2017, 16, 25, 8.798, 0.324925, 8.56907, 9.02693, 8.42, 8.47, 8.74, 9.34, 9.36, 148538, 1084.67, 147774, 149302, 146700, 147832, 148542, 149272, 150992, 531025, 24236.6, 513949, 548101, 493465, 511092, 542552, 555330, 565742, 40023.8, 1741.44, 38796.9, 41250.7, 38057, 38525, 40138.5, 42123, 43347, 808871, 18377.4, 795923, 821819, 783312, 793123, 814910, 827578, 838373, 57449.9, 169.737, 57330.3, 57569.5, 57216, 57258, 57509, 57571, 57798, 7.46889e+06, 171326, 7.34818e+06, 7.5896e+06, 7229120, 7325695, 7519491, 7642487, 7748630, 555172, 1744.49, 553943, 556401, 552703, 553747, 555554, 556102, 559184, 1.26282e+07, 3196.56, 1.26259e+07, 1.26305e+07, 12623780, 12625494, 12628593, 12631872, 12634808, 1.26095e+06, 4144.58, 1.25803e+06, 1.26387e+06, 1254830, 1258086, 1261332, 1266389, 1268710
Sat Sep 23 14:35:23 EDT 2017, 16, 50, 16.297, 0.285414, 16.0959, 16.4981, 15.88, 16.00, 16.36, 16.56, 16.83, 291629, 987.301, 290933, 292325, 289920, 291328, 291740, 291992, 293916, 1035309, 42317.2, 1.00549e+06, 1.06512e+06, 958209, 992449, 1.05727e+06, 1083276, 1085559, 76652, 2904.53, 74605.6, 78698.4, 70777, 75100, 77682, 79196, 80998, 1.71221e+06, 32899.4, 1.68903e+06, 1.73539e+06, 1652958, 1676237, 1.72902e+06, 1748616, 1750067, 115678, 1032.89, 114950, 116406, 114728, 114976, 115231, 117346, 117428, 9.72603e+06, 190813, 9.59159e+06, 9.86047e+06, 9379566, 9522639, 9829967, 9938158, 9941478, 680566, 1415.7, 679569, 681563, 678488, 679663, 680578, 682251, 683473, 2.51675e+07, 5160.3, 2.51639e+07, 2.51711e+07, 25157725, 25164549, 2.51697e+07, 25172848, 25174361, 2.51675e+06, 4115.85, 2.51385e+06, 2.51965e+06, 2510404, 2514138, 2.51785e+06, 2521833, 2524403
Sat Sep 23 14:55:00 EDT 2017, 16, 75, 30.485, 0.70858, 29.9858, 30.9842, 29.19, 30.03, 30.52, 31.55, 31.56, 491484, 10640.3, 483987, 498981, 476504, 483920, 493332, 501840, 512956, 2.03786e+06, 67775.5, 1.99011e+06, 2.08561e+06, 1894883, 1997778, 2054375, 2125540, 2136774, 150485, 5535.39, 146585, 154385, 142113, 145522, 151316, 159412, 159703, 3.16034e+06, 65116.9, 3.11446e+06, 3.20622e+06, 3027071, 3121902, 3174107, 3244274, 3257387, 218901, 5818.24, 214802, 223000, 208028, 216162, 220276, 224834, 230003, 1.33858e+07, 282500, 1.31868e+07, 1.35848e+07, 12795695, 13217244, 1.34464e+07, 13748962, 13799381, 897961, 19623.1, 884135, 911787, 869670, 883368, 902446, 915426, 936888, 3.76218e+07, 9519.62, 3.76151e+07, 3.76285e+07, 37606024, 37610545, 3.76269e+07, 37630663, 37634235, 3.7643e+06, 3456.43, 3.76186e+06, 3.76674e+06, 3759582, 3761867, 3.76431e+06, 3769366, 3769730
Sat Sep 23 14:56:17 EDT 2017, 16, 100, 45.129, 0.706604, 44.6312, 45.6268, 44.46, 44.75, 44.955, 45.74, 46.93, 657610, 7748.45, 652151, 663069, 646976, 652288, 659014, 668248, 672180, 2.53501e+06, 50228.6, 2.49962e+06, 2.5704e+06, 2475669, 2496968, 2530721, 2583641, 2657939, 185117, 4816.55, 181723, 188511, 177177, 181569, 186535, 190496, 194139, 4.20164e+06, 50082.2, 4.16635e+06, 4.23693e+06, 4143927, 4163133, 4194547, 4248644, 4327134, 293461, 5294.62, 289731, 297191, 285119, 289101, 294996, 300689, 301562, 1.45525e+07, 178395, 1.44268e+07, 1.46782e+07, 14341521, 14406237, 14528898, 14725522, 14989408, 985910, 11568.6, 977759, 994061, 967673, 977040, 986730, 1003658, 1006286, 5.00121e+07, 15731.6, 5.0001e+07, 5.00232e+07, 49985934, 50002206, 5.00154e+07, 50032099, 50036907, 5.0024e+06, 5733.49, 4.99836e+06, 5.00644e+06, 4993246, 4996848, 5.00517e+06, 5007674, 5011157
Sat Sep 23 15:02:16 EDT 2017, 32, 25, 8.336, 0.391081, 8.06046, 8.61154, 7.84, 8.16, 8.23, 8.56, 9.37, 116990, 3772.13, 114332, 119648, 113488, 115200, 116674, 118016, 127608, 1.01322e+06, 32927.2, 990021, 1.03642e+06, 967432, 988511, 1020320, 1054884, 1058495, 35883.6, 1186.19, 35047.9, 36719.3, 33604, 35238, 36066.5, 36980, 38042, 1313897, 39132.5, 1.28633e+06, 1.34147e+06, 1263585, 1289927, 1.3124e+06, 1352783, 1395875, 46222.5, 1815.13, 44943.6, 47501.4, 43507, 45059, 46279, 48753, 49373, 1.06714e+07, 330080, 1.04388e+07, 1.0904e+07, 10245663, 10467069, 10664198, 10975964, 11381369, 401874, 9873.98, 394917, 408831, 395470, 396941, 399874, 402314, 430803, 1.26302e+07, 2912.97, 1.26281e+07, 1.26323e+07, 12624108, 12628930, 12631728, 12633167, 12633711, 885006, 2280.39, 883399, 886613, 882591, 883310, 884539, 888203, 890022
Sat Sep 23 15:04:23 EDT 2017, 32, 50, 13.79, 0.647225, 13.334, 14.246, 12.96, 13.30, 13.745, 14.21, 15.38, 221994, 2007.58, 220580, 223408, 218916, 220440, 222496, 224424, 225440, 1.72125e+06, 71085.3, 1.67117e+06, 1.77133e+06, 1664739, 1670669, 1716717, 1773948, 1905214, 59213.3, 2568.26, 57403.8, 61022.8, 56299, 58023, 58813.5, 60881, 65595, 2.5388e+06, 78275.5, 2.48365e+06, 2.59395e+06, 2471658, 2485491, 2529412, 2600204, 2738647, 89136.1, 3901.77, 86387.1, 91885.1, 85118, 85302, 89498, 95356, 96518, 1.25825e+07, 388018, 1.23091e+07, 1.28559e+07, 12247903, 12319915, 12546900, 12885087, 13576601, 491363, 2453.04, 489635, 493091, 489106, 489244, 491228, 494843, 496161, 2.51692e+07, 5775.17, 2.51651e+07, 2.51733e+07, 25158552, 25165033, 2.51712e+07, 25173941, 25180265, 1.75999e+06, 4426.06, 1.75687e+06, 1.76311e+06, 1753966, 1756779, 1.7614e+06, 1763495, 1769571
Sat Sep 23 15:06:30 EDT 2017, 32, 75, 20.885, 0.549986, 20.4975, 21.2725, 20.19, 20.52, 20.79, 21.13, 22.33, 329667, 1828.08, 328379, 330955, 326288, 328348, 330122, 331884, 332780, 2.58916e+06, 66693.7, 2.54217e+06, 2.63615e+06, 2496221, 2534430, 2.61596e+06, 2649742, 2711125, 89092.3, 2352.56, 87434.8, 90749.8, 85617, 87878, 89277.5, 91312, 93977, 4.084e+06, 73859, 4.03196e+06, 4.13604e+06, 3984775, 4023128, 4.11183e+06, 4142825, 4229454, 141998, 3849.52, 139286, 144710, 136452, 140083, 142568, 146907, 148491, 1.49977e+07, 270331, 1.48072e+07, 1.51882e+07, 14640865, 14776917, 1.50957e+07, 15221837, 15525925, 541698, 2231.3, 540126, 543270, 537895, 540231, 541953, 543137, 546758, 3.76005e+07, 12328.3, 3.75918e+07, 3.76092e+07, 37572936, 37592152, 37606490, 37609262, 37619514, 2.63175e+06, 6526.7, 2.62715e+06, 2.63635e+06, 2624809, 2625573, 2633345, 2641118, 2642378
Sat Sep 23 15:08:42 EDT 2017, 32, 100, 31.863, 1.20002, 31.0175, 32.7085, 30.36, 31.01, 31.98, 33.41, 33.99, 445406, 7934.51, 439816, 450996, 436384, 440320, 445136, 449064, 466124, 3.83385e+06, 146236, 3.73082e+06, 3.93688e+06, 3597890, 3709411, 3856500, 4019421, 4073825, 134608, 5926.19, 130433, 138783, 126634, 129142, 136375, 140657, 145085, 6.2383e+06, 180058, 6.11144e+06, 6.36516e+06, 5942088, 6082042, 6264188, 6459844, 6538640, 221040, 8098.18, 215334, 226746, 210360, 213099, 223549, 228567, 237014, 1.86628e+07, 540567, 1.82819e+07, 1.90437e+07, 17772376, 18208855, 18737132, 19335166, 19566511, 633362, 21786.1, 618012, 648712, 604053, 613463, 639007, 653715, 675256, 4.99711e+07, 14068, 4.99612e+07, 4.9981e+07, 49953469, 49961373, 4.99725e+07, 49989038, 49997091, 3500892, 3158.79, 3.49867e+06, 3.50312e+06, 3494491, 3498820, 3501895, 3504747, 3504795
