# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Sat Aug 26 15:08:19 EDT 2017, 2, 1, 175.543, 1.02824, 174.819, 176.267, 173.15, 174.92, 175.795, 176.41, 177.12, 1.03105e+06, 4109.82, 1.02815e+06, 1.03395e+06, 1027136, 1028700, 1029646, 1035392, 1041496, 52.9, 56.5428, 13.0625, 92.7375, 5, 11, 54, 102, 195, 51.9, 56.6735, 11.9704, 91.8296, 5, 10, 51, 101, 195, 823.8, 4.62169, 820.544, 827.056, 819, 821, 823, 827, 836, 413.2, 1.77764, 411.948, 414.452, 412, 412, 413, 414, 418, 9.80996e+06, 581.003, 9.80955e+06, 9.81037e+06, 9808974, 9809502, 9.81007e+06, 9810543, 9811013, 4.9051e+06, 299.395, 4.90489e+06, 4.90531e+06, 4904543, 4904929, 4.90523e+06, 4905396, 4905592, 1.01213e+07, 549.852, 1.01209e+07, 1.01217e+07, 10120347, 10120927, 1.01217e+07, 10121900, 10122016, 5.06078e+06, 275.992, 5.06059e+06, 5.06097e+06, 5060230, 5060579, 5060905, 5061093, 5061132
Sat Aug 26 15:18:12 EDT 2017, 2, 2, 353.752, 122.142, 267.696, 439.808, 232.93, 259.69, 358.94, 517.80, 530.27, 1.52168e+06, 34925.4, 1.49707e+06, 1.54629e+06, 1446912, 1524888, 1530496, 1560296, 1562220, 72.2, 64.4295, 26.8058, 117.594, 2, 16, 66, 130, 217, 72.1, 64.4739, 26.6746, 117.525, 2, 16, 66, 130, 217, 1673.1, 7.35459, 1667.92, 1678.28, 1665, 1666, 1675, 1685, 1686, 840.4, 3.13688, 838.19, 842.61, 836, 838, 842.5, 844, 845, 1.88472e+07, 644.985, 1.88467e+07, 1.88477e+07, 18846204, 18846776, 1.88472e+07, 18847778, 18848582, 9.42458e+06, 569.037, 9.42418e+06, 9.42498e+06, 9423716, 9423965, 9424944, 9425103, 9425349, 2.01905e+07, 711.256, 2.019e+07, 2.0191e+07, 20188987, 20190370, 2.01907e+07, 20190975, 20191995, 1.00963e+07, 401.426, 1.0096e+07, 1.00966e+07, 10095674, 10095849, 10096423, 10096650, 10096967
Sat Aug 26 19:17:45 EDT 2017, 2, 5, 7001.09, 2940.87, 4603.42, 9398.76, 4379.59, 5490.74, 6518.01, 6771.46, 13542.92, 3.17489e+06, 170022, 3.03627e+06, 3.31351e+06, 2916176, 3144784, 3194958, 1769648, 3539296, 14068.2, 11583.5, 5334.24, 22802.2, 767, 6699.5, 10966, 33642, 36962, 11342.9, 9073.97, 4501.13, 18184.7, 477, 6526, 7113, 25168, 30281, 5717, 1706.92, 4429.98, 7004.02, 2718, 4940, 5623, 8217, 8363, 3592.11, 1192.38, 2693.06, 4491.16, 2114, 2841.5, 3141, 5321, 5977, 3.96685e+07, 6.60313e+06, 3.46897e+07, 4.46473e+07, 20999512, 41837671, 41911550, 42312688, 42389055, 21051856, 137790, 2.0948e+07, 2.11557e+07, 20895438, 2.09798e+07, 21000623, 21268263, 21337416, 47643503, 7.92791e+06, 4.16659e+07, 5.36211e+07, 25219989, 5.04442e+07, 50445599, 50451152, 50451205, 2.52294e+07, 3970.53, 2.52264e+07, 2.52324e+07, 25219989, 2.52289e+07, 25229982, 25233736, 25234977
Wed Aug 30 15:26:58 EDT 2017, 4, 1, 90.005, 19.4811, 76.2795, 103.731, 82.82, 83.12, 83.59, 84.33, 148.43, 518262, 19474.8, 504541, 531983, 510716, 511400, 512128, 512864, 576656, 410.6, 518.443, 45.3282, 775.872, 191, 229, 235, 299, 1964, 210.8, 280.588, 13.1102, 408.49, 76, 112, 126.5, 145, 1051, 1668.4, 42.4174, 1638.51, 1698.29, 1648, 1651, 1656.5, 1663, 1795, 428.2, 35.6309, 403.096, 453.304, 414, 415, 417, 419, 535, 9.81237e+06, 5333.17, 9.80861e+06, 9.81613e+06, 9809964, 9810457, 9.81078e+06, 9810978, 9828345, 2455312, 2366.78, 2.45364e+06, 2.45698e+06, 2454155, 2454428, 2454599, 2454822, 2462391, 1.01217e+07, 319.097, 1.01215e+07, 1.01219e+07, 10121145, 10121352, 10121786, 10121968, 10122232, 2.53222e+06, 191.228, 2.53209e+06, 2.53235e+06, 2531880, 2532158, 2.53226e+06, 2532425, 2532508
Wed Aug 30 15:29:50 EDT 2017, 4, 2, 129.977, 3.86564, 127.253, 132.701, 123.34, 127.26, 131.45, 134.47, 135.72, 775330, 4424.73, 772213, 778447, 769072, 770384, 776920, 779924, 782784, 1077.4, 222.771, 920.445, 1234.35, 716, 825, 1166.5, 1315, 1377, 533.7, 174.743, 410.584, 656.816, 310, 388, 561.5, 797, 862, 3378.6, 17.7325, 3366.11, 3391.09, 3353, 3368, 3383.5, 3401, 3403, 863.3, 10.3542, 856.005, 870.595, 847, 858, 865.5, 874, 884, 1.88504e+07, 2218.17, 1.88488e+07, 1.8852e+07, 18846225, 18849513, 1.88507e+07, 18853486, 18853590, 4.71434e+06, 1142.35, 4.71354e+06, 4.71514e+06, 4712554, 4713291, 4714351, 4715987, 4716507, 2.01912e+07, 2080.47, 2.01897e+07, 2.01927e+07, 20187809, 20189565, 20191989, 20193844, 20193858, 5.04932e+06, 584.667, 5.04891e+06, 5.04973e+06, 5048408, 5048821, 5.04951e+06, 5050009, 5050246
Wed Aug 30 15:36:47 EDT 2017, 4, 5, 288.083, 55.7399, 248.811, 327.355, 243.23, 245.02, 280.945, 384.29, 397.72, 1.56244e+06, 40729.8, 1.53374e+06, 1.59114e+06, 1516276, 1555792, 1557296, 1561500, 1676392, 7407.1, 7570.78, 2073.07, 12741.1, 3767, 4310, 5024, 6505, 29997, 4151.6, 5482.51, 288.868, 8014.33, 1489, 1692, 2564.5, 3789, 20401, 9182.5, 1122.69, 8391.5, 9973.5, 8659, 8730, 8818, 9072, 12532, 2601.4, 773.681, 2056.3, 3146.5, 2233, 2267, 2353.5, 2579, 4897, 4.18441e+07, 108997, 4.17673e+07, 4.19209e+07, 41800300, 41802701, 4.18083e+07, 41824264, 42170409, 1.04865e+07, 79183.5, 1.04307e+07, 1.05423e+07, 10454517, 10454767, 1.04616e+07, 10471729, 10723276, 5.04468e+07, 4014.44, 5.0444e+07, 5.04496e+07, 50437548, 50445791, 50447435, 50451852, 50452511, 1.26159e+07, 1484.78, 1.26149e+07, 1.26169e+07, 12613680, 12614799, 1.26163e+07, 12617721, 12618564
Wed Aug 30 15:41:03 EDT 2017, 8, 1, 43.12, 1.64597, 41.9603, 44.2797, 40.56, 42.08, 43.255, 45.37, 46.23, 273644, 2057.14, 272195, 275093, 271260, 272140, 273350, 276296, 277356, 765.9, 117.264, 683.281, 848.519, 589, 674, 801.5, 914, 955, 306.1, 81.0808, 248.974, 363.226, 165, 273, 322, 376, 455, 3338.5, 14.6782, 3328.16, 3348.84, 3317, 3323, 3345.5, 3355, 3359, 428.8, 6.9685, 423.89, 433.71, 419, 425, 429, 437, 444, 9.81217e+06, 836.747, 9.81158e+06, 9.81276e+06, 9810960, 9811526, 9.81263e+06, 9812899, 9813698, 1.22795e+06, 462.942, 1.22762e+06, 1.22828e+06, 1227321, 1227435, 1227997, 1228381, 1228873, 1.0121e+07, 462.265, 1.01207e+07, 1.01213e+07, 10120181, 10120759, 10121164, 10121557, 10121830, 1.2663e+06, 208.821, 1.26615e+06, 1.26645e+06, 1266002, 1266155, 1266287, 1266582, 1266689
Wed Aug 30 15:43:34 EDT 2017, 8, 2, 66.408, 2.02568, 64.9808, 67.8352, 63.04, 64.86, 66.85, 68.27, 70.07, 419362, 2635.7, 417505, 421219, 414356, 418164, 420020, 422764, 423592, 3366.2, 406.294, 3079.94, 3652.46, 2728, 3217, 3329.5, 3505, 4440, 1426, 311.938, 1206.22, 1645.78, 825, 1223, 1498.5, 1809, 1938, 6938.1, 40.8178, 6909.34, 6966.86, 6874, 6924, 6941.5, 6949, 7040, 977.3, 34.7507, 952.816, 1001.78, 915, 947, 988.5, 1012, 1032, 1.88646e+07, 3614.21, 1.88621e+07, 1.88671e+07, 18861380, 18862299, 18863872, 18867653, 18874355, 2.36699e+06, 2695.58, 2.36509e+06, 2.36889e+06, 2362285, 2365425, 2.36691e+06, 2370441, 2372383, 2.01908e+07, 1367.54, 2.01898e+07, 2.01918e+07, 20187849, 20190573, 20190953, 20192542, 20192940, 2.52637e+06, 423.179, 2.52607e+06, 2.52667e+06, 2525224, 2526319, 2526508, 2526708, 2526735
Wed Aug 30 15:48:42 EDT 2017, 8, 5, 125.207, 2.5269, 123.427, 126.987, 119.19, 124.32, 126.28, 127.34, 128.23, 852595, 5710.28, 848572, 856618, 842744, 849380, 852678, 859188, 864900, 20001.8, 2703.83, 18096.8, 21906.8, 15998, 17821, 20152.5, 22807, 25400, 9953.7, 1257.35, 9067.83, 10839.6, 8420, 8997, 9646.5, 11740, 12607, 19381.1, 340.426, 19141.3, 19620.9, 18835, 19051, 19516.5, 19769, 19938, 3532.5, 144.012, 3431.04, 3633.96, 3394, 3425, 3501, 3713, 3823, 4.19682e+07, 35160.6, 4.19434e+07, 4.1993e+07, 41922275, 41937596, 4.19692e+07, 42008893, 42041934, 5.33372e+06, 18494, 5.32069e+06, 5.34675e+06, 5317046, 5320560, 5327903, 5360602, 5374996, 5.04451e+07, 4508.35, 5.04419e+07, 5.04483e+07, 50439276, 50441363, 50447439, 50449834, 50452507, 6.30916e+06, 1138.01, 6.30836e+06, 6.30996e+06, 6307322, 6308415, 6.30933e+06, 6309756, 6311886
Wed Aug 30 15:53:51 EDT 2017, 16, 1, 21.74, 1.2705, 20.8449, 22.6351, 19.18, 21.59, 22.28, 22.89, 23.18, 149976, 721.289, 149468, 150484, 148556, 149648, 150158, 150376, 151500, 2085.6, 150.935, 1979.26, 2191.94, 1794, 1992, 2115.5, 2290, 2335, 715.1, 94.9699, 648.188, 782.012, 557, 674, 742, 816, 889, 6721.8, 19.7677, 6707.87, 6735.73, 6692, 6709, 6726.5, 6737, 6762, 472.4, 18.1395, 459.62, 485.18, 440, 461, 481.5, 491, 500, 9.82159e+06, 1662.63, 9.82042e+06, 9.82276e+06, 9819191, 9820311, 9822142, 9823674, 9824220, 619316, 767.017, 618776, 619856, 617773, 618778, 619440, 620308, 620521, 1.01219e+07, 438.611, 1.01216e+07, 1.01222e+07, 10121058, 10121704, 1.01219e+07, 10122455, 10122717, 633805, 127.307, 633715, 633895, 633530, 633766, 633867, 633926, 633933
