# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Sat Aug 26 19:52:25 EDT 2017, 2, 1, 1938.28, 37.0624, 1912.17, 1964.39, 1864.18, 1921.88, 1960.53, 1967.21, 1975.03, 1.01489e+06, 3614.62, 1.01234e+06, 1.01744e+06, 1010864, 1011444, 1017704, 1018744, 1019956, 178.9, 39.7327, 150.906, 206.894, 126, 141, 209, 223, 230, 178.6, 40.0255, 150.4, 206.8, 126, 139, 209, 223, 230, 831.4, 5.58928, 827.462, 835.338, 821, 828, 832, 838, 841, 420.9, 3.44819, 418.471, 423.329, 415, 419, 422, 425, 426, 9.81079e+06, 1772.71, 9.80954e+06, 9.81204e+06, 9808725, 9808762, 9.8111e+06, 9813261, 9814094, 4.90633e+06, 1078.37, 4.90557e+06, 4.90709e+06, 4904473, 4905746, 4906502, 4907783, 4908258, 1.01221e+07, 1822.38, 1.01208e+07, 1.01234e+07, 10119745, 10120077, 10122433, 10124777, 10125310, 5.0617e+06, 866.297, 5.06109e+06, 5.06231e+06, 5060223, 5061289, 5.06185e+06, 5062984, 5063087
Sat Aug 26 22:04:50 EDT 2017, 2, 2, 7745.72, 161.517, 7631.92, 7859.52, 7428.12, 7757.17, 7834.94, 7863.73, 7874.57, 1.53108e+06, 25592.6, 1.51305e+06, 1.54911e+06, 1476592, 1520000, 1547072, 1548776, 1550764, 128.1, 58.5994, 86.8135, 169.387, 80, 91, 110, 216, 266, 108.7, 67.7275, 60.9822, 156.418, 45, 54, 94.5, 207, 262, 1661, 8.19756, 1655.22, 1666.78, 1646, 1656, 1662.5, 1670, 1674, 835.2, 3.76298, 832.549, 837.851, 829, 831, 837, 839, 841, 1.88481e+07, 2353.73, 1.88464e+07, 1.88498e+07, 18844123, 18845871, 18848888, 18850975, 18851880, 9.42583e+06, 1397.64, 9.42485e+06, 9.42681e+06, 9424145, 9424704, 9.42639e+06, 9427522, 9428417, 20190106, 2226, 2.01885e+07, 2.01917e+07, 20187710, 20187830, 2.01906e+07, 20192995, 20194215, 1.00972e+07, 1882.22, 1.00959e+07, 1.00985e+07, 10094846, 10095382, 1.00979e+07, 10098877, 10100886
Sun Aug 27 23:19:49 EDT 2017, 2, 5, 52762.9, 3752.17, 49703.8, 55822, 45528.31, 53325.8, 54457.7, 28303.2, 56606.45, 2533794, 478560, 2.14363e+06, 2.92396e+06, 1583300, 2536134, 2842978, 1493052, 2986104, 868.5, 470.264, 485.097, 1251.9, 373, 569, 1036, 934, 1868, 765.875, 537.077, 327.999, 1203.75, 205, 391.5, 982.5, 933.5, 1867, 4214, 35.9026, 4184.73, 4243.27, 4167, 4198, 4230, 2142, 4284, 2125.88, 32.5055, 2099.38, 2152.38, 2087, 2106.5, 2139.5, 1095.5, 2191, 4.1791e+07, 2682.15, 4.17888e+07, 4.17932e+07, 41786437, 4.17907e+07, 4.17922e+07, 20897330, 41794660, 2.09002e+07, 1693.93, 2.08988e+07, 2.09016e+07, 20897275, 20899831, 2.09008e+07, 1.04515e+07, 20903017, 5.04513e+07, 1687.52, 5.04499e+07, 5.04527e+07, 50448472, 50450587, 50451821, 25226988, 50453976, 2.52318e+07, 2788, 2.52295e+07, 2.52341e+07, 25227614, 2.52301e+07, 2.52331e+07, 12618106, 25236212
Tue Aug 29 22:01:24 EDT 2017, 4, 1, 468.638, 1.90251, 467.298, 469.978, 465.04, 468.08, 468.805, 469.94, 472.84, 508721, 891.724, 508093, 509349, 507276, 508148, 508860, 509736, 510596, 201.4, 25.3227, 183.559, 219.241, 166, 179, 203.5, 232, 252, 84, 18.5957, 70.8983, 97.1017, 62, 71, 88, 97, 127, 1654.1, 7.00643, 1649.16, 1659.04, 1643, 1649, 1655, 1664, 1666, 418.3, 2.36854, 416.631, 419.969, 413, 417, 418.5, 421, 422, 9.81041e+06, 1807.1, 9.80914e+06, 9.81168e+06, 9807621, 9808751, 9810954, 9812204, 9813802, 2.4544e+06, 469.542, 2.45407e+06, 2.45473e+06, 2453557, 2454228, 2.4545e+06, 2454979, 2455122, 1.01219e+07, 1741, 1.01207e+07, 1.01231e+07, 10119403, 10120171, 1.01225e+07, 10123962, 10125011, 2.53215e+06, 455.576, 2.53183e+06, 2.53247e+06, 2531400, 2531889, 2532264, 2532774, 2532779
Wed Aug 30 04:28:56 EDT 2017, 4, 2, 1928.61, 13.9986, 1918.75, 1938.47, 1888.83, 1927.88, 1934.33, 1938.11, 1941.47, 782606, 5023.61, 779067, 786145, 774184, 779908, 782080, 789520, 793256, 986.8, 201.135, 845.089, 1128.51, 652, 908, 1055.5, 1197, 1288, 682.9, 221.836, 526.604, 839.196, 231, 556, 756, 972, 1005, 3367.8, 27.4, 3348.5, 3387.1, 3337, 3344, 3382, 3394, 3420, 872.9, 25.9863, 854.591, 891.209, 838, 851, 874, 901, 932, 1.88535e+07, 2648.91, 1.88516e+07, 1.88554e+07, 18849803, 18852032, 1.88527e+07, 18857178, 18859213, 4.71502e+06, 1149.98, 4.71421e+06, 4.71583e+06, 4712962, 4714082, 4.71545e+06, 4716374, 4716604, 2.01936e+07, 2738.23, 2.01917e+07, 2.01955e+07, 20190928, 20191715, 2.01928e+07, 20198353, 20199025, 5.05035e+06, 1073.56, 5.04959e+06, 5.05111e+06, 5048652, 5049521, 5.05066e+06, 5051678, 5052111
Wed Aug 30 07:51:43 EDT 2017, 4, 5, 11990.5, 72.9319, 11939.1, 12041.9, 11911.76, 11938.84, 11974.1, 12127.96, 12127.98, 1.57666e+06, 15048, 1.56606e+06, 1.58726e+06, 1543268, 1581172, 1582966, 1586592, 1590460, 4221.5, 332.526, 3987.22, 4455.78, 3798, 3888, 4302, 4594, 4798, 3093.6, 211.027, 2944.92, 3242.28, 2764, 2892, 3204.5, 3320, 3347, 8726.1, 48.7923, 8691.72, 8760.48, 8657, 8678, 8752, 8781, 8795, 2412.4, 53.8966, 2374.43, 2450.37, 2321, 2376, 2436, 2472, 2475, 4.1803e+07, 4331.39, 4.17999e+07, 4.18061e+07, 41796567, 41797418, 4.18048e+07, 41807879, 41808848, 1.04598e+07, 3861.39, 1.04571e+07, 1.04625e+07, 10451070, 10457371, 1.04609e+07, 10463612, 10464957, 5.04509e+07, 3908.56, 5.04481e+07, 5.04537e+07, 50445019, 50448343, 50451755, 50454632, 50458732, 12616728, 1385.94, 1.26158e+07, 1.26177e+07, 12614109, 12616084, 12617032, 12618373, 12618706
Wed Aug 30 09:51:47 EDT 2017, 8, 1, 126.566, 3.33679, 124.215, 128.917, 122.59, 123.45, 127.105, 130.67, 132.76, 262222, 695.064, 261732, 262712, 261232, 261824, 262192, 263056, 263584, 403, 57.1174, 362.758, 443.242, 334, 348, 398, 491, 512, 143.2, 24.0741, 126.238, 160.162, 100, 123, 149.5, 177, 177, 3317.3, 13.0311, 3308.12, 3326.48, 3294, 3308, 3322, 3334, 3340, 424.6, 5.10294, 421.005, 428.195, 418, 420, 424.5, 432, 433, 9.81141e+06, 1043.93, 9.81067e+06, 9.81215e+06, 9808842, 9811104, 9.81164e+06, 9812624, 9812730, 1.22777e+06, 335.553, 1.22753e+06, 1.22801e+06, 1227242, 1227519, 1227877, 1228172, 1228230, 1.01226e+07, 1069.84, 1.01218e+07, 1.01234e+07, 10119776, 10122299, 1.01228e+07, 10123576, 10123868, 1.26676e+06, 367.648, 1.2665e+06, 1.26702e+06, 1266281, 1266452, 1.26676e+06, 1267172, 1267456
Wed Aug 30 10:08:37 EDT 2017, 8, 2, 456.715, 9.64619, 449.919, 463.511, 447.07, 449.84, 453.57, 471.16, 472.02, 400808, 1064.17, 400058, 401558, 399380, 400044, 400926, 402264, 402536, 1802.5, 206.349, 1657.12, 1947.88, 1498, 1625, 1826.5, 2071, 2133, 473, 91.8706, 408.272, 537.728, 310, 402, 496.5, 589, 630, 6733.8, 25.1547, 6716.08, 6751.52, 6693, 6714, 6749, 6760, 6764, 860.6, 7.10211, 855.596, 865.604, 848, 856, 861.5, 867, 874, 18853861, 2710.2, 1.8852e+07, 1.88558e+07, 18847466, 18853222, 1.88545e+07, 18856048, 18857980, 2.35832e+06, 643.133, 2.35787e+06, 2.35877e+06, 2357363, 2357673, 2.35849e+06, 2359062, 2359447, 2.01922e+07, 2337.04, 2.01906e+07, 2.01938e+07, 20187447, 20190219, 2.01933e+07, 20194568, 20195392, 2525842, 669.342, 2.52537e+06, 2.52631e+06, 2524881, 2525172, 2526055, 2526502, 2527143
Wed Aug 30 11:50:29 EDT 2017, 8, 5, 3006.03, 60.0542, 2963.72, 3048.34, 2952.99, 2955.69, 3014.69, 3082.36, 3086.49, 812689, 6632.52, 808016, 817362, 802196, 809524, 813084, 816224, 828904, 7289.6, 1465.47, 6257.1, 8322.1, 5234, 6181, 7376, 9095, 10305, 2399.7, 768.579, 1858.19, 2941.21, 1460, 1626, 2430.5, 3640, 3722, 17313.7, 276.394, 17119, 17508.4, 17053, 17132, 17231, 17734, 17922, 2345.6, 126.3, 2256.61, 2434.59, 2239, 2248, 2328.5, 2561, 2599, 4.18117e+07, 12770.5, 4.18027e+07, 4.18207e+07, 41788817, 41805826, 4.18109e+07, 41830305, 41832084, 5234403, 6634.86, 5.22973e+06, 5.23908e+06, 5226954, 5230463, 5233440, 5243149, 5248849, 5.04496e+07, 5148.73, 5.0446e+07, 5.04532e+07, 50441676, 50445532, 5.04506e+07, 50455824, 50457056, 6.30963e+06, 891.629, 6.309e+06, 6.31026e+06, 6308342, 6308863, 6.30982e+06, 6310808, 6311121
Wed Aug 30 13:50:05 EDT 2017, 16, 1, 39.072, 1.18332, 38.2383, 39.9057, 37.38, 37.89, 39.685, 40.02, 41.21, 139305, 292.738, 139099, 139511, 138768, 139164, 139392, 139476, 139896, 896.3, 53.1941, 858.822, 933.778, 813, 860, 895.5, 966, 979, 203.2, 24.6163, 185.856, 220.544, 166, 180, 210, 238, 240, 6620.1, 14.9295, 6609.58, 6630.62, 6596, 6610, 6628.5, 6632, 6643, 424.5, 5.27731, 420.782, 428.218, 419, 420, 425, 430, 437, 9.81263e+06, 1181.13, 9.8118e+06, 9.81346e+06, 9810355, 9811906, 9812962, 9813921, 9814205, 614614, 319.434, 614389, 614839, 614263, 614355, 614669, 615149, 615174, 1.01219e+07, 1293.28, 1.0121e+07, 1.01228e+07, 10119936, 10120616, 10122343, 10123855, 10123870, 633909, 196.267, 633771, 634047, 633527, 633769, 634026, 634123, 634172
