# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Sat Sep 23 12:00:26 EDT 2017, 2, 25, 47.495, 0.977551, 46.8063, 48.1837, 46.01, 46.93, 47.69, 48.76, 49.11, 684444, 10020.6, 677384, 691504, 668864, 670440, 691248, 693084, 694652, 46674.5, 20892.7, 31954.4, 61394.6, 14023, 17524, 61120.5, 63422, 65932, 45783.2, 21828.3, 30404, 61162.4, 11340, 16631, 60865, 63419, 65932, 118069, 2065.24, 116614, 119524, 115021, 115162, 119308, 119817, 120472, 60911.1, 2113.96, 59421.7, 62400.5, 57677, 58047, 62262, 62752, 63409, 5.57624e+06, 42679.1, 5.54617e+06, 5.60631e+06, 5514111, 5516434, 5600534, 5620008, 5623509, 2.82686e+06, 43635.4, 2.79612e+06, 2.8576e+06, 2760154, 2767719, 2.85424e+06, 2862950, 2876723, 1.26251e+07, 2450.6, 1.26234e+07, 1.26268e+07, 12621469, 12622752, 12626096, 12627777, 12629003, 6.31806e+06, 3323.34, 6.31572e+06, 6.3204e+06, 6311630, 6316451, 6.31908e+06, 6321820, 6322356
Sat Sep 23 12:02:23 EDT 2017, 2, 50, 73.562, 1.72229, 72.3486, 74.7754, 69.44, 73.96, 74.43, 74.60, 74.89, 1.34549e+06, 10685, 1.33796e+06, 1.35302e+06, 1318540, 1345204, 1350594, 1353444, 1356120, 68023, 20945.8, 53265.5, 82780.5, 12806, 68613, 77091.5, 82875, 87901, 67852.1, 21316.1, 52833.7, 82870.5, 11404, 68502, 77087.5, 82875, 87894, 234940, 2370.29, 233270, 236610, 228894, 234809, 235838, 236977, 237162, 120865, 2404.12, 119171, 122559, 114719, 120763, 121772, 122795, 123285, 6.81639e+06, 28241, 6.79649e+06, 6.83629e+06, 6743488, 6815825, 6827321, 6839205, 6843941, 3.45207e+06, 28679.7, 3.43186e+06, 3.47228e+06, 3377766, 3451536, 3.46307e+06, 3474156, 3481208, 25133061, 5555.18, 2.51291e+07, 2.5137e+07, 25125547, 25127652, 2.51322e+07, 25140866, 25142409, 12572829, 7887.05, 1.25673e+07, 1.25784e+07, 12563740, 12565549, 12573490, 12580583, 12589324
Sat Sep 23 12:04:51 EDT 2017, 2, 75, 94.555, 3.34389, 92.199, 96.911, 89.58, 90.82, 96.66, 98.03, 98.64, 1.98542e+06, 17084.2, 1.97338e+06, 1.99746e+06, 1958200, 1975280, 1991248, 2007868, 2009004, 60891.4, 26967.9, 41891, 79891.8, 15572, 45522, 71911.5, 92157, 93784, 59778.5, 28450.1, 39733.8, 79823.2, 9596, 42607, 71882.5, 92157, 93742, 348726, 3665.06, 346144, 351308, 342780, 346685, 349792, 353612, 353721, 177512, 3690.28, 174912, 180112, 171653, 175301, 178670, 182294, 182656, 7.52833e+06, 35483.9, 7.50333e+06, 7.55333e+06, 7468591, 7508653, 7.54065e+06, 7572105, 7573616, 3.80079e+06, 36903.7, 3.77479e+06, 3.82679e+06, 3738223, 3778082, 3815018, 3844968, 3847597, 3.74628e+07, 15073.5, 3.74522e+07, 3.74734e+07, 37445422, 37450415, 3.74643e+07, 37487670, 37488510, 1.87401e+07, 11670.5, 1.87319e+07, 1.87483e+07, 18725551, 18730583, 18741874, 18750781, 18765341
Sat Sep 23 12:07:24 EDT 2017, 2, 100, 118.14, 4.75599, 114.789, 121.491, 110.66, 116.64, 118.89, 119.35, 129.45, 2.61756e+06, 13757.9, 2.60787e+06, 2.62725e+06, 2593644, 2607348, 2622436, 2630180, 2637604, 65213, 22436.1, 49405.5, 81020.5, 17538, 55266, 74688.5, 85138, 93571, 62634.9, 25421.2, 44724.3, 80545.5, 9704, 55103, 74639, 84986, 88720, 462558, 3149.64, 460339, 464777, 457021, 460320, 463637, 465007, 468537, 234105, 3077.19, 231937, 236273, 228546, 232203, 235430, 236824, 238866, 8.10316e+06, 32203.2, 8.08047e+06, 8.12585e+06, 8041780, 8085513, 8.11345e+06, 8126588, 8162385, 4.08801e+06, 33177.7, 4.06463e+06, 4.11139e+06, 4022056, 4075593, 4102468, 4115555, 4133179, 4.96813e+07, 22026.5, 4.96658e+07, 4.96968e+07, 49655127, 49663815, 4.96825e+07, 49702902, 49732874, 2.48505e+07, 14678.3, 2.48402e+07, 2.48608e+07, 24828681, 24845669, 2.48486e+07, 24874676, 24878932
Sat Sep 23 12:09:40 EDT 2017, 4, 25, 23.723, 0.516024, 23.3594, 24.0866, 22.92, 23.27, 23.87, 24.46, 24.50, 351969, 6806.56, 347173, 356765, 342136, 344212, 356274, 359660, 360268, 107240, 20198.7, 93008.9, 121471, 79774, 83896, 118702, 129941, 132276, 43072.1, 6841.86, 38251.6, 47892.6, 32158, 37189, 45408.5, 51402, 51564, 239306, 3949.01, 236524, 242088, 234205, 234923, 240951, 243715, 244363, 61428.1, 1389.11, 60449.4, 62406.8, 59381, 59887, 62284, 62878, 63128, 5.72381e+06, 80933.7, 5.66679e+06, 5.78083e+06, 5620697, 5629667, 5.7579e+06, 5813533, 5832233, 1.46436e+06, 29015.4, 1.44392e+06, 1.4848e+06, 1422177, 1430793, 1482555, 1494476, 1501993, 1.26232e+07, 2384.8, 1.26215e+07, 1.26249e+07, 12619957, 12621024, 1.2624e+07, 12626129, 12627512, 3.16064e+06, 2543.24, 3.15885e+06, 3.16243e+06, 3156853, 3158007, 3.16156e+06, 3162685, 3165076
Sat Sep 23 12:10:57 EDT 2017, 4, 50, 36.925, 0.886095, 36.3007, 37.5493, 35.83, 36.17, 37.095, 37.98, 38.27, 683038, 9091.16, 676633, 689443, 671912, 674948, 690756, 691368, 695716, 128994, 45818.7, 96712.2, 161276, 80032, 87483, 154200, 181070, 195782, 51919.2, 13261.6, 42575.7, 61262.7, 35097, 39482, 60975.5, 66816, 69838, 470440, 6607.01, 465785, 475095, 463443, 464367, 473712, 477603, 480606, 119856, 2125.56, 118358, 121354, 117145, 117847, 121475, 122084, 122694, 6.91603e+06, 79680.9, 6.85989e+06, 6.97217e+06, 6830949, 6842323, 6958282, 7001561, 7042176, 1.75787e+06, 24634.5, 1.74051e+06, 1.77523e+06, 1727088, 1734619, 1777519, 1781366, 1792482, 2.51325e+07, 8621.75, 2.51264e+07, 2.51386e+07, 25114723, 25126699, 25135793, 25141660, 25145634, 6.29154e+06, 5378.57, 6.28775e+06, 6.29533e+06, 6281100, 6287666, 6.29323e+06, 6297267, 6299869
Sat Sep 23 12:12:10 EDT 2017, 4, 75, 49.129, 1.32684, 48.1942, 50.0638, 47.26, 47.89, 49.985, 50.59, 51.31, 1.01155e+06, 11339.1, 1.00356e+06, 1.01954e+06, 995740, 997548, 1017690, 1022728, 1027072, 151307, 53152.2, 113858, 188756, 80465, 93873, 190564, 203556, 227381, 60374.2, 15608.4, 49377.2, 71371.2, 37044, 43582, 68776.5, 75115, 84234, 703253, 8745.56, 697091, 709415, 692013, 693617, 709634, 711134, 716166, 178586, 2594.68, 176758, 180414, 174778, 175482, 180167, 180664, 182373, 7654733, 78402.3, 7.59949e+06, 7.70997e+06, 7551797, 7570770, 7710527, 7728141, 7771185, 1.94161e+06, 21505.3, 1.92646e+06, 1.95676e+06, 1909426, 1918168, 1953608, 1960351, 1975059, 37468610, 12428.4, 3.74599e+07, 3.74774e+07, 37442800, 37459446, 37472293, 37482157, 37486627, 9.37847e+06, 5544.77, 9.37456e+06, 9.38238e+06, 9370498, 9373493, 9.37988e+06, 9384599, 9388418
Sat Sep 23 12:13:23 EDT 2017, 4, 100, 59.228, 1.21891, 58.3692, 60.0868, 56.62, 58.66, 59.445, 60.19, 61.39, 1.32266e+06, 9461.71, 1.31599e+06, 1.32933e+06, 1309108, 1315428, 1326502, 1335560, 1337428, 133294, 42926.9, 103050, 163538, 76252, 92912, 156812, 187465, 198326, 50981.1, 12489.4, 42181.6, 59780.6, 33823, 40464, 55026, 68652, 73452, 927541, 7081.8, 922551, 932531, 918528, 920967, 930774, 937213, 938700, 233857, 2321.71, 232221, 235493, 230787, 231888, 234707, 236950, 237518, 8.19206e+06, 58108.5, 8.15112e+06, 8.233e+06, 8114587, 8142016, 8.22357e+06, 8267526, 8279400, 2.06902e+06, 16465.7, 2.05742e+06, 2.08062e+06, 2046396, 2056263, 2.07371e+06, 2092084, 2097992, 49680934, 25354.7, 4.96631e+07, 4.96988e+07, 49638245, 49663396, 49693247, 49711667, 49714260, 1.24348e+07, 9861.82, 1.24279e+07, 1.24417e+07, 12417415, 12429789, 1.24344e+07, 12441948, 12457368
Sat Sep 23 12:19:40 EDT 2017, 8, 25, 13.606, 0.281468, 13.4077, 13.8043, 13.18, 13.47, 13.505, 14.10, 14.10, 223035, 940.628, 222372, 223698, 221720, 222344, 223098, 224308, 224832, 241535, 12108.4, 233004, 250066, 223296, 227157, 246438, 254057, 260231, 43703, 2608, 41865.5, 45540.5, 39690, 42234, 44081, 47068, 48377, 504190, 5418.44, 500372, 508008, 496014, 497668, 506756, 508956, 513443, 66242.6, 1128.61, 65447.4, 67037.8, 64174, 65340, 66629, 67334, 68199, 6.08192e+06, 68011.1, 6.034e+06, 6.12984e+06, 5981561, 6001682, 6117426, 6141924, 6195192, 881392, 2523.93, 879614, 883170, 878700, 879505, 881074, 883541, 887501, 1.26229e+07, 2530.18, 1.26211e+07, 1.26247e+07, 12617894, 12620350, 12624643, 12625296, 12625772, 2.02038e+06, 4212.44, 2.01741e+06, 2.02335e+06, 2016229, 2016995, 2.01955e+06, 2026017, 2030104
Sat Sep 23 12:21:53 EDT 2017, 8, 50, 22.273, 0.81047, 21.702, 22.844, 20.99, 21.62, 22.505, 23.11, 23.81, 436168, 1008.67, 435457, 436879, 434488, 435568, 436196, 437192, 438200, 393537, 31931.7, 371039, 416035, 337807, 373740, 406674, 434522, 437009, 64686, 5648.06, 60706.6, 68665.4, 55906, 60753, 66273.5, 71864, 72377, 1.00524e+06, 12604.8, 996359, 1.01412e+06, 983743, 996787, 1009348, 1021133, 1025128, 130651, 2583.08, 128831, 132471, 126740, 128609, 130997, 134346, 135051, 7.44962e+06, 92840.3, 7.38421e+06, 7.51503e+06, 7291657, 7385838, 7.47742e+06, 7567989, 7600078, 1.07835e+06, 1547.28, 1.07726e+06, 1.07944e+06, 1076506, 1076950, 1078454, 1080729, 1080993, 2.51283e+07, 6828.19, 2.51235e+07, 2.51331e+07, 25118256, 25123260, 25130098, 25135451, 25141505, 4.0179e+06, 4795.89, 4.01452e+06, 4.02128e+06, 4010370, 4013530, 4.02058e+06, 4023877, 4024220
