# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Mon Aug 14 10:10:40 EDT 2017, 1, 1, 4.968, 0.121145, 4.88265, 5.05335, 4.87, 4.89, 4.935, 5.19, 5.22, 66504, 2.52982, 66502.2, 66505.8, 66500, 66504, 66504, 66508, 66508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 490557, 0, 490557, 490557, 490557, 490557, 490557, 490557, 490557, 505221, 0, 505221, 505221, 505221, 505221, 505221, 505221, 505221
Mon Aug 14 10:11:42 EDT 2017, 1, 2, 7.398, 0.140982, 7.29867, 7.49733, 7.28, 7.29, 7.34, 7.60, 7.64, 118034, 2, 118033, 118035, 118032, 118032, 118036, 118036, 118036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 942558, 0, 942558, 942558, 942558, 942558, 942558, 942558, 942558, 1009658, 0, 1009658, 1009658, 1009658, 1009658, 1009658, 1009658, 1009658
Mon Aug 14 10:12:49 EDT 2017, 1, 5, 14.216, 0.198605, 14.0761, 14.3559, 13.90, 14.20, 14.23, 14.50, 14.55, 273267, 609.605, 272837, 273697, 273060, 273064, 273064, 273068, 275096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2091231, 0, 2091231, 2091231, 2091231, 2091231, 2091231, 2091231, 2091231, 2527353, 0, 2527353, 2527353, 2527353, 2527353, 2527353, 2527353, 2527353
Mon Aug 14 10:14:00 EDT 2017, 1, 10, 25.421, 0.218653, 25.2669, 25.5751, 24.99, 25.31, 25.47, 25.65, 25.76, 531506, 2, 531505, 531507, 531504, 531504, 531508, 531508, 531508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3466964, 0, 3466964, 3466964, 3466964, 3466964, 3466964, 3466964, 3466964, 5057498, 0, 5057498, 5057498, 5057498, 5057498, 5057498, 5057498, 5057498
Mon Aug 14 10:15:11 EDT 2017, 1, 15, 36.107, 0.882055, 35.4855, 36.7285, 33.73, 36.09, 36.275, 36.77, 37.16, 789925, 512.466, 789564, 790286, 789588, 789588, 789592, 790708, 790708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4389198, 0, 4389198, 4389198, 4389198, 4389198, 4389198, 4389198, 4389198, 7584135, 0, 7584135, 7584135, 7584135, 7584135, 7584135, 7584135, 7584135
Mon Aug 14 10:16:28 EDT 2017, 1, 20, 46.41, 1.76904, 45.1636, 47.6564, 43.96, 44.52, 47.685, 48.19, 48.20, 1.04739e+06, 375.519, 1.04713e+06, 1.04765e+06, 1047144, 1047148, 1047150, 1047956, 1047988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5032299, 0, 5032299, 5032299, 5032299, 5032299, 5032299, 5032299, 5032299, 10105571, 0, 10105571, 10105571, 10105571, 10105571, 10105571, 10105571, 10105571
