# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Mon Aug 14 10:18:50 EDT 2017, 1, 1, 7.26, 0.146219, 7.15698, 7.36302, 6.98, 7.29, 7.3, 7.36, 7.46, 66922.4, 1.95959, 66921, 66923.8, 66920, 66920, 66924, 66924, 66924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 491395, 0, 491395, 491395, 491395, 491395, 491395, 491395, 491395, 505860, 0, 505860, 505860, 505860, 505860, 505860, 505860, 505860
Mon Aug 14 10:19:56 EDT 2017, 1, 2, 10.789, 1.75686, 9.55119, 12.0268, 7.29, 11.47, 11.66, 11.86, 11.87, 108295, 20695.4, 93713.9, 122876, 66920, 118380, 118384, 118388, 120420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 852062, 180334, 725007, 979117, 491395, 942229, 942229, 942229, 942229, 908914, 201527, 766927, 1.0509e+06, 505860, 1009677, 1009677, 1009677, 1009677
Mon Aug 14 10:21:08 EDT 2017, 1, 5, 23.171, 0.265987, 22.9836, 23.3584, 22.92, 22.92, 23.25, 23.51, 23.57, 273390, 2.6533, 273388, 273392, 273388, 273388, 273392, 273392, 273396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2089062, 0, 2089062, 2089062, 2089062, 2089062, 2089062, 2089062, 2089062, 2525678, 0, 2525678, 2525678, 2525678, 2525678, 2525678, 2525678, 2525678
Mon Aug 14 10:22:29 EDT 2017, 1, 10, 39.54, 0.408974, 39.2519, 39.8281, 39.10, 39.15, 39.6, 40.09, 40.34, 531839, 1.83301, 531838, 531840, 531836, 531836, 531840, 531840, 531840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3467152, 0, 3467152, 3467152, 3467152, 3467152, 3467152, 3467152, 3467152, 5056044, 0, 5056044, 5056044, 5056044, 5056044, 5056044, 5056044, 5056044
Mon Aug 14 10:23:40 EDT 2017, 1, 15, 51.813, 2.01977, 50.39, 53.236, 49.33, 49.36, 53.245, 53.59, 53.88, 790167, 446.602, 789852, 790482, 789940, 789944, 789944, 791060, 791060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4390467, 0, 4390467, 4390467, 4390467, 4390467, 4390467, 4390467, 4390467, 7582455, 0, 7582455, 7582455, 7582455, 7582455, 7582455, 7582455, 7582455
Mon Aug 14 10:24:57 EDT 2017, 1, 20, 63.459, 2.58872, 61.6351, 65.2829, 60.14, 60.46, 65.095, 65.90, 66.79, 1.0478e+06, 322.81, 1.04757e+06, 1.04803e+06, 1047640, 1047640, 1047644, 1048448, 1048452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5031066, 0, 5031066, 5031066, 5031066, 5031066, 5031066, 5031066, 5031066, 10105591, 0, 10105591, 10105591, 10105591, 10105591, 10105591, 10105591, 10105591
