# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jul  3 11:49:42 EDT 2017, 0.080, 150, 20, 5, 17, 493, 8, 24, 9, 29, 9.443, 1.633
Mon Jul  3 11:49:53 EDT 2017, 0.110, 131, 23, 4, 8, 577, 12, 13, 9, 35, 10.823, 1.643
Mon Jul  3 11:49:53 EDT 2017, 0.610, 151, 28, 8, 19, 427, 2, 33, 24, 15, 0.417, 0.427
Mon Jul  3 11:49:59 EDT 2017, 0.860, 121, 26, 2, 25, 502, 7, 23, 1, 25, 5.967, 1.510
Mon Jul  3 11:54:02 EDT 2017, 0.360, 141, 21, 6, 14, 352, 17, 43, 16, 45, 242.450, 5.250
Mon Jul  3 11:54:23 EDT 2017, 0.480, 126, 27, 5, 28, 315, 14, 38, 12, 20, 20.420, 1.753
Mon Jul  3 11:54:26 EDT 2017, 0.980, 146, 22, 9, 17, 465, 5, 18, 27, 40, 3.407, 1.150
Mon Jul  3 11:55:14 EDT 2017, 0.730, 136, 20, 3, 11, 390, 9, 48, 5, 30, 46.943, 2.797
Mon Jul  3 11:55:21 EDT 2017, 0.230, 156, 25, 7, 22, 540, 19, 28, 20, 10, 6.760, 1.343
Mon Jul  3 11:57:33 EDT 2017, 0.170, 124, 21, 9, 21, 558, 11, 46, 14, 38, 132.187, 4.863
Mon Jul  3 11:57:33 EDT 2017, 0.670, 144, 26, 5, 10, 408, 1, 26, 29, 18, 0.357, 0.380
Mon Jul  3 11:57:43 EDT 2017, 0.920, 134, 29, 7, 15, 483, 6, 36, 7, 28, 9.180, 1.603
Mon Jul  3 11:58:06 EDT 2017, 0.420, 154, 24, 3, 26, 333, 15, 16, 22, 48, 23.430, 1.797
Mon Jul  3 11:58:14 EDT 2017, 0.300, 139, 25, 8, 18, 371, 13, 21, 10, 23, 7.343, 1.177
Mon Jul  3 11:58:30 EDT 2017, 0.800, 159, 20, 4, 29, 521, 4, 41, 25, 43, 15.620, 2.367
Mon Jul  3 11:58:32 EDT 2017, 0.550, 129, 23, 6, 23, 446, 8, 11, 3, 33, 2.500, 0.763
Mon Jul  3 11:58:49 EDT 2017, 0.050, 149, 28, 2, 12, 596, 18, 31, 18, 13, 15.780, 2.253
Mon Jul  3 11:58:58 EDT 2017, 0.030, 138, 21, 7, 29, 319, 7, 25, 1, 40, 9.407, 1.440
Mon Jul  3 11:59:47 EDT 2017, 0.530, 158, 26, 3, 18, 469, 16, 45, 16, 20, 48.157, 2.953
Mon Jul  3 11:59:48 EDT 2017, 0.780, 128, 29, 9, 12, 394, 12, 15, 9, 10, 0.763, 0.347
Mon Jul  3 11:59:49 EDT 2017, 0.280, 148, 24, 5, 23, 544, 2, 35, 24, 30, 1.623, 0.807
Mon Jul  3 12:00:00 EDT 2017, 0.410, 123, 25, 6, 9, 582, 9, 40, 5, 15, 10.430, 1.613
Mon Jul  3 12:00:54 EDT 2017, 0.910, 143, 20, 2, 20, 432, 19, 20, 20, 35, 53.243, 2.783
Mon Jul  3 12:02:44 EDT 2017, 0.660, 133, 22, 8, 26, 507, 14, 30, 13, 45, 110.043, 4.373
Mon Jul  3 12:02:45 EDT 2017, 0.160, 153, 27, 4, 15, 357, 4, 10, 28, 25, 0.533, 0.510
Mon Jul  3 12:03:01 EDT 2017, 0.220, 126, 24, 2, 16, 338, 6, 32, 3, 42, 15.663, 1.760
Mon Jul  3 12:03:04 EDT 2017, 0.720, 146, 29, 6, 27, 488, 15, 12, 18, 22, 3.397, 0.890
Mon Jul  3 12:03:11 EDT 2017, 0.970, 136, 27, 4, 22, 413, 10, 42, 11, 12, 5.913, 1.020
Mon Jul  3 12:03:11 EDT 2017, 0.470, 156, 22, 8, 11, 563, 1, 22, 26, 32, 0.517, 0.533
Mon Jul  3 12:03:13 EDT 2017, 0.340, 131, 28, 3, 19, 526, 8, 17, 0, 17, 1.880, 0.853
Mon Jul  3 12:04:58 EDT 2017, 0.840, 151, 23, 7, 8, 376, 17, 37, 15, 37, 104.710, 3.633
Mon Jul  3 12:06:34 EDT 2017, 0.590, 121, 20, 5, 13, 451, 13, 27, 7, 47, 95.363, 3.877
Mon Jul  3 12:06:36 EDT 2017, 0.090, 141, 25, 9, 24, 301, 3, 47, 22, 27, 2.553, 0.917
Mon Jul  3 12:08:40 EDT 2017, 0.060, 122, 29, 8, 24, 385, 17, 39, 25, 36, 122.443, 3.807
Mon Jul  3 12:08:42 EDT 2017, 0.560, 142, 24, 4, 13, 535, 7, 19, 10, 16, 1.927, 0.980
Mon Jul  3 12:08:45 EDT 2017, 0.810, 132, 22, 6, 18, 310, 3, 49, 17, 26, 3.153, 0.940
Mon Jul  3 12:09:47 EDT 2017, 0.310, 152, 27, 2, 29, 460, 12, 29, 2, 46, 61.673, 3.377
Mon Jul  3 12:09:55 EDT 2017, 0.440, 137, 23, 9, 15, 498, 19, 14, 29, 21, 7.973, 1.430
Mon Jul  3 12:10:26 EDT 2017, 0.940, 157, 28, 5, 26, 348, 10, 34, 14, 41, 30.747, 2.067
Mon Jul  3 12:10:31 EDT 2017, 0.690, 127, 26, 7, 21, 573, 5, 24, 21, 31, 4.723, 1.237
Mon Jul  3 12:10:45 EDT 2017, 0.190, 147, 21, 3, 10, 423, 15, 44, 6, 11, 13.793, 1.637
Mon Jul  3 12:11:25 EDT 2017, 0.120, 134, 26, 5, 11, 441, 16, 21, 27, 38, 39.700, 2.410
Mon Jul  3 12:11:31 EDT 2017, 0.620, 154, 21, 9, 22, 591, 6, 41, 12, 18, 6.130, 1.540
Mon Jul  3 12:11:31 EDT 2017, 0.870, 124, 24, 3, 28, 366, 1, 11, 19, 28, 0.197, 0.203
Mon Jul  3 12:12:35 EDT 2017, 0.370, 144, 29, 7, 17, 516, 11, 31, 4, 48, 63.413, 3.470
Mon Jul  3 12:14:42 EDT 2017, 0.250, 129, 20, 4, 25, 479, 18, 46, 23, 23, 126.443, 4.497
Mon Jul  3 12:14:57 EDT 2017, 0.750, 149, 25, 8, 14, 329, 9, 26, 8, 43, 15.700, 1.753
Mon Jul  3 12:15:05 EDT 2017, 0.500, 139, 28, 2, 9, 554, 4, 36, 16, 33, 7.173, 1.613
Mon Jul  3 12:15:07 EDT 2017, 0.000, 159, 23, 6, 20, 404, 13, 16, 1, 13, 1.603, 0.603
Mon Jul  3 12:15:24 EDT 2017, 0.000, 139, 26, 4, 26, 592, 19, 24, 14, 16, 16.747, 1.820
Mon Jul  3 12:16:09 EDT 2017, 0.500, 159, 21, 8, 15, 442, 9, 44, 29, 36, 45.100, 3.117
Mon Jul  3 12:16:13 EDT 2017, 0.750, 129, 24, 2, 9, 517, 5, 14, 7, 46, 3.893, 1.130
Mon Jul  3 12:16:38 EDT 2017, 0.250, 149, 29, 6, 20, 367, 14, 34, 22, 26, 24.363, 2.013
Mon Jul  3 12:21:02 EDT 2017, 0.380, 124, 20, 5, 12, 329, 16, 49, 10, 41, 264.420, 5.330
Mon Jul  3 12:21:07 EDT 2017, 0.880, 144, 25, 9, 23, 479, 7, 29, 25, 21, 4.380, 1.170
Mon Jul  3 12:21:07 EDT 2017, 0.630, 134, 27, 3, 29, 404, 2, 39, 3, 11, 0.320, 0.287
Mon Jul  3 12:21:21 EDT 2017, 0.130, 154, 22, 7, 18, 554, 12, 19, 18, 31, 14.200, 1.790
Mon Jul  3 12:22:01 EDT 2017, 0.190, 127, 29, 9, 13, 536, 18, 36, 8, 19, 39.377, 2.410
Mon Jul  3 12:22:07 EDT 2017, 0.690, 147, 24, 5, 24, 386, 8, 16, 23, 39, 5.547, 1.387
Mon Jul  3 12:22:20 EDT 2017, 0.940, 137, 22, 7, 19, 461, 3, 46, 1, 49, 12.740, 2.030
Mon Jul  3 12:22:34 EDT 2017, 0.440, 157, 27, 3, 8, 311, 13, 26, 16, 29, 14.340, 1.407
Mon Jul  3 12:22:44 EDT 2017, 0.310, 132, 23, 8, 22, 348, 15, 11, 12, 44, 9.987, 1.293
Mon Jul  3 12:22:49 EDT 2017, 0.810, 152, 28, 4, 11, 498, 6, 31, 27, 24, 4.947, 1.107
Mon Jul  3 12:22:50 EDT 2017, 0.560, 122, 25, 6, 16, 423, 1, 21, 5, 14, 0.280, 0.240
Mon Jul  3 12:24:30 EDT 2017, 0.060, 142, 20, 2, 27, 573, 11, 41, 20, 34, 99.547, 4.693
Mon Jul  3 12:24:42 EDT 2017, 0.090, 121, 24, 3, 21, 489, 10, 30, 21, 20, 12.267, 1.817
Mon Jul  3 12:24:51 EDT 2017, 0.590, 141, 29, 7, 10, 339, 19, 10, 6, 40, 8.557, 1.083
Mon Jul  3 12:26:33 EDT 2017, 0.840, 131, 27, 5, 16, 564, 15, 40, 28, 30, 101.203, 4.323
Mon Jul  3 12:26:33 EDT 2017, 0.340, 151, 22, 9, 27, 414, 5, 20, 13, 10, 0.453, 0.350
Mon Jul  3 12:26:37 EDT 2017, 0.470, 136, 28, 2, 18, 376, 8, 15, 17, 35, 3.903, 0.970
Mon Jul  3 12:26:58 EDT 2017, 0.970, 156, 23, 6, 29, 526, 17, 35, 2, 15, 20.313, 2.037
Mon Jul  3 12:27:10 EDT 2017, 0.720, 126, 21, 4, 24, 301, 12, 25, 24, 25, 11.803, 1.297
Mon Jul  3 12:27:18 EDT 2017, 0.220, 146, 26, 8, 13, 451, 3, 45, 9, 45, 8.163, 1.550
Mon Jul  3 12:27:27 EDT 2017, 0.160, 133, 21, 6, 9, 470, 9, 28, 15, 22, 9.170, 1.550
Mon Jul  3 12:31:25 EDT 2017, 0.660, 153, 26, 2, 20, 320, 18, 48, 0, 42, 237.023, 5.137
Mon Jul  3 12:31:43 EDT 2017, 0.910, 123, 29, 8, 25, 545, 14, 18, 23, 32, 18.180, 1.927
Mon Jul  3 12:31:44 EDT 2017, 0.410, 143, 24, 4, 14, 395, 4, 38, 8, 12, 1.120, 0.527
Mon Jul  3 12:32:08 EDT 2017, 0.280, 128, 25, 7, 28, 433, 6, 43, 19, 37, 23.293, 2.127
Mon Jul  3 12:32:22 EDT 2017, 0.780, 148, 20, 3, 17, 583, 16, 23, 4, 17, 14.303, 1.827
Mon Jul  3 12:32:41 EDT 2017, 0.530, 138, 23, 9, 11, 358, 11, 33, 26, 27, 17.977, 1.667
Mon Jul  3 12:32:42 EDT 2017, 0.030, 158, 28, 5, 22, 508, 2, 13, 11, 47, 0.847, 0.683
Mon Jul  3 12:33:10 EDT 2017, 0.050, 129, 22, 8, 16, 409, 14, 48, 27, 16, 27.830, 2.050
Mon Jul  3 12:33:15 EDT 2017, 0.550, 149, 27, 4, 27, 559, 4, 28, 12, 36, 4.920, 1.383
Mon Jul  3 12:33:56 EDT 2017, 0.800, 139, 29, 6, 21, 334, 9, 38, 19, 46, 40.943, 2.320
Mon Jul  3 12:34:16 EDT 2017, 0.300, 159, 24, 2, 10, 484, 19, 18, 4, 26, 20.057, 2.033
Mon Jul  3 12:34:44 EDT 2017, 0.420, 134, 26, 9, 19, 522, 11, 23, 23, 41, 27.927, 2.463
Mon Jul  3 12:34:46 EDT 2017, 0.920, 154, 21, 5, 8, 372, 2, 43, 8, 21, 1.270, 0.637
Mon Jul  3 12:34:46 EDT 2017, 0.670, 124, 23, 7, 13, 597, 7, 13, 15, 11, 0.650, 0.480
Mon Jul  3 12:35:47 EDT 2017, 0.170, 144, 28, 3, 24, 447, 16, 33, 0, 31, 60.367, 3.100
Mon Jul  3 12:35:49 EDT 2017, 0.240, 136, 24, 5, 28, 428, 13, 11, 25, 18, 2.040, 0.817
Mon Jul  3 12:35:53 EDT 2017, 0.740, 156, 29, 9, 17, 578, 3, 31, 10, 38, 3.540, 1.367
Mon Jul  3 12:36:07 EDT 2017, 0.990, 126, 26, 3, 12, 353, 8, 21, 17, 48, 14.497, 1.533
Mon Jul  3 12:37:55 EDT 2017, 0.490, 146, 21, 7, 23, 503, 17, 41, 2, 28, 107.120, 4.233
Mon Jul  3 12:39:07 EDT 2017, 0.360, 121, 27, 4, 9, 465, 10, 36, 29, 43, 71.563, 3.483
Mon Jul  3 12:39:07 EDT 2017, 0.860, 141, 22, 8, 20, 315, 1, 16, 14, 23, 0.280, 0.270
Mon Jul  3 12:39:13 EDT 2017, 0.610, 131, 20, 2, 26, 540, 6, 46, 21, 13, 5.700, 1.390
Mon Jul  3 12:39:45 EDT 2017, 0.110, 151, 25, 6, 15, 390, 15, 26, 6, 33, 31.410, 2.337
Mon Jul  3 12:39:46 EDT 2017, 0.080, 130, 28, 7, 11, 306, 5, 17, 3, 22, 0.843, 0.400
Mon Jul  3 12:41:54 EDT 2017, 0.580, 150, 23, 3, 22, 456, 14, 37, 18, 42, 128.077, 4.697
Mon Jul  3 12:43:01 EDT 2017, 0.830, 120, 21, 9, 28, 381, 19, 27, 11, 32, 65.967, 2.813
Mon Jul  3 12:43:10 EDT 2017, 0.330, 140, 26, 5, 17, 531, 10, 47, 26, 12, 9.020, 1.603
Mon Jul  3 12:43:15 EDT 2017, 0.450, 125, 22, 6, 25, 568, 3, 32, 0, 37, 5.177, 1.413
Mon Jul  3 12:43:17 EDT 2017, 0.950, 145, 27, 2, 14, 418, 12, 12, 15, 17, 1.623, 0.643
Mon Jul  3 12:44:56 EDT 2017, 0.700, 135, 25, 8, 8, 493, 17, 42, 7, 27, 98.437, 3.970
Mon Jul  3 12:45:07 EDT 2017, 0.200, 155, 20, 4, 19, 343, 7, 22, 22, 47, 10.983, 1.570
Mon Jul  3 12:45:11 EDT 2017, 0.140, 123, 27, 2, 23, 362, 4, 44, 1, 24, 4.373, 1.003
Mon Jul  3 12:46:08 EDT 2017, 0.640, 143, 22, 6, 12, 512, 13, 24, 16, 44, 55.900, 3.230
Mon Jul  3 12:48:06 EDT 2017, 0.890, 133, 24, 4, 18, 437, 18, 34, 9, 34, 117.787, 4.237
Mon Jul  3 12:48:07 EDT 2017, 0.390, 153, 29, 8, 29, 587, 8, 14, 24, 14, 0.943, 0.627
Mon Jul  3 12:48:08 EDT 2017, 0.270, 138, 20, 3, 15, 550, 1, 29, 5, 39, 1.167, 0.937
Mon Jul  3 12:48:28 EDT 2017, 0.770, 158, 25, 7, 26, 400, 11, 49, 20, 19, 19.033, 1.847
Mon Jul  3 12:48:48 EDT 2017, 0.520, 128, 28, 5, 21, 475, 16, 19, 13, 29, 19.983, 1.813
Mon Jul  3 12:49:10 EDT 2017, 0.020, 148, 23, 9, 10, 325, 6, 39, 28, 49, 22.097, 2.033
Mon Jul  3 12:49:50 EDT 2017, 0.020, 123, 28, 6, 27, 346, 11, 46, 7, 28, 40.070, 2.283
Mon Jul  3 12:49:53 EDT 2017, 0.520, 143, 23, 2, 16, 496, 2, 26, 22, 48, 2.727, 1.210
Mon Jul  3 12:50:18 EDT 2017, 0.770, 133, 20, 8, 11, 421, 7, 36, 0, 38, 23.993, 2.237
Mon Jul  3 12:50:24 EDT 2017, 0.270, 153, 25, 4, 22, 571, 16, 16, 15, 18, 6.113, 1.353
Mon Jul  3 12:50:51 EDT 2017, 0.400, 138, 24, 7, 8, 533, 14, 21, 11, 33, 26.387, 2.110
Mon Jul  3 12:50:52 EDT 2017, 0.900, 158, 29, 3, 19, 383, 4, 41, 26, 13, 1.213, 0.490
Mon Jul  3 12:50:54 EDT 2017, 0.650, 128, 27, 9, 24, 458, 9, 11, 4, 23, 1.607, 0.697
Mon Jul  3 12:52:35 EDT 2017, 0.150, 148, 22, 5, 13, 308, 18, 31, 19, 43, 101.093, 3.293
Mon Jul  3 12:52:37 EDT 2017, 0.210, 131, 25, 3, 17, 327, 10, 13, 13, 25, 2.347, 0.780
Mon Jul  3 12:52:39 EDT 2017, 0.710, 151, 20, 7, 28, 477, 1, 33, 28, 45, 1.287, 0.840
Mon Jul  3 12:52:44 EDT 2017, 0.960, 121, 22, 5, 23, 402, 5, 23, 5, 35, 4.907, 1.090
Mon Jul  3 12:53:07 EDT 2017, 0.460, 141, 27, 9, 12, 552, 15, 43, 20, 15, 23.313, 2.130
Mon Jul  3 12:54:33 EDT 2017, 0.340, 126, 21, 2, 20, 590, 12, 38, 9, 30, 84.957, 4.223
Mon Jul  3 12:54:33 EDT 2017, 0.840, 146, 26, 6, 9, 440, 3, 18, 24, 10, 0.267, 0.273
Mon Jul  3 12:54:50 EDT 2017, 0.590, 136, 28, 4, 15, 515, 8, 48, 2, 20, 16.480, 2.037
Mon Jul  3 12:55:54 EDT 2017, 0.090, 156, 23, 8, 26, 365, 17, 28, 17, 40, 64.197, 2.957
Mon Jul  3 12:55:55 EDT 2017, 0.120, 135, 20, 9, 22, 449, 2, 17, 16, 14, 0.290, 0.307
Mon Jul  3 12:57:02 EDT 2017, 0.620, 155, 25, 5, 11, 599, 12, 37, 1, 34, 67.660, 4.050
Mon Jul  3 12:58:27 EDT 2017, 0.870, 125, 28, 7, 17, 374, 17, 27, 23, 44, 83.927, 3.240
Mon Jul  3 12:58:46 EDT 2017, 0.370, 145, 23, 3, 28, 524, 7, 47, 8, 24, 19.593, 2.427
Mon Jul  3 12:59:05 EDT 2017, 0.490, 120, 26, 8, 14, 486, 5, 32, 19, 49, 18.270, 2.137
Mon Jul  3 12:59:10 EDT 2017, 0.990, 140, 21, 4, 25, 336, 14, 12, 4, 29, 4.957, 0.980
Mon Jul  3 13:00:27 EDT 2017, 0.740, 130, 24, 6, 19, 561, 19, 42, 27, 19, 76.293, 3.617
Mon Jul  3 13:00:41 EDT 2017, 0.240, 150, 29, 2, 8, 411, 10, 22, 12, 39, 14.757, 1.877
Mon Jul  3 13:00:42 EDT 2017, 0.180, 127, 23, 4, 13, 393, 1, 40, 21, 11, 0.277, 0.247
Mon Jul  3 13:00:53 EDT 2017, 0.680, 147, 28, 8, 24, 543, 11, 20, 6, 31, 11.133, 1.603
Mon Jul  3 13:01:59 EDT 2017, 0.930, 137, 26, 2, 29, 318, 15, 30, 29, 41, 65.857, 2.803
Mon Jul  3 13:02:00 EDT 2017, 0.430, 157, 21, 6, 18, 468, 6, 10, 14, 21, 0.793, 0.520
Mon Jul  3 13:02:06 EDT 2017, 0.310, 132, 29, 5, 26, 505, 4, 25, 18, 46, 6.020, 1.383
Mon Jul  3 13:02:45 EDT 2017, 0.810, 152, 24, 9, 15, 355, 13, 45, 3, 26, 38.507, 2.283
Mon Jul  3 13:02:53 EDT 2017, 0.560, 122, 22, 3, 10, 580, 18, 15, 25, 16, 7.653, 1.457
Mon Jul  3 13:03:14 EDT 2017, 0.060, 142, 27, 7, 21, 430, 8, 35, 10, 36, 21.133, 2.003
Mon Jul  3 13:03:39 EDT 2017, 0.040, 134, 22, 2, 15, 454, 16, 20, 25, 28, 24.573, 2.147
Mon Jul  3 13:04:04 EDT 2017, 0.540, 154, 27, 6, 26, 304, 7, 40, 10, 48, 25.323, 1.947
Mon Jul  3 13:04:05 EDT 2017, 0.790, 124, 25, 4, 21, 529, 2, 10, 17, 38, 0.510, 0.473
Mon Jul  3 13:04:14 EDT 2017, 0.290, 144, 20, 8, 10, 379, 12, 30, 2, 18, 9.100, 1.423
Mon Jul  3 13:07:28 EDT 2017, 0.410, 129, 29, 3, 23, 416, 19, 45, 28, 33, 193.113, 4.873
Mon Jul  3 13:07:30 EDT 2017, 0.910, 149, 24, 7, 12, 566, 9, 25, 13, 13, 2.580, 0.957
Mon Jul  3 13:07:33 EDT 2017, 0.660, 139, 21, 5, 18, 341, 4, 35, 21, 23, 2.653, 0.953
Mon Jul  3 13:07:50 EDT 2017, 0.160, 159, 26, 9, 29, 491, 14, 15, 6, 43, 16.523, 2.047
Mon Jul  3 13:09:08 EDT 2017, 0.230, 122, 20, 7, 25, 510, 15, 38, 27, 26, 77.870, 3.593
Mon Jul  3 13:09:14 EDT 2017, 0.730, 142, 25, 3, 14, 360, 6, 18, 12, 46, 5.283, 1.177
Mon Jul  3 13:09:15 EDT 2017, 0.980, 132, 28, 9, 8, 585, 1, 48, 19, 36, 1.467, 1.077
Mon Jul  3 13:09:20 EDT 2017, 0.480, 152, 23, 5, 19, 435, 10, 28, 4, 16, 4.970, 1.120
Mon Jul  3 13:09:31 EDT 2017, 0.350, 137, 27, 6, 11, 397, 18, 13, 23, 31, 10.423, 1.280
Mon Jul  3 13:09:34 EDT 2017, 0.850, 157, 22, 2, 22, 547, 8, 33, 8, 11, 3.033, 1.067
Mon Jul  3 13:09:35 EDT 2017, 0.600, 127, 24, 8, 27, 322, 3, 23, 15, 21, 0.723, 0.383
Mon Jul  3 13:11:37 EDT 2017, 0.100, 147, 29, 4, 16, 472, 13, 43, 0, 41, 121.400, 4.630
Mon Jul  3 13:11:40 EDT 2017, 0.070, 125, 25, 5, 10, 557, 7, 34, 3, 12, 3.063, 1.007
Mon Jul  3 13:11:53 EDT 2017, 0.570, 145, 20, 9, 21, 407, 17, 14, 18, 32, 12.670, 1.613
Mon Jul  3 13:14:30 EDT 2017, 0.820, 135, 23, 3, 27, 482, 12, 44, 11, 42, 156.330, 5.143
Mon Jul  3 13:14:31 EDT 2017, 0.320, 155, 28, 7, 16, 332, 3, 24, 26, 22, 0.820, 0.527
Mon Jul  3 13:14:52 EDT 2017, 0.450, 130, 21, 4, 29, 369, 10, 19, 7, 47, 20.607, 1.893
Mon Jul  3 13:16:27 EDT 2017, 0.950, 150, 26, 8, 18, 519, 19, 39, 22, 27, 95.303, 4.147
Mon Jul  3 13:16:42 EDT 2017, 0.700, 120, 29, 2, 13, 444, 15, 29, 14, 17, 14.583, 1.797
Mon Jul  3 13:17:09 EDT 2017, 0.200, 140, 24, 6, 24, 594, 5, 49, 29, 37, 27.323, 2.803
Mon Jul  3 13:17:11 EDT 2017, 0.130, 138, 27, 8, 20, 575, 6, 27, 5, 10, 1.237, 0.690
Mon Jul  3 13:19:10 EDT 2017, 0.630, 158, 22, 4, 9, 425, 16, 47, 20, 30, 118.777, 4.510
Mon Jul  3 13:19:29 EDT 2017, 0.880, 128, 20, 6, 14, 500, 11, 17, 12, 40, 19.153, 2.130
Mon Jul  3 13:19:30 EDT 2017, 0.380, 148, 25, 2, 25, 350, 2, 37, 27, 20, 0.790, 0.473
Mon Jul  3 13:20:27 EDT 2017, 0.260, 123, 23, 9, 17, 313, 9, 42, 1, 45, 56.290, 2.673
Mon Jul  3 13:20:49 EDT 2017, 0.760, 143, 28, 5, 28, 463, 18, 22, 16, 25, 22.087, 2.050
Mon Jul  3 13:20:57 EDT 2017, 0.510, 133, 26, 7, 23, 388, 13, 32, 9, 15, 7.993, 1.360
Mon Jul  3 13:20:59 EDT 2017, 0.010, 153, 21, 3, 12, 538, 4, 12, 24, 35, 1.227, 0.690
Mon Jul  3 13:21:10 EDT 2017, 0.000, 126, 24, 7, 21, 471, 10, 16, 23, 38, 10.293, 1.660
Mon Jul  3 13:21:11 EDT 2017, 0.500, 146, 29, 3, 10, 321, 1, 36, 8, 18, 0.927, 0.937
Mon Jul  3 13:21:15 EDT 2017, 0.750, 136, 26, 9, 16, 546, 5, 26, 15, 28, 4.177, 1.290
Mon Jul  3 13:25:41 EDT 2017, 0.250, 156, 21, 5, 27, 396, 15, 46, 0, 48, 264.647, 6.673
Mon Jul  3 13:25:57 EDT 2017, 0.380, 131, 28, 6, 13, 434, 12, 31, 27, 23, 16.503, 1.610
Mon Jul  3 13:25:58 EDT 2017, 0.880, 151, 23, 2, 24, 584, 3, 11, 12, 43, 1.153, 0.753
Mon Jul  3 13:26:28 EDT 2017, 0.630, 121, 20, 8, 19, 359, 8, 41, 19, 33, 29.380, 2.223
Mon Jul  3 13:26:34 EDT 2017, 0.130, 141, 25, 4, 8, 509, 17, 21, 4, 13, 5.870, 1.197
Mon Jul  3 13:28:14 EDT 2017, 0.190, 139, 22, 2, 12, 490, 11, 43, 29, 36, 99.423, 4.637
Mon Jul  3 13:28:14 EDT 2017, 0.690, 159, 27, 6, 23, 340, 2, 23, 14, 16, 0.270, 0.273
Mon Jul  3 13:28:23 EDT 2017, 0.940, 129, 29, 4, 28, 565, 6, 33, 21, 26, 8.603, 1.773
Mon Jul  3 13:28:41 EDT 2017, 0.440, 149, 24, 8, 17, 415, 16, 13, 6, 46, 18.163, 1.777
Mon Jul  3 13:28:58 EDT 2017, 0.320, 124, 26, 3, 26, 377, 14, 28, 25, 21, 15.933, 1.477
Mon Jul  3 13:29:17 EDT 2017, 0.820, 144, 21, 7, 15, 527, 4, 48, 10, 41, 18.747, 2.490
Mon Jul  3 13:29:22 EDT 2017, 0.570, 134, 23, 5, 9, 302, 9, 18, 17, 31, 4.910, 0.967
Mon Jul  3 13:29:32 EDT 2017, 0.070, 154, 28, 9, 20, 452, 18, 38, 2, 11, 9.873, 1.297
Mon Jul  3 13:29:34 EDT 2017, 0.100, 132, 27, 8, 28, 537, 1, 49, 1, 42, 2.060, 1.150
Mon Jul  3 13:29:45 EDT 2017, 0.600, 152, 22, 4, 17, 387, 11, 29, 16, 22, 10.573, 1.397
Mon Jul  3 13:29:59 EDT 2017, 0.850, 122, 24, 6, 11, 462, 15, 39, 9, 12, 14.077, 1.557
Mon Jul  3 13:30:01 EDT 2017, 0.350, 142, 29, 2, 22, 312, 6, 19, 24, 32, 2.437, 0.773
Mon Jul  3 13:30:02 EDT 2017, 0.470, 127, 20, 9, 8, 349, 4, 24, 5, 17, 0.887, 0.550
Mon Jul  3 13:32:01 EDT 2017, 0.970, 147, 25, 5, 19, 499, 13, 44, 20, 37, 118.260, 4.810
Mon Jul  3 13:32:30 EDT 2017, 0.720, 137, 28, 7, 25, 424, 18, 14, 13, 47, 28.733, 2.340
Mon Jul  3 13:32:48 EDT 2017, 0.220, 157, 23, 3, 14, 574, 8, 34, 28, 27, 17.137, 2.490
Mon Jul  3 13:32:49 EDT 2017, 0.160, 120, 29, 5, 18, 593, 2, 12, 7, 40, 0.720, 0.873
Mon Jul  3 13:33:02 EDT 2017, 0.660, 140, 24, 9, 29, 443, 12, 32, 22, 20, 13.077, 1.513
Mon Jul  3 13:33:08 EDT 2017, 0.910, 130, 21, 3, 24, 518, 17, 22, 14, 10, 5.253, 1.243
Mon Jul  3 13:33:21 EDT 2017, 0.410, 150, 26, 7, 13, 368, 7, 42, 29, 30, 13.157, 1.453
Mon Jul  3 13:33:23 EDT 2017, 0.290, 135, 22, 4, 21, 331, 5, 37, 3, 15, 2.017, 0.700
Mon Jul  3 13:33:37 EDT 2017, 0.790, 155, 27, 8, 10, 481, 14, 17, 18, 35, 14.043, 1.610
Mon Jul  3 13:41:50 EDT 2017, 0.540, 125, 25, 2, 15, 406, 19, 47, 11, 45, 491.143, 7.653
Mon Jul  3 13:42:02 EDT 2017, 0.040, 145, 20, 6, 26, 556, 9, 27, 26, 25, 12.400, 1.900
Mon Jul  3 13:43:02 EDT 2017, 0.050, 137, 29, 3, 9, 363, 15, 31, 9, 38, 59.853, 2.653
Mon Jul  3 13:43:03 EDT 2017, 0.550, 157, 24, 7, 20, 513, 6, 11, 24, 18, 0.643, 0.407
Mon Jul  3 13:43:04 EDT 2017, 0.800, 127, 21, 5, 26, 438, 1, 41, 2, 28, 0.800, 0.677
Mon Jul  3 13:43:32 EDT 2017, 0.300, 147, 26, 9, 15, 588, 10, 21, 17, 48, 27.303, 2.643
Mon Jul  3 13:43:47 EDT 2017, 0.430, 122, 23, 2, 29, 551, 17, 16, 13, 23, 15.290, 1.670
Mon Jul  3 13:44:18 EDT 2017, 0.930, 142, 28, 6, 18, 401, 8, 36, 28, 43, 30.563, 2.343
Mon Jul  3 13:44:21 EDT 2017, 0.680, 132, 25, 4, 12, 476, 3, 26, 6, 33, 2.433, 0.983
