# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Sat Jul 29 22:21:08 EDT 2017,2,1,101.748,1.18287,100.915,102.581,100.47,100.71,101.655,103.49,104.29,317872,3040.82,315730,320014,315968,316044,316960,321692,325568,623.2,370.766,361.975,884.425,277,360,520,981,1476,556.9,378.655,290.117,823.683,144,307,459.5,953,1375,4199.1,31.7788,4176.71,4221.49,4174,4180,4194,4210,4288,2112.9,31.6558,2090.6,2135.2,2091,2093,2104.5,2139,2198,4.91E+06,3026.28,4.90E+06,4.91E+06,4903521,4904239,4.90E+06,4910163,4913284,2.45E+06,2925.28,2.45E+06,2.46E+06,2452316,2452572,2453998,2458064,2462071,5.05E+06,1622.55,5.05E+06,5.05E+06,5049214,5051794,5.05E+06,5053433,5055963,2.53E+06,958.675,2.53E+06,2.53E+06,2525194,2526612,2527141,2528335,2528698
Sat Jul 29 22:26:21 EDT 2017,2,2,282.665,9.48416,275.983,289.347,264.08,282.08,287.835,288.69,292.32,592025,34578,567663,616387,578276,579732,580478,585524,695620,8747.8,19003.2,-4641.01,22136.6,1518,1741,1996,7130,65559,8420,19123.6,-5053.64,21893.6,942,1171,1814,7110,65558,9163.6,2019.29,7740.9,10586.3,8390,8433,8458,8945,15204,4966.6,2019.78,3543.55,6389.65,4207,4228,4249.5,4756,11008,9.52E+06,261816,9.34E+06,9.71E+06,9428937,9429723,9431098,9465499,10306268,4.81E+06,262471,4.62E+06,4.99E+06,4715242,4715560,4.72E+06,4752017,5594122,1.01E+07,1842.85,1.01E+07,1.01E+07,10099211,10100121,1.01E+07,10104374,10104754,5.05E+06,1288.47,5.05E+06,5.05E+06,5050568,5051058,5052345,5053753,5053753
Sat Jul 29 22:53:21 EDT 2017,2,5,1564.6,40.0676,1536.37,1592.83,1512.81,1517.61,1591.16,1603.25,1606.25,1376590,6695.49,1.37E+06,1.38E+06,1369476,1373184,1375002,1378380,1395276,13492.3,4053.91,10636.1,16348.5,10408,11540,12127,16353,24719,10441.7,4934.11,6965.35,13918.1,6111,7837,9807,10859,24565,22265.7,757.495,21732,22799.4,21682,21885,22048.5,22777,24351,11560.2,812.14,10988,12132.4,10879,11151,11477,11616,13896,2.10E+07,42957.1,2.09E+07,2.10E+07,20934845,20946414,2.10E+07,20989783,21088311,1.05E+07,44743.1,1.05E+07,1.05E+07,10473834,10482467,1.05E+07,10509063,10635625,2.53E+07,2664.6,2.53E+07,2.53E+07,25249140,25250897,25252286,25255263,25258829,1.26E+07,2229.27,1.26E+07,1.26E+07,12624974,12626678,1.26E+07,12631369,12631999
Sun Jul 30 01:06:58 EDT 2017,2,10,7155.04,536.769,6776.86,7533.22,6391.65,6830.26,7285.18,7907.82,8008.9,2.72E+06,506331,2.36E+06,3.07E+06,1727720,2581404,2745084,2869596,3892708,131851,163417,16714.7,246987,29107,52639,89451.5,158235,609182,120639,168007,2268.75,239009,20062,36106,69091.5,158171,609181,63079.3,24190.5,46035.8,80122.8,45522,50456,57566,70285,132464,40360.7,24909.6,22810.5,57910.9,23743,26601,33094,49300,111501,3.62E+07,2.51E+06,3.45E+07,3.80E+07,34800729,35063755,35559470,36488455,43630186,18837149,2.54E+06,1.70E+07,2.06E+07,17449980,17623278,18050666,19157613,26298492,5.05E+07,2936.26,5.05E+07,5.05E+07,50507481,50512726,50514905,50517032,50519011,2.53E+07,3768.23,2.53E+07,2.53E+07,25258499,25261182,25263095,25264960,25272806
Sun Jul 30 06:50:01 EDT 2017,2,15,19578,1506.31,18516.7,20639.3,16538.43,19950.78,20362.5,20562.4,20564.65,2.44E+06,1.04E+06,1.70E+06,3.17E+06,1463972,1570640,2390768,3980624,3984684,30930.2,15212.7,20212,41648.4,17446,21718,24217,50644,65694,23372.3,16986.6,11404.3,35340.3,9070,11097,15206,43389,61381,66406.1,3248.98,64117,68695.2,63790,64330,64899.5,70482,73999,34553.6,3345.12,32196.8,36910.4,31950,32427,32939,38580,42389,4.40E+07,154638,4.39E+07,4.41E+07,43915302,43943943,43964751,44176238,44432829,22070905,155969,2.20E+07,2.22E+07,21960345,21977926,2.20E+07,22219733,22474336,7.58E+07,5390.19,7.58E+07,7.58E+07,75769487,75770736,7.58E+07,75781961,75784699,37895344,3009.29,3.79E+07,3.79E+07,37889896,37894298,3.79E+07,37898477,37900586
Sun Jul 30 21:46:54 EDT 2017,4,1,30.979,0.644336,30.525,31.433,29.59,30.52,31.1,31.71,31.97,162569,5242.22,158876,166262,159548,160096,161294,162068,178096,3593.6,3305.14,1264.95,5922.25,793,2034,3131.5,3712,13179,2386,2987.34,281.253,4490.75,420,1157,1797.5,2114,11201,8548.4,295.87,8339.94,8756.86,8359,8390,8484.5,8565,9412,2241.6,277.139,2046.34,2436.86,2109,2119,2166.5,2203,3068,4.92E+06,35751,4.90E+06,4.95E+06,4906984,4908367,4914783,4920843,5030794,1.24E+06,33453.5,1.22E+06,1.27E+06,1228317,1228800,1233414,1235003,1342673,5.05E+06,1763.95,5.05E+06,5.05E+06,5048814,5051594,5053465,5054077,5054672,1.26E+06,402.603,1.26E+06,1.26E+06,1263932,1264373,1.26E+06,1265113,1265247
Sun Jul 30 21:48:57 EDT 2017,4,2,84.09,3.97083,81.2923,86.8877,79.72,81.53,82.125,89.97,90.56,297022,14677.3,286681,307363,290288,291076,292574,294740,340876,9903.1,9354.18,3312.56,16493.6,4228,5472,7121.5,9742,37527,6333.1,9330.54,-240.783,12907,2019,2534,3795.5,4075,34251,17509.5,1174.28,16682.2,18336.8,16871,16954,17173.5,17453,20991,4775.4,1164.13,3955.21,5595.59,4266,4322,4434,4496,8261,9.49E+06,116713,9.41E+06,9.57E+06,9438222,9439506,9.46E+06,9470588,9838302,2407946,116551,2.33E+06,2.49E+06,2362422,2364981,2.37E+06,2376589,2757358,1.01E+07,1499.47,1.01E+07,1.01E+07,10099455,10100878,1.01E+07,10103850,10104566,2526762,800.004,2.53E+06,2.53E+06,2525543,2526379,2527001,2527915,2527953
Sun Jul 30 21:56:36 EDT 2017,4,5,410.635,11.0107,402.877,418.393,400.69,403.09,405.19,427.72,428.32,707376,49287,672651,742101,687544,688052,691258,702456,854696,36424.8,27990.8,16703.7,56145.9,20989,24001,27635,39562,119127,23003.4,28009.8,3268.94,42737.9,9009,11569,14667.5,20592,106565,45991.6,4532.59,42798.1,49185.1,43483,43876,44543.5,46789,59329,13402.6,4454.49,10264.2,16541,11352,11534,11961,13158,26684,2.12E+07,388363,2.09E+07,2.14E+07,20974118,21001017,21036164,21181751,22316939,5.43E+06,384854,5.16E+06,5.70E+06,5271850,5279036,5.30E+06,5380041,6579120,2.53E+07,3228.41,2.52E+07,2.53E+07,25246126,25250605,25252905,25254028,25258332,6315446,1496.36,6.31E+06,6.32E+06,6312634,6314303,6.32E+06,6317065,6317561
Sun Jul 30 22:24:30 EDT 2017,4,10,1441.53,339.156,1202.58,1680.48,427.72,1534.75,1540.62,1608.91,1611.62,1.35E+06,260187,1.17E+06,1.53E+06,702456,1355840,1362364,1402900,1853412,100369,86246,39603.9,161134,39562,63048,73683,126782,351556,55518.5,71188.6,5362.18,105675,20592,25221,33301,54521,266919,94696.9,21644,79447.5,109946,46789,92021,94122.5,105058,142239,28627.4,12711.4,19671.5,37583.3,13158,24323,25880.5,30187,64588,3.41E+07,4.47E+06,3.10E+07,3.73E+07,21181751,35000527,3.51E+07,35721391,38977540,8.87E+06,1.51E+06,7.80E+06,9.93E+06,5380041,8812184,8.88E+06,9123178,12129135,4.80E+07,7.58E+06,4.26E+07,5.33E+07,25251116,50509543,50514473,50518120,50519499,1.20E+07,1.90E+06,1.07E+07,1.33E+07,6314019,12630138,1.26E+07,12634934,12637259
Sun Jul 30 23:27:34 EDT 2017,4,15,3631.78,88.896,3569.15,3694.41,3483.36,3555.47,3690.76,3716.06,3719.18,2415670,279184,2.22E+06,2.61E+06,2096340,2191160,2379518,2792516,3045884,383233,151836,276256,490210,182841,260095,422926,605013,629522,214835,113899,134587,295083,81730,114033,204134,358988,474954,194010,25571,175994,212026,158593,174363,202298,227495,236684,69149.8,18337.3,56230.2,82069.4,46387,53465,68751,87637,113157,4.80E+07,2.08E+06,4.65E+07,4.94E+07,45304161,46233577,4.84E+07,51127670,51328609,1.34E+07,1.59E+06,1.23E+07,1.46E+07,11622529,12142807,1.33E+07,15584296,17012225,7.58E+07,4909.34,7.58E+07,7.58E+07,75766220,75770186,7.58E+07,75779586,75782926,18948275,1867.74,1.89E+07,1.89E+07,18945992,18946662,18948833,18950571,18951669
