# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Fri Jul 28 17:53:47 EDT 2017,2,1,14.393,0.166676,14.2756,14.5104,14.21,14.22,14.53,14.57,14.59,123528,1166.74,122706,124350,121536,122804,123484,124168,126300,5255,726.005,4743.49,5766.51,4137,4897,5278.5,5739,7020,5255,726.005,4743.49,5766.51,4137,4897,5278.5,5739,7020,2266.3,64.1343,2221.11,2311.49,2158,2233,2276,2336,2405,1354.8,64.2414,1309.54,1400.06,1256,1315,1365.5,1425,1495,2016955,9579.76,2.01E+06,2.02E+06,2001193,2011797,2017188,2021109,2040518,1.04E+06,9580.1,1.03E+06,1.04E+06,1020106,1030144,1035875,1041215,1058939,2.02E+06,936.912,2.02E+06,2.02E+06,2021049,2021810,2.02E+06,2023505,2024186,1.01E+06,835.83,1.01E+06,1.01E+06,1011131,1011251,1.01E+06,1013326,1013537
Fri Jul 28 17:55:04 EDT 2017,2,2,26.909,0.79548,26.3485,27.4695,25.37,26.24,27.45,27.76,27.76,230332,3414.61,227926,232738,224836,227916,230076,235344,235380,7757.8,2165.34,6232.2,9283.4,4209,6344,7670,10810,10958,7757.8,2165.34,6232.2,9283.4,4209,6344,7670,10810,10958,4622,316.483,4399.02,4844.98,4091,4443,4566,5061,5133,2798.8,315.782,2576.31,3021.29,2271,2618,2741,3237,3314,3.85E+06,29003,3.83E+06,3.87E+06,3802442,3827027,3.84E+06,3889618,3889772,1.96E+06,29130,1.94E+06,1.98E+06,1914868,1940244,1957634,2002992,2004204,4.04E+06,492.802,4.04E+06,4.04E+06,4043624,4043939,4.04E+06,4045021,4045074,2022782,425.612,2.02E+06,2.02E+06,2022126,2022532,2.02E+06,2023388,2023596
Fri Jul 28 17:57:06 EDT 2017,2,5,88.203,1.76119,86.9621,89.4439,85.09,88.12,88.565,90.5,90.52,543394,7040.4,538434,548354,535908,537000,544932,549084,558672,8784.3,4667.52,5495.77,12072.8,3390,4527,9853,13046,18391,8332.9,5111.25,4731.74,11934.1,1975,3516,9823,13042,18391,10380,932.289,9723.15,11036.8,9361,9491,10561.5,11258,12286,5786,964.287,5106.61,6465.39,4705,4870,5993,6698,7728,8.43E+06,53648.9,8.39E+06,8.47E+06,8376535,8382489,8439816,8476192,8549345,4.25E+06,54533.1,4.21E+06,4.29E+06,4189261,4197492,4257063,4291288,4365856,1.01E+07,1281.12,1.01E+07,1.01E+07,10111572,10113339,10113766,10114770,10116762,5.06E+06,523.989,5.06E+06,5.06E+06,5057402,5057972,5.06E+06,5058918,5059077
Fri Jul 28 18:02:10 EDT 2017,2,10,264.523,6.60289,259.871,269.175,254.46,258.07,269.445,269.85,272.21,1.08E+06,42296.9,1.05E+06,1.11E+06,1048904,1063104,1070792,1078012,1205284,20865.9,21663.6,5602.69,36129.1,9015,11151,14976,19090,85195,19053.7,22431.8,3249.25,34858.1,5775,7093,13661,18919,85195,21768.3,4562.25,18553.9,24982.7,19090,19617,20621.5,21562,35268,12461.1,4636.63,9194.34,15727.9,9687,10011,11359.5,12398,26134,1.40E+07,278498,1.38E+07,1.42E+07,13898717,13912257,1.40E+07,14005548,14865812,7.10E+06,280284,6.90E+06,7.29E+06,6955858,6965145,7.02E+06,7068379,7930500,2.02E+07,3002.74,2.02E+07,2.02E+07,20217442,20218776,20222345,20226140,20226904,1.01E+07,1660.28,1.01E+07,1.01E+07,10110296,10111496,1.01E+07,10114947,10115369
Fri Jul 28 18:14:50 EDT 2017,2,15,594.696,53.827,556.772,632.62,520.28,576.99,586.585,686.45,698.37,1.50E+06,107837,1.42E+06,1.57E+06,1316600,1432816,1531138,1596812,1662116,26537.9,10290.1,19288,33787.8,16513,18107,28652.5,33470,52268,19512.5,9361.78,12916.6,26108.4,9680,11912,20625,27831,41838,31824.2,2167.36,30297.2,33351.2,29488,29943,32281,33842,36712,17087.2,1949.05,15714,18460.4,14918,15366,17370,19157,21339,1.77E+07,131222,1.76E+07,1.78E+07,17626482,17644779,17746644,17806075,18084985,8.92E+06,119889,8.84E+06,9.01E+06,8818985,8838872,8928931,8966960,9245906,3.03E+07,4043.08,3.03E+07,3.03E+07,30318045,30322851,30326167,30331305,30332510,15167612,3214.02,1.52E+07,1.52E+07,15162307,15164436,15168682,15171002,15173388
Fri Jul 28 18:51:37 EDT 2017,4,1,6.944,0.380951,6.6756,7.2124,6.52,6.54,7.105,7.17,7.79,65417.6,1658.86,64248.8,66586.4,63724,64496,65236,66076,69976,10119.6,2541.06,8329.28,11909.9,7340,7920,10409,11893,16206,3859.3,733.714,3342.36,4376.24,3191,3320,3891,4157,5819,4508.5,243.726,4336.78,4680.22,4251,4286,4551,4674,5085,1300.8,96.3315,1232.93,1368.67,1175,1233,1298,1380,1540,2.07E+06,35627.1,2.04E+06,2.09E+06,2030899,2039707,2071405,2090310,2158439,534894,12786,525886,543902,521384,528098,533018,540964,569704,2.02E+06,590.874,2.02E+06,2.02E+06,2020591,2020900,2.02E+06,2022191,2022217,507232,458.333,506909,507555,506194,507032,507380,507523,508036
Fri Jul 28 18:52:45 EDT 2017,4,2,11.029,0.24006,10.8599,11.1981,10.64,10.94,10.985,11.29,11.6,120025,2400.44,118334,121716,115920,117976,121098,122740,122992,17866.6,5117.57,14261,21472.2,9209,13432,20512,22958,25325,7144.5,1705.28,5943.04,8345.96,4225,6431,7750,9154,9322,9599.2,689.76,9113.23,10085.2,8421,8996,9927,10373,10534,2758.9,236.03,2592.6,2925.2,2379,2634,2840,3046,3051,3.96E+06,66147.9,3.91E+06,4.00E+06,3850136,3896571,3989358,4023552,4058755,1.02E+06,19407.7,1.00E+06,1.03E+06,983398,1000798,1025910,1037628,1041865,4.04E+06,1010.16,4.04E+06,4.05E+06,4042969,4043336,4044669,4045582,4046130,1.01E+06,627.019,1.01E+06,1.01E+06,1012261,1012395,1013401,1013981,1014005
Fri Jul 28 18:54:07 EDT 2017,4,5,31.255,0.470749,30.9233,31.5867,30.49,30.78,31.535,31.68,31.98,282954,6570.91,278324,287584,275688,277344,284068,288852,298348,30734.2,9775.72,23846.7,37621.7,19904,20578,33855,40438,50764,13326,2961.51,11239.5,15412.5,10001,11044,13388,15612,20693,23337.6,1866.3,22022.7,24652.5,21240,21346,23908,25191,27089,6763.9,541.903,6382.1,7145.7,6125,6276,6841.5,7206,8043,8.66E+06,130953,8.56E+06,8.75E+06,8517304,8526730,8.69E+06,8782617,8934597,2.23E+06,51946.6,2.19E+06,2.26E+06,2169865,2181863,2234356,2270288,2348716,1.01E+07,1988.18,1.01E+07,1.01E+07,10109510,10112204,10114498,10115493,10115873,2.53E+06,1482.82,2.53E+06,2.53E+06,2529234,2529727,2532585,2532981,2533038
Fri Jul 28 18:55:59 EDT 2017,4,10,83.389,1.62958,82.2409,84.5371,81.8,82.24,82.73,85.75,86.01,553048,13857.6,543285,562811,542096,546008,551144,552404,593572,49230.2,10876.6,41567,56893.4,37160,45155,47025.5,50785,79907,21627.8,6778.04,16852.3,26403.3,17158,18499,20349.5,20737,41661,45732.5,2384.06,44052.8,47412.2,42780,44874,45237,46227,52331,13292.8,1378.67,12321.5,14264.1,12200,12698,13016,13243,17327,1.43E+07,141143,1.42E+07,1.44E+07,14120420,14203672,1.42E+07,14279894,14664984,3.66E+06,91871.9,3.59E+06,3.72E+06,3588335,3611367,3.64E+06,3652047,3927016,2.02E+07,2627.71,2.02E+07,2.02E+07,20217113,20218480,20221795,20224359,20224804,5.06E+06,2143.77,5.06E+06,5.06E+06,5058480,5059271,5060501,5063757,5065534
Fri Jul 28 18:59:17 EDT 2017,4,15,157.005,3.62438,154.451,159.559,153.29,153.86,157.935,161.42,161.99,815230,26199.9,796771,833689,796656,803616,807522,821020,891620,53702.8,16840.3,41837.9,65567.7,37903,42263,50084,69824,97885,26256.6,13997.4,16394.7,36118.5,15652,18395,23037.5,28043,66939,64381.7,4165.18,61447.1,67316.3,60132,61455,63492.5,68798,75001,18666.4,3207.96,16406.2,20926.6,16010,17257,17813.5,19524,27895,1.79E+07,182079,1.78E+07,1.80E+07,17727434,17770726,1.78E+07,18051857,18377785,4.57E+06,148661,4.47E+06,4.68E+06,4464770,4508389,4530268,4605974,5004695,3.03E+07,4385.28,3.03E+07,3.03E+07,30322435,30323206,3.03E+07,30334682,30335263,7.59E+06,2566.18,7.59E+06,7.59E+06,7583547,7584649,7.59E+06,7590045,7590722
