# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Tue Sep 19 20:10:02 EDT 2017, 2, 25, 815.877, 11.6479, 804.241, 827.513, 791.66, 813.51, 821.62, 827.92, 827.92, 351229, 2986.38, 348246, 354212, 347804, 348932, 352910, 355536, 355536, 3726.33, 142.075, 3584.4, 3868.26, 3447, 3700, 3820.5, 3867, 3867, 3708.17, 142.233, 3566.08, 3850.26, 3431, 3677, 3802, 3853, 3853, 4912.5, 35.2598, 4877.28, 4947.72, 4859, 4873, 4939, 4952, 4952, 2824.5, 39.9948, 2784.55, 2864.45, 2767, 2775, 2850, 2871, 2871, 2.20498e+06, 1422.59, 2.20356e+06, 2.2064e+06, 2202919, 2204094, 2.20572e+06, 2206925, 2206925, 1.11276e+06, 1133.69, 1.11163e+06, 1.11389e+06, 1110819, 1112128, 1113399, 1114117, 1114117, 4.98835e+06, 884.695, 4.98747e+06, 4.98923e+06, 4986565, 4988166, 4.98867e+06, 4989455, 4989455, 2.49512e+06, 586.591, 2.49453e+06, 2.49571e+06, 2494364, 2494365, 2495530, 2495863, 2495863
Tue Sep 19 20:41:06 EDT 2017, 2, 50, 1691.63, 89.3927, 1624.23, 1759.03, 1537.70, 1660.09, 1744.89, 1766.68, 1773.47, 616308, 847.633, 615669, 616947, 614720, 615882, 616296, 617270, 617312, 3959.56, 254.198, 3767.89, 4151.23, 3394, 3942.5, 4010, 4224, 4231, 3739.22, 258.9, 3544.01, 3934.43, 3174, 3716.5, 3807, 3996.5, 4042, 9242.33, 89.6735, 9174.72, 9309.94, 9084, 9209.5, 9234, 9365.5, 9381, 5059.89, 79.5675, 4999.9, 5119.88, 4898, 5040.5, 5050, 5158.5, 5166, 2693855, 1713.93, 2.69256e+06, 2.69515e+06, 2690119, 2.6934e+06, 2694267, 2.69579e+06, 2695863, 1.35567e+06, 1742.8, 1.35436e+06, 1.35698e+06, 1352022, 1.35527e+06, 1355867, 1.3578e+06, 1357858, 9.56414e+06, 1645.17, 9.5629e+06, 9.56538e+06, 9560559, 9563690, 9564113, 9.56608e+06, 9566566, 4.78284e+06, 895.095, 4.78217e+06, 4.78351e+06, 4782005, 4782288, 4782522, 4784352, 4784835
Tue Sep 19 22:15:29 EDT 2017, 2, 75, 2293.64, 223.854, 2135.92, 2451.36, 1902.32, 2232.45, 2393.29, 2524.05, 2526.16, 854677, 6295.67, 850241, 859113, 842896, 849944, 856920, 863120, 863244, 1816.7, 67.106, 1769.42, 1863.98, 1695, 1782, 1829.5, 1853, 1970, 1262.4, 67.057, 1215.15, 1309.65, 1166, 1221, 1269.5, 1330, 1407, 12695.5, 50.2001, 12660.1, 12730.9, 12606, 12660, 12694, 12764, 12783, 6435.4, 34.0535, 6411.41, 6459.39, 6375, 6404, 6448, 6469, 6492, 2.96837e+06, 338.83, 2.96813e+06, 2.96861e+06, 2967593, 2968170, 2968532, 2968733, 2968742, 1.48548e+06, 325.635, 1.48525e+06, 1.48571e+06, 1484807, 1485296, 1485588, 1485758, 1486056, 1.34358e+07, 2563.34, 1.3434e+07, 1.34376e+07, 13431549, 13433515, 1.34363e+07, 13438545, 13440341, 6.71977e+06, 1233.25, 6.7189e+06, 6.72064e+06, 6717969, 6718867, 6720462, 6720877, 6721844
Tue Sep 19 23:17:06 EDT 2017, 2, 100, 3590.71, 181.239, 3463.02, 3718.4, 3077.99, 3640.97, 3673.56, 3683.58, 3692.61, 1.05883e+06, 3468.99, 1.05639e+06, 1.06127e+06, 1054536, 1056132, 1058806, 1063960, 1064752, 3113.9, 77.8029, 3059.08, 3168.72, 2982, 3036, 3131.5, 3210, 3214, 2203.7, 119.043, 2119.83, 2287.57, 2030, 2079, 2270, 2339, 2344, 16983.5, 26.7105, 16964.7, 17002.3, 16934, 16962, 16990.5, 17015, 17024, 8645.7, 26.077, 8627.33, 8664.07, 8607, 8617, 8654.5, 8673, 8691, 3.19908e+06, 345.768, 3.19884e+06, 3.19932e+06, 3198573, 3198680, 3199254, 3199360, 3199661, 1.60171e+06, 251.337, 1.60153e+06, 1.60189e+06, 1601200, 1601550, 1.60178e+06, 1601928, 1602135, 1.69682e+07, 1894.66, 1.69669e+07, 1.69695e+07, 16964743, 16966748, 16969234, 16969975, 16970647, 8.48639e+06, 1984.99, 8.48499e+06, 8.48779e+06, 8483546, 8484495, 8487395, 8488664, 8488946
Wed Sep 20 00:53:47 EDT 2017, 2, 125, 5381.13, 328.895, 5149.41, 5612.85, 4882.85, 5204.39, 5476.14, 5770.40, 5787.47, 1.29702e+06, 12458.8, 1.28824e+06, 1.3058e+06, 1277028, 1284432, 1304298, 1312552, 1314868, 4348.6, 119.538, 4264.38, 4432.82, 4233, 4263, 4328, 4547, 4590, 3056.5, 108.889, 2979.78, 3133.22, 2961, 2967, 3040, 3150, 3315, 21313.1, 64.4352, 21267.7, 21358.5, 21221, 21264, 21316, 21387, 21432, 10875.9, 48.7759, 10841.5, 10910.3, 10759, 10862, 10887, 10929, 10941, 3385353, 661.87, 3.38489e+06, 3.38582e+06, 3384394, 3384827, 3.38539e+06, 3385989, 3386715, 1.6953e+06, 445.022, 1.69499e+06, 1.69561e+06, 1694476, 1695178, 1.6954e+06, 1695830, 1696055, 2.03654e+07, 2482.84, 2.03637e+07, 2.03671e+07, 20361974, 20363570, 2.03655e+07, 20369360, 20369498, 1.01865e+07, 1394.35, 1.01855e+07, 1.01875e+07, 10184484, 10185468, 1.01866e+07, 10188566, 10188871
Wed Sep 20 19:31:26 EDT 2017, 4, 25, 231.759, 3.04022, 229.617, 233.901, 223.52, 231.66, 232.57, 234.39, 235.00, 175956, 783.813, 175404, 176508, 174828, 175000, 176130, 176816, 177140, 3666.3, 250.354, 3489.91, 3842.69, 3225, 3528, 3653.5, 3981, 4060, 1768.4, 157.636, 1657.34, 1879.46, 1529, 1670, 1811.5, 1913, 2096, 8726.9, 58.7034, 8685.54, 8768.26, 8640, 8698, 8734, 8811, 8831, 2304.8, 35.1021, 2280.07, 2329.53, 2273, 2279, 2298.5, 2332, 2396, 2.19487e+06, 1169.43, 2.19405e+06, 2.19569e+06, 2192637, 2194227, 2.19525e+06, 2196380, 2196435, 551948, 963.094, 551269, 552627, 550377, 551171, 552154, 552954, 553824, 4.98874e+06, 1338.22, 4.9878e+06, 4.98968e+06, 4986449, 4987976, 4.98909e+06, 4990429, 4990609, 1.24805e+06, 510.209, 1.24769e+06, 1.24841e+06, 1247068, 1247832, 1248288, 1248601, 1248614
Wed Sep 20 19:43:46 EDT 2017, 4, 50, 687.18, 11.3195, 679.205, 695.155, 655.40, 685.63, 691.5, 694.96, 697.64, 317178, 770.472, 316635, 317721, 315912, 316688, 317258, 318012, 318884, 11957.3, 445.178, 11643.6, 12271, 11188, 11655, 12015.5, 12636, 12700, 6065.6, 456.98, 5743.63, 6387.57, 5494, 5677, 6205, 6680, 6760, 19351.4, 166.148, 19234.3, 19468.5, 19010, 19254, 19438, 19547, 19547, 5535.6, 116.719, 5453.36, 5617.84, 5321, 5447, 5596.5, 5625, 5735, 2.72529e+06, 3196.49, 2.72304e+06, 2.72754e+06, 2718671, 2723744, 2726169, 2729101, 2730721, 695054, 2036.37, 693619, 696489, 691221, 693801, 695228, 697436, 699004, 9.564e+06, 2016.57, 9.56258e+06, 9.56542e+06, 9560883, 9562191, 9564868, 9566233, 9567552, 2.39186e+06, 820.847, 2.39128e+06, 2.39244e+06, 2390540, 2391085, 2392165, 2392889, 2392896
Wed Sep 20 20:02:18 EDT 2017, 4, 75, 1062.52, 20.3007, 1048.22, 1076.82, 1003.88, 1060.33, 1070.59, 1073.54, 1077.86, 437917, 3818.96, 435226, 440608, 431400, 433692, 440630, 441924, 442012, 11306.6, 802.84, 10741, 11872.2, 10190, 10801, 11277.5, 12298, 12854, 6803.1, 904.977, 6165.49, 7440.71, 5834, 5958, 6759.5, 8372, 8502, 27521.4, 341.626, 27280.7, 27762.1, 26962, 27372, 27481, 28032, 28077, 7871.6, 312.035, 7651.75, 8091.45, 7532, 7588, 7879, 8411, 8466, 2.99694e+06, 4445.91, 2.99381e+06, 3.00007e+06, 2990242, 2994018, 2.99638e+06, 3003397, 3004355, 762260, 4413.08, 759151, 765369, 756580, 758545, 762014, 770029, 770422, 1.34369e+07, 2758.12, 1.3435e+07, 1.34388e+07, 13432936, 13435524, 13437106, 13441110, 13441830, 3360875, 1099.37, 3.3601e+06, 3.36165e+06, 3358773, 3360245, 3361174, 3361815, 3362923
Wed Sep 20 20:23:47 EDT 2017, 4, 100, 1221.95, 34.2906, 1197.79, 1246.11, 1121.30, 1227.88, 1236.78, 1239.63, 1240.20, 537608, 1389.03, 536629, 538587, 535528, 536828, 538008, 539032, 540120, 10560.3, 513.822, 10198.3, 10922.3, 9784, 10187, 10778, 11044, 11355, 5252.9, 373.209, 4989.95, 5515.85, 4572, 4980, 5368, 5528, 5971, 35505.7, 145.247, 35403.4, 35608, 35253, 35392, 35557, 35693, 35695, 9544.6, 131.652, 9451.84, 9637.36, 9338, 9454, 9580.5, 9678, 9802, 3.21974e+06, 2022.33, 3.21832e+06, 3.22116e+06, 3216174, 3218112, 3.22041e+06, 3221843, 3222314, 812722, 1599.68, 811595, 813849, 809709, 811840, 812902, 814378, 816037, 1.6968e+07, 2410.41, 1.69663e+07, 1.69697e+07, 16962481, 16966851, 16968651, 16969279, 16972504, 4243836, 1098.6, 4.24306e+06, 4.24461e+06, 4241717, 4243354, 4244237, 4245033, 4245550
Wed Sep 20 20:46:35 EDT 2017, 4, 125, 1299.28, 44.543, 1267.9, 1330.66, 1166.61, 1308.93, 1314.04, 1317.35, 1326.66, 654787, 4170.27, 651849, 657725, 650896, 651860, 654798, 659008, 664924, 7169.7, 188.759, 7036.71, 7302.69, 6853, 6998, 7220.5, 7343, 7550, 2273.1, 106.123, 2198.33, 2347.87, 2144, 2192, 2295.5, 2381, 2509, 42192.2, 64.3876, 42146.8, 42237.6, 42102, 42124, 42209.5, 42271, 42308, 10706.4, 33.8355, 10682.6, 10730.2, 10648, 10683, 10724, 10732, 10764, 3.3883e+06, 659.56, 3.38784e+06, 3.38876e+06, 3387474, 3387596, 3388733, 3389046, 3389171, 848578, 316.294, 848355, 848801, 848000, 848292, 848630, 848966, 849034, 2.0366e+07, 2411.87, 2.03643e+07, 2.03677e+07, 20360164, 20365075, 20366996, 20368523, 20368662, 5.09392e+06, 617.642, 5.09348e+06, 5.09436e+06, 5092953, 5093383, 5094087, 5094709, 5094805
