# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Tue Sep 19 13:12:32 EDT 2017, 8, 25, 16.6322, 0.285765, 16.4167, 16.8477, 16.20, 16.525, 16.56, 17.125, 17.13, 163256, 5460.19, 159409, 167103, 147496, 163640, 164784, 166484, 168060, 37384.2, 3317.52, 34882.8, 39885.6, 32961, 34791, 38594, 41224, 41292, 7323.56, 769.763, 6743.16, 7903.96, 6037, 6791.5, 7685, 8282.5, 8637, 48360.8, 940.177, 47651.9, 49069.7, 46990, 47733.5, 48670, 49460, 49468, 6648.11, 194.54, 6501.43, 6794.79, 6372, 6530.5, 6604, 6932.5, 7040, 5.11709e+06, 25743.3, 5.09768e+06, 5.1365e+06, 5083526, 5096249, 5125365, 5146727, 5147154, 656699, 6510.89, 651790, 661608, 647030, 652660, 656117, 665858, 669074, 1.1352e+07, 1494.21, 1.13509e+07, 1.13531e+07, 11349389, 1.13517e+07, 11352019, 11354081, 11354437, 1.42117e+06, 710.647, 1.42063e+06, 1.42171e+06, 1420211, 1.42079e+06, 1420914, 1422128, 1422217
Tue Sep 19 13:20:56 EDT 2017, 8, 50, 44.8211, 1.13757, 43.9634, 45.6788, 43.52, 43.68, 45.00, 46.07, 46.21, 282865, 54519.9, 246684, 319046, 147496, 304508, 306984, 308984, 315952, 50994.8, 5902.06, 46544.6, 55445, 46375, 48552, 48818, 59527.5, 66753, 10849, 2048.17, 9304.68, 12393.3, 7894, 9779.5, 10834, 13760.5, 15525, 92472.4, 1862.17, 91068.3, 93876.5, 90933, 91557.5, 91709, 95173, 97435, 12441.6, 514.41, 12053.7, 12829.5, 11812, 12127.5, 12421, 13194.5, 13709, 6.19876e+06, 30540.7, 6.17573e+06, 6.22179e+06, 6176176, 6184167, 6186257, 6243386, 6280504, 789231, 8725.54, 782652, 795810, 778420, 784336, 788843, 801738, 810166, 2.2178e+07, 9066.7, 2.21712e+07, 2.21848e+07, 22165649, 22170974, 22179242, 2.21884e+07, 22189156, 2.77724e+06, 1746.32, 2.77592e+06, 2.77856e+06, 2774678, 2.77667e+06, 2777140, 2.77979e+06, 2781251
Tue Sep 19 13:28:01 EDT 2017, 8, 75, 82.7363, 2.23413, 80.9148, 84.5578, 80.12, 80.75, 84.94, 42.5, 85.00, 350326, 138415, 263260, 437392, 97436, 319266, 446128, 449320, 450624, 85044.6, 1618.28, 83725.2, 86364, 83105, 83929, 85376, 43877, 87754, 14083.1, 1457.26, 12895, 15271.2, 12426, 13195, 14190, 8344.5, 16689, 144490, 622.971, 143982, 144998, 143672, 144200, 144670, 72834, 145668, 18968.9, 317.491, 18710.1, 19227.7, 18521, 18865, 19010, 9718.5, 19437, 6.93633e+06, 7802.39, 6.92997e+06, 6.94269e+06, 6925391, 6933707, 6.93814e+06, 3.47529e+06, 6950581, 877856, 4264.34, 874379, 881333, 872801, 875872, 877060, 442943, 885886, 32317239, 20420.7, 3.23006e+07, 3.23339e+07, 32271095, 3.23195e+07, 3.23246e+07, 16173104, 32346208, 4.04954e+06, 3903.47, 4.04636e+06, 4.05272e+06, 4045013, 4046447, 4.05182e+06, 2028025, 4056050
Tue Sep 19 14:03:02 EDT 2017, 8, 100, 130.111, 3.61036, 126.884, 133.338, 125.75, 126.05, 132.98, 133.29, 133.63, 404224, 201093, 288942, 519506, 97436, 190544, 587010, 588292, 588940, 141318, 2162.74, 139385, 143251, 138417, 138684, 141393, 142441, 145151, 20515.4, 697.941, 19891.5, 21139.3, 19216, 19831, 20735, 21056, 21395, 206474, 873.013, 205694, 207254, 205107, 205596, 206472, 207082, 207906, 26638, 204.1, 26455.6, 26820.4, 26146, 26648, 26724, 26759, 26764, 7.6188e+06, 9942.2, 7.60991e+06, 7.62769e+06, 7605601, 7606547, 7617744, 7624249, 7636578, 961432, 2255.62, 959416, 963448, 956384, 960629, 962358, 962828, 963665, 4.20587e+07, 19838.5, 4.2041e+07, 4.20764e+07, 42023451, 42040340, 42069356, 42072846, 42083986, 5.27388e+06, 7699.78, 5.267e+06, 5.28076e+06, 5263502, 5264219, 5274148, 5277990, 5287291
Tue Sep 19 14:10:27 EDT 2017, 8, 125, 185.663, 3.96549, 182.869, 188.457, 178.05, 184.32, 187.65, 190.38, 190.38, 525803, 266166, 389593, 662013, 97436, 264994, 725768, 748004, 760784, 204833, 13832.6, 195087, 214579, 186194, 190032, 210921, 216943, 230677, 32875, 7338.68, 27704.5, 38045.5, 25227, 26878, 31711.5, 42981, 46099, 273794, 5240.08, 270102, 277486, 266576, 268534, 275710, 278705, 283980, 36629.4, 2421.64, 34923.2, 38335.6, 33871, 34675, 36190.5, 40029, 40911, 8.23428e+06, 53402.1, 8.19666e+06, 8.2719e+06, 8157496, 8176114, 8.26171e+06, 8274382, 8330198, 1.05178e+06, 23283.4, 1.03538e+06, 1.06818e+06, 1024614, 1030449, 1.05262e+06, 1082103, 1092475, 5.14881e+07, 32925.3, 5.14649e+07, 5.15113e+07, 51413078, 51473553, 51501770, 51519605, 51535820, 6.4604e+06, 8218.82, 6.45461e+06, 6.46619e+06, 6447049, 6453918, 6.46416e+06, 6468540, 6470772
Tue Sep 19 16:52:49 EDT 2017, 16, 25, 7.215, 0.103947, 7.14176, 7.28824, 6.91, 7.22, 7.255, 7.28, 7.28, 94450, 852.201, 93849.6, 95050.4, 92828, 93656, 94950, 95272, 95548, 106684, 5543.57, 102778, 110590, 98731, 102490, 107772, 112490, 117012, 8894.4, 510.128, 8534.99, 9253.81, 8122, 8331, 9104.5, 9511, 9599, 106058, 1739.56, 104832, 107284, 103707, 104801, 106344, 107994, 109301, 7231.2, 145.734, 7128.52, 7333.88, 6911, 7141, 7310.5, 7370, 7446, 5.56276e+06, 49281.6, 5.52804e+06, 5.59748e+06, 5490296, 5531206, 5.57182e+06, 5617954, 5651402, 363189, 4227.73, 360210, 366168, 354607, 359616, 365299, 367484, 368529, 1.13509e+07, 1783.66, 1.13496e+07, 1.13522e+07, 11347205, 11349821, 1.13517e+07, 11352590, 11353685, 794004, 1434.42, 792993, 795015, 791622, 792945, 794627, 795320, 796232
Tue Sep 19 16:55:01 EDT 2017, 16, 50, 16.216, 0.151275, 16.1094, 16.3226, 15.94, 16.21, 16.255, 16.27, 16.52, 181778, 1321.23, 180847, 182709, 180432, 180656, 181690, 183852, 184548, 224897, 12674.5, 215967, 233827, 213075, 219462, 221988, 228482, 260657, 18796.2, 465.7, 18468.1, 19124.3, 18105, 18568, 18792.5, 19087, 19963, 223912, 3906.91, 221159, 226665, 220474, 222264, 223165, 225142, 234939, 15215.9, 224.84, 15057.5, 15374.3, 15003, 15057, 15185, 15514, 15738, 7.0103e+06, 80610.4, 6.95351e+06, 7.06709e+06, 6940665, 6976482, 6.99305e+06, 7028898, 7239351, 459706, 2640.92, 457845, 461567, 456730, 457309, 459912, 461411, 466167, 2.21736e+07, 8642.83, 2.21675e+07, 2.21797e+07, 22158925, 22171319, 2.21752e+07, 22183756, 22185600, 1.5528e+06, 2426.7, 1.55109e+06, 1.55451e+06, 1547712, 1551433, 1553553, 1555778, 1556100
Tue Sep 19 16:56:24 EDT 2017, 16, 75, 28.238, 0.0389358, 28.2106, 28.2654, 28.19, 28.22, 28.24, 28.25, 28.34, 270672, 1706, 269470, 271874, 267424, 269716, 271570, 272424, 273064, 361871, 10750.2, 354297, 369445, 353881, 355772, 359341, 366727, 392415, 30612.3, 534.531, 30235.7, 30988.9, 29646, 30332, 30860, 31199, 31423, 354639, 3751.99, 351996, 357282, 351576, 352743, 353873, 356189, 365261, 23843.4, 261.801, 23658.9, 24027.9, 23469, 23672, 23879.5, 24072, 24451, 8.04284e+06, 57003.1, 8.00268e+06, 8.083e+06, 7998694, 8008736, 8031304, 8066688, 8204861, 531926, 2729.97, 530003, 533849, 526834, 530297, 532994, 534166, 536541, 3.23013e+07, 13857.5, 3.22915e+07, 3.23111e+07, 32279143, 32291803, 32303448, 32315284, 32326782, 2.26145e+06, 3929.91, 2.25868e+06, 2.26422e+06, 2256443, 2257313, 2.26149e+06, 2266005, 2268955
Tue Sep 19 16:58:27 EDT 2017, 16, 100, 42.008, 0.126159, 41.9191, 42.0969, 41.73, 42.03, 42.075, 42.09, 42.10, 355423, 1632.78, 354273, 356573, 353244, 354200, 355638, 357640, 358628, 469725, 8062.69, 464044, 475406, 461037, 461972, 472508, 479398, 484724, 40979.6, 813.306, 40406.6, 41552.6, 39911, 40325, 40995.5, 41876, 42718, 481803, 2808.52, 479824, 483782, 478783, 478936, 482676, 485421, 486963, 32553.1, 289.492, 32349.1, 32757.1, 32149, 32287, 32643, 32837, 33063, 8.78016e+06, 37086, 8.75403e+06, 8.80629e+06, 8737348, 8743435, 8792040, 8829592, 8848824, 587302, 3643.65, 584735, 589869, 582477, 584286, 587222, 591483, 594908, 4.20042e+07, 30246.8, 4.19829e+07, 4.20255e+07, 41954557, 41991390, 42004299, 42038597, 42059076, 2.93805e+06, 4783.21, 2.93468e+06, 2.94142e+06, 2927840, 2936433, 2939544, 2943741, 2945237
Tue Sep 19 16:59:49 EDT 2017, 16, 125, 58.342, 0.325017, 58.113, 58.571, 57.96, 57.97, 58.54, 58.71, 58.86, 443724, 3933.94, 440952, 446496, 439720, 440240, 443098, 448840, 451272, 599772, 23106.1, 583492, 616052, 577729, 583384, 598624, 615146, 659394, 52439.8, 1544.54, 51351.6, 53528, 50765, 51363, 52300, 54425, 55803, 622401, 8547.75, 616379, 628423, 613907, 616175, 621784, 628234, 644191, 42078.1, 597.714, 41657, 42499.2, 41299, 41626, 42095, 42748, 43281, 9517323, 97660.1, 9.44852e+06, 9.58613e+06, 9421311, 9449601, 9510737, 9582651, 9769046, 640434, 6866.8, 635596, 645272, 633857, 635444, 638697, 649726, 655553, 5.14259e+07, 39512.1, 5.13981e+07, 5.14537e+07, 51344993, 51406067, 5.14376e+07, 51472207, 51475880, 3.59962e+06, 9047.84, 3.59325e+06, 3.60599e+06, 3579173, 3596660, 3604255, 3608560, 3610144
