# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Mon Jul  3 17:18:32 EDT 2017, 0.750, 140, 24, 7, 18, 469, 4, 24, 19, 24, 1.283, 1.280
Mon Jul  3 17:23:44 EDT 2017, 0.500, 130, 22, 5, 13, 394, 9, 34, 12, 14, 1.260, 1.247
Mon Jul  3 17:28:40 EDT 2017, 0.000, 150, 27, 9, 24, 544, 18, 14, 27, 34, 1.470, 1.523
Mon Jul  3 17:33:17 EDT 2017, 0.000, 135, 28, 7, 21, 516, 17, 43, 9, 46, 2.667, 2.163
Mon Jul  3 17:38:19 EDT 2017, 0.500, 155, 23, 3, 10, 366, 7, 23, 24, 26, 1.267, 1.243
Mon Jul  3 18:43:26 EDT 2017, 0.750, 125, 20, 9, 15, 591, 2, 33, 1, 16, 1.260, 1.267
Mon Jul  3 18:48:33 EDT 2017, 0.250, 145, 25, 5, 26, 441, 12, 13, 16, 36, 1.260, 1.480
Mon Jul  3 18:53:35 EDT 2017, 0.370, 120, 24, 6, 18, 404, 19, 28, 13, 11, 1.270, 1.270
Mon Jul  3 18:58:42 EDT 2017, 0.870, 140, 29, 2, 29, 554, 9, 48, 28, 31, 2.137, 1.870
Mon Jul  3 19:03:18 EDT 2017, 0.620, 130, 26, 8, 24, 329, 5, 18, 5, 41, 1.247, 1.283
Mon Jul  3 19:08:20 EDT 2017, 0.120, 150, 21, 4, 13, 479, 14, 38, 20, 21, 1.583, 1.590
Mon Jul  3 19:13:26 EDT 2017, 0.180, 127, 25, 2, 9, 460, 15, 15, 14, 49, 1.700, 1.563
Mon Jul  3 19:18:33 EDT 2017, 0.680, 147, 20, 6, 20, 310, 6, 35, 29, 29, 1.230, 1.257
Mon Jul  3 19:23:35 EDT 2017, 0.930, 137, 22, 4, 25, 535, 1, 25, 7, 19, 1.207, 1.253
Mon Jul  3 19:28:41 EDT 2017, 0.430, 157, 27, 8, 14, 385, 11, 45, 22, 39, 1.847, 1.763
Mon Jul  3 19:33:18 EDT 2017, 0.310, 132, 21, 3, 28, 422, 18, 30, 11, 14, 1.440, 1.457
Mon Jul  3 19:44:26 EDT 2017, 0.810, 152, 26, 7, 17, 572, 8, 10, 26, 34, 1.273, 1.270
Mon Jul  3 19:49:33 EDT 2017, 0.560, 122, 28, 5, 11, 347, 3, 40, 3, 44, 1.240, 1.257
Mon Jul  3 20:53:20 EDT 2017, 0.060, 142, 23, 9, 22, 497, 13, 20, 18, 24, 1.233, 1.223
Mon Jul  3 20:57:52 EDT 2017, 0.090, 123, 20, 8, 26, 563, 8, 11, 15, 30, 1.240, 1.233
Mon Jul  3 21:02:18 EDT 2017, 0.590, 143, 25, 4, 15, 413, 17, 31, 0, 10, 1.277, 1.277
Mon Jul  3 21:07:35 EDT 2017, 0.840, 133, 27, 6, 9, 488, 12, 21, 23, 20, 1.267, 1.447
Mon Jul  3 22:12:37 EDT 2017, 0.340, 153, 22, 2, 20, 338, 3, 41, 8, 40, 1.237, 1.270
Mon Jul  3 22:17:33 EDT 2017, 0.470, 138, 26, 9, 12, 301, 10, 36, 19, 25, 1.480, 1.387
Mon Jul  3 22:22:40 EDT 2017, 0.970, 158, 21, 5, 23, 451, 19, 16, 4, 45, 2.153, 1.847
Mon Jul  3 22:27:47 EDT 2017, 0.720, 128, 24, 7, 29, 376, 15, 46, 27, 35, 2.780, 1.883
Mon Jul  3 22:32:18 EDT 2017, 0.220, 148, 29, 3, 18, 526, 5, 26, 12, 15, 1.247, 1.270
Mon Jul  3 22:37:24 EDT 2017, 0.150, 131, 23, 5, 13, 544, 6, 49, 21, 33, 1.687, 1.570
Mon Jul  3 22:42:31 EDT 2017, 0.650, 151, 28, 9, 24, 394, 16, 29, 6, 13, 1.257, 1.333
Mon Jul  3 22:47:33 EDT 2017, 0.900, 121, 26, 3, 19, 469, 11, 39, 29, 23, 1.860, 1.577
Mon Jul  3 22:52:40 EDT 2017, 0.400, 141, 21, 7, 8, 319, 2, 19, 14, 43, 1.267, 1.227
Mon Jul  3 22:57:52 EDT 2017, 0.280, 126, 29, 4, 22, 357, 9, 24, 17, 28, 1.280, 1.247
Mon Jul  3 23:02:23 EDT 2017, 0.780, 146, 24, 8, 11, 507, 18, 44, 2, 48, 5.150, 2.437
Tue Jul  4 00:05:25 EDT 2017, 0.530, 136, 22, 2, 16, 432, 14, 14, 25, 38, 1.567, 1.563
Tue Jul  4 00:10:42 EDT 2017, 0.030, 156, 27, 6, 27, 582, 4, 34, 10, 18, 1.243, 1.247
Tue Jul  4 00:15:44 EDT 2017, 0.040, 125, 23, 3, 11, 333, 11, 28, 25, 46, 1.590, 1.563
Tue Jul  4 00:20:50 EDT 2017, 0.540, 145, 28, 7, 22, 483, 2, 48, 10, 26, 1.227, 1.287
Tue Jul  4 01:25:59 EDT 2017, 0.790, 135, 25, 5, 27, 408, 7, 18, 18, 16, 1.253, 1.267
Tue Jul  4 01:30:20 EDT 2017, 0.290, 155, 20, 9, 16, 558, 16, 38, 3, 36, 2.473, 1.897
Tue Jul  4 01:35:37 EDT 2017, 0.420, 130, 29, 2, 25, 596, 14, 43, 29, 11, 1.510, 1.597
Tue Jul  4 01:40:39 EDT 2017, 0.920, 150, 24, 6, 14, 446, 4, 23, 14, 31, 1.297, 1.267
Tue Jul  4 01:45:36 EDT 2017, 0.670, 120, 21, 4, 8, 521, 9, 33, 22, 41, 2.147, 1.850
Tue Jul  4 01:50:53 EDT 2017, 0.170, 140, 26, 8, 19, 371, 19, 13, 7, 21, 1.263, 1.247
Tue Jul  4 01:55:59 EDT 2017, 0.230, 138, 21, 6, 23, 352, 10, 31, 27, 48, 1.653, 1.530
Tue Jul  4 03:00:04 EDT 2017, 0.730, 158, 26, 2, 12, 502, 1, 11, 12, 28, 1.207, 1.240
Tue Jul  4 04:05:10 EDT 2017, 0.980, 128, 28, 8, 18, 427, 6, 41, 20, 18, 3600.000, 3600.000
Tue Jul  4 04:09:36 EDT 2017, 0.480, 148, 23, 4, 29, 577, 15, 21, 5, 38, 2.073, 1.763
Tue Jul  4 04:14:38 EDT 2017, 0.360, 123, 27, 7, 15, 540, 13, 16, 23, 13, 1.290, 1.247
Tue Jul  4 04:19:45 EDT 2017, 0.860, 143, 22, 3, 26, 390, 3, 36, 8, 33, 1.287, 1.270
Tue Jul  4 04:25:02 EDT 2017, 0.610, 133, 24, 9, 21, 465, 8, 26, 16, 43, 1.567, 1.533
Tue Jul  4 04:30:09 EDT 2017, 0.110, 153, 29, 5, 10, 315, 17, 46, 1, 23, 1.580, 1.560
Tue Jul  4 04:34:40 EDT 2017, 0.070, 134, 25, 4, 16, 380, 3, 35, 2, 32, 1.273, 1.260
Tue Jul  4 04:39:47 EDT 2017, 0.570, 154, 20, 8, 27, 530, 12, 15, 17, 12, 1.250, 1.257
Tue Jul  4 04:44:44 EDT 2017, 0.820, 124, 23, 2, 21, 305, 17, 45, 9, 22, 2.180, 1.577
Tue Jul  4 05:49:48 EDT 2017, 0.320, 144, 28, 6, 10, 455, 7, 25, 24, 42, 1.250, 1.460
Tue Jul  4 05:55:05 EDT 2017, 0.450, 129, 22, 5, 19, 493, 5, 10, 6, 27, 1.243, 1.257
Tue Jul  4 06:00:02 EDT 2017, 0.950, 149, 27, 9, 8, 343, 14, 30, 21, 47, 2.157, 1.870
Tue Jul  4 06:04:33 EDT 2017, 0.700, 139, 29, 3, 13, 568, 19, 20, 13, 37, 2.163, 1.847
Tue Jul  4 06:09:36 EDT 2017, 0.200, 159, 24, 7, 24, 418, 10, 40, 28, 17, 1.240, 1.243
Tue Jul  4 06:14:43 EDT 2017, 0.140, 121, 27, 9, 28, 436, 1, 22, 4, 34, 1.253, 1.240
Tue Jul  4 06:19:49 EDT 2017, 0.640, 141, 22, 5, 17, 586, 11, 42, 19, 14, 1.537, 1.543
Tue Jul  4 06:25:06 EDT 2017, 0.890, 131, 20, 7, 12, 361, 16, 12, 11, 24, 1.253, 1.243
Tue Jul  4 06:30:07 EDT 2017, 0.390, 151, 25, 3, 23, 511, 6, 32, 26, 44, 1.540, 1.580
Tue Jul  4 06:34:44 EDT 2017, 0.260, 136, 24, 8, 9, 474, 4, 47, 0, 29, 1.243, 1.253
Tue Jul  4 06:39:51 EDT 2017, 0.760, 156, 29, 4, 20, 324, 13, 27, 15, 49, 1.963, 1.663
Tue Jul  4 07:43:49 EDT 2017, 0.510, 126, 26, 6, 25, 549, 18, 37, 7, 39, 3.073, 2.047
Tue Jul  4 07:48:52 EDT 2017, 0.010, 146, 21, 2, 14, 399, 8, 17, 22, 19, 1.283, 1.227
Tue Jul  4 07:53:58 EDT 2017, 0.020, 120, 26, 5, 22, 420, 14, 25, 13, 38, 1.547, 1.553
Tue Jul  4 07:59:00 EDT 2017, 0.520, 140, 21, 9, 11, 570, 4, 45, 28, 18, 1.283, 1.350
Tue Jul  4 08:03:46 EDT 2017, 0.770, 130, 23, 3, 17, 345, 9, 15, 5, 28, 1.250, 1.273
Tue Jul  4 08:08:43 EDT 2017, 0.270, 150, 28, 7, 28, 495, 18, 35, 20, 48, 2.767, 1.853
Tue Jul  4 08:13:55 EDT 2017, 0.390, 135, 20, 4, 14, 458, 11, 40, 9, 23, 1.557, 1.553
Tue Jul  4 08:19:01 EDT 2017, 0.890, 155, 25, 8, 25, 308, 2, 20, 24, 43, 1.277, 1.267
Tue Jul  4 08:24:03 EDT 2017, 0.640, 125, 27, 2, 19, 533, 7, 30, 2, 33, 1.563, 1.537
Tue Jul  4 08:29:10 EDT 2017, 0.140, 145, 22, 6, 8, 383, 16, 10, 17, 13, 1.270, 1.253
Tue Jul  4 08:33:36 EDT 2017, 0.210, 133, 29, 8, 13, 401, 12, 33, 7, 35, 1.537, 1.573
Tue Jul  4 08:38:48 EDT 2017, 0.710, 153, 24, 4, 24, 551, 3, 13, 22, 15, 1.283, 1.260
Tue Jul  4 09:43:16 EDT 2017, 0.960, 123, 21, 6, 29, 326, 8, 43, 0, 25, 1.530, 1.537
Tue Jul  4 09:48:23 EDT 2017, 0.460, 143, 26, 2, 18, 476, 17, 23, 15, 45, 2.160, 1.850
Tue Jul  4 09:53:35 EDT 2017, 0.330, 128, 23, 9, 26, 514, 10, 18, 11, 20, 1.237, 1.267
Tue Jul  4 09:58:41 EDT 2017, 0.830, 148, 28, 5, 15, 364, 1, 38, 26, 40, 1.250, 1.257
Tue Jul  4 10:03:18 EDT 2017, 0.580, 138, 25, 7, 10, 589, 5, 28, 3, 30, 1.250, 1.270
Tue Jul  4 10:08:15 EDT 2017, 0.080, 158, 20, 3, 21, 439, 15, 48, 18, 10, 1.387, 1.487
Tue Jul  4 10:13:27 EDT 2017, 0.110, 139, 24, 2, 27, 373, 5, 39, 21, 44, 1.383, 1.573
Tue Jul  4 10:18:23 EDT 2017, 0.610, 159, 29, 6, 16, 523, 14, 19, 6, 24, 1.367, 1.560
Tue Jul  4 10:23:30 EDT 2017, 0.860, 129, 27, 4, 10, 448, 19, 49, 29, 14, 1.850, 1.547
Tue Jul  4 10:28:42 EDT 2017, 0.360, 149, 22, 8, 21, 598, 10, 29, 14, 34, 1.550, 1.550
Tue Jul  4 10:33:19 EDT 2017, 0.490, 124, 28, 3, 8, 561, 2, 14, 18, 19, 1.260, 1.273
Tue Jul  4 11:38:54 EDT 2017, 0.990, 144, 23, 7, 19, 411, 12, 34, 3, 39, 3600.000, 3600.000
Tue Jul  4 11:43:20 EDT 2017, 0.740, 134, 20, 5, 24, 486, 17, 24, 25, 49, 2.760, 1.947
Tue Jul  4 11:48:27 EDT 2017, 0.240, 154, 25, 9, 13, 336, 7, 44, 10, 29, 1.383, 1.350
Tue Jul  4 11:53:29 EDT 2017, 0.180, 127, 21, 7, 17, 317, 4, 22, 16, 42, 1.277, 1.263
Tue Jul  4 11:58:35 EDT 2017, 0.680, 147, 26, 3, 28, 467, 13, 42, 1, 22, 1.860, 1.540
Tue Jul  4 13:03:39 EDT 2017, 0.930, 137, 29, 9, 23, 392, 18, 12, 23, 12, 3600.000, 3600.000
Tue Jul  4 13:07:50 EDT 2017, 0.430, 157, 24, 5, 12, 542, 8, 32, 8, 32, 2.573, 1.557
Tue Jul  4 13:13:02 EDT 2017, 0.300, 132, 25, 6, 20, 579, 1, 47, 19, 17, 1.250, 1.250
Tue Jul  4 13:17:59 EDT 2017, 0.800, 152, 20, 2, 9, 429, 11, 27, 4, 37, 1.853, 1.633
Tue Jul  4 13:23:05 EDT 2017, 0.550, 122, 22, 8, 15, 504, 15, 37, 27, 47, 3.357, 2.150
Tue Jul  4 13:28:17 EDT 2017, 0.050, 142, 27, 4, 26, 354, 6, 17, 12, 27, 1.240, 1.260
Tue Jul  4 13:33:09 EDT 2017, 0.040, 130, 22, 9, 10, 528, 19, 41, 26, 39, 2.443, 2.140
Tue Jul  4 14:38:17 EDT 2017, 0.540, 150, 27, 5, 21, 378, 9, 21, 11, 19, 1.223, 1.233
Tue Jul  4 14:43:19 EDT 2017, 0.790, 120, 29, 7, 27, 453, 4, 31, 19, 29, 1.257, 1.247
Tue Jul  4 14:48:26 EDT 2017, 0.290, 140, 24, 3, 16, 303, 14, 11, 4, 49, 1.340, 1.230
Tue Jul  4 14:53:32 EDT 2017, 0.410, 125, 26, 8, 29, 340, 16, 26, 23, 24, 1.460, 1.400
Tue Jul  4 14:58:39 EDT 2017, 0.910, 145, 21, 4, 18, 490, 7, 46, 8, 44, 2.457, 1.873
Tue Jul  4 15:03:11 EDT 2017, 0.660, 135, 23, 6, 13, 415, 2, 16, 15, 34, 1.253, 1.250
Tue Jul  4 15:08:17 EDT 2017, 0.160, 155, 28, 2, 24, 565, 12, 36, 0, 14, 1.297, 1.397
Tue Jul  4 15:13:19 EDT 2017, 0.220, 122, 24, 4, 20, 584, 18, 19, 25, 36, 1.743, 1.543
Tue Jul  4 16:17:27 EDT 2017, 0.720, 142, 29, 8, 9, 434, 8, 39, 10, 16, 1.260, 1.247
Tue Jul  4 16:22:33 EDT 2017, 0.970, 132, 26, 2, 14, 509, 3, 29, 17, 26, 1.257, 1.253
Tue Jul  4 16:27:40 EDT 2017, 0.470, 152, 21, 6, 25, 359, 13, 49, 2, 46, 2.857, 1.943
Tue Jul  4 16:32:11 EDT 2017, 0.350, 137, 27, 5, 17, 322, 15, 34, 28, 21, 1.323, 1.253
Tue Jul  4 16:37:18 EDT 2017, 0.850, 157, 22, 9, 28, 472, 6, 14, 13, 41, 1.230, 1.247
Tue Jul  4 16:42:25 EDT 2017, 0.600, 127, 20, 3, 23, 397, 1, 44, 21, 31, 1.250, 1.237
Tue Jul  4 16:47:26 EDT 2017, 0.100, 147, 25, 7, 12, 547, 10, 24, 6, 11, 1.247, 1.237
Tue Jul  4 16:52:33 EDT 2017, 0.070, 129, 28, 6, 15, 481, 10, 12, 5, 42, 1.243, 1.243
Tue Jul  4 16:57:40 EDT 2017, 0.570, 149, 23, 2, 26, 331, 19, 32, 20, 22, 1.850, 1.557
Tue Jul  4 17:02:12 EDT 2017, 0.820, 139, 21, 8, 20, 556, 15, 22, 12, 12, 1.247, 1.243
Tue Jul  4 17:07:18 EDT 2017, 0.320, 159, 26, 4, 9, 406, 5, 42, 27, 32, 1.253, 1.237
Tue Jul  4 17:12:30 EDT 2017, 0.440, 134, 22, 7, 23, 443, 7, 37, 1, 17, 1.257, 1.283
Tue Jul  4 17:17:27 EDT 2017, 0.940, 154, 27, 3, 12, 593, 17, 17, 16, 37, 1.853, 1.767
Tue Jul  4 17:22:33 EDT 2017, 0.690, 124, 25, 9, 18, 368, 12, 47, 9, 47, 3.070, 1.967
Tue Jul  4 17:27:35 EDT 2017, 0.190, 144, 20, 5, 29, 518, 3, 27, 24, 27, 1.250, 1.250
Tue Jul  4 17:32:12 EDT 2017, 0.130, 136, 27, 3, 25, 500, 9, 45, 3, 40, 1.860, 1.553
Tue Jul  4 17:37:18 EDT 2017, 0.630, 156, 22, 7, 14, 350, 18, 25, 18, 20, 1.533, 1.553
Tue Jul  4 17:42:20 EDT 2017, 0.880, 126, 24, 5, 8, 575, 13, 35, 11, 10, 1.527, 1.560
Tue Jul  4 17:47:37 EDT 2017, 0.380, 146, 29, 9, 19, 425, 4, 15, 26, 30, 1.230, 1.237
Tue Jul  4 17:52:33 EDT 2017, 0.250, 121, 20, 2, 11, 387, 6, 20, 7, 15, 1.247, 1.227
Tue Jul  4 17:56:40 EDT 2017, 0.750, 141, 25, 6, 22, 537, 16, 40, 22, 35, 3.233, 2.153
Tue Jul  4 18:01:21 EDT 2017, 0.500, 131, 28, 4, 27, 312, 11, 10, 14, 45, 1.260, 1.273
Tue Jul  4 18:06:28 EDT 2017, 0.000, 151, 23, 8, 16, 462, 2, 30, 29, 25, 1.223, 1.263
Tue Jul  4 18:11:31 EDT 2017, 0.010, 128, 21, 4, 28, 548, 12, 36, 28, 28, 1.563, 1.567
Tue Jul  4 18:16:28 EDT 2017, 0.510, 148, 26, 8, 17, 398, 3, 16, 13, 48, 1.263, 1.270
Tue Jul  4 18:21:34 EDT 2017, 0.760, 138, 28, 2, 11, 473, 8, 46, 21, 38, 2.140, 1.757
Tue Jul  4 18:27:36 EDT 2017, 0.260, 158, 23, 6, 22, 323, 17, 26, 6, 18, 1.277, 1.340
Tue Jul  4 18:31:23 EDT 2017, 0.380, 133, 27, 5, 8, 360, 10, 11, 24, 33, 1.250, 1.223
Tue Jul  4 18:37:15 EDT 2017, 0.880, 153, 22, 9, 19, 510, 1, 31, 9, 13, 1.270, 1.267
Tue Jul  4 18:41:31 EDT 2017, 0.630, 123, 24, 3, 25, 435, 5, 21, 17, 23, 1.253, 1.257
Tue Jul  4 18:46:28 EDT 2017, 0.130, 143, 29, 7, 14, 585, 15, 41, 2, 43, 2.470, 2.057
Tue Jul  4 18:51:30 EDT 2017, 0.200, 135, 22, 9, 18, 567, 14, 23, 23, 26, 1.523, 1.550
Tue Jul  4 18:56:36 EDT 2017, 0.700, 155, 27, 5, 29, 417, 4, 43, 8, 46, 1.553, 1.563
Tue Jul  4 19:01:13 EDT 2017, 0.950, 125, 25, 7, 24, 492, 9, 13, 15, 36, 1.200, 1.420
Tue Jul  4 20:04:46 EDT 2017, 0.450, 145, 20, 3, 13, 342, 18, 33, 0, 16, 1.533, 1.313
Tue Jul  4 20:10:03 EDT 2017, 0.320, 120, 29, 8, 21, 304, 11, 48, 26, 31, 1.560, 1.553
Tue Jul  4 20:14:55 EDT 2017, 0.820, 140, 24, 4, 10, 454, 2, 28, 11, 11, 1.253, 1.267
Tue Jul  4 20:20:01 EDT 2017, 0.570, 130, 21, 6, 15, 379, 6, 38, 19, 21, 1.327, 1.240
Tue Jul  4 20:25:08 EDT 2017, 0.070, 150, 26, 2, 26, 529, 16, 18, 4, 41, 1.637, 1.560
Tue Jul  4 20:30:15 EDT 2017, 0.100, 132, 27, 3, 22, 463, 4, 27, 7, 12, 1.203, 1.213
Tue Jul  4 20:35:12 EDT 2017, 0.600, 152, 22, 7, 11, 313, 13, 47, 22, 32, 2.157, 1.780
Tue Jul  4 20:40:19 EDT 2017, 0.850, 122, 20, 5, 16, 538, 18, 17, 14, 42, 2.437, 2.030
Tue Jul  4 20:45:20 EDT 2017, 0.350, 142, 25, 9, 27, 388, 8, 37, 29, 22, 1.240, 1.247
Tue Jul  4 21:49:27 EDT 2017, 0.480, 127, 23, 2, 13, 426, 1, 42, 3, 47, 1.237, 1.253
Tue Jul  4 22:55:05 EDT 2017, 0.980, 147, 28, 6, 24, 576, 11, 22, 18, 27, 3600.000, 3600.000
Tue Jul  4 22:59:37 EDT 2017, 0.730, 137, 26, 4, 19, 351, 15, 32, 10, 17, 1.560, 1.457
Tue Jul  4 23:04:13 EDT 2017, 0.230, 157, 21, 8, 8, 501, 6, 12, 25, 37, 1.297, 1.250
Tue Jul  4 23:09:22 EDT 2017, 0.160, 124, 25, 6, 12, 520, 5, 30, 1, 10, 1.283, 1.260
Wed Jul  5 00:13:25 EDT 2017, 0.660, 144, 20, 2, 23, 370, 14, 10, 16, 30, 1.230, 1.223
Wed Jul  5 00:17:01 EDT 2017, 0.910, 134, 23, 8, 28, 595, 19, 40, 9, 40, 5.163, 2.453
Wed Jul  5 00:22:13 EDT 2017, 0.410, 154, 28, 4, 17, 445, 9, 20, 24, 20, 1.263, 1.267
Wed Jul  5 00:27:19 EDT 2017, 0.290, 139, 22, 7, 26, 407, 2, 15, 5, 45, 1.280, 1.253
Wed Jul  5 00:32:06 EDT 2017, 0.790, 159, 27, 3, 15, 557, 12, 35, 20, 25, 1.847, 1.880
Wed Jul  5 00:37:23 EDT 2017, 0.540, 129, 29, 9, 9, 332, 17, 25, 12, 15, 1.263, 1.253
Wed Jul  5 01:41:20 EDT 2017, 0.040, 149, 24, 5, 20, 482, 7, 45, 27, 35, 1.517, 1.500
Wed Jul  5 01:46:27 EDT 2017, 0.060, 137, 25, 8, 16, 440, 17, 10, 11, 28, 1.267, 1.260
Wed Jul  5 01:51:33 EDT 2017, 0.560, 157, 20, 4, 27, 590, 8, 30, 26, 48, 2.137, 1.887
Wed Jul  5 02:54:46 EDT 2017, 0.810, 127, 22, 6, 21, 365, 3, 20, 3, 38, 1.200, 1.223
Wed Jul  5 02:59:53 EDT 2017, 0.310, 147, 27, 2, 10, 515, 13, 40, 18, 18, 1.560, 1.553
Wed Jul  5 03:04:15 EDT 2017, 0.430, 122, 21, 9, 24, 477, 15, 35, 7, 33, 2.157, 1.770
Wed Jul  5 04:09:59 EDT 2017, 0.930, 142, 26, 5, 13, 327, 6, 15, 22, 13, 3600.000, 3600.000
Wed Jul  5 04:14:31 EDT 2017, 0.680, 132, 29, 7, 18, 552, 1, 45, 0, 23, 1.233, 1.353
Wed Jul  5 04:19:34 EDT 2017, 0.180, 152, 24, 3, 29, 402, 10, 25, 15, 43, 1.570, 1.553
Wed Jul  5 04:24:30 EDT 2017, 0.240, 125, 28, 5, 25, 384, 19, 48, 9, 25, 1.873, 1.557
Wed Jul  5 04:29:47 EDT 2017, 0.740, 145, 23, 9, 14, 534, 9, 28, 24, 45, 1.867, 1.753
Wed Jul  5 05:34:53 EDT 2017, 0.990, 135, 20, 3, 9, 309, 4, 38, 1, 35, 3600.000, 3600.000
Wed Jul  5 05:39:29 EDT 2017, 0.490, 155, 25, 7, 20, 459, 14, 18, 16, 15, 1.260, 1.247
Wed Jul  5 05:44:31 EDT 2017, 0.370, 130, 24, 4, 12, 496, 16, 23, 13, 30, 1.573, 1.543
Wed Jul  5 05:49:38 EDT 2017, 0.870, 150, 29, 8, 23, 346, 7, 43, 28, 10, 1.247, 1.237
Wed Jul  5 05:54:44 EDT 2017, 0.620, 120, 27, 2, 28, 571, 2, 13, 5, 20, 1.250, 1.250
Wed Jul  5 05:59:46 EDT 2017, 0.120, 140, 22, 6, 17, 421, 12, 33, 20, 40, 1.740, 1.533
Wed Jul  5 06:04:23 EDT 2017, 0.090, 121, 23, 7, 10, 356, 9, 44, 19, 14, 1.270, 1.277
Wed Jul  5 06:09:20 EDT 2017, 0.590, 141, 28, 3, 21, 506, 18, 24, 4, 34, 2.157, 1.637
Wed Jul  5 06:14:27 EDT 2017, 0.840, 131, 26, 9, 26, 431, 13, 34, 27, 44, 2.460, 1.853
Wed Jul  5 06:19:34 EDT 2017, 0.340, 151, 21, 5, 15, 581, 4, 14, 12, 24, 1.237, 1.230
Wed Jul  5 06:24:45 EDT 2017, 0.460, 136, 29, 6, 29, 543, 6, 29, 16, 49, 1.540, 1.567
Wed Jul  5 06:29:42 EDT 2017, 0.960, 156, 24, 2, 18, 393, 16, 49, 1, 29, 3.043, 2.047
Wed Jul  5 06:34:24 EDT 2017, 0.710, 126, 22, 8, 12, 468, 11, 19, 23, 19, 1.250, 1.343
Wed Jul  5 06:39:31 EDT 2017, 0.210, 146, 27, 4, 23, 318, 1, 39, 8, 39, 1.233, 1.250
Wed Jul  5 06:44:32 EDT 2017, 0.150, 133, 20, 2, 19, 337, 10, 17, 17, 12, 1.243, 1.250
Wed Jul  5 07:49:30 EDT 2017, 0.650, 153, 25, 6, 8, 487, 19, 37, 2, 32, 2.707, 1.803
Wed Jul  5 07:54:37 EDT 2017, 0.900, 123, 28, 4, 14, 412, 14, 27, 25, 42, 2.143, 1.860
Wed Jul  5 07:59:39 EDT 2017, 0.400, 143, 23, 8, 25, 562, 5, 47, 10, 22, 1.347, 1.443
Wed Jul  5 08:04:16 EDT 2017, 0.270, 128, 26, 3, 16, 599, 7, 32, 21, 47, 1.737, 1.650
