# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Fri Dec 30 20:25:24 EST 2016, 1, 0.500, 4, 1.25, 0.131833, 1.15712, 1.34288, 1.11, 1.14, 1.25, 1.47, 1.48, 38022.4, 7.83837, 38016.9, 38027.9, 38016, 38016, 38024, 38032, 38032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 412014, 0, 412014, 412014, 412014, 412014, 412014, 412014, 412014, 786052, 0, 786052, 786052, 786052, 786052, 786052, 786052, 786052
Fri Dec 30 20:26:25 EST 2016, 2, 0.500, 4, 1.642, 0.0874986, 1.58035, 1.70365, 1.55, 1.59, 1.65, 1.70, 1.86, 38819.2, 6.4, 38814.7, 38823.7, 38816, 38816, 38816, 38832, 38832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 475189, 0, 475189, 475189, 475189, 475189, 475189, 475189, 475189, 1261531, 0, 1261531, 1261531, 1261531, 1261531, 1261531, 1261531, 1261531
Fri Dec 30 20:27:26 EST 2016, 4, 0.500, 4, 1.995, 0.0755315, 1.94178, 2.04822, 1.89, 1.93, 2.055, 2.08, 2.08, 39673.6, 10.6132, 39666.1, 39681.1, 39664, 39664, 39680, 39680, 39696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 494342, 0, 494342, 494342, 494342, 494342, 494342, 494342, 494342, 1724180, 0, 1724180, 1724180, 1724180, 1724180, 1724180, 1724180, 1724180
Fri Dec 30 20:28:33 EST 2016, 8, 0.500, 4, 2.321, 0.105589, 2.24661, 2.39539, 2.18, 2.27, 2.32, 2.49, 2.53, 40062.4, 4.8, 40059, 40065.8, 40048, 40064, 40064, 40064, 40064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 497338, 0, 497338, 497338, 497338, 497338, 497338, 497338, 497338, 1956163, 0, 1956163, 1956163, 1956163, 1956163, 1956163, 1956163, 1956163
Fri Dec 30 20:29:34 EST 2016, 0, 0.000, 6, 2.495, 0.176479, 2.37066, 2.61934, 1.99, 2.48, 2.555, 2.60, 2.66, 43817.6, 10.6132, 43810.1, 43825.1, 43808, 43808, 43824, 43824, 43840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 2988000, 0, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000
Fri Dec 30 20:30:35 EST 2016, 1, 0.000, 6, 1.701, 0.148219, 1.59657, 1.80543, 1.59, 1.61, 1.63, 1.88, 2.06, 40185.6, 7.83837, 40180.1, 40191.1, 40176, 40176, 40192, 40192, 40192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 464213, 0, 464213, 464213, 464213, 464213, 464213, 464213, 464213, 1178256, 0, 1178256, 1178256, 1178256, 1178256, 1178256, 1178256, 1178256
Fri Dec 30 20:31:36 EST 2016, 2, 0.000, 6, 2.203, 0.163343, 2.08792, 2.31808, 1.87, 2.15, 2.32, 2.35, 2.38, 41873.6, 21.9964, 41858.1, 41889.1, 41840, 41872, 41872, 41888, 41920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 495231, 0, 495231, 495231, 495231, 495231, 495231, 495231, 495231, 1892414, 0, 1892414, 1892414, 1892414, 1892414, 1892414, 1892414, 1892414
Fri Dec 30 20:32:37 EST 2016, 4, 0.000, 6, 2.197, 0.139574, 2.09866, 2.29534, 2.02, 2.08, 2.28, 2.38, 2.39, 43481.6, 10.6132, 43474.1, 43489.1, 43472, 43472, 43488, 43488, 43504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498935, 0, 498935, 498935, 498935, 498935, 498935, 498935, 498935, 2585804, 0, 2585804, 2585804, 2585804, 2585804, 2585804, 2585804, 2585804
Fri Dec 30 20:34:58 EST 2016, 8, 0.000, 6, 2.405, 0.272075, 2.21331, 2.59669, 2.13, 2.19, 2.445, 2.89, 2.89, 44024, 8, 44018.4, 44029.6, 44016, 44016, 44032, 44032, 44032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 2933486, 0, 2933486, 2933486, 2933486, 2933486, 2933486, 2933486, 2933486
Fri Dec 30 20:35:59 EST 2016, 0, 0.250, 6, 1.993, 0.121413, 1.90746, 2.07854, 1.87, 1.89, 2.01, 2.16, 2.19, 42838.4, 7.83837, 42832.9, 42843.9, 42832, 42832, 42840, 42848, 42848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498998, 0, 498998, 498998, 498998, 498998, 498998, 498998, 498998, 2988000, 0, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000
Fri Dec 30 20:37:00 EST 2016, 1, 0.250, 6, 1.352, 0.084119, 1.29273, 1.41127, 1.24, 1.27, 1.395, 1.45, 1.45, 39761.6, 4.8, 39758.2, 39765, 39760, 39760, 39760, 39760, 39776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 463762, 0, 463762, 463762, 463762, 463762, 463762, 463762, 463762, 1178226, 0, 1178226, 1178226, 1178226, 1178226, 1178226, 1178226, 1178226
Fri Dec 30 20:38:06 EST 2016, 2, 0.250, 6, 1.792, 0.0699714, 1.7427, 1.8413, 1.70, 1.72, 1.84, 1.87, 1.88, 41049.6, 7.83837, 41044.1, 41055.1, 41040, 41040, 41056, 41056, 41056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 494635, 0, 494635, 494635, 494635, 494635, 494635, 494635, 494635, 1892416, 0, 1892416, 1892416, 1892416, 1892416, 1892416, 1892416, 1892416
Fri Dec 30 20:39:07 EST 2016, 4, 0.250, 6, 2.663, 0.216982, 2.51012, 2.81588, 2.21, 2.55, 2.81, 2.84, 2.84, 42395.2, 18.9989, 42381.8, 42408.6, 42352, 42400, 42400, 42416, 42416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498830, 0, 498830, 498830, 498830, 498830, 498830, 498830, 498830, 2585815, 0, 2585815, 2585815, 2585815, 2585815, 2585815, 2585815, 2585815
Fri Dec 30 20:40:09 EST 2016, 8, 0.250, 6, 2.384, 0.115516, 2.30261, 2.46539, 2.13, 2.34, 2.41, 2.52, 2.52, 42880, 12.3935, 42871.3, 42888.7, 42864, 42864, 42880, 42896, 42896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498994, 0, 498994, 498994, 498994, 498994, 498994, 498994, 498994, 2933495, 0, 2933495, 2933495, 2933495, 2933495, 2933495, 2933495, 2933495
Fri Dec 30 20:41:09 EST 2016, 0, 0.500, 6, 1.999, 0.148825, 1.89414, 2.10386, 1.74, 1.85, 2.085, 2.15, 2.21, 42358.4, 7.83837, 42352.9, 42363.9, 42352, 42352, 42360, 42368, 42368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498966, 0, 498966, 498966, 498966, 498966, 498966, 498966, 498966, 2988000, 0, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000
Fri Dec 30 20:42:10 EST 2016, 1, 0.500, 6, 1.461, 0.121939, 1.37509, 1.54691, 1.28, 1.41, 1.48, 1.64, 1.65, 39379.2, 6.4, 39374.7, 39383.7, 39376, 39376, 39376, 39392, 39392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 463178, 0, 463178, 463178, 463178, 463178, 463178, 463178, 463178, 1178194, 0, 1178194, 1178194, 1178194, 1178194, 1178194, 1178194, 1178194
Fri Dec 30 20:43:16 EST 2016, 2, 0.500, 6, 1.835, 0.143892, 1.73362, 1.93638, 1.66, 1.71, 1.905, 1.99, 2.06, 40644.8, 10.245, 40637.6, 40652, 40640, 40640, 40640, 40656, 40672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 494316, 0, 494316, 494316, 494316, 494316, 494316, 494316, 494316, 1892388, 0, 1892388, 1892388, 1892388, 1892388, 1892388, 1892388, 1892388
Fri Dec 30 20:44:17 EST 2016, 4, 0.500, 6, 2.106, 0.0623217, 2.06209, 2.14991, 2.05, 2.05, 2.1, 2.19, 2.21, 41849.6, 12.8, 41840.6, 41858.6, 41840, 41840, 41848, 41872, 41872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498628, 0, 498628, 498628, 498628, 498628, 498628, 498628, 498628, 2585762, 0, 2585762, 2585762, 2585762, 2585762, 2585762, 2585762, 2585762
Fri Dec 30 20:45:18 EST 2016, 8, 0.500, 6, 2.321, 0.112734, 2.24157, 2.40043, 2.10, 2.28, 2.32, 2.45, 2.55, 42396.8, 6.4, 42392.3, 42401.3, 42384, 42400, 42400, 42400, 42400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498958, 0, 498958, 498958, 498958, 498958, 498958, 498958, 498958, 2933537, 0, 2933537, 2933537, 2933537, 2933537, 2933537, 2933537, 2933537
Fri Dec 30 20:46:19 EST 2016, 0, 0.000, 8, 2.485, 0.229314, 2.32344, 2.64656, 2.22, 2.27, 2.615, 2.70, 2.89, 46347.2, 10.245, 46340, 46354.4, 46336, 46336, 46352, 46352, 46368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 3984000, 0, 3984000, 3984000, 3984000, 3984000, 3984000, 3984000, 3984000
Fri Dec 30 20:47:20 EST 2016, 1, 0.000, 8, 1.678, 0.0729109, 1.62663, 1.72937, 1.55, 1.63, 1.695, 1.76, 1.80, 41240, 8, 41234.4, 41245.6, 41232, 41232, 41248, 41248, 41248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 484760, 0, 484760, 484760, 484760, 484760, 484760, 484760, 484760, 1571640, 0, 1571640, 1571640, 1571640, 1571640, 1571640, 1571640, 1571640
Fri Dec 30 20:48:26 EST 2016, 2, 0.000, 8, 2.284, 0.0878863, 2.22208, 2.34592, 2.11, 2.25, 2.33, 2.35, 2.39, 44196.8, 7.33212, 44191.6, 44202, 44192, 44192, 44192, 44208, 44208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498367, 0, 498367, 498367, 498367, 498367, 498367, 498367, 498367, 2522436, 0, 2522436, 2522436, 2522436, 2522436, 2522436, 2522436, 2522436
Fri Dec 30 20:49:28 EST 2016, 4, 0.000, 8, 3.464, 0.150678, 3.35784, 3.57016, 3.28, 3.32, 3.495, 3.67, 3.72, 46500.8, 7.33212, 46495.6, 46506, 46496, 46496, 46496, 46512, 46512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498998, 0, 498998, 498998, 498998, 498998, 498998, 498998, 498998, 3445933, 0, 3445933, 3445933, 3445933, 3445933, 3445933, 3445933, 3445933
Fri Dec 30 20:50:34 EST 2016, 8, 0.000, 8, 3.896, 0.440391, 3.58572, 4.20628, 3.36, 3.56, 3.975, 4.54, 4.71, 47222.4, 7.83837, 47216.9, 47227.9, 47216, 47216, 47224, 47232, 47232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 3911382, 0, 3911382, 3911382, 3911382, 3911382, 3911382, 3911382, 3911382
Fri Dec 30 20:51:35 EST 2016, 0, 0.250, 8, 3.284, 0.464396, 2.95681, 3.61119, 2.75, 2.82, 3.485, 3.84, 3.90, 44502.4, 7.83837, 44496.9, 44507.9, 44496, 44496, 44504, 44512, 44512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 3984000, 0, 3984000, 3984000, 3984000, 3984000, 3984000, 3984000, 3984000
Fri Dec 30 20:52:35 EST 2016, 1, 0.250, 8, 2.015, 0.101119, 1.94376, 2.08624, 1.86, 1.92, 2.06, 2.09, 2.19, 40630.4, 7.83837, 40624.9, 40635.9, 40624, 40624, 40632, 40640, 40640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 484812, 0, 484812, 484812, 484812, 484812, 484812, 484812, 484812, 1571639, 0, 1571639, 1571639, 1571639, 1571639, 1571639, 1571639, 1571639
Fri Dec 30 20:53:37 EST 2016, 2, 0.250, 8, 2.677, 0.161929, 2.56291, 2.79109, 2.41, 2.62, 2.675, 2.87, 2.92, 42419.2, 6.4, 42414.7, 42423.7, 42416, 42416, 42416, 42432, 42432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498205, 0, 498205, 498205, 498205, 498205, 498205, 498205, 498205, 2522358, 0, 2522358, 2522358, 2522358, 2522358, 2522358, 2522358, 2522358
Fri Dec 30 20:54:43 EST 2016, 4, 0.250, 8, 3.235, 0.0786448, 3.17959, 3.29041, 3.13, 3.21, 3.24, 3.25, 3.44, 43945.6, 10.6132, 43938.1, 43953.1, 43936, 43936, 43952, 43952, 43968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498993, 0, 498993, 498993, 498993, 498993, 498993, 498993, 498993, 3445975, 0, 3445975, 3445975, 3445975, 3445975, 3445975, 3445975, 3445975
Fri Dec 30 20:55:43 EST 2016, 8, 0.250, 8, 3.65, 0.18868, 3.51706, 3.78294, 3.37, 3.56, 3.59, 3.81, 4.10, 44651.2, 10.245, 44644, 44658.4, 44640, 44640, 44656, 44656, 44672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 3911390, 0, 3911390, 3911390, 3911390, 3911390, 3911390, 3911390, 3911390
Fri Dec 30 20:56:45 EST 2016, 0, 0.500, 8, 3.041, 0.0277308, 3.02146, 3.06054, 2.99, 3.02, 3.045, 3.08, 3.08, 44108.8, 9.6, 44102, 44115.6, 44096, 44096, 44112, 44112, 44128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 3984000, 0, 3984000, 3984000, 3984000, 3984000, 3984000, 3984000, 3984000
Fri Dec 30 20:57:46 EST 2016, 1, 0.500, 8, 2.007, 0.0760329, 1.95343, 2.06057, 1.86, 1.95, 2.05, 2.07, 2.13, 40470.4, 7.83837, 40464.9, 40475.9, 40464, 40464, 40472, 40480, 40480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 484390, 0, 484390, 484390, 484390, 484390, 484390, 484390, 484390, 1571578, 0, 1571578, 1571578, 1571578, 1571578, 1571578, 1571578, 1571578
Fri Dec 30 20:58:47 EST 2016, 2, 0.500, 8, 2.634, 0.0829699, 2.57554, 2.69246, 2.55, 2.58, 2.625, 2.71, 2.84, 42084.8, 7.33212, 42079.6, 42090, 42080, 42080, 42080, 42096, 42096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498034, 0, 498034, 498034, 498034, 498034, 498034, 498034, 498034, 2522337, 0, 2522337, 2522337, 2522337, 2522337, 2522337, 2522337, 2522337
Fri Dec 30 20:59:53 EST 2016, 4, 0.500, 8, 3.148, 0.186912, 3.01631, 3.27969, 2.83, 3.13, 3.185, 3.28, 3.50, 43531.2, 18.9989, 43517.8, 43544.6, 43488, 43536, 43536, 43552, 43552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498975, 0, 498975, 498975, 498975, 498975, 498975, 498975, 498975, 3446026, 0, 3446026, 3446026, 3446026, 3446026, 3446026, 3446026, 3446026
Fri Dec 30 21:00:54 EST 2016, 8, 0.500, 8, 3.503, 0.242242, 3.33233, 3.67367, 3.09, 3.44, 3.49, 3.85, 3.89, 44217.6, 12.8, 44208.6, 44226.6, 44208, 44208, 44216, 44240, 44240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498999, 0, 498999, 498999, 498999, 498999, 498999, 498999, 498999, 3911360, 0, 3911360, 3911360, 3911360, 3911360, 3911360, 3911360, 3911360
Fri Dec 30 21:01:55 EST 2016, 0, 0.000, 10, 3.694, 0.0674092, 3.64651, 3.74149, 3.62, 3.65, 3.705, 3.72, 3.87, 47734.4, 10.6132, 47726.9, 47741.9, 47728, 47728, 47728, 47744, 47760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4980000, 0, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000
Fri Dec 30 21:02:56 EST 2016, 1, 0.000, 10, 2.535, 0.189063, 2.40179, 2.66821, 2.27, 2.38, 2.575, 2.76, 2.85, 43532.8, 6.4, 43528.3, 43537.3, 43520, 43536, 43536, 43536, 43536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493329, 0, 493329, 493329, 493329, 493329, 493329, 493329, 493329, 1964321, 0, 1964321, 1964321, 1964321, 1964321, 1964321, 1964321, 1964321
Fri Dec 30 21:03:57 EST 2016, 2, 0.000, 10, 3.276, 0.173793, 3.15355, 3.39845, 3.03, 3.14, 3.285, 3.49, 3.58, 45577.6, 7.83837, 45572.1, 45583.1, 45568, 45568, 45584, 45584, 45584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498892, 0, 498892, 498892, 498892, 498892, 498892, 498892, 498892, 3150843, 0, 3150843, 3150843, 3150843, 3150843, 3150843, 3150843, 3150843
Fri Dec 30 21:04:58 EST 2016, 4, 0.000, 10, 3.335, 0.256096, 3.15457, 3.51543, 2.84, 3.17, 3.465, 3.61, 3.73, 47320, 8, 47314.4, 47325.6, 47312, 47312, 47328, 47328, 47328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4307440, 0, 4307440, 4307440, 4307440, 4307440, 4307440, 4307440, 4307440
Fri Dec 30 21:06:04 EST 2016, 8, 0.000, 10, 3.727, 0.309743, 3.50877, 3.94523, 3.21, 3.57, 3.795, 3.88, 4.45, 47812.8, 7.33212, 47807.6, 47818, 47808, 47808, 47808, 47824, 47824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4889367, 0, 4889367, 4889367, 4889367, 4889367, 4889367, 4889367, 4889367
Fri Dec 30 21:07:05 EST 2016, 0, 0.250, 10, 3.818, 0.160112, 3.70519, 3.93081, 3.66, 3.70, 3.84, 3.87, 4.24, 47304, 8, 47298.4, 47309.6, 47296, 47296, 47312, 47312, 47312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4980000, 0, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000
Fri Dec 30 21:08:07 EST 2016, 1, 0.250, 10, 2.565, 0.388851, 2.29103, 2.83897, 2.04, 2.42, 2.65, 2.72, 3.51, 42468.8, 7.33212, 42463.6, 42474, 42464, 42464, 42464, 42480, 42480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493280, 0, 493280, 493280, 493280, 493280, 493280, 493280, 493280, 1964460, 0, 1964460, 1964460, 1964460, 1964460, 1964460, 1964460, 1964460
Fri Dec 30 21:09:08 EST 2016, 2, 0.250, 10, 3.253, 0.172282, 3.13162, 3.37438, 3.03, 3.10, 3.285, 3.49, 3.55, 44409.6, 7.83837, 44404.1, 44415.1, 44400, 44400, 44416, 44416, 44416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498833, 0, 498833, 498833, 498833, 498833, 498833, 498833, 498833, 3150869, 0, 3150869, 3150869, 3150869, 3150869, 3150869, 3150869, 3150869
Fri Dec 30 21:10:09 EST 2016, 4, 0.250, 10, 3.471, 0.212812, 3.32106, 3.62094, 2.95, 3.44, 3.555, 3.65, 3.68, 46475.2, 10.245, 46468, 46482.4, 46464, 46464, 46480, 46480, 46496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4307495, 0, 4307495, 4307495, 4307495, 4307495, 4307495, 4307495, 4307495
Fri Dec 30 21:11:14 EST 2016, 8, 0.250, 10, 3.668, 0.216601, 3.51539, 3.82061, 3.21, 3.56, 3.675, 3.91, 4.07, 47384, 8, 47378.4, 47389.6, 47376, 47376, 47392, 47392, 47392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4889388, 0, 4889388, 4889388, 4889388, 4889388, 4889388, 4889388, 4889388
Fri Dec 30 21:12:15 EST 2016, 0, 0.500, 10, 3.657, 0.297659, 3.44728, 3.86672, 3.03, 3.43, 3.78, 3.99, 4.02, 46382.4, 16.7045, 46370.6, 46394.2, 46352, 46384, 46384, 46400, 46400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4980000, 0, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000
Fri Dec 30 21:13:16 EST 2016, 1, 0.500, 10, 2.735, 0.478566, 2.39782, 3.07218, 1.93, 2.48, 2.855, 3.31, 3.36, 42291.2, 6.4, 42286.7, 42295.7, 42288, 42288, 42288, 42304, 42304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493137, 0, 493137, 493137, 493137, 493137, 493137, 493137, 493137, 1964389, 0, 1964389, 1964389, 1964389, 1964389, 1964389, 1964389, 1964389
Fri Dec 30 21:14:17 EST 2016, 2, 0.500, 10, 3.417, 0.164015, 3.30144, 3.53256, 3.20, 3.34, 3.38, 3.68, 3.77, 43844.8, 10.245, 43837.6, 43852, 43840, 43840, 43840, 43856, 43872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498810, 0, 498810, 498810, 498810, 498810, 498810, 498810, 498810, 3150820, 0, 3150820, 3150820, 3150820, 3150820, 3150820, 3150820, 3150820
Fri Dec 30 21:15:23 EST 2016, 4, 0.500, 10, 3.795, 0.154548, 3.68611, 3.90389, 3.54, 3.72, 3.82, 4.02, 4.07, 45470.4, 20.8, 45455.7, 45485.1, 45424, 45472, 45480, 45488, 45488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498997, 0, 498997, 498997, 498997, 498997, 498997, 498997, 498997, 4307434, 0, 4307434, 4307434, 4307434, 4307434, 4307434, 4307434, 4307434
Fri Dec 30 21:16:24 EST 2016, 8, 0.500, 10, 4.384, 0.483657, 4.04324, 4.72476, 3.65, 3.87, 4.565, 4.79, 5.22, 46425.6, 14.6642, 46415.3, 46435.9, 46384, 46432, 46432, 46432, 46432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498999, 0, 498999, 498999, 498999, 498999, 498999, 498999, 498999, 4889398, 0, 4889398, 4889398, 4889398, 4889398, 4889398, 4889398, 4889398
Fri Dec 30 21:17:26 EST 2016, 0, 0.000, 15, 4.314, 0.354632, 4.06414, 4.56386, 3.43, 4.06, 4.525, 4.59, 4.62, 51046.4, 10.6132, 51038.9, 51053.9, 51040, 51040, 51040, 51056, 51072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7470000, 0, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000
Fri Dec 30 21:18:27 EST 2016, 1, 0.000, 15, 2.646, 0.184997, 2.51566, 2.77634, 2.20, 2.48, 2.75, 2.78, 2.78, 45515.2, 12.4964, 45506.4, 45524, 45504, 45504, 45520, 45536, 45536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498412, 0, 498412, 498412, 498412, 498412, 498412, 498412, 498412, 2942175, 0, 2942175, 2942175, 2942175, 2942175, 2942175, 2942175, 2942175
Fri Dec 30 21:19:28 EST 2016, 2, 0.000, 15, 3.735, 0.233506, 3.57048, 3.89952, 3.19, 3.65, 3.83, 3.89, 4.15, 47798.4, 7.83837, 47792.9, 47803.9, 47792, 47792, 47800, 47808, 47808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498999, 0, 498999, 498999, 498999, 498999, 498999, 498999, 498999, 4724823, 0, 4724823, 4724823, 4724823, 4724823, 4724823, 4724823, 4724823
Fri Dec 30 21:20:38 EST 2016, 4, 0.000, 15, 5.156, 1.17792, 4.32609, 5.98591, 4.47, 4.83, 4.845, 4.92, 8.66, 50694.4, 7.83837, 50688.9, 50699.9, 50688, 50688, 50696, 50704, 50704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6459850, 0, 6459850, 6459850, 6459850, 6459850, 6459850, 6459850, 6459850
