# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, topCancl_mean, topCancl_sd, topCancl_ci, topCancl_ci, topCancl_min, topCancl_box_q1, topCancl_median, topCancl_box_q2, topCancl_max, ladCancl_mean, ladCancl_sd, ladCancl_ci, ladCancl_ci, ladCancl_min, ladCancl_box_q1, ladCancl_median, ladCancl_box_q2, ladCancl_max, botCancl_mean, botCancl_sd, botCancl_ci, botCancl_ci, botCancl_min, botCancl_box_q1, botCancl_median, botCancl_box_q2, botCancl_max, topScan_mean, topScan_sd, topScan_ci, topScan_ci, topScan_min, topScan_box_q1, topScan_median, topScan_box_q2, topScan_max, ladScan_mean, ladScan_sd, ladScan_ci, ladScan_ci, ladScan_min, ladScan_box_q1, ladScan_median, ladScan_box_q2, ladScan_max, botScan_mean, botScan_sd, botScan_ci, botScan_ci, botScan_min, botScan_box_q1, botScan_median, botScan_box_q2, botScan_max, topIns_mean, topIns_sd, topIns_ci, topIns_ci, topIns_min, topIns_box_q1, topIns_median, topIns_box_q2, topIns_max, ladIns_mean, ladIns_sd, ladIns_ci, ladIns_ci, ladIns_min, ladIns_box_q1, ladIns_median, ladIns_box_q2, ladIns_max, botIns_mean, botIns_sd, botIns_ci, botIns_ci, botIns_min, botIns_box_q1, botIns_median, botIns_box_q2, botIns_max, rungs_mean, rungs_sd, rungs_ci, rungs_ci, rungs_min, rungs_box_q1, rungs_median, rungs_box_q2, rungs_max, bktRung_mean, bktRung_sd, bktRung_ci, bktRung_ci, bktRung_min, bktRung_box_q1, bktRung_median, bktRung_box_q2, bktRung_max, botSize_mean, botSize_sd, botSize_ci, botSize_ci, botSize_min, botSize_box_q1, botSize_median, botSize_box_q2, botSize_max, bktSize_mean, bktSize_sd, bktSize_ci, bktSize_ci, bktSize_min, bktSize_box_q1, bktSize_median, bktSize_box_q2, bktSize_max
Fri Dec 30 19:53:20 EST 2016, 0, 0.500, 1, 0.551, 0.0779038, 0.496112, 0.605888, 0.48, 0.48, 0.565, 0.64, 0.69, 35206.4, 7.83837, 35200.9, 35211.9, 35200, 35200, 35208, 35216, 35216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 19:54:22 EST 2016, 1, 0.500, 1, 0.471, 0.0564712, 0.431213, 0.510787, 0.40, 0.44, 0.465, 0.57, 0.58, 35478.4, 10.6132, 35470.9, 35485.9, 35472, 35472, 35472, 35488, 35504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33994, 0, 33994, 33994, 33994, 33994, 33994, 33994, 33994, 162827, 0, 162827, 162827, 162827, 162827, 162827, 162827, 162827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 7, 7, 7, 7, 7, 7, 1.00416, 2.10734e-08, 1.00416, 1.00416, 1.00416, 1.00416, 1.00416, 1.00416, 1.00416, 394.431, 5.3948e-06, 394.431, 394.431, 394.431, 394.431, 394.431, 394.431, 394.431, 1.00016, 2.58096e-08, 1.00016, 1.00016, 1.00016, 1.00016, 1.00016, 1.00016, 1.00016
Fri Dec 30 19:55:25 EST 2016, 2, 0.500, 1, 0.518, 0.0850647, 0.458067, 0.577933, 0.45, 0.46, 0.475, 0.64, 0.67, 35622.4, 10.6132, 35614.9, 35629.9, 35616, 35616, 35616, 35632, 35648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64874, 0, 64874, 64874, 64874, 64874, 64874, 64874, 64874, 251174, 0, 251174, 251174, 251174, 251174, 251174, 251174, 251174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 7, 7, 7, 7, 7, 7, 1.00067, 2.58096e-08, 1.00067, 1.00067, 1.00067, 1.00067, 1.00067, 1.00067, 1.00067, 633.363, 1.52588e-05, 633.363, 633.363, 633.363, 633.363, 633.363, 633.363, 633.363, 1.00017, 2.10734e-08, 1.00017, 1.00017, 1.00017, 1.00017, 1.00017, 1.00017, 1.00017
Fri Dec 30 19:56:27 EST 2016, 4, 0.500, 1, 0.672, 0.16005, 0.559236, 0.784764, 0.55, 0.56, 0.59, 0.89, 0.97, 35598.4, 8.61626, 35592.3, 35604.5, 35584, 35600, 35600, 35600, 35616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118985, 0, 118985, 118985, 118985, 118985, 118985, 118985, 118985, 312750, 0, 312750, 312750, 312750, 312750, 312750, 312750, 312750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.00096, 2.10734e-08, 1.00096, 1.00096, 1.00096, 1.00096, 1.00096, 1.00096, 1.00096, 865.2, 0, 865.2, 865.2, 865.2, 865.2, 865.2, 865.2, 865.2, 1.00013, 1.49012e-08, 1.00013, 1.00013, 1.00013, 1.00013, 1.00013, 1.00013, 1.00013
Fri Dec 30 19:57:28 EST 2016, 8, 0.500, 1, 0.637, 0.0701498, 0.587576, 0.686424, 0.57, 0.58, 0.615, 0.73, 0.77, 35608, 8, 35602.4, 35613.6, 35600, 35600, 35616, 35616, 35616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217999, 0, 217999, 217999, 217999, 217999, 217999, 217999, 217999, 271977, 0, 271977, 271977, 271977, 271977, 271977, 271977, 271977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.00395, 1.49012e-08, 1.00395, 1.00395, 1.00395, 1.00395, 1.00395, 1.00395, 1.00395, 981.916, 1.52588e-05, 981.916, 981.916, 981.916, 981.916, 981.916, 981.916, 981.916, 1.00007, 1.49012e-08, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007
Fri Dec 30 19:58:30 EST 2016, 0, 0.000, 2, 0.954, 0.0471593, 0.920774, 0.987226, 0.86, 0.93, 0.955, 1.01, 1.03, 40043.2, 10.245, 40036, 40050.4, 40032, 40032, 40048, 40048, 40064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 998000, 0, 998000, 998000, 998000, 998000, 998000, 998000, 998000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2000, 0, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 19:59:32 EST 2016, 1, 0.000, 2, 0.581, 0.0779038, 0.526112, 0.635888, 0.45, 0.48, 0.625, 0.64, 0.65, 37880, 10.7331, 37872.4, 37887.6, 37872, 37872, 37880, 37888, 37904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61716, 0, 61716, 61716, 61716, 61716, 61716, 61716, 61716, 331582, 0, 331582, 331582, 331582, 331582, 331582, 331582, 331582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.00114, 2.10734e-08, 1.00114, 1.00114, 1.00114, 1.00114, 1.00114, 1.00114, 1.00114, 788.172, 0, 788.172, 788.172, 788.172, 788.172, 788.172, 788.172, 788.172, 1.00009, 1.49012e-08, 1.00009, 1.00009, 1.00009, 1.00009, 1.00009, 1.00009, 1.00009
Fri Dec 30 20:00:35 EST 2016, 2, 0.000, 2, 1.028, 0.268805, 0.838612, 1.21739, 0.68, 0.72, 1.16, 1.19, 1.55, 38956.8, 31.8396, 38934.4, 38979.2, 38864, 38960, 38968, 38976, 38976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123963, 0, 123963, 123963, 123963, 123963, 123963, 123963, 123963, 508314, 0, 508314, 508314, 508314, 508314, 508314, 508314, 508314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.00133, 1.49012e-08, 1.00133, 1.00133, 1.00133, 1.00133, 1.00133, 1.00133, 1.00133, 1267.09, 0, 1267.09, 1267.09, 1267.09, 1267.09, 1267.09, 1267.09, 1267.09, 1.00008, 2.58096e-08, 1.00008, 1.00008, 1.00008, 1.00008, 1.00008, 1.00008, 1.00008
Fri Dec 30 20:01:37 EST 2016, 4, 0.000, 2, 1.118, 0.217062, 0.965068, 1.27093, 0.82, 0.92, 1.165, 1.36, 1.52, 39496, 10.7331, 39488.4, 39503.6, 39488, 39488, 39496, 39504, 39520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223998, 0, 223998, 223998, 223998, 223998, 223998, 223998, 223998, 639713, 0, 639713, 639713, 639713, 639713, 639713, 639713, 639713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.00091, 2.10734e-08, 1.00091, 1.00091, 1.00091, 1.00091, 1.00091, 1.00091, 1.00091, 1730.88, 4.31584e-05, 1730.88, 1730.88, 1730.88, 1730.88, 1730.88, 1730.88, 1730.88, 1.00007, 1.49012e-08, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007
Fri Dec 30 20:02:39 EST 2016, 8, 0.000, 2, 1.114, 0.135292, 1.01868, 1.20932, 0.96, 0.99, 1.11, 1.29, 1.33, 39812.8, 7.33212, 39807.6, 39818, 39808, 39808, 39808, 39824, 39824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 432000, 0, 432000, 432000, 432000, 432000, 432000, 432000, 432000, 547993, 0, 547993, 547993, 547993, 547993, 547993, 547993, 547993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.0049, 1.49012e-08, 1.0049, 1.0049, 1.0049, 1.0049, 1.0049, 1.0049, 1.0049, 1963.91, 2.15792e-05, 1963.91, 1963.91, 1963.91, 1963.91, 1963.91, 1963.91, 1963.91, 1.00004, 1.49012e-08, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004
Fri Dec 30 20:03:41 EST 2016, 0, 0.250, 2, 0.996, 0.182603, 0.867346, 1.12465, 0.75, 0.88, 0.975, 1.32, 1.34, 36913.6, 4.8, 36910.2, 36917, 36912, 36912, 36912, 36912, 36928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 998000, 0, 998000, 998000, 998000, 998000, 998000, 998000, 998000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2000, 0, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 20:04:43 EST 2016, 1, 0.250, 2, 0.643, 0.100504, 0.572189, 0.713811, 0.53, 0.55, 0.685, 0.78, 0.78, 36646.4, 7.83837, 36640.9, 36651.9, 36640, 36640, 36648, 36656, 36656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60000, 0, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 333503, 0, 333503, 333503, 333503, 333503, 333503, 333503, 333503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.01022, 2.58096e-08, 1.01022, 1.01022, 1.01022, 1.01022, 1.01022, 1.01022, 1.01022, 788.583, 0, 788.583, 788.583, 788.583, 788.583, 788.583, 788.583, 788.583, 1.00009, 1.49012e-08, 1.00009, 1.00009, 1.00009, 1.00009, 1.00009, 1.00009, 1.00009
Fri Dec 30 20:05:44 EST 2016, 2, 0.250, 2, 0.915, 0.198003, 0.775496, 1.0545, 0.71, 0.73, 1, 1.18, 1.22, 37152, 17.5271, 37139.7, 37164.3, 37120, 37152, 37160, 37168, 37168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121996, 0, 121996, 121996, 121996, 121996, 121996, 121996, 121996, 510333, 0, 510333, 510333, 510333, 510333, 510333, 510333, 510333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.0033, 2.58096e-08, 1.0033, 1.0033, 1.0033, 1.0033, 1.0033, 1.0033, 1.0033, 1267.19, 2.15792e-05, 1267.19, 1267.19, 1267.19, 1267.19, 1267.19, 1267.19, 1267.19, 1.00008, 2.58096e-08, 1.00008, 1.00008, 1.00008, 1.00008, 1.00008, 1.00008, 1.00008
Fri Dec 30 20:06:47 EST 2016, 4, 0.250, 2, 1.394, 0.22182, 1.23772, 1.55028, 0.93, 1.30, 1.48, 1.57, 1.74, 37430.4, 7.83837, 37424.9, 37435.9, 37424, 37424, 37432, 37440, 37440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221727, 0, 221727, 221727, 221727, 221727, 221727, 221727, 221727, 642058, 0, 642058, 642058, 642058, 642058, 642058, 642058, 642058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1731.03, 3.05176e-05, 1731.03, 1731.03, 1731.03, 1731.03, 1731.03, 1731.03, 1731.03, 1.00007, 1.49012e-08, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007
Fri Dec 30 20:07:50 EST 2016, 8, 0.250, 2, 1.137, 0.222937, 0.979929, 1.29407, 0.85, 0.93, 1.15, 1.37, 1.56, 37510.4, 7.83837, 37504.9, 37515.9, 37504, 37504, 37512, 37520, 37520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 425999, 0, 425999, 425999, 425999, 425999, 425999, 425999, 425999, 553971, 0, 553971, 553971, 553971, 553971, 553971, 553971, 553971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.0045, 1.49012e-08, 1.0045, 1.0045, 1.0045, 1.0045, 1.0045, 1.0045, 1.0045, 1963.87, 4.31584e-05, 1963.87, 1963.87, 1963.87, 1963.87, 1963.87, 1963.87, 1963.87, 1.00005, 0, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005
Fri Dec 30 20:08:51 EST 2016, 0, 0.500, 2, 0.846, 0.0525738, 0.808959, 0.883041, 0.77, 0.80, 0.86, 0.92, 0.93, 36388.8, 7.33212, 36383.6, 36394, 36384, 36384, 36384, 36400, 36400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 998000, 0, 998000, 998000, 998000, 998000, 998000, 998000, 998000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2000, 0, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 20:09:53 EST 2016, 1, 0.500, 2, 0.611, 0.128098, 0.520748, 0.701252, 0.49, 0.53, 0.565, 0.71, 0.93, 36372.8, 7.33212, 36367.6, 36378, 36368, 36368, 36368, 36384, 36384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61740, 0, 61740, 61740, 61740, 61740, 61740, 61740, 61740, 331597, 0, 331597, 331597, 331597, 331597, 331597, 331597, 331597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.00114, 2.10734e-08, 1.00114, 1.00114, 1.00114, 1.00114, 1.00114, 1.00114, 1.00114, 788.251, 1.52588e-05, 788.251, 788.251, 788.251, 788.251, 788.251, 788.251, 788.251, 1.00009, 1.49012e-08, 1.00009, 1.00009, 1.00009, 1.00009, 1.00009, 1.00009, 1.00009
Fri Dec 30 20:10:55 EST 2016, 2, 0.500, 2, 0.869, 0.105778, 0.794474, 0.943526, 0.66, 0.82, 0.86, 1.04, 1.05, 36875.2, 7.33212, 36870, 36880.4, 36864, 36864, 36880, 36880, 36880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119740, 0, 119740, 119740, 119740, 119740, 119740, 119740, 119740, 512631, 0, 512631, 512631, 512631, 512631, 512631, 512631, 512631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.00066, 0, 1.00066, 1.00066, 1.00066, 1.00066, 1.00066, 1.00066, 1.00066, 1267.28, 1.52588e-05, 1267.28, 1267.28, 1267.28, 1267.28, 1267.28, 1267.28, 1267.28, 1.00008, 2.58096e-08, 1.00008, 1.00008, 1.00008, 1.00008, 1.00008, 1.00008, 1.00008
Fri Dec 30 20:11:57 EST 2016, 4, 0.500, 2, 1.216, 0.100916, 1.1449, 1.2871, 0.98, 1.19, 1.245, 1.29, 1.39, 36990.4, 8.61626, 36984.3, 36996.5, 36976, 36992, 36992, 36992, 37008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221719, 0, 221719, 221719, 221719, 221719, 221719, 221719, 221719, 642054, 0, 642054, 642054, 642054, 642054, 642054, 642054, 642054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1731.01, 2.15792e-05, 1731.01, 1731.01, 1731.01, 1731.01, 1731.01, 1731.01, 1731.01, 1.00007, 1.49012e-08, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007, 1.00007
Fri Dec 30 20:12:59 EST 2016, 8, 0.500, 2, 1.279, 0.0738173, 1.22699, 1.33101, 1.10, 1.25, 1.305, 1.33, 1.40, 36772.8, 7.33212, 36767.6, 36778, 36768, 36768, 36768, 36784, 36784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 405971, 0, 405971, 405971, 405971, 405971, 405971, 405971, 405971, 574023, 0, 574023, 574023, 574023, 574023, 574023, 574023, 574023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1963.92, 4.82525e-05, 1963.92, 1963.92, 1963.92, 1963.92, 1963.92, 1963.92, 1963.92, 1.00005, 0, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005
Fri Dec 30 20:14:02 EST 2016, 0, 0.000, 4, 1.688, 0.21442, 1.53693, 1.83907, 1.41, 1.60, 1.645, 2.06, 2.06, 48676.8, 7.33212, 48671.6, 48682, 48672, 48672, 48672, 48688, 48688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1996000, 0, 1996000, 1996000, 1996000, 1996000, 1996000, 1996000, 1996000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 4000, 0, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 1, 0, 1, 1, 1, 1, 1, 1, 1
