# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, topCancl_mean, topCancl_sd, topCancl_ci, topCancl_ci, topCancl_min, topCancl_box_q1, topCancl_median, topCancl_box_q2, topCancl_max, ladCancl_mean, ladCancl_sd, ladCancl_ci, ladCancl_ci, ladCancl_min, ladCancl_box_q1, ladCancl_median, ladCancl_box_q2, ladCancl_max, botCancl_mean, botCancl_sd, botCancl_ci, botCancl_ci, botCancl_min, botCancl_box_q1, botCancl_median, botCancl_box_q2, botCancl_max, topScan_mean, topScan_sd, topScan_ci, topScan_ci, topScan_min, topScan_box_q1, topScan_median, topScan_box_q2, topScan_max, ladScan_mean, ladScan_sd, ladScan_ci, ladScan_ci, ladScan_min, ladScan_box_q1, ladScan_median, ladScan_box_q2, ladScan_max, botScan_mean, botScan_sd, botScan_ci, botScan_ci, botScan_min, botScan_box_q1, botScan_median, botScan_box_q2, botScan_max, NuBotScan_mean, NuBotScan_sd, NuBotScan_ci, NuBotScan_ci, NuBotScan_min, NuBotScan_box_q1, NuBotScan_median, NuBotScan_box_q2, NuBotScan_max, NoCBotSc_mean, NoCBotSc_sd, NoCBotSc_ci, NoCBotSc_ci, NoCBotSc_min, NoCBotSc_box_q1, NoCBotSc_median, NoCBotSc_box_q2, NoCBotSc_max, NuNoCBotSc_mean, NuNoCBotSc_sd, NuNoCBotSc_ci, NuNoCBotSc_ci, NuNoCBotSc_min, NuNoCBotSc_box_q1, NuNoCBotSc_median, NuNoCBotSc_box_q2, NuNoCBotSc_max, topIns_mean, topIns_sd, topIns_ci, topIns_ci, topIns_min, topIns_box_q1, topIns_median, topIns_box_q2, topIns_max, ladIns_mean, ladIns_sd, ladIns_ci, ladIns_ci, ladIns_min, ladIns_box_q1, ladIns_median, ladIns_box_q2, ladIns_max, botIns_mean, botIns_sd, botIns_ci, botIns_ci, botIns_min, botIns_box_q1, botIns_median, botIns_box_q2, botIns_max, rungs_mean, rungs_sd, rungs_ci, rungs_ci, rungs_min, rungs_box_q1, rungs_median, rungs_box_q2, rungs_max, bktRung_mean, bktRung_sd, bktRung_ci, bktRung_ci, bktRung_min, bktRung_box_q1, bktRung_median, bktRung_box_q2, bktRung_max, botSize_mean, botSize_sd, botSize_ci, botSize_ci, botSize_min, botSize_box_q1, botSize_median, botSize_box_q2, botSize_max, bktSize_mean, bktSize_sd, bktSize_ci, bktSize_ci, bktSize_min, bktSize_box_q1, bktSize_median, bktSize_box_q2, bktSize_max
Fri Jan 13 22:08:57 EST 2017, 1, 5, 0.000, 2, 34.355, 1.92036, 33.002, 35.708, 29.89, 33.24, 35.235, 36.2, 36.32, 518976, 2.52982, 518974, 518978, 518972, 518976, 518976, 518980, 518980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3599981, 0, 3599981, 3599981, 3599981, 3599981, 3599981, 3599981, 3599981, 14575490, 0, 14575490, 14575490, 14575490, 14575490, 14575490, 14575490, 14575490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.12329, 2.58096e-08, 1.12329, 1.12329, 1.12329, 1.12329, 1.12329, 1.12329, 1.12329, 183591, 0, 183591, 183591, 183591, 183591, 183591, 183591, 183591, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 22:13:00 EST 2017, 1, 10, 0.000, 2, 32.939, 0.457, 32.617, 33.261, 32.2, 32.45, 33.215, 33.44, 33.51, 521638, 1.9596, 521637, 521639, 521636, 521636, 521638, 521640, 521640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6598637, 0, 6598637, 6598637, 6598637, 6598637, 6598637, 6598637, 6598637, 13068187, 0, 13068187, 13068187, 13068187, 13068187, 13068187, 13068187, 13068187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.10476, 2.10734e-08, 1.10476, 1.10476, 1.10476, 1.10476, 1.10476, 1.10476, 1.10476, 198655, 0, 198655, 198655, 198655, 198655, 198655, 198655, 198655, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 22:14:54 EST 2017, 1, 1, 0.250, 2, 20.299, 0.436107, 19.9917, 20.6063, 19.64, 19.91, 20.67, 20.75, 20.77, 434531, 2.56126, 434529, 434533, 434528, 434528, 434532, 434532, 434536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 973174, 0, 973174, 973174, 973174, 973174, 973174, 973174, 973174, 6818579, 0, 6818579, 6818579, 6818579, 6818579, 6818579, 6818579, 6818579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.13763, 0, 1.13763, 1.13763, 1.13763, 1.13763, 1.13763, 1.13763, 1.13763, 78704.6, 0.00169146, 78704.6, 78704.6, 78704.6, 78704.6, 78704.6, 78704.6, 78704.6, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 22:17:02 EST 2017, 1, 2, 0.250, 2, 28.384, 0.625431, 27.9433, 28.8247, 27.69, 27.76, 28.885, 29.12, 29.15, 449323, 2.56125, 449321, 449325, 449320, 449320, 449324, 449324, 449328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1598710, 0, 1598710, 1598710, 1598710, 1598710, 1598710, 1598710, 1598710, 10919491, 0, 10919491, 10919491, 10919491, 10919491, 10919491, 10919491, 10919491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.13442, 1.49012e-08, 1.13442, 1.13442, 1.13442, 1.13442, 1.13442, 1.13442, 1.13442, 126446, 0, 126446, 126446, 126446, 126446, 126446, 126446, 126446, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 22:19:15 EST 2017, 1, 5, 0.250, 2, 35.302, 0.632879, 34.8561, 35.7479, 34.53, 34.64, 35.735, 36.04, 36.14, 460427, 489.741, 460082, 460772, 460260, 460260, 460264, 460268, 461896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3783742, 0, 3783742, 3783742, 3783742, 3783742, 3783742, 3783742, 3783742, 14391829, 0, 14391829, 14391829, 14391829, 14391829, 14391829, 14391829, 14391829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.12158, 1.49012e-08, 1.12158, 1.12158, 1.12158, 1.12158, 1.12158, 1.12158, 1.12158, 183592, 0, 183592, 183592, 183592, 183592, 183592, 183592, 183592, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 22:23:19 EST 2017, 1, 10, 0.250, 2, 34.711, 2.03094, 33.2801, 36.1419, 30.44, 32.96, 35.765, 36.77, 36.87, 460737, 419.718, 460441, 461033, 459876, 460944, 460948, 460948, 460948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6600000, 0, 6600000, 6600000, 6600000, 6600000, 6600000, 6600000, 6600000, 13066872, 0, 13066872, 13066872, 13066872, 13066872, 13066872, 13066872, 13066872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.10526, 2.10734e-08, 1.10526, 1.10526, 1.10526, 1.10526, 1.10526, 1.10526, 1.10526, 198655, 0, 198655, 198655, 198655, 198655, 198655, 198655, 198655, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 22:25:48 EST 2017, 1, 1, 0.000, 5, 44.705, 6.59807, 40.0563, 49.3537, 38.6, 42.13, 42.865, 52.53, 61.3, 535176, 1135.9, 534376, 535976, 532964, 534720, 535602, 536372, 536824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1999253, 0, 1999253, 1999253, 1999253, 1999253, 1999253, 1999253, 1999253, 17479029, 0, 17479029, 17479029, 17479029, 17479029, 17479029, 17479029, 17479029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.13869, 2.58096e-08, 1.13869, 1.13869, 1.13869, 1.13869, 1.13869, 1.13869, 1.13869, 196750, 0, 196750, 196750, 196750, 196750, 196750, 196750, 196750, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 22:31:06 EST 2017, 1, 2, 0.000, 5, 56.305, 2.5302, 54.5223, 58.0877, 52.11, 53.42, 57.92, 58.68, 59.18, 590186, 7121.57, 585168, 595204, 577364, 588636, 593442, 595956, 599536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3499527, 0, 3499527, 3499527, 3499527, 3499527, 3499527, 3499527, 3499527, 27792223, 0, 27792223, 27792223, 27792223, 27792223, 27792223, 27792223, 27792223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.13529, 2.10734e-08, 1.13529, 1.13529, 1.13529, 1.13529, 1.13529, 1.13529, 1.13529, 316078, 0, 316078, 316078, 316078, 316078, 316078, 316078, 316078, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 22:39:06 EST 2017, 1, 5, 0.000, 5, 71.546, 7.51715, 66.2498, 76.8422, 64.44, 67.54, 69.99, 75.41, 92.61, 613508, 1915.43, 612158, 614858, 611304, 612492, 613252, 614712, 618496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8500000, 0, 8500000, 8500000, 8500000, 8500000, 8500000, 8500000, 8500000, 36937971, 0.5, 3.6938e+07, 3.6938e+07, 36937971, 36937971, 36937971, 36937971, 36937971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.1213, 0, 1.1213, 1.1213, 1.1213, 1.1213, 1.1213, 1.1213, 1.1213, 458969, 0, 458969, 458969, 458969, 458969, 458969, 458969, 458969, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 22:46:50 EST 2017, 1, 10, 0.000, 5, 65.261, 5.28952, 61.5342, 68.9878, 58.26, 62.21, 66.79, 67.04, 77.95, 618300, 626.368, 617859, 618741, 617044, 618448, 618450, 618512, 619412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15999972, 0, 15999972, 15999972, 15999972, 15999972, 15999972, 15999972, 15999972, 33166889, 0.5, 3.31669e+07, 3.31669e+07, 33166889, 33166889, 33166889, 33166889, 33166889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.10106, 1.49012e-08, 1.10106, 1.10106, 1.10106, 1.10106, 1.10106, 1.10106, 1.10106, 496635, 0, 496635, 496635, 496635, 496635, 496635, 496635, 496635, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 22:50:33 EST 2017, 1, 1, 0.250, 5, 41.319, 1.77065, 40.0715, 42.5665, 38.35, 40.06, 42.49, 43, 43.3, 523920, 1438.55, 522906, 524934, 521632, 523212, 524588, 525380, 526220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1999244, 0, 1999244, 1999244, 1999244, 1999244, 1999244, 1999244, 1999244, 17479905, 0, 17479905, 17479905, 17479905, 17479905, 17479905, 17479905, 17479905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.13869, 2.58096e-08, 1.13869, 1.13869, 1.13869, 1.13869, 1.13869, 1.13869, 1.13869, 196759, 0, 196759, 196759, 196759, 196759, 196759, 196759, 196759, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 22:52:51 EST 2017, 1, 2, 0.250, 5, 58.035, 2.54727, 56.2403, 59.8297, 50.87, 57.69, 59.185, 59.81, 59.97, 560586, 6515.36, 555996, 565176, 548280, 556780, 563372, 568188, 570204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3990955, 0, 3990955, 3990955, 3990955, 3990955, 3990955, 3990955, 3990955, 27301549, 0, 27301549, 27301549, 27301549, 27301549, 27301549, 27301549, 27301549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.13422, 2.58096e-08, 1.13422, 1.13422, 1.13422, 1.13422, 1.13422, 1.13422, 1.13422, 316086, 0, 316086, 316086, 316086, 316086, 316086, 316086, 316086, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 22:57:10 EST 2017, 1, 5, 0.250, 5, 71.714, 3.07232, 69.5494, 73.8786, 62.85, 71.59, 73.02, 73.64, 74.16, 577087, 1339.77, 576143, 578031, 573900, 576748, 577580, 577940, 579244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8499997, 0, 8499997, 8499997, 8499997, 8499997, 8499997, 8499997, 8499997, 36937994, 0, 36937994, 36937994, 36937994, 36937994, 36937994, 36937994, 36937994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.1213, 0, 1.1213, 1.1213, 1.1213, 1.1213, 1.1213, 1.1213, 1.1213, 458970, 0, 458970, 458970, 458970, 458970, 458970, 458970, 458970, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 23:01:19 EST 2017, 1, 10, 0.250, 5, 69.532, 1.70829, 68.3284, 70.7356, 67.58, 67.83, 69.76, 71.64, 73.13, 580393, 1375.21, 579424, 581362, 577888, 579780, 580896, 581440, 582604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15999977, 0, 15999977, 15999977, 15999977, 15999977, 15999977, 15999977, 15999977, 33166930, 0, 33166930, 33166930, 33166930, 33166930, 33166930, 33166930, 33166930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.10106, 1.49012e-08, 1.10106, 1.10106, 1.10106, 1.10106, 1.10106, 1.10106, 1.10106, 496635, 0, 496635, 496635, 496635, 496635, 496635, 496635, 496635, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 23:04:27 EST 2017, 1, 1, 0.000, 10, 72.107, 3.24131, 69.8233, 74.3907, 62.92, 71.69, 73.67, 74.18, 74.48, 674537, 6635.44, 669862, 679212, 667664, 668348, 674372, 683656, 687352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3999461, 0, 3999461, 3999461, 3999461, 3999461, 3999461, 3999461, 3999461, 34956642, 0, 34956642, 34956642, 34956642, 34956642, 34956642, 34956642, 34956642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.13788, 1.49012e-08, 1.13788, 1.13788, 1.13788, 1.13788, 1.13788, 1.13788, 1.13788, 393496, 0, 393496, 393496, 393496, 393496, 393496, 393496, 393496, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 23:09:01 EST 2017, 1, 2, 0.000, 10, 102.399, 5.11906, 98.7923, 106.006, 90.85, 98.72, 104.59, 107.47, 107.69, 748167, 11371.8, 740155, 756179, 730572, 736968, 754392, 760936, 761776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6999128, 0, 6999128, 6999128, 6999128, 6999128, 6999128, 6999128, 6999128, 55584849, 0.707107, 5.55848e+07, 5.55848e+07, 55584849, 55584849, 55584849, 55584849, 55584849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.13411, 1.49012e-08, 1.13411, 1.13411, 1.13411, 1.13411, 1.13411, 1.13411, 1.13411, 632161, 0, 632161, 632161, 632161, 632161, 632161, 632161, 632161, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 23:13:40 EST 2017, 1, 5, 0.000, 10, 128.346, 6.75481, 123.587, 133.105, 121.09, 123.27, 130.02, 136.7, 137.24, 762802, 2095.91, 761325, 764279, 759904, 761420, 763056, 763784, 767916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16000000, 0, 16000000, 16000000, 16000000, 16000000, 16000000, 16000000, 16000000, 74875244, 0, 74875244, 74875244, 74875244, 74875244, 74875244, 74875244, 74875244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.1226, 1.49012e-08, 1.1226, 1.1226, 1.1226, 1.1226, 1.1226, 1.1226, 1.1226, 917932, 0, 917932, 917932, 917932, 917932, 917932, 917932, 917932, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Jan 13 23:17:33 EST 2017, 1, 10, 0.000, 10, 120.068, 4.3347, 117.014, 123.122, 113.69, 114.82, 122.165, 124.95, 125.14, 775114, 779.898, 774565, 775663, 774508, 774512, 774996, 776260, 776508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31000000, 0, 31000000, 31000000, 31000000, 31000000, 31000000, 31000000, 31000000, 67333848, 0, 67333848, 67333848, 67333848, 67333848, 67333848, 67333848, 67333848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 1.10272, 0, 1.10272, 1.10272, 1.10272, 1.10272, 1.10272, 1.10272, 1.10272, 993271, 0, 993271, 993271, 993271, 993271, 993271, 993271, 993271, 1, 0, 1, 1, 1, 1, 1, 1, 1
