# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, agentBkts_mean, agentBkts_sd, agentBkts_ci, agentBkts_ci, agentBkts_min, agentBkts_box_q1, agentBkts_median, agentBkts_box_q2, agentBkts_max, schedBktSz_mean, schedBktSz_sd, schedBktSz_ci, schedBktSz_ci, schedBktSz_min, schedBktSz_box_q1, schedBktSz_median, schedBktSz_box_q2, schedBktSz_max, fixHeapComp_mean, fixHeapComp_sd, fixHeapComp_ci, fixHeapComp_ci, fixHeapComp_min, fixHeapComp_box_q1, fixHeapComp_median, fixHeapComp_box_q2, fixHeapComp_max, fixHeapOps_mean, fixHeapOps_sd, fixHeapOps_ci, fixHeapOps_ci, fixHeapOps_min, fixHeapOps_box_q1, fixHeapOps_median, fixHeapOps_box_q2, fixHeapOps_max
Fri Jan 13 22:58:50 EST 2017, 1, 1, 0.250, 5, 44.125, 2.61836, 42.2802, 45.9698, 38.39, 41.58, 45.695, 46.26, 47.05, 567951, 236.608, 567784, 568118, 567476, 568068, 568068, 568072, 568072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8804414, 0, 8804414, 8804414, 8804414, 8804414, 8804414, 8804414, 8804414, 19265247, 0, 19265247, 19265247, 19265247, 19265247, 19265247, 19265247, 19265247, 2.7902, 5.16191e-08, 2.7902, 2.7902, 2.7902, 2.7902, 2.7902, 2.7902, 2.7902, 2.21243, 2.98023e-08, 2.21243, 2.21243, 2.21243, 2.21243, 2.21243, 2.21243, 2.21243, 14.9079, 2.92002e-07, 14.9079, 14.9079, 14.9079, 14.9079, 14.9079, 14.9079, 14.9079, 10209739, 0, 10209739, 10209739, 10209739, 10209739, 10209739, 10209739, 10209739
Fri Jan 13 23:00:57 EST 2017, 1, 2, 0.250, 5, 52.74, 1.12558, 51.947, 53.533, 50.79, 51.32, 53.375, 53.75, 53.76, 591940, 3.09838, 591938, 591942, 591936, 591936, 591940, 591944, 591944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9704168, 0, 9704168, 9704168, 9704168, 9704168, 9704168, 9704168, 9704168, 30973564, 0, 30973564, 30973564, 30973564, 30973564, 30973564, 30973564, 30973564, 2.09841, 4.21468e-08, 2.09841, 2.09841, 2.09841, 2.09841, 2.09841, 2.09841, 2.09841, 3.22465, 7.30005e-08, 3.22465, 3.22465, 3.22465, 3.22465, 3.22465, 3.22465, 3.22465, 15.0481, 1.68587e-07, 15.0481, 15.0481, 15.0481, 15.0481, 15.0481, 15.0481, 15.0481, 11095872, 0, 11095872, 11095872, 11095872, 11095872, 11095872, 11095872, 11095872
Fri Jan 13 23:06:14 EST 2017, 1, 5, 0.250, 5, 61.357, 2.64737, 59.4918, 63.2222, 56.07, 62.22, 62.685, 62.9, 63.06, 609554, 2.6533, 609552, 609556, 609552, 609552, 609556, 609556, 609560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9893021, 0, 9893021, 9893021, 9893021, 9893021, 9893021, 9893021, 9893021, 44979207, 0.707107, 4.49792e+07, 4.49792e+07, 44979207, 44979207, 44979207, 44979207, 44979207, 1.38407, 2.98023e-08, 1.38407, 1.38407, 1.38407, 1.38407, 1.38407, 1.38407, 1.38407, 4.59293, 8.42937e-08, 4.59293, 4.59293, 4.59293, 4.59293, 4.59293, 4.59293, 4.59293, 14.7499, 0, 14.7499, 14.7499, 14.7499, 14.7499, 14.7499, 14.7499, 14.7499, 11493155, 0, 11493155, 11493155, 11493155, 11493155, 11493155, 11493155, 11493155
Fri Jan 13 23:10:17 EST 2017, 1, 10, 0.250, 5, 61.669, 2.32843, 60.0285, 63.3095, 58.53, 58.88, 62.37, 63.92, 65.98, 615843, 2.99334, 615841, 615845, 615840, 615840, 615844, 615848, 615848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9898705, 0, 9898705, 9898705, 9898705, 9898705, 9898705, 9898705, 9898705, 48670255, 0.707107, 4.86703e+07, 4.86703e+07, 48670255, 48670255, 48670255, 48670255, 48670255, 1.18868, 1.49012e-08, 1.18868, 1.18868, 1.18868, 1.18868, 1.18868, 1.18868, 1.18868, 4.967, 0, 4.967, 4.967, 4.967, 4.967, 4.967, 4.967, 4.967, 14.5715, 2.38419e-07, 14.5715, 14.5715, 14.5715, 14.5715, 14.5715, 14.5715, 14.5715, 11644254, 0, 11644254, 11644254, 11644254, 11644254, 11644254, 11644254, 11644254
Fri Jan 13 23:14:29 EST 2017, 1, 1, 0.000, 10, 64.018, 2.74407, 62.0847, 65.9513, 59.15, 62.01, 66.09, 66.43, 66.65, 692806, 1.95958, 692805, 692807, 692804, 692804, 692808, 692808, 692808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9787547, 0, 9787547, 9787547, 9787547, 9787547, 9787547, 9787547, 9787547, 38559822, 0, 38559822, 38559822, 38559822, 38559822, 38559822, 38559822, 38559822, 4.27505, 5.96046e-08, 4.27505, 4.27505, 4.27505, 4.27505, 4.27505, 4.27505, 4.27505, 3.98017, 4.21468e-08, 3.98017, 3.98017, 3.98017, 3.98017, 3.98017, 3.98017, 3.98017, 16.3307, 2.38419e-07, 16.3307, 16.3307, 16.3307, 16.3307, 16.3307, 16.3307, 16.3307, 10206994, 0, 10206994, 10206994, 10206994, 10206994, 10206994, 10206994, 10206994
Fri Jan 13 23:18:57 EST 2017, 1, 2, 0.000, 10, 82.69, 3.85492, 79.974, 85.406, 77.88, 78.31, 84.07, 87.64, 87.72, 745603, 2.56124, 745601, 745605, 745600, 745600, 745604, 745604, 745608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9897770, 0, 9897770, 9897770, 9897770, 9897770, 9897770, 9897770, 9897770, 61951649, 0, 61951649, 61951649, 61951649, 61951649, 61951649, 61951649, 61951649, 2.93384, 4.21468e-08, 2.93384, 2.93384, 2.93384, 2.93384, 2.93384, 2.93384, 2.93384, 6.32304, 8.42937e-08, 6.32304, 6.32304, 6.32304, 6.32304, 6.32304, 6.32304, 6.32304, 16.4673, 3.37175e-07, 16.4673, 16.4673, 16.4673, 16.4673, 16.4673, 16.4673, 16.4673, 10196343, 0, 10196343, 10196343, 10196343, 10196343, 10196343, 10196343, 10196343
Fri Jan 13 23:23:15 EST 2017, 1, 5, 0.000, 10, 88.605, 7.67804, 83.1954, 94.0146, 75.01, 79.4, 93.36, 95.67, 96.63, 790868, 2.79999, 790866, 790870, 790864, 790864, 790868, 790872, 790872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9900000, 0, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 89957426, 1.41421, 8.99574e+07, 8.99574e+07, 89957426, 89957426, 89957426, 89957426, 89957426, 1.77364, 0, 1.77364, 1.77364, 1.77364, 1.77364, 1.77364, 1.77364, 1.77364, 9.17932, 2.38419e-07, 9.17932, 9.17932, 9.17932, 9.17932, 9.17932, 9.17932, 9.17932, 16.128, 3.37175e-07, 16.128, 16.128, 16.128, 16.128, 16.128, 16.128, 16.128, 10585517, 0, 10585517, 10585517, 10585517, 10585517, 10585517, 10585517, 10585517
Fri Jan 13 23:29:17 EST 2017, 1, 10, 0.000, 10, 90.57, 4.08408, 87.6925, 93.4475, 84.25, 87.07, 93.44, 94.33, 94.85, 746496, 3.09838, 746494, 746498, 746492, 746492, 746496, 746500, 746500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9900000, 0, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 97340610, 1.41421, 9.73406e+07, 9.73406e+07, 97340610, 97340610, 97340610, 97340610, 97340610, 1.42951, 2.10734e-08, 1.42951, 1.42951, 1.42951, 1.42951, 1.42951, 1.42951, 1.42951, 9.93271, 1.19209e-07, 9.93271, 9.93271, 9.93271, 9.93271, 9.93271, 9.93271, 9.93271, 15.7259, 0, 15.7259, 15.7259, 15.7259, 15.7259, 15.7259, 15.7259, 15.7259, 11109079, 0, 11109079, 11109079, 11109079, 11109079, 11109079, 11109079, 11109079
Fri Jan 13 23:34:00 EST 2017, 1, 1, 0.250, 10, 68.199, 2.98843, 66.0935, 70.3045, 63.4, 63.83, 69.94, 70.74, 70.76, 672400, 2.79999, 672398, 672402, 672396, 672400, 672400, 672404, 672404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9784267, 0, 9784267, 9784267, 9784267, 9784267, 9784267, 9784267, 9784267, 38561264, 0, 38561264, 38561264, 38561264, 38561264, 38561264, 38561264, 38561264, 4.15683, 0, 4.15683, 4.15683, 4.15683, 4.15683, 4.15683, 4.15683, 4.15683, 3.9816, 0, 3.9816, 3.9816, 3.9816, 3.9816, 3.9816, 3.9816, 3.9816, 16.1615, 3.37175e-07, 16.1615, 16.1615, 16.1615, 16.1615, 16.1615, 16.1615, 16.1615, 10275989, 0, 10275989, 10275989, 10275989, 10275989, 10275989, 10275989, 10275989
Fri Jan 13 23:38:18 EST 2017, 1, 2, 0.250, 10, 80.101, 3.42287, 77.6894, 82.5126, 71.43, 78.89, 82.275, 82.81, 83.32, 718562, 2.65331, 718560, 718564, 718560, 718560, 718560, 718564, 718568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9896868, 0, 9896868, 9896868, 9896868, 9896868, 9896868, 9896868, 9896868, 61951248, 0, 61951248, 61951248, 61951248, 61951248, 61951248, 61951248, 61951248, 2.81309, 4.21468e-08, 2.81309, 2.81309, 2.81309, 2.81309, 2.81309, 2.81309, 2.81309, 6.32353, 1.46001e-07, 6.32353, 6.32353, 6.32353, 6.32353, 6.32353, 6.32353, 6.32353, 16.3318, 4.12953e-07, 16.3318, 16.3318, 16.3318, 16.3318, 16.3318, 16.3318, 16.3318, 10242254, 0, 10242254, 10242254, 10242254, 10242254, 10242254, 10242254, 10242254
Fri Jan 13 23:42:40 EST 2017, 1, 5, 0.250, 10, 91.302, 5.46585, 87.451, 95.153, 84.48, 84.78, 95.22, 96.31, 97.12, 734763, 3.12408, 734761, 734765, 734760, 734760, 734764, 734768, 734768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9900000, 0, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 89957351, 1, 8.99574e+07, 8.99574e+07, 89957351, 89957351, 89957351, 89957351, 89957351, 1.6531, 2.10734e-08, 1.6531, 1.6531, 1.6531, 1.6531, 1.6531, 1.6531, 1.6531, 9.17935, 1.19209e-07, 9.17935, 9.17935, 9.17935, 9.17935, 9.17935, 9.17935, 9.17935, 15.7822, 0, 15.7822, 15.7822, 15.7822, 15.7822, 15.7822, 15.7822, 15.7822, 10597074, 0, 10597074, 10597074, 10597074, 10597074, 10597074, 10597074, 10597074
Fri Jan 13 23:50:33 EST 2017, 1, 10, 0.250, 10, 88.6, 7.37068, 83.4069, 93.7931, 78.15, 82.35, 92.9, 97.24, 97.46, 736775, 2.99334, 736773, 736777, 736772, 736772, 736776, 736780, 736780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9900000, 0, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 97340576, 0, 97340576, 97340576, 97340576, 97340576, 97340576, 97340576, 97340576, 1.30649, 2.10734e-08, 1.30649, 1.30649, 1.30649, 1.30649, 1.30649, 1.30649, 1.30649, 9.9327, 2.06477e-07, 9.9327, 9.9327, 9.9327, 9.9327, 9.9327, 9.9327, 9.9327, 15.1617, 0, 15.1617, 15.1617, 15.1617, 15.1617, 15.1617, 15.1617, 15.1617, 11038541, 0, 11038541, 11038541, 11038541, 11038541, 11038541, 11038541, 11038541
Sat Jan 14 00:00:52 EST 2017, 1, 1, 0.000, 15, 92.605, 6.33623, 88.1408, 97.0692, 84.54, 88.87, 90.695, 101.56, 102.18, 822072, 2.80002, 822070, 822074, 822068, 822068, 822072, 822076, 822076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9888391, 0, 9888391, 9888391, 9888391, 9888391, 9888391, 9888391, 9888391, 57844321, 0.707107, 5.78443e+07, 5.78443e+07, 57844321, 57844321, 57844321, 57844321, 57844321, 5.0787, 8.42937e-08, 5.0787, 5.0787, 5.0787, 5.0787, 5.0787, 5.0787, 5.0787, 5.90941, 0, 5.90941, 5.90941, 5.90941, 5.90941, 5.90941, 5.90941, 5.90941, 16.5142, 3.37175e-07, 16.5142, 16.5142, 16.5142, 16.5142, 16.5142, 16.5142, 16.5142, 10126935, 0, 10126935, 10126935, 10126935, 10126935, 10126935, 10126935, 10126935
Sat Jan 14 00:04:14 EST 2017, 1, 2, 0.000, 15, 100.716, 4.71996, 97.3905, 104.041, 92.06, 99.56, 104.065, 104.96, 105.31, 835680, 13.4402, 835671, 835689, 835672, 835676, 835676, 835680, 835720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9899974, 0, 9899974, 9899974, 9899974, 9899974, 9899974, 9899974, 9899974, 92925590, 1.41421, 9.29256e+07, 9.29256e+07, 92925590, 92925590, 92925590, 92925590, 92925590, 3.34177, 5.96046e-08, 3.34177, 3.34177, 3.34177, 3.34177, 3.34177, 3.34177, 3.34177, 9.48228, 1.68587e-07, 9.48228, 9.48228, 9.48228, 9.48228, 9.48228, 9.48228, 9.48228, 16.5959, 2.38419e-07, 16.5959, 16.5959, 16.5959, 16.5959, 16.5959, 16.5959, 16.5959, 10073491, 0, 10073491, 10073491, 10073491, 10073491, 10073491, 10073491, 10073491
Sat Jan 14 00:08:51 EST 2017, 1, 5, 0.000, 15, 125.703, 11.657, 117.49, 133.916, 107.69, 114.08, 132.81, 138.89, 139.53, 918771, 2.99334, 918769, 918773, 918768, 918768, 918772, 918776, 918776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9900000, 0, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 134945209, 2, 1.34945e+08, 1.34945e+08, 134945209, 134945209, 134945209, 134945209, 134945209, 1.93528, 2.10734e-08, 1.93528, 1.93528, 1.93528, 1.93528, 1.93528, 1.93528, 1.93528, 13.7699, 3.37175e-07, 13.7699, 13.7699, 13.7699, 13.7699, 13.7699, 13.7699, 13.7699, 16.3129, 2.38419e-07, 16.3129, 16.3129, 16.3129, 16.3129, 16.3129, 16.3129, 16.3129, 10382928, 0, 10382928, 10382928, 10382928, 10382928, 10382928, 10382928, 10382928
Sat Jan 14 00:14:39 EST 2017, 1, 10, 0.000, 15, 121.922, 5.68502, 117.917, 125.927, 110.61, 118.97, 123.345, 128.02, 128.78, 902537, 20.004, 902523, 902551, 902524, 902528, 902532, 902540, 902596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9900000, 0, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 146011537, 0, 146011537, 146011537, 146011537, 146011537, 146011537, 146011537, 146011537, 1.47902, 2.10734e-08, 1.47902, 1.47902, 1.47902, 1.47902, 1.47902, 1.47902, 1.47902, 14.8991, 0, 14.8991, 14.8991, 14.8991, 14.8991, 14.8991, 14.8991, 14.8991, 15.7514, 1.68587e-07, 15.7514, 15.7514, 15.7514, 15.7514, 15.7514, 15.7514, 15.7514, 11071373, 0, 11071373, 11071373, 11071373, 11071373, 11071373, 11071373, 11071373
Sat Jan 14 00:18:11 EST 2017, 1, 1, 0.250, 15, 83.605, 3.75082, 80.9623, 86.2477, 76.16, 83.21, 85.735, 85.93, 86.3, 805143, 1.83299, 805142, 805144, 805140, 805140, 805144, 805144, 805144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9887762, 0, 9887762, 9887762, 9887762, 9887762, 9887762, 9887762, 9887762, 57842736, 0, 57842736, 57842736, 57842736, 57842736, 57842736, 57842736, 57842736, 4.9601, 1.03238e-07, 4.9601, 4.9601, 4.9601, 4.9601, 4.9601, 4.9601, 4.9601, 5.90968, 1.19209e-07, 5.90968, 5.90968, 5.90968, 5.90968, 5.90968, 5.90968, 5.90968, 16.4681, 4.12953e-07, 16.4681, 16.4681, 16.4681, 16.4681, 16.4681, 16.4681, 16.4681, 10144444, 0, 10144444, 10144444, 10144444, 10144444, 10144444, 10144444, 10144444
Sat Jan 14 00:26:30 EST 2017, 1, 2, 0.250, 15, 94.307, 7.8095, 88.8048, 99.8092, 86.23, 86.32, 95.445, 99.47, 112.26, 813432, 8.0895, 813426, 813438, 813428, 813428, 813432, 813432, 813456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9899957, 0, 9899957, 9899957, 9899957, 9899957, 9899957, 9899957, 9899957, 92925689, 1, 9.29257e+07, 9.29257e+07, 92925689, 92925689, 92925689, 92925689, 92925689, 3.22082, 4.21468e-08, 3.22082, 3.22082, 3.22082, 3.22082, 3.22082, 3.22082, 3.22082, 9.48226, 1.68587e-07, 9.48226, 9.48226, 9.48226, 9.48226, 9.48226, 9.48226, 9.48226, 16.5655, 4.12953e-07, 16.5655, 16.5655, 16.5655, 16.5655, 16.5655, 16.5655, 16.5655, 10082095, 0, 10082095, 10082095, 10082095, 10082095, 10082095, 10082095, 10082095
Sat Jan 14 00:32:17 EST 2017, 1, 5, 0.250, 15, 122.515, 6.03523, 118.263, 126.767, 112.64, 114.14, 126.47, 127.08, 127.11, 887050, 2.65331, 887048, 887052, 887048, 887048, 887048, 887052, 887056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9900000, 0, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 134945355, 2, 1.34945e+08, 1.34945e+08, 134945355, 134945355, 134945355, 134945355, 134945355, 1.81387, 2.10734e-08, 1.81387, 1.81387, 1.81387, 1.81387, 1.81387, 1.81387, 1.81387, 13.7699, 3.37175e-07, 13.7699, 13.7699, 13.7699, 13.7699, 13.7699, 13.7699, 13.7699, 16.0877, 4.12953e-07, 16.0877, 16.0877, 16.0877, 16.0877, 16.0877, 16.0877, 16.0877, 10378863, 0, 10378863, 10378863, 10378863, 10378863, 10378863, 10378863, 10378863
Sat Jan 14 00:36:15 EST 2017, 1, 10, 0.250, 15, 116.02, 4.84264, 112.608, 119.432, 106.12, 111.12, 118.85, 119.65, 120.47, 860016, 5.05964, 860012, 860020, 860012, 860012, 860016, 860020, 860028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9900000, 0, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 146011422, 0, 146011422, 146011422, 146011422, 146011422, 146011422, 146011422, 146011422, 1.35601, 2.58096e-08, 1.35601, 1.35601, 1.35601, 1.35601, 1.35601, 1.35601, 1.35601, 14.8991, 0, 14.8991, 14.8991, 14.8991, 14.8991, 14.8991, 14.8991, 14.8991, 15.1924, 3.76973e-07, 15.1924, 15.1924, 15.1924, 15.1924, 15.1924, 15.1924, 15.1924, 10992661, 0, 10992661, 10992661, 10992661, 10992661, 10992661, 10992661, 10992661
Sat Jan 14 00:39:57 EST 2017, 1, 1, 0.000, 20, 97.611, 1.58369, 96.4952, 98.7268, 94.3, 96.78, 98.235, 99.35, 99.42, 902639, 5.38145, 902635, 902643, 902632, 902636, 902640, 902640, 902652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9898774, 0, 9898774, 9898774, 9898774, 9898774, 9898774, 9898774, 9898774, 77123957, 0, 77123957, 77123957, 77123957, 77123957, 77123957, 77123957, 77123957, 5.64342, 5.96046e-08, 5.64342, 5.64342, 5.64342, 5.64342, 5.64342, 5.64342, 5.64342, 7.87081, 1.19209e-07, 7.87081, 7.87081, 7.87081, 7.87081, 7.87081, 7.87081, 7.87081, 16.558, 3.37175e-07, 16.558, 16.558, 16.558, 16.558, 16.558, 16.558, 16.558, 10093172, 0, 10093172, 10093172, 10093172, 10093172, 10093172, 10093172, 10093172
Sat Jan 14 00:46:51 EST 2017, 1, 2, 0.000, 20, 140.279, 4.86834, 136.849, 143.709, 129.36, 138.62, 139.96, 146.32, 146.65, 1016972, 3.09838, 1.01697e+06, 1.01697e+06, 1016968, 1016968, 1016972, 1016976, 1016976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9900000, 0, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 123902454, 0, 123902454, 123902454, 123902454, 123902454, 123902454, 123902454, 123902454, 3.62851, 5.96046e-08, 3.62851, 3.62851, 3.62851, 3.62851, 3.62851, 3.62851, 3.62851, 12.6431, 1.68587e-07, 12.6431, 12.6431, 12.6431, 12.6431, 12.6431, 12.6431, 12.6431, 16.6214, 3.37175e-07, 16.6214, 16.6214, 16.6214, 16.6214, 16.6214, 16.6214, 16.6214, 10048811, 0, 10048811, 10048811, 10048811, 10048811, 10048811, 10048811, 10048811
Sat Jan 14 00:51:03 EST 2017, 1, 5, 0.000, 20, 145.126, 7.15459, 140.085, 150.167, 132.91, 135.42, 149.175, 151.31, 151.96, 1.00874e+06, 2.79997, 1.00874e+06, 1.00874e+06, 1008740, 1008744, 1008744, 1008748, 1008748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9900000, 0, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 179925226, 2, 1.79925e+08, 1.79925e+08, 179925226, 179925226, 179925226, 179925226, 179925226, 2.05522, 2.98023e-08, 2.05522, 2.05522, 2.05522, 2.05522, 2.05522, 2.05522, 2.05522, 18.3597, 2.38419e-07, 18.3597, 18.3597, 18.3597, 18.3597, 18.3597, 18.3597, 18.3597, 16.4312, 4.12953e-07, 16.4312, 16.4312, 16.4312, 16.4312, 16.4312, 16.4312, 16.4312, 10257236, 0, 10257236, 10257236, 10257236, 10257236, 10257236, 10257236, 10257236
Sat Jan 14 00:55:06 EST 2017, 1, 10, 0.000, 20, 148.782, 5.46737, 144.93, 152.634, 138.29, 147.2, 151.67, 152.89, 153.45, 956832, 4.54313, 956829, 956835, 956828, 956828, 956832, 956832, 956844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9900000, 0, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 194682490, 2.82843, 1.94682e+08, 1.94682e+08, 194682490, 194682490, 194682490, 194682490, 194682490, 1.51135, 0, 1.51135, 1.51135, 1.51135, 1.51135, 1.51135, 1.51135, 1.51135, 19.8656, 0, 19.8656, 19.8656, 19.8656, 19.8656, 19.8656, 19.8656, 19.8656, 15.7768, 1.68587e-07, 15.7768, 15.7768, 15.7768, 15.7768, 15.7768, 15.7768, 15.7768, 11033416, 0, 11033416, 11033416, 11033416, 11033416, 11033416, 11033416, 11033416
Sat Jan 14 00:58:18 EST 2017, 1, 1, 0.250, 20, 97.893, 5.30024, 94.1587, 101.627, 83.32, 99.79, 100.235, 100.48, 101.1, 893984, 2.80002, 893982, 893986, 893980, 893980, 893984, 893988, 893988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9898636, 0, 9898636, 9898636, 9898636, 9898636, 9898636, 9898636, 9898636, 77125299, 0, 77125299, 77125299, 77125299, 77125299, 77125299, 77125299, 77125299, 5.52339, 5.96046e-08, 5.52339, 5.52339, 5.52339, 5.52339, 5.52339, 5.52339, 5.52339, 7.87095, 1.19209e-07, 7.87095, 7.87095, 7.87095, 7.87095, 7.87095, 7.87095, 7.87095, 16.5464, 4.12953e-07, 16.5464, 16.5464, 16.5464, 16.5464, 16.5464, 16.5464, 16.5464, 10097283, 0, 10097283, 10097283, 10097283, 10097283, 10097283, 10097283, 10097283
Sat Jan 14 01:12:38 EST 2017, 1, 2, 0.250, 20, 128.102, 9.60534, 121.335, 134.869, 109.18, 119.15, 135.595, 135.9, 135.92, 995883, 3.12408, 995881, 995885, 995880, 995880, 995884, 995888, 995888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9899998, 0, 9899998, 9899998, 9899998, 9899998, 9899998, 9899998, 9899998, 123901877, 2, 1.23902e+08, 1.23902e+08, 123901877, 123901877, 123901877, 123901877, 123901877, 3.50697, 4.21468e-08, 3.50697, 3.50697, 3.50697, 3.50697, 3.50697, 3.50697, 3.50697, 12.643, 1.68587e-07, 12.643, 12.643, 12.643, 12.643, 12.643, 12.643, 12.643, 16.6144, 4.12953e-07, 16.6144, 16.6144, 16.6144, 16.6144, 16.6144, 16.6144, 16.6144, 10050332, 0, 10050332, 10050332, 10050332, 10050332, 10050332, 10050332, 10050332
Sat Jan 14 01:16:50 EST 2017, 1, 5, 0.250, 20, 140.322, 4.38835, 137.23, 143.414, 132.21, 137.71, 142.51, 145.62, 147.33, 972636, 3.77357, 972633, 972639, 972632, 972632, 972636, 972640, 972644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9900000, 0, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 9900000, 179924925, 0, 179924925, 179924925, 179924925, 179924925, 179924925, 179924925, 179924925, 1.93327, 2.98023e-08, 1.93327, 1.93327, 1.93327, 1.93327, 1.93327, 1.93327, 1.93327, 18.3597, 2.38419e-07, 18.3597, 18.3597, 18.3597, 18.3597, 18.3597, 18.3597, 18.3597, 16.2743, 4.12953e-07, 16.2743, 16.2743, 16.2743, 16.2743, 16.2743, 16.2743, 16.2743, 10256744, 0, 10256744, 10256744, 10256744, 10256744, 10256744, 10256744, 10256744
