# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, topCancl_mean, topCancl_sd, topCancl_ci, topCancl_ci, topCancl_min, topCancl_box_q1, topCancl_median, topCancl_box_q2, topCancl_max, ladCancl_mean, ladCancl_sd, ladCancl_ci, ladCancl_ci, ladCancl_min, ladCancl_box_q1, ladCancl_median, ladCancl_box_q2, ladCancl_max, botCancl_mean, botCancl_sd, botCancl_ci, botCancl_ci, botCancl_min, botCancl_box_q1, botCancl_median, botCancl_box_q2, botCancl_max, topScan_mean, topScan_sd, topScan_ci, topScan_ci, topScan_min, topScan_box_q1, topScan_median, topScan_box_q2, topScan_max, ladScan_mean, ladScan_sd, ladScan_ci, ladScan_ci, ladScan_min, ladScan_box_q1, ladScan_median, ladScan_box_q2, ladScan_max, botScan_mean, botScan_sd, botScan_ci, botScan_ci, botScan_min, botScan_box_q1, botScan_median, botScan_box_q2, botScan_max, NuBotScan_mean, NuBotScan_sd, NuBotScan_ci, NuBotScan_ci, NuBotScan_min, NuBotScan_box_q1, NuBotScan_median, NuBotScan_box_q2, NuBotScan_max, NoCBotSc_mean, NoCBotSc_sd, NoCBotSc_ci, NoCBotSc_ci, NoCBotSc_min, NoCBotSc_box_q1, NoCBotSc_median, NoCBotSc_box_q2, NoCBotSc_max, NuNoCBotSc_mean, NuNoCBotSc_sd, NuNoCBotSc_ci, NuNoCBotSc_ci, NuNoCBotSc_min, NuNoCBotSc_box_q1, NuNoCBotSc_median, NuNoCBotSc_box_q2, NuNoCBotSc_max, topIns_mean, topIns_sd, topIns_ci, topIns_ci, topIns_min, topIns_box_q1, topIns_median, topIns_box_q2, topIns_max, ladIns_mean, ladIns_sd, ladIns_ci, ladIns_ci, ladIns_min, ladIns_box_q1, ladIns_median, ladIns_box_q2, ladIns_max, botIns_mean, botIns_sd, botIns_ci, botIns_ci, botIns_min, botIns_box_q1, botIns_median, botIns_box_q2, botIns_max, rungs_mean, rungs_sd, rungs_ci, rungs_ci, rungs_min, rungs_box_q1, rungs_median, rungs_box_q2, rungs_max, bktRung_mean, bktRung_sd, bktRung_ci, bktRung_ci, bktRung_min, bktRung_box_q1, bktRung_median, bktRung_box_q2, bktRung_max, botSize_mean, botSize_sd, botSize_ci, botSize_ci, botSize_min, botSize_box_q1, botSize_median, botSize_box_q2, botSize_max, bktSize_mean, bktSize_sd, bktSize_ci, bktSize_ci, bktSize_min, bktSize_box_q1, bktSize_median, bktSize_box_q2, bktSize_max
Sat Jan 14 08:38:26 EST 2017, 1, 1, 0.000, 1, 11.748, 0.7796, 11.1987, 12.2973, 10.18, 12.05, 12.12, 12.23, 12.27, 396775, 2.56126, 396773, 396777, 396772, 396772, 396776, 396776, 396780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399999, 0, 399999, 399999, 399999, 399999, 399999, 399999, 399999, 3501907, 0, 3501907, 3501907, 3501907, 3501907, 3501907, 3501907, 3501907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 0.0817518, 0, 0.0817518, 0.0817518, 0.0817518, 0.0817518, 0.0817518, 0.0817518, 0.0817518, 39413.2, 0.000690534, 39413.2, 39413.2, 39413.2, 39413.2, 39413.2, 39413.2, 39413.2, 1, 0, 1, 1, 1, 1, 1, 1, 1
Sat Jan 14 08:40:29 EST 2017, 1, 2, 0.000, 1, 16.619, 0.395106, 16.3406, 16.8974, 16.2, 16.24, 16.735, 17.1, 17.13, 412439, 3.48712, 412437, 412441, 412436, 412436, 412440, 412444, 412444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 886577, 0, 886577, 886577, 886577, 886577, 886577, 886577, 886577, 5373195, 0, 5373195, 5373195, 5373195, 5373195, 5373195, 5373195, 5373195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 0.0457227, 0, 0.0457227, 0.0457227, 0.0457227, 0.0457227, 0.0457227, 0.0457227, 0.0457227, 63230, 0, 63230, 63230, 63230, 63230, 63230, 63230, 63230, 1, 0, 1, 1, 1, 1, 1, 1, 1
Sat Jan 14 08:42:38 EST 2017, 1, 5, 0.000, 1, 22.744, 0.516202, 22.3803, 23.1077, 22.19, 22.33, 22.86, 23.42, 23.42, 481264, 2.52982, 481262, 481266, 481260, 481264, 481264, 481268, 481268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1991855, 0, 1991855, 1991855, 1991855, 1991855, 1991855, 1991855, 1991855, 7095985, 0, 7095985, 7095985, 7095985, 7095985, 7095985, 7095985, 7095985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 0.0259146, 3.29272e-10, 0.0259146, 0.0259146, 0.0259146, 0.0259146, 0.0259146, 0.0259146, 0.0259146, 91796.4, 0.00218366, 91796.4, 91796.4, 91796.4, 91796.4, 91796.4, 91796.4, 91796.4, 1, 0, 1, 1, 1, 1, 1, 1, 1
Sat Jan 14 08:44:41 EST 2017, 1, 10, 0.000, 1, 24.148, 0.585385, 23.7356, 24.5604, 23.57, 23.62, 24.28, 24.93, 24.96, 482982, 2.68328, 482980, 482984, 482980, 482980, 482982, 482984, 482988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3299993, 0, 3299993, 3299993, 3299993, 3299993, 3299993, 3299993, 3299993, 6533526, 0, 6533526, 6533526, 6533526, 6533526, 6533526, 6533526, 6533526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 0.0206349, 3.29272e-10, 0.0206349, 0.0206349, 0.0206349, 0.0206349, 0.0206349, 0.0206349, 0.0206349, 99328.5, 0, 99328.5, 99328.5, 99328.5, 99328.5, 99328.5, 99328.5, 99328.5, 1, 0, 1, 1, 1, 1, 1, 1, 1
Sat Jan 14 08:46:34 EST 2017, 1, 1, 0.250, 1, 11.592, 0.309412, 11.374, 11.81, 11.31, 11.32, 11.655, 11.98, 11.99, 396387, 2.56125, 396385, 396389, 396384, 396384, 396388, 396388, 396392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 439257, 0, 439257, 439257, 439257, 439257, 439257, 439257, 439257, 3457772, 0, 3457772, 3457772, 3457772, 3457772, 3457772, 3457772, 3457772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 0.116618, 2.9451e-09, 0.116618, 0.116618, 0.116618, 0.116618, 0.116618, 0.116618, 0.116618, 39363.9, 0.000976562, 39363.9, 39363.9, 39363.9, 39363.9, 39363.9, 39363.9, 39363.9, 1, 0, 1, 1, 1, 1, 1, 1, 1
Sat Jan 14 08:48:37 EST 2017, 1, 2, 0.250, 1, 16.257, 0.373766, 15.9937, 16.5203, 15.89, 15.94, 16.34, 16.72, 16.77, 410218, 2.68328, 410216, 410220, 410216, 410216, 410218, 410220, 410224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 886302, 0, 886302, 886302, 886302, 886302, 886302, 886302, 886302, 5371364, 0, 5371364, 5371364, 5371364, 5371364, 5371364, 5371364, 5371364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 0.0648968, 1.31709e-09, 0.0648968, 0.0648968, 0.0648968, 0.0648968, 0.0648968, 0.0648968, 0.0648968, 63208.7, 0, 63208.7, 63208.7, 63208.7, 63208.7, 63208.7, 63208.7, 63208.7, 1, 0, 1, 1, 1, 1, 1, 1, 1
Sat Jan 14 08:50:45 EST 2017, 1, 5, 0.250, 1, 21.458, 0.535384, 21.0808, 21.8352, 20.86, 21.05, 21.585, 22.11, 22.16, 419506, 1.95958, 419505, 419507, 419504, 419504, 419508, 419508, 419508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1899948, 0, 1899948, 1899948, 1899948, 1899948, 1899948, 1899948, 1899948, 7187814, 0, 7187814, 7187814, 7187814, 7187814, 7187814, 7187814, 7187814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 0.0351145, 4.65661e-10, 0.0351145, 0.0351145, 0.0351145, 0.0351145, 0.0351145, 0.0351145, 0.0351145, 91795.6, 0.00138107, 91795.6, 91795.6, 91795.6, 91795.6, 91795.6, 91795.6, 91795.6, 1, 0, 1, 1, 1, 1, 1, 1, 1
Sat Jan 14 08:52:48 EST 2017, 1, 10, 0.250, 1, 22.581, 0.488169, 22.2371, 22.9249, 22.1, 22.16, 22.725, 23.16, 23.29, 419309, 3.1241, 419307, 419311, 419304, 419308, 419312, 419312, 419312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3299994, 0, 3299994, 3299994, 3299994, 3299994, 3299994, 3299994, 3299994, 6533525, 0, 6533525, 6533525, 6533525, 6533525, 6533525, 6533525, 6533525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 0.0206349, 3.29272e-10, 0.0206349, 0.0206349, 0.0206349, 0.0206349, 0.0206349, 0.0206349, 0.0206349, 99328.5, 0, 99328.5, 99328.5, 99328.5, 99328.5, 99328.5, 99328.5, 99328.5, 1, 0, 1, 1, 1, 1, 1, 1, 1
Sat Jan 14 08:54:46 EST 2017, 1, 1, 0.000, 2, 20.094, 0.41843, 19.7992, 20.3888, 19.64, 19.76, 20.185, 20.62, 20.65, 465279, 2.56125, 465277, 465281, 465276, 465276, 465280, 465280, 465284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 955161, 0, 955161, 955161, 955161, 955161, 955161, 955161, 955161, 6835356, 0, 6835356, 6835356, 6835356, 6835356, 6835356, 6835356, 6835356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 0.0805271, 1.6131e-09, 0.0805271, 0.0805271, 0.0805271, 0.0805271, 0.0805271, 0.0805271, 0.0805271, 78692.1, 0.00169146, 78692.1, 78692.1, 78692.1, 78692.1, 78692.1, 78692.1, 78692.1, 1, 0, 1, 1, 1, 1, 1, 1, 1
Sat Jan 14 08:56:59 EST 2017, 1, 2, 0.000, 2, 28.305, 0.652568, 27.8452, 28.7648, 27.62, 27.8, 28.44, 29.12, 29.2, 486758, 2.6533, 486756, 486760, 486756, 486756, 486760, 486760, 486764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1599920, 0, 1599920, 1599920, 1599920, 1599920, 1599920, 1599920, 1599920, 10916911, 0, 10916911, 10916911, 10916911, 10916911, 10916911, 10916911, 10916911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 0.0472674, 9.31323e-10, 0.0472674, 0.0472674, 0.0472674, 0.0472674, 0.0472674, 0.0472674, 0.0472674, 126433, 0, 126433, 126433, 126433, 126433, 126433, 126433, 126433, 1, 0, 1, 1, 1, 1, 1, 1, 1
