# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jan  9 14:18:03 EST 2017, 9265, 0.350, 9, 0.650, 404, 65, 6, 32, 31, 23.117, 25.770
Mon Jan  9 14:18:35 EST 2017, 4315, 0.850, 5, 0.150, 554, 20, 15, 7, 76, 23.767, 29.903
Mon Jan  9 14:19:03 EST 2017, 3077, 0.480, 6, 0.770, 441, 31, 13, 13, 42, 22.673, 23.467
Mon Jan  9 14:19:59 EST 2017, 8027, 0.980, 1, 0.270, 591, 76, 4, 38, 87, 45.993, 49.913
Mon Jan  9 14:20:07 EST 2017, 5552, 0.230, 3, 0.520, 516, 53, 8, 1, 20, 5.327, 6.890
Mon Jan  9 14:24:43 EST 2017, 602, 0.730, 8, 0.020, 366, 98, 18, 26, 65, 213.257, 245.947
Mon Jan  9 14:24:45 EST 2017, 448, 0.460, 2, 0.660, 587, 15, 7, 19, 15, 1.610, 1.590
Mon Jan  9 14:27:39 EST 2017, 5398, 0.960, 6, 0.160, 437, 60, 16, 44, 60, 152.260, 169.120
Mon Jan  9 14:27:53 EST 2017, 7873, 0.210, 9, 0.910, 362, 38, 12, 6, 38, 13.500, 12.407
Mon Jan  9 14:28:35 EST 2017, 2923, 0.710, 4, 0.410, 512, 83, 2, 31, 83, 35.420, 37.817
Mon Jan  9 14:29:21 EST 2017, 4160, 0.080, 5, 0.540, 324, 94, 9, 38, 27, 38.340, 43.533
Mon Jan  9 14:30:20 EST 2017, 9110, 0.580, 1, 0.040, 474, 49, 19, 13, 72, 46.307, 49.357
Mon Jan  9 14:32:33 EST 2017, 6635, 0.330, 3, 0.790, 549, 72, 14, 25, 49, 103.690, 113.810
Mon Jan  9 14:32:43 EST 2017, 1685, 0.830, 7, 0.290, 399, 27, 4, 0, 94, 6.653, 6.877
Mon Jan  9 14:32:49 EST 2017, 2304, 0.150, 5, 0.100, 418, 21, 6, 28, 21, 5.150, 5.750
Mon Jan  9 14:34:31 EST 2017, 7254, 0.650, 9, 0.600, 568, 66, 15, 3, 66, 90.397, 85.243
Mon Jan  9 14:35:35 EST 2017, 9729, 0.400, 7, 0.350, 493, 44, 10, 41, 44, 56.310, 56.950
Mon Jan  9 14:35:46 EST 2017, 4779, 0.900, 2, 0.850, 343, 89, 1, 16, 89, 9.917, 8.893
Mon Jan  9 14:35:54 EST 2017, 3541, 0.270, 8, 0.230, 455, 77, 8, 9, 10, 6.510, 6.733
Mon Jan  9 14:36:45 EST 2017, 8491, 0.770, 4, 0.730, 305, 32, 17, 34, 55, 41.347, 48.833
Mon Jan  9 14:37:02 EST 2017, 6016, 0.020, 1, 0.480, 380, 55, 13, 22, 32, 14.710, 14.913
Mon Jan  9 14:37:11 EST 2017, 1066, 0.520, 6, 0.980, 530, 10, 3, 47, 77, 8.030, 7.443
Mon Jan  9 14:40:07 EST 2017, 757, 0.050, 9, 0.760, 521, 35, 17, 36, 86, 166.793, 160.273
Mon Jan  9 14:40:36 EST 2017, 5707, 0.550, 5, 0.260, 371, 80, 7, 11, 41, 25.720, 24.143
Mon Jan  9 14:40:43 EST 2017, 8182, 0.300, 3, 0.510, 446, 13, 3, 49, 63, 6.720, 5.823
Mon Jan  9 14:41:18 EST 2017, 3232, 0.800, 7, 0.010, 596, 58, 12, 24, 18, 33.220, 28.200
Mon Jan  9 14:43:27 EST 2017, 4469, 0.430, 4, 0.880, 408, 69, 19, 5, 97, 101.430, 126.667
Mon Jan  9 14:44:03 EST 2017, 9419, 0.930, 8, 0.380, 558, 24, 10, 30, 52, 32.593, 30.833
Mon Jan  9 14:45:11 EST 2017, 6944, 0.180, 6, 0.630, 483, 91, 5, 17, 75, 64.807, 58.170
Mon Jan  9 14:45:43 EST 2017, 1994, 0.680, 2, 0.130, 333, 46, 15, 42, 30, 27.213, 28.620
Mon Jan  9 14:47:23 EST 2017, 1376, 0.370, 7, 0.440, 352, 52, 16, 14, 91, 87.173, 90.020
Mon Jan  9 14:48:25 EST 2017, 6326, 0.870, 2, 0.940, 502, 97, 6, 39, 46, 48.963, 56.927
Mon Jan  9 14:48:28 EST 2017, 8801, 0.120, 4, 0.190, 577, 30, 1, 2, 69, 2.293, 2.677
Mon Jan  9 14:49:13 EST 2017, 3851, 0.620, 9, 0.690, 427, 75, 11, 27, 24, 39.027, 39.117
Mon Jan  9 14:52:18 EST 2017, 2613, 0.240, 1, 0.320, 540, 63, 18, 45, 80, 170.257, 142.027
Mon Jan  9 14:52:27 EST 2017, 7563, 0.740, 6, 0.820, 390, 18, 9, 20, 35, 8.450, 7.977
Mon Jan  9 14:53:10 EST 2017, 5088, 0.490, 8, 0.070, 315, 86, 4, 33, 58, 37.983, 37.287
Mon Jan  9 14:53:15 EST 2017, 138, 0.990, 3, 0.570, 465, 41, 13, 8, 13, 4.487, 4.490
Mon Jan  9 14:56:45 EST 2017, 158, 0.490, 6, 0.280, 550, 97, 19, 17, 53, 194.423, 195.693
Mon Jan  9 14:58:14 EST 2017, 5108, 0.990, 2, 0.780, 400, 52, 9, 42, 98, 76.217, 80.747
Mon Jan  9 14:58:23 EST 2017, 7583, 0.240, 4, 0.030, 325, 75, 5, 5, 31, 6.723, 7.593
Mon Jan  9 14:59:43 EST 2017, 2633, 0.740, 9, 0.530, 475, 30, 14, 30, 76, 69.580, 76.017
Mon Jan  9 14:59:57 EST 2017, 3870, 0.120, 1, 0.400, 362, 18, 16, 49, 42, 13.447, 11.530
Mon Jan  9 15:01:31 EST 2017, 8820, 0.620, 5, 0.900, 512, 63, 7, 24, 87, 84.183, 82.710
Mon Jan  9 15:01:37 EST 2017, 6345, 0.370, 8, 0.150, 587, 41, 2, 36, 20, 5.547, 5.777
Mon Jan  9 15:02:56 EST 2017, 1395, 0.870, 3, 0.650, 437, 86, 12, 11, 65, 71.507, 73.167
Mon Jan  9 15:04:48 EST 2017, 2014, 0.180, 9, 0.970, 381, 80, 18, 33, 36, 97.150, 106.263
Mon Jan  9 15:05:20 EST 2017, 6964, 0.680, 5, 0.470, 531, 35, 8, 8, 81, 28.950, 28.153
Mon Jan  9 15:05:25 EST 2017, 9439, 0.430, 2, 0.720, 456, 58, 3, 45, 14, 4.933, 4.367
Mon Jan  9 15:05:37 EST 2017, 4489, 0.930, 7, 0.220, 306, 13, 13, 20, 59, 9.747, 9.957
Mon Jan  9 15:05:48 EST 2017, 3251, 0.310, 4, 0.840, 493, 24, 15, 2, 48, 10.007, 11.233
Mon Jan  9 15:07:02 EST 2017, 8201, 0.810, 8, 0.340, 343, 69, 6, 27, 93, 72.653, 62.317
Mon Jan  9 15:07:04 EST 2017, 5726, 0.060, 6, 0.590, 418, 47, 1, 14, 25, 1.877, 1.733
Mon Jan  9 15:09:17 EST 2017, 776, 0.560, 1, 0.090, 568, 92, 11, 39, 70, 108.057, 119.613
Mon Jan  9 15:11:10 EST 2017, 1086, 0.020, 5, 0.120, 484, 66, 10, 25, 73, 88.730, 109.827
Mon Jan  9 15:11:15 EST 2017, 6036, 0.520, 9, 0.620, 334, 21, 19, 0, 28, 3.817, 4.820
Mon Jan  9 15:17:28 EST 2017, 8511, 0.270, 7, 0.370, 409, 89, 15, 38, 95, 320.257, 366.363
Mon Jan  9 15:17:46 EST 2017, 3561, 0.770, 3, 0.870, 559, 44, 5, 13, 50, 15.117, 15.640
Mon Jan  9 15:18:07 EST 2017, 4798, 0.400, 8, 0.000, 447, 33, 8, 6, 62, 17.137, 19.303
Mon Jan  9 15:19:08 EST 2017, 9748, 0.900, 4, 0.500, 597, 78, 17, 31, 17, 56.680, 53.113
Mon Jan  9 15:19:20 EST 2017, 7273, 0.150, 2, 0.250, 522, 10, 12, 19, 84, 10.593, 12.150
Mon Jan  9 15:19:42 EST 2017, 2323, 0.650, 6, 0.750, 372, 55, 3, 44, 39, 17.333, 17.727
Mon Jan  9 15:20:17 EST 2017, 1704, 0.340, 2, 0.560, 315, 61, 9, 22, 56, 24.593, 33.250
Mon Jan  9 15:20:28 EST 2017, 6654, 0.840, 7, 0.060, 465, 16, 18, 47, 11, 11.010, 8.490
Mon Jan  9 15:23:15 EST 2017, 9129, 0.090, 9, 0.810, 540, 83, 14, 10, 79, 161.213, 147.027
Mon Jan  9 15:23:28 EST 2017, 4179, 0.590, 4, 0.310, 390, 38, 4, 35, 34, 10.600, 11.830
Mon Jan  9 15:24:50 EST 2017, 2942, 0.210, 6, 0.680, 578, 49, 6, 41, 67, 74.780, 67.687
Mon Jan  9 15:25:15 EST 2017, 7892, 0.710, 1, 0.180, 428, 94, 16, 16, 22, 19.397, 22.970
Mon Jan  9 15:26:01 EST 2017, 5417, 0.460, 3, 0.930, 353, 27, 11, 28, 90, 37.627, 41.993
Mon Jan  9 15:26:10 EST 2017, 467, 0.960, 8, 0.430, 503, 72, 2, 3, 45, 8.350, 8.010
Mon Jan  9 15:28:32 EST 2017, 622, 0.230, 3, 0.860, 414, 42, 14, 48, 91, 126.750, 122.863
Mon Jan  9 15:29:14 EST 2017, 5572, 0.730, 7, 0.360, 564, 87, 4, 23, 46, 37.490, 40.300
Mon Jan  9 15:29:52 EST 2017, 8047, 0.480, 9, 0.610, 489, 20, 9, 35, 69, 34.087, 32.513
Mon Jan  9 15:30:28 EST 2017, 3097, 0.980, 5, 0.110, 339, 65, 19, 10, 24, 27.130, 30.880
Mon Jan  9 15:32:28 EST 2017, 4334, 0.350, 6, 0.980, 451, 76, 11, 17, 80, 112.977, 106.280
Mon Jan  9 15:32:30 EST 2017, 9284, 0.850, 1, 0.480, 301, 31, 2, 42, 35, 2.293, 1.910
Mon Jan  9 15:33:09 EST 2017, 6809, 0.100, 4, 0.730, 376, 99, 7, 4, 57, 34.363, 32.350
Mon Jan  9 15:33:42 EST 2017, 1859, 0.600, 8, 0.230, 526, 54, 16, 29, 12, 27.573, 27.863
Mon Jan  9 15:34:49 EST 2017, 2478, 0.410, 4, 0.420, 583, 48, 13, 1, 86, 57.807, 56.173
Mon Jan  9 15:35:14 EST 2017, 7428, 0.910, 9, 0.920, 433, 93, 3, 26, 41, 20.957, 22.913
Mon Jan  9 15:35:31 EST 2017, 9903, 0.160, 7, 0.170, 358, 25, 8, 13, 63, 13.803, 15.700
Mon Jan  9 15:36:28 EST 2017, 4953, 0.660, 2, 0.670, 508, 70, 17, 38, 18, 48.547, 44.770
Mon Jan  9 15:38:36 EST 2017, 3715, 0.040, 8, 0.290, 320, 59, 10, 32, 97, 103.953, 113.480
Mon Jan  9 15:38:37 EST 2017, 8665, 0.540, 3, 0.790, 470, 14, 1, 7, 52, 0.870, 0.750
Mon Jan  9 15:39:50 EST 2017, 6190, 0.290, 1, 0.040, 545, 82, 6, 45, 74, 67.190, 59.167
Mon Jan  9 15:40:14 EST 2017, 1240, 0.790, 5, 0.540, 395, 37, 15, 20, 29, 20.347, 23.393
Mon Jan  9 15:40:15 EST 2017, 931, 0.260, 8, 0.700, 348, 11, 5, 9, 21, 0.827, 0.977
Mon Jan  9 15:42:36 EST 2017, 5881, 0.760, 4, 0.200, 498, 56, 14, 34, 66, 129.213, 127.590
Mon Jan  9 15:43:20 EST 2017, 8356, 0.010, 2, 0.950, 573, 34, 19, 21, 43, 38.093, 40.047
Mon Jan  9 15:47:05 EST 2017, 3406, 0.510, 6, 0.450, 423, 79, 10, 46, 88, 206.787, 203.697
Mon Jan  9 15:47:12 EST 2017, 4643, 0.130, 3, 0.580, 536, 90, 3, 28, 10, 5.547, 5.453
Mon Jan  9 15:47:36 EST 2017, 9593, 0.630, 7, 0.080, 386, 45, 12, 3, 55, 23.983, 20.697
Mon Jan  9 15:48:46 EST 2017, 7118, 0.380, 5, 0.830, 311, 68, 17, 40, 32, 67.417, 58.910
Mon Jan  9 15:48:55 EST 2017, 2168, 0.880, 1, 0.330, 461, 23, 7, 15, 77, 8.447, 8.393
Mon Jan  9 15:49:02 EST 2017, 1550, 0.070, 7, 0.010, 517, 28, 4, 43, 15, 5.450, 5.273
Mon Jan  9 15:50:00 EST 2017, 6500, 0.570, 2, 0.510, 367, 73, 13, 18, 60, 46.783, 51.453
Mon Jan  9 15:51:19 EST 2017, 8975, 0.320, 5, 0.260, 442, 51, 18, 31, 38, 62.713, 75.060
Mon Jan  9 15:53:24 EST 2017, 4025, 0.820, 9, 0.760, 592, 96, 8, 6, 83, 101.680, 104.727
Mon Jan  9 15:53:27 EST 2017, 2787, 0.450, 1, 0.140, 404, 85, 1, 24, 27, 2.110, 1.983
Mon Jan  9 15:55:43 EST 2017, 7737, 0.950, 6, 0.640, 554, 40, 11, 49, 72, 118.147, 123.630
Mon Jan  9 15:57:08 EST 2017, 5262, 0.200, 8, 0.390, 479, 62, 16, 12, 49, 64.467, 79.180
Mon Jan  9 15:57:24 EST 2017, 312, 0.700, 3, 0.890, 329, 17, 6, 37, 94, 14.397, 13.830
Mon Jan  9 15:57:58 EST 2017, 390, 0.090, 8, 0.520, 566, 23, 11, 45, 33, 28.663, 30.110
Mon Jan  9 15:58:18 EST 2017, 5340, 0.590, 4, 0.020, 416, 68, 2, 20, 78, 16.723, 18.967
Mon Jan  9 15:58:21 EST 2017, 7815, 0.340, 1, 0.770, 341, 46, 7, 33, 10, 2.700, 2.113
Mon Jan  9 16:00:27 EST 2017, 2865, 0.840, 6, 0.270, 491, 91, 16, 8, 55, 105.727, 105.397
Mon Jan  9 16:01:20 EST 2017, 4102, 0.470, 5, 0.650, 304, 80, 14, 14, 44, 49.503, 45.013
Mon Jan  9 16:01:57 EST 2017, 9052, 0.970, 9, 0.150, 454, 35, 4, 39, 89, 31.903, 31.273
Mon Jan  9 16:02:05 EST 2017, 6577, 0.220, 7, 0.900, 529, 57, 9, 1, 22, 6.733, 7.160
Mon Jan  9 16:02:22 EST 2017, 1627, 0.720, 2, 0.400, 379, 12, 18, 26, 67, 13.847, 14.917
Mon Jan  9 16:02:32 EST 2017, 2246, 0.280, 5, 0.210, 435, 18, 10, 4, 50, 7.580, 7.133
Mon Jan  9 16:02:42 EST 2017, 7196, 0.780, 1, 0.710, 585, 63, 1, 29, 95, 8.297, 8.363
Mon Jan  9 16:02:51 EST 2017, 9671, 0.030, 3, 0.460, 510, 40, 5, 17, 27, 7.810, 7.723
Mon Jan  9 16:06:38 EST 2017, 4721, 0.530, 7, 0.960, 360, 85, 15, 42, 72, 206.037, 207.343
Mon Jan  9 16:08:14 EST 2017, 3483, 0.160, 2, 0.080, 472, 97, 12, 36, 39, 82.823, 85.250
Mon Jan  9 16:08:34 EST 2017, 8433, 0.660, 6, 0.580, 322, 52, 3, 11, 84, 16.597, 12.007
Mon Jan  9 16:09:03 EST 2017, 5958, 0.410, 9, 0.330, 397, 74, 8, 48, 16, 25.637, 26.177
Mon Jan  9 16:10:14 EST 2017, 1008, 0.910, 4, 0.830, 547, 29, 17, 23, 61, 56.490, 66.380
Mon Jan  9 16:10:20 EST 2017, 1318, 0.380, 1, 0.930, 500, 54, 2, 9, 58, 4.313, 4.653
Mon Jan  9 16:10:48 EST 2017, 6268, 0.880, 5, 0.430, 350, 99, 12, 34, 13, 24.413, 25.710
Mon Jan  9 16:12:10 EST 2017, 8743, 0.130, 8, 0.680, 425, 32, 17, 22, 81, 71.383, 76.157
Mon Jan  9 16:13:18 EST 2017, 3793, 0.630, 3, 0.180, 575, 77, 7, 47, 36, 54.877, 61.903
Mon Jan  9 16:14:03 EST 2017, 5030, 0.000, 7, 0.800, 388, 66, 5, 28, 69, 39.390, 39.263
Mon Jan  9 16:14:07 EST 2017, 9980, 0.500, 2, 0.300, 538, 21, 14, 3, 24, 3.340, 3.297
Mon Jan  9 16:21:29 EST 2017, 7505, 0.250, 4, 0.550, 463, 88, 19, 40, 92, 398.687, 392.473
Mon Jan  9 16:21:52 EST 2017, 2555, 0.750, 9, 0.050, 313, 43, 10, 15, 47, 22.563, 18.910
Mon Jan  9 16:22:01 EST 2017, 1936, 0.190, 4, 0.360, 369, 37, 1, 37, 75, 7.447, 6.123
Mon Jan  9 16:22:54 EST 2017, 6886, 0.690, 8, 0.860, 519, 82, 11, 12, 30, 49.557, 43.370
Mon Jan  9 16:23:58 EST 2017, 9361, 0.440, 6, 0.110, 594, 15, 15, 25, 98, 55.613, 57.123
Mon Jan  9 16:24:10 EST 2017, 4411, 0.940, 2, 0.610, 444, 60, 6, 0, 53, 8.657, 10.710
Mon Jan  9 16:25:03 EST 2017, 3174, 0.310, 9, 0.490, 557, 71, 4, 19, 64, 41.390, 43.490
Mon Jan  9 16:25:25 EST 2017, 8124, 0.810, 5, 0.990, 407, 26, 13, 44, 19, 20.353, 15.543
Mon Jan  9 16:27:17 EST 2017, 5649, 0.060, 3, 0.240, 332, 94, 18, 6, 86, 98.383, 106.910
Mon Jan  9 16:28:11 EST 2017, 699, 0.560, 7, 0.740, 482, 49, 8, 31, 41, 33.133, 49.073
Mon Jan  9 16:29:40 EST 2017, 544, 0.360, 3, 0.070, 402, 56, 16, 13, 85, 86.760, 71.163
Mon Jan  9 16:29:50 EST 2017, 5494, 0.860, 8, 0.570, 552, 11, 7, 38, 40, 9.440, 8.563
Mon Jan  9 16:30:02 EST 2017, 7969, 0.110, 5, 0.320, 477, 78, 2, 1, 62, 9.687, 8.290
Mon Jan  9 16:30:07 EST 2017, 3019, 0.610, 1, 0.820, 327, 33, 12, 26, 17, 4.020, 4.410
Mon Jan  9 16:35:02 EST 2017, 4257, 0.240, 9, 0.190, 515, 44, 19, 44, 96, 254.740, 289.897
Mon Jan  9 16:36:01 EST 2017, 9207, 0.740, 4, 0.690, 365, 89, 9, 19, 51, 49.510, 52.407
Mon Jan  9 16:36:13 EST 2017, 6732, 0.490, 2, 0.440, 440, 22, 4, 32, 74, 9.960, 10.113
Mon Jan  9 16:36:54 EST 2017, 1782, 0.990, 6, 0.940, 590, 67, 14, 7, 29, 32.090, 39.490
Mon Jan  9 16:39:12 EST 2017, 2400, 0.050, 1, 0.630, 533, 73, 15, 35, 91, 123.227, 125.147
Mon Jan  9 16:39:23 EST 2017, 7350, 0.550, 6, 0.130, 383, 28, 6, 10, 46, 8.630, 8.343
Mon Jan  9 16:39:40 EST 2017, 9825, 0.300, 8, 0.880, 308, 95, 1, 47, 68, 15.193, 15.140
Mon Jan  9 16:40:05 EST 2017, 4875, 0.800, 4, 0.380, 458, 50, 10, 22, 23, 21.503, 19.567
Mon Jan  9 16:41:05 EST 2017, 3638, 0.420, 7, 0.500, 346, 39, 18, 4, 79, 37.027, 54.803
Mon Jan  9 16:41:55 EST 2017, 8588, 0.920, 3, 0.000, 496, 84, 8, 29, 34, 46.373, 40.880
Mon Jan  9 16:42:03 EST 2017, 6113, 0.170, 5, 0.750, 571, 16, 3, 16, 57, 5.397, 5.417
Mon Jan  9 16:42:30 EST 2017, 1163, 0.670, 9, 0.250, 421, 61, 13, 41, 12, 24.517, 25.683
Mon Jan  9 16:42:49 EST 2017, 854, 0.140, 6, 0.470, 336, 87, 7, 30, 20, 15.823, 16.820
Mon Jan  9 16:43:11 EST 2017, 5804, 0.640, 1, 0.970, 486, 42, 17, 5, 65, 19.820, 19.123
Mon Jan  9 16:44:53 EST 2017, 8279, 0.390, 3, 0.220, 561, 64, 12, 43, 43, 87.680, 94.630
Mon Jan  9 16:45:05 EST 2017, 3329, 0.890, 8, 0.720, 411, 19, 3, 18, 88, 7.097, 10.237
Mon Jan  9 16:45:19 EST 2017, 4566, 0.270, 2, 0.350, 599, 30, 10, 12, 31, 11.563, 11.010
Mon Jan  9 16:50:37 EST 2017, 9516, 0.770, 7, 0.850, 449, 75, 19, 37, 76, 284.560, 290.117
Mon Jan  9 16:51:53 EST 2017, 7041, 0.020, 9, 0.100, 374, 53, 15, 24, 54, 69.477, 66.453
Mon Jan  9 16:55:01 EST 2017, 2091, 0.520, 4, 0.600, 524, 98, 5, 49, 99, 164.180, 182.353
Mon Jan  9 16:55:29 EST 2017, 1472, 0.450, 7, 0.790, 468, 92, 6, 21, 26, 25.027, 24.693
Mon Jan  9 16:57:14 EST 2017, 6422, 0.950, 3, 0.290, 318, 47, 16, 46, 71, 85.960, 102.357
Mon Jan  9 16:57:31 EST 2017, 8897, 0.200, 1, 0.540, 393, 70, 11, 8, 48, 14.227, 14.973
Mon Jan  9 16:57:45 EST 2017, 3947, 0.700, 5, 0.040, 543, 25, 2, 33, 93, 12.567, 12.150
Mon Jan  9 16:57:49 EST 2017, 2710, 0.080, 4, 0.910, 430, 14, 9, 40, 15, 3.813, 3.563
Mon Jan  9 17:00:07 EST 2017, 7660, 0.580, 8, 0.410, 580, 59, 18, 15, 60, 136.473, 121.343
Mon Jan  9 17:00:51 EST 2017, 5185, 0.330, 6, 0.660, 505, 36, 13, 27, 37, 36.477, 35.320
Mon Jan  9 17:01:07 EST 2017, 235, 0.830, 2, 0.160, 355, 81, 4, 2, 82, 11.857, 15.513
Mon Jan  9 17:02:06 EST 2017, 196, 0.160, 4, 0.720, 490, 61, 10, 7, 80, 50.843, 52.930
Mon Jan  9 17:02:07 EST 2017, 5146, 0.660, 9, 0.220, 340, 16, 1, 32, 35, 0.983, 1.083
Mon Jan  9 17:02:47 EST 2017, 7621, 0.410, 7, 0.970, 415, 84, 5, 20, 57, 31.273, 33.937
Mon Jan  9 17:03:04 EST 2017, 2671, 0.910, 2, 0.470, 565, 39, 15, 45, 12, 14.613, 13.217
Mon Jan  9 17:04:53 EST 2017, 3909, 0.290, 8, 0.590, 377, 50, 12, 26, 91, 86.907, 103.173
Mon Jan  9 17:05:05 EST 2017, 8859, 0.790, 3, 0.090, 527, 95, 3, 1, 46, 9.733, 12.497
Mon Jan  9 17:05:24 EST 2017, 6384, 0.040, 1, 0.840, 452, 27, 8, 38, 68, 16.130, 16.507
Mon Jan  9 17:05:52 EST 2017, 1434, 0.540, 6, 0.340, 302, 72, 17, 13, 23, 24.783, 25.887
Mon Jan  9 17:08:23 EST 2017, 2052, 0.470, 3, 0.030, 359, 67, 11, 41, 97, 132.143, 136.833
Mon Jan  9 17:08:29 EST 2017, 7002, 0.970, 7, 0.530, 509, 22, 2, 16, 52, 4.167, 4.940
Mon Jan  9 17:10:42 EST 2017, 9477, 0.220, 9, 0.280, 584, 89, 6, 29, 74, 126.910, 110.787
Mon Jan  9 17:10:59 EST 2017, 4527, 0.720, 5, 0.780, 434, 44, 16, 4, 29, 14.587, 15.733
Mon Jan  9 17:12:38 EST 2017, 3290, 0.100, 6, 0.160, 546, 33, 14, 23, 85, 89.933, 88.823
Mon Jan  9 17:13:05 EST 2017, 8240, 0.600, 2, 0.660, 396, 78, 4, 48, 40, 21.537, 22.800
Mon Jan  9 17:13:09 EST 2017, 5765, 0.350, 4, 0.410, 321, 10, 9, 10, 63, 3.523, 3.480
Mon Jan  9 17:13:48 EST 2017, 815, 0.850, 8, 0.910, 471, 55, 18, 35, 18, 35.183, 37.180
Mon Jan  9 17:13:57 EST 2017, 1124, 0.320, 7, 0.810, 574, 81, 1, 49, 15, 5.567, 6.047
Mon Jan  9 17:14:29 EST 2017, 6074, 0.820, 2, 0.310, 424, 36, 11, 24, 60, 30.173, 26.367
Mon Jan  9 17:15:39 EST 2017, 8549, 0.070, 5, 0.560, 349, 58, 15, 37, 37, 66.527, 55.937
Mon Jan  9 17:15:49 EST 2017, 3599, 0.570, 9, 0.060, 499, 13, 6, 12, 82, 7.880, 9.680
Mon Jan  9 17:15:51 EST 2017, 4837, 0.190, 1, 0.940, 312, 24, 4, 18, 26, 1.193, 1.577
Mon Jan  9 17:19:17 EST 2017, 9787, 0.690, 6, 0.440, 462, 69, 13, 43, 71, 178.860, 193.677
Mon Jan  9 17:20:25 EST 2017, 7312, 0.440, 8, 0.690, 537, 47, 18, 5, 49, 47.213, 59.563
Mon Jan  9 17:22:53 EST 2017, 2362, 0.940, 4, 0.190, 387, 92, 8, 30, 94, 128.663, 127.953
Mon Jan  9 17:22:59 EST 2017, 1743, 0.000, 9, 0.380, 443, 98, 2, 2, 32, 4.727, 5.240
Mon Jan  9 17:25:08 EST 2017, 6693, 0.500, 4, 0.880, 593, 53, 12, 27, 77, 118.740, 117.720
Mon Jan  9 17:26:42 EST 2017, 9168, 0.250, 2, 0.130, 518, 75, 17, 15, 54, 79.270, 84.373
Mon Jan  9 17:27:32 EST 2017, 4218, 0.750, 6, 0.630, 368, 30, 7, 40, 99, 44.873, 44.060
Mon Jan  9 17:27:38 EST 2017, 2981, 0.380, 3, 0.250, 481, 19, 5, 34, 21, 5.343, 3.657
Mon Jan  9 17:28:42 EST 2017, 7931, 0.880, 7, 0.750, 331, 64, 14, 9, 66, 59.363, 52.590
Mon Jan  9 17:30:19 EST 2017, 5456, 0.130, 5, 0.000, 406, 41, 19, 46, 43, 84.663, 86.680
Mon Jan  9 17:31:36 EST 2017, 506, 0.630, 1, 0.500, 556, 86, 9, 21, 88, 63.487, 69.620
Mon Jan  9 17:32:05 EST 2017, 660, 0.430, 9, 0.170, 326, 29, 15, 27, 39, 27.283, 24.713
Mon Jan  9 17:32:44 EST 2017, 5610, 0.930, 5, 0.670, 476, 74, 6, 2, 84, 33.843, 34.877
Mon Jan  9 17:32:47 EST 2017, 8085, 0.180, 2, 0.420, 551, 51, 1, 39, 16, 2.093, 1.800
Mon Jan  9 17:34:17 EST 2017, 3135, 0.680, 7, 0.920, 401, 96, 10, 14, 61, 83.210, 82.713
Mon Jan  9 17:36:12 EST 2017, 4373, 0.050, 3, 0.050, 588, 85, 17, 8, 50, 101.247, 104.287
Mon Jan  9 17:37:35 EST 2017, 9323, 0.550, 8, 0.550, 438, 40, 8, 33, 95, 69.230, 82.027
Mon Jan  9 17:37:44 EST 2017, 6848, 0.300, 6, 0.300, 363, 62, 3, 20, 28, 8.233, 7.243
Mon Jan  9 17:38:10 EST 2017, 1898, 0.800, 1, 0.800, 513, 17, 13, 45, 73, 24.917, 22.430
Mon Jan  9 17:38:26 EST 2017, 2516, 0.240, 6, 0.610, 457, 12, 16, 23, 44, 13.927, 14.723
Mon Jan  9 17:39:25 EST 2017, 7466, 0.740, 2, 0.110, 307, 57, 7, 48, 89, 50.827, 52.563
Mon Jan  9 17:39:27 EST 2017, 9941, 0.490, 4, 0.860, 382, 34, 2, 11, 22, 1.553, 1.453
Mon Jan  9 17:43:10 EST 2017, 4991, 0.990, 8, 0.360, 532, 79, 12, 36, 67, 198.460, 204.090
Mon Jan  9 17:44:21 EST 2017, 3754, 0.360, 1, 0.740, 420, 91, 19, 42, 33, 57.157, 68.937
Mon Jan  9 17:45:30 EST 2017, 8704, 0.860, 5, 0.240, 570, 46, 9, 17, 78, 60.280, 61.543
Mon Jan  9 17:45:35 EST 2017, 6229, 0.110, 7, 0.990, 495, 68, 4, 30, 11, 5.627, 5.583
Mon Jan  9 17:45:46 EST 2017, 1279, 0.610, 3, 0.490, 345, 23, 14, 5, 56, 8.763, 9.640
Mon Jan  9 17:46:06 EST 2017, 970, 0.080, 2, 0.270, 410, 48, 6, 16, 64, 16.190, 18.030
Mon Jan  9 17:47:50 EST 2017, 5920, 0.580, 6, 0.770, 560, 93, 16, 41, 19, 85.313, 100.850
Mon Jan  9 17:48:22 EST 2017, 8395, 0.330, 9, 0.020, 485, 26, 11, 3, 87, 25.047, 27.963
Mon Jan  9 17:48:29 EST 2017, 3445, 0.830, 4, 0.520, 335, 71, 1, 28, 42, 5.850, 5.267
Mon Jan  9 17:51:09 EST 2017, 4682, 0.460, 5, 0.390, 523, 60, 9, 47, 75, 138.817, 145.577
Mon Jan  9 17:51:14 EST 2017, 9632, 0.960, 1, 0.890, 373, 15, 18, 22, 30, 4.620, 4.633
