# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Tue Sep  5 20:57:51 EDT 2017, 1, 25, 779.873, 36.6957, 754.019, 805.727, 706.01, 790.09, 800.275, 802.99, 804.48, 388846, 927.985, 388192, 389500, 388120, 388120, 388636, 390256, 390600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1085946, 0, 1085946, 1085946, 1085946, 1085946, 1085946, 1085946, 1085946, 2469434, 0, 2469434, 2469434, 2469434, 2469434, 2469434, 2469434, 2469434
Tue Sep  5 21:51:02 EDT 2017, 1, 50, 3000.62, 246.956, 2826.63, 3174.61, 2506.00, 3116.40, 3121.38, 3126.99, 3141.93, 667850, 1830.5, 666560, 669140, 665244, 666508, 667768, 670052, 671424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1330511, 0, 1330511, 1330511, 1330511, 1330511, 1330511, 1330511, 1330511, 4733456, 0, 4733456, 4733456, 4733456, 4733456, 4733456, 4733456, 4733456
Tue Sep  5 23:31:15 EDT 2017, 1, 75, 5733.34, 360.336, 5479.46, 5987.22, 5005.65, 5887.14, 5904.26, 5921.67, 5981.43, 928030, 9293.82, 921482, 934578, 913480, 921400, 932042, 939328, 943112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1475266, 0, 1475266, 1475266, 1475266, 1475266, 1475266, 1475266, 1475266, 6647591, 0, 6647591, 6647591, 6647591, 6647591, 6647591, 6647591, 6647591
Wed Sep  6 02:11:39 EDT 2017, 1, 100, 9274.84, 538.248, 8895.61, 9654.07, 8193.05, 9503.66, 9553.51, 9556.26, 9565.82, 1.13916e+06, 4741.3, 1.13582e+06, 1.1425e+06, 1130960, 1135668, 1141796, 1143600, 1145904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1588422, 0, 1588422, 1588422, 1588422, 1588422, 1588422, 1588422, 1588422, 8396989, 0, 8396989, 8396989, 8396989, 8396989, 8396989, 8396989, 8396989
Wed Sep  6 05:54:36 EDT 2017, 1, 125, 13018.2, 254.277, 12839, 13197.4, 12709.39, 12792.28, 13115.9, 13330.83, 13331.92, 1.34559e+06, 3065.56, 1.34343e+06, 1.34775e+06, 1341396, 1342848, 1347128, 1348372, 1350884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1680786, 0, 1680786, 1680786, 1680786, 1680786, 1680786, 1680786, 1680786, 10075837, 0, 10075837, 10075837, 10075837, 10075837, 10075837, 10075837, 10075837
