# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Tue Jan 10 15:27:47 EST 2017, 3827, 0.000, 5, 0.520, 446, 41, 19, 22, 49, 12.770, 11.520
Tue Jan 10 15:31:18 EST 2017, 8777, 0.500, 11, 0.020, 596, 86, 9, 47, 94, 102.240, 103.253
Tue Jan 10 15:32:39 EST 2017, 6302, 0.250, 8, 0.770, 521, 18, 5, 10, 26, 1.070, 1.073
Tue Jan 10 15:35:50 EST 2017, 1352, 0.750, 2, 0.270, 371, 63, 14, 35, 71, 65.510, 50.637
Tue Jan 10 15:36:50 EST 2017, 1970, 0.180, 6, 0.090, 314, 58, 15, 7, 54, 9.583, 10.077
Tue Jan 10 15:38:51 EST 2017, 6920, 0.680, 0, 0.590, 464, 13, 6, 32, 99, 7.660, 7.703
Tue Jan 10 15:42:47 EST 2017, 9395, 0.430, 3, 0.340, 539, 80, 1, 19, 32, 1.670, 1.873
Tue Jan 10 15:45:23 EST 2017, 4445, 0.930, 9, 0.840, 389, 35, 11, 44, 77, 30.967, 29.423
Tue Jan 10 15:48:09 EST 2017, 3208, 0.310, 1, 0.210, 577, 46, 18, 25, 43, 14.947, 15.403
Tue Jan 10 15:49:14 EST 2017, 8158, 0.810, 7, 0.710, 427, 91, 8, 0, 88, 19.437, 14.627
Tue Jan 10 15:53:00 EST 2017, 5683, 0.060, 10, 0.460, 352, 24, 3, 38, 21, 0.960, 1.020
Tue Jan 10 15:55:26 EST 2017, 733, 0.560, 4, 0.960, 502, 69, 13, 13, 66, 24.697, 20.597
Tue Jan 10 15:59:18 EST 2017, 1042, 0.090, 0, 0.810, 549, 89, 8, 2, 57, 7.920, 6.797
Tue Jan 10 16:00:19 EST 2017, 5992, 0.590, 6, 0.310, 399, 44, 17, 27, 12, 6.613, 6.050
Tue Jan 10 16:02:34 EST 2017, 8467, 0.340, 9, 0.560, 324, 66, 12, 14, 80, 18.857, 17.673
Tue Jan 10 16:04:20 EST 2017, 3517, 0.840, 3, 0.060, 474, 21, 3, 39, 35, 0.083, 3.140
Tue Jan 10 16:05:26 EST 2017, 4755, 0.470, 7, 0.930, 361, 10, 10, 33, 69, 3.937, 3.723
Tue Jan 10 16:06:36 EST 2017, 9705, 0.970, 1, 0.430, 511, 55, 19, 8, 24, 10.640, 13.353
Tue Jan 10 16:11:07 EST 2017, 7230, 0.220, 4, 0.680, 586, 32, 15, 46, 91, 40.800, 38.970
Tue Jan 10 17:16:10 EST 2017, 2280, 0.720, 10, 0.180, 436, 77, 5, 21, 46, 12.303, 13.263
Tue Jan 10 17:18:50 EST 2017, 1661, 0.280, 4, 0.490, 380, 83, 6, 49, 74, 33.083, 25.250
Tue Jan 10 17:22:17 EST 2017, 6611, 0.780, 10, 0.990, 530, 38, 16, 24, 29, 13.347, 11.430
Tue Jan 10 17:26:43 EST 2017, 9086, 0.030, 7, 0.240, 455, 60, 11, 36, 97, 35.217, 32.743
Tue Jan 10 17:28:13 EST 2017, 4136, 0.530, 1, 0.740, 305, 15, 2, 11, 52, 0.360, 0.377
Tue Jan 10 17:30:19 EST 2017, 2898, 0.150, 11, 0.370, 492, 27, 9, 18, 63, 7.340, 7.703
Tue Jan 10 17:31:34 EST 2017, 7848, 0.650, 5, 0.870, 342, 72, 18, 43, 18, 17.180, 14.867
Tue Jan 10 17:35:36 EST 2017, 5373, 0.400, 2, 0.120, 417, 49, 14, 5, 85, 16.290, 17.697
Tue Jan 10 17:39:37 EST 2017, 423, 0.900, 8, 0.620, 567, 94, 4, 30, 40, 18.153, 17.547
Tue Jan 10 17:41:32 EST 2017, 578, 0.140, 3, 0.200, 347, 20, 11, 23, 87, 6.257, 6.407
Tue Jan 10 17:44:33 EST 2017, 5528, 0.640, 9, 0.700, 497, 65, 2, 48, 42, 6.937, 7.137
Tue Jan 10 17:45:39 EST 2017, 8003, 0.390, 6, 0.450, 572, 42, 7, 11, 64, 9.730, 10.250
Tue Jan 10 17:47:59 EST 2017, 3053, 0.890, 0, 0.950, 422, 87, 16, 36, 19, 22.800, 20.537
Tue Jan 10 17:53:46 EST 2017, 4291, 0.260, 11, 0.070, 535, 98, 14, 42, 98, 130.100, 124.350
Tue Jan 10 17:54:46 EST 2017, 9241, 0.760, 5, 0.570, 385, 53, 4, 17, 53, 6.010, 5.973
Tue Jan 10 17:55:56 EST 2017, 6766, 0.010, 2, 0.320, 310, 76, 9, 29, 76, 11.120, 11.023
Tue Jan 10 17:59:53 EST 2017, 1816, 0.510, 8, 0.820, 460, 31, 19, 4, 31, 4.877, 4.227
Tue Jan 10 18:03:03 EST 2017, 2434, 0.450, 1, 0.510, 516, 25, 10, 26, 92, 8.743, 8.860
Tue Jan 10 18:04:59 EST 2017, 7384, 0.950, 7, 0.010, 366, 70, 1, 1, 47, 0.090, 1.900
Tue Jan 10 18:09:16 EST 2017, 9859, 0.200, 10, 0.760, 441, 48, 6, 39, 70, 13.650, 13.063
Tue Jan 10 18:13:54 EST 2017, 4909, 0.700, 4, 0.260, 591, 93, 15, 14, 25, 46.250, 30.097
Tue Jan 10 18:17:31 EST 2017, 3672, 0.070, 8, 0.630, 403, 82, 13, 7, 81, 17.393, 15.120
Tue Jan 10 18:21:17 EST 2017, 8622, 0.570, 2, 0.130, 553, 37, 3, 32, 36, 3.260, 3.537
Tue Jan 10 18:22:28 EST 2017, 6147, 0.320, 5, 0.880, 478, 59, 8, 20, 59, 12.763, 11.650
Tue Jan 10 18:24:26 EST 2017, 1197, 0.820, 11, 0.380, 328, 14, 17, 45, 14, 0.077, 3.387
Tue Jan 10 18:25:22 EST 2017, 887, 0.360, 7, 0.350, 413, 34, 3, 31, 16, 1.267, 1.370
Tue Jan 10 18:27:38 EST 2017, 5837, 0.860, 1, 0.850, 563, 79, 12, 6, 61, 13.017, 11.703
Tue Jan 10 18:29:35 EST 2017, 8312, 0.110, 4, 0.100, 488, 11, 17, 43, 39, 5.607, 5.647
Tue Jan 10 18:30:46 EST 2017, 3362, 0.610, 10, 0.600, 338, 56, 7, 18, 84, 14.460, 13.977
Tue Jan 10 18:33:39 EST 2017, 4600, 0.230, 2, 0.480, 450, 67, 5, 0, 28, 1.260, 1.420
Tue Jan 10 18:34:49 EST 2017, 9550, 0.730, 8, 0.980, 300, 22, 14, 25, 73, 9.823, 9.013
Tue Jan 10 18:36:10 EST 2017, 7075, 0.480, 11, 0.230, 375, 90, 19, 12, 50, 29.617, 27.540
Tue Jan 10 18:38:36 EST 2017, 2125, 0.980, 5, 0.730, 525, 45, 10, 37, 95, 53.970, 52.387
Tue Jan 10 18:42:06 EST 2017, 1506, 0.040, 9, 0.920, 581, 51, 1, 15, 22, 0.717, 0.720
Tue Jan 10 18:44:56 EST 2017, 6456, 0.540, 3, 0.420, 431, 96, 11, 40, 67, 60.680, 58.753
Tue Jan 10 18:48:07 EST 2017, 8931, 0.290, 0, 0.670, 356, 28, 16, 3, 45, 3.413, 3.107
Tue Jan 10 18:50:48 EST 2017, 3981, 0.790, 6, 0.170, 506, 73, 6, 28, 90, 41.277, 44.060
Tue Jan 10 18:52:09 EST 2017, 2744, 0.420, 4, 0.790, 319, 62, 4, 46, 11, 1.723, 1.710
Tue Jan 10 18:53:24 EST 2017, 7694, 0.920, 10, 0.290, 469, 17, 13, 21, 56, 0.093, 12.700
Tue Jan 10 18:54:45 EST 2017, 5219, 0.170, 7, 0.540, 544, 84, 18, 34, 33, 35.227, 33.343
Tue Jan 10 18:56:26 EST 2017, 269, 0.670, 1, 0.040, 394, 39, 8, 9, 78, 7.873, 10.213
Tue Jan 10 18:57:31 EST 2017, 346, 0.020, 7, 0.410, 499, 46, 14, 19, 50, 12.413, 11.727
Tue Jan 10 18:58:32 EST 2017, 5296, 0.520, 1, 0.910, 349, 91, 4, 44, 95, 11.403, 11.537
Tue Jan 10 19:00:12 EST 2017, 7771, 0.270, 4, 0.160, 424, 23, 9, 7, 27, 2.003, 2.103
Tue Jan 10 19:03:58 EST 2017, 2821, 0.770, 10, 0.660, 574, 68, 18, 32, 72, 101.117, 91.960
Tue Jan 10 19:06:34 EST 2017, 4059, 0.390, 0, 0.280, 387, 57, 11, 38, 38, 16.163, 16.193
Tue Jan 10 19:09:25 EST 2017, 9009, 0.890, 6, 0.780, 537, 12, 2, 13, 83, 1.027, 1.670
Tue Jan 10 19:10:31 EST 2017, 6534, 0.140, 9, 0.030, 462, 79, 7, 26, 16, 4.603, 4.880
Tue Jan 10 19:13:37 EST 2017, 1584, 0.640, 3, 0.530, 312, 34, 16, 1, 61, 6.213, 5.687
Tue Jan 10 19:14:37 EST 2017, 2202, 0.330, 11, 0.850, 368, 40, 12, 29, 33, 7.627, 7.240
Tue Jan 10 19:16:43 EST 2017, 7152, 0.830, 5, 0.350, 518, 85, 3, 4, 78, 10.277, 11.447
Tue Jan 10 19:18:39 EST 2017, 9627, 0.080, 2, 0.600, 593, 18, 8, 41, 10, 1.060, 1.093
Tue Jan 10 19:22:15 EST 2017, 4677, 0.580, 8, 0.100, 443, 63, 17, 16, 55, 32.893, 30.437
Tue Jan 10 19:24:56 EST 2017, 3440, 0.210, 3, 0.970, 556, 74, 10, 10, 44, 8.903, 7.673
Tue Jan 10 19:26:52 EST 2017, 8390, 0.710, 9, 0.470, 406, 29, 1, 35, 89, 2.747, 2.940
Tue Jan 10 19:28:53 EST 2017, 5915, 0.460, 6, 0.720, 331, 96, 5, 23, 21, 4.297, 4.127
Tue Jan 10 19:31:28 EST 2017, 965, 0.960, 0, 0.220, 481, 51, 15, 48, 66, 0.110, 76.260
Tue Jan 10 19:34:29 EST 2017, 1274, 0.490, 5, 0.000, 565, 32, 5, 37, 75, 15.403, 16.370
Tue Jan 10 19:35:45 EST 2017, 6224, 0.990, 11, 0.500, 415, 77, 14, 12, 30, 0.100, 17.600
Tue Jan 10 19:39:22 EST 2017, 8699, 0.240, 8, 0.250, 340, 54, 19, 49, 97, 65.330, 61.323
Tue Jan 10 19:42:53 EST 2017, 3749, 0.740, 2, 0.750, 490, 99, 10, 24, 52, 25.863, 24.677
Tue Jan 10 19:46:34 EST 2017, 4987, 0.110, 10, 0.130, 303, 88, 2, 5, 64, 2.343, 2.923
Tue Jan 10 19:48:40 EST 2017, 9937, 0.610, 4, 0.630, 453, 43, 12, 30, 19, 7.163, 7.003
Tue Jan 10 19:51:05 EST 2017, 7462, 0.360, 1, 0.380, 528, 65, 17, 18, 86, 27.357, 29.283
Tue Jan 10 19:54:47 EST 2017, 2512, 0.860, 7, 0.880, 378, 20, 7, 43, 41, 5.487, 5.193
Tue Jan 10 19:56:43 EST 2017, 1893, 0.180, 1, 0.690, 434, 15, 4, 15, 58, 0.843, 0.840
Tue Jan 10 19:58:59 EST 2017, 6843, 0.680, 7, 0.190, 584, 60, 13, 40, 13, 15.583, 14.420
Tue Jan 10 20:00:55 EST 2017, 9318, 0.430, 10, 0.940, 509, 37, 18, 2, 80, 12.343, 8.540
Tue Jan 10 20:02:06 EST 2017, 4368, 0.930, 4, 0.440, 359, 82, 8, 27, 35, 15.950, 15.967
Tue Jan 10 20:04:52 EST 2017, 3130, 0.300, 6, 0.560, 471, 93, 1, 46, 69, 6.443, 6.910
Tue Jan 10 20:09:54 EST 2017, 8080, 0.800, 0, 0.060, 321, 48, 11, 21, 24, 6.547, 6.747
Tue Jan 10 20:11:25 EST 2017, 5605, 0.050, 3, 0.810, 396, 71, 15, 34, 92, 35.810, 32.673
Tue Jan 10 20:14:51 EST 2017, 655, 0.550, 9, 0.310, 546, 26, 6, 9, 47, 4.120, 4.540
Tue Jan 10 20:16:32 EST 2017, 501, 0.250, 2, 0.990, 335, 78, 19, 39, 90, 43.860, 40.597
Tue Jan 10 20:19:03 EST 2017, 5451, 0.750, 8, 0.490, 485, 33, 9, 14, 45, 8.453, 8.427
Tue Jan 10 20:21:09 EST 2017, 7926, 0.000, 11, 0.740, 560, 56, 4, 27, 68, 8.490, 8.070
Tue Jan 10 20:25:05 EST 2017, 2976, 0.500, 5, 0.240, 410, 11, 14, 2, 23, 1.437, 1.443
Tue Jan 10 20:27:21 EST 2017, 4213, 0.130, 7, 0.860, 598, 22, 16, 20, 79, 13.347, 12.760
Tue Jan 10 20:30:22 EST 2017, 9163, 0.630, 1, 0.360, 448, 67, 7, 45, 34, 8.293, 8.827
Tue Jan 10 20:34:18 EST 2017, 6688, 0.380, 4, 0.610, 373, 44, 2, 8, 57, 1.533, 1.760
Tue Jan 10 20:35:34 EST 2017, 1738, 0.880, 10, 0.110, 523, 89, 12, 33, 12, 14.687, 14.557
Tue Jan 10 20:39:05 EST 2017, 2357, 0.070, 5, 0.300, 467, 95, 18, 11, 85, 42.923, 37.203
Tue Jan 10 20:42:32 EST 2017, 7307, 0.570, 11, 0.800, 317, 50, 8, 36, 40, 9.413, 9.020
Tue Jan 10 20:46:33 EST 2017, 9782, 0.320, 8, 0.050, 392, 72, 3, 23, 62, 7.007, 7.857
Tue Jan 10 20:48:39 EST 2017, 4832, 0.820, 2, 0.550, 542, 27, 13, 48, 17, 8.107, 8.023
Tue Jan 10 20:50:49 EST 2017, 3594, 0.440, 9, 0.420, 429, 16, 15, 30, 96, 16.840, 16.420
Tue Jan 10 20:54:46 EST 2017, 8544, 0.940, 3, 0.920, 579, 61, 6, 5, 51, 7.307, 6.383
Tue Jan 10 20:56:42 EST 2017, 6069, 0.190, 0, 0.170, 504, 39, 1, 42, 73, 2.910, 3.137
Tue Jan 10 20:58:53 EST 2017, 1119, 0.690, 6, 0.670, 354, 84, 10, 17, 28, 10.067, 9.557
Tue Jan 10 21:01:44 EST 2017, 810, 0.220, 10, 0.580, 401, 64, 10, 3, 26, 3.150, 3.203
Tue Jan 10 21:04:10 EST 2017, 5760, 0.720, 4, 0.080, 551, 19, 19, 28, 71, 84.887, 38.007
Tue Jan 10 21:07:01 EST 2017, 8235, 0.470, 1, 0.830, 476, 86, 15, 16, 48, 12.700, 11.883
Tue Jan 10 21:10:07 EST 2017, 3285, 0.970, 7, 0.330, 326, 41, 5, 41, 93, 0.103, 19.623
Tue Jan 10 21:10:58 EST 2017, 4523, 0.350, 3, 0.700, 514, 53, 7, 34, 14, 3.443, 3.367
Tue Jan 10 21:12:38 EST 2017, 9473, 0.850, 9, 0.200, 364, 98, 17, 9, 59, 43.610, 35.903
Tue Jan 10 21:13:04 EST 2017, 6998, 0.100, 6, 0.950, 439, 30, 12, 47, 37, 8.503, 8.170
Tue Jan 10 21:15:21 EST 2017, 2048, 0.600, 0, 0.450, 589, 75, 3, 22, 82, 16.893, 18.037
Tue Jan 10 21:19:17 EST 2017, 1429, 0.410, 8, 0.140, 532, 70, 9, 44, 20, 13.710, 13.770
Tue Jan 10 21:23:23 EST 2017, 6379, 0.910, 2, 0.640, 382, 25, 18, 19, 65, 14.380, 13.950
Tue Jan 10 21:27:35 EST 2017, 8854, 0.160, 5, 0.390, 307, 92, 13, 31, 43, 18.663, 18.120
Tue Jan 10 21:30:25 EST 2017, 3904, 0.660, 11, 0.890, 457, 47, 4, 6, 88, 6.300, 5.510
Tue Jan 10 21:32:21 EST 2017, 2666, 0.040, 0, 0.020, 345, 36, 6, 12, 31, 1.713, 1.803
Tue Jan 10 21:36:02 EST 2017, 7616, 0.540, 6, 0.520, 495, 81, 16, 37, 76, 99.767, 87.137
Tue Jan 10 21:38:33 EST 2017, 5141, 0.290, 9, 0.270, 570, 13, 11, 0, 54, 2.947, 3.047
Tue Jan 10 21:40:39 EST 2017, 191, 0.790, 3, 0.770, 420, 58, 2, 25, 99, 7.920, 8.567
Tue Jan 10 21:43:15 EST 2017, 230, 0.200, 1, 0.330, 576, 84, 12, 33, 96, 35.333, 39.427
Tue Jan 10 21:45:36 EST 2017, 5180, 0.700, 7, 0.830, 426, 39, 3, 8, 51, 2.480, 2.417
Tue Jan 10 21:50:07 EST 2017, 7655, 0.450, 10, 0.080, 351, 61, 8, 45, 73, 27.573, 27.830
Tue Jan 10 21:53:49 EST 2017, 2705, 0.950, 4, 0.580, 501, 16, 17, 20, 28, 0.100, 7.590
Tue Jan 10 21:55:49 EST 2017, 3943, 0.330, 8, 0.460, 313, 28, 10, 1, 84, 4.050, 4.147
Tue Jan 10 21:57:50 EST 2017, 8893, 0.830, 2, 0.960, 463, 73, 1, 26, 39, 1.820, 1.917
Tue Jan 10 22:00:56 EST 2017, 6418, 0.080, 5, 0.210, 538, 50, 5, 14, 62, 6.053, 6.450
Tue Jan 10 22:03:12 EST 2017, 1468, 0.580, 11, 0.710, 388, 95, 15, 39, 17, 18.320, 17.537
Tue Jan 10 22:06:24 EST 2017, 2086, 0.390, 3, 0.900, 444, 90, 14, 17, 79, 34.847, 30.413
Tue Jan 10 22:08:10 EST 2017, 7036, 0.890, 9, 0.400, 594, 45, 4, 42, 34, 0.097, 10.633
Tue Jan 10 22:11:01 EST 2017, 9511, 0.140, 6, 0.650, 519, 67, 9, 4, 56, 7.953, 7.437
Tue Jan 10 22:12:02 EST 2017, 4561, 0.640, 0, 0.150, 369, 22, 18, 29, 11, 2.977, 3.123
Tue Jan 10 22:14:08 EST 2017, 3324, 0.020, 11, 0.770, 482, 11, 11, 48, 90, 8.127, 7.853
Tue Jan 10 22:15:59 EST 2017, 8274, 0.520, 5, 0.270, 332, 56, 2, 23, 45, 2.647, 2.843
Tue Jan 10 22:17:05 EST 2017, 5799, 0.270, 2, 0.520, 407, 33, 6, 36, 67, 5.940, 6.013
Tue Jan 10 22:21:22 EST 2017, 849, 0.770, 8, 0.020, 557, 78, 16, 11, 22, 18.390, 17.753
Tue Jan 10 22:24:08 EST 2017, 1158, 0.300, 9, 0.240, 491, 59, 4, 22, 31, 4.533, 4.867
Tue Jan 10 22:25:19 EST 2017, 6108, 0.800, 3, 0.740, 341, 14, 13, 47, 76, 10.950, 10.543
Tue Jan 10 22:27:30 EST 2017, 8583, 0.050, 0, 0.490, 416, 81, 18, 9, 53, 17.283, 14.137
Tue Jan 10 22:30:41 EST 2017, 3633, 0.550, 6, 0.990, 566, 36, 8, 34, 98, 25.347, 23.790
Tue Jan 10 22:32:22 EST 2017, 4871, 0.170, 4, 0.110, 379, 47, 1, 40, 20, 0.747, 0.797
Tue Jan 10 22:34:03 EST 2017, 9821, 0.670, 10, 0.610, 529, 92, 11, 15, 65, 41.973, 39.003
Tue Jan 10 22:35:39 EST 2017, 7346, 0.420, 7, 0.360, 454, 25, 15, 28, 42, 11.683, 10.837
Tue Jan 10 22:37:35 EST 2017, 2396, 0.920, 1, 0.860, 304, 70, 6, 3, 87, 4.390, 4.557
Tue Jan 10 22:38:30 EST 2017, 1777, 0.110, 6, 0.550, 360, 76, 5, 25, 14, 2.107, 2.073
Tue Jan 10 22:39:41 EST 2017, 6727, 0.610, 0, 0.050, 510, 31, 14, 0, 59, 7.830, 7.927
Tue Jan 10 22:42:29 EST 2017, 9202, 0.360, 3, 0.800, 585, 98, 19, 37, 37, 51.183, 48.553
Tue Jan 10 22:46:01 EST 2017, 4252, 0.860, 9, 0.300, 435, 53, 9, 12, 82, 24.077, 23.847
Tue Jan 10 22:49:42 EST 2017, 3014, 0.480, 2, 0.680, 547, 42, 2, 6, 25, 0.867, 0.917
Tue Jan 10 22:52:58 EST 2017, 7964, 0.980, 8, 0.180, 397, 87, 12, 31, 70, 0.140, 71.927
Tue Jan 10 22:55:54 EST 2017, 5489, 0.230, 11, 0.930, 322, 19, 17, 19, 48, 4.533, 4.127
Tue Jan 10 23:00:40 EST 2017, 539, 0.730, 5, 0.430, 472, 64, 7, 44, 93, 48.590, 49.433
Tue Jan 10 23:03:06 EST 2017, 694, 0.440, 6, 0.760, 412, 52, 17, 1, 44, 7.210, 5.863
Tue Jan 10 23:06:17 EST 2017, 5644, 0.940, 0, 0.260, 562, 97, 8, 26, 89, 53.857, 81.970
Tue Jan 10 23:08:03 EST 2017, 8119, 0.190, 3, 0.510, 487, 29, 3, 13, 21, 0.843, 0.783
Tue Jan 10 23:10:54 EST 2017, 3169, 0.690, 9, 0.010, 337, 74, 13, 38, 66, 49.237, 47.910
Tue Jan 10 23:14:15 EST 2017, 4407, 0.060, 1, 0.880, 524, 63, 15, 32, 32, 7.147, 6.730
Tue Jan 10 23:18:16 EST 2017, 9357, 0.560, 7, 0.380, 374, 18, 6, 7, 77, 3.360, 3.497
Tue Jan 10 23:20:17 EST 2017, 6882, 0.310, 10, 0.630, 449, 85, 1, 44, 10, 0.967, 1.027
Tue Jan 10 23:23:08 EST 2017, 1932, 0.810, 4, 0.130, 599, 40, 10, 19, 55, 47.427, 36.147
Tue Jan 10 23:24:44 EST 2017, 2550, 0.130, 10, 0.440, 543, 35, 19, 47, 38, 22.637, 22.043
Tue Jan 10 23:28:55 EST 2017, 7500, 0.630, 4, 0.940, 393, 80, 9, 22, 83, 27.827, 24.577
Tue Jan 10 23:31:26 EST 2017, 9975, 0.380, 1, 0.190, 318, 12, 4, 35, 15, 0.413, 0.393
Tue Jan 10 23:33:52 EST 2017, 5025, 0.880, 7, 0.690, 468, 57, 14, 10, 60, 25.707, 22.610
Tue Jan 10 23:37:48 EST 2017, 3788, 0.250, 5, 0.320, 355, 69, 16, 16, 49, 17.477, 16.370
Tue Jan 10 23:41:54 EST 2017, 8738, 0.750, 11, 0.820, 505, 24, 7, 41, 94, 18.243, 17.447
Tue Jan 10 23:44:45 EST 2017, 6263, 0.000, 8, 0.070, 580, 91, 2, 4, 27, 1.513, 1.737
Tue Jan 10 23:49:07 EST 2017, 1313, 0.500, 2, 0.570, 430, 46, 12, 29, 72, 19.713, 19.473
Tue Jan 10 23:53:01 EST 2017, 1003, 0.030, 4, 0.660, 327, 26, 9, 43, 69, 6.613, 6.380
Tue Jan 10 23:55:12 EST 2017, 5953, 0.530, 10, 0.160, 477, 71, 18, 18, 24, 18.200, 17.500
Tue Jan 10 23:59:39 EST 2017, 8428, 0.280, 7, 0.910, 552, 49, 13, 30, 91, 38.747, 35.157
Wed Jan 11 00:02:00 EST 2017, 3478, 0.780, 1, 0.410, 402, 94, 4, 5, 46, 3.427, 4.013
Wed Jan 11 00:05:26 EST 2017, 4716, 0.410, 11, 0.540, 590, 83, 6, 24, 58, 22.400, 22.537
Wed Jan 11 00:09:12 EST 2017, 9666, 0.910, 5, 0.040, 440, 38, 16, 49, 13, 0.117, 12.433
Wed Jan 11 00:12:14 EST 2017, 7191, 0.160, 2, 0.790, 365, 60, 11, 11, 80, 8.627, 7.873
Wed Jan 11 00:13:09 EST 2017, 2241, 0.660, 8, 0.290, 515, 15, 1, 36, 35, 0.080, 0.967
Wed Jan 11 00:17:16 EST 2017, 1622, 0.340, 0, 0.100, 458, 21, 10, 8, 63, 5.180, 5.453
Wed Jan 11 00:21:27 EST 2017, 6572, 0.840, 6, 0.600, 308, 66, 19, 33, 18, 14.333, 13.580
Wed Jan 11 00:22:38 EST 2017, 9047, 0.090, 9, 0.350, 383, 43, 14, 21, 86, 18.423, 17.730
Wed Jan 11 00:24:44 EST 2017, 4097, 0.590, 3, 0.850, 533, 88, 5, 46, 41, 17.487, 16.930
Wed Jan 11 00:27:55 EST 2017, 2860, 0.220, 8, 0.220, 421, 99, 7, 27, 74, 26.033, 27.757
Wed Jan 11 00:29:40 EST 2017, 7810, 0.720, 2, 0.720, 571, 54, 17, 2, 29, 6.993, 5.937
Wed Jan 11 00:34:07 EST 2017, 5335, 0.470, 5, 0.470, 496, 77, 12, 40, 97, 89.317, 84.137
Wed Jan 11 00:36:48 EST 2017, 385, 0.970, 11, 0.970, 346, 32, 3, 15, 52, 2.510, 2.497
Wed Jan 11 00:38:53 EST 2017, 307, 0.320, 4, 0.590, 559, 14, 15, 5, 81, 6.003, 5.853
Wed Jan 11 00:41:00 EST 2017, 5257, 0.820, 10, 0.090, 409, 59, 6, 30, 36, 11.360, 11.737
