# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Tue Jan 10 20:58:47 EST 2017, 1886, 0.110, 4, 0.440, 522, 22, 7, 23, 60, 4.653, 4.797
Tue Jan 10 21:00:23 EST 2017, 6836, 0.610, 10, 0.940, 372, 67, 17, 48, 15, 14.423, 13.563
Tue Jan 10 21:01:58 EST 2017, 9311, 0.360, 7, 0.190, 447, 44, 12, 10, 83, 18.160, 17.357
Tue Jan 10 21:04:49 EST 2017, 4361, 0.860, 1, 0.690, 597, 89, 2, 35, 38, 4.000, 4.367
Tue Jan 10 21:07:35 EST 2017, 3123, 0.490, 9, 0.310, 409, 78, 10, 41, 72, 47.087, 45.537
Tue Jan 10 21:10:01 EST 2017, 8073, 0.990, 3, 0.810, 559, 33, 19, 16, 27, 0.563, 9.967
Tue Jan 10 21:11:36 EST 2017, 5598, 0.240, 0, 0.060, 484, 55, 14, 29, 94, 46.093, 45.207
Tue Jan 10 21:12:57 EST 2017, 648, 0.740, 6, 0.560, 334, 10, 5, 4, 49, 0.817, 1.240
Tue Jan 10 21:17:14 EST 2017, 493, 0.440, 5, 0.230, 545, 93, 10, 47, 98, 124.603, 114.820
Tue Jan 10 21:19:05 EST 2017, 5443, 0.940, 11, 0.730, 395, 48, 1, 22, 53, 0.093, 2.250
Tue Jan 10 21:21:21 EST 2017, 7918, 0.190, 8, 0.480, 320, 71, 6, 34, 76, 14.450, 14.460
Tue Jan 10 21:25:13 EST 2017, 2968, 0.690, 2, 0.980, 470, 26, 15, 9, 31, 2.860, 2.427
Tue Jan 10 21:27:19 EST 2017, 4206, 0.070, 10, 0.110, 358, 14, 13, 16, 87, 5.503, 5.250
Tue Jan 10 21:29:25 EST 2017, 9156, 0.570, 4, 0.610, 508, 59, 3, 41, 42, 7.317, 7.290
Tue Jan 10 21:32:26 EST 2017, 6681, 0.320, 1, 0.360, 583, 37, 8, 3, 65, 3.453, 4.160
Tue Jan 10 21:36:47 EST 2017, 1731, 0.820, 7, 0.860, 433, 82, 18, 28, 20, 21.563, 20.050
Tue Jan 10 21:39:38 EST 2017, 2350, 0.130, 1, 0.550, 376, 88, 12, 0, 82, 5.723, 6.183
Tue Jan 10 21:44:35 EST 2017, 7300, 0.630, 7, 0.050, 526, 43, 2, 25, 37, 3.153, 3.487
Tue Jan 10 21:47:45 EST 2017, 9775, 0.380, 10, 0.800, 451, 65, 7, 12, 59, 10.297, 9.483
Tue Jan 10 21:51:42 EST 2017, 4825, 0.880, 4, 0.300, 301, 20, 16, 37, 14, 0.087, 4.003
