# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Tue Sep  5 19:33:28 EDT 2017, 1, 25, 15.621, 0.799368, 15.0578, 16.1842, 14.51, 14.80, 16.31, 16.32, 16.33, 274755, 612.269, 274324, 275186, 274548, 274552, 274552, 274552, 276592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1096511, 0, 1096511, 1096511, 1096511, 1096511, 1096511, 1096511, 1096511, 2514389, 0, 2514389, 2514389, 2514389, 2514389, 2514389, 2514389, 2514389
Tue Sep  5 19:34:39 EDT 2017, 1, 50, 25.455, 0.398604, 25.1742, 25.7358, 25.01, 25.03, 25.625, 25.97, 25.98, 515799, 2.4, 515797, 515801, 515796, 515796, 515800, 515800, 515804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1343316, 0, 1343316, 1343316, 1343316, 1343316, 1343316, 1343316, 1343316, 4854596, 0, 4854596, 4854596, 4854596, 4854596, 4854596, 4854596, 4854596
Tue Sep  5 19:35:46 EDT 2017, 1, 75, 33.711, 1.34094, 32.7662, 34.6558, 31.03, 34.33, 34.34, 34.37, 34.64, 716072, 3.09838, 716070, 716074, 716068, 716068, 716072, 716076, 716076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1488165, 0, 1488165, 1488165, 1488165, 1488165, 1488165, 1488165, 1488165, 6789735, 0, 6789735, 6789735, 6789735, 6789735, 6789735, 6789735, 6789735
Tue Sep  5 19:36:57 EDT 2017, 1, 100, 41.674, 0.437429, 41.3658, 41.9822, 41.23, 41.25, 41.995, 42.18, 42.19, 917919, 384.604, 917648, 918190, 917724, 917724, 917728, 918688, 918688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1602782, 0, 1602782, 1602782, 1602782, 1602782, 1602782, 1602782, 1602782, 8743135, 0, 8743135, 8743135, 8743135, 8743135, 8743135, 8743135, 8743135
Tue Sep  5 19:38:03 EDT 2017, 1, 125, 48.628, 1.84086, 47.331, 49.925, 44.83, 49.05, 49.64, 49.69, 49.97, 1.10312e+06, 379.947, 1.10285e+06, 1.10339e+06, 1102804, 1102804, 1103180, 1103572, 1103644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1694719, 0, 1694719, 1694719, 1694719, 1694719, 1694719, 1694719, 1694719, 10523407, 0, 10523407, 10523407, 10523407, 10523407, 10523407, 10523407, 10523407
