# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Tue Sep  5 19:28:49 EDT 2017, 1, 25, 13.292, 0.453581, 12.9724, 13.6116, 12.42, 13.31, 13.615, 13.62, 13.65, 278448, 2.8, 278446, 278450, 278444, 278448, 278448, 278452, 278452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1096756, 0, 1096756, 1096756, 1096756, 1096756, 1096756, 1096756, 1096756, 2510309, 0, 2510309, 2510309, 2510309, 2510309, 2510309, 2510309, 2510309
Tue Sep  5 19:29:55 EDT 2017, 1, 50, 21.555, 0.346937, 21.3106, 21.7994, 21.11, 21.13, 21.735, 22.03, 22.07, 513445, 2.4, 513443, 513447, 513440, 513444, 513444, 513448, 513448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1342731, 0, 1342731, 1342731, 1342731, 1342731, 1342731, 1342731, 1342731, 4752004, 0, 4752004, 4752004, 4752004, 4752004, 4752004, 4752004, 4752004
Tue Sep  5 19:30:37 EDT 2017, 1, 75, 28.448, 0.364082, 28.1915, 28.7045, 28.03, 28.03, 28.475, 28.94, 28.94, 712750, 610.003, 712320, 713180, 712544, 712544, 712548, 712548, 714580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1487844, 0, 1487844, 1487844, 1487844, 1487844, 1487844, 1487844, 1487844, 6650304, 0, 6650304, 6650304, 6650304, 6650304, 6650304, 6650304, 6650304
Tue Sep  5 19:31:44 EDT 2017, 1, 100, 34.725, 1.41951, 33.7249, 35.7251, 31.92, 34.93, 35.53, 35.57, 35.84, 896072, 491.211, 895726, 896418, 895668, 895672, 896172, 896672, 896680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1602887, 0, 1602887, 1602887, 1602887, 1602887, 1602887, 1602887, 1602887, 8409418, 0, 8409418, 8409418, 8409418, 8409418, 8409418, 8409418, 8409418
Tue Sep  5 19:33:50 EDT 2017, 1, 125, 41.02, 0.93292, 40.3627, 41.6773, 39.16, 41.25, 41.545, 41.59, 41.59, 1.07514e+06, 369.251, 1.07488e+06, 1.0754e+06, 1074892, 1074896, 1074900, 1075688, 1075732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1695869, 0, 1695869, 1695869, 1695869, 1695869, 1695869, 1695869, 1695869, 10124115, 0, 10124115, 10124115, 10124115, 10124115, 10124115, 10124115, 10124115
