# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', heap_timing_secs, binomHeap_timing_secs
Sun Apr 30 12:07:52 EDT 2017, 6891, 0.060, 7319, 5, 0.600, 496, 73, 11, 30, 99, 173.687, 199.587
Sun Apr 30 12:07:53 EDT 2017, 1941, 0.560, 2320, 1, 0.100, 346, 28, 1, 5, 54, 0.653, 0.833
Sun Apr 30 12:08:51 EDT 2017, 2560, 0.370, 5444, 3, 0.160, 365, 33, 12, 40, 82, 50.090, 58.303
Sun Apr 30 12:09:02 EDT 2017, 7510, 0.870, 445, 8, 0.660, 515, 78, 2, 15, 37, 8.547, 10.763
Sun Apr 30 12:09:14 EDT 2017, 9985, 0.120, 2945, 1, 0.910, 440, 56, 17, 27, 15, 9.463, 11.377
Sun Apr 30 12:09:19 EDT 2017, 5035, 0.620, 7944, 6, 0.410, 590, 11, 7, 2, 60, 3.370, 5.383
Sun Apr 30 12:09:38 EDT 2017, 3797, 0.000, 1695, 5, 0.790, 552, 44, 5, 46, 26, 15.843, 17.720
Sun Apr 30 12:12:36 EDT 2017, 8747, 0.500, 6694, 9, 0.290, 402, 89, 14, 21, 71, 146.817, 175.560
Sun Apr 30 12:14:38 EDT 2017, 6272, 0.250, 9194, 2, 0.040, 477, 67, 10, 33, 93, 100.673, 120.337
Sun Apr 30 12:14:56 EDT 2017, 1322, 0.750, 4194, 7, 0.540, 327, 22, 19, 8, 48, 12.710, 17.573
Sun Apr 30 12:16:25 EDT 2017, 1013, 0.280, 132, 5, 0.940, 412, 87, 14, 10, 74, 78.240, 88.117
Sun Apr 30 12:16:32 EDT 2017, 5963, 0.780, 5132, 1, 0.440, 562, 42, 4, 35, 29, 5.327, 6.287
Sun Apr 30 12:16:57 EDT 2017, 8438, 0.030, 7632, 8, 0.190, 337, 19, 18, 22, 51, 19.450, 24.850
Sun Apr 30 12:19:22 EDT 2017, 3488, 0.530, 2632, 3, 0.690, 487, 64, 9, 47, 96, 125.620, 142.983
Sun Apr 30 12:19:35 EDT 2017, 4726, 0.160, 6382, 7, 0.070, 524, 98, 2, 4, 40, 8.577, 12.283
Sun Apr 30 12:20:38 EDT 2017, 9676, 0.660, 1382, 2, 0.570, 374, 53, 11, 29, 85, 51.827, 61.833
Sun Apr 30 12:21:04 EDT 2017, 7201, 0.410, 3882, 9, 0.820, 599, 30, 7, 16, 62, 20.873, 25.170
Sun Apr 30 12:21:53 EDT 2017, 2251, 0.910, 8881, 4, 0.320, 449, 75, 16, 41, 17, 40.910, 48.117
Sun Apr 30 12:22:19 EDT 2017, 1632, 0.090, 3257, 3, 0.380, 430, 81, 5, 1, 68, 17.313, 25.527
Sun Apr 30 12:22:47 EDT 2017, 6582, 0.590, 8257, 7, 0.880, 580, 36, 15, 26, 23, 24.297, 27.887
Sun Apr 30 12:22:48 EDT 2017, 9057, 0.340, 5757, 5, 0.630, 355, 13, 1, 13, 46, 0.597, 0.827
Sun Apr 30 12:25:31 EDT 2017, 4107, 0.840, 757, 9, 0.130, 505, 58, 10, 38, 91, 139.330, 159.500
Sun Apr 30 12:26:06 EDT 2017, 2869, 0.470, 9506, 1, 0.510, 468, 92, 17, 7, 34, 23.637, 32.887
Sun Apr 30 12:26:57 EDT 2017, 7819, 0.970, 4507, 6, 0.010, 318, 47, 8, 32, 79, 41.033, 51.223
Sun Apr 30 12:27:30 EDT 2017, 5344, 0.220, 2007, 4, 0.260, 543, 25, 12, 19, 57, 24.523, 31.917
Sun Apr 30 12:27:36 EDT 2017, 394, 0.720, 7007, 8, 0.760, 393, 70, 3, 44, 12, 5.140, 5.780
Sun Apr 30 12:28:22 EDT 2017, 317, 0.070, 2085, 7, 0.220, 447, 49, 9, 17, 59, 33.987, 45.427
Sun Apr 30 12:29:32 EDT 2017, 5267, 0.570, 7085, 3, 0.720, 597, 94, 19, 42, 14, 59.967, 68.977
Sun Apr 30 12:29:42 EDT 2017, 7742, 0.320, 9585, 9, 0.970, 372, 72, 5, 4, 36, 7.553, 9.493
Sun Apr 30 12:30:56 EDT 2017, 2792, 0.820, 4585, 5, 0.470, 522, 27, 14, 29, 81, 60.130, 73.077
Sun Apr 30 12:31:54 EDT 2017, 4030, 0.440, 5835, 6, 0.840, 484, 38, 17, 23, 48, 48.643, 55.900
Sun Apr 30 12:33:17 EDT 2017, 8980, 0.940, 835, 2, 0.340, 334, 83, 7, 48, 93, 73.127, 82.250
Sun Apr 30 12:35:01 EDT 2017, 6505, 0.190, 3335, 8, 0.090, 559, 61, 12, 10, 70, 78.833, 101.860
Sun Apr 30 12:35:03 EDT 2017, 1555, 0.690, 8335, 4, 0.590, 409, 16, 2, 35, 25, 1.507, 1.693
Sun Apr 30 12:35:27 EDT 2017, 2173, 0.260, 3960, 1, 0.650, 390, 44, 11, 20, 65, 17.680, 22.377
Sun Apr 30 12:35:33 EDT 2017, 7123, 0.760, 8960, 6, 0.150, 540, 89, 1, 45, 20, 5.463, 6.260
Sun Apr 30 12:36:08 EDT 2017, 9598, 0.010, 6460, 3, 0.400, 315, 66, 15, 7, 42, 23.823, 33.213
Sun Apr 30 12:36:32 EDT 2017, 4648, 0.510, 1460, 8, 0.900, 465, 21, 6, 32, 87, 20.957, 23.820
Sun Apr 30 12:36:38 EDT 2017, 3411, 0.130, 7710, 2, 0.280, 503, 32, 3, 13, 53, 4.533, 6.013
Sun Apr 30 12:39:54 EDT 2017, 8361, 0.630, 2710, 7, 0.780, 353, 77, 13, 38, 98, 183.307, 194.787
Sun Apr 30 12:40:34 EDT 2017, 5886, 0.380, 210, 4, 0.530, 578, 55, 8, 1, 76, 26.333, 39.277
Sun Apr 30 12:40:45 EDT 2017, 936, 0.880, 5210, 9, 0.030, 428, 10, 18, 26, 31, 8.307, 10.353
Sun Apr 30 12:44:46 EDT 2017, 1245, 0.410, 9272, 8, 0.440, 344, 97, 14, 31, 90, 206.477, 235.653
Sun Apr 30 12:44:55 EDT 2017, 6195, 0.910, 4273, 4, 0.940, 494, 52, 4, 6, 45, 7.303, 9.510
Sun Apr 30 12:45:23 EDT 2017, 8670, 0.160, 1773, 6, 0.690, 419, 30, 18, 43, 22, 24.427, 27.357
Sun Apr 30 12:46:12 EDT 2017, 3720, 0.660, 6772, 1, 0.190, 569, 75, 9, 18, 67, 37.770, 47.667
Sun Apr 30 12:46:18 EDT 2017, 4958, 0.040, 3023, 9, 0.560, 531, 86, 2, 37, 11, 5.227, 5.903
Sun Apr 30 12:46:50 EDT 2017, 9908, 0.540, 8022, 5, 0.060, 381, 41, 11, 12, 56, 23.517, 31.420
Sun Apr 30 12:47:16 EDT 2017, 7433, 0.290, 5522, 7, 0.310, 456, 18, 6, 49, 79, 22.227, 25.373
Sun Apr 30 12:47:45 EDT 2017, 2483, 0.790, 523, 2, 0.810, 306, 63, 16, 24, 34, 24.613, 28.663
Sun Apr 30 12:49:33 EDT 2017, 1864, 0.230, 7397, 4, 0.870, 325, 92, 8, 34, 96, 97.357, 107.217
Sun Apr 30 12:50:38 EDT 2017, 6814, 0.730, 2398, 9, 0.370, 475, 47, 17, 9, 51, 46.247, 62.497
Sun Apr 30 12:50:42 EDT 2017, 9289, 0.480, 4897, 2, 0.120, 400, 24, 3, 46, 28, 3.097, 3.557
Sun Apr 30 12:53:00 EDT 2017, 4339, 0.980, 9897, 6, 0.620, 550, 69, 12, 21, 73, 113.210, 136.817
Sun Apr 30 12:53:58 EDT 2017, 3101, 0.350, 1148, 3, 0.000, 587, 80, 19, 27, 17, 45.553, 57.627
Sun Apr 30 12:54:21 EDT 2017, 8051, 0.850, 6147, 7, 0.500, 437, 35, 10, 2, 62, 14.713, 21.703
Sun Apr 30 12:54:41 EDT 2017, 5576, 0.100, 8647, 1, 0.750, 512, 13, 15, 40, 84, 16.790, 19.850
Sun Apr 30 12:54:55 EDT 2017, 626, 0.600, 3648, 5, 0.250, 362, 58, 5, 15, 39, 10.753, 13.927
Sun Apr 30 12:55:48 EDT 2017, 472, 0.340, 6616, 2, 0.550, 555, 28, 17, 38, 55, 45.260, 52.270
Sun Apr 30 12:55:55 EDT 2017, 5422, 0.840, 1617, 6, 0.050, 405, 73, 7, 13, 10, 4.723, 6.607
Sun Apr 30 12:57:13 EDT 2017, 7897, 0.090, 4116, 4, 0.300, 480, 96, 12, 25, 32, 60.910, 76.470
Sun Apr 30 12:57:23 EDT 2017, 2947, 0.590, 9116, 9, 0.800, 330, 51, 3, 0, 77, 6.537, 9.407
Sun Apr 30 12:57:30 EDT 2017, 4184, 0.210, 367, 1, 0.420, 367, 17, 10, 44, 43, 5.977, 6.883
# Sun Apr 30 13:00:28 EDT 2017, 9134, 0.710, 5366, 5, 0.920, 517, 62, 19, 19, 88, 175.563, 174.517
Sun Apr 30 13:01:22 EDT 2017, 6659, 0.460, 7866, 3, 0.670, 442, 85, 5, 31, 66, 44.007, 52.433
Sun Apr 30 13:01:41 EDT 2017, 1709, 0.960, 2866, 8, 0.170, 592, 40, 14, 6, 21, 12.083, 18.677
Sun Apr 30 13:02:01 EDT 2017, 2328, 0.020, 9741, 6, 0.110, 573, 23, 4, 47, 60, 16.983, 20.027
Sun Apr 30 13:02:11 EDT 2017, 7278, 0.520, 4741, 1, 0.610, 423, 68, 13, 22, 15, 7.487, 9.600
Sun Apr 30 13:03:18 EDT 2017, 9753, 0.270, 2241, 8, 0.860, 498, 90, 8, 34, 38, 60.893, 65.997
Sun Apr 30 13:04:32 EDT 2017, 4803, 0.770, 7241, 4, 0.360, 348, 45, 18, 9, 83, 51.573, 73.157
Sun Apr 30 13:04:43 EDT 2017, 3565, 0.400, 3491, 7, 0.980, 311, 11, 11, 41, 49, 9.393, 9.480
Sun Apr 30 13:04:51 EDT 2017, 8515, 0.900, 8491, 3, 0.480, 461, 56, 1, 16, 94, 6.770, 8.230
Sun Apr 30 13:08:11 EDT 2017, 6040, 0.150, 5991, 9, 0.230, 386, 79, 16, 28, 72, 162.760, 194.260
Sun Apr 30 13:08:17 EDT 2017, 1090, 0.650, 992, 5, 0.730, 536, 34, 6, 3, 27, 3.643, 5.450
Sun Apr 30 13:08:26 EDT 2017, 781, 0.180, 4429, 3, 0.760, 451, 76, 1, 2, 91, 5.707, 7.983
Sun Apr 30 13:08:46 EDT 2017, 5731, 0.680, 9428, 7, 0.260, 301, 31, 10, 27, 46, 15.787, 19.843
Sun Apr 30 13:08:53 EDT 2017, 8206, 0.430, 6929, 1, 0.010, 526, 54, 6, 14, 24, 4.923, 6.443
Sun Apr 30 13:12:36 EDT 2017, 3256, 0.930, 1929, 5, 0.510, 376, 99, 15, 39, 69, 187.880, 221.967
Sun Apr 30 13:12:48 EDT 2017, 4494, 0.300, 8178, 4, 0.140, 414, 65, 13, 8, 13, 7.887, 11.607
Sun Apr 30 13:12:57 EDT 2017, 9444, 0.800, 3179, 8, 0.640, 564, 20, 3, 33, 58, 8.307, 9.593
Sun Apr 30 13:13:47 EDT 2017, 6969, 0.050, 679, 2, 0.890, 339, 42, 17, 20, 80, 42.063, 48.980
Sun Apr 30 13:15:05 EDT 2017, 2019, 0.550, 5679, 6, 0.390, 489, 87, 8, 45, 35, 66.290, 75.073
Sun Apr 30 13:19:12 EDT 2017, 1400, 0.490, 1304, 9, 0.330, 508, 70, 19, 11, 97, 182.597, 241.720
Sun Apr 30 13:19:32 EDT 2017, 6350, 0.990, 6304, 5, 0.830, 358, 25, 9, 36, 52, 17.577, 19.717
Sun Apr 30 13:20:19 EDT 2017, 8825, 0.240, 8803, 7, 0.580, 583, 48, 14, 24, 29, 38.850, 46.543
Sun Apr 30 13:21:18 EDT 2017, 3875, 0.740, 3804, 2, 0.080, 433, 93, 4, 49, 74, 49.073, 57.777
Sun Apr 30 13:21:25 EDT 2017, 2637, 0.120, 5054, 8, 0.700, 395, 59, 7, 5, 18, 4.660, 6.520
Sun Apr 30 13:21:54 EDT 2017, 7587, 0.620, 54, 3, 0.200, 545, 14, 16, 30, 63, 24.147, 29.057
Sun Apr 30 13:22:02 EDT 2017, 5112, 0.370, 2554, 6, 0.450, 320, 37, 2, 17, 86, 6.377, 7.803
Sun Apr 30 13:22:48 EDT 2017, 162, 0.870, 7553, 1, 0.950, 470, 82, 11, 42, 41, 38.950, 44.417
Sun Apr 30 13:24:20 EDT 2017, 143, 0.370, 1636, 8, 0.670, 357, 63, 17, 34, 47, 82.457, 91.587
Sun Apr 30 13:24:37 EDT 2017, 5093, 0.870, 6636, 3, 0.170, 507, 18, 8, 9, 92, 11.560, 16.660
Sun Apr 30 13:26:15 EDT 2017, 7568, 0.120, 9135, 5, 0.420, 432, 40, 13, 46, 70, 83.543, 97.173
Sun Apr 30 13:26:22 EDT 2017, 2618, 0.620, 4136, 1, 0.920, 582, 85, 3, 21, 25, 5.830, 6.637
Sun Apr 30 13:27:22 EDT 2017, 3856, 0.240, 5386, 9, 0.290, 545, 74, 5, 27, 58, 48.447, 58.337
Sun Apr 30 13:27:25 EDT 2017, 8806, 0.740, 386, 4, 0.790, 395, 29, 15, 2, 13, 2.273, 3.657
Sun Apr 30 13:27:31 EDT 2017, 6331, 0.490, 2886, 6, 0.540, 470, 52, 1, 40, 36, 4.847, 5.560
Sun Apr 30 13:28:45 EDT 2017, 1381, 0.990, 7885, 2, 0.040, 320, 97, 10, 15, 81, 52.900, 72.343
Sun Apr 30 13:28:54 EDT 2017, 1999, 0.060, 4761, 5, 0.230, 301, 57, 2, 30, 53, 7.797, 9.097
Sun Apr 30 13:29:07 EDT 2017, 6949, 0.560, 9760, 9, 0.730, 451, 12, 11, 5, 98, 9.393, 12.777
Sun Apr 30 13:29:39 EDT 2017, 9424, 0.310, 7261, 3, 0.980, 376, 35, 7, 43, 75, 28.787, 31.993
Sun Apr 30 13:30:59 EDT 2017, 4474, 0.810, 2261, 7, 0.480, 526, 80, 16, 18, 30, 62.283, 77.767
Sun Apr 30 13:33:49 EDT 2017, 3237, 0.430, 8510, 4, 0.860, 563, 69, 14, 37, 64, 149.113, 166.857
Sun Apr 30 13:33:52 EDT 2017, 8187, 0.930, 3511, 8, 0.360, 413, 24, 4, 12, 19, 2.140, 2.693
Sun Apr 30 13:34:45 EDT 2017, 5712, 0.180, 1011, 1, 0.110, 488, 46, 19, 49, 42, 44.707, 51.330
Sun Apr 30 13:36:38 EDT 2017, 762, 0.680, 6011, 6, 0.610, 338, 91, 9, 24, 87, 88.593, 110.820
Sun Apr 30 13:36:40 EDT 2017, 1071, 0.150, 9448, 6, 0.890, 423, 21, 5, 20, 11, 1.567, 1.827
Sun Apr 30 13:38:51 EDT 2017, 6021, 0.650, 4448, 2, 0.390, 573, 66, 14, 45, 56, 110.343, 128.373
Sun Apr 30 13:40:17 EDT 2017, 8496, 0.400, 1949, 8, 0.140, 348, 88, 10, 7, 78, 60.323, 81.550
Sun Apr 30 13:41:17 EDT 2017, 3546, 0.900, 6948, 4, 0.640, 498, 43, 19, 32, 33, 50.577, 59.667
Sun Apr 30 13:42:15 EDT 2017, 4784, 0.270, 3198, 5, 0.010, 460, 32, 12, 13, 89, 40.263, 56.427
Sun Apr 30 13:42:23 EDT 2017, 9734, 0.770, 8198, 1, 0.510, 310, 77, 3, 38, 44, 6.893, 8.043
Sun Apr 30 13:43:04 EDT 2017, 7259, 0.020, 5698, 7, 0.760, 535, 99, 17, 1, 22, 28.287, 40.183
Sun Apr 30 13:43:42 EDT 2017, 2309, 0.520, 699, 3, 0.260, 385, 54, 7, 26, 67, 29.873, 37.527
Sun Apr 30 13:43:45 EDT 2017, 1690, 0.460, 6323, 1, 0.450, 404, 15, 16, 16, 16, 1.967, 2.400
Sun Apr 30 13:44:49 EDT 2017, 6640, 0.960, 1324, 6, 0.950, 554, 60, 6, 41, 61, 60.177, 63.757
Sun Apr 30 13:45:50 EDT 2017, 9115, 0.210, 3823, 3, 0.700, 329, 83, 11, 4, 84, 43.403, 58.773
Sun Apr 30 13:45:54 EDT 2017, 4165, 0.710, 8823, 8, 0.200, 479, 38, 1, 29, 39, 3.093, 3.683
Sun Apr 30 13:46:22 EDT 2017, 2927, 0.090, 74, 2, 0.570, 516, 26, 8, 23, 95, 23.290, 28.157
Sun Apr 30 13:49:10 EDT 2017, 7877, 0.590, 5073, 7, 0.070, 366, 71, 18, 48, 50, 145.210, 166.280
Sun Apr 30 13:49:28 EDT 2017, 5402, 0.340, 7573, 5, 0.320, 591, 94, 4, 10, 27, 13.093, 17.873
Sun Apr 30 13:51:12 EDT 2017, 452, 0.840, 2573, 9, 0.820, 441, 49, 13, 35, 72, 93.550, 102.233
Sun Apr 30 13:51:48 EDT 2017, 607, 0.100, 7104, 4, 0.090, 474, 84, 6, 11, 46, 25.110, 34.587
Sun Apr 30 13:53:30 EDT 2017, 5557, 0.600, 2105, 8, 0.590, 324, 39, 16, 36, 91, 89.777, 101.297
Sun Apr 30 13:53:34 EDT 2017, 8032, 0.350, 4605, 2, 0.840, 549, 16, 2, 23, 68, 2.893, 3.430
Sun Apr 30 13:54:13 EDT 2017, 3082, 0.850, 9604, 6, 0.340, 399, 61, 11, 48, 23, 33.773, 38.817
Sun Apr 30 13:55:45 EDT 2017, 4320, 0.480, 855, 5, 0.970, 437, 95, 18, 5, 57, 79.760, 88.387
Sun Apr 30 13:56:00 EDT 2017, 9270, 0.980, 5854, 9, 0.470, 587, 50, 9, 30, 12, 12.437, 14.993
Sun Apr 30 13:56:14 EDT 2017, 6795, 0.230, 8354, 3, 0.220, 362, 28, 13, 17, 35, 10.437, 13.770
Sun Apr 30 13:57:26 EDT 2017, 1845, 0.730, 3355, 7, 0.720, 512, 73, 4, 42, 80, 64.410, 71.647
Sun Apr 30 13:58:45 EDT 2017, 2463, 0.290, 8979, 9, 0.530, 493, 78, 15, 2, 51, 53.833, 75.320
Sun Apr 30 13:59:09 EDT 2017, 7413, 0.790, 3980, 4, 0.030, 343, 33, 5, 27, 96, 19.467, 23.737
Sun Apr 30 13:59:39 EDT 2017, 9888, 0.040, 1480, 7, 0.280, 568, 11, 19, 14, 74, 21.453, 28.950
Sun Apr 30 14:00:04 EDT 2017, 4938, 0.540, 6479, 2, 0.780, 418, 56, 10, 39, 29, 21.490, 24.680
Sun Apr 30 14:00:27 EDT 2017, 3701, 0.170, 2730, 8, 0.400, 381, 90, 3, 8, 63, 15.147, 21.960
Sun Apr 30 14:00:46 EDT 2017, 8651, 0.670, 7729, 3, 0.900, 531, 45, 12, 33, 18, 16.617, 19.007
Sun Apr 30 14:00:54 EDT 2017, 6176, 0.420, 5229, 5, 0.650, 306, 22, 8, 20, 40, 5.833, 7.457
Sun Apr 30 14:02:58 EDT 2017, 1226, 0.920, 230, 1, 0.150, 456, 67, 17, 45, 85, 109.010, 120.353
Sun Apr 30 14:03:14 EDT 2017, 916, 0.380, 4292, 2, 0.310, 540, 42, 12, 47, 15, 14.410, 16.663
Sun Apr 30 14:03:32 EDT 2017, 5866, 0.880, 9292, 7, 0.810, 390, 87, 2, 22, 60, 14.860, 17.353
Sun Apr 30 14:07:05 EDT 2017, 8341, 0.130, 6792, 5, 0.560, 465, 64, 16, 34, 82, 182.657, 209.437
Sun Apr 30 14:07:10 EDT 2017, 3391, 0.630, 1792, 9, 0.060, 315, 19, 7, 9, 37, 3.157, 4.557
Sun Apr 30 14:07:34 EDT 2017, 4629, 0.010, 8042, 1, 0.680, 352, 53, 5, 41, 94, 19.970, 23.630
Sun Apr 30 14:10:10 EDT 2017, 9579, 0.510, 3042, 6, 0.180, 502, 98, 14, 16, 49, 117.467, 151.397
Sun Apr 30 14:10:41 EDT 2017, 7104, 0.260, 542, 4, 0.430, 427, 76, 9, 28, 26, 25.763, 31.413
Sun Apr 30 14:11:29 EDT 2017, 2154, 0.760, 5542, 8, 0.930, 577, 31, 19, 3, 71, 39.660, 46.317
Sun Apr 30 14:11:45 EDT 2017, 1535, 0.200, 2417, 5, 0.750, 596, 36, 8, 38, 20, 14.617, 16.573
Sun Apr 30 14:12:59 EDT 2017, 6485, 0.700, 7417, 1, 0.250, 446, 81, 18, 13, 65, 52.580, 72.780
Sun Apr 30 14:13:39 EDT 2017, 8960, 0.450, 9916, 7, 0.000, 521, 59, 3, 25, 88, 32.417, 39.723
Sun Apr 30 14:13:44 EDT 2017, 4010, 0.950, 4917, 3, 0.500, 371, 14, 13, 0, 43, 2.573, 4.480
Sun Apr 30 14:16:20 EDT 2017, 2773, 0.320, 6167, 6, 0.120, 334, 47, 15, 44, 99, 130.133, 155.230
Sun Apr 30 14:17:01 EDT 2017, 7723, 0.820, 1167, 2, 0.620, 484, 92, 6, 19, 54, 30.970, 39.393
Sun Apr 30 14:17:47 EDT 2017, 5248, 0.070, 3667, 9, 0.870, 409, 70, 11, 31, 32, 41.463, 45.493
Sun Apr 30 14:17:50 EDT 2017, 298, 0.570, 8667, 4, 0.370, 559, 25, 1, 6, 77, 2.160, 2.970
Sun Apr 30 14:18:12 EDT 2017, 375, 0.220, 3589, 1, 0.600, 580, 95, 7, 28, 28, 18.420, 21.960
Sun Apr 30 14:19:22 EDT 2017, 5325, 0.720, 8589, 5, 0.100, 430, 50, 16, 3, 73, 49.173, 68.483
Sun Apr 30 14:19:36 EDT 2017, 7800, 0.470, 6089, 3, 0.350, 505, 27, 2, 40, 96, 10.937, 12.893
Sun Apr 30 14:20:21 EDT 2017, 2850, 0.970, 1089, 8, 0.850, 355, 72, 11, 15, 51, 39.313, 44.827
Sun Apr 30 14:22:58 EDT 2017, 4088, 0.350, 9838, 2, 0.470, 317, 83, 18, 34, 84, 128.833, 155.850
Sun Apr 30 14:23:13 EDT 2017, 9038, 0.850, 4839, 6, 0.970, 467, 38, 9, 9, 39, 11.430, 13.940
Sun Apr 30 14:23:22 EDT 2017, 6563, 0.100, 2339, 4, 0.720, 392, 16, 14, 46, 17, 7.417, 8.627
Sun Apr 30 14:24:00 EDT 2017, 1613, 0.600, 7339, 9, 0.220, 542, 61, 4, 21, 62, 28.533, 36.460
Sun Apr 30 14:25:10 EDT 2017, 2231, 0.410, 464, 7, 0.040, 561, 89, 12, 31, 23, 56.883, 68.800
Sun Apr 30 14:25:18 EDT 2017, 7181, 0.910, 5464, 2, 0.540, 411, 44, 3, 6, 68, 5.150, 7.407
Sun Apr 30 14:26:49 EDT 2017, 9656, 0.160, 7964, 9, 0.790, 486, 21, 17, 43, 90, 83.037, 90.307
Sun Apr 30 14:27:22 EDT 2017, 4706, 0.660, 2964, 5, 0.290, 336, 66, 8, 18, 45, 23.230, 31.783
Sun Apr 30 14:27:34 EDT 2017, 3469, 0.030, 6714, 6, 0.910, 373, 78, 1, 25, 79, 9.377, 11.273
Sun Apr 30 14:27:40 EDT 2017, 8419, 0.530, 1714, 1, 0.410, 523, 33, 10, 0, 34, 3.187, 5.450
Sun Apr 30 14:27:42 EDT 2017, 5944, 0.280, 4214, 8, 0.160, 448, 10, 5, 37, 11, 1.320, 1.457
Sun Apr 30 14:29:02 EDT 2017, 994, 0.780, 9213, 4, 0.660, 598, 55, 15, 12, 56, 64.363, 78.703
Sun Apr 30 14:29:40 EDT 2017, 1303, 0.250, 5151, 4, 0.820, 514, 52, 11, 17, 42, 31.623, 36.593
Sun Apr 30 14:30:01 EDT 2017, 6253, 0.750, 152, 9, 0.320, 364, 97, 1, 42, 87, 19.857, 21.113
Sun Apr 30 14:31:37 EDT 2017, 8728, 0.000, 2652, 2, 0.070, 589, 75, 15, 4, 65, 60.267, 93.710
Sun Apr 30 14:31:44 EDT 2017, 3778, 0.500, 7651, 7, 0.570, 439, 30, 6, 29, 20, 5.910, 7.037
Sun Apr 30 14:32:02 EDT 2017, 5016, 0.130, 1402, 3, 0.190, 402, 41, 4, 23, 76, 14.653, 18.410
Sun Apr 30 14:34:07 EDT 2017, 9966, 0.630, 6401, 8, 0.690, 552, 86, 13, 48, 31, 111.770, 123.757
Sun Apr 30 14:34:21 EDT 2017, 7491, 0.380, 8901, 1, 0.940, 327, 64, 8, 11, 53, 10.017, 12.917
Sun Apr 30 14:35:47 EDT 2017, 2541, 0.880, 3901, 6, 0.440, 477, 19, 18, 36, 98, 73.660, 86.023
Sun Apr 30 14:36:19 EDT 2017, 1922, 0.060, 8276, 8, 0.250, 458, 47, 9, 20, 37, 23.330, 30.393
Sun Apr 30 14:40:37 EDT 2017, 6872, 0.560, 3277, 4, 0.750, 308, 92, 19, 45, 82, 234.267, 255.050
Sun Apr 30 14:41:09 EDT 2017, 9347, 0.310, 777, 6, 0.500, 533, 69, 5, 7, 59, 21.943, 31.517
Sun Apr 30 14:41:15 EDT 2017, 4397, 0.810, 5776, 2, 0.000, 383, 24, 14, 32, 14, 4.833, 5.977
Sun Apr 30 14:42:15 EDT 2017, 3159, 0.440, 4526, 9, 0.630, 420, 35, 17, 14, 70, 48.793, 58.760
Sun Apr 30 14:43:00 EDT 2017, 8109, 0.940, 9526, 5, 0.130, 570, 80, 7, 39, 25, 37.433, 43.960
Sun Apr 30 14:43:30 EDT 2017, 5634, 0.190, 7026, 7, 0.380, 345, 58, 12, 1, 48, 18.233, 28.903
Sun Apr 30 14:43:35 EDT 2017, 684, 0.690, 2027, 3, 0.880, 495, 13, 2, 26, 93, 3.590, 4.253
Sun Apr 30 14:44:13 EDT 2017, 530, 0.490, 7807, 6, 0.180, 388, 73, 19, 0, 30, 23.613, 36.750
Sun Apr 30 14:44:35 EDT 2017, 5480, 0.990, 2808, 1, 0.680, 538, 28, 10, 25, 75, 17.147, 21.683
Sun Apr 30 14:45:43 EDT 2017, 7955, 0.240, 308, 8, 0.930, 313, 51, 15, 13, 97, 60.563, 67.727
Sun Apr 30 14:46:41 EDT 2017, 3005, 0.740, 5308, 3, 0.430, 463, 96, 5, 38, 52, 47.407, 56.660
Sun Apr 30 14:47:32 EDT 2017, 4242, 0.110, 4058, 7, 0.800, 500, 62, 7, 7, 86, 40.147, 50.427
Sun Apr 30 14:47:46 EDT 2017, 9192, 0.610, 9057, 2, 0.300, 350, 17, 17, 32, 41, 11.470, 13.917
Sun Apr 30 14:47:51 EDT 2017, 6717, 0.360, 6557, 9, 0.050, 575, 40, 3, 19, 18, 3.777, 4.837
Sun Apr 30 14:50:41 EDT 2017, 1767, 0.860, 1558, 5, 0.550, 425, 85, 12, 44, 63, 145.293, 166.733
Sun Apr 30 14:50:43 EDT 2017, 2386, 0.170, 5933, 2, 0.740, 444, 68, 1, 10, 24, 1.523, 2.047
Sun Apr 30 14:51:40 EDT 2017, 7336, 0.670, 933, 6, 0.240, 594, 23, 11, 35, 69, 45.430, 55.133
Sun Apr 30 14:52:16 EDT 2017, 9811, 0.420, 3433, 4, 0.490, 369, 45, 6, 22, 91, 28.247, 35.870
# Sun Apr 30 14:55:36 EDT 2017, 4861, 0.920, 8432, 9, 0.990, 519, 90, 16, 47, 46, 197.103, 195.063
Sun Apr 30 14:56:16 EDT 2017, 3623, 0.300, 2183, 1, 0.360, 481, 57, 13, 4, 80, 26.060, 38.457
Sun Apr 30 14:56:18 EDT 2017, 8573, 0.800, 7182, 5, 0.860, 331, 12, 4, 29, 35, 2.087, 2.393
Sun Apr 30 14:56:30 EDT 2017, 6098, 0.050, 9682, 3, 0.610, 556, 34, 18, 16, 13, 8.840, 11.603
Sun Apr 30 14:58:20 EDT 2017, 1148, 0.550, 4683, 7, 0.110, 406, 79, 9, 41, 58, 92.357, 106.797
Sun Apr 30 14:58:27 EDT 2017, 839, 0.020, 1245, 9, 0.390, 322, 31, 3, 39, 38, 6.060, 6.773
Sun Apr 30 15:00:25 EDT 2017, 5789, 0.520, 6245, 5, 0.890, 472, 76, 13, 14, 83, 105.557, 115.810
