# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 140', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 500', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Sat Jul  1 07:26:10 EDT 2017, 0.150, 130, 29, 6, 29, 300, 13, 45, 11, 11, 6.643, 1.067
Sat Jul  1 07:27:04 EDT 2017, 0.210, 129, 23, 8, 25, 312, 16, 27, 16, 39, 53.107, 2.953
Sat Jul  1 07:27:13 EDT 2017, 0.710, 139, 28, 4, 14, 412, 7, 47, 1, 19, 8.940, 1.810
Sat Jul  1 07:27:13 EDT 2017, 0.960, 124, 26, 6, 8, 362, 2, 17, 24, 29, 0.323, 0.323
Sat Jul  1 07:29:41 EDT 2017, 0.460, 134, 21, 2, 19, 462, 11, 37, 9, 49, 146.453, 6.457
Sat Jul  1 07:31:21 EDT 2017, 0.340, 121, 29, 9, 11, 487, 19, 42, 20, 24, 99.507, 4.470
Sat Jul  1 07:31:40 EDT 2017, 0.840, 131, 24, 5, 22, 387, 9, 22, 5, 44, 18.767, 2.210
Sat Jul  1 07:31:46 EDT 2017, 0.590, 126, 22, 7, 28, 437, 4, 32, 28, 34, 5.770, 1.450
Sat Jul  1 07:31:47 EDT 2017, 0.090, 136, 27, 3, 17, 337, 14, 12, 13, 14, 1.173, 0.467
Sat Jul  1 07:31:56 EDT 2017, 0.060, 126, 28, 2, 9, 393, 6, 23, 14, 40, 8.103, 1.687
Sat Jul  1 07:32:52 EDT 2017, 0.560, 136, 23, 6, 20, 493, 16, 43, 29, 20, 55.993, 3.897
Sat Jul  1 07:32:53 EDT 2017, 0.810, 121, 20, 4, 25, 343, 11, 13, 6, 10, 0.910, 0.550
Sat Jul  1 07:32:54 EDT 2017, 0.310, 131, 25, 8, 14, 443, 1, 33, 21, 30, 0.547, 0.607
Sat Jul  1 07:33:04 EDT 2017, 0.430, 123, 24, 3, 28, 418, 8, 48, 10, 15, 9.950, 1.723
Sat Jul  1 07:33:56 EDT 2017, 0.930, 133, 29, 7, 17, 318, 18, 28, 25, 35, 52.040, 2.853
Sat Jul  1 07:36:21 EDT 2017, 0.680, 128, 27, 5, 12, 468, 13, 38, 2, 45, 143.803, 5.893
Sat Jul  1 07:36:22 EDT 2017, 0.180, 138, 22, 9, 23, 368, 4, 18, 17, 25, 0.960, 0.667
Sat Jul  1 07:36:48 EDT 2017, 0.120, 120, 25, 7, 19, 356, 7, 36, 8, 42, 26.340, 2.363
Sat Jul  1 07:37:01 EDT 2017, 0.620, 130, 20, 3, 8, 456, 17, 16, 23, 22, 12.327, 1.830
Sat Jul  1 07:37:10 EDT 2017, 0.870, 125, 22, 9, 13, 306, 12, 46, 0, 12, 8.633, 1.290
Sat Jul  1 07:37:11 EDT 2017, 0.370, 135, 27, 5, 24, 406, 2, 26, 15, 32, 0.983, 0.733
Sat Jul  1 07:37:12 EDT 2017, 0.250, 127, 21, 6, 16, 431, 10, 11, 12, 17, 1.220, 0.677
Sat Jul  1 07:38:50 EDT 2017, 0.750, 137, 26, 2, 27, 331, 19, 31, 27, 37, 97.453, 3.833
Sat Jul  1 07:39:42 EDT 2017, 0.500, 122, 29, 8, 21, 481, 14, 21, 4, 47, 51.853, 3.493
Sat Jul  1 07:39:50 EDT 2017, 0.000, 132, 24, 4, 10, 381, 5, 41, 19, 27, 8.017, 1.757
Sat Jul  1 07:40:37 EDT 2017, 0.000, 126, 25, 5, 15, 415, 13, 46, 10, 22, 46.667, 3.213
Sat Jul  1 07:40:40 EDT 2017, 0.500, 136, 20, 9, 26, 315, 3, 26, 25, 42, 2.417, 0.937
Sat Jul  1 07:41:11 EDT 2017, 0.750, 121, 23, 3, 20, 465, 8, 36, 2, 32, 30.773, 2.923
Sat Jul  1 07:41:14 EDT 2017, 0.250, 131, 28, 7, 9, 365, 18, 16, 17, 12, 2.480, 0.883
Sat Jul  1 07:41:35 EDT 2017, 0.370, 123, 22, 4, 23, 390, 11, 21, 13, 37, 21.047, 2.093
Sat Jul  1 07:41:36 EDT 2017, 0.870, 133, 27, 8, 12, 490, 1, 41, 28, 17, 0.403, 0.497
Sat Jul  1 07:41:37 EDT 2017, 0.620, 128, 29, 2, 17, 340, 6, 11, 6, 27, 1.023, 0.583
Sat Jul  1 07:43:45 EDT 2017, 0.120, 138, 24, 6, 28, 440, 15, 31, 21, 47, 126.547, 5.700
Sat Jul  1 07:43:50 EDT 2017, 0.180, 120, 27, 8, 24, 428, 14, 14, 12, 24, 5.540, 1.287
Sat Jul  1 07:44:04 EDT 2017, 0.680, 130, 22, 4, 13, 328, 5, 34, 27, 44, 13.190, 1.943
Sat Jul  1 07:44:23 EDT 2017, 0.930, 125, 20, 6, 8, 478, 9, 24, 4, 34, 18.850, 2.267
Sat Jul  1 07:44:56 EDT 2017, 0.430, 135, 25, 2, 19, 378, 19, 44, 19, 14, 33.160, 2.430
Sat Jul  1 07:46:08 EDT 2017, 0.310, 127, 24, 9, 11, 353, 12, 39, 8, 39, 71.290, 3.773
Sat Jul  1 07:46:08 EDT 2017, 0.810, 137, 29, 5, 22, 453, 2, 19, 23, 19, 0.360, 0.450
Sat Jul  1 07:46:27 EDT 2017, 0.560, 122, 26, 7, 27, 303, 7, 49, 0, 29, 18.803, 2.113
Sat Jul  1 07:49:28 EDT 2017, 0.060, 132, 21, 3, 16, 403, 17, 29, 15, 49, 179.583, 5.973
Sat Jul  1 07:49:29 EDT 2017, 0.090, 123, 22, 2, 10, 459, 4, 18, 18, 16, 1.020, 0.770
Sat Jul  1 07:50:46 EDT 2017, 0.590, 133, 27, 6, 21, 359, 14, 38, 3, 36, 76.123, 3.780
Sat Jul  1 07:53:18 EDT 2017, 0.840, 128, 25, 4, 26, 409, 18, 28, 26, 46, 151.417, 5.570
Sat Jul  1 07:53:43 EDT 2017, 0.340, 138, 20, 8, 15, 309, 9, 48, 11, 26, 25.133, 2.467
Sat Jul  1 07:53:45 EDT 2017, 0.460, 125, 28, 3, 29, 334, 2, 33, 22, 41, 1.870, 0.893
Sat Jul  1 07:53:48 EDT 2017, 0.960, 135, 23, 7, 18, 434, 11, 13, 7, 21, 2.480, 0.990
Sat Jul  1 07:54:05 EDT 2017, 0.710, 120, 21, 5, 13, 384, 16, 43, 29, 11, 16.527, 1.833
Sat Jul  1 07:54:10 EDT 2017, 0.210, 130, 26, 9, 24, 484, 6, 23, 14, 31, 4.887, 1.283
Sat Jul  1 07:54:15 EDT 2017, 0.150, 129, 20, 7, 19, 497, 5, 40, 20, 18, 4.723, 1.423
Sat Jul  1 07:54:46 EDT 2017, 0.650, 139, 25, 3, 8, 397, 15, 20, 5, 38, 31.337, 2.517
Sat Jul  1 07:58:04 EDT 2017, 0.900, 124, 28, 9, 14, 447, 19, 30, 27, 48, 195.627, 6.663
Sat Jul  1 07:58:06 EDT 2017, 0.400, 134, 23, 5, 25, 347, 10, 10, 12, 28, 2.017, 0.773
Sat Jul  1 07:58:09 EDT 2017, 0.280, 121, 26, 6, 17, 322, 3, 25, 16, 43, 2.460, 0.880
Sat Jul  1 07:59:01 EDT 2017, 0.780, 131, 21, 2, 28, 422, 12, 45, 1, 23, 52.217, 3.470
Sat Jul  1 07:59:04 EDT 2017, 0.530, 126, 24, 8, 22, 372, 17, 15, 24, 13, 2.477, 0.717
Sat Jul  1 07:59:26 EDT 2017, 0.030, 136, 29, 4, 11, 472, 8, 35, 9, 33, 22.567, 2.713
Sat Jul  1 07:59:37 EDT 2017, 0.040, 121, 20, 9, 27, 337, 17, 20, 22, 20, 10.783, 1.473
Sat Jul  1 08:00:23 EDT 2017, 0.540, 131, 25, 5, 16, 437, 8, 40, 7, 40, 44.847, 3.923
Sat Jul  1 08:00:23 EDT 2017, 0.790, 126, 27, 7, 11, 387, 3, 10, 15, 30, 0.353, 0.383
Sat Jul  1 08:00:29 EDT 2017, 0.290, 136, 22, 3, 22, 487, 13, 30, 0, 10, 5.077, 1.380
Sat Jul  1 08:03:00 EDT 2017, 0.420, 129, 26, 8, 8, 462, 15, 45, 26, 35, 150.053, 5.850
Sat Jul  1 08:03:01 EDT 2017, 0.920, 139, 21, 4, 19, 362, 6, 25, 11, 15, 1.567, 0.807
Sat Jul  1 08:03:02 EDT 2017, 0.670, 124, 23, 6, 25, 412, 1, 35, 19, 25, 0.417, 0.443
Sat Jul  1 08:03:11 EDT 2017, 0.170, 134, 28, 2, 14, 312, 10, 15, 4, 45, 8.623, 1.483
Sat Jul  1 08:04:02 EDT 2017, 0.230, 125, 23, 4, 18, 300, 19, 37, 28, 22, 50.873, 2.603
Sat Jul  1 08:04:11 EDT 2017, 0.730, 135, 28, 8, 29, 400, 9, 17, 13, 42, 8.857, 1.653
Sat Jul  1 08:04:21 EDT 2017, 0.980, 120, 25, 2, 23, 350, 4, 47, 20, 32, 9.993, 1.990
Sat Jul  1 08:04:27 EDT 2017, 0.480, 130, 20, 6, 12, 450, 14, 27, 5, 12, 6.353, 1.367
Sat Jul  1 08:04:41 EDT 2017, 0.360, 122, 29, 5, 21, 475, 16, 12, 24, 37, 13.910, 1.723
Sat Jul  1 08:04:45 EDT 2017, 0.860, 132, 24, 9, 10, 375, 7, 32, 9, 17, 3.267, 0.970
Sat Jul  1 08:04:46 EDT 2017, 0.610, 127, 22, 3, 15, 425, 2, 22, 17, 27, 0.843, 0.590
Sat Jul  1 08:06:09 EDT 2017, 0.110, 137, 27, 7, 26, 325, 11, 42, 2, 47, 82.883, 4.027
Sat Jul  1 08:06:14 EDT 2017, 0.070, 128, 28, 6, 23, 381, 9, 33, 1, 16, 5.073, 1.333
Sat Jul  1 08:06:37 EDT 2017, 0.570, 138, 23, 2, 12, 481, 18, 13, 16, 36, 21.967, 2.257
Sat Jul  1 08:09:18 EDT 2017, 0.820, 123, 21, 8, 17, 331, 13, 43, 8, 46, 160.587, 5.567
Sat Jul  1 08:09:20 EDT 2017, 0.320, 133, 26, 4, 28, 431, 4, 23, 23, 26, 1.893, 1.027
Sat Jul  1 08:09:25 EDT 2017, 0.450, 120, 24, 7, 14, 406, 6, 18, 5, 41, 5.337, 1.320
Sat Jul  1 08:09:55 EDT 2017, 0.950, 130, 29, 3, 25, 306, 16, 38, 20, 21, 29.297, 2.273
Sat Jul  1 08:09:58 EDT 2017, 0.700, 125, 27, 9, 20, 456, 11, 28, 12, 11, 3.057, 1.063
Sat Jul  1 08:09:59 EDT 2017, 0.200, 135, 22, 5, 9, 356, 1, 48, 27, 31, 0.940, 0.720
Sat Jul  1 08:10:05 EDT 2017, 0.140, 124, 25, 3, 13, 368, 10, 26, 6, 19, 6.153, 1.237
Sat Jul  1 08:16:23 EDT 2017, 0.640, 134, 20, 7, 24, 468, 19, 46, 21, 39, 375.903, 9.170
Sat Jul  1 08:16:48 EDT 2017, 0.890, 129, 23, 5, 29, 318, 14, 16, 14, 49, 25.427, 2.233
Sat Jul  1 08:16:55 EDT 2017, 0.390, 139, 28, 9, 18, 418, 5, 36, 29, 29, 5.777, 1.463
Sat Jul  1 08:17:53 EDT 2017, 0.260, 127, 21, 2, 27, 443, 7, 41, 3, 44, 58.420, 4.333
Sat Jul  1 08:18:07 EDT 2017, 0.760, 137, 26, 6, 16, 343, 17, 21, 18, 24, 13.617, 1.687
Sat Jul  1 08:18:16 EDT 2017, 0.510, 122, 29, 4, 10, 493, 12, 31, 10, 14, 8.287, 1.633
Sat Jul  1 08:18:16 EDT 2017, 0.010, 132, 24, 8, 21, 393, 3, 11, 25, 34, 0.500, 0.397
Sat Jul  1 08:18:21 EDT 2017, 0.020, 124, 29, 7, 16, 357, 15, 24, 12, 12, 3.963, 1.027
Sat Jul  1 08:18:36 EDT 2017, 0.520, 134, 24, 3, 27, 457, 5, 44, 27, 32, 15.213, 2.443
Sat Jul  1 08:18:36 EDT 2017, 0.770, 129, 21, 9, 22, 307, 1, 14, 4, 42, 0.200, 0.230
Sat Jul  1 08:18:50 EDT 2017, 0.270, 139, 26, 5, 11, 407, 10, 34, 19, 22, 13.140, 2.030
Sat Jul  1 08:27:09 EDT 2017, 0.390, 126, 22, 6, 19, 432, 17, 49, 8, 47, 496.897, 10.630
Sat Jul  1 08:27:18 EDT 2017, 0.890, 136, 27, 2, 8, 332, 8, 29, 23, 27, 8.220, 1.607
Sat Jul  1 08:27:20 EDT 2017, 0.640, 121, 25, 8, 13, 482, 3, 39, 1, 17, 1.587, 0.907
Sat Jul  1 08:27:44 EDT 2017, 0.140, 131, 20, 4, 24, 382, 13, 19, 16, 37, 23.920, 2.287
Sat Jul  1 08:27:52 EDT 2017, 0.210, 127, 27, 2, 29, 395, 16, 37, 10, 10, 8.467, 1.317
Sat Jul  1 08:27:57 EDT 2017, 0.710, 137, 22, 6, 18, 495, 7, 17, 25, 30, 4.250, 1.427
Sat Jul  1 08:28:01 EDT 2017, 0.960, 122, 24, 4, 12, 345, 2, 47, 2, 40, 3.960, 1.307
Sat Jul  1 08:28:09 EDT 2017, 0.460, 132, 29, 8, 23, 445, 11, 27, 17, 20, 8.273, 1.583
Sat Jul  1 08:28:41 EDT 2017, 0.330, 120, 21, 3, 9, 420, 18, 12, 14, 45, 31.183, 2.477
Sat Jul  1 08:28:51 EDT 2017, 0.830, 130, 26, 7, 20, 320, 9, 32, 29, 25, 9.657, 1.533
Sat Jul  1 08:28:52 EDT 2017, 0.580, 125, 28, 5, 26, 470, 4, 22, 6, 15, 0.760, 0.620
Sat Jul  1 08:30:26 EDT 2017, 0.080, 135, 23, 9, 15, 370, 14, 42, 21, 35, 93.873, 4.150
Sat Jul  1 08:30:31 EDT 2017, 0.110, 126, 22, 8, 11, 314, 6, 30, 18, 28, 5.383, 1.267
Sat Jul  1 08:30:43 EDT 2017, 0.610, 136, 27, 4, 22, 414, 15, 10, 3, 48, 11.890, 1.667
Sat Jul  1 08:31:45 EDT 2017, 0.860, 121, 29, 6, 28, 364, 11, 40, 26, 38, 61.067, 3.410
Sat Jul  1 08:31:45 EDT 2017, 0.360, 131, 24, 2, 17, 464, 1, 20, 11, 18, 0.230, 0.263
Sat Jul  1 08:31:50 EDT 2017, 0.490, 123, 25, 9, 25, 489, 8, 15, 15, 33, 4.793, 1.277
Sat Jul  1 08:32:08 EDT 2017, 0.990, 133, 20, 5, 14, 389, 18, 35, 0, 13, 18.360, 1.990
Sat Jul  1 08:32:24 EDT 2017, 0.740, 128, 23, 7, 9, 439, 13, 25, 22, 23, 15.160, 1.893
Sat Jul  1 08:32:36 EDT 2017, 0.240, 138, 28, 3, 20, 339, 4, 45, 7, 43, 11.997, 2.000
Sat Jul  1 08:32:43 EDT 2017, 0.180, 122, 23, 5, 24, 326, 7, 28, 16, 26, 6.170, 1.263
Sat Jul  1 08:38:12 EDT 2017, 0.680, 132, 28, 9, 13, 426, 17, 48, 1, 46, 326.823, 8.063
Sat Jul  1 08:38:27 EDT 2017, 0.930, 127, 26, 3, 18, 376, 12, 18, 24, 36, 14.697, 1.890
Sat Jul  1 08:38:28 EDT 2017, 0.430, 137, 21, 7, 29, 476, 2, 38, 9, 16, 0.867, 0.740
Sat Jul  1 08:39:19 EDT 2017, 0.300, 129, 27, 4, 16, 451, 10, 43, 20, 31, 50.437, 3.903
Sat Jul  1 08:39:23 EDT 2017, 0.800, 139, 22, 8, 27, 351, 19, 23, 5, 11, 4.683, 1.017
Sat Jul  1 08:39:55 EDT 2017, 0.550, 124, 20, 2, 21, 401, 14, 33, 28, 21, 31.540, 2.613
Sat Jul  1 08:39:57 EDT 2017, 0.050, 134, 25, 6, 10, 301, 5, 13, 13, 41, 1.650, 0.797
Sat Jul  1 08:40:12 EDT 2017, 0.030, 128, 24, 3, 26, 486, 10, 47, 29, 14, 14.317, 2.047
Sat Jul  1 08:40:12 EDT 2017, 0.530, 138, 29, 7, 15, 386, 1, 27, 14, 34, 0.403, 0.423
Sat Jul  1 08:40:39 EDT 2017, 0.780, 123, 27, 5, 9, 436, 6, 37, 22, 44, 26.573, 2.890
Sat Jul  1 08:40:46 EDT 2017, 0.280, 133, 22, 9, 20, 336, 15, 17, 7, 24, 7.143, 1.197
Sat Jul  1 08:41:29 EDT 2017, 0.410, 121, 28, 2, 12, 311, 13, 22, 25, 49, 42.553, 2.770
Sat Jul  1 08:41:33 EDT 2017, 0.910, 131, 23, 6, 23, 411, 3, 42, 10, 29, 3.780, 1.207
Sat Jul  1 08:41:34 EDT 2017, 0.660, 126, 20, 4, 28, 361, 8, 12, 18, 19, 1.127, 0.540
Sat Jul  1 08:43:46 EDT 2017, 0.160, 136, 25, 8, 17, 461, 18, 32, 3, 39, 131.163, 5.360
Sat Jul  1 08:43:47 EDT 2017, 0.220, 122, 21, 6, 13, 473, 12, 10, 24, 12, 1.010, 0.567
Sat Jul  1 08:43:49 EDT 2017, 0.720, 132, 26, 2, 24, 373, 2, 30, 9, 32, 1.273, 0.820
Sat Jul  1 08:43:57 EDT 2017, 0.970, 127, 29, 8, 19, 423, 7, 20, 16, 42, 7.947, 1.530
Sat Jul  1 08:44:36 EDT 2017, 0.470, 137, 24, 4, 8, 323, 16, 40, 1, 22, 38.757, 2.550
Sat Jul  1 08:46:36 EDT 2017, 0.350, 125, 25, 7, 21, 348, 14, 35, 27, 47, 119.883, 5.020
Sat Jul  1 08:46:37 EDT 2017, 0.850, 135, 20, 3, 10, 448, 4, 15, 12, 27, 1.183, 0.803
Sat Jul  1 08:46:51 EDT 2017, 0.600, 120, 22, 9, 16, 398, 9, 45, 20, 17, 12.993, 1.940
Sat Jul  1 08:48:23 EDT 2017, 0.100, 130, 27, 5, 27, 498, 19, 25, 5, 37, 91.737, 4.283
Sat Jul  1 08:48:24 EDT 2017, 0.070, 120, 26, 4, 21, 442, 2, 16, 6, 28, 0.503, 0.750
Sat Jul  1 08:49:48 EDT 2017, 0.570, 130, 21, 8, 10, 342, 11, 36, 21, 48, 83.350, 4.227
Sat Jul  1 08:51:21 EDT 2017, 0.820, 125, 24, 2, 15, 492, 16, 26, 13, 38, 93.170, 4.507
Sat Jul  1 08:51:27 EDT 2017, 0.320, 135, 29, 6, 26, 392, 6, 46, 28, 18, 5.317, 1.403
Sat Jul  1 08:51:32 EDT 2017, 0.440, 128, 20, 5, 18, 367, 4, 31, 2, 33, 5.003, 1.453
Sat Jul  1 08:51:33 EDT 2017, 0.940, 138, 25, 9, 29, 467, 13, 11, 17, 13, 0.977, 0.600
Sat Jul  1 08:52:33 EDT 2017, 0.690, 123, 28, 3, 23, 317, 18, 41, 9, 23, 59.710, 2.853
Sat Jul  1 08:52:50 EDT 2017, 0.190, 133, 23, 7, 12, 417, 9, 21, 24, 43, 16.967, 2.083
Sat Jul  1 08:52:53 EDT 2017, 0.130, 127, 29, 9, 8, 404, 3, 44, 0, 25, 2.697, 1.160
Sat Jul  1 08:53:24 EDT 2017, 0.630, 137, 24, 5, 19, 304, 12, 24, 15, 45, 30.507, 2.307
Sat Jul  1 08:55:33 EDT 2017, 0.880, 122, 22, 7, 25, 454, 17, 34, 8, 35, 128.177, 5.090
Sat Jul  1 08:55:34 EDT 2017, 0.380, 132, 27, 3, 14, 354, 7, 14, 23, 15, 0.783, 0.527
Sat Jul  1 08:55:39 EDT 2017, 0.250, 124, 23, 8, 28, 379, 5, 29, 4, 30, 4.847, 1.293
Sat Jul  1 08:55:53 EDT 2017, 0.750, 134, 28, 4, 17, 479, 15, 49, 19, 10, 14.420, 1.863
Sat Jul  1 08:56:03 EDT 2017, 0.500, 129, 26, 6, 11, 329, 19, 19, 11, 20, 9.943, 1.453
Sat Jul  1 08:57:22 EDT 2017, 0.000, 139, 21, 2, 22, 429, 10, 39, 26, 40, 77.927, 4.677
Sat Jul  1 09:00:28 EDT 2017, 0.010, 120, 23, 6, 11, 499, 16, 32, 27, 44, 184.887, 6.353
Sat Jul  1 09:00:29 EDT 2017, 0.510, 130, 28, 2, 22, 399, 6, 12, 12, 24, 1.123, 0.687
Sat Jul  1 09:00:30 EDT 2017, 0.760, 125, 25, 8, 27, 449, 2, 42, 20, 14, 0.563, 0.547
Sat Jul  1 09:00:47 EDT 2017, 0.260, 135, 20, 4, 16, 349, 11, 22, 5, 34, 17.323, 2.130
Sat Jul  1 09:00:53 EDT 2017, 0.380, 127, 29, 7, 24, 324, 18, 17, 24, 19, 5.903, 1.173
Sat Jul  1 09:01:41 EDT 2017, 0.880, 137, 24, 3, 13, 424, 9, 37, 9, 39, 47.033, 3.573
Sat Jul  1 09:01:48 EDT 2017, 0.630, 122, 21, 9, 8, 374, 4, 27, 16, 49, 7.553, 1.547
Sat Jul  1 09:03:35 EDT 2017, 0.130, 132, 26, 5, 19, 474, 14, 47, 1, 29, 105.707, 5.190
Sat Jul  1 09:05:04 EDT 2017, 0.190, 126, 20, 3, 23, 461, 15, 25, 25, 41, 88.770, 4.440
Sat Jul  1 09:05:09 EDT 2017, 0.690, 136, 25, 7, 12, 361, 5, 45, 10, 21, 4.963, 1.363
Sat Jul  1 09:05:09 EDT 2017, 0.940, 121, 27, 5, 18, 411, 1, 15, 18, 11, 0.127, 0.137
Sat Jul  1 09:05:32 EDT 2017, 0.440, 131, 22, 9, 29, 311, 10, 35, 3, 31, 22.257, 2.260
Sat Jul  1 09:05:59 EDT 2017, 0.320, 124, 26, 2, 15, 336, 17, 40, 29, 16, 27.047, 2.117
Sat Jul  1 09:06:09 EDT 2017, 0.820, 134, 21, 6, 26, 436, 8, 20, 14, 36, 9.777, 1.790
Sat Jul  1 09:06:14 EDT 2017, 0.570, 129, 23, 4, 20, 386, 3, 30, 22, 46, 5.057, 1.550
Sat Jul  1 09:06:17 EDT 2017, 0.070, 139, 28, 8, 9, 486, 12, 10, 7, 26, 2.357, 0.917
Sat Jul  1 09:06:25 EDT 2017, 0.100, 129, 25, 9, 17, 430, 7, 21, 4, 38, 7.953, 2.043
Sat Jul  1 09:07:00 EDT 2017, 0.600, 139, 20, 5, 28, 330, 17, 41, 19, 18, 34.597, 2.383
Sat Jul  1 09:07:04 EDT 2017, 0.850, 124, 22, 7, 22, 480, 12, 11, 11, 28, 4.323, 1.037
Sat Jul  1 09:07:07 EDT 2017, 0.350, 134, 27, 3, 11, 380, 2, 31, 26, 48, 2.397, 1.040
Sat Jul  1 09:07:30 EDT 2017, 0.480, 122, 21, 8, 20, 355, 9, 46, 0, 23, 22.533, 2.223
Sat Jul  1 09:09:36 EDT 2017, 0.980, 132, 26, 4, 9, 455, 19, 26, 15, 43, 124.853, 4.983
Sat Jul  1 09:10:23 EDT 2017, 0.730, 127, 29, 6, 14, 305, 14, 36, 8, 33, 46.933, 2.783
Sat Jul  1 09:10:24 EDT 2017, 0.230, 137, 24, 2, 25, 405, 5, 16, 23, 13, 0.563, 0.403
Sat Jul  1 09:10:41 EDT 2017, 0.160, 123, 28, 4, 29, 418, 6, 38, 2, 35, 17.093, 2.293
Sat Jul  1 09:10:44 EDT 2017, 0.660, 133, 23, 8, 18, 318, 15, 18, 17, 15, 3.060, 0.877
Sat Jul  1 09:11:53 EDT 2017, 0.910, 128, 20, 2, 13, 468, 11, 48, 10, 25, 67.743, 4.560
Sat Jul  1 09:11:54 EDT 2017, 0.410, 138, 25, 6, 24, 368, 1, 28, 25, 45, 0.723, 0.703
Sat Jul  1 09:11:55 EDT 2017, 0.290, 126, 24, 5, 10, 393, 8, 13, 6, 20, 1.317, 0.633
Sat Jul  1 09:14:14 EDT 2017, 0.790, 136, 29, 9, 21, 493, 18, 33, 21, 40, 138.170, 5.480
Sat Jul  1 09:14:33 EDT 2017, 0.540, 121, 27, 3, 26, 343, 13, 23, 13, 30, 18.260, 1.843
Sat Jul  1 09:14:34 EDT 2017, 0.040, 131, 22, 7, 15, 443, 4, 43, 28, 10, 1.070, 0.650
Sat Jul  1 09:14:56 EDT 2017, 0.050, 125, 27, 2, 20, 371, 12, 19, 14, 42, 22.377, 2.277
Sat Jul  1 09:14:58 EDT 2017, 0.550, 135, 22, 6, 9, 471, 2, 39, 29, 22, 1.267, 0.933
Sat Jul  1 09:15:00 EDT 2017, 0.800, 120, 20, 4, 14, 321, 7, 29, 6, 12, 1.803, 0.793
Sat Jul  1 09:17:36 EDT 2017, 0.300, 130, 25, 8, 25, 421, 16, 49, 21, 32, 155.567, 5.650
Sat Jul  1 09:17:58 EDT 2017, 0.430, 122, 24, 3, 17, 446, 14, 34, 10, 17, 21.353, 2.263
Sat Jul  1 09:17:59 EDT 2017, 0.930, 132, 29, 7, 28, 346, 4, 14, 25, 37, 0.923, 0.667
