# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 140', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 500', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Sat Jul  1 07:25:02 EDT 2017, 0.870, 132, 24, 6, 19, 312, 2, 21, 7, 41, 0.920, 0.623
Sat Jul  1 07:25:17 EDT 2017, 0.620, 127, 22, 4, 24, 462, 7, 31, 29, 31, 14.293, 2.157
Sat Jul  1 07:25:18 EDT 2017, 0.120, 137, 27, 8, 13, 362, 17, 11, 14, 11, 0.923, 0.467
Sat Jul  1 07:26:34 EDT 2017, 0.190, 121, 20, 6, 18, 350, 13, 34, 20, 39, 75.733, 3.533
Sat Jul  1 07:26:35 EDT 2017, 0.690, 131, 25, 2, 29, 450, 3, 14, 5, 19, 0.393, 0.380
Sat Jul  1 07:26:51 EDT 2017, 0.940, 126, 27, 8, 23, 300, 8, 44, 27, 29, 16.687, 1.867
Sat Jul  1 07:28:46 EDT 2017, 0.440, 136, 22, 4, 12, 400, 18, 24, 12, 49, 113.897, 4.520
Sat Jul  1 07:28:52 EDT 2017, 0.310, 128, 26, 7, 20, 425, 11, 19, 16, 24, 6.133, 1.347
Sat Jul  1 07:28:54 EDT 2017, 0.810, 138, 21, 3, 9, 325, 1, 39, 1, 44, 1.020, 0.800
Sat Jul  1 07:29:04 EDT 2017, 0.560, 123, 24, 9, 15, 475, 6, 29, 24, 34, 9.967, 1.827
Sat Jul  1 07:29:24 EDT 2017, 0.060, 133, 29, 5, 26, 375, 15, 49, 9, 14, 20.350, 1.963
Sat Jul  1 07:29:37 EDT 2017, 0.090, 124, 25, 4, 22, 331, 5, 38, 10, 40, 12.487, 1.777
Sat Jul  1 07:29:45 EDT 2017, 0.590, 134, 20, 8, 11, 431, 15, 18, 25, 20, 7.500, 1.407
Sat Jul  1 07:30:06 EDT 2017, 0.840, 129, 22, 2, 17, 381, 19, 48, 2, 10, 21.493, 1.810
Sat Jul  1 07:30:23 EDT 2017, 0.340, 139, 27, 6, 28, 481, 10, 28, 17, 30, 17.013, 2.217
Sat Jul  1 07:30:24 EDT 2017, 0.470, 126, 21, 5, 14, 456, 3, 13, 13, 15, 0.197, 0.247
Sat Jul  1 07:30:58 EDT 2017, 0.970, 136, 26, 9, 25, 356, 12, 33, 28, 35, 34.013, 2.730
Sat Jul  1 07:32:17 EDT 2017, 0.720, 121, 28, 3, 20, 406, 17, 23, 6, 45, 78.683, 3.593
Sat Jul  1 07:32:30 EDT 2017, 0.220, 131, 23, 7, 9, 306, 8, 43, 21, 25, 13.173, 1.737
Sat Jul  1 07:32:33 EDT 2017, 0.150, 128, 28, 9, 13, 318, 4, 20, 11, 42, 2.213, 0.920
Sat Jul  1 07:33:10 EDT 2017, 0.650, 138, 23, 5, 24, 418, 14, 40, 26, 22, 37.170, 2.880
Sat Jul  1 07:33:12 EDT 2017, 0.900, 123, 20, 7, 29, 368, 18, 10, 4, 12, 1.283, 0.500
Sat Jul  1 07:33:34 EDT 2017, 0.400, 133, 25, 3, 18, 468, 9, 30, 19, 32, 21.603, 2.520
Sat Jul  1 07:33:35 EDT 2017, 0.280, 120, 24, 8, 27, 493, 2, 45, 8, 17, 1.737, 1.360
Sat Jul  1 07:33:58 EDT 2017, 0.780, 130, 29, 4, 16, 393, 11, 25, 23, 37, 22.080, 2.220
Sat Jul  1 07:37:05 EDT 2017, 0.530, 125, 27, 6, 10, 443, 16, 35, 0, 47, 186.540, 5.650
Sat Jul  1 07:37:07 EDT 2017, 0.030, 135, 22, 2, 21, 343, 6, 15, 15, 27, 1.593, 0.793
Sat Jul  1 07:40:25 EDT 2017, 0.040, 120, 27, 7, 14, 465, 19, 40, 1, 35, 197.173, 5.970
Sat Jul  1 07:40:27 EDT 2017, 0.540, 130, 22, 3, 25, 365, 9, 20, 16, 15, 2.100, 0.790
Sat Jul  1 07:40:30 EDT 2017, 0.790, 125, 20, 9, 20, 415, 4, 30, 8, 25, 2.597, 1.017
Sat Jul  1 07:40:37 EDT 2017, 0.290, 135, 25, 5, 9, 315, 14, 10, 23, 45, 6.843, 1.157
Sat Jul  1 07:40:50 EDT 2017, 0.420, 127, 23, 6, 23, 340, 16, 25, 4, 20, 12.837, 1.500
Sat Jul  1 07:41:30 EDT 2017, 0.920, 137, 28, 2, 12, 440, 7, 45, 19, 40, 39.667, 3.413
Sat Jul  1 07:41:30 EDT 2017, 0.670, 122, 26, 8, 17, 390, 2, 15, 12, 30, 0.410, 0.440
Sat Jul  1 07:41:35 EDT 2017, 0.170, 132, 21, 4, 28, 490, 11, 35, 27, 10, 5.020, 1.310
Sat Jul  1 07:42:13 EDT 2017, 0.230, 126, 25, 2, 24, 478, 17, 17, 6, 38, 37.460, 2.970
Sat Jul  1 07:42:20 EDT 2017, 0.730, 136, 20, 6, 13, 378, 8, 37, 21, 18, 7.057, 1.470
Sat Jul  1 07:42:22 EDT 2017, 0.980, 121, 23, 4, 8, 428, 3, 27, 14, 28, 1.990, 1.067
Sat Jul  1 07:44:51 EDT 2017, 0.480, 131, 28, 8, 19, 328, 13, 47, 29, 48, 148.860, 4.853
Sat Jul  1 07:45:19 EDT 2017, 0.360, 124, 21, 3, 10, 303, 15, 32, 3, 23, 27.150, 2.740
Sat Jul  1 07:45:21 EDT 2017, 0.860, 134, 26, 7, 21, 403, 6, 12, 18, 43, 2.217, 0.960
Sat Jul  1 07:45:22 EDT 2017, 0.610, 129, 29, 5, 27, 353, 1, 42, 10, 33, 0.807, 0.610
Sat Jul  1 07:45:24 EDT 2017, 0.110, 139, 24, 9, 16, 453, 10, 22, 25, 13, 2.150, 1.013
Sat Jul  1 07:45:33 EDT 2017, 0.080, 129, 20, 8, 10, 409, 10, 13, 22, 42, 7.897, 1.457
Sat Jul  1 07:46:06 EDT 2017, 0.580, 139, 25, 4, 21, 309, 19, 33, 7, 22, 32.703, 2.313
Sat Jul  1 07:46:10 EDT 2017, 0.830, 124, 28, 6, 26, 459, 14, 23, 15, 12, 3.950, 1.200
Sat Jul  1 07:46:22 EDT 2017, 0.330, 134, 23, 2, 15, 359, 5, 43, 0, 32, 11.913, 1.860
Sat Jul  1 07:46:27 EDT 2017, 0.450, 122, 27, 9, 29, 384, 7, 38, 26, 17, 4.477, 1.143
Sat Jul  1 07:47:06 EDT 2017, 0.950, 132, 22, 5, 18, 484, 17, 18, 11, 37, 39.070, 3.123
Sat Jul  1 07:49:39 EDT 2017, 0.700, 127, 24, 7, 12, 334, 12, 48, 18, 47, 151.927, 5.260
Sat Jul  1 07:49:40 EDT 2017, 0.200, 137, 29, 3, 23, 434, 3, 28, 3, 27, 1.570, 0.920
Sat Jul  1 07:51:04 EDT 2017, 0.140, 123, 22, 5, 19, 447, 8, 46, 28, 44, 83.150, 4.550
Sat Jul  1 07:51:24 EDT 2017, 0.640, 133, 27, 9, 8, 347, 18, 26, 13, 24, 20.717, 2.047
Sat Jul  1 07:51:38 EDT 2017, 0.890, 128, 25, 3, 14, 497, 13, 36, 20, 14, 13.270, 1.797
Sat Jul  1 07:51:40 EDT 2017, 0.390, 138, 20, 7, 25, 397, 4, 16, 5, 34, 1.573, 0.900
Sat Jul  1 07:51:41 EDT 2017, 0.260, 125, 29, 4, 17, 372, 6, 21, 24, 19, 1.567, 0.810
Sat Jul  1 07:54:33 EDT 2017, 0.760, 135, 24, 8, 28, 472, 16, 41, 9, 39, 171.190, 6.013
Sat Jul  1 07:54:43 EDT 2017, 0.510, 120, 21, 2, 22, 322, 11, 11, 17, 49, 9.290, 1.407
Sat Jul  1 07:54:44 EDT 2017, 0.010, 130, 26, 6, 11, 422, 1, 31, 2, 29, 0.547, 0.577
Sat Jul  1 08:00:15 EDT 2017, 0.020, 122, 21, 9, 26, 436, 16, 44, 19, 48, 331.020, 8.153
Sat Jul  1 08:00:20 EDT 2017, 0.520, 132, 26, 5, 15, 336, 7, 24, 4, 28, 4.320, 1.150
Sat Jul  1 08:00:21 EDT 2017, 0.770, 127, 29, 7, 9, 486, 2, 34, 26, 18, 0.703, 0.630
Sat Jul  1 08:00:29 EDT 2017, 0.270, 137, 24, 3, 20, 386, 11, 14, 11, 38, 8.020, 1.567
Sat Jul  1 08:00:38 EDT 2017, 0.400, 125, 25, 8, 12, 361, 18, 29, 15, 13, 8.923, 1.190
Sat Jul  1 08:01:49 EDT 2017, 0.900, 135, 20, 4, 23, 461, 9, 49, 0, 33, 70.800, 4.440
Sat Jul  1 08:01:52 EDT 2017, 0.650, 120, 23, 6, 28, 311, 4, 19, 22, 43, 2.480, 0.917
Sat Jul  1 08:02:30 EDT 2017, 0.150, 130, 28, 2, 17, 411, 14, 39, 7, 23, 38.477, 2.750
Sat Jul  1 08:03:06 EDT 2017, 0.210, 129, 24, 4, 13, 423, 15, 17, 17, 45, 35.413, 2.830
Sat Jul  1 08:03:09 EDT 2017, 0.710, 139, 29, 8, 24, 323, 5, 37, 2, 25, 3.453, 1.077
Sat Jul  1 08:03:10 EDT 2017, 0.960, 124, 27, 2, 19, 473, 1, 27, 24, 15, 0.203, 0.280
Sat Jul  1 08:04:12 EDT 2017, 0.460, 134, 22, 6, 8, 373, 10, 47, 9, 35, 61.567, 3.920
Sat Jul  1 08:04:19 EDT 2017, 0.330, 121, 28, 5, 22, 398, 17, 32, 21, 10, 6.827, 1.313
Sat Jul  1 08:04:22 EDT 2017, 0.830, 131, 23, 9, 11, 498, 8, 12, 6, 30, 2.533, 0.907
Sat Jul  1 08:04:29 EDT 2017, 0.580, 126, 21, 3, 16, 348, 3, 42, 28, 40, 7.247, 1.787
Sat Jul  1 08:04:37 EDT 2017, 0.080, 136, 26, 7, 27, 448, 13, 22, 13, 20, 7.467, 1.427
Sat Jul  1 08:04:39 EDT 2017, 0.120, 127, 29, 6, 21, 492, 7, 11, 12, 34, 2.067, 0.777
Sat Jul  1 08:04:53 EDT 2017, 0.620, 137, 24, 2, 10, 392, 17, 31, 27, 14, 13.460, 1.827
Sat Jul  1 08:05:03 EDT 2017, 0.870, 122, 22, 8, 15, 442, 12, 21, 5, 24, 9.843, 1.497
Sat Jul  1 08:05:06 EDT 2017, 0.370, 132, 27, 4, 26, 342, 2, 41, 20, 44, 2.877, 1.130
Sat Jul  1 08:05:27 EDT 2017, 0.490, 124, 23, 7, 18, 317, 10, 36, 8, 29, 21.103, 1.993
Sat Jul  1 08:06:18 EDT 2017, 0.990, 134, 28, 3, 29, 417, 19, 16, 23, 49, 50.367, 3.030
Sat Jul  1 08:08:29 EDT 2017, 0.740, 129, 25, 9, 24, 367, 14, 46, 1, 39, 130.357, 4.843
Sat Jul  1 08:08:32 EDT 2017, 0.240, 139, 20, 5, 13, 467, 5, 26, 16, 19, 2.253, 1.140
Sat Jul  1 08:08:56 EDT 2017, 0.180, 121, 26, 3, 8, 454, 6, 48, 10, 31, 24.140, 2.750
Sat Jul  1 08:09:01 EDT 2017, 0.680, 131, 21, 7, 19, 354, 15, 28, 25, 11, 4.583, 1.077
Sat Jul  1 08:09:20 EDT 2017, 0.930, 126, 24, 5, 25, 404, 11, 38, 3, 21, 19.200, 2.167
Sat Jul  1 08:09:20 EDT 2017, 0.430, 136, 29, 9, 14, 304, 1, 18, 18, 41, 0.213, 0.257
Sat Jul  1 08:09:27 EDT 2017, 0.300, 128, 20, 2, 28, 329, 8, 23, 14, 26, 6.157, 1.380
Sat Jul  1 08:14:49 EDT 2017, 0.800, 138, 25, 6, 17, 429, 18, 43, 29, 46, 321.580, 7.573
Sat Jul  1 08:14:57 EDT 2017, 0.550, 123, 27, 4, 11, 379, 13, 13, 7, 36, 8.353, 1.373
Sat Jul  1 08:14:59 EDT 2017, 0.050, 133, 22, 8, 22, 479, 4, 33, 22, 16, 1.490, 0.777
Sat Jul  1 08:15:44 EDT 2017, 0.040, 127, 26, 5, 16, 308, 12, 27, 6, 48, 44.423, 2.913
Sat Jul  1 08:15:46 EDT 2017, 0.540, 137, 21, 9, 27, 408, 2, 47, 21, 28, 2.087, 1.080
Sat Jul  1 08:15:48 EDT 2017, 0.790, 122, 24, 3, 22, 358, 7, 17, 14, 18, 1.490, 0.760
Sat Jul  1 08:17:45 EDT 2017, 0.290, 132, 29, 7, 11, 458, 16, 37, 29, 38, 117.160, 4.760
Sat Jul  1 08:18:07 EDT 2017, 0.410, 120, 20, 4, 19, 483, 14, 42, 2, 13, 21.437, 2.673
Sat Jul  1 08:18:09 EDT 2017, 0.910, 130, 25, 8, 8, 383, 4, 22, 17, 33, 2.050, 0.827
Sat Jul  1 08:18:51 EDT 2017, 0.660, 125, 28, 2, 14, 433, 9, 32, 10, 43, 41.727, 3.247
Sat Jul  1 08:18:56 EDT 2017, 0.160, 135, 23, 6, 25, 333, 19, 12, 25, 23, 5.090, 0.953
Sat Jul  1 08:19:32 EDT 2017, 0.220, 123, 28, 8, 29, 345, 10, 30, 0, 46, 35.937, 2.537
Sat Jul  1 08:19:33 EDT 2017, 0.720, 133, 23, 4, 18, 445, 1, 10, 15, 26, 0.173, 0.187
Sat Jul  1 08:19:37 EDT 2017, 0.970, 128, 21, 6, 12, 395, 6, 40, 8, 16, 4.117, 1.323
Sat Jul  1 08:20:11 EDT 2017, 0.470, 138, 26, 2, 23, 495, 15, 20, 23, 36, 33.623, 2.827
Sat Jul  1 08:20:12 EDT 2017, 0.350, 126, 22, 9, 9, 470, 13, 15, 4, 11, 1.587, 0.860
Sat Jul  1 08:20:15 EDT 2017, 0.850, 136, 27, 5, 20, 370, 3, 35, 19, 31, 2.333, 0.977
Sat Jul  1 08:20:32 EDT 2017, 0.600, 121, 25, 7, 26, 420, 8, 25, 12, 41, 17.077, 2.147
Sat Jul  1 08:21:40 EDT 2017, 0.100, 131, 20, 3, 15, 320, 18, 45, 27, 21, 67.750, 3.187
Sat Jul  1 08:21:44 EDT 2017, 0.070, 122, 24, 2, 12, 364, 3, 36, 29, 32, 3.513, 1.330
Sat Jul  1 08:21:46 EDT 2017, 0.570, 132, 29, 6, 23, 464, 12, 16, 14, 12, 1.687, 1.137
Sat Jul  1 08:22:43 EDT 2017, 0.820, 127, 26, 4, 28, 314, 17, 46, 22, 22, 56.830, 2.933
Sat Jul  1 08:22:57 EDT 2017, 0.320, 137, 21, 8, 17, 414, 7, 26, 7, 42, 13.727, 2.130
Sat Jul  1 08:22:58 EDT 2017, 0.440, 129, 27, 3, 25, 439, 5, 11, 26, 27, 0.887, 0.637
Sat Jul  1 08:24:33 EDT 2017, 0.940, 139, 22, 7, 14, 339, 15, 31, 11, 47, 94.660, 4.010
Sat Jul  1 08:25:51 EDT 2017, 0.690, 124, 20, 5, 9, 489, 19, 21, 18, 37, 77.863, 3.817
Sat Jul  1 08:26:01 EDT 2017, 0.190, 134, 25, 9, 20, 389, 10, 41, 3, 17, 9.690, 1.720
Sat Jul  1 08:26:02 EDT 2017, 0.130, 125, 22, 7, 24, 376, 2, 24, 24, 30, 0.760, 0.617
Sat Jul  1 08:26:08 EDT 2017, 0.630, 135, 27, 3, 13, 476, 11, 44, 9, 10, 6.250, 1.373
Sat Jul  1 08:26:12 EDT 2017, 0.880, 120, 29, 9, 18, 326, 16, 14, 16, 20, 3.343, 0.763
Sat Jul  1 08:26:29 EDT 2017, 0.380, 130, 24, 5, 29, 426, 6, 34, 1, 40, 17.100, 2.183
Sat Jul  1 08:26:35 EDT 2017, 0.260, 123, 26, 6, 16, 401, 4, 49, 28, 25, 6.040, 1.477
Sat Jul  1 08:27:40 EDT 2017, 0.760, 133, 21, 2, 27, 301, 13, 29, 13, 45, 64.573, 3.073
Sat Jul  1 08:30:23 EDT 2017, 0.510, 128, 23, 8, 21, 451, 18, 39, 20, 35, 162.833, 5.517
Sat Jul  1 08:30:25 EDT 2017, 0.010, 138, 28, 4, 10, 351, 9, 19, 5, 15, 1.613, 0.597
Sat Jul  1 08:30:27 EDT 2017, 0.010, 121, 25, 8, 20, 321, 15, 12, 4, 18, 2.160, 0.787
Sat Jul  1 08:30:39 EDT 2017, 0.510, 131, 20, 4, 9, 421, 5, 32, 19, 38, 11.237, 1.900
Sat Jul  1 08:30:40 EDT 2017, 0.760, 126, 23, 6, 15, 371, 1, 22, 12, 48, 0.510, 0.507
Sat Jul  1 08:31:16 EDT 2017, 0.260, 136, 28, 2, 26, 471, 10, 42, 27, 28, 36.683, 3.173
Sat Jul  1 08:35:01 EDT 2017, 0.380, 129, 22, 9, 17, 496, 17, 37, 0, 43, 223.240, 6.793
Sat Jul  1 08:35:03 EDT 2017, 0.880, 139, 27, 5, 28, 396, 8, 17, 15, 23, 2.187, 0.910
Sat Jul  1 08:35:05 EDT 2017, 0.630, 124, 29, 7, 23, 446, 3, 47, 8, 13, 1.253, 0.853
Sat Jul  1 08:35:30 EDT 2017, 0.130, 134, 24, 3, 12, 346, 12, 27, 23, 33, 24.837, 2.243
Sat Jul  1 08:35:55 EDT 2017, 0.200, 125, 27, 5, 8, 333, 16, 45, 2, 16, 25.410, 1.957
Sat Jul  1 08:36:03 EDT 2017, 0.700, 135, 22, 9, 19, 433, 6, 25, 17, 36, 7.070, 1.543
Sat Jul  1 08:36:07 EDT 2017, 0.950, 120, 20, 3, 24, 383, 2, 35, 10, 46, 3.813, 1.483
Sat Jul  1 08:36:12 EDT 2017, 0.450, 130, 25, 7, 13, 483, 11, 15, 25, 26, 5.027, 1.200
Sat Jul  1 08:37:20 EDT 2017, 0.320, 122, 23, 4, 27, 458, 18, 20, 6, 41, 68.257, 3.543
Sat Jul  1 08:37:31 EDT 2017, 0.820, 132, 28, 8, 16, 358, 9, 40, 21, 21, 10.267, 1.507
Sat Jul  1 08:37:31 EDT 2017, 0.570, 127, 26, 2, 10, 408, 4, 10, 13, 11, 0.183, 0.210
Sat Jul  1 08:38:03 EDT 2017, 0.070, 137, 21, 6, 21, 308, 14, 30, 28, 31, 32.003, 2.490
Sat Jul  1 08:38:10 EDT 2017, 0.100, 128, 23, 7, 26, 352, 6, 41, 27, 22, 6.480, 1.417
Sat Jul  1 08:38:52 EDT 2017, 0.600, 138, 28, 3, 15, 452, 15, 21, 12, 42, 41.697, 3.020
Sat Jul  1 08:39:12 EDT 2017, 0.850, 123, 25, 9, 10, 302, 11, 31, 20, 32, 20.153, 1.867
Sat Jul  1 08:39:13 EDT 2017, 0.350, 133, 20, 5, 21, 402, 1, 11, 5, 12, 0.130, 0.163
Sat Jul  1 08:39:27 EDT 2017, 0.480, 121, 29, 6, 13, 427, 8, 26, 24, 37, 14.353, 2.067
Sat Jul  1 08:40:09 EDT 2017, 0.980, 131, 24, 2, 24, 327, 18, 46, 9, 17, 41.273, 2.440
Sat Jul  1 08:40:18 EDT 2017, 0.730, 126, 21, 8, 29, 477, 13, 16, 16, 27, 9.213, 1.797
Sat Jul  1 08:40:29 EDT 2017, 0.230, 136, 26, 4, 18, 377, 4, 36, 1, 47, 10.257, 1.943
Sat Jul  1 08:40:31 EDT 2017, 0.170, 124, 21, 2, 14, 390, 7, 19, 26, 20, 2.310, 0.920
Sat Jul  1 08:43:45 EDT 2017, 0.670, 134, 26, 6, 25, 490, 17, 39, 11, 40, 193.300, 6.317
Sat Jul  1 08:44:06 EDT 2017, 0.920, 129, 28, 4, 19, 340, 12, 29, 18, 30, 21.077, 2.030
Sat Jul  1 08:44:07 EDT 2017, 0.420, 139, 23, 8, 8, 440, 2, 49, 3, 10, 0.407, 0.477
Sat Jul  1 08:44:36 EDT 2017, 0.290, 127, 27, 3, 22, 415, 9, 34, 29, 35, 29.080, 2.730
Sat Jul  1 08:44:39 EDT 2017, 0.790, 137, 22, 7, 11, 315, 19, 14, 14, 15, 2.943, 0.913
Sat Jul  1 08:45:53 EDT 2017, 0.540, 122, 24, 5, 17, 465, 14, 44, 22, 25, 73.227, 4.050
Sat Jul  1 08:45:58 EDT 2017, 0.040, 132, 29, 9, 28, 365, 5, 24, 7, 45, 5.440, 1.447
Sat Jul  1 08:46:15 EDT 2017, 0.060, 126, 20, 4, 11, 449, 10, 39, 20, 18, 16.187, 2.097
Sat Jul  1 08:46:15 EDT 2017, 0.560, 136, 25, 8, 22, 349, 1, 19, 5, 38, 0.323, 0.343
Sat Jul  1 08:47:23 EDT 2017, 0.810, 121, 27, 2, 27, 499, 6, 49, 28, 48, 67.413, 4.760
Sat Jul  1 08:47:59 EDT 2017, 0.310, 131, 22, 6, 16, 399, 15, 29, 13, 28, 36.277, 2.830
Sat Jul  1 08:48:13 EDT 2017, 0.430, 123, 26, 5, 25, 374, 13, 14, 17, 43, 13.577, 1.557
Sat Jul  1 08:48:15 EDT 2017, 0.930, 133, 21, 9, 14, 474, 3, 34, 2, 23, 1.837, 0.897
Sat Jul  1 08:48:17 EDT 2017, 0.680, 128, 24, 3, 8, 324, 8, 24, 24, 13, 1.470, 0.573
Sat Jul  1 08:50:26 EDT 2017, 0.180, 138, 29, 7, 19, 424, 17, 44, 9, 33, 128.620, 4.853
Sat Jul  1 08:50:30 EDT 2017, 0.240, 120, 23, 9, 23, 411, 12, 22, 15, 15, 3.953, 0.987
Sat Jul  1 08:50:32 EDT 2017, 0.740, 130, 28, 5, 12, 311, 2, 42, 0, 35, 1.847, 0.913
Sat Jul  1 08:50:36 EDT 2017, 0.990, 125, 26, 7, 18, 461, 7, 12, 22, 45, 3.663, 1.040
Sat Jul  1 08:51:16 EDT 2017, 0.490, 135, 21, 3, 29, 361, 16, 32, 7, 25, 40.117, 2.637
Sat Jul  1 08:53:40 EDT 2017, 0.370, 127, 29, 8, 15, 386, 14, 47, 19, 40, 142.787, 5.117
Sat Jul  1 08:53:41 EDT 2017, 0.870, 137, 24, 4, 26, 486, 4, 27, 4, 20, 1.660, 0.993
Sat Jul  1 08:53:44 EDT 2017, 0.620, 122, 22, 6, 20, 336, 9, 37, 26, 10, 2.580, 0.860
Sat Jul  1 08:54:08 EDT 2017, 0.120, 132, 27, 2, 9, 436, 19, 17, 11, 30, 23.537, 2.067
Sat Jul  1 08:54:09 EDT 2017, 0.090, 123, 28, 3, 17, 480, 1, 25, 14, 24, 0.323, 0.367
Sat Jul  1 08:56:01 EDT 2017, 0.590, 133, 23, 7, 28, 380, 11, 45, 29, 44, 111.427, 5.090
Sat Jul  1 08:56:21 EDT 2017, 0.840, 128, 20, 5, 22, 430, 16, 15, 6, 34, 19.820, 2.177
Sat Jul  1 08:56:23 EDT 2017, 0.340, 138, 25, 9, 11, 330, 6, 35, 21, 14, 1.793, 0.870
Sat Jul  1 08:56:32 EDT 2017, 0.460, 125, 24, 2, 20, 305, 4, 40, 10, 39, 8.840, 1.467
Sat Jul  1 08:56:37 EDT 2017, 0.960, 135, 29, 6, 9, 405, 13, 20, 25, 19, 4.957, 1.077
Sat Jul  1 08:57:33 EDT 2017, 0.710, 120, 26, 4, 14, 355, 18, 30, 3, 29, 55.890, 2.910
Sat Jul  1 08:57:38 EDT 2017, 0.210, 130, 21, 8, 25, 455, 9, 10, 18, 49, 5.457, 1.363
Sat Jul  1 08:57:40 EDT 2017, 0.150, 129, 25, 6, 29, 468, 3, 33, 8, 22, 1.507, 0.790
Sat Jul  1 08:57:52 EDT 2017, 0.650, 139, 20, 2, 18, 368, 12, 13, 23, 42, 11.380, 1.600
Sat Jul  1 09:00:16 EDT 2017, 0.900, 124, 22, 8, 13, 418, 17, 43, 1, 32, 144.193, 5.237
Sat Jul  1 09:00:17 EDT 2017, 0.400, 134, 27, 4, 24, 318, 7, 23, 16, 12, 0.850, 0.550
Sat Jul  1 09:00:20 EDT 2017, 0.280, 121, 21, 7, 10, 343, 5, 18, 12, 37, 2.647, 0.933
Sat Jul  1 09:00:45 EDT 2017, 0.780, 131, 26, 3, 21, 443, 15, 38, 27, 17, 24.290, 2.370
Sat Jul  1 09:01:26 EDT 2017, 0.530, 126, 28, 9, 27, 393, 19, 28, 5, 27, 40.430, 2.620
Sat Jul  1 09:04:07 EDT 2017, 0.030, 136, 23, 5, 16, 493, 10, 48, 20, 47, 160.227, 6.793
Sat Jul  1 09:04:44 EDT 2017, 0.020, 129, 29, 2, 22, 454, 13, 35, 2, 26, 37.030, 2.843
Sat Jul  1 09:04:45 EDT 2017, 0.520, 139, 24, 6, 11, 354, 3, 15, 17, 46, 1.057, 0.677
Sat Jul  1 09:05:36 EDT 2017, 0.770, 124, 21, 4, 16, 404, 8, 45, 10, 36, 50.360, 3.650
Sat Jul  1 09:05:44 EDT 2017, 0.270, 134, 26, 8, 27, 304, 18, 25, 25, 16, 7.710, 1.213
Sat Jul  1 09:05:47 EDT 2017, 0.390, 121, 22, 3, 13, 329, 11, 10, 6, 31, 2.923, 0.790
Sat Jul  1 09:05:47 EDT 2017, 0.890, 131, 27, 7, 24, 429, 1, 30, 21, 11, 0.187, 0.203
Sat Jul  1 09:05:49 EDT 2017, 0.640, 126, 25, 5, 19, 379, 6, 20, 14, 21, 2.087, 0.923
Sat Jul  1 09:08:46 EDT 2017, 0.140, 136, 20, 9, 8, 479, 15, 40, 29, 41, 176.413, 6.503
Sat Jul  1 09:09:08 EDT 2017, 0.200, 122, 27, 7, 12, 491, 14, 23, 4, 28, 22.117, 2.440
Sat Jul  1 09:09:38 EDT 2017, 0.700, 132, 22, 3, 23, 391, 5, 43, 19, 48, 29.393, 2.977
