# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Wed May 17 15:47:43 EDT 2017, 0.790, 9, 7, 0.180, 3, 8, 63, 489, 70, 8, 17, 89, 35.213, 34.193
Wed May 17 15:47:49 EDT 2017, 0.540, 3, 9, 0.930, 1, 1, 86, 414, 48, 3, 30, 67, 5.480, 5.230
Wed May 17 15:48:11 EDT 2017, 0.040, 7, 5, 0.430, 6, 6, 41, 564, 93, 12, 5, 22, 22.023, 21.737
Wed May 17 15:48:31 EDT 2017, 0.060, 4, 5, 0.760, 4, 5, 90, 306, 44, 9, 16, 93, 18.760, 18.907
Wed May 17 15:52:10 EDT 2017, 0.560, 9, 1, 0.260, 8, 9, 45, 456, 89, 19, 41, 48, 208.520, 215.403
Wed May 17 15:52:16 EDT 2017, 0.810, 2, 3, 0.510, 6, 2, 22, 381, 21, 14, 4, 26, 5.960, 5.580
Wed May 17 15:52:32 EDT 2017, 0.310, 7, 8, 0.010, 2, 7, 67, 531, 66, 4, 29, 71, 14.680, 15.070
Wed May 17 15:52:52 EDT 2017, 0.430, 1, 2, 0.880, 7, 6, 79, 493, 32, 12, 10, 37, 19.683, 19.153
Wed May 17 15:53:02 EDT 2017, 0.930, 6, 6, 0.380, 3, 1, 34, 343, 77, 2, 35, 82, 8.387, 8.740
Wed May 17 15:53:04 EDT 2017, 0.680, 3, 9, 0.630, 5, 8, 11, 568, 10, 7, 23, 60, 2.613, 2.590
Wed May 17 15:53:14 EDT 2017, 0.180, 8, 4, 0.130, 9, 4, 56, 418, 55, 16, 48, 15, 9.517, 9.483
Wed May 17 15:53:21 EDT 2017, 0.240, 2, 8, 0.440, 8, 3, 96, 587, 38, 8, 44, 31, 6.237, 6.240
Wed May 17 15:55:07 EDT 2017, 0.740, 6, 4, 0.940, 3, 8, 51, 437, 83, 17, 19, 76, 100.040, 104.553
Wed May 17 15:55:45 EDT 2017, 0.990, 4, 1, 0.190, 1, 1, 28, 512, 15, 13, 32, 99, 37.300, 36.890
Wed May 17 15:55:52 EDT 2017, 0.490, 8, 6, 0.690, 6, 5, 73, 362, 60, 3, 7, 54, 6.453, 6.340
Wed May 17 15:56:13 EDT 2017, 0.370, 3, 5, 0.320, 2, 6, 84, 400, 49, 10, 26, 65, 20.570, 20.923
Wed May 17 15:56:15 EDT 2017, 0.870, 7, 9, 0.820, 7, 2, 39, 550, 94, 1, 1, 20, 1.710, 1.770
Wed May 17 15:56:18 EDT 2017, 0.620, 1, 7, 0.070, 9, 9, 17, 325, 27, 6, 38, 43, 3.057, 3.033
Wed May 17 15:59:25 EDT 2017, 0.120, 5, 2, 0.570, 4, 4, 62, 475, 72, 15, 13, 88, 181.743, 181.267
Wed May 17 15:59:33 EDT 2017, 0.090, 1, 4, 0.660, 1, 2, 48, 559, 69, 3, 12, 29, 7.310, 7.547
Wed May 17 15:59:43 EDT 2017, 0.590, 5, 8, 0.160, 6, 7, 93, 409, 24, 12, 37, 74, 9.903, 9.813
Wed May 17 16:01:47 EDT 2017, 0.840, 3, 6, 0.910, 8, 4, 70, 484, 91, 17, 24, 96, 119.953, 118.520
Wed May 17 16:02:05 EDT 2017, 0.340, 8, 2, 0.410, 4, 9, 25, 334, 46, 7, 49, 51, 17.620, 17.710
Wed May 17 16:02:35 EDT 2017, 0.460, 4, 9, 0.540, 9, 8, 36, 446, 58, 19, 18, 62, 29.623, 29.153
Wed May 17 16:02:37 EDT 2017, 0.960, 9, 5, 0.040, 5, 3, 81, 596, 13, 10, 43, 17, 2.163, 2.147
Wed May 17 16:02:52 EDT 2017, 0.710, 2, 3, 0.790, 2, 6, 59, 371, 80, 5, 5, 40, 14.397, 13.827
Wed May 17 16:03:22 EDT 2017, 0.210, 6, 7, 0.290, 7, 1, 14, 521, 35, 15, 30, 85, 28.327, 27.433
Wed May 17 16:03:34 EDT 2017, 0.150, 4, 1, 0.100, 5, 2, 53, 353, 63, 1, 27, 90, 12.163, 12.097
Wed May 17 16:03:41 EDT 2017, 0.650, 8, 6, 0.600, 1, 6, 98, 503, 18, 11, 2, 45, 6.130, 6.103
Wed May 17 16:03:55 EDT 2017, 0.900, 1, 8, 0.350, 3, 4, 76, 428, 86, 16, 40, 23, 14.167, 13.930
Wed May 17 16:04:20 EDT 2017, 0.400, 6, 3, 0.850, 8, 8, 31, 578, 41, 6, 15, 68, 22.900, 23.400
Wed May 17 16:04:45 EDT 2017, 0.270, 3, 7, 0.220, 4, 9, 42, 465, 74, 18, 46, 34, 25.033, 24.253
Wed May 17 16:05:06 EDT 2017, 0.770, 7, 2, 0.720, 9, 5, 87, 315, 29, 9, 21, 79, 20.027, 19.163
Wed May 17 16:05:35 EDT 2017, 0.520, 5, 4, 0.470, 6, 7, 65, 540, 97, 4, 33, 57, 26.240, 27.603
Wed May 17 16:05:38 EDT 2017, 0.020, 9, 9, 0.970, 2, 3, 20, 390, 52, 13, 8, 12, 3.080, 3.063
Wed May 17 16:05:46 EDT 2017, 0.020, 3, 4, 0.590, 8, 1, 79, 332, 81, 3, 40, 41, 7.510, 7.620
Wed May 17 16:06:07 EDT 2017, 0.520, 8, 9, 0.090, 4, 5, 34, 482, 36, 13, 15, 86, 19.947, 20.117
Wed May 17 16:06:45 EDT 2017, 0.770, 1, 6, 0.840, 2, 3, 12, 407, 58, 18, 28, 63, 36.660, 36.820
Wed May 17 16:06:48 EDT 2017, 0.270, 6, 2, 0.340, 6, 8, 57, 557, 13, 8, 3, 18, 3.063, 3.070
Wed May 17 16:08:11 EDT 2017, 0.390, 2, 8, 0.720, 3, 9, 91, 519, 92, 15, 34, 97, 82.453, 80.957
Wed May 17 16:08:24 EDT 2017, 0.890, 7, 3, 0.220, 7, 4, 46, 369, 47, 6, 9, 52, 12.950, 12.533
Wed May 17 16:08:32 EDT 2017, 0.640, 5, 1, 0.970, 9, 7, 23, 594, 70, 1, 46, 29, 6.920, 6.953
Wed May 17 16:08:46 EDT 2017, 0.140, 9, 5, 0.470, 5, 2, 68, 444, 25, 11, 21, 74, 14.363, 13.803
Wed May 17 16:09:26 EDT 2017, 0.200, 1, 3, 0.150, 3, 3, 85, 575, 98, 5, 24, 57, 38.660, 38.650
Wed May 17 16:09:31 EDT 2017, 0.700, 5, 7, 0.650, 8, 7, 40, 425, 53, 14, 49, 12, 4.363, 4.397
Wed May 17 16:09:55 EDT 2017, 0.950, 3, 9, 0.400, 5, 5, 17, 500, 75, 19, 12, 35, 23.640, 23.813
Wed May 17 16:10:09 EDT 2017, 0.450, 7, 5, 0.900, 1, 9, 62, 350, 30, 9, 37, 80, 12.593, 12.503
Wed May 17 16:10:26 EDT 2017, 0.330, 4, 6, 0.030, 7, 8, 96, 388, 86, 16, 6, 24, 17.123, 17.333
Wed May 17 16:11:11 EDT 2017, 0.830, 8, 1, 0.530, 2, 4, 51, 538, 41, 7, 31, 69, 43.957, 43.117
Wed May 17 16:11:21 EDT 2017, 0.580, 2, 4, 0.280, 4, 6, 29, 313, 64, 2, 18, 91, 9.410, 9.360
Wed May 17 16:11:26 EDT 2017, 0.080, 6, 8, 0.780, 9, 2, 74, 463, 19, 12, 43, 46, 5.260, 5.280
Wed May 17 16:11:29 EDT 2017, 0.110, 2, 7, 0.930, 6, 4, 37, 528, 11, 6, 32, 55, 2.407, 2.367
Wed May 17 16:11:39 EDT 2017, 0.610, 7, 2, 0.430, 1, 8, 82, 378, 56, 16, 7, 10, 9.877, 9.530
Wed May 17 16:11:49 EDT 2017, 0.860, 4, 4, 0.680, 4, 1, 60, 453, 33, 11, 45, 32, 9.383, 9.263
Wed May 17 16:11:55 EDT 2017, 0.360, 9, 9, 0.180, 8, 6, 15, 303, 78, 2, 20, 77, 5.743, 5.637
Wed May 17 16:12:05 EDT 2017, 0.480, 3, 1, 0.810, 5, 7, 48, 416, 22, 13, 39, 21, 9.747, 9.163
Wed May 17 16:12:23 EDT 2017, 0.980, 8, 6, 0.310, 9, 2, 93, 566, 67, 4, 14, 66, 17.240, 17.110
Wed May 17 16:12:38 EDT 2017, 0.730, 1, 8, 0.560, 7, 9, 71, 341, 44, 9, 26, 88, 14.317, 13.677
Wed May 17 16:13:54 EDT 2017, 0.230, 5, 3, 0.060, 2, 5, 26, 491, 89, 18, 1, 43, 73.527, 74.227
Wed May 17 16:13:58 EDT 2017, 0.170, 5, 8, 0.250, 1, 4, 43, 360, 27, 8, 4, 38, 3.643, 3.497
Wed May 17 16:16:01 EDT 2017, 0.670, 9, 4, 0.750, 5, 9, 88, 510, 72, 17, 29, 83, 114.750, 120.733
Wed May 17 16:16:49 EDT 2017, 0.920, 3, 2, 0.000, 7, 2, 65, 435, 50, 12, 17, 60, 47.113, 45.727
Wed May 17 16:16:53 EDT 2017, 0.420, 7, 6, 0.500, 3, 6, 20, 585, 95, 3, 42, 15, 4.063, 4.220
Wed May 17 16:17:15 EDT 2017, 0.300, 1, 3, 0.370, 9, 5, 54, 472, 16, 15, 23, 94, 21.697, 21.233
Wed May 17 16:17:23 EDT 2017, 0.800, 6, 7, 0.870, 4, 1, 99, 322, 61, 5, 48, 49, 6.903, 6.977
Wed May 17 16:17:32 EDT 2017, 0.550, 4, 5, 0.120, 2, 7, 77, 547, 39, 10, 10, 27, 9.100, 8.770
Wed May 17 16:22:13 EDT 2017, 0.050, 8, 1, 0.620, 6, 3, 32, 397, 84, 19, 35, 72, 273.817, 278.383
Wed May 17 16:22:19 EDT 2017, 0.030, 1, 9, 0.040, 4, 6, 55, 514, 43, 4, 49, 53, 5.510, 5.607
Wed May 17 16:23:30 EDT 2017, 0.530, 6, 5, 0.540, 9, 2, 10, 364, 88, 13, 24, 98, 68.437, 70.373
Wed May 17 16:24:16 EDT 2017, 0.780, 4, 2, 0.290, 6, 9, 33, 589, 20, 18, 36, 76, 45.377, 45.690
Wed May 17 16:24:26 EDT 2017, 0.280, 8, 7, 0.790, 2, 4, 78, 439, 65, 8, 11, 31, 9.500, 9.223
Wed May 17 16:25:14 EDT 2017, 0.410, 5, 4, 0.170, 5, 3, 67, 327, 54, 16, 30, 87, 47.383, 46.300
Wed May 17 16:25:31 EDT 2017, 0.910, 9, 8, 0.670, 1, 8, 22, 477, 99, 6, 5, 42, 15.407, 16.273
Wed May 17 16:25:32 EDT 2017, 0.660, 2, 6, 0.420, 3, 1, 44, 402, 32, 1, 42, 19, 0.657, 0.673
Wed May 17 16:28:12 EDT 2017, 0.160, 7, 1, 0.920, 8, 5, 89, 552, 77, 11, 17, 64, 158.177, 157.260
Wed May 17 16:28:23 EDT 2017, 0.220, 3, 6, 0.730, 9, 6, 61, 383, 48, 5, 14, 70, 10.540, 10.497
Wed May 17 16:29:18 EDT 2017, 0.720, 8, 2, 0.230, 5, 1, 16, 533, 93, 14, 39, 25, 53.453, 52.893
Wed May 17 16:29:30 EDT 2017, 0.970, 1, 4, 0.980, 3, 8, 39, 308, 26, 19, 2, 48, 12.573, 12.407
Wed May 17 16:30:05 EDT 2017, 0.470, 5, 9, 0.480, 7, 4, 84, 458, 71, 10, 27, 93, 33.757, 33.367
Wed May 17 16:30:24 EDT 2017, 0.340, 2, 1, 0.610, 1, 5, 72, 571, 37, 17, 8, 14, 18.873, 18.493
Wed May 17 16:30:51 EDT 2017, 0.840, 6, 5, 0.110, 6, 9, 27, 421, 82, 7, 33, 59, 25.393, 26.460
Wed May 17 16:30:53 EDT 2017, 0.590, 4, 7, 0.860, 8, 3, 50, 496, 15, 2, 21, 81, 1.937, 2.010
Wed May 17 16:31:13 EDT 2017, 0.090, 9, 3, 0.360, 4, 7, 95, 346, 60, 12, 46, 36, 19.840, 19.227
Wed May 17 16:31:45 EDT 2017, 0.060, 4, 2, 0.390, 2, 9, 13, 430, 63, 5, 28, 67, 31.347, 30.733
Wed May 17 16:31:49 EDT 2017, 0.560, 9, 7, 0.890, 6, 5, 58, 580, 18, 15, 3, 22, 4.047, 4.033
Wed May 17 16:32:04 EDT 2017, 0.810, 2, 9, 0.140, 8, 7, 81, 355, 85, 10, 41, 45, 14.263, 14.290
Wed May 17 16:32:10 EDT 2017, 0.310, 7, 4, 0.640, 4, 2, 36, 505, 40, 1, 16, 90, 5.197, 5.397
Wed May 17 16:32:18 EDT 2017, 0.440, 1, 5, 0.260, 7, 1, 24, 543, 74, 13, 47, 11, 8.147, 7.887
Wed May 17 16:32:28 EDT 2017, 0.940, 6, 1, 0.760, 3, 6, 69, 393, 29, 3, 22, 56, 9.253, 8.953
Wed May 17 16:33:38 EDT 2017, 0.690, 3, 3, 0.010, 1, 3, 92, 468, 96, 8, 35, 79, 68.087, 68.057
Wed May 17 16:33:49 EDT 2017, 0.190, 8, 8, 0.510, 5, 8, 47, 318, 51, 17, 10, 34, 10.667, 10.600
Wed May 17 16:34:10 EDT 2017, 0.130, 3, 5, 0.830, 7, 7, 19, 486, 68, 7, 7, 50, 19.867, 19.180
Wed May 17 16:34:21 EDT 2017, 0.630, 7, 9, 0.330, 2, 3, 64, 336, 23, 16, 32, 95, 11.517, 11.380
Wed May 17 16:35:21 EDT 2017, 0.880, 5, 7, 0.580, 4, 5, 86, 561, 91, 11, 19, 73, 56.430, 58.063
Wed May 17 16:35:25 EDT 2017, 0.380, 9, 3, 0.080, 9, 1, 41, 411, 46, 2, 44, 28, 3.120, 3.093
Wed May 17 16:35:55 EDT 2017, 0.250, 4, 8, 0.950, 3, 2, 30, 374, 57, 14, 13, 84, 28.990, 27.940
Wed May 17 16:35:57 EDT 2017, 0.750, 8, 4, 0.450, 8, 6, 75, 524, 12, 4, 38, 39, 2.187, 2.220
Wed May 17 16:36:13 EDT 2017, 0.500, 2, 2, 0.700, 6, 4, 98, 449, 79, 9, 0, 17, 16.090, 15.143
Wed May 17 16:36:47 EDT 2017, 0.000, 6, 6, 0.200, 1, 8, 53, 599, 34, 19, 25, 62, 32.903, 32.427
Wed May 17 16:37:16 EDT 2017, 0.000, 2, 5, 0.930, 3, 3, 21, 468, 28, 15, 15, 89, 27.357, 27.847
Wed May 17 16:37:23 EDT 2017, 0.500, 6, 9, 0.430, 8, 7, 66, 318, 73, 5, 40, 44, 6.233, 6.347
Wed May 17 16:37:24 EDT 2017, 0.750, 4, 7, 0.680, 5, 1, 88, 543, 50, 1, 2, 21, 1.237, 1.277
Wed May 17 16:38:53 EDT 2017, 0.250, 8, 2, 0.180, 1, 5, 43, 393, 95, 10, 27, 66, 87.517, 85.880
Wed May 17 16:38:54 EDT 2017, 0.380, 5, 8, 0.800, 6, 6, 10, 356, 16, 3, 9, 32, 0.893, 0.973
Wed May 17 16:39:58 EDT 2017, 0.880, 9, 3, 0.300, 2, 2, 55, 506, 61, 12, 34, 77, 63.240, 63.173
Wed May 17 16:40:59 EDT 2017, 0.630, 3, 1, 0.550, 4, 8, 77, 431, 39, 17, 21, 55, 60.940, 60.223
Wed May 17 16:41:05 EDT 2017, 0.130, 7, 6, 0.050, 9, 4, 32, 581, 84, 8, 46, 10, 5.507, 5.310
Wed May 17 16:41:11 EDT 2017, 0.190, 3, 2, 0.370, 8, 4, 26, 449, 11, 16, 49, 27, 5.603, 5.303
Wed May 17 16:41:38 EDT 2017, 0.690, 8, 6, 0.870, 4, 9, 71, 599, 56, 7, 24, 72, 26.133, 26.247
Wed May 17 16:41:42 EDT 2017, 0.940, 1, 9, 0.120, 1, 2, 94, 374, 33, 2, 37, 94, 3.423, 3.437
Wed May 17 16:42:26 EDT 2017, 0.440, 6, 4, 0.620, 6, 7, 49, 524, 78, 11, 12, 49, 43.193, 43.470
Wed May 17 16:42:32 EDT 2017, 0.310, 2, 5, 0.490, 3, 6, 15, 562, 22, 4, 30, 60, 5.313, 5.260
Wed May 17 16:42:54 EDT 2017, 0.810, 7, 1, 0.990, 7, 1, 60, 412, 67, 14, 5, 15, 22.263, 20.817
Wed May 17 16:43:25 EDT 2017, 0.560, 4, 3, 0.240, 9, 8, 83, 487, 44, 18, 43, 38, 30.737, 29.337
Wed May 17 16:43:58 EDT 2017, 0.060, 9, 7, 0.740, 5, 3, 38, 337, 89, 9, 18, 83, 30.513, 31.760
Wed May 17 16:44:17 EDT 2017, 0.100, 4, 7, 0.520, 1, 1, 69, 402, 98, 13, 7, 29, 18.077, 18.067
Wed May 17 16:44:49 EDT 2017, 0.600, 9, 2, 0.020, 5, 6, 24, 552, 53, 4, 32, 74, 30.257, 30.603
Wed May 17 16:45:28 EDT 2017, 0.850, 2, 4, 0.770, 7, 4, 46, 327, 75, 8, 19, 97, 38.887, 38.777
Wed May 17 16:45:42 EDT 2017, 0.350, 6, 9, 0.270, 3, 8, 91, 477, 30, 18, 44, 52, 13.247, 12.880
Wed May 17 16:47:16 EDT 2017, 0.470, 1, 1, 0.650, 8, 9, 57, 590, 87, 6, 13, 63, 89.433, 92.990
Wed May 17 16:47:23 EDT 2017, 0.970, 5, 5, 0.150, 4, 5, 12, 440, 42, 15, 38, 18, 7.550, 7.250
Wed May 17 16:47:41 EDT 2017, 0.720, 3, 8, 0.900, 2, 7, 35, 515, 64, 11, 1, 41, 16.790, 17.330
Wed May 17 16:47:43 EDT 2017, 0.220, 8, 3, 0.400, 6, 3, 80, 365, 19, 1, 26, 86, 2.010, 1.987
Wed May 17 16:48:39 EDT 2017, 0.160, 2, 9, 0.210, 6, 2, 74, 496, 81, 14, 29, 91, 53.743, 53.273
Wed May 17 16:48:44 EDT 2017, 0.660, 7, 5, 0.710, 1, 6, 29, 346, 36, 5, 4, 46, 5.270, 5.213
Wed May 17 16:49:02 EDT 2017, 0.910, 5, 3, 0.460, 3, 4, 52, 571, 58, 10, 41, 24, 17.137, 16.513
Wed May 17 16:49:11 EDT 2017, 0.410, 9, 7, 0.960, 8, 9, 97, 421, 13, 19, 16, 69, 8.293, 8.377
Wed May 17 16:49:26 EDT 2017, 0.280, 4, 4, 0.090, 4, 8, 63, 309, 92, 7, 48, 35, 14.083, 14.440
Wed May 17 16:50:00 EDT 2017, 0.780, 8, 8, 0.590, 9, 3, 18, 459, 47, 17, 23, 80, 32.677, 32.017
Wed May 17 16:50:27 EDT 2017, 0.530, 1, 6, 0.340, 7, 5, 40, 384, 70, 12, 35, 58, 26.577, 26.347
Wed May 17 16:50:29 EDT 2017, 0.030, 6, 2, 0.840, 2, 1, 85, 534, 25, 2, 10, 13, 1.370, 1.350
Wed May 17 16:51:00 EDT 2017, 0.050, 4, 9, 0.480, 9, 9, 45, 342, 68, 16, 23, 79, 30.750, 30.597
Wed May 17 16:51:05 EDT 2017, 0.550, 8, 4, 0.980, 5, 4, 90, 492, 23, 6, 48, 34, 4.530, 4.360
Wed May 17 16:51:07 EDT 2017, 0.800, 1, 2, 0.230, 3, 6, 67, 417, 91, 1, 11, 11, 1.677, 1.820
Wed May 17 16:51:30 EDT 2017, 0.300, 6, 6, 0.730, 7, 2, 22, 567, 46, 11, 36, 56, 22.843, 21.800
Wed May 17 16:51:42 EDT 2017, 0.420, 3, 3, 0.350, 2, 1, 33, 454, 57, 4, 5, 45, 11.433, 11.733
Wed May 17 16:51:47 EDT 2017, 0.920, 7, 8, 0.850, 6, 5, 78, 304, 12, 13, 30, 90, 4.723, 4.727
Wed May 17 16:53:09 EDT 2017, 0.670, 5, 5, 0.100, 8, 3, 56, 529, 80, 18, 17, 67, 81.453, 80.017
Wed May 17 16:53:20 EDT 2017, 0.170, 9, 1, 0.600, 4, 7, 11, 379, 35, 9, 42, 22, 10.720, 9.970
Wed May 17 16:53:31 EDT 2017, 0.240, 1, 7, 0.790, 4, 8, 50, 548, 63, 17, 39, 17, 11.057, 11.100
Wed May 17 16:53:39 EDT 2017, 0.740, 5, 3, 0.290, 9, 4, 95, 398, 18, 7, 14, 62, 7.033, 6.903
Wed May 17 16:54:00 EDT 2017, 0.990, 3, 5, 0.540, 7, 6, 73, 473, 85, 3, 27, 84, 19.963, 20.413
Wed May 17 16:54:06 EDT 2017, 0.490, 8, 9, 0.040, 2, 1, 28, 323, 40, 12, 2, 39, 6.163, 6.077
Wed May 17 16:54:57 EDT 2017, 0.360, 4, 1, 0.910, 5, 2, 39, 435, 74, 5, 33, 73, 49.957, 48.930
Wed May 17 16:55:07 EDT 2017, 0.860, 9, 6, 0.410, 1, 7, 84, 585, 29, 15, 8, 28, 9.653, 9.283
Wed May 17 16:55:45 EDT 2017, 0.610, 2, 8, 0.660, 3, 5, 62, 360, 96, 19, 45, 51, 36.830, 37.150
Wed May 17 16:56:37 EDT 2017, 0.110, 7, 4, 0.160, 8, 9, 17, 510, 51, 10, 20, 96, 49.753, 51.110
Wed May 17 16:56:59 EDT 2017, 0.080, 2, 2, 0.070, 7, 7, 93, 595, 49, 13, 3, 20, 21.340, 21.310
Wed May 17 16:57:12 EDT 2017, 0.580, 6, 7, 0.570, 2, 3, 48, 445, 94, 3, 28, 65, 12.880, 13.207
Wed May 17 16:57:23 EDT 2017, 0.830, 4, 9, 0.320, 5, 9, 25, 520, 26, 8, 16, 87, 10.130, 10.153
Wed May 17 16:58:01 EDT 2017, 0.330, 9, 4, 0.820, 9, 5, 70, 370, 71, 18, 41, 42, 37.460, 37.510
Wed May 17 16:58:12 EDT 2017, 0.460, 3, 6, 0.190, 3, 4, 81, 407, 37, 6, 22, 76, 10.607, 10.947
Wed May 17 16:59:51 EDT 2017, 0.960, 7, 1, 0.690, 8, 8, 36, 557, 82, 15, 47, 31, 96.723, 96.137
Wed May 17 16:59:57 EDT 2017, 0.710, 1, 3, 0.440, 6, 2, 14, 332, 15, 10, 9, 53, 5.677, 5.343
Wed May 17 17:00:03 EDT 2017, 0.210, 5, 8, 0.940, 1, 6, 59, 482, 60, 1, 34, 98, 5.217, 5.537
Wed May 17 17:00:33 EDT 2017, 0.140, 5, 4, 0.630, 2, 5, 98, 313, 43, 14, 31, 82, 29.417, 29.790
Wed May 17 17:00:42 EDT 2017, 0.640, 9, 8, 0.130, 6, 1, 53, 463, 88, 4, 6, 37, 8.053, 8.583
Wed May 17 17:00:44 EDT 2017, 0.890, 2, 6, 0.880, 9, 8, 31, 388, 21, 9, 44, 14, 1.520, 1.503
Wed May 17 17:03:14 EDT 2017, 0.390, 7, 2, 0.380, 4, 3, 76, 538, 66, 19, 19, 59, 146.020, 146.230
Wed May 17 17:03:27 EDT 2017, 0.270, 1, 7, 0.510, 7, 4, 87, 501, 54, 7, 37, 48, 11.757, 12.180
Wed May 17 17:06:08 EDT 2017, 0.770, 6, 3, 0.010, 3, 9, 42, 351, 99, 16, 12, 93, 159.197, 154.230
Wed May 17 17:07:08 EDT 2017, 0.520, 3, 1, 0.760, 1, 2, 19, 576, 32, 12, 25, 70, 59.243, 56.410
Wed May 17 17:07:12 EDT 2017, 0.020, 8, 5, 0.260, 5, 7, 64, 426, 77, 2, 0, 25, 3.517, 3.610
Wed May 17 17:07:24 EDT 2017, 0.030, 5, 1, 0.120, 5, 6, 34, 372, 14, 12, 43, 50, 12.127, 12.210
Wed May 17 17:07:44 EDT 2017, 0.530, 9, 5, 0.620, 9, 2, 79, 522, 59, 3, 18, 95, 18.183, 17.797
Wed May 17 17:07:56 EDT 2017, 0.780, 3, 8, 0.370, 7, 8, 57, 447, 37, 8, 31, 72, 11.497, 11.437
Wed May 17 17:08:44 EDT 2017, 0.280, 7, 3, 0.870, 3, 4, 12, 597, 82, 17, 6, 27, 47.457, 47.680
Wed May 17 17:08:59 EDT 2017, 0.400, 1, 6, 0.000, 6, 5, 45, 485, 25, 10, 25, 84, 14.070, 14.020
Wed May 17 17:09:54 EDT 2017, 0.900, 6, 2, 0.500, 2, 9, 90, 335, 70, 19, 0, 39, 53.657, 54.873
Wed May 17 17:10:05 EDT 2017, 0.650, 4, 4, 0.250, 4, 3, 68, 560, 48, 15, 37, 16, 10.973, 10.723
Wed May 17 17:10:21 EDT 2017, 0.150, 8, 9, 0.750, 8, 7, 23, 410, 93, 5, 12, 61, 14.507, 14.293
Wed May 17 17:10:44 EDT 2017, 0.210, 2, 4, 0.560, 9, 7, 40, 541, 31, 11, 15, 67, 22.373, 22.207
Wed May 17 17:10:46 EDT 2017, 0.710, 6, 8, 0.060, 4, 2, 85, 391, 76, 2, 40, 22, 1.973, 2.013
Wed May 17 17:10:57 EDT 2017, 0.960, 4, 6, 0.810, 2, 9, 62, 466, 54, 6, 3, 44, 10.557, 10.257
Wed May 17 17:15:41 EDT 2017, 0.460, 9, 1, 0.310, 7, 4, 17, 316, 99, 16, 28, 89, 274.953, 283.163
Wed May 17 17:15:42 EDT 2017, 0.340, 3, 9, 0.690, 1, 3, 51, 428, 20, 9, 9, 11, 1.073, 1.077
Wed May 17 17:16:43 EDT 2017, 0.840, 8, 5, 0.190, 6, 8, 96, 578, 65, 18, 34, 56, 59.783, 60.347
Wed May 17 17:17:30 EDT 2017, 0.590, 1, 2, 0.940, 8, 1, 74, 353, 42, 14, 21, 78, 46.973, 44.987
Wed May 17 17:17:39 EDT 2017, 0.090, 5, 7, 0.440, 3, 6, 29, 503, 87, 4, 46, 33, 8.530, 8.597
Wed May 17 17:18:45 EDT 2017, 0.120, 1, 8, 0.280, 2, 8, 82, 569, 79, 19, 26, 70, 65.963, 65.630
Wed May 17 17:18:51 EDT 2017, 0.620, 5, 4, 0.780, 7, 3, 37, 419, 34, 9, 1, 25, 5.870, 5.803
Wed May 17 17:19:13 EDT 2017, 0.870, 3, 2, 0.030, 9, 5, 14, 494, 56, 5, 39, 47, 20.797, 20.810
Wed May 17 17:19:19 EDT 2017, 0.370, 7, 6, 0.530, 5, 1, 59, 344, 11, 14, 14, 92, 6.363, 6.163
Wed May 17 17:19:21 EDT 2017, 0.490, 4, 5, 0.410, 8, 2, 93, 381, 90, 2, 45, 13, 1.777, 1.823
Wed May 17 17:19:38 EDT 2017, 0.990, 8, 9, 0.910, 4, 6, 48, 531, 45, 12, 20, 58, 16.870, 16.803
Wed May 17 17:20:13 EDT 2017, 0.740, 2, 7, 0.160, 1, 4, 26, 306, 68, 16, 32, 81, 34.317, 33.467
Wed May 17 17:20:20 EDT 2017, 0.240, 6, 3, 0.660, 6, 9, 71, 456, 23, 7, 7, 36, 6.187, 6.167
Wed May 17 17:21:03 EDT 2017, 0.180, 3, 6, 0.970, 6, 9, 88, 325, 96, 18, 11, 53, 42.927, 41.933
Wed May 17 17:22:31 EDT 2017, 0.680, 8, 1, 0.470, 2, 5, 43, 475, 51, 8, 36, 98, 85.393, 86.237
Wed May 17 17:22:49 EDT 2017, 0.930, 1, 3, 0.720, 4, 7, 20, 400, 73, 3, 23, 75, 17.283, 17.613
Wed May 17 17:22:55 EDT 2017, 0.430, 6, 8, 0.220, 9, 2, 65, 550, 28, 13, 48, 30, 6.230, 6.237
Wed May 17 17:23:13 EDT 2017, 0.310, 2, 2, 0.840, 3, 1, 99, 513, 85, 1, 17, 86, 16.537, 16.897
Wed May 17 17:23:21 EDT 2017, 0.810, 7, 7, 0.340, 8, 6, 54, 363, 40, 11, 42, 41, 8.150, 8.250
Wed May 17 17:23:31 EDT 2017, 0.560, 5, 9, 0.590, 5, 4, 31, 588, 62, 15, 4, 19, 9.760, 9.380
Wed May 17 17:23:37 EDT 2017, 0.060, 9, 4, 0.090, 1, 8, 76, 438, 17, 6, 29, 64, 5.877, 5.967
Wed May 17 17:23:55 EDT 2017, 0.040, 3, 6, 0.700, 8, 3, 10, 470, 63, 11, 41, 40, 17.920, 17.517
Wed May 17 17:24:00 EDT 2017, 0.540, 7, 1, 0.200, 3, 7, 55, 320, 18, 2, 16, 85, 4.980, 4.833
