# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, ladderQ_timing_secs
Sun Jul  2 11:53:52 EDT 2017, 0.330, 120, 22, 7, 12, 418, 3, 34, 17, 19, 1.263, 1.350
Sun Jul  2 11:54:05 EDT 2017, 0.830, 140, 27, 3, 23, 568, 12, 14, 2, 39, 13.253, 11.370
Sun Jul  2 11:58:41 EDT 2017, 0.580, 130, 25, 9, 28, 343, 17, 44, 24, 49, 275.107, 198.060
Sun Jul  2 11:58:51 EDT 2017, 0.080, 150, 20, 5, 17, 493, 8, 24, 9, 29, 9.610, 8.370
Sun Jul  2 11:59:02 EDT 2017, 0.110, 131, 23, 4, 8, 577, 12, 13, 9, 35, 11.063, 9.633
Sun Jul  2 11:59:03 EDT 2017, 0.610, 151, 28, 8, 19, 427, 2, 33, 24, 15, 0.383, 0.433
Sun Jul  2 11:59:09 EDT 2017, 0.860, 121, 26, 2, 25, 502, 7, 23, 1, 25, 6.037, 5.517
Sun Jul  2 12:03:20 EDT 2017, 0.360, 141, 21, 6, 14, 352, 17, 43, 16, 45, 250.847, 181.203
Sun Jul  2 12:03:41 EDT 2017, 0.480, 126, 27, 5, 28, 315, 14, 38, 12, 20, 21.197, 17.513
Sun Jul  2 12:03:45 EDT 2017, 0.980, 146, 22, 9, 17, 465, 5, 18, 27, 40, 3.533, 3.447
Sun Jul  2 12:04:34 EDT 2017, 0.730, 136, 20, 3, 11, 390, 9, 48, 5, 30, 48.527, 37.617
Sun Jul  2 12:04:41 EDT 2017, 0.230, 156, 25, 7, 22, 540, 19, 28, 20, 10, 6.990, 6.457
Sun Jul  2 12:06:59 EDT 2017, 0.170, 124, 21, 9, 21, 558, 11, 46, 14, 38, 138.050, 107.070
Sun Jul  2 12:07:00 EDT 2017, 0.670, 144, 26, 5, 10, 408, 1, 26, 29, 18, 0.240, 0.257
Sun Jul  2 12:07:09 EDT 2017, 0.920, 134, 29, 7, 15, 483, 6, 36, 7, 28, 9.327, 8.397
Sun Jul  2 12:07:34 EDT 2017, 0.420, 154, 24, 3, 26, 333, 15, 16, 22, 48, 24.560, 19.340
Sun Jul  2 12:07:42 EDT 2017, 0.300, 139, 25, 8, 18, 371, 13, 21, 10, 23, 7.610, 6.707
Sun Jul  2 12:07:58 EDT 2017, 0.800, 159, 20, 4, 29, 521, 4, 41, 25, 43, 15.980, 13.563
Sun Jul  2 12:08:01 EDT 2017, 0.550, 129, 23, 6, 23, 446, 8, 11, 3, 33, 2.530, 2.580
Sun Jul  2 12:08:17 EDT 2017, 0.050, 149, 28, 2, 12, 596, 18, 31, 18, 13, 16.070, 13.740
Sun Jul  2 12:08:26 EDT 2017, 0.030, 138, 21, 7, 29, 319, 7, 25, 1, 40, 9.497, 7.957
Sun Jul  2 12:09:16 EDT 2017, 0.530, 158, 26, 3, 18, 469, 16, 45, 16, 20, 49.620, 38.800
Sun Jul  2 12:09:17 EDT 2017, 0.780, 128, 29, 9, 12, 394, 12, 15, 9, 10, 0.787, 0.857
Sun Jul  2 12:09:20 EDT 2017, 0.280, 148, 24, 5, 23, 544, 2, 35, 24, 30, 2.090, 2.093
Sun Jul  2 12:09:31 EDT 2017, 0.410, 123, 25, 6, 9, 582, 9, 40, 5, 15, 11.103, 9.713
Sun Jul  2 12:10:27 EDT 2017, 0.910, 143, 20, 2, 20, 432, 19, 20, 20, 35, 55.497, 42.713
Sun Jul  2 12:12:22 EDT 2017, 0.660, 133, 22, 8, 26, 507, 14, 30, 13, 45, 115.140, 86.103
Sun Jul  2 12:12:23 EDT 2017, 0.160, 153, 27, 4, 15, 357, 4, 10, 28, 25, 0.377, 0.383
Sun Jul  2 12:12:40 EDT 2017, 0.220, 126, 24, 2, 16, 338, 6, 32, 3, 42, 16.850, 14.420
Sun Jul  2 12:12:43 EDT 2017, 0.720, 146, 29, 6, 27, 488, 15, 12, 18, 22, 3.443, 3.277
Sun Jul  2 12:12:50 EDT 2017, 0.970, 136, 27, 4, 22, 413, 10, 42, 11, 12, 6.310, 5.633
Sun Jul  2 12:12:50 EDT 2017, 0.470, 156, 22, 8, 11, 563, 1, 22, 26, 32, 0.400, 0.433
Sun Jul  2 12:12:52 EDT 2017, 0.340, 131, 28, 3, 19, 526, 8, 17, 0, 17, 1.763, 1.843
Sun Jul  2 12:14:43 EDT 2017, 0.840, 151, 23, 7, 8, 376, 17, 37, 15, 37, 110.477, 83.127
Sun Jul  2 12:16:22 EDT 2017, 0.590, 121, 20, 5, 13, 451, 13, 27, 7, 47, 98.687, 75.630
Sun Jul  2 12:16:25 EDT 2017, 0.090, 141, 25, 9, 24, 301, 3, 47, 22, 27, 2.713, 2.637
Sun Jul  2 12:18:32 EDT 2017, 0.060, 122, 29, 8, 24, 385, 17, 39, 25, 36, 126.463, 94.727
Sun Jul  2 12:18:34 EDT 2017, 0.560, 142, 24, 4, 13, 535, 7, 19, 10, 16, 1.747, 1.887
Sun Jul  2 12:18:37 EDT 2017, 0.810, 132, 22, 6, 18, 310, 3, 49, 17, 26, 3.340, 3.163
Sun Jul  2 12:19:41 EDT 2017, 0.310, 152, 27, 2, 29, 460, 12, 29, 2, 46, 63.820, 48.930
Sun Jul  2 12:19:49 EDT 2017, 0.440, 137, 23, 9, 15, 498, 19, 14, 29, 21, 8.173, 7.287
Sun Jul  2 12:20:22 EDT 2017, 0.940, 157, 28, 5, 26, 348, 10, 34, 14, 41, 32.073, 25.047
Sun Jul  2 12:20:27 EDT 2017, 0.690, 127, 26, 7, 21, 573, 5, 24, 21, 31, 4.840, 4.737
Sun Jul  2 12:20:41 EDT 2017, 0.190, 147, 21, 3, 10, 423, 15, 44, 6, 11, 14.313, 11.860
Sun Jul  2 12:21:23 EDT 2017, 0.120, 134, 26, 5, 11, 441, 16, 21, 27, 38, 41.697, 32.727
Sun Jul  2 12:21:29 EDT 2017, 0.620, 154, 21, 9, 22, 591, 6, 41, 12, 18, 6.150, 5.650
Sun Jul  2 12:21:30 EDT 2017, 0.870, 124, 24, 3, 28, 366, 1, 11, 19, 28, 0.200, 0.223
Sun Jul  2 12:22:35 EDT 2017, 0.370, 144, 29, 7, 17, 516, 11, 31, 4, 48, 65.663, 50.480
Sun Jul  2 12:24:47 EDT 2017, 0.250, 129, 20, 4, 25, 479, 18, 46, 23, 23, 131.070, 96.827
Sun Jul  2 12:25:04 EDT 2017, 0.750, 149, 25, 8, 14, 329, 9, 26, 8, 43, 16.183, 13.553
Sun Jul  2 12:25:11 EDT 2017, 0.500, 139, 28, 2, 9, 554, 4, 36, 16, 33, 7.530, 6.897
Sun Jul  2 12:25:13 EDT 2017, 0.000, 159, 23, 6, 20, 404, 13, 16, 1, 13, 1.683, 1.727
Sun Jul  2 12:25:31 EDT 2017, 0.000, 139, 26, 4, 26, 592, 19, 24, 14, 16, 17.290, 14.587
Sun Jul  2 12:26:17 EDT 2017, 0.500, 159, 21, 8, 15, 442, 9, 44, 29, 36, 46.330, 36.567
Sun Jul  2 12:26:21 EDT 2017, 0.750, 129, 24, 2, 9, 517, 5, 14, 7, 46, 4.107, 4.040
Sun Jul  2 12:26:47 EDT 2017, 0.250, 149, 29, 6, 20, 367, 14, 34, 22, 26, 25.110, 20.230
Sun Jul  2 12:31:31 EDT 2017, 0.380, 124, 20, 5, 12, 329, 16, 49, 10, 41, 281.510, 203.433
Sun Jul  2 12:31:36 EDT 2017, 0.880, 144, 25, 9, 23, 479, 7, 29, 25, 21, 4.677, 4.660
Sun Jul  2 12:31:36 EDT 2017, 0.630, 134, 27, 3, 29, 404, 2, 39, 3, 11, 0.323, 0.367
Sun Jul  2 12:31:52 EDT 2017, 0.130, 154, 22, 7, 18, 554, 12, 19, 18, 31, 15.967, 13.540
Sun Jul  2 12:32:35 EDT 2017, 0.190, 127, 29, 9, 13, 536, 18, 36, 8, 19, 42.350, 35.057
Sun Jul  2 12:32:41 EDT 2017, 0.690, 147, 24, 5, 24, 386, 8, 16, 23, 39, 5.837, 5.210
Sun Jul  2 12:32:55 EDT 2017, 0.940, 137, 22, 7, 19, 461, 3, 46, 1, 49, 13.590, 11.443
Sun Jul  2 12:33:10 EDT 2017, 0.440, 157, 27, 3, 8, 311, 13, 26, 16, 29, 15.473, 12.717
Sun Jul  2 12:33:21 EDT 2017, 0.310, 132, 23, 8, 22, 348, 15, 11, 12, 44, 10.740, 9.153
Sun Jul  2 12:33:27 EDT 2017, 0.810, 152, 28, 4, 11, 498, 6, 31, 27, 24, 5.987, 4.983
Sun Jul  2 12:33:28 EDT 2017, 0.560, 122, 25, 6, 16, 423, 1, 21, 5, 14, 0.150, 0.170
Sun Jul  2 12:35:15 EDT 2017, 0.060, 142, 20, 2, 27, 573, 11, 41, 20, 34, 106.847, 81.203
Sun Jul  2 12:35:28 EDT 2017, 0.090, 121, 24, 3, 21, 489, 10, 30, 21, 20, 13.073, 11.447
Sun Jul  2 12:35:39 EDT 2017, 0.590, 141, 29, 7, 10, 339, 19, 10, 6, 40, 10.183, 9.353
Sun Jul  2 12:37:29 EDT 2017, 0.840, 131, 27, 5, 16, 564, 15, 40, 28, 30, 109.597, 86.363
Sun Jul  2 12:37:30 EDT 2017, 0.340, 151, 22, 9, 27, 414, 5, 20, 13, 10, 0.437, 0.470
Sun Jul  2 12:37:34 EDT 2017, 0.470, 136, 28, 2, 18, 376, 8, 15, 17, 35, 4.140, 3.863
Sun Jul  2 12:37:57 EDT 2017, 0.970, 156, 23, 6, 29, 526, 17, 35, 2, 15, 22.143, 18.860
Sun Jul  2 12:38:10 EDT 2017, 0.720, 126, 21, 4, 24, 301, 12, 25, 24, 25, 12.817, 10.873
Sun Jul  2 12:38:19 EDT 2017, 0.220, 146, 26, 8, 13, 451, 3, 45, 9, 45, 9.017, 8.197
Sun Jul  2 12:38:28 EDT 2017, 0.160, 133, 21, 6, 9, 470, 9, 28, 15, 22, 9.643, 8.800
Sun Jul  2 12:42:49 EDT 2017, 0.660, 153, 26, 2, 20, 320, 18, 48, 0, 42, 258.673, 190.183
Sun Jul  2 12:43:09 EDT 2017, 0.910, 123, 29, 8, 25, 545, 14, 18, 23, 32, 19.730, 16.913
Sun Jul  2 12:43:10 EDT 2017, 0.410, 143, 24, 4, 14, 395, 4, 38, 8, 12, 0.907, 0.987
Sun Jul  2 12:43:35 EDT 2017, 0.280, 128, 25, 7, 28, 433, 6, 43, 19, 37, 25.127, 20.613
Sun Jul  2 12:43:52 EDT 2017, 0.780, 148, 20, 3, 17, 583, 16, 23, 4, 17, 15.910, 13.543
Sun Jul  2 12:44:11 EDT 2017, 0.530, 138, 23, 9, 11, 358, 11, 33, 26, 27, 19.253, 16.273
Sun Jul  2 12:44:12 EDT 2017, 0.030, 158, 28, 5, 22, 508, 2, 13, 11, 47, 0.593, 0.603
Sun Jul  2 12:44:42 EDT 2017, 0.050, 129, 22, 8, 16, 409, 14, 48, 27, 16, 30.080, 24.693
Sun Jul  2 12:44:48 EDT 2017, 0.550, 149, 27, 4, 27, 559, 4, 28, 12, 36, 5.240, 4.980
Sun Jul  2 12:45:33 EDT 2017, 0.800, 139, 29, 6, 21, 334, 9, 38, 19, 46, 44.530, 34.150
Sun Jul  2 12:45:55 EDT 2017, 0.300, 159, 24, 2, 10, 484, 19, 18, 4, 26, 21.560, 17.983
Sun Jul  2 12:46:26 EDT 2017, 0.420, 134, 26, 9, 19, 522, 11, 23, 23, 41, 30.523, 26.207
Sun Jul  2 12:46:28 EDT 2017, 0.920, 154, 21, 5, 8, 372, 2, 43, 8, 21, 1.067, 1.380
Sun Jul  2 12:46:28 EDT 2017, 0.670, 124, 23, 7, 13, 597, 7, 13, 15, 11, 0.430, 0.540
Sun Jul  2 12:47:37 EDT 2017, 0.170, 144, 28, 3, 24, 447, 16, 33, 0, 31, 67.427, 52.950
Sun Jul  2 12:47:39 EDT 2017, 0.240, 136, 24, 5, 28, 428, 13, 11, 25, 18, 2.057, 2.167
Sun Jul  2 12:47:43 EDT 2017, 0.740, 156, 29, 9, 17, 578, 3, 31, 10, 38, 3.647, 3.610
Sun Jul  2 12:47:59 EDT 2017, 0.990, 126, 26, 3, 12, 353, 8, 21, 17, 48, 15.723, 13.117
Sun Jul  2 12:49:56 EDT 2017, 0.490, 146, 21, 7, 23, 503, 17, 41, 2, 28, 115.917, 89.273
Sun Jul  2 12:51:13 EDT 2017, 0.360, 121, 27, 4, 9, 465, 10, 36, 29, 43, 76.827, 59.860
Sun Jul  2 12:51:13 EDT 2017, 0.860, 141, 22, 8, 20, 315, 1, 16, 14, 23, 0.203, 0.207
Sun Jul  2 12:51:20 EDT 2017, 0.610, 131, 20, 2, 26, 540, 6, 46, 21, 13, 6.293, 5.977
Sun Jul  2 12:51:54 EDT 2017, 0.110, 151, 25, 6, 15, 390, 15, 26, 6, 33, 34.093, 27.110
Sun Jul  2 12:51:55 EDT 2017, 0.080, 130, 28, 7, 11, 306, 5, 17, 3, 22, 0.707, 0.823
Sun Jul  2 12:54:13 EDT 2017, 0.580, 150, 23, 3, 22, 456, 14, 37, 18, 42, 137.537, 102.787
Sun Jul  2 12:55:24 EDT 2017, 0.830, 120, 21, 9, 28, 381, 19, 27, 11, 32, 70.807, 54.837
Sun Jul  2 12:55:34 EDT 2017, 0.330, 140, 26, 5, 17, 531, 10, 47, 26, 12, 9.647, 8.897
Sun Jul  2 12:55:40 EDT 2017, 0.450, 125, 22, 6, 25, 568, 3, 32, 0, 37, 5.243, 4.953
Sun Jul  2 12:55:42 EDT 2017, 0.950, 145, 27, 2, 14, 418, 12, 12, 15, 17, 1.703, 1.710
Sun Jul  2 12:57:29 EDT 2017, 0.700, 135, 25, 8, 8, 493, 17, 42, 7, 27, 106.333, 79.887
Sun Jul  2 12:57:41 EDT 2017, 0.200, 155, 20, 4, 19, 343, 7, 22, 22, 47, 11.843, 9.930
Sun Jul  2 12:57:47 EDT 2017, 0.140, 123, 27, 2, 23, 362, 4, 44, 1, 24, 5.080, 4.850
Sun Jul  2 12:58:47 EDT 2017, 0.640, 143, 22, 6, 12, 512, 13, 24, 16, 44, 59.630, 46.127
Sun Jul  2 13:00:52 EDT 2017, 0.890, 133, 24, 4, 18, 437, 18, 34, 9, 34, 125.637, 95.050
Sun Jul  2 13:00:54 EDT 2017, 0.390, 153, 29, 8, 29, 587, 8, 14, 24, 14, 0.923, 1.027
Sun Jul  2 13:00:55 EDT 2017, 0.270, 138, 20, 3, 15, 550, 1, 29, 5, 39, 0.907, 1.020
Sun Jul  2 13:01:15 EDT 2017, 0.770, 158, 25, 7, 26, 400, 11, 49, 20, 19, 20.363, 17.020
Sun Jul  2 13:01:37 EDT 2017, 0.520, 128, 28, 5, 21, 475, 16, 19, 13, 29, 21.593, 17.687
Sun Jul  2 13:02:01 EDT 2017, 0.020, 148, 23, 9, 10, 325, 6, 39, 28, 49, 23.417, 18.780
Sun Jul  2 13:02:44 EDT 2017, 0.020, 123, 28, 6, 27, 346, 11, 46, 7, 28, 43.150, 33.707
Sun Jul  2 13:02:47 EDT 2017, 0.520, 143, 23, 2, 16, 496, 2, 26, 22, 48, 2.533, 2.633
Sun Jul  2 13:03:13 EDT 2017, 0.770, 133, 20, 8, 11, 421, 7, 36, 0, 38, 25.527, 21.450
Sun Jul  2 13:03:19 EDT 2017, 0.270, 153, 25, 4, 22, 571, 16, 16, 15, 18, 6.330, 5.780
Sun Jul  2 13:03:49 EDT 2017, 0.400, 138, 24, 7, 8, 533, 14, 21, 11, 33, 28.880, 23.813
Sun Jul  2 13:03:50 EDT 2017, 0.900, 158, 29, 3, 19, 383, 4, 41, 26, 13, 0.970, 1.047
Sun Jul  2 13:03:52 EDT 2017, 0.650, 128, 27, 9, 24, 458, 9, 11, 4, 23, 1.537, 1.620
Sun Jul  2 13:05:42 EDT 2017, 0.150, 148, 22, 5, 13, 308, 18, 31, 19, 43, 108.600, 81.160
Sun Jul  2 13:05:44 EDT 2017, 0.210, 131, 25, 3, 17, 327, 10, 13, 13, 25, 2.380, 2.423
Sun Jul  2 13:05:46 EDT 2017, 0.710, 151, 20, 7, 28, 477, 1, 33, 28, 45, 1.400, 1.457
Sun Jul  2 13:05:51 EDT 2017, 0.960, 121, 22, 5, 23, 402, 5, 23, 5, 35, 5.333, 4.880
Sun Jul  2 13:06:18 EDT 2017, 0.460, 141, 27, 9, 12, 552, 15, 43, 20, 15, 25.503, 21.163
Sun Jul  2 13:07:50 EDT 2017, 0.340, 126, 21, 2, 20, 590, 12, 38, 9, 30, 91.823, 71.857
Sun Jul  2 13:07:50 EDT 2017, 0.840, 146, 26, 6, 9, 440, 3, 18, 24, 10, 0.270, 0.273
Sun Jul  2 13:08:08 EDT 2017, 0.590, 136, 28, 4, 15, 515, 8, 48, 2, 20, 17.597, 14.617
Sun Jul  2 13:09:19 EDT 2017, 0.090, 156, 23, 8, 26, 365, 17, 28, 17, 40, 69.120, 53.817
Sun Jul  2 13:09:19 EDT 2017, 0.120, 135, 20, 9, 22, 449, 2, 17, 16, 14, 0.317, 0.347
Sun Jul  2 13:10:32 EDT 2017, 0.620, 155, 25, 5, 11, 599, 12, 37, 1, 34, 73.270, 57.797
Sun Jul  2 13:12:03 EDT 2017, 0.870, 125, 28, 7, 17, 374, 17, 27, 23, 44, 89.867, 69.290
Sun Jul  2 13:12:24 EDT 2017, 0.370, 145, 23, 3, 28, 524, 7, 47, 8, 24, 20.977, 17.557
Sun Jul  2 13:12:44 EDT 2017, 0.490, 120, 26, 8, 14, 486, 5, 32, 19, 49, 19.743, 16.733
Sun Jul  2 13:12:50 EDT 2017, 0.990, 140, 21, 4, 25, 336, 14, 12, 4, 29, 5.173, 4.650
Sun Jul  2 13:14:12 EDT 2017, 0.740, 130, 24, 6, 19, 561, 19, 42, 27, 19, 81.517, 62.560
Sun Jul  2 13:14:28 EDT 2017, 0.240, 150, 29, 2, 8, 411, 10, 22, 12, 39, 16.143, 13.813
Sun Jul  2 13:14:28 EDT 2017, 0.180, 127, 23, 4, 13, 393, 1, 40, 21, 11, 0.230, 0.217
Sun Jul  2 13:14:41 EDT 2017, 0.680, 147, 28, 8, 24, 543, 11, 20, 6, 31, 12.777, 11.100
Sun Jul  2 13:15:52 EDT 2017, 0.930, 137, 26, 2, 29, 318, 15, 30, 29, 41, 70.247, 53.623
Sun Jul  2 13:15:53 EDT 2017, 0.430, 157, 21, 6, 18, 468, 6, 10, 14, 21, 0.770, 0.877
Sun Jul  2 13:16:00 EDT 2017, 0.310, 132, 29, 5, 26, 505, 4, 25, 18, 46, 7.060, 6.490
Sun Jul  2 13:16:42 EDT 2017, 0.810, 152, 24, 9, 15, 355, 13, 45, 3, 26, 41.850, 33.140
Sun Jul  2 13:16:51 EDT 2017, 0.560, 122, 22, 3, 10, 580, 18, 15, 25, 16, 8.243, 7.423
Sun Jul  2 13:17:14 EDT 2017, 0.060, 142, 27, 7, 21, 430, 8, 35, 10, 36, 22.833, 19.423
Sun Jul  2 13:17:40 EDT 2017, 0.040, 134, 22, 2, 15, 454, 16, 20, 25, 28, 26.440, 22.093
Sun Jul  2 13:18:09 EDT 2017, 0.540, 154, 27, 6, 26, 304, 7, 40, 10, 48, 27.460, 22.147
Sun Jul  2 13:18:10 EDT 2017, 0.790, 124, 25, 4, 21, 529, 2, 10, 17, 38, 0.407, 0.447
Sun Jul  2 13:18:19 EDT 2017, 0.290, 144, 20, 8, 10, 379, 12, 30, 2, 18, 9.607, 8.180
Sun Jul  2 13:21:48 EDT 2017, 0.410, 129, 29, 3, 23, 416, 19, 45, 28, 33, 207.893, 153.543
Sun Jul  2 13:21:51 EDT 2017, 0.910, 149, 24, 7, 12, 566, 9, 25, 13, 13, 2.837, 2.837
Sun Jul  2 13:21:55 EDT 2017, 0.660, 139, 21, 5, 18, 341, 4, 35, 21, 23, 3.280, 2.893
Sun Jul  2 13:22:15 EDT 2017, 0.160, 159, 26, 9, 29, 491, 14, 15, 6, 43, 19.047, 15.513
Sun Jul  2 13:23:43 EDT 2017, 0.230, 122, 20, 7, 25, 510, 15, 38, 27, 26, 84.980, 68.520
Sun Jul  2 13:23:50 EDT 2017, 0.730, 142, 25, 3, 14, 360, 6, 18, 12, 46, 5.920, 5.437
Sun Jul  2 13:23:52 EDT 2017, 0.980, 132, 28, 9, 8, 585, 1, 48, 19, 36, 1.677, 1.660
Sun Jul  2 13:23:57 EDT 2017, 0.480, 152, 23, 5, 19, 435, 10, 28, 4, 16, 5.150, 4.963
Sun Jul  2 13:24:09 EDT 2017, 0.350, 137, 27, 6, 11, 397, 18, 13, 23, 31, 11.477, 9.983
Sun Jul  2 13:24:12 EDT 2017, 0.850, 157, 22, 2, 22, 547, 8, 33, 8, 11, 3.147, 3.217
Sun Jul  2 13:24:13 EDT 2017, 0.600, 127, 24, 8, 27, 322, 3, 23, 15, 21, 0.733, 0.620
Sun Jul  2 13:26:25 EDT 2017, 0.100, 147, 29, 4, 16, 472, 13, 43, 0, 41, 130.757, 100.557
Sun Jul  2 13:26:29 EDT 2017, 0.070, 125, 25, 5, 10, 557, 7, 34, 3, 12, 3.660, 3.567
Sun Jul  2 13:26:43 EDT 2017, 0.570, 145, 20, 9, 21, 407, 17, 14, 18, 32, 13.630, 11.523
Sun Jul  2 13:29:32 EDT 2017, 0.820, 135, 23, 3, 27, 482, 12, 44, 11, 42, 168.227, 127.573
Sun Jul  2 13:29:33 EDT 2017, 0.320, 155, 28, 7, 16, 332, 3, 24, 26, 22, 0.700, 0.720
Sun Jul  2 13:29:56 EDT 2017, 0.450, 130, 21, 4, 29, 369, 10, 19, 7, 47, 22.027, 18.260
Sun Jul  2 13:31:38 EDT 2017, 0.950, 150, 26, 8, 18, 519, 19, 39, 22, 27, 102.477, 79.600
Sun Jul  2 13:31:54 EDT 2017, 0.700, 120, 29, 2, 13, 444, 15, 29, 14, 17, 15.627, 13.430
Sun Jul  2 13:32:24 EDT 2017, 0.200, 140, 24, 6, 24, 594, 5, 49, 29, 37, 29.637, 24.910
Sun Jul  2 13:32:25 EDT 2017, 0.130, 138, 27, 8, 20, 575, 6, 27, 5, 10, 0.967, 0.987
Sun Jul  2 13:34:34 EDT 2017, 0.630, 158, 22, 4, 9, 425, 16, 47, 20, 30, 126.933, 96.383
Sun Jul  2 13:34:55 EDT 2017, 0.880, 128, 20, 6, 14, 500, 11, 17, 12, 40, 20.147, 17.203
Sun Jul  2 13:34:56 EDT 2017, 0.380, 148, 25, 2, 25, 350, 2, 37, 27, 20, 0.797, 0.897
Sun Jul  2 13:35:55 EDT 2017, 0.260, 123, 23, 9, 17, 313, 9, 42, 1, 45, 58.710, 45.060
Sun Jul  2 13:36:18 EDT 2017, 0.760, 143, 28, 5, 28, 463, 18, 22, 16, 25, 22.950, 18.757
Sun Jul  2 13:36:26 EDT 2017, 0.510, 133, 26, 7, 23, 388, 13, 32, 9, 15, 8.273, 7.447
Sun Jul  2 13:36:28 EDT 2017, 0.010, 153, 21, 3, 12, 538, 4, 12, 24, 35, 1.183, 1.327
Sun Jul  2 13:36:38 EDT 2017, 0.000, 126, 24, 7, 21, 471, 10, 16, 23, 38, 10.390, 9.197
Sun Jul  2 13:36:39 EDT 2017, 0.500, 146, 29, 3, 10, 321, 1, 36, 8, 18, 0.217, 0.230
Sun Jul  2 13:36:43 EDT 2017, 0.750, 136, 26, 9, 16, 546, 5, 26, 15, 28, 4.087, 3.967
Sun Jul  2 13:41:17 EDT 2017, 0.250, 156, 21, 5, 27, 396, 15, 46, 0, 48, 272.777, 194.920
Sun Jul  2 13:41:34 EDT 2017, 0.380, 131, 28, 6, 13, 434, 12, 31, 27, 23, 16.863, 14.233
Sun Jul  2 13:41:35 EDT 2017, 0.880, 151, 23, 2, 24, 584, 3, 11, 12, 43, 0.977, 1.140
Sun Jul  2 13:42:06 EDT 2017, 0.630, 121, 20, 8, 19, 359, 8, 41, 19, 33, 30.070, 24.400
Sun Jul  2 13:42:12 EDT 2017, 0.130, 141, 25, 4, 8, 509, 17, 21, 4, 13, 5.853, 5.473
Sun Jul  2 13:43:54 EDT 2017, 0.190, 139, 22, 2, 12, 490, 11, 43, 29, 36, 102.400, 76.960
Sun Jul  2 13:43:55 EDT 2017, 0.690, 159, 27, 6, 23, 340, 2, 23, 14, 16, 0.307, 0.320
Sun Jul  2 13:44:04 EDT 2017, 0.940, 129, 29, 4, 28, 565, 6, 33, 21, 26, 8.970, 8.220
Sun Jul  2 13:44:23 EDT 2017, 0.440, 149, 24, 8, 17, 415, 16, 13, 6, 46, 18.663, 15.233
Sun Jul  2 13:44:39 EDT 2017, 0.320, 124, 26, 3, 26, 377, 14, 28, 25, 21, 16.280, 13.743
Sun Jul  2 13:44:58 EDT 2017, 0.820, 144, 21, 7, 15, 527, 4, 48, 10, 41, 19.300, 16.267
Sun Jul  2 13:45:03 EDT 2017, 0.570, 134, 23, 5, 9, 302, 9, 18, 17, 31, 4.893, 4.380
Sun Jul  2 13:45:14 EDT 2017, 0.070, 154, 28, 9, 20, 452, 18, 38, 2, 11, 10.227, 9.003
Sun Jul  2 13:45:16 EDT 2017, 0.100, 132, 27, 8, 28, 537, 1, 49, 1, 42, 1.860, 1.990
Sun Jul  2 13:45:27 EDT 2017, 0.600, 152, 22, 4, 17, 387, 11, 29, 16, 22, 10.980, 9.330
Sun Jul  2 13:45:42 EDT 2017, 0.850, 122, 24, 6, 11, 462, 15, 39, 9, 12, 14.407, 12.357
Sun Jul  2 13:45:45 EDT 2017, 0.350, 142, 29, 2, 22, 312, 6, 19, 24, 32, 2.963, 2.793
Sun Jul  2 13:45:46 EDT 2017, 0.470, 127, 20, 9, 8, 349, 4, 24, 5, 17, 0.907, 0.900
Sun Jul  2 13:47:48 EDT 2017, 0.970, 147, 25, 5, 19, 499, 13, 44, 20, 37, 121.710, 92.147
Sun Jul  2 13:48:18 EDT 2017, 0.720, 137, 28, 7, 25, 424, 18, 14, 13, 47, 29.197, 24.013
Sun Jul  2 13:48:36 EDT 2017, 0.220, 157, 23, 3, 14, 574, 8, 34, 28, 27, 17.487, 14.787
Sun Jul  2 13:48:36 EDT 2017, 0.160, 120, 29, 5, 18, 593, 2, 12, 7, 40, 0.587, 0.683
Sun Jul  2 13:48:50 EDT 2017, 0.660, 140, 24, 9, 29, 443, 12, 32, 22, 20, 13.547, 11.347
Sun Jul  2 13:48:55 EDT 2017, 0.910, 130, 21, 3, 24, 518, 17, 22, 14, 10, 5.193, 4.793
Sun Jul  2 13:49:09 EDT 2017, 0.410, 150, 26, 7, 13, 368, 7, 42, 29, 30, 13.697, 11.510
Sun Jul  2 13:49:11 EDT 2017, 0.290, 135, 22, 4, 21, 331, 5, 37, 3, 15, 2.013, 1.907
Sun Jul  2 13:49:26 EDT 2017, 0.790, 155, 27, 8, 10, 481, 14, 17, 18, 35, 14.660, 12.343
Sun Jul  2 13:58:08 EDT 2017, 0.540, 125, 25, 2, 15, 406, 19, 47, 11, 45, 519.860, 374.943
Sun Jul  2 13:58:21 EDT 2017, 0.040, 145, 20, 6, 26, 556, 9, 27, 26, 25, 13.473, 11.517
Sun Jul  2 13:59:27 EDT 2017, 0.050, 137, 29, 3, 9, 363, 15, 31, 9, 38, 65.947, 50.727
Sun Jul  2 13:59:28 EDT 2017, 0.550, 157, 24, 7, 20, 513, 6, 11, 24, 18, 0.677, 0.790
Sun Jul  2 13:59:29 EDT 2017, 0.800, 127, 21, 5, 26, 438, 1, 41, 2, 28, 0.910, 1.017
Sun Jul  2 13:59:59 EDT 2017, 0.300, 147, 26, 9, 15, 588, 10, 21, 17, 48, 29.950, 25.120
