# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, ladderQ_timing_secs
Sun Jul  2 10:13:14 EDT 2017, 0.810, 132, 22, 5, 12, 384, 5, 28, 19, 36, 7.093, 6.530
Sun Jul  2 10:13:47 EDT 2017, 0.310, 152, 27, 9, 23, 534, 15, 48, 4, 16, 32.173, 26.547
Sun Jul  2 10:16:02 EDT 2017, 0.440, 137, 21, 2, 9, 572, 17, 33, 23, 31, 134.723, 102.720
Sun Jul  2 10:16:03 EDT 2017, 0.940, 157, 26, 6, 20, 422, 7, 13, 8, 11, 0.387, 0.520
Sun Jul  2 10:16:06 EDT 2017, 0.690, 127, 29, 4, 26, 497, 3, 43, 16, 21, 2.760, 2.820
Sun Jul  2 10:16:30 EDT 2017, 0.190, 147, 24, 8, 15, 347, 12, 23, 1, 41, 23.363, 19.020
Sun Jul  2 10:17:57 EDT 2017, 0.120, 130, 28, 6, 16, 366, 18, 40, 25, 28, 86.947, 67.503
Sun Jul  2 10:18:23 EDT 2017, 0.620, 150, 23, 2, 27, 516, 9, 20, 10, 48, 25.687, 20.730
Sun Jul  2 10:18:30 EDT 2017, 0.870, 120, 21, 8, 22, 441, 4, 30, 18, 38, 6.930, 6.397
Sun Jul  2 10:18:32 EDT 2017, 0.370, 140, 26, 4, 11, 591, 13, 10, 3, 18, 1.860, 2.053
Sun Jul  2 10:19:35 EDT 2017, 0.250, 125, 24, 7, 19, 553, 16, 25, 29, 33, 63.097, 50.110
Sun Jul  2 10:19:39 EDT 2017, 0.750, 145, 29, 3, 8, 403, 6, 45, 14, 13, 2.930, 2.910
Sun Jul  2 10:19:39 EDT 2017, 0.500, 135, 27, 9, 13, 478, 1, 15, 21, 23, 0.180, 0.180
Sun Jul  2 10:20:33 EDT 2017, 0.000, 155, 22, 5, 24, 328, 11, 35, 6, 43, 53.790, 41.773
Sun Jul  2 10:20:46 EDT 2017, 0.000, 125, 25, 6, 18, 535, 8, 38, 24, 20, 12.843, 11.303
Sun Jul  2 10:21:29 EDT 2017, 0.500, 145, 20, 2, 29, 385, 17, 18, 9, 40, 43.273, 33.820
Sun Jul  2 10:22:53 EDT 2017, 0.750, 135, 23, 8, 23, 460, 12, 48, 17, 30, 83.687, 65.847
Sun Jul  2 10:22:54 EDT 2017, 0.250, 155, 28, 4, 12, 310, 3, 28, 2, 10, 0.413, 0.443
Sun Jul  2 10:22:56 EDT 2017, 0.370, 130, 21, 7, 21, 347, 5, 13, 28, 35, 1.600, 1.650
Sun Jul  2 10:23:11 EDT 2017, 0.870, 150, 26, 3, 10, 497, 15, 33, 13, 15, 15.220, 12.910
Sun Jul  2 10:23:19 EDT 2017, 0.620, 120, 29, 9, 15, 422, 10, 23, 20, 25, 7.913, 7.373
Sun Jul  2 10:23:21 EDT 2017, 0.120, 140, 24, 5, 26, 572, 1, 43, 5, 45, 1.993, 2.097
Sun Jul  2 10:23:27 EDT 2017, 0.180, 137, 28, 3, 28, 591, 9, 21, 26, 22, 5.927, 5.627
Sun Jul  2 10:27:20 EDT 2017, 0.680, 157, 23, 7, 17, 441, 18, 41, 11, 42, 230.653, 169.447
Sun Jul  2 10:27:29 EDT 2017, 0.930, 127, 21, 5, 11, 516, 14, 11, 18, 32, 9.033, 8.280
Sun Jul  2 10:27:30 EDT 2017, 0.430, 147, 26, 9, 22, 366, 4, 31, 3, 12, 0.883, 0.890
Sun Jul  2 10:27:58 EDT 2017, 0.310, 122, 24, 2, 8, 328, 6, 46, 22, 37, 27.850, 22.493
Sun Jul  2 10:28:10 EDT 2017, 0.810, 142, 29, 6, 19, 478, 16, 26, 7, 17, 11.853, 10.657
Sun Jul  2 10:28:38 EDT 2017, 0.560, 132, 27, 4, 25, 403, 11, 36, 15, 27, 28.093, 23.027
Sun Jul  2 10:28:40 EDT 2017, 0.060, 152, 22, 8, 14, 553, 2, 16, 0, 47, 1.127, 1.223
Sun Jul  2 10:28:54 EDT 2017, 0.090, 133, 23, 9, 12, 469, 18, 25, 3, 16, 13.647, 11.867
Sun Jul  2 10:29:21 EDT 2017, 0.590, 153, 28, 5, 23, 319, 8, 45, 18, 36, 27.070, 21.583
Sun Jul  2 10:29:23 EDT 2017, 0.840, 123, 25, 7, 28, 544, 3, 15, 10, 46, 1.957, 2.083
Sun Jul  2 10:30:03 EDT 2017, 0.340, 143, 20, 3, 17, 394, 13, 35, 25, 26, 40.017, 31.947
Sun Jul  2 10:32:37 EDT 2017, 0.470, 128, 29, 8, 26, 431, 15, 40, 6, 41, 152.470, 115.970
Sun Jul  2 10:32:39 EDT 2017, 0.970, 148, 24, 4, 15, 581, 6, 20, 21, 21, 2.510, 2.537
Sun Jul  2 10:32:39 EDT 2017, 0.720, 138, 22, 6, 9, 356, 1, 30, 14, 11, 0.177, 0.177
Sun Jul  2 10:32:43 EDT 2017, 0.220, 158, 27, 2, 20, 506, 11, 10, 29, 31, 3.267, 3.227
Sun Jul  2 10:33:37 EDT 2017, 0.150, 121, 20, 4, 21, 488, 19, 32, 4, 19, 53.640, 42.187
Sun Jul  2 10:33:41 EDT 2017, 0.650, 141, 25, 8, 10, 338, 9, 12, 19, 39, 3.593, 3.350
Sun Jul  2 10:34:21 EDT 2017, 0.900, 131, 27, 2, 16, 563, 5, 42, 12, 49, 40.217, 33.427
Sun Jul  2 10:34:41 EDT 2017, 0.400, 151, 22, 6, 27, 413, 14, 22, 27, 29, 19.487, 15.947
Sun Jul  2 10:35:16 EDT 2017, 0.280, 136, 26, 5, 13, 375, 17, 17, 1, 44, 35.123, 28.113
Sun Jul  2 10:35:27 EDT 2017, 0.780, 156, 21, 9, 24, 525, 7, 37, 16, 24, 11.043, 9.747
Sun Jul  2 10:35:28 EDT 2017, 0.530, 126, 23, 3, 19, 300, 2, 27, 8, 14, 0.293, 0.307
Sun Jul  2 10:36:52 EDT 2017, 0.030, 146, 28, 7, 8, 450, 12, 47, 23, 34, 83.820, 65.023
Sun Jul  2 10:36:53 EDT 2017, 0.040, 135, 20, 2, 25, 427, 3, 13, 8, 22, 0.583, 0.667
Sun Jul  2 10:38:34 EDT 2017, 0.540, 155, 25, 6, 14, 577, 13, 33, 23, 42, 100.447, 78.413
Sun Jul  2 10:39:08 EDT 2017, 0.790, 125, 28, 4, 9, 352, 17, 23, 0, 32, 34.337, 27.710
Sun Jul  2 10:39:13 EDT 2017, 0.290, 145, 23, 8, 20, 502, 8, 43, 15, 12, 4.793, 4.610
Sun Jul  2 10:39:15 EDT 2017, 0.420, 120, 26, 3, 11, 464, 1, 38, 11, 37, 1.457, 1.270
Sun Jul  2 10:39:17 EDT 2017, 0.920, 140, 21, 7, 22, 314, 10, 18, 26, 17, 2.087, 1.960
Sun Jul  2 10:41:38 EDT 2017, 0.670, 130, 24, 5, 28, 539, 15, 48, 4, 27, 139.930, 106.740
Sun Jul  2 10:41:49 EDT 2017, 0.170, 150, 29, 9, 17, 389, 6, 28, 19, 47, 11.343, 9.960
Sun Jul  2 10:41:55 EDT 2017, 0.230, 128, 22, 7, 16, 408, 4, 45, 13, 24, 5.557, 5.173
Sun Jul  2 10:43:09 EDT 2017, 0.730, 148, 27, 3, 27, 558, 14, 25, 28, 44, 73.637, 58.887
Sun Jul  2 10:44:46 EDT 2017, 0.980, 138, 25, 9, 21, 333, 19, 35, 6, 34, 96.160, 73.273
Sun Jul  2 10:44:47 EDT 2017, 0.480, 158, 20, 5, 10, 483, 9, 15, 21, 14, 1.473, 1.550
Sun Jul  2 10:44:49 EDT 2017, 0.360, 133, 28, 6, 24, 521, 2, 20, 10, 39, 1.047, 1.170
Sun Jul  2 10:45:08 EDT 2017, 0.860, 153, 23, 2, 13, 371, 12, 40, 25, 19, 19.207, 15.957
Sun Jul  2 10:45:17 EDT 2017, 0.610, 123, 21, 8, 18, 596, 16, 10, 2, 29, 8.753, 8.013
Sun Jul  2 10:45:46 EDT 2017, 0.110, 143, 26, 4, 29, 446, 7, 30, 17, 49, 28.597, 23.097
Sun Jul  2 10:46:01 EDT 2017, 0.080, 124, 27, 5, 19, 361, 13, 41, 16, 15, 14.543, 12.353
Sun Jul  2 10:46:04 EDT 2017, 0.580, 144, 22, 9, 8, 511, 4, 21, 1, 35, 2.837, 2.910
Sun Jul  2 10:46:59 EDT 2017, 0.830, 134, 20, 3, 14, 436, 9, 31, 24, 45, 54.993, 43.393
Sun Jul  2 10:47:06 EDT 2017, 0.330, 154, 25, 7, 25, 586, 18, 11, 9, 25, 7.067, 6.527
Sun Jul  2 10:47:53 EDT 2017, 0.450, 139, 24, 4, 16, 549, 11, 26, 20, 40, 46.597, 36.903
Sun Jul  2 10:47:54 EDT 2017, 0.950, 159, 29, 8, 27, 399, 1, 46, 5, 20, 0.460, 0.447
Sun Jul  2 10:47:54 EDT 2017, 0.700, 129, 26, 2, 22, 474, 6, 16, 27, 10, 0.530, 0.563
Sun Jul  2 10:48:53 EDT 2017, 0.200, 149, 21, 6, 11, 324, 16, 36, 12, 30, 58.657, 45.330
Sun Jul  2 10:48:58 EDT 2017, 0.140, 131, 26, 8, 9, 305, 14, 19, 22, 18, 4.283, 3.953
Sun Jul  2 10:49:15 EDT 2017, 0.640, 151, 21, 4, 20, 455, 5, 39, 7, 38, 16.597, 13.937
Sun Jul  2 10:50:08 EDT 2017, 0.890, 121, 23, 6, 26, 380, 10, 29, 29, 48, 52.790, 41.497
Sun Jul  2 10:53:45 EDT 2017, 0.390, 141, 28, 2, 15, 530, 19, 49, 14, 28, 216.383, 158.607
Sun Jul  2 10:55:44 EDT 2017, 0.260, 126, 22, 9, 29, 567, 12, 34, 18, 43, 118.250, 91.683
Sun Jul  2 10:55:45 EDT 2017, 0.760, 146, 27, 5, 18, 417, 3, 14, 3, 23, 0.363, 0.413
Sun Jul  2 10:55:49 EDT 2017, 0.510, 136, 29, 7, 12, 492, 7, 44, 26, 13, 4.283, 4.150
Sun Jul  2 10:56:25 EDT 2017, 0.010, 156, 24, 3, 23, 342, 17, 24, 11, 33, 35.383, 27.663
Sun Jul  2 10:56:25 EDT 2017, 0.020, 130, 29, 4, 14, 326, 1, 11, 27, 14, 0.133, 0.103
Sun Jul  2 10:56:53 EDT 2017, 0.520, 150, 24, 8, 25, 476, 10, 31, 12, 34, 27.847, 23.303
Sun Jul  2 10:57:59 EDT 2017, 0.770, 120, 22, 2, 20, 401, 15, 21, 20, 44, 65.603, 51.873
Sun Jul  2 10:58:09 EDT 2017, 0.270, 140, 27, 6, 9, 551, 6, 41, 5, 24, 10.553, 9.673
Sun Jul  2 10:58:22 EDT 2017, 0.400, 125, 23, 5, 23, 589, 3, 36, 23, 49, 12.507, 11.020
Sun Jul  2 10:58:30 EDT 2017, 0.900, 145, 28, 9, 12, 439, 13, 16, 8, 29, 7.637, 7.063
Sun Jul  2 10:59:51 EDT 2017, 0.650, 135, 26, 3, 17, 514, 18, 46, 16, 19, 80.730, 64.617
Sun Jul  2 11:00:04 EDT 2017, 0.150, 155, 21, 7, 28, 364, 8, 26, 1, 39, 13.687, 11.627
Sun Jul  2 11:00:05 EDT 2017, 0.210, 123, 26, 9, 27, 345, 2, 49, 25, 12, 0.583, 0.657
Sun Jul  2 11:00:46 EDT 2017, 0.710, 143, 21, 5, 16, 495, 12, 29, 10, 32, 40.003, 32.277
Sun Jul  2 11:03:44 EDT 2017, 0.960, 133, 24, 7, 10, 420, 16, 39, 18, 42, 177.623, 133.863
Sun Jul  2 11:03:47 EDT 2017, 0.460, 153, 29, 3, 21, 570, 7, 19, 3, 22, 2.760, 2.830
Sun Jul  2 11:03:58 EDT 2017, 0.330, 138, 20, 8, 13, 532, 5, 24, 29, 47, 11.093, 9.843
Sun Jul  2 11:04:58 EDT 2017, 0.830, 158, 25, 4, 24, 382, 14, 44, 14, 27, 59.190, 45.723
Sun Jul  2 11:05:03 EDT 2017, 0.580, 128, 27, 6, 29, 457, 19, 14, 22, 17, 5.407, 5.063
Sun Jul  2 11:05:31 EDT 2017, 0.080, 148, 22, 2, 18, 307, 9, 34, 7, 37, 27.487, 21.333
Sun Jul  2 11:06:24 EDT 2017, 0.110, 129, 21, 3, 8, 392, 11, 42, 4, 28, 51.900, 41.390
Sun Jul  2 11:06:26 EDT 2017, 0.610, 149, 26, 7, 19, 542, 2, 22, 19, 48, 1.977, 2.027
Sun Jul  2 11:06:35 EDT 2017, 0.860, 139, 28, 5, 25, 317, 6, 32, 11, 38, 9.377, 8.180
Sun Jul  2 11:06:38 EDT 2017, 0.360, 159, 23, 9, 14, 467, 16, 12, 26, 18, 2.797, 2.773
Sun Jul  2 11:07:25 EDT 2017, 0.490, 134, 25, 2, 27, 504, 13, 27, 0, 33, 46.277, 36.477
Sun Jul  2 11:07:27 EDT 2017, 0.990, 154, 20, 6, 16, 354, 4, 47, 15, 13, 1.687, 1.683
Sun Jul  2 11:07:32 EDT 2017, 0.740, 124, 22, 4, 11, 579, 9, 17, 7, 23, 5.340, 5.013
Sun Jul  2 11:10:42 EDT 2017, 0.240, 144, 27, 8, 22, 429, 18, 37, 22, 43, 189.770, 140.957
Sun Jul  2 11:10:49 EDT 2017, 0.180, 137, 24, 6, 21, 448, 12, 15, 2, 26, 6.083, 5.623
Sun Jul  2 11:10:56 EDT 2017, 0.680, 157, 29, 2, 10, 598, 3, 35, 17, 46, 7.677, 7.283
Sun Jul  2 11:11:08 EDT 2017, 0.930, 127, 27, 8, 15, 373, 8, 25, 9, 36, 11.573, 9.987
Sun Jul  2 11:11:58 EDT 2017, 0.430, 147, 22, 4, 26, 523, 17, 45, 24, 16, 49.003, 38.237
Sun Jul  2 11:12:56 EDT 2017, 0.300, 122, 28, 7, 18, 485, 15, 30, 6, 31, 57.877, 46.510
Sun Jul  2 11:12:56 EDT 2017, 0.800, 142, 23, 3, 29, 335, 5, 10, 21, 11, 0.227, 0.237
Sun Jul  2 11:13:22 EDT 2017, 0.550, 132, 20, 9, 23, 560, 10, 40, 13, 21, 25.977, 21.577
Sun Jul  2 11:14:17 EDT 2017, 0.050, 152, 25, 5, 12, 410, 19, 20, 28, 41, 54.377, 42.370
Sun Jul  2 11:14:19 EDT 2017, 0.040, 120, 23, 8, 29, 509, 5, 36, 14, 13, 2.187, 2.297
Sun Jul  2 11:14:32 EDT 2017, 0.540, 140, 28, 4, 18, 359, 15, 16, 29, 33, 12.417, 10.700
Sun Jul  2 11:17:00 EDT 2017, 0.790, 130, 26, 6, 13, 584, 10, 46, 6, 43, 147.157, 113.870
Sun Jul  2 11:17:00 EDT 2017, 0.290, 150, 21, 2, 24, 434, 1, 26, 21, 23, 0.413, 0.443
Sun Jul  2 11:17:04 EDT 2017, 0.410, 135, 27, 9, 10, 396, 8, 11, 10, 48, 3.937, 3.777
Sun Jul  2 11:18:15 EDT 2017, 0.910, 155, 22, 5, 21, 546, 17, 31, 25, 28, 70.227, 55.253
Sun Jul  2 11:18:21 EDT 2017, 0.660, 125, 20, 7, 26, 321, 13, 21, 2, 18, 5.667, 5.197
Sun Jul  2 11:18:28 EDT 2017, 0.160, 145, 25, 3, 15, 471, 3, 41, 17, 38, 6.963, 6.323
Sun Jul  2 11:18:29 EDT 2017, 0.220, 132, 21, 5, 17, 453, 7, 23, 8, 10, 1.040, 1.177
Sun Jul  2 11:19:31 EDT 2017, 0.720, 152, 26, 9, 28, 303, 16, 43, 23, 30, 61.683, 48.107
Sun Jul  2 11:19:43 EDT 2017, 0.970, 122, 29, 3, 22, 528, 11, 13, 0, 40, 11.140, 10.033
Sun Jul  2 11:19:44 EDT 2017, 0.470, 142, 24, 7, 11, 378, 2, 33, 15, 20, 0.703, 0.777
Sun Jul  2 11:21:35 EDT 2017, 0.350, 127, 25, 4, 20, 415, 9, 48, 12, 45, 111.150, 85.303
Sun Jul  2 11:22:28 EDT 2017, 0.850, 147, 20, 8, 9, 565, 18, 28, 27, 25, 52.953, 42.207
Sun Jul  2 11:22:43 EDT 2017, 0.600, 137, 23, 2, 14, 340, 14, 38, 4, 15, 14.997, 12.590
Sun Jul  2 11:22:45 EDT 2017, 0.100, 157, 28, 6, 25, 490, 4, 18, 19, 35, 1.820, 1.897
Sun Jul  2 11:23:42 EDT 2017, 0.070, 139, 27, 7, 23, 574, 16, 29, 20, 29, 56.233, 44.800
Sun Jul  2 11:24:37 EDT 2017, 0.570, 159, 22, 3, 12, 424, 6, 49, 5, 49, 54.810, 42.860
Sun Jul  2 11:24:37 EDT 2017, 0.820, 129, 24, 9, 17, 499, 1, 19, 28, 39, 0.503, 0.547
Sun Jul  2 11:24:49 EDT 2017, 0.320, 149, 29, 5, 28, 349, 11, 39, 13, 19, 11.683, 9.957
Sun Jul  2 11:27:52 EDT 2017, 0.440, 124, 20, 6, 15, 312, 18, 44, 16, 34, 181.900, 134.017
Sun Jul  2 11:27:55 EDT 2017, 0.940, 144, 25, 2, 26, 462, 8, 24, 1, 14, 2.383, 2.407
Sun Jul  2 11:27:58 EDT 2017, 0.690, 134, 28, 8, 20, 387, 4, 34, 24, 24, 2.460, 2.450
Sun Jul  2 11:28:18 EDT 2017, 0.190, 154, 23, 4, 9, 537, 13, 14, 9, 44, 20.003, 16.870
Sun Jul  2 11:29:30 EDT 2017, 0.130, 126, 29, 2, 11, 556, 17, 32, 15, 26, 72.403, 57.050
Sun Jul  2 11:29:34 EDT 2017, 0.630, 146, 24, 6, 22, 406, 7, 12, 0, 46, 3.687, 3.587
Sun Jul  2 11:29:38 EDT 2017, 0.880, 136, 21, 4, 27, 481, 2, 42, 22, 36, 3.617, 3.617
Sun Jul  2 11:29:41 EDT 2017, 0.380, 156, 26, 8, 16, 331, 12, 22, 7, 16, 2.853, 2.823
Sun Jul  2 11:30:08 EDT 2017, 0.260, 131, 22, 3, 24, 368, 19, 17, 18, 31, 26.690, 21.737
Sun Jul  2 11:30:12 EDT 2017, 0.760, 151, 27, 7, 13, 518, 10, 37, 3, 11, 4.453, 4.233
Sun Jul  2 11:30:15 EDT 2017, 0.510, 121, 25, 5, 8, 443, 5, 27, 26, 21, 2.730, 2.743
Sun Jul  2 11:34:50 EDT 2017, 0.010, 141, 20, 9, 19, 593, 14, 47, 11, 41, 274.173, 207.537
Sun Jul  2 11:34:54 EDT 2017, 0.010, 138, 22, 5, 9, 491, 2, 40, 12, 42, 4.267, 4.207
Sun Jul  2 11:34:59 EDT 2017, 0.510, 158, 27, 9, 20, 341, 12, 20, 27, 22, 4.343, 3.967
Sun Jul  2 11:35:12 EDT 2017, 0.760, 128, 25, 3, 25, 566, 16, 30, 4, 12, 12.643, 11.000
Sun Jul  2 11:35:13 EDT 2017, 0.260, 148, 20, 7, 14, 416, 7, 10, 19, 32, 1.523, 1.560
Sun Jul  2 11:35:15 EDT 2017, 0.380, 123, 29, 4, 28, 379, 5, 25, 8, 17, 1.153, 1.257
Sun Jul  2 11:38:03 EDT 2017, 0.880, 143, 24, 8, 17, 529, 14, 45, 23, 37, 168.533, 126.290
Sun Jul  2 11:38:47 EDT 2017, 0.630, 133, 21, 2, 12, 304, 19, 15, 1, 47, 42.750, 33.150
Sun Jul  2 11:39:04 EDT 2017, 0.130, 153, 26, 6, 23, 454, 9, 35, 16, 27, 16.957, 14.343
Sun Jul  2 11:39:04 EDT 2017, 0.200, 125, 20, 8, 21, 472, 1, 18, 10, 40, 0.463, 0.507
Sun Jul  2 11:39:18 EDT 2017, 0.700, 145, 25, 4, 10, 322, 11, 38, 25, 20, 13.387, 11.150
Sun Jul  2 11:39:23 EDT 2017, 0.950, 135, 28, 6, 16, 547, 15, 28, 2, 10, 5.257, 4.903
Sun Jul  2 11:39:43 EDT 2017, 0.450, 155, 23, 2, 27, 397, 6, 48, 17, 30, 19.107, 15.817
Sun Jul  2 11:39:44 EDT 2017, 0.320, 130, 27, 9, 18, 435, 3, 33, 14, 15, 0.867, 0.940
Sun Jul  2 11:39:56 EDT 2017, 0.820, 150, 22, 5, 29, 585, 13, 13, 29, 35, 12.403, 10.670
Sun Jul  2 11:45:20 EDT 2017, 0.570, 120, 24, 7, 24, 360, 18, 43, 6, 45, 323.713, 236.260
Sun Jul  2 11:45:27 EDT 2017, 0.070, 140, 29, 3, 13, 510, 8, 23, 21, 25, 6.220, 5.867
Sun Jul  2 11:45:45 EDT 2017, 0.100, 122, 26, 2, 14, 594, 12, 14, 18, 39, 18.230, 15.563
Sun Jul  2 11:45:47 EDT 2017, 0.600, 142, 21, 6, 25, 444, 3, 34, 3, 19, 1.763, 1.963
Sun Jul  2 11:45:59 EDT 2017, 0.850, 132, 23, 4, 19, 519, 8, 24, 26, 29, 11.263, 9.920
Sun Jul  2 11:49:59 EDT 2017, 0.350, 152, 28, 8, 8, 369, 17, 44, 11, 49, 239.433, 176.320
Sun Jul  2 11:50:46 EDT 2017, 0.480, 137, 22, 3, 22, 332, 15, 39, 15, 24, 46.920, 36.400
Sun Jul  2 11:50:52 EDT 2017, 0.980, 157, 27, 7, 11, 482, 5, 19, 0, 44, 5.883, 5.507
Sun Jul  2 11:52:03 EDT 2017, 0.730, 127, 29, 5, 16, 407, 10, 49, 22, 34, 70.217, 54.587
Sun Jul  2 11:52:19 EDT 2017, 0.230, 147, 24, 9, 27, 557, 19, 29, 7, 14, 16.627, 13.987
Sun Jul  2 11:54:03 EDT 2017, 0.170, 134, 28, 7, 26, 538, 11, 47, 17, 36, 103.373, 80.173
Sun Jul  2 11:54:04 EDT 2017, 0.670, 154, 23, 3, 15, 388, 2, 27, 2, 16, 0.357, 0.403
Sun Jul  2 11:54:15 EDT 2017, 0.920, 124, 20, 9, 9, 463, 6, 37, 24, 26, 11.573, 9.860
Sun Jul  2 11:54:43 EDT 2017, 0.420, 144, 25, 5, 20, 313, 16, 17, 9, 46, 27.653, 22.067
Sun Jul  2 11:54:53 EDT 2017, 0.290, 129, 24, 6, 12, 351, 14, 22, 20, 21, 9.307, 8.100
Sun Jul  2 11:55:06 EDT 2017, 0.790, 149, 29, 2, 23, 501, 4, 42, 5, 41, 13.620, 11.597
Sun Jul  2 11:55:09 EDT 2017, 0.540, 139, 26, 8, 29, 426, 9, 12, 28, 31, 2.577, 2.810
Sun Jul  2 11:55:23 EDT 2017, 0.040, 159, 21, 4, 18, 576, 18, 32, 13, 11, 13.507, 11.517
Sun Jul  2 11:55:34 EDT 2017, 0.060, 127, 28, 9, 24, 308, 7, 26, 29, 44, 11.233, 9.583
Sun Jul  2 11:57:00 EDT 2017, 0.560, 147, 23, 5, 13, 458, 16, 46, 14, 24, 85.293, 66.860
Sun Jul  2 11:57:02 EDT 2017, 0.810, 137, 21, 7, 18, 383, 11, 16, 22, 14, 1.820, 1.890
Sun Jul  2 11:57:05 EDT 2017, 0.310, 157, 26, 3, 29, 533, 2, 36, 7, 34, 2.213, 2.433
Sun Jul  2 11:57:21 EDT 2017, 0.430, 132, 24, 8, 15, 571, 9, 41, 25, 19, 16.750, 14.683
Sun Jul  2 11:58:12 EDT 2017, 0.930, 152, 29, 4, 26, 421, 19, 21, 10, 39, 50.433, 39.293
Sun Jul  2 12:00:43 EDT 2017, 0.680, 122, 27, 6, 21, 496, 14, 31, 18, 49, 149.460, 114.287
Sun Jul  2 12:00:44 EDT 2017, 0.180, 142, 22, 2, 10, 346, 4, 11, 3, 29, 0.730, 0.857
Sun Jul  2 12:01:01 EDT 2017, 0.240, 135, 25, 4, 11, 365, 6, 34, 24, 42, 17.477, 14.617
Sun Jul  2 12:01:08 EDT 2017, 0.740, 155, 20, 8, 22, 515, 15, 14, 9, 22, 6.333, 5.847
Sun Jul  2 12:01:18 EDT 2017, 0.990, 125, 22, 2, 28, 440, 10, 44, 16, 12, 9.907, 8.673
Sun Jul  2 12:01:19 EDT 2017, 0.490, 145, 27, 6, 17, 590, 1, 24, 1, 32, 0.503, 0.490
Sun Jul  2 12:01:22 EDT 2017, 0.370, 120, 21, 5, 25, 552, 8, 19, 27, 17, 3.070, 3.150
Sun Jul  2 12:03:36 EDT 2017, 0.870, 140, 26, 9, 14, 402, 17, 39, 12, 37, 133.413, 101.590
Sun Jul  2 12:05:09 EDT 2017, 0.620, 130, 29, 3, 8, 477, 13, 29, 20, 47, 92.757, 71.910
Sun Jul  2 12:05:12 EDT 2017, 0.120, 150, 24, 7, 19, 327, 3, 49, 5, 27, 3.193, 3.040
Sun Jul  2 12:08:07 EDT 2017, 0.090, 131, 20, 6, 28, 412, 17, 37, 6, 38, 174.517, 130.747
Sun Jul  2 12:08:09 EDT 2017, 0.590, 151, 25, 2, 17, 562, 7, 17, 21, 18, 1.907, 1.927
