# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Thu Jan 12 22:10:28 EST 2017, 1, 1, 0.250, 5, 8.47667, 0.0188562, 8.44203, 8.51131, 8.45, 8.45, 8.49, 8.49, 8.49, 10136, 0, 10136, 10136, 10136, 10136, 10136, 10136, 10136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4442302, 0, 4442302, 4442302, 4442302, 4442302, 4442302, 4442302, 4442302, 9836950, 0, 9836950, 9836950, 9836950, 9836950, 9836950, 9836950, 9836950
Thu Jan 12 22:12:33 EST 2017, 1, 2, 0.250, 5, 12.46, 0.113431, 12.2516, 12.6684, 12.3, 12.3, 12.53, 12.55, 12.55, 10596, 3.26599, 10590, 10602, 10592, 10592, 10596, 10600, 10600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4898579, 0, 4898579, 4898579, 4898579, 4898579, 4898579, 4898579, 4898579, 15795793, 0, 15795793, 15795793, 15795793, 15795793, 15795793, 15795793, 15795793
Thu Jan 12 22:14:39 EST 2017, 1, 5, 0.250, 5, 16.9933, 0.538537, 16.0039, 17.9827, 16.54, 16.54, 16.69, 17.75, 17.75, 12494.7, 1.88562, 12491.2, 12498.2, 12492, 12492, 12496, 12496, 12496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4995335, 0, 4995335, 4995335, 4995335, 4995335, 4995335, 4995335, 4995335, 22938223, 0, 22938223, 22938223, 22938223, 22938223, 22938223, 22938223, 22938223
Thu Jan 12 22:16:45 EST 2017, 1, 10, 0.250, 5, 19.0333, 0.857995, 17.4571, 20.6095, 17.82, 17.82, 19.63, 19.65, 19.65, 13937.3, 1.88562, 13933.8, 13940.8, 13936, 13936, 13936, 13940, 13940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998353, 0, 4998353, 4998353, 4998353, 4998353, 4998353, 4998353, 4998353, 24821748, 0, 24821748, 24821748, 24821748, 24821748, 24821748, 24821748, 24821748
Thu Jan 12 22:18:41 EST 2017, 1, 1, 0.000, 10, 16.0433, 0.0309121, 15.9865, 16.1001, 16, 16, 16.06, 16.07, 16.07, 12005.3, 3.77124, 11998.4, 12012.2, 12000, 12000, 12008, 12008, 12008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4941182, 0, 4941182, 4941182, 4941182, 4941182, 4941182, 4941182, 4941182, 19665420, 0, 19665420, 19665420, 19665420, 19665420, 19665420, 19665420, 19665420
Thu Jan 12 22:20:57 EST 2017, 1, 2, 0.000, 10, 25.1033, 1.43815, 22.4612, 27.7454, 23.07, 23.07, 26.08, 26.16, 26.16, 16305.3, 3.77124, 16298.4, 16312.2, 16300, 16300, 16308, 16308, 16308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4997858, 0, 4997858, 4997858, 4997858, 4997858, 4997858, 4997858, 4997858, 31595185, 0, 31595185, 31595185, 31595185, 31595185, 31595185, 31595185, 31595185
Thu Jan 12 22:23:13 EST 2017, 1, 5, 0.000, 10, 41.2667, 0.074087, 41.1306, 41.4028, 41.2, 41.2, 41.23, 41.37, 41.37, 60245.3, 1.88562, 60241.8, 60248.8, 60244, 60244, 60244, 60248, 60248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 45876533, 0, 45876533, 45876533, 45876533, 45876533, 45876533, 45876533, 45876533
Thu Jan 12 22:25:19 EST 2017, 1, 10, 0.000, 10, 43.9333, 0.450506, 43.1057, 44.7609, 43.3, 43.3, 44.19, 44.31, 44.31, 64577.3, 1.88562, 64573.8, 64580.8, 64576, 64576, 64576, 64580, 64580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 49642667, 0, 49642667, 49642667, 49642667, 49642667, 49642667, 49642667, 49642667
Thu Jan 12 22:26:50 EST 2017, 1, 1, 0.250, 10, 15.1933, 0.479884, 14.3117, 16.0749, 14.75, 14.75, 14.97, 15.86, 15.86, 11745.3, 1.88562, 11741.8, 11748.8, 11744, 11744, 11744, 11748, 11748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4939688, 0, 4939688, 4939688, 4939688, 4939688, 4939688, 4939688, 4939688, 19665658, 0, 19665658, 19665658, 19665658, 19665658, 19665658, 19665658, 19665658
Thu Jan 12 22:29:05 EST 2017, 1, 2, 0.250, 10, 27.11, 0.0920145, 26.941, 27.279, 27.04, 27.04, 27.05, 27.24, 27.24, 13565.3, 1.88562, 13561.8, 13568.8, 13564, 13564, 13564, 13568, 13568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4997392, 0, 4997392, 4997392, 4997392, 4997392, 4997392, 4997392, 4997392, 31595499, 0, 31595499, 31595499, 31595499, 31595499, 31595499, 31595499, 31595499
Thu Jan 12 22:30:46 EST 2017, 1, 5, 0.250, 10, 35.4367, 2.35715, 31.1063, 39.7671, 33.74, 33.74, 33.8, 38.77, 38.77, 56029.3, 1.88562, 56025.8, 56032.8, 56028, 56028, 56028, 56032, 56032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 45876650, 0, 45876650, 45876650, 45876650, 45876650, 45876650, 45876650, 45876650
Thu Jan 12 22:32:57 EST 2017, 1, 10, 0.250, 10, 42.3167, 1.49872, 39.5634, 45.07, 40.2, 40.2, 43.28, 43.47, 43.47, 59578.7, 1.88562, 59575.2, 59582.2, 59576, 59576, 59580, 59580, 59580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 49642679, 0, 49642679, 49642679, 49642679, 49642679, 49642679, 49642679, 49642679
Thu Jan 12 22:34:38 EST 2017, 1, 1, 0.000, 15, 23.54, 2.36179, 19.2011, 27.8789, 21.85, 21.85, 21.89, 26.88, 26.88, 14934.7, 3.77124, 14927.8, 14941.6, 14932, 14932, 14932, 14940, 14940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4993097, 0, 4993097, 4993097, 4993097, 4993097, 4993097, 4993097, 4993097, 29498829, 0, 29498829, 29498829, 29498829, 29498829, 29498829, 29498829, 29498829
Thu Jan 12 22:36:59 EST 2017, 1, 2, 0.000, 15, 46.1967, 0.00471405, 46.188, 46.2054, 46.19, 46.19, 46.2, 46.2, 46.2, 34026.7, 1.88562, 34023.2, 34030.2, 34024, 34024, 34028, 34028, 34028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998985, 0, 4998985, 4998985, 4998985, 4998985, 4998985, 4998985, 4998985, 47388550, 0, 47388550, 47388550, 47388550, 47388550, 47388550, 47388550, 47388550
Thu Jan 12 22:39:20 EST 2017, 1, 5, 0.000, 15, 62.97, 0.0707107, 62.8401, 63.0999, 62.92, 62.92, 62.92, 63.07, 63.07, 85673.3, 1.88562, 85669.8, 85676.8, 85672, 85672, 85672, 85676, 85676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 68813670, 0, 68813670, 68813670, 68813670, 68813670, 68813670, 68813670, 68813670
Thu Jan 12 22:41:25 EST 2017, 1, 10, 0.000, 15, 62.3767, 4.09888, 54.8465, 69.9069, 56.58, 56.58, 65.26, 65.29, 65.29, 91454.7, 1.88562, 91451.2, 91458.2, 91452, 91452, 91456, 91456, 91456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 74463747, 0, 74463747, 74463747, 74463747, 74463747, 74463747, 74463747, 74463747
Thu Jan 12 22:42:46 EST 2017, 1, 1, 0.250, 15, 22.92, 2.27439, 18.7417, 27.0983, 20.49, 20.49, 22.31, 25.96, 25.96, 14384, 0, 14384, 14384, 14384, 14384, 14384, 14384, 14384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4992618, 0, 4992618, 4992618, 4992618, 4992618, 4992618, 4992618, 4992618, 29498723, 0, 29498723, 29498723, 29498723, 29498723, 29498723, 29498723, 29498723
Thu Jan 12 22:45:07 EST 2017, 1, 2, 0.250, 15, 45.4433, 0.0124722, 45.4204, 45.4662, 45.43, 45.43, 45.44, 45.46, 45.46, 35814.7, 3.77124, 35807.8, 35821.6, 35812, 35812, 35812, 35820, 35820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998975, 0, 4998975, 4998975, 4998975, 4998975, 4998975, 4998975, 4998975, 47388283, 0, 47388283, 47388283, 47388283, 47388283, 47388283, 47388283, 47388283
Thu Jan 12 22:47:23 EST 2017, 1, 5, 0.250, 15, 53.58, 5.014, 44.3686, 62.7914, 47.6, 47.6, 53.27, 59.87, 59.87, 79370.7, 1.88562, 79367.2, 79374.2, 79368, 79368, 79372, 79372, 79372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 68813794, 0, 68813794, 68813794, 68813794, 68813794, 68813794, 68813794, 68813794
