# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, 2tHeap_timing_secs
Sun Jul  2 09:24:43 EDT 2017, 0.940, 157, 26, 6, 20, 422, 7, 13, 8, 11, 0.357, 0.367
Sun Jul  2 09:24:46 EDT 2017, 0.690, 127, 29, 4, 26, 497, 3, 43, 16, 21, 2.613, 1.240
Sun Jul  2 09:25:09 EDT 2017, 0.190, 147, 24, 8, 15, 347, 12, 23, 1, 41, 22.523, 2.373
Sun Jul  2 09:26:33 EDT 2017, 0.120, 130, 28, 6, 16, 366, 18, 40, 25, 28, 83.660, 3.660
Sun Jul  2 09:26:58 EDT 2017, 0.620, 150, 23, 2, 27, 516, 9, 20, 10, 48, 24.337, 3.017
Sun Jul  2 09:27:05 EDT 2017, 0.870, 120, 21, 8, 22, 441, 4, 30, 18, 38, 6.900, 1.790
Sun Jul  2 09:27:07 EDT 2017, 0.370, 140, 26, 4, 11, 591, 13, 10, 3, 18, 2.063, 1.043
Sun Jul  2 09:28:08 EDT 2017, 0.250, 125, 24, 7, 19, 553, 16, 25, 29, 33, 60.583, 3.803
Sun Jul  2 09:28:11 EDT 2017, 0.750, 145, 29, 3, 8, 403, 6, 45, 14, 13, 2.950, 1.193
Sun Jul  2 09:28:11 EDT 2017, 0.500, 135, 27, 9, 13, 478, 1, 15, 21, 23, 0.207, 0.240
Sun Jul  2 17:56:28 EDT 2017, 0.300, 135, 28, 3, 12, 445, 11, 41, 12, 33, 58.687, 4.377
Sun Jul  2 17:56:29 EDT 2017, 0.800, 155, 23, 7, 23, 595, 1, 21, 27, 13, 0.227, 0.290
Sun Jul  2 17:56:34 EDT 2017, 0.550, 125, 21, 5, 28, 370, 6, 31, 5, 23, 5.250, 1.347
Sun Jul  2 17:56:46 EDT 2017, 0.050, 145, 26, 9, 17, 520, 15, 11, 20, 43, 12.133, 1.870
Sun Jul  2 17:56:51 EDT 2017, 0.030, 136, 23, 4, 24, 394, 9, 47, 4, 10, 4.477, 1.153
Sun Jul  2 17:57:47 EDT 2017, 0.530, 156, 28, 8, 13, 544, 19, 27, 19, 30, 55.377, 3.930
Sun Jul  2 17:59:25 EDT 2017, 0.780, 126, 25, 2, 18, 319, 14, 37, 11, 40, 97.703, 4.057
Sun Jul  2 17:59:26 EDT 2017, 0.280, 146, 20, 6, 29, 469, 4, 17, 26, 20, 1.027, 0.783
Sun Jul  2 17:59:41 EDT 2017, 0.400, 121, 29, 5, 15, 506, 7, 22, 0, 45, 15.143, 2.197
Sun Jul  2 18:00:35 EDT 2017, 0.900, 141, 24, 9, 26, 356, 16, 42, 15, 25, 53.583, 3.047
Sun Jul  2 18:00:38 EDT 2017, 0.650, 131, 21, 3, 21, 581, 12, 12, 7, 15, 2.203, 0.973
Sun Jul  2 18:00:39 EDT 2017, 0.150, 151, 26, 7, 10, 431, 2, 32, 22, 35, 1.497, 0.863
Sun Jul  2 18:00:40 EDT 2017, 0.220, 128, 20, 9, 11, 412, 8, 14, 2, 12, 0.757, 0.510
Sun Jul  2 18:02:40 EDT 2017, 0.720, 148, 25, 5, 22, 562, 18, 34, 17, 32, 119.343, 5.717
Sun Jul  2 18:03:11 EDT 2017, 0.970, 138, 27, 7, 28, 337, 13, 24, 9, 42, 30.753, 2.507
Sun Jul  2 18:03:14 EDT 2017, 0.470, 158, 22, 3, 17, 487, 3, 44, 24, 22, 2.860, 1.303
Sun Jul  2 18:03:45 EDT 2017, 0.340, 133, 26, 8, 25, 450, 6, 39, 5, 47, 30.230, 3.243
Sun Jul  2 18:03:55 EDT 2017, 0.840, 153, 21, 4, 14, 300, 15, 19, 20, 27, 10.663, 1.557
Sun Jul  2 18:04:20 EDT 2017, 0.590, 123, 23, 6, 9, 525, 10, 49, 13, 17, 24.503, 2.613
Sun Jul  2 18:04:21 EDT 2017, 0.090, 143, 28, 2, 20, 375, 1, 29, 28, 37, 0.647, 0.607
Sun Jul  2 18:04:38 EDT 2017, 0.060, 122, 25, 3, 28, 309, 19, 18, 27, 26, 16.707, 1.697
Sun Jul  2 18:06:08 EDT 2017, 0.560, 142, 20, 7, 17, 459, 10, 38, 12, 46, 90.127, 5.107
Sun Jul  2 18:06:15 EDT 2017, 0.810, 132, 22, 5, 12, 384, 5, 28, 19, 36, 6.870, 1.610
Sun Jul  2 18:06:47 EDT 2017, 0.310, 152, 27, 9, 23, 534, 15, 48, 4, 16, 31.170, 2.997
Sun Jul  2 18:08:57 EDT 2017, 0.440, 137, 21, 2, 9, 572, 17, 33, 23, 31, 129.517, 5.793
Sun Jul  2 18:08:57 EDT 2017, 0.940, 157, 26, 6, 20, 422, 7, 13, 8, 11, 0.477, 0.463
Sun Jul  2 18:09:00 EDT 2017, 0.690, 127, 29, 4, 26, 497, 3, 43, 16, 21, 2.640, 1.273
Sun Jul  2 18:09:23 EDT 2017, 0.190, 147, 24, 8, 15, 347, 12, 23, 1, 41, 22.557, 2.230
Sun Jul  2 18:10:47 EDT 2017, 0.120, 130, 28, 6, 16, 366, 18, 40, 25, 28, 83.713, 3.593
Sun Jul  2 18:11:11 EDT 2017, 0.620, 150, 23, 2, 27, 516, 9, 20, 10, 48, 24.433, 3.130
Sun Jul  2 18:11:18 EDT 2017, 0.870, 120, 21, 8, 22, 441, 4, 30, 18, 38, 6.657, 1.657
Sun Jul  2 18:11:20 EDT 2017, 0.370, 140, 26, 4, 11, 591, 13, 10, 3, 18, 1.980, 0.927
Sun Jul  2 18:12:21 EDT 2017, 0.250, 125, 24, 7, 19, 553, 16, 25, 29, 33, 60.687, 3.860
Sun Jul  2 18:12:24 EDT 2017, 0.750, 145, 29, 3, 8, 403, 6, 45, 14, 13, 2.980, 1.097
Sun Jul  2 18:12:25 EDT 2017, 0.500, 135, 27, 9, 13, 478, 1, 15, 21, 23, 0.230, 0.327
Sun Jul  2 18:13:17 EDT 2017, 0.000, 155, 22, 5, 24, 328, 11, 35, 6, 43, 51.867, 3.410
Sun Jul  2 18:13:30 EDT 2017, 0.000, 125, 25, 6, 18, 535, 8, 38, 24, 20, 12.643, 2.120
Sun Jul  2 18:14:12 EDT 2017, 0.500, 145, 20, 2, 29, 385, 17, 18, 9, 40, 41.583, 2.907
Sun Jul  2 18:15:32 EDT 2017, 0.750, 135, 23, 8, 23, 460, 12, 48, 17, 30, 80.540, 4.550
Sun Jul  2 18:15:33 EDT 2017, 0.250, 155, 28, 4, 12, 310, 3, 28, 2, 10, 0.350, 0.387
Sun Jul  2 18:15:35 EDT 2017, 0.370, 130, 21, 7, 21, 347, 5, 13, 28, 35, 1.580, 0.870
Sun Jul  2 18:15:50 EDT 2017, 0.870, 150, 26, 3, 10, 497, 15, 33, 13, 15, 14.737, 2.037
Sun Jul  2 18:15:58 EDT 2017, 0.620, 120, 29, 9, 15, 422, 10, 23, 20, 25, 7.760, 1.520
Sun Jul  2 18:16:00 EDT 2017, 0.120, 140, 24, 5, 26, 572, 1, 43, 5, 45, 2.057, 1.493
Sun Jul  2 18:16:06 EDT 2017, 0.180, 137, 28, 3, 28, 591, 9, 21, 26, 22, 5.903, 1.553
Sun Jul  2 18:19:49 EDT 2017, 0.680, 157, 23, 7, 17, 441, 18, 41, 11, 42, 223.097, 7.200
Sun Jul  2 18:19:58 EDT 2017, 0.930, 127, 21, 5, 11, 516, 14, 11, 18, 32, 8.777, 1.643
Sun Jul  2 18:19:59 EDT 2017, 0.430, 147, 26, 9, 22, 366, 4, 31, 3, 12, 0.680, 0.487
Sun Jul  2 18:20:27 EDT 2017, 0.310, 122, 24, 2, 8, 328, 6, 46, 22, 37, 27.220, 3.593
Sun Jul  2 18:20:38 EDT 2017, 0.810, 142, 29, 6, 19, 478, 16, 26, 7, 17, 11.500, 1.727
Sun Jul  2 18:21:06 EDT 2017, 0.560, 132, 27, 4, 25, 403, 11, 36, 15, 27, 27.257, 2.640
Sun Jul  2 18:21:07 EDT 2017, 0.060, 152, 22, 8, 14, 553, 2, 16, 0, 47, 1.270, 1.070
Sun Jul  2 18:21:21 EDT 2017, 0.090, 133, 23, 9, 12, 469, 18, 25, 3, 16, 13.313, 1.773
Sun Jul  2 18:21:47 EDT 2017, 0.590, 153, 28, 5, 23, 319, 8, 45, 18, 36, 26.130, 2.567
Sun Jul  2 18:21:49 EDT 2017, 0.840, 123, 25, 7, 28, 544, 3, 15, 10, 46, 1.750, 0.930
Sun Jul  2 18:22:28 EDT 2017, 0.340, 143, 20, 3, 17, 394, 13, 35, 25, 26, 38.500, 2.980
Sun Jul  2 18:24:55 EDT 2017, 0.470, 128, 29, 8, 26, 431, 15, 40, 6, 41, 146.947, 5.950
Sun Jul  2 18:24:58 EDT 2017, 0.970, 148, 24, 4, 15, 581, 6, 20, 21, 21, 2.723, 1.217
Sun Jul  2 18:24:58 EDT 2017, 0.720, 138, 22, 6, 9, 356, 1, 30, 14, 11, 0.167, 0.217
Sun Jul  2 18:25:01 EDT 2017, 0.220, 158, 27, 2, 20, 506, 11, 10, 29, 31, 3.207, 1.110
Sun Jul  2 18:25:53 EDT 2017, 0.150, 121, 20, 4, 21, 488, 19, 32, 4, 19, 51.597, 3.183
Sun Jul  2 18:25:57 EDT 2017, 0.650, 141, 25, 8, 10, 338, 9, 12, 19, 39, 3.220, 0.977
Sun Jul  2 18:26:36 EDT 2017, 0.900, 131, 27, 2, 16, 563, 5, 42, 12, 49, 38.817, 4.217
Sun Jul  2 18:26:55 EDT 2017, 0.400, 151, 22, 6, 27, 413, 14, 22, 27, 29, 18.697, 2.120
Sun Jul  2 18:27:29 EDT 2017, 0.280, 136, 26, 5, 13, 375, 17, 17, 1, 44, 33.727, 2.583
Sun Jul  2 18:27:40 EDT 2017, 0.780, 156, 21, 9, 24, 525, 7, 37, 16, 24, 10.797, 2.210
Sun Jul  2 18:27:40 EDT 2017, 0.530, 126, 23, 3, 19, 300, 2, 27, 8, 14, 0.317, 0.317
Sun Jul  2 18:29:01 EDT 2017, 0.030, 146, 28, 7, 8, 450, 12, 47, 23, 34, 80.650, 4.663
Sun Jul  2 18:29:02 EDT 2017, 0.040, 135, 20, 2, 25, 427, 3, 13, 8, 22, 0.537, 0.480
Sun Jul  2 18:30:39 EDT 2017, 0.540, 155, 25, 6, 14, 577, 13, 33, 23, 42, 96.887, 5.597
Sun Jul  2 18:31:12 EDT 2017, 0.790, 125, 28, 4, 9, 352, 17, 23, 0, 32, 33.343, 2.357
Sun Jul  2 18:31:17 EDT 2017, 0.290, 145, 23, 8, 20, 502, 8, 43, 15, 12, 4.550, 1.227
Sun Jul  2 18:31:18 EDT 2017, 0.420, 120, 26, 3, 11, 464, 1, 38, 11, 37, 1.167, 1.033
Sun Jul  2 18:31:21 EDT 2017, 0.920, 140, 21, 7, 22, 314, 10, 18, 26, 17, 2.207, 0.830
Sun Jul  2 18:33:36 EDT 2017, 0.670, 130, 24, 5, 28, 539, 15, 48, 4, 27, 134.427, 5.760
Sun Jul  2 18:33:47 EDT 2017, 0.170, 150, 29, 9, 17, 389, 6, 28, 19, 47, 10.963, 1.940
Sun Jul  2 18:33:52 EDT 2017, 0.230, 128, 22, 7, 16, 408, 4, 45, 13, 24, 5.223, 1.463
Sun Jul  2 18:35:03 EDT 2017, 0.730, 148, 27, 3, 27, 558, 14, 25, 28, 44, 70.980, 4.580
Sun Jul  2 18:36:36 EDT 2017, 0.980, 138, 25, 9, 21, 333, 19, 35, 6, 34, 92.403, 3.880
Sun Jul  2 18:36:38 EDT 2017, 0.480, 158, 20, 5, 10, 483, 9, 15, 21, 14, 1.340, 0.847
Sun Jul  2 18:36:39 EDT 2017, 0.360, 133, 28, 6, 24, 521, 2, 20, 10, 39, 1.070, 0.753
Sun Jul  2 18:36:57 EDT 2017, 0.860, 153, 23, 2, 13, 371, 12, 40, 25, 19, 18.470, 2.127
Sun Jul  2 18:37:06 EDT 2017, 0.610, 123, 21, 8, 18, 596, 16, 10, 2, 29, 8.657, 1.720
Sun Jul  2 18:37:34 EDT 2017, 0.110, 143, 26, 4, 29, 446, 7, 30, 17, 49, 27.440, 3.107
Sun Jul  2 18:37:48 EDT 2017, 0.080, 124, 27, 5, 19, 361, 13, 41, 16, 15, 14.077, 1.810
Sun Jul  2 18:37:52 EDT 2017, 0.580, 144, 22, 9, 8, 511, 4, 21, 1, 35, 3.343, 2.160
Sun Jul  2 18:38:46 EDT 2017, 0.830, 134, 20, 3, 14, 436, 9, 31, 24, 45, 53.290, 3.970
Sun Jul  2 18:38:53 EDT 2017, 0.330, 154, 25, 7, 25, 586, 18, 11, 9, 25, 6.710, 1.443
Sun Jul  2 18:39:38 EDT 2017, 0.450, 139, 24, 4, 16, 549, 11, 26, 20, 40, 45.187, 3.920
Sun Jul  2 18:39:39 EDT 2017, 0.950, 159, 29, 8, 27, 399, 1, 46, 5, 20, 0.460, 0.520
Sun Jul  2 18:39:40 EDT 2017, 0.700, 129, 26, 2, 22, 474, 6, 16, 27, 10, 0.550, 0.500
Sun Jul  2 18:40:36 EDT 2017, 0.200, 149, 21, 6, 11, 324, 16, 36, 12, 30, 56.407, 3.250
Sun Jul  2 18:40:40 EDT 2017, 0.140, 131, 26, 8, 9, 305, 14, 19, 22, 18, 4.193, 1.020
Sun Jul  2 18:40:57 EDT 2017, 0.640, 151, 21, 4, 20, 455, 5, 39, 7, 38, 16.260, 2.807
Sun Jul  2 18:41:48 EDT 2017, 0.890, 121, 23, 6, 26, 380, 10, 29, 29, 48, 51.113, 3.283
Sun Jul  2 18:45:17 EDT 2017, 0.390, 141, 28, 2, 15, 530, 19, 49, 14, 28, 207.993, 7.120
Sun Jul  2 18:47:12 EDT 2017, 0.260, 126, 22, 9, 29, 567, 12, 34, 18, 43, 114.257, 6.003
Sun Jul  2 18:47:12 EDT 2017, 0.760, 146, 27, 5, 18, 417, 3, 14, 3, 23, 0.507, 0.533
Sun Jul  2 18:47:16 EDT 2017, 0.510, 136, 29, 7, 12, 492, 7, 44, 26, 13, 4.190, 1.347
Sun Jul  2 18:47:51 EDT 2017, 0.010, 156, 24, 3, 23, 342, 17, 24, 11, 33, 34.173, 2.500
Sun Jul  2 18:47:51 EDT 2017, 0.020, 130, 29, 4, 14, 326, 1, 11, 27, 14, 0.143, 0.143
Sun Jul  2 18:48:18 EDT 2017, 0.520, 150, 24, 8, 25, 476, 10, 31, 12, 34, 26.733, 2.927
Sun Jul  2 18:49:21 EDT 2017, 0.770, 120, 22, 2, 20, 401, 15, 21, 20, 44, 63.003, 3.597
Sun Jul  2 18:49:32 EDT 2017, 0.270, 140, 27, 6, 9, 551, 6, 41, 5, 24, 10.330, 2.137
Sun Jul  2 18:49:44 EDT 2017, 0.400, 125, 23, 5, 23, 589, 3, 36, 23, 49, 12.013, 2.753
Sun Jul  2 18:49:52 EDT 2017, 0.900, 145, 28, 9, 12, 439, 13, 16, 8, 29, 7.353, 1.540
Sun Jul  2 18:51:10 EDT 2017, 0.650, 135, 26, 3, 17, 514, 18, 46, 16, 19, 78.210, 4.203
Sun Jul  2 18:51:24 EDT 2017, 0.150, 155, 21, 7, 28, 364, 8, 26, 1, 39, 13.180, 2.040
Sun Jul  2 18:51:24 EDT 2017, 0.210, 123, 26, 9, 27, 345, 2, 49, 25, 12, 0.480, 0.473
Sun Jul  2 18:52:03 EDT 2017, 0.710, 143, 21, 5, 16, 495, 12, 29, 10, 32, 38.640, 3.377
Sun Jul  2 18:54:54 EDT 2017, 0.960, 133, 24, 7, 10, 420, 16, 39, 18, 42, 170.820, 6.083
Sun Jul  2 18:54:58 EDT 2017, 0.460, 153, 29, 3, 21, 570, 7, 19, 3, 22, 3.093, 1.353
Sun Jul  2 18:55:08 EDT 2017, 0.330, 138, 20, 8, 13, 532, 5, 24, 29, 47, 10.687, 2.223
Sun Jul  2 18:56:06 EDT 2017, 0.830, 158, 25, 4, 24, 382, 14, 44, 14, 27, 56.960, 3.620
Sun Jul  2 18:56:11 EDT 2017, 0.580, 128, 27, 6, 29, 457, 19, 14, 22, 17, 5.273, 1.270
Sun Jul  2 18:56:37 EDT 2017, 0.080, 148, 22, 2, 18, 307, 9, 34, 7, 37, 26.377, 2.373
Sun Jul  2 18:57:27 EDT 2017, 0.110, 129, 21, 3, 8, 392, 11, 42, 4, 28, 49.387, 3.320
Sun Jul  2 18:57:29 EDT 2017, 0.610, 149, 26, 7, 19, 542, 2, 22, 19, 48, 1.697, 1.160
Sun Jul  2 18:57:39 EDT 2017, 0.860, 139, 28, 5, 25, 317, 6, 32, 11, 38, 9.317, 1.583
Sun Jul  2 18:57:41 EDT 2017, 0.360, 159, 23, 9, 14, 467, 16, 12, 26, 18, 2.803, 1.063
Sun Jul  2 18:58:26 EDT 2017, 0.490, 134, 25, 2, 27, 504, 13, 27, 0, 33, 44.563, 3.467
Sun Jul  2 18:58:28 EDT 2017, 0.990, 154, 20, 6, 16, 354, 4, 47, 15, 13, 1.713, 0.960
Sun Jul  2 18:58:34 EDT 2017, 0.740, 124, 22, 4, 11, 579, 9, 17, 7, 23, 5.480, 1.470
Sun Jul  2 19:01:38 EDT 2017, 0.240, 144, 27, 8, 22, 429, 18, 37, 22, 43, 183.127, 5.990
Sun Jul  2 19:01:44 EDT 2017, 0.180, 137, 24, 6, 21, 448, 12, 15, 2, 26, 5.990, 1.453
Sun Jul  2 19:01:51 EDT 2017, 0.680, 157, 29, 2, 10, 598, 3, 35, 17, 46, 7.487, 2.277
Sun Jul  2 19:02:03 EDT 2017, 0.930, 127, 27, 8, 15, 373, 8, 25, 9, 36, 11.087, 1.680
Sun Jul  2 19:02:50 EDT 2017, 0.430, 147, 22, 4, 26, 523, 17, 45, 24, 16, 47.303, 3.473
Sun Jul  2 19:03:46 EDT 2017, 0.300, 122, 28, 7, 18, 485, 15, 30, 6, 31, 55.567, 3.527
Sun Jul  2 19:03:46 EDT 2017, 0.800, 142, 23, 3, 29, 335, 5, 10, 21, 11, 0.217, 0.263
Sun Jul  2 19:04:12 EDT 2017, 0.550, 132, 20, 9, 23, 560, 10, 40, 13, 21, 25.277, 2.907
Sun Jul  2 19:05:05 EDT 2017, 0.050, 152, 25, 5, 12, 410, 19, 20, 28, 41, 52.503, 3.383
Sun Jul  2 19:05:07 EDT 2017, 0.040, 120, 23, 8, 29, 509, 5, 36, 14, 13, 2.063, 1.017
Sun Jul  2 19:05:19 EDT 2017, 0.540, 140, 28, 4, 18, 359, 15, 16, 29, 33, 12.023, 1.517
Sun Jul  2 19:07:41 EDT 2017, 0.790, 130, 26, 6, 13, 584, 10, 46, 6, 43, 141.920, 6.830
Sun Jul  2 19:07:42 EDT 2017, 0.290, 150, 21, 2, 24, 434, 1, 26, 21, 23, 0.410, 0.497
Sun Jul  2 19:07:46 EDT 2017, 0.410, 135, 27, 9, 10, 396, 8, 11, 10, 48, 3.973, 1.193
Sun Jul  2 19:08:53 EDT 2017, 0.910, 155, 22, 5, 21, 546, 17, 31, 25, 28, 67.020, 4.300
Sun Jul  2 19:08:59 EDT 2017, 0.660, 125, 20, 7, 26, 321, 13, 21, 2, 18, 5.460, 1.193
Sun Jul  2 19:09:06 EDT 2017, 0.160, 145, 25, 3, 15, 471, 3, 41, 17, 38, 6.610, 1.887
Sun Jul  2 19:09:07 EDT 2017, 0.220, 132, 21, 5, 17, 453, 7, 23, 8, 10, 1.013, 0.667
Sun Jul  2 19:10:07 EDT 2017, 0.720, 152, 26, 9, 28, 303, 16, 43, 23, 30, 59.367, 3.083
Sun Jul  2 19:10:18 EDT 2017, 0.970, 122, 29, 3, 22, 528, 11, 13, 0, 40, 10.870, 1.930
Sun Jul  2 19:10:18 EDT 2017, 0.470, 142, 24, 7, 11, 378, 2, 33, 15, 20, 0.543, 0.473
Sun Jul  2 19:12:05 EDT 2017, 0.350, 127, 25, 4, 20, 415, 9, 48, 12, 45, 106.360, 5.180
Sun Jul  2 19:12:56 EDT 2017, 0.850, 147, 20, 8, 9, 565, 18, 28, 27, 25, 51.113, 3.877
Sun Jul  2 19:13:11 EDT 2017, 0.600, 137, 23, 2, 14, 340, 14, 38, 4, 15, 14.537, 1.750
Sun Jul  2 19:13:13 EDT 2017, 0.100, 157, 28, 6, 25, 490, 4, 18, 19, 35, 1.927, 1.160
Sun Jul  2 19:14:08 EDT 2017, 0.070, 139, 27, 7, 23, 574, 16, 29, 20, 29, 54.360, 3.720
Sun Jul  2 19:15:01 EDT 2017, 0.570, 159, 22, 3, 12, 424, 6, 49, 5, 49, 52.857, 4.593
Sun Jul  2 19:15:02 EDT 2017, 0.820, 129, 24, 9, 17, 499, 1, 19, 28, 39, 0.530, 0.620
Sun Jul  2 19:15:13 EDT 2017, 0.320, 149, 29, 5, 28, 349, 11, 39, 13, 19, 11.033, 1.553
Sun Jul  2 19:18:08 EDT 2017, 0.440, 124, 20, 6, 15, 312, 18, 44, 16, 34, 174.923, 4.887
Sun Jul  2 19:18:11 EDT 2017, 0.940, 144, 25, 2, 26, 462, 8, 24, 1, 14, 2.473, 1.110
Sun Jul  2 19:18:13 EDT 2017, 0.690, 134, 28, 8, 20, 387, 4, 34, 24, 24, 2.507, 1.037
Sun Jul  2 19:18:33 EDT 2017, 0.190, 154, 23, 4, 9, 537, 13, 14, 9, 44, 19.220, 2.380
Sun Jul  2 19:19:43 EDT 2017, 0.130, 126, 29, 2, 11, 556, 17, 32, 15, 26, 70.020, 4.420
Sun Jul  2 19:19:47 EDT 2017, 0.630, 146, 24, 6, 22, 406, 7, 12, 0, 46, 3.923, 1.293
Sun Jul  2 19:19:51 EDT 2017, 0.880, 136, 21, 4, 27, 481, 2, 42, 22, 36, 3.703, 1.613
Sun Jul  2 19:19:54 EDT 2017, 0.380, 156, 26, 8, 16, 331, 12, 22, 7, 16, 2.740, 0.763
Sun Jul  2 19:20:20 EDT 2017, 0.260, 131, 22, 3, 24, 368, 19, 17, 18, 31, 25.653, 2.110
Sun Jul  2 19:20:24 EDT 2017, 0.760, 151, 27, 7, 13, 518, 10, 37, 3, 11, 4.320, 1.407
Sun Jul  2 19:20:27 EDT 2017, 0.510, 121, 25, 5, 8, 443, 5, 27, 26, 21, 2.640, 1.073
Sun Jul  2 19:24:52 EDT 2017, 0.010, 141, 20, 9, 19, 593, 14, 47, 11, 41, 264.140, 9.263
Sun Jul  2 19:24:56 EDT 2017, 0.010, 138, 22, 5, 9, 491, 2, 40, 12, 42, 4.100, 1.730
Sun Jul  2 19:25:01 EDT 2017, 0.510, 158, 27, 9, 20, 341, 12, 20, 27, 22, 4.467, 1.300
Sun Jul  2 19:25:13 EDT 2017, 0.760, 128, 25, 3, 25, 566, 16, 30, 4, 12, 12.117, 1.903
Sun Jul  2 19:25:15 EDT 2017, 0.260, 148, 20, 7, 14, 416, 7, 10, 19, 32, 1.597, 0.790
Sun Jul  2 19:25:16 EDT 2017, 0.380, 123, 29, 4, 28, 379, 5, 25, 8, 17, 1.320, 0.767
Sun Jul  2 19:27:58 EDT 2017, 0.880, 143, 24, 8, 17, 529, 14, 45, 23, 37, 161.830, 6.720
Sun Jul  2 19:28:40 EDT 2017, 0.630, 133, 21, 2, 12, 304, 19, 15, 1, 47, 41.053, 2.450
Sun Jul  2 19:28:56 EDT 2017, 0.130, 153, 26, 6, 23, 454, 9, 35, 16, 27, 16.333, 2.307
Sun Jul  2 19:28:57 EDT 2017, 0.200, 125, 20, 8, 21, 472, 1, 18, 10, 40, 0.443, 0.557
Sun Jul  2 19:29:10 EDT 2017, 0.700, 145, 25, 4, 10, 322, 11, 38, 25, 20, 12.960, 1.853
Sun Jul  2 19:29:15 EDT 2017, 0.950, 135, 28, 6, 16, 547, 15, 28, 2, 10, 5.177, 1.443
Sun Jul  2 19:29:34 EDT 2017, 0.450, 155, 23, 2, 27, 397, 6, 48, 17, 30, 18.220, 2.513
Sun Jul  2 19:29:35 EDT 2017, 0.320, 130, 27, 9, 18, 435, 3, 33, 14, 15, 0.767, 0.573
Sun Jul  2 19:29:47 EDT 2017, 0.820, 150, 22, 5, 29, 585, 13, 13, 29, 35, 11.940, 2.070
Sun Jul  2 19:35:00 EDT 2017, 0.570, 120, 24, 7, 24, 360, 18, 43, 6, 45, 312.693, 7.243
