# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, 2tHeap_timing_secs
Sun Jul  2 18:53:32 EDT 2017, 0.210, 138, 24, 4, 13, 485, 15, 17, 17, 45, 38.753, 3.110
Sun Jul  2 18:53:35 EDT 2017, 0.710, 158, 29, 8, 24, 335, 5, 37, 2, 25, 3.323, 1.143
Sun Jul  2 18:53:36 EDT 2017, 0.960, 128, 27, 2, 19, 560, 1, 27, 24, 15, 0.293, 0.370
Sun Jul  2 18:54:42 EDT 2017, 0.460, 148, 22, 6, 8, 410, 10, 47, 9, 35, 65.590, 4.243
Sun Jul  2 18:54:50 EDT 2017, 0.330, 123, 28, 5, 22, 447, 17, 32, 21, 10, 7.697, 1.457
Sun Jul  2 18:54:53 EDT 2017, 0.830, 143, 23, 9, 11, 597, 8, 12, 6, 30, 2.903, 1.123
Sun Jul  2 18:55:01 EDT 2017, 0.580, 133, 21, 3, 16, 372, 3, 42, 28, 40, 7.670, 1.787
Sun Jul  2 18:55:09 EDT 2017, 0.080, 153, 26, 7, 27, 522, 13, 22, 13, 20, 8.023, 1.547
Sun Jul  2 18:55:11 EDT 2017, 0.120, 134, 29, 6, 21, 588, 7, 11, 12, 34, 2.287, 1.087
Sun Jul  2 18:55:25 EDT 2017, 0.620, 154, 24, 2, 10, 438, 17, 31, 27, 14, 13.600, 1.767
Sun Jul  2 18:55:38 EDT 2017, 0.870, 124, 22, 8, 15, 513, 12, 21, 5, 24, 12.177, 2.063
Sun Jul  2 18:55:41 EDT 2017, 0.370, 144, 27, 4, 26, 363, 2, 41, 20, 44, 3.187, 1.307
Sun Jul  2 18:56:04 EDT 2017, 0.490, 129, 23, 7, 18, 326, 10, 36, 8, 29, 22.580, 2.170
Sun Jul  2 18:56:59 EDT 2017, 0.990, 149, 28, 3, 29, 476, 19, 16, 23, 49, 54.847, 3.687
Sun Jul  2 18:59:19 EDT 2017, 0.740, 139, 25, 9, 24, 401, 14, 46, 1, 39, 139.843, 5.350
Sun Jul  2 18:59:22 EDT 2017, 0.240, 159, 20, 5, 13, 551, 5, 26, 16, 19, 2.313, 1.150
Sun Jul  2 18:59:51 EDT 2017, 0.180, 122, 26, 3, 8, 532, 6, 48, 10, 31, 29.637, 3.270
Sun Jul  2 18:59:56 EDT 2017, 0.680, 142, 21, 7, 19, 382, 15, 28, 25, 11, 4.747, 1.117
Sun Jul  2 19:00:19 EDT 2017, 0.930, 132, 24, 5, 25, 457, 11, 38, 3, 21, 22.260, 2.497
Sun Jul  2 19:00:19 EDT 2017, 0.430, 152, 29, 9, 14, 307, 1, 18, 18, 41, 0.267, 0.280
Sun Jul  2 19:00:26 EDT 2017, 0.300, 137, 20, 2, 28, 344, 8, 23, 14, 26, 6.397, 1.487
Sun Jul  2 19:05:56 EDT 2017, 0.800, 157, 25, 6, 17, 494, 18, 43, 29, 46, 329.347, 9.157
Sun Jul  2 19:06:06 EDT 2017, 0.550, 127, 27, 4, 11, 419, 13, 13, 7, 36, 9.397, 1.583
Sun Jul  2 19:06:08 EDT 2017, 0.050, 147, 22, 8, 22, 569, 4, 33, 22, 16, 1.717, 0.907
Sun Jul  2 19:06:52 EDT 2017, 0.040, 135, 26, 5, 16, 312, 12, 27, 6, 48, 44.087, 3.013
Sun Jul  2 19:06:54 EDT 2017, 0.540, 155, 21, 9, 27, 462, 2, 47, 21, 28, 2.090, 1.167
Sun Jul  2 19:06:56 EDT 2017, 0.790, 125, 24, 3, 22, 387, 7, 17, 14, 18, 1.510, 0.690
Sun Jul  2 19:09:07 EDT 2017, 0.290, 145, 29, 7, 11, 537, 16, 37, 29, 38, 130.357, 5.847
Sun Jul  2 19:09:34 EDT 2017, 0.410, 120, 20, 4, 19, 574, 14, 42, 2, 13, 26.830, 2.817
Sun Jul  2 19:09:37 EDT 2017, 0.910, 140, 25, 8, 8, 424, 4, 22, 17, 33, 2.390, 1.067
Sun Jul  2 19:10:26 EDT 2017, 0.660, 130, 28, 2, 14, 499, 9, 32, 10, 43, 48.190, 3.800
Sun Jul  2 19:10:31 EDT 2017, 0.160, 150, 23, 6, 25, 349, 19, 12, 25, 23, 5.190, 1.153
Sun Jul  2 19:11:11 EDT 2017, 0.220, 127, 28, 8, 29, 368, 10, 30, 0, 46, 39.547, 2.837
Sun Jul  2 19:11:11 EDT 2017, 0.720, 147, 23, 4, 18, 518, 1, 10, 15, 26, 0.187, 0.230
Sun Jul  2 19:11:16 EDT 2017, 0.970, 137, 21, 6, 12, 443, 6, 40, 8, 16, 4.490, 1.420
Sun Jul  2 19:11:53 EDT 2017, 0.470, 157, 26, 2, 23, 593, 15, 20, 23, 36, 36.673, 3.357
Sun Jul  2 19:11:55 EDT 2017, 0.350, 132, 22, 9, 9, 555, 13, 15, 4, 11, 1.687, 0.843
Sun Jul  2 19:11:57 EDT 2017, 0.850, 152, 27, 5, 20, 405, 3, 35, 19, 31, 2.387, 0.993
Sun Jul  2 19:12:18 EDT 2017, 0.600, 122, 25, 7, 26, 480, 8, 25, 12, 41, 20.413, 2.557
Sun Jul  2 19:13:26 EDT 2017, 0.100, 142, 20, 3, 15, 330, 18, 45, 27, 21, 67.687, 3.293
Sun Jul  2 19:13:30 EDT 2017, 0.070, 124, 24, 2, 12, 396, 3, 36, 29, 32, 3.863, 1.370
Sun Jul  2 19:13:32 EDT 2017, 0.570, 144, 29, 6, 23, 546, 12, 16, 14, 12, 1.670, 0.800
Sun Jul  2 19:14:31 EDT 2017, 0.820, 134, 26, 4, 28, 321, 17, 46, 22, 22, 58.340, 3.020
Sun Jul  2 19:14:46 EDT 2017, 0.320, 154, 21, 8, 17, 471, 7, 26, 7, 42, 14.917, 2.400
Sun Jul  2 19:14:47 EDT 2017, 0.440, 139, 27, 3, 25, 508, 5, 11, 26, 27, 0.893, 0.683
Sun Jul  2 19:16:20 EDT 2017, 0.940, 159, 22, 7, 14, 358, 15, 31, 11, 47, 92.207, 4.250
Sun Jul  2 19:17:54 EDT 2017, 0.690, 129, 20, 5, 9, 583, 19, 21, 18, 37, 93.300, 4.897
Sun Jul  2 19:18:04 EDT 2017, 0.190, 149, 25, 9, 20, 433, 10, 41, 3, 17, 10.047, 1.700
Sun Jul  2 19:18:05 EDT 2017, 0.130, 131, 22, 7, 24, 415, 2, 24, 24, 30, 0.780, 0.653
Sun Jul  2 19:18:12 EDT 2017, 0.630, 151, 27, 3, 13, 565, 11, 44, 9, 10, 6.843, 1.620
Sun Jul  2 19:18:16 EDT 2017, 0.880, 121, 29, 9, 18, 340, 16, 14, 16, 20, 3.707, 0.870
Sun Jul  2 19:18:36 EDT 2017, 0.380, 141, 24, 5, 29, 490, 6, 34, 1, 40, 19.737, 2.650
Sun Jul  2 19:18:43 EDT 2017, 0.260, 126, 26, 6, 16, 452, 4, 49, 28, 25, 6.980, 1.683
Sun Jul  2 19:19:46 EDT 2017, 0.760, 146, 21, 2, 27, 302, 13, 29, 13, 45, 62.087, 3.243
Sun Jul  2 19:22:55 EDT 2017, 0.510, 136, 23, 8, 21, 527, 18, 39, 20, 35, 188.437, 6.783
Sun Jul  2 19:22:56 EDT 2017, 0.010, 156, 28, 4, 10, 377, 9, 19, 5, 15, 1.423, 0.737
Sun Jul  2 19:22:59 EDT 2017, 0.010, 123, 25, 8, 20, 331, 15, 12, 4, 18, 2.320, 0.700
Sun Jul  2 19:23:12 EDT 2017, 0.510, 143, 20, 4, 9, 481, 5, 32, 19, 38, 12.970, 2.407
Sun Jul  2 19:23:13 EDT 2017, 0.760, 133, 23, 6, 15, 406, 1, 22, 12, 48, 0.690, 0.660
Sun Jul  2 19:23:53 EDT 2017, 0.260, 153, 28, 2, 26, 556, 10, 42, 27, 28, 40.083, 3.657
Sun Jul  2 19:28:16 EDT 2017, 0.380, 138, 22, 9, 17, 594, 17, 37, 0, 43, 262.060, 8.880
Sun Jul  2 19:28:18 EDT 2017, 0.880, 158, 27, 5, 28, 444, 8, 17, 15, 23, 2.320, 1.007
Sun Jul  2 19:28:20 EDT 2017, 0.630, 128, 29, 7, 23, 519, 3, 47, 8, 13, 1.297, 0.833
Sun Jul  2 19:28:45 EDT 2017, 0.130, 148, 24, 3, 12, 369, 12, 27, 23, 33, 25.103, 2.500
Sun Jul  2 19:29:13 EDT 2017, 0.200, 130, 27, 5, 8, 350, 16, 45, 2, 16, 26.900, 2.133
Sun Jul  2 19:29:21 EDT 2017, 0.700, 150, 22, 9, 19, 500, 6, 25, 17, 36, 7.870, 1.813
Sun Jul  2 19:29:25 EDT 2017, 0.950, 120, 20, 3, 24, 425, 2, 35, 10, 46, 4.383, 1.560
Sun Jul  2 19:29:31 EDT 2017, 0.450, 140, 25, 7, 13, 575, 11, 15, 25, 26, 5.647, 1.480
Sun Jul  2 19:30:54 EDT 2017, 0.320, 125, 23, 4, 27, 538, 18, 20, 6, 41, 82.780, 4.310
Sun Jul  2 19:31:05 EDT 2017, 0.820, 145, 28, 8, 16, 388, 9, 40, 21, 21, 10.740, 1.860
Sun Jul  2 19:31:05 EDT 2017, 0.570, 135, 26, 2, 10, 463, 4, 10, 13, 11, 0.143, 0.207
Sun Jul  2 19:31:37 EDT 2017, 0.070, 155, 21, 6, 21, 313, 14, 30, 28, 31, 30.720, 2.490
Sun Jul  2 19:31:44 EDT 2017, 0.100, 137, 23, 7, 26, 378, 6, 41, 27, 22, 6.860, 1.513
Sun Jul  2 19:32:30 EDT 2017, 0.600, 157, 28, 3, 15, 528, 15, 21, 12, 42, 45.997, 3.500
Sun Jul  2 19:32:51 EDT 2017, 0.850, 127, 25, 9, 10, 303, 11, 31, 20, 32, 20.837, 1.990
Sun Jul  2 19:32:51 EDT 2017, 0.350, 147, 20, 5, 21, 453, 1, 11, 5, 12, 0.133, 0.160
Sun Jul  2 19:33:09 EDT 2017, 0.480, 122, 29, 6, 13, 491, 8, 26, 24, 37, 17.637, 2.380
Sun Jul  2 19:33:52 EDT 2017, 0.980, 142, 24, 2, 24, 341, 18, 46, 9, 17, 42.650, 2.700
Sun Jul  2 19:34:04 EDT 2017, 0.730, 132, 21, 8, 29, 566, 13, 16, 16, 27, 11.123, 1.893
Sun Jul  2 19:34:15 EDT 2017, 0.230, 152, 26, 4, 18, 416, 4, 36, 1, 47, 10.673, 2.167
Sun Jul  2 19:34:17 EDT 2017, 0.170, 129, 21, 2, 14, 435, 7, 19, 26, 20, 2.613, 1.027
Sun Jul  2 19:37:56 EDT 2017, 0.670, 149, 26, 6, 25, 585, 17, 39, 11, 40, 217.890, 7.813
Sun Jul  2 19:38:18 EDT 2017, 0.920, 139, 28, 4, 19, 360, 12, 29, 18, 30, 21.417, 2.193
Sun Jul  2 19:38:19 EDT 2017, 0.420, 159, 23, 8, 8, 510, 2, 49, 3, 10, 0.540, 0.600
Sun Jul  2 19:38:51 EDT 2017, 0.290, 134, 27, 3, 22, 472, 9, 34, 29, 35, 31.967, 3.083
Sun Jul  2 19:38:54 EDT 2017, 0.790, 154, 22, 7, 11, 322, 19, 14, 14, 15, 2.760, 0.800
Sun Jul  2 19:40:23 EDT 2017, 0.540, 124, 24, 5, 17, 547, 14, 44, 22, 25, 88.500, 4.717
Sun Jul  2 19:40:30 EDT 2017, 0.040, 144, 29, 9, 28, 397, 5, 24, 7, 45, 5.943, 1.687
Sun Jul  2 19:40:49 EDT 2017, 0.060, 132, 20, 4, 11, 524, 10, 39, 20, 18, 19.560, 2.647
Sun Jul  2 19:40:50 EDT 2017, 0.560, 152, 25, 8, 22, 374, 1, 19, 5, 38, 0.290, 0.380
Sun Jul  2 19:42:17 EDT 2017, 0.810, 122, 27, 2, 27, 599, 6, 49, 28, 48, 85.497, 6.027
Sun Jul  2 19:42:56 EDT 2017, 0.310, 142, 22, 6, 16, 449, 15, 29, 13, 28, 39.647, 3.090
Sun Jul  2 19:43:12 EDT 2017, 0.430, 127, 26, 5, 25, 411, 13, 14, 17, 43, 15.550, 1.850
Sun Jul  2 19:43:15 EDT 2017, 0.930, 147, 21, 9, 14, 561, 3, 34, 2, 23, 2.263, 1.147
Sun Jul  2 19:43:16 EDT 2017, 0.680, 137, 24, 3, 8, 336, 8, 24, 24, 13, 1.550, 0.733
Sun Jul  2 19:45:28 EDT 2017, 0.180, 157, 29, 7, 19, 486, 17, 44, 9, 33, 130.983, 5.627
Sun Jul  2 19:45:33 EDT 2017, 0.240, 120, 23, 9, 23, 467, 12, 22, 15, 15, 4.813, 1.297
Sun Jul  2 19:45:35 EDT 2017, 0.740, 140, 28, 5, 12, 317, 2, 42, 0, 35, 1.783, 0.867
Sun Jul  2 19:45:40 EDT 2017, 0.990, 130, 26, 7, 18, 542, 7, 12, 22, 45, 4.747, 1.667
Sun Jul  2 19:46:22 EDT 2017, 0.490, 150, 21, 3, 29, 392, 16, 32, 7, 25, 41.107, 2.827
Sun Jul  2 19:49:03 EDT 2017, 0.370, 135, 29, 8, 15, 430, 14, 47, 19, 40, 159.333, 5.787
Sun Jul  2 19:49:06 EDT 2017, 0.870, 155, 24, 4, 26, 580, 4, 27, 4, 20, 1.997, 1.213
Sun Jul  2 19:49:09 EDT 2017, 0.620, 125, 22, 6, 20, 355, 9, 37, 26, 10, 2.740, 0.887
Sun Jul  2 19:49:35 EDT 2017, 0.120, 145, 27, 2, 9, 505, 19, 17, 11, 30, 25.913, 2.467
Sun Jul  2 19:49:35 EDT 2017, 0.090, 126, 28, 3, 17, 570, 1, 25, 14, 24, 0.317, 0.427
Sun Jul  2 19:51:29 EDT 2017, 0.590, 146, 23, 7, 28, 420, 11, 45, 29, 44, 113.690, 5.423
Sun Jul  2 19:51:52 EDT 2017, 0.840, 136, 20, 5, 22, 495, 16, 15, 6, 34, 22.567, 2.497
Sun Jul  2 19:51:54 EDT 2017, 0.340, 156, 25, 9, 11, 345, 6, 35, 21, 14, 1.600, 0.770
