# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, 2tHeap_timing_secs
Sun Jul  2 19:40:27 EDT 2017, 0.850, 122, 20, 5, 16, 538, 18, 17, 14, 42, 69.093, 3.957
Sun Jul  2 19:40:36 EDT 2017, 0.350, 142, 25, 9, 27, 388, 8, 37, 29, 22, 8.910, 1.783
Sun Jul  2 19:40:39 EDT 2017, 0.480, 127, 23, 2, 13, 426, 1, 42, 3, 47, 1.873, 1.173
Sun Jul  2 19:40:51 EDT 2017, 0.980, 147, 28, 6, 24, 576, 11, 22, 18, 27, 11.883, 2.040
Sun Jul  2 19:41:04 EDT 2017, 0.730, 137, 26, 4, 19, 351, 15, 32, 10, 17, 13.190, 1.603
Sun Jul  2 19:41:07 EDT 2017, 0.230, 157, 21, 8, 8, 501, 6, 12, 25, 37, 2.423, 1.027
Sun Jul  2 19:41:08 EDT 2017, 0.160, 124, 25, 6, 12, 520, 5, 30, 1, 10, 0.947, 0.580
Sun Jul  2 19:41:13 EDT 2017, 0.660, 144, 20, 2, 23, 370, 14, 10, 16, 30, 4.743, 1.197
Sun Jul  2 19:47:00 EDT 2017, 0.910, 134, 23, 8, 28, 595, 19, 40, 9, 40, 346.957, 9.413
Sun Jul  2 19:47:03 EDT 2017, 0.410, 154, 28, 4, 17, 445, 9, 20, 24, 20, 3.100, 1.067
