# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, 2tHeap_timing_secs
Sun Jul  2 18:26:18 EDT 2017, 0.500, 152, 20, 9, 26, 323, 3, 26, 25, 42, 2.343, 1.073
Sun Jul  2 18:26:53 EDT 2017, 0.750, 122, 23, 3, 20, 548, 8, 36, 2, 32, 35.183, 3.387
Sun Jul  2 18:26:55 EDT 2017, 0.250, 142, 28, 7, 9, 398, 18, 16, 17, 12, 2.367, 0.837
Sun Jul  2 18:27:19 EDT 2017, 0.370, 127, 22, 4, 23, 436, 11, 21, 13, 37, 23.267, 2.400
Sun Jul  2 18:27:20 EDT 2017, 0.870, 147, 27, 8, 12, 586, 1, 41, 28, 17, 0.530, 0.657
Sun Jul  2 18:27:21 EDT 2017, 0.620, 137, 29, 2, 17, 361, 6, 11, 6, 27, 0.950, 0.657
Sun Jul  2 18:29:31 EDT 2017, 0.120, 157, 24, 6, 28, 511, 15, 31, 21, 47, 129.223, 6.213
Sun Jul  2 18:29:37 EDT 2017, 0.180, 120, 27, 8, 24, 492, 14, 14, 12, 24, 6.293, 1.283
Sun Jul  2 18:29:50 EDT 2017, 0.680, 140, 22, 4, 13, 342, 5, 34, 27, 44, 12.923, 2.067
Sun Jul  2 18:30:13 EDT 2017, 0.930, 130, 20, 6, 8, 567, 9, 24, 4, 34, 22.207, 2.800
Sun Jul  2 18:30:46 EDT 2017, 0.430, 150, 25, 2, 19, 417, 19, 44, 19, 14, 32.280, 2.683
Sun Jul  2 18:31:58 EDT 2017, 0.310, 135, 24, 9, 11, 379, 12, 39, 8, 39, 72.517, 3.953
Sun Jul  2 18:31:59 EDT 2017, 0.810, 155, 29, 5, 22, 529, 2, 19, 23, 19, 0.527, 0.577
Sun Jul  2 18:32:17 EDT 2017, 0.560, 125, 26, 7, 27, 304, 7, 49, 0, 29, 18.057, 2.060
Sun Jul  2 18:35:23 EDT 2017, 0.060, 145, 21, 3, 16, 454, 17, 29, 15, 49, 185.230, 6.543
Sun Jul  2 18:35:24 EDT 2017, 0.090, 126, 22, 2, 10, 539, 4, 18, 18, 16, 0.883, 0.637
Sun Jul  2 18:36:40 EDT 2017, 0.590, 146, 27, 6, 21, 389, 14, 38, 3, 36, 74.913, 4.053
Sun Jul  2 18:39:18 EDT 2017, 0.840, 136, 25, 4, 26, 464, 18, 28, 26, 46, 157.147, 5.723
Sun Jul  2 18:39:40 EDT 2017, 0.340, 156, 20, 8, 15, 314, 9, 48, 11, 26, 22.070, 2.367
Sun Jul  2 18:39:42 EDT 2017, 0.460, 131, 28, 3, 29, 351, 2, 33, 22, 41, 2.133, 1.033
Sun Jul  2 18:39:45 EDT 2017, 0.960, 151, 23, 7, 18, 501, 11, 13, 7, 21, 2.683, 1.130
Sun Jul  2 18:40:03 EDT 2017, 0.710, 121, 21, 5, 13, 426, 16, 43, 29, 11, 18.003, 1.890
Sun Jul  2 18:40:09 EDT 2017, 0.210, 141, 26, 9, 24, 576, 6, 23, 14, 31, 5.717, 1.727
Sun Jul  2 18:40:14 EDT 2017, 0.150, 138, 20, 7, 19, 595, 5, 40, 20, 18, 5.177, 1.670
Sun Jul  2 18:40:46 EDT 2017, 0.650, 158, 25, 3, 8, 445, 15, 20, 5, 38, 30.567, 2.817
Sun Jul  2 18:44:20 EDT 2017, 0.900, 128, 28, 9, 14, 520, 19, 30, 27, 48, 213.930, 6.797
Sun Jul  2 18:44:22 EDT 2017, 0.400, 148, 23, 5, 25, 370, 10, 10, 12, 28, 2.080, 0.917
Sun Jul  2 18:44:25 EDT 2017, 0.280, 123, 26, 6, 17, 333, 3, 25, 16, 43, 2.357, 0.870
Sun Jul  2 18:45:19 EDT 2017, 0.780, 143, 21, 2, 28, 483, 12, 45, 1, 23, 53.350, 3.980
Sun Jul  2 18:45:21 EDT 2017, 0.530, 133, 24, 8, 22, 408, 17, 15, 24, 13, 2.617, 0.873
Sun Jul  2 18:45:44 EDT 2017, 0.030, 153, 29, 4, 11, 558, 8, 35, 9, 33, 22.820, 2.973
Sun Jul  2 18:45:55 EDT 2017, 0.040, 123, 20, 9, 27, 356, 17, 20, 22, 20, 11.027, 1.417
Sun Jul  2 18:46:43 EDT 2017, 0.540, 143, 25, 5, 16, 506, 8, 40, 7, 40, 46.787, 4.050
Sun Jul  2 18:46:43 EDT 2017, 0.790, 133, 27, 7, 11, 431, 3, 10, 15, 30, 0.400, 0.443
Sun Jul  2 18:46:49 EDT 2017, 0.290, 153, 22, 3, 22, 581, 13, 30, 0, 10, 5.483, 1.550
Sun Jul  2 18:49:38 EDT 2017, 0.420, 138, 26, 8, 8, 543, 15, 45, 26, 35, 168.160, 7.000
Sun Jul  2 18:49:40 EDT 2017, 0.920, 158, 21, 4, 19, 393, 6, 25, 11, 15, 1.587, 0.960
Sun Jul  2 18:49:41 EDT 2017, 0.670, 128, 23, 6, 25, 468, 1, 35, 19, 25, 0.527, 0.537
Sun Jul  2 18:49:49 EDT 2017, 0.170, 148, 28, 2, 14, 318, 10, 15, 4, 45, 8.000, 1.450
Sun Jul  2 18:50:38 EDT 2017, 0.230, 130, 23, 4, 18, 300, 19, 37, 28, 22, 48.313, 2.547
Sun Jul  2 18:50:46 EDT 2017, 0.730, 150, 28, 8, 29, 450, 9, 17, 13, 42, 8.683, 1.590
Sun Jul  2 18:50:58 EDT 2017, 0.980, 120, 25, 2, 23, 375, 4, 47, 20, 32, 11.083, 2.257
Sun Jul  2 18:51:05 EDT 2017, 0.480, 140, 20, 6, 12, 525, 14, 27, 5, 12, 6.850, 1.453
Sun Jul  2 18:51:21 EDT 2017, 0.360, 125, 29, 5, 21, 562, 16, 12, 24, 37, 15.900, 2.023
Sun Jul  2 18:51:25 EDT 2017, 0.860, 145, 24, 9, 10, 412, 7, 32, 9, 17, 3.337, 1.100
Sun Jul  2 18:51:25 EDT 2017, 0.610, 135, 22, 3, 15, 487, 2, 22, 17, 27, 0.847, 0.700
Sun Jul  2 18:52:42 EDT 2017, 0.110, 155, 27, 7, 26, 337, 11, 42, 2, 47, 75.567, 3.963
Sun Jul  2 18:52:47 EDT 2017, 0.070, 136, 28, 6, 23, 422, 9, 33, 1, 16, 5.293, 1.423
Sun Jul  2 18:53:11 EDT 2017, 0.570, 156, 23, 2, 12, 572, 18, 13, 16, 36, 23.417, 2.720
Sun Jul  2 18:55:56 EDT 2017, 0.820, 126, 21, 8, 17, 347, 13, 43, 8, 46, 164.060, 5.277
Sun Jul  2 18:55:58 EDT 2017, 0.320, 146, 26, 4, 28, 497, 4, 23, 23, 26, 1.987, 1.057
Sun Jul  2 18:56:05 EDT 2017, 0.450, 121, 24, 7, 14, 459, 6, 18, 5, 41, 6.073, 1.430
Sun Jul  2 18:56:32 EDT 2017, 0.950, 141, 29, 3, 25, 309, 16, 38, 20, 21, 27.417, 2.163
Sun Jul  2 18:56:36 EDT 2017, 0.700, 131, 27, 9, 20, 534, 11, 28, 12, 11, 3.287, 1.023
Sun Jul  2 18:56:37 EDT 2017, 0.200, 151, 22, 5, 9, 384, 1, 48, 27, 31, 1.030, 0.870
Sun Jul  2 18:56:43 EDT 2017, 0.140, 129, 25, 3, 13, 403, 10, 26, 6, 19, 6.487, 1.377
Sun Jul  2 19:03:33 EDT 2017, 0.640, 149, 20, 7, 24, 553, 19, 46, 21, 39, 406.923, 10.493
Sun Jul  2 19:03:58 EDT 2017, 0.890, 139, 23, 5, 29, 328, 14, 16, 14, 49, 24.527, 2.273
Sun Jul  2 19:04:04 EDT 2017, 0.390, 159, 28, 9, 18, 478, 5, 36, 29, 29, 5.677, 1.543
Sun Jul  2 19:05:08 EDT 2017, 0.260, 134, 21, 2, 27, 515, 7, 41, 3, 44, 63.167, 4.960
Sun Jul  2 19:05:21 EDT 2017, 0.760, 154, 26, 6, 16, 365, 17, 21, 18, 24, 13.177, 1.740
Sun Jul  2 19:05:31 EDT 2017, 0.510, 124, 29, 4, 10, 590, 12, 31, 10, 14, 9.447, 1.793
Sun Jul  2 19:05:32 EDT 2017, 0.010, 144, 24, 8, 21, 440, 3, 11, 25, 34, 0.500, 0.510
Sun Jul  2 19:05:36 EDT 2017, 0.020, 128, 29, 7, 16, 386, 15, 24, 12, 12, 3.927, 1.047
Sun Jul  2 19:05:53 EDT 2017, 0.520, 148, 24, 3, 27, 536, 5, 44, 27, 32, 16.543, 2.870
Sun Jul  2 19:05:53 EDT 2017, 0.770, 138, 21, 9, 22, 311, 1, 14, 4, 42, 0.273, 0.303
Sun Jul  2 19:06:06 EDT 2017, 0.270, 158, 26, 5, 11, 461, 10, 34, 19, 22, 12.970, 2.127
Sun Jul  2 19:15:21 EDT 2017, 0.390, 133, 22, 6, 19, 499, 17, 49, 8, 47, 549.817, 11.270
Sun Jul  2 19:15:29 EDT 2017, 0.890, 153, 27, 2, 8, 349, 8, 29, 23, 27, 7.663, 1.800
Sun Jul  2 19:15:31 EDT 2017, 0.640, 123, 25, 8, 13, 574, 3, 39, 1, 17, 1.757, 0.997
Sun Jul  2 19:15:55 EDT 2017, 0.140, 143, 20, 4, 24, 424, 13, 19, 16, 37, 23.840, 2.507
Sun Jul  2 19:16:05 EDT 2017, 0.210, 135, 27, 2, 29, 443, 16, 37, 10, 10, 9.413, 1.533
Sun Jul  2 19:16:09 EDT 2017, 0.710, 155, 22, 6, 18, 593, 7, 17, 25, 30, 4.327, 1.457
Sun Jul  2 19:16:13 EDT 2017, 0.960, 125, 24, 4, 12, 368, 2, 47, 2, 40, 3.923, 1.317
Sun Jul  2 19:16:22 EDT 2017, 0.460, 145, 29, 8, 23, 518, 11, 27, 17, 20, 8.380, 1.617
Sun Jul  2 19:16:58 EDT 2017, 0.330, 120, 21, 3, 9, 480, 18, 12, 14, 45, 36.370, 2.903
Sun Jul  2 19:17:08 EDT 2017, 0.830, 140, 26, 7, 20, 330, 9, 32, 29, 25, 9.270, 1.600
Sun Jul  2 19:17:09 EDT 2017, 0.580, 130, 28, 5, 26, 555, 4, 22, 6, 15, 0.777, 0.610
Sun Jul  2 19:18:38 EDT 2017, 0.080, 150, 23, 9, 15, 405, 14, 42, 21, 35, 88.150, 4.577
Sun Jul  2 19:18:43 EDT 2017, 0.110, 132, 22, 8, 11, 321, 6, 30, 18, 28, 5.213, 1.277
Sun Jul  2 19:18:55 EDT 2017, 0.610, 152, 27, 4, 22, 471, 15, 10, 3, 48, 12.253, 1.820
Sun Jul  2 19:20:03 EDT 2017, 0.860, 122, 29, 6, 28, 396, 11, 40, 26, 38, 67.430, 3.813
Sun Jul  2 19:20:03 EDT 2017, 0.360, 142, 24, 2, 17, 546, 1, 20, 11, 18, 0.317, 0.383
Sun Jul  2 19:20:09 EDT 2017, 0.490, 127, 25, 9, 25, 583, 8, 15, 15, 33, 5.433, 1.563
Sun Jul  2 19:20:27 EDT 2017, 0.990, 147, 20, 5, 14, 433, 18, 35, 0, 13, 18.047, 1.960
Sun Jul  2 19:20:44 EDT 2017, 0.740, 137, 23, 7, 9, 508, 13, 25, 22, 23, 16.460, 2.137
Sun Jul  2 19:20:55 EDT 2017, 0.240, 157, 28, 3, 20, 358, 4, 45, 7, 43, 11.353, 2.230
Sun Jul  2 19:21:02 EDT 2017, 0.180, 124, 23, 5, 24, 340, 7, 28, 16, 26, 6.343, 1.357
Sun Jul  2 19:26:34 EDT 2017, 0.680, 144, 28, 9, 13, 490, 17, 48, 1, 46, 331.333, 9.103
Sun Jul  2 19:26:49 EDT 2017, 0.930, 134, 26, 3, 18, 415, 12, 18, 24, 36, 15.257, 1.970
Sun Jul  2 19:26:50 EDT 2017, 0.430, 154, 21, 7, 29, 565, 2, 38, 9, 16, 0.850, 0.790
Sun Jul  2 19:27:44 EDT 2017, 0.300, 139, 27, 4, 16, 527, 10, 43, 20, 31, 53.223, 4.007
Sun Jul  2 19:27:49 EDT 2017, 0.800, 159, 22, 8, 27, 377, 19, 23, 5, 11, 4.623, 1.210
Sun Jul  2 19:28:23 EDT 2017, 0.550, 129, 20, 2, 21, 452, 14, 33, 28, 21, 34.113, 2.867
Sun Jul  2 19:28:25 EDT 2017, 0.050, 149, 25, 6, 10, 302, 5, 13, 13, 41, 1.417, 0.753
Sun Jul  2 19:28:41 EDT 2017, 0.030, 137, 24, 3, 26, 579, 10, 47, 29, 14, 16.070, 2.393
Sun Jul  2 19:28:42 EDT 2017, 0.530, 157, 29, 7, 15, 429, 1, 27, 14, 34, 0.577, 0.660
Sun Jul  2 19:29:12 EDT 2017, 0.780, 127, 27, 5, 9, 504, 6, 37, 22, 44, 30.103, 3.437
Sun Jul  2 19:29:19 EDT 2017, 0.280, 147, 22, 9, 20, 354, 15, 17, 7, 24, 6.957, 1.400
Sun Jul  2 19:30:02 EDT 2017, 0.410, 122, 28, 2, 12, 316, 13, 22, 25, 49, 42.053, 2.550
Sun Jul  2 19:30:06 EDT 2017, 0.910, 142, 23, 6, 23, 466, 3, 42, 10, 29, 4.163, 1.510
Sun Jul  2 19:30:07 EDT 2017, 0.660, 132, 20, 4, 28, 391, 8, 12, 18, 19, 1.277, 0.677
Sun Jul  2 19:32:27 EDT 2017, 0.160, 152, 25, 8, 17, 541, 18, 32, 3, 39, 139.023, 6.087
Sun Jul  2 19:32:28 EDT 2017, 0.220, 125, 21, 6, 13, 560, 12, 10, 24, 12, 0.973, 0.683
Sun Jul  2 19:32:30 EDT 2017, 0.720, 145, 26, 2, 24, 410, 2, 30, 9, 32, 1.433, 1.017
Sun Jul  2 19:32:39 EDT 2017, 0.970, 135, 29, 8, 19, 485, 7, 20, 16, 42, 8.567, 1.587
Sun Jul  2 19:33:14 EDT 2017, 0.470, 155, 24, 4, 8, 335, 16, 40, 1, 22, 35.397, 2.603
Sun Jul  2 19:35:18 EDT 2017, 0.350, 130, 25, 7, 21, 372, 14, 35, 27, 47, 123.560, 4.770
Sun Jul  2 19:35:20 EDT 2017, 0.850, 150, 20, 3, 10, 522, 4, 15, 12, 27, 1.417, 0.953
Sun Jul  2 19:35:34 EDT 2017, 0.600, 120, 22, 9, 16, 447, 9, 45, 20, 17, 14.130, 2.093
Sun Jul  2 19:37:15 EDT 2017, 0.100, 140, 27, 5, 27, 597, 19, 25, 5, 37, 100.263, 4.963
Sun Jul  2 19:37:16 EDT 2017, 0.070, 121, 26, 4, 21, 513, 2, 16, 6, 28, 0.537, 0.627
Sun Jul  2 19:38:34 EDT 2017, 0.570, 141, 21, 8, 10, 363, 11, 36, 21, 48, 77.843, 4.240
Sun Jul  2 19:40:19 EDT 2017, 0.820, 131, 24, 2, 15, 588, 16, 26, 13, 38, 104.080, 5.393
Sun Jul  2 19:40:24 EDT 2017, 0.320, 151, 29, 6, 26, 438, 6, 46, 28, 18, 5.290, 1.487
Sun Jul  2 19:40:30 EDT 2017, 0.440, 136, 20, 5, 18, 401, 4, 31, 2, 33, 5.130, 1.427
Sun Jul  2 19:40:31 EDT 2017, 0.940, 156, 25, 9, 29, 551, 13, 11, 17, 13, 1.073, 0.690
Sun Jul  2 19:41:31 EDT 2017, 0.690, 126, 28, 3, 23, 326, 18, 41, 9, 23, 59.790, 3.033
Sun Jul  2 19:41:49 EDT 2017, 0.190, 146, 23, 7, 12, 476, 9, 21, 24, 43, 17.617, 2.440
Sun Jul  2 19:41:52 EDT 2017, 0.130, 134, 29, 9, 8, 457, 3, 44, 0, 25, 2.850, 1.180
Sun Jul  2 19:42:19 EDT 2017, 0.630, 154, 24, 5, 19, 307, 12, 24, 15, 45, 27.223, 2.503
Sun Jul  2 19:44:52 EDT 2017, 0.880, 124, 22, 7, 25, 532, 17, 34, 8, 35, 151.723, 5.917
Sun Jul  2 19:44:53 EDT 2017, 0.380, 144, 27, 3, 14, 382, 7, 14, 23, 15, 0.863, 0.643
Sun Jul  2 19:44:59 EDT 2017, 0.250, 129, 23, 8, 28, 419, 5, 29, 4, 30, 5.297, 1.527
Sun Jul  2 19:45:14 EDT 2017, 0.750, 149, 28, 4, 17, 569, 15, 49, 19, 10, 15.220, 2.173
Sun Jul  2 19:45:24 EDT 2017, 0.500, 139, 26, 6, 11, 344, 19, 19, 11, 20, 9.437, 1.473
Sun Jul  2 19:46:44 EDT 2017, 0.000, 159, 21, 2, 22, 494, 10, 39, 26, 40, 79.797, 5.237
Sun Jul  2 19:50:25 EDT 2017, 0.010, 120, 23, 6, 11, 599, 16, 32, 27, 44, 218.847, 7.767
Sun Jul  2 19:50:26 EDT 2017, 0.510, 140, 28, 2, 22, 449, 6, 12, 12, 24, 1.070, 0.737
Sun Jul  2 19:50:27 EDT 2017, 0.760, 130, 25, 8, 27, 524, 2, 42, 20, 14, 0.847, 0.770
Sun Jul  2 19:50:44 EDT 2017, 0.260, 150, 20, 4, 16, 374, 11, 22, 5, 34, 16.273, 2.150
Sun Jul  2 19:50:50 EDT 2017, 0.380, 135, 29, 7, 24, 336, 18, 17, 24, 19, 5.723, 0.943
Sun Jul  2 19:51:37 EDT 2017, 0.880, 155, 24, 3, 13, 486, 9, 37, 9, 39, 47.360, 4.053
Sun Jul  2 19:51:46 EDT 2017, 0.630, 125, 21, 9, 8, 411, 4, 27, 16, 49, 8.080, 1.810
Sun Jul  2 19:53:39 EDT 2017, 0.130, 145, 26, 5, 19, 561, 14, 47, 1, 29, 112.570, 5.683
Sun Jul  2 19:55:18 EDT 2017, 0.190, 133, 20, 3, 23, 542, 15, 25, 25, 41, 98.610, 5.100
Sun Jul  2 19:55:23 EDT 2017, 0.690, 153, 25, 7, 12, 392, 5, 45, 10, 21, 4.807, 1.490
Sun Jul  2 19:55:23 EDT 2017, 0.940, 123, 27, 5, 18, 467, 1, 15, 18, 11, 0.143, 0.160
