# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Wed Apr 19 13:11:42 EDT 2017, 9366, 0.810, 9819, 3, 0.850, 421, 95, 6, 18, 77, 24.217, 24.117
Wed Apr 19 13:12:35 EDT 2017, 6891, 0.060, 7319, 5, 0.600, 496, 73, 11, 30, 99, 51.680, 49.897
Wed Apr 19 13:12:36 EDT 2017, 1941, 0.560, 2320, 1, 0.100, 346, 28, 1, 5, 54, 0.897, 0.997
Wed Apr 19 13:13:01 EDT 2017, 2560, 0.370, 5444, 3, 0.160, 365, 33, 12, 40, 82, 24.553, 24.227
Wed Apr 19 13:13:04 EDT 2017, 7510, 0.870, 445, 8, 0.660, 515, 78, 2, 15, 37, 2.127, 2.367
Wed Apr 19 13:13:19 EDT 2017, 9985, 0.120, 2945, 1, 0.910, 440, 56, 17, 27, 15, 14.763, 13.390
Wed Apr 19 13:13:20 EDT 2017, 5035, 0.620, 7944, 6, 0.410, 590, 11, 7, 2, 60, 1.037, 1.013
Wed Apr 19 13:13:26 EDT 2017, 3797, 0.000, 1695, 5, 0.790, 552, 44, 5, 46, 26, 5.337, 5.447
Wed Apr 19 13:13:51 EDT 2017, 8747, 0.500, 6694, 9, 0.290, 402, 89, 14, 21, 71, 24.470, 24.333
Wed Apr 19 13:15:06 EDT 2017, 6272, 0.250, 9194, 2, 0.040, 477, 67, 10, 33, 93, 73.347, 68.800
Wed Apr 19 13:15:10 EDT 2017, 1322, 0.750, 4194, 7, 0.540, 327, 22, 19, 8, 48, 3.087, 2.887
Wed Apr 19 13:15:36 EDT 2017, 1013, 0.280, 132, 5, 0.940, 412, 87, 14, 10, 74, 24.660, 23.090
Wed Apr 19 13:15:44 EDT 2017, 5963, 0.780, 5132, 1, 0.440, 562, 42, 4, 35, 29, 8.440, 8.137
Wed Apr 19 13:15:49 EDT 2017, 8438, 0.030, 7632, 8, 0.190, 337, 19, 18, 22, 51, 4.013, 4.063
Wed Apr 19 13:16:52 EDT 2017, 3488, 0.530, 2632, 3, 0.690, 487, 64, 9, 47, 96, 63.123, 61.163
Wed Apr 19 13:16:56 EDT 2017, 4726, 0.160, 6382, 7, 0.070, 524, 98, 2, 4, 40, 2.557, 2.970
Wed Apr 19 13:17:34 EDT 2017, 9676, 0.660, 1382, 2, 0.570, 374, 53, 11, 29, 85, 37.140, 35.460
Wed Apr 19 13:17:39 EDT 2017, 7201, 0.410, 3882, 9, 0.820, 599, 30, 7, 16, 62, 4.710, 4.833
Wed Apr 19 13:17:55 EDT 2017, 2251, 0.910, 8881, 4, 0.320, 449, 75, 16, 41, 17, 15.573, 14.937
Wed Apr 19 13:18:07 EDT 2017, 1632, 0.090, 3257, 3, 0.380, 430, 81, 5, 1, 68, 8.650, 10.033
Wed Apr 19 13:18:13 EDT 2017, 6582, 0.590, 8257, 7, 0.880, 580, 36, 15, 26, 23, 5.880, 5.603
Wed Apr 19 13:18:13 EDT 2017, 9057, 0.340, 5757, 5, 0.630, 355, 13, 1, 13, 46, 0.273, 0.267
Wed Apr 19 13:18:42 EDT 2017, 4107, 0.840, 757, 9, 0.130, 505, 58, 10, 38, 91, 25.467, 27.817
Wed Apr 19 13:19:18 EDT 2017, 2869, 0.470, 9506, 1, 0.510, 468, 92, 17, 7, 34, 34.497, 25.217
Wed Apr 19 13:19:31 EDT 2017, 7819, 0.970, 4507, 6, 0.010, 318, 47, 8, 32, 79, 11.743, 12.473
Wed Apr 19 13:19:41 EDT 2017, 5344, 0.220, 2007, 4, 0.260, 543, 25, 12, 19, 57, 9.703, 9.350
Wed Apr 19 13:19:42 EDT 2017, 394, 0.720, 7007, 8, 0.760, 393, 70, 3, 44, 12, 1.300, 1.333
Wed Apr 19 13:19:53 EDT 2017, 317, 0.070, 2085, 7, 0.220, 447, 49, 9, 17, 59, 8.570, 9.200
Wed Apr 19 13:20:23 EDT 2017, 5267, 0.570, 7085, 3, 0.720, 597, 94, 19, 42, 14, 29.973, 28.773
Wed Apr 19 13:20:26 EDT 2017, 7742, 0.320, 9585, 9, 0.970, 372, 72, 5, 4, 36, 2.057, 2.350
Wed Apr 19 13:20:45 EDT 2017, 2792, 0.820, 4585, 5, 0.470, 522, 27, 14, 29, 81, 18.747, 18.593
Wed Apr 19 13:20:58 EDT 2017, 4030, 0.440, 5835, 6, 0.840, 484, 38, 17, 23, 48, 13.317, 12.403
Wed Apr 19 13:21:54 EDT 2017, 8980, 0.940, 835, 2, 0.340, 334, 83, 7, 48, 93, 54.827, 53.680
Wed Apr 19 13:22:12 EDT 2017, 6505, 0.190, 3335, 8, 0.090, 559, 61, 12, 10, 70, 14.853, 16.343
Wed Apr 19 13:22:13 EDT 2017, 1555, 0.690, 8335, 4, 0.590, 409, 16, 2, 35, 25, 0.727, 0.723
Wed Apr 19 13:22:39 EDT 2017, 2173, 0.260, 3960, 1, 0.650, 390, 44, 11, 20, 65, 25.507, 22.927
Wed Apr 19 13:22:41 EDT 2017, 7123, 0.760, 8960, 6, 0.150, 540, 89, 1, 45, 20, 1.760, 1.857
Wed Apr 19 13:22:52 EDT 2017, 9598, 0.010, 6460, 3, 0.400, 315, 66, 15, 7, 42, 10.697, 9.620
Wed Apr 19 13:22:57 EDT 2017, 4648, 0.510, 1460, 8, 0.900, 465, 21, 6, 32, 87, 4.697, 4.930
Wed Apr 19 13:23:01 EDT 2017, 3411, 0.130, 7710, 2, 0.280, 503, 32, 3, 13, 53, 3.577, 3.920
Wed Apr 19 13:23:42 EDT 2017, 8361, 0.630, 2710, 7, 0.780, 353, 77, 13, 38, 98, 40.020, 38.920
Wed Apr 19 13:23:54 EDT 2017, 5886, 0.380, 210, 4, 0.530, 578, 55, 8, 1, 76, 10.280, 10.837
Wed Apr 19 13:23:56 EDT 2017, 936, 0.880, 5210, 9, 0.030, 428, 10, 18, 26, 31, 1.783, 1.757
Wed Apr 19 13:24:38 EDT 2017, 1245, 0.410, 9272, 8, 0.440, 344, 97, 14, 31, 90, 39.500, 39.167
Wed Apr 19 13:24:41 EDT 2017, 6195, 0.910, 4273, 4, 0.940, 494, 52, 4, 6, 45, 3.177, 3.417
Wed Apr 19 13:24:48 EDT 2017, 8670, 0.160, 1773, 6, 0.690, 419, 30, 18, 43, 22, 6.527, 6.290
Wed Apr 19 13:25:45 EDT 2017, 3720, 0.660, 6772, 1, 0.190, 569, 75, 9, 18, 67, 55.877, 49.517
Wed Apr 19 13:25:46 EDT 2017, 4958, 0.040, 3023, 9, 0.560, 531, 86, 2, 37, 11, 1.240, 1.277
Wed Apr 19 13:25:55 EDT 2017, 9908, 0.540, 8022, 5, 0.060, 381, 41, 11, 12, 56, 7.880, 7.693
Wed Apr 19 13:26:01 EDT 2017, 7433, 0.290, 5522, 7, 0.310, 456, 18, 6, 49, 79, 5.593, 6.040
Wed Apr 19 13:26:19 EDT 2017, 2483, 0.790, 523, 2, 0.810, 306, 63, 16, 24, 34, 17.557, 16.387
Wed Apr 19 13:26:56 EDT 2017, 1864, 0.230, 7397, 4, 0.870, 325, 92, 8, 34, 96, 36.150, 35.737
Wed Apr 19 13:27:05 EDT 2017, 6814, 0.730, 2398, 9, 0.370, 475, 47, 17, 9, 51, 8.613, 8.527
Wed Apr 19 13:27:08 EDT 2017, 9289, 0.480, 4897, 2, 0.120, 400, 24, 3, 46, 28, 2.377, 2.413
Wed Apr 19 13:27:39 EDT 2017, 4339, 0.980, 9897, 6, 0.620, 550, 69, 12, 21, 73, 29.660, 29.347
Wed Apr 19 13:28:03 EDT 2017, 3101, 0.350, 1148, 3, 0.000, 587, 80, 19, 27, 17, 22.720, 21.083
Wed Apr 19 13:28:08 EDT 2017, 8051, 0.850, 6147, 7, 0.500, 437, 35, 10, 2, 62, 3.947, 4.013
Wed Apr 19 13:28:35 EDT 2017, 5576, 0.100, 8647, 1, 0.750, 512, 13, 15, 40, 84, 26.973, 25.163
Wed Apr 19 13:28:40 EDT 2017, 626, 0.600, 3648, 5, 0.250, 362, 58, 5, 15, 39, 3.710, 4.230
Wed Apr 19 13:29:14 EDT 2017, 472, 0.340, 6616, 2, 0.550, 555, 28, 17, 38, 55, 34.053, 31.950
Wed Apr 19 13:29:16 EDT 2017, 5422, 0.840, 1617, 6, 0.050, 405, 73, 7, 13, 10, 1.560, 1.603
Wed Apr 19 13:29:40 EDT 2017, 7897, 0.090, 4116, 4, 0.300, 480, 96, 12, 25, 32, 22.660, 21.277
Wed Apr 19 13:29:42 EDT 2017, 2947, 0.590, 9116, 9, 0.800, 330, 51, 3, 0, 77, 1.517, 1.963
Wed Apr 19 13:29:51 EDT 2017, 4184, 0.210, 367, 1, 0.420, 367, 17, 10, 44, 43, 9.283, 8.950
Wed Apr 19 13:30:40 EDT 2017, 9134, 0.710, 5366, 5, 0.920, 517, 62, 19, 19, 88, 47.423, 43.530
Wed Apr 19 13:31:05 EDT 2017, 6659, 0.460, 7866, 3, 0.670, 442, 85, 5, 31, 66, 23.080, 22.933
Wed Apr 19 13:31:07 EDT 2017, 1709, 0.960, 2866, 8, 0.170, 592, 40, 14, 6, 21, 2.570, 2.557
Wed Apr 19 13:31:13 EDT 2017, 2328, 0.020, 9741, 6, 0.110, 573, 23, 4, 47, 60, 4.807, 4.987
Wed Apr 19 13:31:25 EDT 2017, 7278, 0.520, 4741, 1, 0.610, 423, 68, 13, 22, 15, 11.690, 10.720
Wed Apr 19 13:31:39 EDT 2017, 9753, 0.270, 2241, 8, 0.860, 498, 90, 8, 34, 38, 13.147, 13.630
Wed Apr 19 13:31:58 EDT 2017, 4803, 0.770, 7241, 4, 0.360, 348, 45, 18, 9, 83, 18.617, 15.667
Wed Apr 19 13:32:01 EDT 2017, 3565, 0.400, 3491, 7, 0.980, 311, 11, 11, 41, 49, 2.333, 2.300
Wed Apr 19 13:32:05 EDT 2017, 8515, 0.900, 8491, 3, 0.480, 461, 56, 1, 16, 94, 3.793, 4.277
Wed Apr 19 13:32:35 EDT 2017, 6040, 0.150, 5991, 9, 0.230, 386, 79, 16, 28, 72, 28.083, 28.037
Wed Apr 19 13:32:36 EDT 2017, 1090, 0.650, 992, 5, 0.730, 536, 34, 6, 3, 27, 1.340, 1.420
Wed Apr 19 13:32:41 EDT 2017, 781, 0.180, 4429, 3, 0.760, 451, 76, 1, 2, 91, 3.437, 4.483
Wed Apr 19 13:32:46 EDT 2017, 5731, 0.680, 9428, 7, 0.260, 301, 31, 10, 27, 46, 3.880, 3.933
Wed Apr 19 13:32:53 EDT 2017, 8206, 0.430, 6929, 1, 0.010, 526, 54, 6, 14, 24, 7.293, 6.577
Wed Apr 19 13:33:51 EDT 2017, 3256, 0.930, 1929, 5, 0.510, 376, 99, 15, 39, 69, 57.087, 55.917
Wed Apr 19 13:33:54 EDT 2017, 4494, 0.300, 8178, 4, 0.140, 414, 65, 13, 8, 13, 3.030, 2.823
Wed Apr 19 13:33:56 EDT 2017, 9444, 0.800, 3179, 8, 0.640, 564, 20, 3, 33, 58, 2.050, 2.113
Wed Apr 19 13:34:27 EDT 2017, 6969, 0.050, 679, 2, 0.890, 339, 42, 17, 20, 80, 30.557, 25.993
Wed Apr 19 13:34:46 EDT 2017, 2019, 0.550, 5679, 6, 0.390, 489, 87, 8, 45, 35, 17.297, 18.237
Wed Apr 19 13:35:21 EDT 2017, 1400, 0.490, 1304, 9, 0.330, 508, 70, 19, 11, 97, 32.300, 31.723
Wed Apr 19 13:35:27 EDT 2017, 6350, 0.990, 6304, 5, 0.830, 358, 25, 9, 36, 52, 5.833, 5.623
Wed Apr 19 13:35:37 EDT 2017, 8825, 0.240, 8803, 7, 0.580, 583, 48, 14, 24, 29, 9.423, 8.943
Wed Apr 19 13:36:19 EDT 2017, 3875, 0.740, 3804, 2, 0.080, 433, 93, 4, 49, 74, 37.953, 40.180
Wed Apr 19 13:36:21 EDT 2017, 2637, 0.120, 5054, 8, 0.700, 395, 59, 7, 5, 18, 1.157, 1.337
Wed Apr 19 13:36:33 EDT 2017, 7587, 0.620, 54, 3, 0.200, 545, 14, 16, 30, 63, 12.460, 11.437
Wed Apr 19 13:36:36 EDT 2017, 5112, 0.370, 2554, 6, 0.450, 320, 37, 2, 17, 86, 2.037, 2.303
Wed Apr 19 13:37:36 EDT 2017, 162, 0.870, 7553, 1, 0.950, 470, 82, 11, 42, 41, 59.190, 54.620
Wed Apr 19 13:37:54 EDT 2017, 143, 0.370, 1636, 8, 0.670, 357, 63, 17, 34, 47, 16.517, 17.007
Wed Apr 19 13:38:00 EDT 2017, 5093, 0.870, 6636, 3, 0.170, 507, 18, 8, 9, 92, 6.210, 5.710
Wed Apr 19 13:38:27 EDT 2017, 7568, 0.120, 9135, 5, 0.420, 432, 40, 13, 46, 70, 25.987, 25.187
Wed Apr 19 13:38:35 EDT 2017, 2618, 0.620, 4136, 1, 0.920, 582, 85, 3, 21, 25, 8.397, 8.273
Wed Apr 19 13:38:47 EDT 2017, 3856, 0.240, 5386, 9, 0.290, 545, 74, 5, 27, 58, 9.523, 10.813
Wed Apr 19 13:38:48 EDT 2017, 8806, 0.740, 386, 4, 0.790, 395, 29, 15, 2, 13, 1.033, 0.920
Wed Apr 19 13:38:50 EDT 2017, 6331, 0.490, 2886, 6, 0.540, 470, 52, 1, 40, 36, 1.413, 1.543
Wed Apr 19 13:39:31 EDT 2017, 1381, 0.990, 7885, 2, 0.040, 320, 97, 10, 15, 81, 39.397, 38.160
Wed Apr 19 13:39:35 EDT 2017, 1999, 0.060, 4761, 5, 0.230, 301, 57, 2, 30, 53, 2.600, 2.900
Wed Apr 19 13:39:37 EDT 2017, 6949, 0.560, 9760, 9, 0.730, 451, 12, 11, 5, 98, 1.987, 2.047
Wed Apr 19 13:39:52 EDT 2017, 9424, 0.310, 7261, 3, 0.980, 376, 35, 7, 43, 75, 14.963, 14.407
Wed Apr 19 13:40:07 EDT 2017, 4474, 0.810, 2261, 7, 0.480, 526, 80, 16, 18, 30, 14.577, 13.727
Wed Apr 19 13:41:04 EDT 2017, 3237, 0.430, 8510, 4, 0.860, 563, 69, 14, 37, 64, 56.490, 53.780
Wed Apr 19 13:41:05 EDT 2017, 8187, 0.930, 3511, 8, 0.360, 413, 24, 4, 12, 19, 0.590, 0.613
Wed Apr 19 13:42:15 EDT 2017, 5712, 0.180, 1011, 1, 0.110, 488, 46, 19, 49, 42, 69.283, 65.747
Wed Apr 19 13:42:43 EDT 2017, 762, 0.680, 6011, 6, 0.610, 338, 91, 9, 24, 87, 24.153, 25.473
Wed Apr 19 13:42:44 EDT 2017, 1071, 0.150, 9448, 6, 0.890, 423, 21, 5, 20, 11, 0.523, 0.553
Wed Apr 19 13:44:08 EDT 2017, 6021, 0.650, 4448, 2, 0.390, 573, 66, 14, 45, 56, 83.130, 78.803
Wed Apr 19 13:44:23 EDT 2017, 8496, 0.400, 1949, 8, 0.140, 348, 88, 10, 7, 78, 11.550, 13.607
Wed Apr 19 13:44:42 EDT 2017, 3546, 0.900, 6948, 4, 0.640, 498, 43, 19, 32, 33, 18.780, 17.627
Wed Apr 19 13:44:55 EDT 2017, 4784, 0.270, 3198, 5, 0.010, 460, 32, 12, 13, 89, 12.260, 12.237
Wed Apr 19 13:45:07 EDT 2017, 9734, 0.770, 8198, 1, 0.510, 310, 77, 3, 38, 44, 10.780, 10.893
Wed Apr 19 13:45:13 EDT 2017, 7259, 0.020, 5698, 7, 0.760, 535, 99, 17, 1, 22, 6.267, 5.833
Wed Apr 19 13:45:30 EDT 2017, 2309, 0.520, 699, 3, 0.260, 385, 54, 7, 26, 67, 15.833, 15.783
Wed Apr 19 13:45:33 EDT 2017, 1690, 0.460, 6323, 1, 0.450, 404, 15, 16, 16, 16, 2.667, 2.380
Wed Apr 19 13:45:50 EDT 2017, 6640, 0.960, 1324, 6, 0.950, 554, 60, 6, 41, 61, 17.047, 17.040
Wed Apr 19 13:46:11 EDT 2017, 9115, 0.210, 3823, 3, 0.700, 329, 83, 11, 4, 84, 19.750, 16.850
Wed Apr 19 13:46:12 EDT 2017, 4165, 0.710, 8823, 8, 0.200, 479, 38, 1, 29, 39, 0.783, 0.787
Wed Apr 19 13:46:32 EDT 2017, 2927, 0.090, 74, 2, 0.570, 516, 26, 8, 23, 95, 18.680, 16.753
Wed Apr 19 13:47:05 EDT 2017, 7877, 0.590, 5073, 7, 0.070, 366, 71, 18, 48, 50, 31.607, 31.900
Wed Apr 19 13:47:11 EDT 2017, 5402, 0.340, 7573, 5, 0.320, 591, 94, 4, 10, 27, 4.437, 5.150
Wed Apr 19 13:47:30 EDT 2017, 452, 0.840, 2573, 9, 0.820, 441, 49, 13, 35, 72, 18.377, 18.200
Wed Apr 19 13:47:41 EDT 2017, 607, 0.100, 7104, 4, 0.090, 474, 84, 6, 11, 46, 10.393, 10.680
Wed Apr 19 13:48:00 EDT 2017, 5557, 0.600, 2105, 8, 0.590, 324, 39, 16, 36, 91, 17.717, 18.183
Wed Apr 19 13:48:03 EDT 2017, 8032, 0.350, 4605, 2, 0.840, 549, 16, 2, 23, 68, 2.300, 2.443
Wed Apr 19 13:48:12 EDT 2017, 3082, 0.850, 9604, 6, 0.340, 399, 61, 11, 48, 23, 9.190, 9.367
Wed Apr 19 13:48:37 EDT 2017, 4320, 0.480, 855, 5, 0.970, 437, 95, 18, 5, 57, 24.240, 17.953
Wed Apr 19 13:48:40 EDT 2017, 9270, 0.980, 5854, 9, 0.470, 587, 50, 9, 30, 12, 2.473, 2.437
Wed Apr 19 13:48:45 EDT 2017, 6795, 0.230, 8354, 3, 0.220, 362, 28, 13, 17, 35, 5.323, 4.943
Wed Apr 19 13:49:04 EDT 2017, 1845, 0.730, 3355, 7, 0.720, 512, 73, 4, 42, 80, 16.057, 17.697
Wed Apr 19 13:49:15 EDT 2017, 2463, 0.290, 8979, 9, 0.530, 493, 78, 15, 2, 51, 9.933, 9.720
Wed Apr 19 13:49:24 EDT 2017, 7413, 0.790, 3980, 4, 0.030, 343, 33, 5, 27, 96, 7.780, 8.080
Wed Apr 19 13:49:29 EDT 2017, 9888, 0.040, 1480, 7, 0.280, 568, 11, 19, 14, 74, 5.120, 4.797
Wed Apr 19 13:49:46 EDT 2017, 4938, 0.540, 6479, 2, 0.780, 418, 56, 10, 39, 29, 16.487, 15.657
Wed Apr 19 13:49:51 EDT 2017, 3701, 0.170, 2730, 8, 0.400, 381, 90, 3, 8, 63, 3.767, 4.993
Wed Apr 19 13:50:00 EDT 2017, 8651, 0.670, 7729, 3, 0.900, 531, 45, 12, 33, 18, 8.813, 8.357
Wed Apr 19 13:50:02 EDT 2017, 6176, 0.420, 5229, 5, 0.650, 306, 22, 8, 20, 40, 2.057, 2.050
Wed Apr 19 13:53:10 EDT 2017, 1226, 0.920, 230, 1, 0.150, 456, 67, 17, 45, 85, 168.060, 164.310
Wed Apr 19 13:53:21 EDT 2017, 916, 0.380, 4292, 2, 0.310, 540, 42, 12, 47, 15, 11.217, 10.690
Wed Apr 19 13:53:26 EDT 2017, 5866, 0.880, 9292, 7, 0.810, 390, 87, 2, 22, 60, 4.040, 4.517
Wed Apr 19 13:54:19 EDT 2017, 8341, 0.130, 6792, 5, 0.560, 465, 64, 16, 34, 82, 52.333, 50.143
Wed Apr 19 13:54:20 EDT 2017, 3391, 0.630, 1792, 9, 0.060, 315, 19, 7, 9, 37, 0.807, 0.860
Wed Apr 19 13:54:52 EDT 2017, 4629, 0.010, 8042, 1, 0.680, 352, 53, 5, 41, 94, 30.937, 30.213
Wed Apr 19 13:55:21 EDT 2017, 9579, 0.510, 3042, 6, 0.180, 502, 98, 14, 16, 49, 25.643, 26.953
Wed Apr 19 13:55:32 EDT 2017, 7104, 0.260, 542, 4, 0.430, 427, 76, 9, 28, 26, 10.453, 10.073
Wed Apr 19 13:55:40 EDT 2017, 2154, 0.760, 5542, 8, 0.930, 577, 31, 19, 3, 71, 7.813, 7.107
Wed Apr 19 13:55:44 EDT 2017, 1535, 0.200, 2417, 5, 0.750, 596, 36, 8, 38, 20, 4.683, 4.670
Wed Apr 19 13:57:07 EDT 2017, 6485, 0.700, 7417, 1, 0.250, 446, 81, 18, 13, 65, 81.350, 64.337
Wed Apr 19 13:57:17 EDT 2017, 8960, 0.450, 9916, 7, 0.000, 521, 59, 3, 25, 88, 7.933, 9.473
Wed Apr 19 13:57:18 EDT 2017, 4010, 0.950, 4917, 3, 0.500, 371, 14, 13, 0, 43, 1.370, 1.110
Wed Apr 19 13:57:52 EDT 2017, 2773, 0.320, 6167, 6, 0.120, 334, 47, 15, 44, 99, 33.703, 33.407
Wed Apr 19 13:58:16 EDT 2017, 7723, 0.820, 1167, 2, 0.620, 484, 92, 6, 19, 54, 23.070, 22.167
Wed Apr 19 13:58:24 EDT 2017, 5248, 0.070, 3667, 9, 0.870, 409, 70, 11, 31, 32, 8.223, 8.410
Wed Apr 19 13:58:26 EDT 2017, 298, 0.570, 8667, 4, 0.370, 559, 25, 1, 6, 77, 1.077, 1.280
Wed Apr 19 13:58:55 EDT 2017, 375, 0.220, 3589, 1, 0.600, 580, 95, 7, 28, 28, 28.447, 26.380
Wed Apr 19 13:59:08 EDT 2017, 5325, 0.720, 8589, 5, 0.100, 430, 50, 16, 3, 73, 12.877, 11.907
Wed Apr 19 13:59:15 EDT 2017, 7800, 0.470, 6089, 3, 0.350, 505, 27, 2, 40, 96, 6.107, 6.780
Wed Apr 19 13:59:25 EDT 2017, 2850, 0.970, 1089, 8, 0.850, 355, 72, 11, 15, 51, 8.847, 8.590
Wed Apr 19 14:01:02 EDT 2017, 4088, 0.350, 9838, 2, 0.470, 317, 83, 18, 34, 84, 95.010, 83.897
Wed Apr 19 14:01:07 EDT 2017, 9038, 0.850, 4839, 6, 0.970, 467, 38, 9, 9, 39, 3.657, 3.360
Wed Apr 19 14:01:10 EDT 2017, 6563, 0.100, 2339, 4, 0.720, 392, 16, 14, 46, 17, 2.807, 2.720
Wed Apr 19 14:01:17 EDT 2017, 1613, 0.600, 7339, 9, 0.220, 542, 61, 4, 21, 62, 6.313, 7.037
Wed Apr 19 14:01:31 EDT 2017, 2231, 0.410, 464, 7, 0.040, 561, 89, 12, 31, 23, 13.563, 13.483
Wed Apr 19 14:01:36 EDT 2017, 7181, 0.910, 5464, 2, 0.540, 411, 44, 3, 6, 68, 4.253, 4.273
Wed Apr 19 14:01:51 EDT 2017, 9656, 0.160, 7964, 9, 0.790, 486, 21, 17, 43, 90, 15.140, 15.070
Wed Apr 19 14:01:59 EDT 2017, 4706, 0.660, 2964, 5, 0.290, 336, 66, 8, 18, 45, 7.600, 7.503
Wed Apr 19 14:02:03 EDT 2017, 3469, 0.030, 6714, 6, 0.910, 373, 78, 1, 25, 79, 2.833, 3.223
Wed Apr 19 14:02:07 EDT 2017, 8419, 0.530, 1714, 1, 0.410, 523, 33, 10, 0, 34, 4.397, 3.280
Wed Apr 19 14:02:08 EDT 2017, 5944, 0.280, 4214, 8, 0.160, 448, 10, 5, 37, 11, 0.440, 0.400
Wed Apr 19 14:02:32 EDT 2017, 994, 0.780, 9213, 4, 0.660, 598, 55, 15, 12, 56, 23.227, 20.473
Wed Apr 19 14:02:45 EDT 2017, 1303, 0.250, 5151, 4, 0.820, 514, 52, 11, 17, 42, 12.860, 11.227
Wed Apr 19 14:02:50 EDT 2017, 6253, 0.750, 152, 9, 0.320, 364, 97, 1, 42, 87, 3.863, 4.500
Wed Apr 19 14:03:33 EDT 2017, 8728, 0.000, 2652, 2, 0.070, 589, 75, 15, 4, 65, 42.200, 32.970
Wed Apr 19 14:03:35 EDT 2017, 3778, 0.500, 7651, 7, 0.570, 439, 30, 6, 29, 20, 1.573, 1.597
Wed Apr 19 14:03:43 EDT 2017, 5016, 0.130, 1402, 3, 0.190, 402, 41, 4, 23, 76, 7.837, 7.950
Wed Apr 19 14:04:07 EDT 2017, 9966, 0.630, 6401, 8, 0.690, 552, 86, 13, 48, 31, 22.897, 23.767
Wed Apr 19 14:04:22 EDT 2017, 7491, 0.380, 8901, 1, 0.940, 327, 64, 8, 11, 53, 13.817, 11.483
Wed Apr 19 14:04:41 EDT 2017, 2541, 0.880, 3901, 6, 0.440, 477, 19, 18, 36, 98, 18.760, 17.997
Wed Apr 19 14:04:46 EDT 2017, 1922, 0.060, 8276, 8, 0.250, 458, 47, 9, 20, 37, 5.180, 5.380
Wed Apr 19 14:06:12 EDT 2017, 6872, 0.560, 3277, 4, 0.750, 308, 92, 19, 45, 82, 84.397, 77.343
Wed Apr 19 14:06:19 EDT 2017, 9347, 0.310, 777, 6, 0.500, 533, 69, 5, 7, 59, 6.340, 7.040
Wed Apr 19 14:06:23 EDT 2017, 4397, 0.810, 5776, 2, 0.000, 383, 24, 14, 32, 14, 3.730, 3.653
Wed Apr 19 14:06:32 EDT 2017, 3159, 0.440, 4526, 9, 0.630, 420, 35, 17, 14, 70, 8.750, 8.727
Wed Apr 19 14:06:44 EDT 2017, 8109, 0.940, 9526, 5, 0.130, 570, 80, 7, 39, 25, 11.830, 12.273
Wed Apr 19 14:06:49 EDT 2017, 5634, 0.190, 7026, 7, 0.380, 345, 58, 12, 1, 48, 4.413, 4.240
Wed Apr 19 14:06:52 EDT 2017, 684, 0.690, 2027, 3, 0.880, 495, 13, 2, 26, 93, 2.160, 2.207
Wed Apr 19 14:06:58 EDT 2017, 530, 0.490, 7807, 6, 0.180, 388, 73, 19, 0, 30, 5.347, 5.353
Wed Apr 19 14:07:26 EDT 2017, 5480, 0.990, 2808, 1, 0.680, 538, 28, 10, 25, 75, 27.663, 24.137
Wed Apr 19 14:07:39 EDT 2017, 7955, 0.240, 308, 8, 0.930, 313, 51, 15, 13, 97, 12.433, 11.950
Wed Apr 19 14:08:05 EDT 2017, 3005, 0.740, 5308, 3, 0.430, 463, 96, 5, 38, 52, 24.900, 24.793
Wed Apr 19 14:08:16 EDT 2017, 4242, 0.110, 4058, 7, 0.800, 500, 62, 7, 7, 86, 10.277, 10.783
Wed Apr 19 14:08:25 EDT 2017, 9192, 0.610, 9057, 2, 0.300, 350, 17, 17, 32, 41, 8.713, 8.073
Wed Apr 19 14:08:26 EDT 2017, 6717, 0.360, 6557, 9, 0.050, 575, 40, 3, 19, 18, 1.013, 1.063
Wed Apr 19 14:09:12 EDT 2017, 1767, 0.860, 1558, 5, 0.550, 425, 85, 12, 44, 63, 43.537, 44.303
Wed Apr 19 14:09:14 EDT 2017, 2386, 0.170, 5933, 2, 0.740, 444, 68, 1, 10, 24, 1.090, 1.190
Wed Apr 19 14:09:27 EDT 2017, 7336, 0.670, 933, 6, 0.240, 594, 23, 11, 35, 69, 12.233, 12.273
Wed Apr 19 14:09:39 EDT 2017, 9811, 0.420, 3433, 4, 0.490, 369, 45, 6, 22, 91, 11.607, 11.277
Wed Apr 19 14:10:17 EDT 2017, 4861, 0.920, 8432, 9, 0.990, 519, 90, 16, 47, 46, 36.970, 36.287
Wed Apr 19 14:10:54 EDT 2017, 3623, 0.300, 2183, 1, 0.360, 481, 57, 13, 4, 80, 35.823, 27.123
Wed Apr 19 14:10:55 EDT 2017, 8573, 0.800, 7182, 5, 0.860, 331, 12, 4, 29, 35, 0.893, 0.897
Wed Apr 19 14:11:00 EDT 2017, 6098, 0.050, 9682, 3, 0.610, 556, 34, 18, 16, 13, 4.520, 3.997
Wed Apr 19 14:11:23 EDT 2017, 1148, 0.550, 4683, 7, 0.110, 406, 79, 9, 41, 58, 20.570, 22.040
Wed Apr 19 14:11:24 EDT 2017, 839, 0.020, 1245, 9, 0.390, 322, 31, 3, 39, 38, 1.323, 1.420
