# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, 2tHeap_timing_secs
Sun Jul  2 09:25:12 EDT 2017, 0.280, 131, 21, 9, 12, 459, 14, 31, 25, 33, 58.510, 3.753
Sun Jul  2 09:25:13 EDT 2017, 0.780, 151, 26, 5, 23, 309, 5, 11, 10, 13, 0.233, 0.263
Sun Jul  2 09:25:35 EDT 2017, 0.530, 121, 29, 7, 29, 534, 9, 41, 17, 23, 21.833, 2.663
Sun Jul  2 09:26:43 EDT 2017, 0.030, 141, 24, 3, 18, 384, 19, 21, 2, 43, 67.960, 3.563
Sun Jul  2 09:26:45 EDT 2017, 0.040, 130, 26, 6, 23, 492, 6, 36, 17, 11, 1.983, 1.053
Sun Jul  2 09:26:57 EDT 2017, 0.540, 150, 21, 2, 12, 342, 15, 16, 2, 31, 12.153, 1.760
Sun Jul  2 17:55:29 EDT 2017, 0.000, 120, 20, 2, 8, 300, 1, 10, 0, 10, 0.150, 0.160
Sun Jul  2 17:55:50 EDT 2017, 0.500, 140, 25, 6, 19, 450, 10, 30, 15, 30, 20.710, 2.440
Sun Jul  2 17:56:24 EDT 2017, 0.750, 130, 27, 4, 24, 375, 15, 20, 7, 40, 32.680, 2.530
Sun Jul  2 17:56:29 EDT 2017, 0.250, 150, 22, 8, 13, 525, 5, 40, 22, 20, 4.903, 1.650
Sun Jul  2 17:56:37 EDT 2017, 0.370, 135, 26, 3, 27, 562, 3, 35, 3, 45, 8.353, 2.113
Sun Jul  2 17:56:42 EDT 2017, 0.870, 155, 21, 7, 16, 412, 12, 15, 18, 25, 4.600, 1.260
Sun Jul  2 17:57:26 EDT 2017, 0.620, 125, 23, 5, 10, 487, 17, 45, 11, 15, 43.420, 3.003
Sun Jul  2 17:57:34 EDT 2017, 0.120, 145, 28, 9, 21, 337, 8, 25, 26, 35, 7.830, 1.433
Sun Jul  2 17:57:35 EDT 2017, 0.180, 132, 23, 7, 20, 356, 2, 47, 5, 12, 0.523, 0.473
Sun Jul  2 17:57:59 EDT 2017, 0.680, 152, 28, 3, 9, 506, 11, 27, 20, 32, 23.803, 2.773
Sun Jul  2 18:00:43 EDT 2017, 0.930, 122, 25, 9, 14, 431, 16, 37, 13, 42, 163.893, 5.727
Sun Jul  2 18:00:45 EDT 2017, 0.430, 142, 20, 5, 25, 581, 6, 17, 28, 22, 2.273, 1.087
Sun Jul  2 18:00:51 EDT 2017, 0.310, 127, 29, 6, 17, 543, 4, 22, 1, 47, 5.470, 1.570
Sun Jul  2 18:01:53 EDT 2017, 0.810, 147, 24, 2, 28, 393, 14, 42, 16, 27, 61.270, 3.600
Sun Jul  2 18:01:57 EDT 2017, 0.560, 137, 21, 8, 23, 468, 18, 12, 9, 17, 4.000, 1.173
Sun Jul  2 18:02:16 EDT 2017, 0.060, 157, 26, 4, 12, 318, 9, 32, 24, 37, 18.773, 2.153
Sun Jul  2 18:02:49 EDT 2017, 0.090, 138, 28, 5, 14, 403, 11, 43, 23, 26, 32.763, 2.760
Sun Jul  2 18:02:50 EDT 2017, 0.590, 158, 23, 9, 25, 553, 1, 23, 8, 46, 0.660, 0.780
Sun Jul  2 18:03:04 EDT 2017, 0.840, 128, 20, 3, 19, 328, 6, 33, 15, 36, 13.827, 2.227
Sun Jul  2 18:03:06 EDT 2017, 0.340, 148, 25, 7, 8, 478, 15, 13, 0, 16, 2.440, 0.920
Sun Jul  2 18:03:52 EDT 2017, 0.460, 123, 24, 4, 22, 515, 13, 28, 27, 31, 45.370, 3.353
Sun Jul  2 18:03:53 EDT 2017, 0.960, 143, 29, 8, 11, 365, 3, 48, 12, 11, 0.753, 0.587
Sun Jul  2 18:03:57 EDT 2017, 0.710, 133, 27, 2, 16, 590, 8, 18, 19, 21, 3.533, 1.377
Sun Jul  2 18:07:17 EDT 2017, 0.210, 153, 22, 6, 27, 440, 18, 38, 4, 41, 199.030, 6.607
Sun Jul  2 18:07:24 EDT 2017, 0.150, 126, 25, 8, 26, 421, 12, 16, 29, 28, 7.250, 1.387
Sun Jul  2 18:07:30 EDT 2017, 0.650, 146, 20, 4, 15, 571, 2, 36, 14, 48, 5.477, 1.900
Sun Jul  2 18:07:40 EDT 2017, 0.900, 136, 22, 6, 10, 346, 7, 26, 21, 38, 10.413, 1.763
Sun Jul  2 18:08:32 EDT 2017, 0.400, 156, 27, 2, 21, 496, 17, 46, 6, 18, 51.030, 3.553
Sun Jul  2 18:09:31 EDT 2017, 0.280, 131, 21, 9, 12, 459, 14, 31, 25, 33, 58.700, 3.660
Sun Jul  2 18:09:31 EDT 2017, 0.780, 151, 26, 5, 23, 309, 5, 11, 10, 13, 0.183, 0.230
Sun Jul  2 18:09:53 EDT 2017, 0.530, 121, 29, 7, 29, 534, 9, 41, 17, 23, 21.850, 2.607
Sun Jul  2 18:11:03 EDT 2017, 0.030, 141, 24, 3, 18, 384, 19, 21, 2, 43, 68.687, 3.550
Sun Jul  2 18:11:05 EDT 2017, 0.040, 130, 26, 6, 23, 492, 6, 36, 17, 11, 1.933, 0.933
Sun Jul  2 18:11:17 EDT 2017, 0.540, 150, 21, 2, 12, 342, 15, 16, 2, 31, 12.160, 1.583
Sun Jul  2 18:13:39 EDT 2017, 0.790, 120, 23, 8, 17, 567, 10, 46, 24, 41, 140.770, 6.493
Sun Jul  2 18:13:39 EDT 2017, 0.290, 140, 28, 4, 28, 417, 1, 26, 9, 21, 0.313, 0.380
Sun Jul  2 18:13:44 EDT 2017, 0.420, 125, 22, 7, 15, 379, 8, 11, 21, 46, 4.227, 1.120
Sun Jul  2 18:14:39 EDT 2017, 0.920, 145, 27, 3, 26, 529, 17, 31, 6, 26, 54.803, 3.720
Sun Jul  2 18:14:42 EDT 2017, 0.670, 135, 29, 9, 20, 304, 13, 21, 28, 16, 3.013, 0.947
Sun Jul  2 18:14:47 EDT 2017, 0.170, 155, 24, 5, 9, 454, 3, 41, 13, 36, 5.127, 1.627
Sun Jul  2 18:14:50 EDT 2017, 0.230, 123, 27, 3, 11, 473, 7, 24, 19, 14, 2.043, 1.040
Sun Jul  2 18:16:39 EDT 2017, 0.730, 143, 22, 7, 22, 323, 16, 44, 4, 34, 108.777, 4.343
Sun Jul  2 18:16:57 EDT 2017, 0.980, 133, 20, 5, 27, 548, 11, 14, 26, 44, 17.693, 2.383
Sun Jul  2 18:16:57 EDT 2017, 0.480, 153, 25, 9, 16, 398, 2, 34, 11, 24, 0.743, 0.547
Sun Jul  2 18:19:20 EDT 2017, 0.350, 138, 24, 2, 24, 435, 9, 49, 15, 49, 141.940, 6.263
Sun Jul  2 18:20:26 EDT 2017, 0.850, 158, 29, 6, 13, 585, 19, 29, 0, 29, 65.230, 4.387
Sun Jul  2 18:20:50 EDT 2017, 0.600, 128, 26, 4, 8, 360, 14, 39, 22, 19, 24.260, 2.157
Sun Jul  2 18:20:53 EDT 2017, 0.100, 148, 21, 8, 19, 510, 4, 19, 7, 39, 3.140, 1.137
Sun Jul  2 18:21:38 EDT 2017, 0.070, 129, 22, 9, 29, 595, 16, 28, 10, 25, 44.587, 3.440
Sun Jul  2 18:22:18 EDT 2017, 0.570, 149, 27, 5, 18, 445, 6, 48, 25, 45, 39.187, 3.743
Sun Jul  2 18:22:19 EDT 2017, 0.820, 139, 25, 7, 13, 520, 1, 18, 3, 35, 0.390, 0.497
Sun Jul  2 18:22:28 EDT 2017, 0.320, 159, 20, 3, 24, 370, 11, 38, 18, 15, 9.593, 1.717
Sun Jul  2 18:24:03 EDT 2017, 0.450, 134, 28, 8, 10, 332, 18, 43, 14, 30, 94.350, 3.623
Sun Jul  2 18:24:05 EDT 2017, 0.950, 154, 23, 4, 21, 482, 9, 23, 29, 10, 1.547, 0.897
Sun Jul  2 18:24:07 EDT 2017, 0.700, 124, 21, 6, 26, 407, 4, 33, 7, 20, 2.410, 0.983
Sun Jul  2 18:24:22 EDT 2017, 0.200, 144, 26, 2, 15, 557, 13, 13, 22, 40, 14.777, 2.140
Sun Jul  2 18:25:44 EDT 2017, 0.140, 136, 20, 4, 17, 539, 17, 30, 12, 28, 80.817, 4.373
Sun Jul  2 18:25:46 EDT 2017, 0.640, 156, 25, 8, 28, 389, 7, 10, 27, 48, 2.540, 1.090
Sun Jul  2 18:25:53 EDT 2017, 0.890, 126, 28, 2, 22, 464, 3, 40, 5, 38, 6.720, 1.830
Sun Jul  2 18:25:57 EDT 2017, 0.390, 146, 23, 6, 11, 314, 12, 20, 20, 18, 3.357, 0.930
Sun Jul  2 18:26:16 EDT 2017, 0.260, 121, 27, 5, 20, 351, 19, 15, 8, 33, 19.023, 1.797
Sun Jul  2 18:26:22 EDT 2017, 0.760, 141, 22, 9, 9, 501, 10, 35, 23, 13, 5.777, 1.390
Sun Jul  2 18:26:25 EDT 2017, 0.510, 131, 24, 3, 14, 426, 5, 25, 1, 23, 2.610, 1.043
Sun Jul  2 18:29:43 EDT 2017, 0.010, 151, 29, 7, 25, 576, 14, 45, 16, 43, 197.130, 8.033
Sun Jul  2 18:30:00 EDT 2017, 0.020, 135, 24, 8, 12, 560, 8, 37, 7, 24, 16.410, 2.567
Sun Jul  2 18:30:35 EDT 2017, 0.520, 155, 29, 4, 23, 410, 18, 17, 22, 44, 34.200, 2.600
Sun Jul  2 18:32:51 EDT 2017, 0.770, 125, 26, 6, 29, 485, 13, 47, 14, 34, 135.343, 5.590
Sun Jul  2 18:32:52 EDT 2017, 0.270, 145, 21, 2, 18, 335, 3, 27, 29, 14, 0.687, 0.590
Sun Jul  2 18:32:54 EDT 2017, 0.390, 120, 28, 9, 26, 372, 6, 12, 3, 39, 1.963, 0.880
Sun Jul  2 18:33:20 EDT 2017, 0.890, 140, 23, 5, 15, 522, 15, 32, 18, 19, 26.343, 2.873
Sun Jul  2 18:33:33 EDT 2017, 0.640, 130, 20, 7, 9, 447, 10, 22, 11, 29, 12.420, 1.937
Sun Jul  2 18:33:36 EDT 2017, 0.140, 150, 25, 3, 20, 597, 1, 42, 26, 49, 2.297, 1.517
Sun Jul  2 18:33:42 EDT 2017, 0.210, 128, 21, 5, 22, 578, 9, 20, 1, 22, 6.460, 1.587
Sun Jul  2 18:37:20 EDT 2017, 0.710, 148, 26, 9, 11, 428, 19, 40, 16, 42, 217.873, 6.587
Sun Jul  2 18:37:26 EDT 2017, 0.960, 138, 28, 3, 16, 503, 14, 10, 9, 32, 5.770, 1.377
Sun Jul  2 18:37:27 EDT 2017, 0.460, 158, 23, 7, 27, 353, 5, 30, 24, 12, 0.830, 0.573
Sun Jul  2 18:37:55 EDT 2017, 0.330, 133, 25, 4, 14, 316, 7, 45, 5, 37, 27.530, 2.477
Sun Jul  2 18:38:07 EDT 2017, 0.830, 153, 20, 8, 25, 466, 16, 25, 20, 17, 12.070, 1.887
Sun Jul  2 18:38:48 EDT 2017, 0.580, 123, 22, 2, 19, 391, 12, 35, 12, 27, 40.910, 2.853
Sun Jul  2 18:38:50 EDT 2017, 0.080, 143, 27, 6, 8, 541, 2, 15, 27, 47, 1.033, 0.813
Sun Jul  2 18:39:09 EDT 2017, 0.110, 124, 26, 7, 18, 457, 18, 26, 28, 18, 19.117, 2.047
Sun Jul  2 18:40:04 EDT 2017, 0.610, 144, 21, 3, 29, 307, 9, 46, 13, 38, 54.280, 3.273
Sun Jul  2 18:40:07 EDT 2017, 0.860, 134, 24, 9, 24, 532, 4, 16, 21, 48, 3.167, 1.247
Sun Jul  2 18:40:37 EDT 2017, 0.360, 154, 29, 5, 13, 382, 13, 36, 6, 28, 29.997, 2.623
Sun Jul  2 18:44:22 EDT 2017, 0.490, 139, 20, 6, 21, 419, 16, 41, 25, 43, 223.550, 7.037
Sun Jul  2 18:44:25 EDT 2017, 0.990, 159, 25, 2, 10, 569, 6, 21, 10, 23, 2.967, 1.283
Sun Jul  2 18:44:26 EDT 2017, 0.740, 129, 27, 8, 16, 344, 2, 31, 17, 13, 0.343, 0.390
Sun Jul  2 18:44:31 EDT 2017, 0.240, 149, 22, 4, 27, 494, 11, 11, 2, 33, 4.853, 1.343
Sun Jul  2 18:44:59 EDT 2017, 0.170, 132, 29, 2, 28, 513, 19, 34, 23, 15, 27.773, 2.423
Sun Jul  2 18:45:04 EDT 2017, 0.670, 152, 24, 6, 17, 363, 10, 14, 8, 35, 4.710, 1.160
Sun Jul  2 18:45:49 EDT 2017, 0.920, 122, 22, 4, 11, 588, 5, 44, 15, 45, 44.660, 4.453
Sun Jul  2 18:46:07 EDT 2017, 0.420, 142, 27, 8, 22, 438, 15, 24, 0, 25, 17.893, 2.070
Sun Jul  2 18:46:55 EDT 2017, 0.300, 127, 23, 3, 9, 400, 17, 19, 26, 40, 47.503, 3.137
Sun Jul  2 18:47:03 EDT 2017, 0.800, 147, 28, 7, 20, 550, 7, 39, 11, 20, 8.060, 1.857
Sun Jul  2 18:47:03 EDT 2017, 0.550, 137, 26, 5, 25, 325, 3, 29, 19, 10, 0.320, 0.343
Sun Jul  2 18:48:22 EDT 2017, 0.050, 157, 21, 9, 14, 475, 12, 49, 4, 30, 78.107, 4.807
Sun Jul  2 18:48:23 EDT 2017, 0.030, 125, 29, 4, 19, 442, 3, 14, 19, 22, 0.487, 0.527
Sun Jul  2 18:50:13 EDT 2017, 0.530, 145, 24, 8, 8, 592, 13, 34, 4, 42, 109.273, 6.323
Sun Jul  2 18:50:59 EDT 2017, 0.780, 135, 21, 2, 13, 367, 17, 24, 27, 32, 46.560, 3.017
Sun Jul  2 18:51:04 EDT 2017, 0.280, 155, 26, 6, 24, 517, 8, 44, 12, 12, 4.720, 1.437
Sun Jul  2 18:51:06 EDT 2017, 0.410, 130, 23, 5, 16, 480, 1, 39, 16, 37, 1.173, 1.023
Sun Jul  2 18:51:07 EDT 2017, 0.910, 150, 28, 9, 27, 330, 10, 19, 1, 17, 1.600, 0.573
Sun Jul  2 18:53:49 EDT 2017, 0.660, 120, 25, 3, 21, 555, 15, 49, 23, 27, 161.117, 6.160
Sun Jul  2 18:54:01 EDT 2017, 0.160, 140, 20, 7, 10, 405, 5, 29, 8, 47, 12.293, 2.117
Sun Jul  2 18:54:05 EDT 2017, 0.220, 137, 27, 9, 9, 386, 4, 47, 18, 20, 3.133, 1.083
Sun Jul  2 18:55:15 EDT 2017, 0.720, 157, 22, 5, 20, 536, 14, 27, 3, 40, 69.437, 4.633
Sun Jul  2 18:56:36 EDT 2017, 0.970, 127, 24, 7, 26, 311, 18, 37, 25, 30, 80.540, 3.417
Sun Jul  2 18:56:37 EDT 2017, 0.470, 147, 29, 3, 15, 461, 9, 17, 10, 10, 0.803, 0.607
Sun Jul  2 18:56:38 EDT 2017, 0.350, 122, 21, 8, 28, 499, 2, 22, 21, 35, 1.263, 1.047
Sun Jul  2 18:56:48 EDT 2017, 0.850, 142, 26, 4, 17, 349, 11, 42, 6, 15, 9.643, 1.667
Sun Jul  2 18:56:56 EDT 2017, 0.600, 132, 28, 6, 12, 574, 16, 12, 29, 25, 7.310, 1.803
Sun Jul  2 18:57:22 EDT 2017, 0.100, 152, 23, 2, 23, 424, 7, 32, 14, 45, 26.643, 3.037
Sun Jul  2 18:57:46 EDT 2017, 0.070, 134, 22, 3, 25, 339, 13, 40, 11, 19, 23.357, 2.390
Sun Jul  2 18:57:49 EDT 2017, 0.570, 154, 27, 7, 14, 489, 4, 20, 26, 39, 2.990, 1.583
Sun Jul  2 18:58:24 EDT 2017, 0.820, 124, 29, 5, 8, 414, 8, 30, 3, 49, 33.807, 2.893
Sun Jul  2 18:58:31 EDT 2017, 0.320, 144, 24, 9, 19, 564, 18, 10, 18, 29, 7.657, 1.587
Sun Jul  2 18:59:26 EDT 2017, 0.440, 129, 25, 2, 11, 527, 11, 25, 7, 44, 53.927, 3.867
Sun Jul  2 18:59:26 EDT 2017, 0.940, 149, 20, 6, 22, 377, 1, 45, 22, 24, 0.660, 0.720
Sun Jul  2 18:59:27 EDT 2017, 0.690, 139, 23, 4, 28, 452, 6, 15, 0, 14, 0.763, 0.570
Sun Jul  2 19:00:09 EDT 2017, 0.190, 159, 28, 8, 17, 302, 15, 35, 15, 34, 40.890, 2.717
Sun Jul  2 19:00:13 EDT 2017, 0.130, 121, 23, 6, 15, 321, 14, 18, 9, 16, 3.763, 1.010
Sun Jul  2 19:00:26 EDT 2017, 0.630, 141, 28, 2, 26, 471, 5, 38, 24, 36, 13.093, 2.563
Sun Jul  2 19:01:03 EDT 2017, 0.880, 131, 26, 8, 21, 396, 10, 28, 2, 46, 36.830, 2.947
Sun Jul  2 19:04:18 EDT 2017, 0.380, 151, 21, 4, 10, 546, 19, 48, 17, 26, 194.597, 7.067
Sun Jul  2 19:05:42 EDT 2017, 0.250, 136, 27, 7, 23, 583, 12, 33, 13, 41, 83.257, 5.020
Sun Jul  2 19:05:43 EDT 2017, 0.750, 156, 22, 3, 12, 433, 2, 13, 28, 21, 0.357, 0.430
Sun Jul  2 19:05:47 EDT 2017, 0.500, 126, 20, 9, 18, 508, 7, 43, 5, 11, 3.963, 1.240
Sun Jul  2 19:06:16 EDT 2017, 0.000, 146, 25, 5, 29, 358, 17, 23, 20, 31, 28.447, 2.597
Sun Jul  2 19:06:31 EDT 2017, 0.010, 133, 27, 9, 18, 425, 9, 29, 21, 32, 15.360, 2.033
Sun Jul  2 19:07:12 EDT 2017, 0.510, 153, 22, 5, 29, 575, 19, 49, 6, 12, 39.753, 3.237
Sun Jul  2 19:07:21 EDT 2017, 0.760, 123, 20, 7, 23, 350, 14, 19, 29, 22, 8.767, 1.450
Sun Jul  2 19:07:41 EDT 2017, 0.260, 143, 25, 3, 12, 500, 5, 39, 14, 42, 20.420, 2.867
Sun Jul  2 19:08:01 EDT 2017, 0.380, 128, 24, 8, 20, 462, 7, 44, 18, 27, 19.690, 2.497
Sun Jul  2 19:08:53 EDT 2017, 0.880, 148, 29, 4, 9, 312, 16, 24, 3, 47, 50.960, 2.803
Sun Jul  2 19:10:02 EDT 2017, 0.630, 138, 26, 6, 15, 537, 12, 34, 25, 37, 69.423, 4.727
Sun Jul  2 19:10:03 EDT 2017, 0.130, 158, 21, 2, 26, 387, 2, 14, 10, 17, 0.237, 0.307
Sun Jul  2 19:10:20 EDT 2017, 0.190, 120, 25, 4, 27, 406, 8, 32, 16, 30, 17.083, 2.123
Sun Jul  2 19:10:22 EDT 2017, 0.690, 140, 20, 8, 16, 556, 18, 12, 1, 10, 1.583, 0.787
Sun Jul  2 19:10:50 EDT 2017, 0.940, 130, 23, 2, 11, 331, 13, 42, 23, 20, 28.237, 2.313
Sun Jul  2 19:10:52 EDT 2017, 0.440, 150, 28, 6, 22, 481, 3, 22, 8, 40, 2.000, 1.060
Sun Jul  2 19:10:55 EDT 2017, 0.320, 135, 22, 5, 8, 519, 6, 17, 20, 25, 2.680, 1.180
Sun Jul  2 19:12:38 EDT 2017, 0.820, 155, 27, 9, 19, 369, 15, 37, 5, 45, 102.873, 4.447
Sun Jul  2 19:13:18 EDT 2017, 0.570, 125, 29, 3, 25, 594, 11, 27, 27, 35, 39.417, 3.563
Sun Jul  2 19:13:19 EDT 2017, 0.070, 145, 24, 7, 14, 444, 1, 47, 12, 15, 0.400, 0.497
Sun Jul  2 19:18:13 EDT 2017, 0.100, 127, 20, 6, 13, 359, 19, 35, 13, 49, 292.460, 6.900
Sun Jul  2 19:18:19 EDT 2017, 0.600, 147, 25, 2, 24, 509, 10, 15, 28, 29, 5.827, 1.497
Sun Jul  2 19:18:24 EDT 2017, 0.850, 137, 28, 8, 29, 434, 5, 45, 5, 19, 4.467, 1.293
Sun Jul  2 19:19:34 EDT 2017, 0.350, 157, 23, 4, 18, 584, 15, 25, 20, 39, 70.200, 4.553
Sun Jul  2 19:19:36 EDT 2017, 0.480, 132, 26, 7, 27, 547, 17, 10, 9, 14, 2.067, 0.943
Sun Jul  2 19:19:54 EDT 2017, 0.980, 152, 21, 3, 16, 397, 8, 30, 24, 34, 17.353, 2.313
Sun Jul  2 19:19:56 EDT 2017, 0.730, 122, 24, 9, 10, 472, 3, 20, 2, 44, 2.407, 1.077
Sun Jul  2 19:20:18 EDT 2017, 0.230, 142, 29, 5, 21, 322, 12, 40, 17, 24, 21.480, 2.147
Sun Jul  2 19:21:35 EDT 2017, 0.160, 139, 22, 3, 23, 303, 18, 23, 7, 46, 76.903, 3.293
Sun Jul  2 19:21:57 EDT 2017, 0.660, 159, 27, 7, 12, 453, 9, 43, 22, 26, 20.717, 2.547
Sun Jul  2 19:21:57 EDT 2017, 0.910, 129, 25, 5, 17, 378, 4, 13, 0, 16, 0.323, 0.433
Sun Jul  2 19:23:09 EDT 2017, 0.410, 149, 20, 9, 28, 528, 13, 33, 15, 36, 71.550, 4.687
Sun Jul  2 19:23:35 EDT 2017, 0.290, 124, 28, 2, 14, 566, 16, 48, 11, 11, 25.343, 2.623
Sun Jul  2 19:23:42 EDT 2017, 0.790, 144, 23, 6, 25, 416, 6, 28, 26, 31, 6.773, 1.620
Sun Jul  2 19:23:46 EDT 2017, 0.540, 134, 21, 4, 20, 491, 2, 38, 4, 41, 3.980, 1.703
Sun Jul  2 19:23:49 EDT 2017, 0.040, 154, 26, 8, 9, 341, 11, 18, 19, 21, 2.797, 0.913
Sun Jul  2 19:24:02 EDT 2017, 0.050, 122, 23, 5, 24, 542, 4, 42, 5, 34, 13.203, 2.413
Sun Jul  2 19:24:06 EDT 2017, 0.550, 142, 28, 9, 13, 392, 14, 22, 20, 14, 3.570, 1.047
Sun Jul  2 19:25:11 EDT 2017, 0.800, 132, 25, 3, 8, 467, 19, 32, 13, 24, 64.007, 3.577
Sun Jul  2 19:25:15 EDT 2017, 0.300, 152, 20, 7, 19, 317, 9, 12, 28, 44, 4.227, 1.127
Sun Jul  2 19:25:16 EDT 2017, 0.430, 137, 29, 4, 11, 355, 2, 27, 1, 29, 0.833, 0.630
Sun Jul  2 19:28:03 EDT 2017, 0.930, 157, 24, 8, 22, 505, 11, 47, 16, 49, 165.240, 7.253
Sun Jul  2 19:28:40 EDT 2017, 0.680, 127, 22, 2, 27, 430, 16, 17, 9, 39, 37.060, 2.827
Sun Jul  2 19:28:47 EDT 2017, 0.180, 147, 27, 6, 16, 580, 7, 37, 24, 19, 7.207, 1.790
Sun Jul  2 19:28:49 EDT 2017, 0.240, 130, 20, 8, 15, 598, 3, 15, 3, 32, 1.073, 0.810
Sun Jul  2 19:28:56 EDT 2017, 0.740, 150, 25, 4, 26, 448, 13, 35, 18, 12, 7.420, 1.567
Sun Jul  2 19:29:24 EDT 2017, 0.990, 120, 27, 6, 20, 523, 17, 25, 11, 22, 27.653, 2.383
Sun Jul  2 19:30:25 EDT 2017, 0.490, 140, 22, 2, 9, 373, 8, 45, 26, 42, 60.447, 4.103
Sun Jul  2 19:30:25 EDT 2017, 0.370, 125, 26, 9, 23, 336, 1, 30, 7, 27, 0.367, 0.450
Sun Jul  2 19:30:33 EDT 2017, 0.870, 145, 21, 5, 12, 486, 10, 10, 22, 47, 7.050, 1.590
Sun Jul  2 19:32:36 EDT 2017, 0.620, 135, 23, 7, 17, 411, 15, 40, 14, 37, 123.093, 4.927
Sun Jul  2 19:32:37 EDT 2017, 0.120, 155, 28, 3, 28, 561, 5, 20, 29, 17, 1.147, 0.850
Sun Jul  2 19:32:54 EDT 2017, 0.080, 136, 25, 2, 19, 476, 14, 11, 27, 48, 16.327, 2.263
Sun Jul  2 19:32:58 EDT 2017, 0.580, 156, 20, 6, 8, 326, 5, 31, 12, 28, 3.897, 1.330
Sun Jul  2 19:33:03 EDT 2017, 0.830, 126, 23, 4, 14, 551, 10, 21, 19, 18, 5.450, 1.387
Sun Jul  2 19:35:59 EDT 2017, 0.330, 146, 28, 8, 25, 401, 19, 41, 4, 38, 174.527, 5.607
