# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 2tHeap_timing_secs
Thu May 18 00:49:10 EDT 2017, 0.540, 5, 7, 0.780, 9, 4, 49, 315, 94, 11, 22, 88, 37.567, 32.393
Thu May 18 00:49:15 EDT 2017, 0.040, 9, 2, 0.280, 5, 9, 94, 465, 49, 1, 47, 43, 4.393, 4.720
Thu May 18 00:50:03 EDT 2017, 0.060, 2, 8, 0.890, 7, 1, 39, 423, 98, 17, 37, 61, 47.310, 38.363
Thu May 18 00:50:10 EDT 2017, 0.560, 7, 4, 0.390, 3, 5, 84, 573, 53, 8, 12, 16, 7.080, 5.603
Thu May 18 00:50:24 EDT 2017, 0.810, 4, 1, 0.640, 5, 3, 61, 348, 76, 3, 49, 39, 14.060, 11.870
Thu May 18 00:50:46 EDT 2017, 0.310, 9, 6, 0.140, 9, 8, 16, 498, 31, 12, 24, 84, 21.963, 17.897
Thu May 18 00:50:58 EDT 2017, 0.430, 3, 5, 0.760, 4, 9, 50, 536, 87, 5, 43, 27, 11.783, 11.490
Thu May 18 00:51:17 EDT 2017, 0.930, 8, 9, 0.260, 8, 4, 95, 386, 42, 15, 18, 72, 17.963, 15.097
Thu May 18 00:52:23 EDT 2017, 0.680, 1, 7, 0.510, 6, 6, 73, 461, 65, 19, 31, 95, 65.680, 48.520
Thu May 18 00:52:30 EDT 2017, 0.180, 6, 3, 0.010, 1, 2, 28, 311, 20, 10, 6, 50, 6.577, 4.847
Thu May 18 00:53:02 EDT 2017, 0.240, 4, 5, 0.320, 2, 2, 33, 480, 82, 16, 2, 33, 31.443, 23.420
Thu May 18 00:53:27 EDT 2017, 0.740, 8, 1, 0.820, 7, 7, 78, 330, 37, 6, 27, 78, 24.437, 16.733
Thu May 18 00:53:39 EDT 2017, 0.990, 2, 3, 0.070, 9, 5, 56, 555, 59, 2, 15, 56, 10.700, 11.587
Thu May 18 00:53:40 EDT 2017, 0.490, 6, 8, 0.570, 4, 9, 11, 405, 14, 11, 40, 11, 1.050, 0.927
Thu May 18 00:54:22 EDT 2017, 0.370, 1, 2, 0.450, 8, 8, 44, 367, 93, 4, 21, 89, 41.597, 34.913
Thu May 18 00:54:40 EDT 2017, 0.870, 5, 7, 0.950, 3, 4, 89, 517, 48, 13, 46, 44, 16.967, 14.027
Thu May 18 00:54:52 EDT 2017, 0.620, 3, 9, 0.200, 1, 6, 67, 442, 70, 18, 9, 22, 11.723, 9.493
Thu May 18 00:55:08 EDT 2017, 0.120, 7, 4, 0.700, 5, 1, 22, 592, 25, 9, 34, 67, 16.323, 13.077
Thu May 18 00:55:35 EDT 2017, 0.090, 3, 1, 0.540, 9, 4, 87, 508, 28, 14, 42, 36, 26.470, 16.027
Thu May 18 00:55:56 EDT 2017, 0.590, 8, 5, 0.040, 5, 8, 42, 358, 73, 5, 17, 81, 19.683, 19.197
Thu May 18 00:56:15 EDT 2017, 0.840, 1, 7, 0.790, 2, 2, 19, 583, 51, 9, 29, 58, 19.237, 17.817
Thu May 18 00:56:36 EDT 2017, 0.340, 5, 3, 0.290, 7, 6, 64, 433, 96, 19, 4, 13, 20.607, 14.143
Thu May 18 00:56:41 EDT 2017, 0.460, 2, 6, 0.670, 1, 7, 98, 320, 17, 7, 35, 92, 5.263, 4.853
Thu May 18 00:57:47 EDT 2017, 0.960, 6, 2, 0.170, 6, 3, 53, 470, 62, 16, 10, 47, 64.790, 38.427
Thu May 18 00:57:55 EDT 2017, 0.710, 4, 4, 0.920, 8, 9, 30, 395, 39, 12, 48, 25, 8.137, 6.243
Thu May 18 00:58:09 EDT 2017, 0.210, 9, 8, 0.420, 3, 5, 75, 545, 84, 2, 23, 70, 10.073, 12.310
Thu May 18 00:58:16 EDT 2017, 0.150, 1, 3, 0.230, 4, 4, 81, 376, 11, 13, 20, 64, 6.777, 4.707
Thu May 18 00:58:18 EDT 2017, 0.650, 6, 8, 0.730, 8, 9, 36, 526, 56, 3, 45, 19, 2.250, 2.357
Thu May 18 00:58:23 EDT 2017, 0.900, 4, 6, 0.480, 6, 2, 13, 301, 34, 8, 7, 42, 5.003, 4.443
Thu May 18 01:04:03 EDT 2017, 0.400, 8, 1, 0.980, 2, 7, 58, 451, 79, 18, 32, 87, 337.007, 250.610
Thu May 18 01:04:06 EDT 2017, 0.270, 5, 9, 0.110, 5, 6, 92, 564, 23, 6, 1, 30, 2.647, 2.583
Thu May 18 01:04:57 EDT 2017, 0.770, 9, 5, 0.610, 1, 1, 47, 414, 68, 15, 26, 75, 49.833, 34.687
Thu May 18 01:06:03 EDT 2017, 0.520, 3, 2, 0.360, 3, 8, 25, 489, 45, 10, 13, 98, 66.207, 41.367
Thu May 18 01:06:08 EDT 2017, 0.020, 7, 7, 0.860, 7, 3, 70, 339, 90, 1, 38, 53, 3.403, 4.237
Thu May 18 01:06:21 EDT 2017, 0.020, 1, 2, 0.740, 2, 5, 49, 440, 40, 11, 7, 23, 12.223, 7.693
Thu May 18 01:06:29 EDT 2017, 0.520, 6, 7, 0.240, 7, 9, 94, 590, 85, 1, 32, 68, 7.173, 8.547
Thu May 18 01:06:34 EDT 2017, 0.770, 3, 9, 0.990, 9, 3, 72, 365, 18, 6, 19, 90, 4.080, 3.927
Thu May 18 01:07:10 EDT 2017, 0.270, 8, 5, 0.490, 5, 7, 27, 515, 63, 16, 44, 45, 36.000, 26.810
Thu May 18 01:07:31 EDT 2017, 0.390, 5, 6, 0.610, 8, 6, 38, 552, 51, 9, 13, 56, 20.357, 17.667
Thu May 18 01:08:00 EDT 2017, 0.890, 9, 1, 0.110, 4, 2, 83, 402, 96, 18, 38, 11, 28.797, 16.863
Thu May 18 01:08:10 EDT 2017, 0.640, 2, 4, 0.860, 1, 8, 61, 477, 29, 13, 1, 34, 10.600, 7.730
Thu May 18 01:08:23 EDT 2017, 0.140, 7, 8, 0.360, 6, 4, 16, 327, 74, 4, 26, 79, 10.630, 12.153
Thu May 18 01:09:09 EDT 2017, 0.200, 3, 4, 0.050, 6, 3, 44, 458, 46, 12, 29, 96, 45.217, 33.983
Thu May 18 01:09:16 EDT 2017, 0.700, 7, 9, 0.550, 2, 8, 89, 308, 91, 3, 4, 51, 5.933, 6.727
Thu May 18 01:09:19 EDT 2017, 0.950, 1, 6, 0.300, 4, 1, 66, 533, 23, 7, 41, 28, 3.420, 3.047
Thu May 18 01:10:58 EDT 2017, 0.450, 5, 2, 0.800, 9, 5, 21, 383, 68, 17, 16, 73, 97.847, 55.273
Thu May 18 01:11:04 EDT 2017, 0.330, 2, 7, 0.180, 3, 7, 32, 346, 35, 10, 47, 39, 5.750, 5.110
Thu May 18 01:13:55 EDT 2017, 0.830, 6, 3, 0.680, 8, 2, 77, 496, 80, 19, 22, 84, 170.760, 131.297
Thu May 18 01:14:12 EDT 2017, 0.580, 4, 1, 0.430, 5, 9, 55, 421, 12, 14, 35, 62, 16.620, 10.030
Thu May 18 01:14:18 EDT 2017, 0.080, 8, 5, 0.930, 1, 4, 10, 571, 57, 5, 10, 17, 4.860, 4.443
Thu May 18 01:15:13 EDT 2017, 0.110, 4, 9, 0.830, 4, 2, 97, 505, 65, 17, 15, 98, 54.840, 45.057
Thu May 18 01:15:19 EDT 2017, 0.610, 9, 4, 0.330, 9, 6, 52, 355, 20, 8, 40, 53, 5.960, 4.873
Thu May 18 01:15:36 EDT 2017, 0.860, 2, 2, 0.580, 7, 4, 30, 580, 88, 3, 2, 31, 16.627, 14.753
Thu May 18 01:15:59 EDT 2017, 0.360, 7, 7, 0.080, 2, 9, 75, 430, 43, 13, 27, 76, 22.807, 19.157
Thu May 18 01:16:03 EDT 2017, 0.490, 1, 3, 0.960, 6, 7, 86, 318, 77, 1, 8, 42, 3.553, 4.113
Thu May 18 01:16:19 EDT 2017, 0.990, 5, 8, 0.460, 1, 3, 41, 468, 32, 10, 33, 87, 15.083, 13.347
Thu May 18 01:17:21 EDT 2017, 0.740, 3, 5, 0.710, 3, 5, 18, 393, 99, 15, 21, 65, 60.737, 43.523
Thu May 18 01:17:35 EDT 2017, 0.240, 8, 1, 0.210, 8, 1, 63, 543, 54, 6, 46, 20, 14.410, 9.850
Thu May 18 01:17:51 EDT 2017, 0.170, 3, 7, 0.390, 8, 1, 92, 412, 71, 19, 49, 25, 15.677, 11.847
Thu May 18 01:18:12 EDT 2017, 0.670, 7, 3, 0.890, 4, 6, 47, 562, 26, 9, 24, 70, 20.437, 15.093
Thu May 18 01:18:36 EDT 2017, 0.920, 5, 5, 0.140, 2, 4, 24, 337, 94, 4, 36, 93, 22.740, 23.190
Thu May 18 01:18:53 EDT 2017, 0.420, 9, 9, 0.640, 6, 8, 69, 487, 49, 14, 11, 48, 16.760, 14.367
Thu May 18 01:19:12 EDT 2017, 0.300, 4, 2, 0.270, 1, 9, 80, 599, 60, 2, 30, 59, 17.520, 16.323
Thu May 18 01:19:14 EDT 2017, 0.800, 8, 6, 0.770, 5, 5, 35, 449, 15, 12, 5, 14, 1.633, 1.270
Thu May 18 01:19:42 EDT 2017, 0.550, 1, 8, 0.020, 7, 7, 13, 524, 82, 16, 43, 37, 27.030, 21.540
Thu May 18 01:19:58 EDT 2017, 0.050, 6, 4, 0.520, 3, 2, 58, 374, 37, 7, 18, 82, 16.190, 14.380
Thu May 18 01:20:04 EDT 2017, 0.030, 4, 6, 0.160, 5, 8, 28, 557, 78, 10, 3, 10, 5.813, 4.803
Thu May 18 01:20:08 EDT 2017, 0.530, 8, 2, 0.660, 1, 4, 73, 407, 33, 1, 28, 55, 3.303, 3.440
Thu May 18 01:20:30 EDT 2017, 0.780, 1, 4, 0.410, 3, 6, 96, 482, 56, 5, 15, 77, 21.537, 19.937
Thu May 18 01:20:32 EDT 2017, 0.280, 6, 9, 0.910, 8, 1, 51, 332, 11, 15, 40, 32, 1.863, 1.563
Thu May 18 01:21:56 EDT 2017, 0.410, 2, 1, 0.040, 4, 3, 17, 444, 89, 8, 22, 66, 83.030, 54.800
Thu May 18 01:22:10 EDT 2017, 0.910, 7, 5, 0.540, 9, 7, 62, 594, 44, 17, 47, 21, 13.463, 9.923
Thu May 18 01:22:24 EDT 2017, 0.660, 5, 8, 0.290, 7, 5, 85, 369, 67, 12, 9, 44, 14.740, 13.177
Thu May 18 01:22:33 EDT 2017, 0.160, 9, 3, 0.790, 2, 9, 40, 519, 22, 3, 34, 89, 8.453, 8.050
Thu May 18 01:23:06 EDT 2017, 0.220, 1, 9, 0.600, 2, 9, 23, 351, 95, 11, 31, 83, 32.277, 30.017
Thu May 18 01:23:10 EDT 2017, 0.720, 5, 5, 0.100, 6, 4, 68, 501, 50, 2, 6, 38, 4.073, 4.367
Thu May 18 01:23:17 EDT 2017, 0.970, 3, 3, 0.850, 8, 6, 90, 426, 72, 6, 43, 16, 6.750, 5.463
Thu May 18 01:23:35 EDT 2017, 0.470, 8, 7, 0.350, 4, 2, 45, 576, 27, 16, 18, 61, 17.527, 14.043
Thu May 18 01:24:09 EDT 2017, 0.350, 4, 4, 0.720, 9, 1, 11, 463, 84, 9, 37, 49, 32.600, 26.370
Thu May 18 01:24:32 EDT 2017, 0.850, 9, 8, 0.220, 5, 5, 56, 313, 39, 18, 12, 94, 22.900, 18.400
Thu May 18 01:25:18 EDT 2017, 0.600, 2, 6, 0.970, 3, 3, 79, 538, 61, 14, 25, 72, 45.307, 35.763
Thu May 18 01:25:22 EDT 2017, 0.100, 6, 1, 0.470, 7, 8, 34, 388, 16, 4, 0, 27, 3.240, 2.327
Thu May 18 01:25:32 EDT 2017, 0.060, 2, 4, 0.250, 7, 5, 76, 304, 13, 18, 23, 86, 10.277, 6.940
Thu May 18 01:25:42 EDT 2017, 0.560, 7, 9, 0.750, 3, 1, 31, 454, 58, 8, 48, 41, 9.493, 9.143
Thu May 18 01:25:44 EDT 2017, 0.810, 4, 7, 0.000, 1, 7, 54, 379, 36, 4, 11, 18, 1.470, 1.433
Thu May 18 01:28:23 EDT 2017, 0.310, 9, 2, 0.500, 5, 3, 99, 529, 81, 13, 36, 63, 150.333, 119.647
Thu May 18 01:28:25 EDT 2017, 0.440, 3, 8, 0.380, 2, 4, 65, 491, 25, 1, 4, 52, 1.237, 1.397
Thu May 18 01:29:23 EDT 2017, 0.940, 8, 3, 0.880, 6, 8, 20, 341, 70, 11, 29, 97, 57.857, 43.357
Thu May 18 01:31:49 EDT 2017, 0.690, 1, 1, 0.130, 9, 2, 42, 566, 47, 15, 17, 75, 141.003, 99.003
Thu May 18 01:32:01 EDT 2017, 0.190, 6, 6, 0.630, 4, 6, 87, 416, 92, 6, 42, 30, 11.247, 11.103
Thu May 18 01:32:13 EDT 2017, 0.130, 5, 2, 0.940, 3, 7, 70, 585, 30, 19, 39, 13, 11.633, 6.837
Thu May 18 01:32:39 EDT 2017, 0.630, 9, 6, 0.440, 8, 2, 25, 435, 75, 9, 14, 58, 25.527, 21.833
Thu May 18 01:32:54 EDT 2017, 0.880, 3, 8, 0.690, 6, 9, 48, 510, 53, 5, 26, 80, 14.180, 14.943
Thu May 18 01:33:26 EDT 2017, 0.380, 7, 4, 0.190, 1, 4, 93, 360, 98, 14, 1, 35, 31.817, 22.237
Thu May 18 01:33:29 EDT 2017, 0.250, 2, 5, 0.820, 7, 3, 59, 397, 19, 2, 33, 69, 2.223, 2.387
Thu May 18 01:34:08 EDT 2017, 0.750, 6, 1, 0.320, 2, 8, 14, 547, 64, 12, 8, 24, 38.760, 23.993
Thu May 18 01:34:30 EDT 2017, 0.500, 4, 3, 0.570, 5, 1, 37, 322, 42, 17, 45, 46, 21.730, 14.600
Thu May 18 01:35:08 EDT 2017, 0.000, 8, 7, 0.070, 9, 6, 82, 472, 87, 7, 20, 91, 36.957, 35.710
Thu May 18 01:36:14 EDT 2017, 0.000, 4, 2, 0.780, 7, 2, 63, 566, 71, 8, 32, 65, 65.403, 44.530
Thu May 18 01:36:20 EDT 2017, 0.500, 8, 6, 0.280, 2, 7, 18, 416, 26, 18, 7, 20, 5.237, 3.857
Thu May 18 01:36:45 EDT 2017, 0.750, 2, 9, 0.530, 4, 4, 40, 491, 93, 13, 44, 42, 25.033, 22.723
Thu May 18 01:36:59 EDT 2017, 0.250, 6, 4, 0.030, 9, 9, 85, 341, 48, 4, 19, 87, 12.750, 12.733
Thu May 18 01:37:11 EDT 2017, 0.370, 3, 5, 0.910, 3, 8, 74, 378, 60, 11, 38, 31, 12.053, 9.843
Thu May 18 01:37:15 EDT 2017, 0.870, 7, 1, 0.410, 8, 3, 29, 528, 15, 1, 13, 76, 3.350, 3.647
Thu May 18 01:37:51 EDT 2017, 0.620, 5, 3, 0.660, 5, 6, 52, 303, 82, 6, 25, 99, 36.383, 31.520
Thu May 18 01:38:07 EDT 2017, 0.120, 9, 8, 0.160, 1, 1, 97, 453, 37, 16, 0, 54, 15.380, 12.083
Thu May 18 01:38:19 EDT 2017, 0.190, 1, 5, 0.470, 3, 1, 57, 322, 65, 10, 4, 37, 11.957, 9.743
Thu May 18 01:38:34 EDT 2017, 0.690, 6, 9, 0.970, 7, 5, 12, 472, 20, 19, 29, 82, 14.077, 11.297
Thu May 18 01:39:10 EDT 2017, 0.940, 3, 7, 0.220, 9, 3, 35, 397, 88, 14, 16, 59, 35.740, 29.020
Thu May 18 01:39:14 EDT 2017, 0.440, 8, 3, 0.720, 5, 7, 80, 547, 43, 5, 41, 14, 3.957, 3.353
Thu May 18 01:40:06 EDT 2017, 0.310, 4, 8, 0.350, 8, 8, 69, 509, 77, 12, 22, 93, 51.127, 45.013
Thu May 18 01:40:10 EDT 2017, 0.810, 9, 4, 0.850, 4, 4, 24, 359, 32, 3, 47, 48, 3.943, 3.907
Thu May 18 01:40:53 EDT 2017, 0.560, 2, 1, 0.100, 1, 6, 46, 584, 99, 7, 10, 26, 41.977, 27.823
Thu May 18 01:41:31 EDT 2017, 0.060, 7, 6, 0.600, 6, 2, 91, 434, 54, 17, 35, 71, 38.523, 29.330
Thu May 18 01:41:33 EDT 2017, 0.090, 2, 9, 0.630, 9, 4, 21, 369, 46, 1, 39, 34, 1.147, 1.280
Thu May 18 01:42:37 EDT 2017, 0.590, 6, 5, 0.130, 4, 9, 66, 519, 91, 10, 14, 79, 62.857, 52.743
Thu May 18 01:43:01 EDT 2017, 0.840, 4, 2, 0.880, 2, 2, 88, 444, 23, 15, 27, 56, 23.917, 14.397
Thu May 18 01:43:05 EDT 2017, 0.340, 9, 7, 0.380, 6, 6, 43, 594, 68, 5, 2, 11, 3.153, 3.190
Thu May 18 01:43:58 EDT 2017, 0.470, 3, 3, 0.500, 1, 5, 32, 481, 34, 17, 33, 90, 52.433, 34.787
Thu May 18 01:44:10 EDT 2017, 0.970, 8, 8, 0.000, 5, 1, 77, 331, 79, 8, 8, 45, 11.690, 11.037
Thu May 18 01:44:11 EDT 2017, 0.720, 1, 6, 0.750, 7, 8, 99, 556, 12, 3, 46, 23, 1.013, 1.017
Thu May 18 01:45:31 EDT 2017, 0.220, 5, 1, 0.250, 3, 3, 54, 406, 57, 13, 21, 68, 78.590, 48.667
Thu May 18 01:45:36 EDT 2017, 0.160, 5, 6, 0.060, 5, 4, 15, 538, 40, 2, 24, 62, 5.070, 5.670
Thu May 18 01:45:56 EDT 2017, 0.660, 9, 2, 0.560, 9, 8, 60, 388, 85, 11, 49, 17, 18.630, 11.973
Thu May 18 01:46:04 EDT 2017, 0.910, 2, 4, 0.310, 7, 1, 83, 463, 17, 16, 11, 40, 8.257, 5.690
Thu May 18 01:46:20 EDT 2017, 0.410, 7, 8, 0.810, 2, 6, 38, 313, 62, 7, 36, 85, 14.803, 14.323
Thu May 18 01:47:02 EDT 2017, 0.280, 1, 1, 0.190, 6, 7, 26, 425, 51, 19, 5, 28, 42.010, 24.163
Thu May 18 01:48:04 EDT 2017, 0.780, 6, 5, 0.690, 1, 3, 71, 575, 96, 9, 30, 73, 60.807, 49.657
Thu May 18 01:48:10 EDT 2017, 0.530, 4, 7, 0.440, 3, 9, 94, 350, 29, 4, 18, 96, 5.837, 6.483
Thu May 18 01:49:08 EDT 2017, 0.030, 8, 3, 0.940, 8, 5, 49, 500, 74, 14, 43, 51, 57.497, 41.073
Thu May 18 01:49:18 EDT 2017, 0.050, 1, 7, 0.360, 1, 6, 84, 392, 30, 8, 28, 75, 9.217, 8.643
Thu May 18 01:50:22 EDT 2017, 0.550, 6, 2, 0.860, 6, 1, 39, 542, 75, 18, 3, 30, 63.510, 36.477
Thu May 18 01:50:40 EDT 2017, 0.800, 4, 5, 0.110, 8, 8, 16, 317, 53, 13, 40, 52, 17.680, 13.983
Thu May 18 01:51:03 EDT 2017, 0.300, 8, 9, 0.610, 4, 3, 61, 467, 98, 3, 15, 97, 18.173, 21.853
Thu May 18 01:51:12 EDT 2017, 0.420, 5, 1, 0.490, 9, 5, 95, 580, 19, 11, 46, 19, 8.670, 5.213
Thu May 18 01:51:17 EDT 2017, 0.920, 9, 6, 0.990, 5, 9, 50, 430, 64, 1, 21, 64, 3.943, 4.867
Thu May 18 01:51:31 EDT 2017, 0.670, 3, 8, 0.240, 2, 2, 28, 505, 41, 6, 34, 86, 13.283, 13.493
Thu May 18 01:52:07 EDT 2017, 0.170, 7, 4, 0.740, 7, 7, 73, 355, 86, 15, 9, 41, 35.533, 24.107
Thu May 18 01:52:10 EDT 2017, 0.230, 3, 9, 0.920, 5, 6, 78, 523, 13, 9, 6, 47, 2.877, 2.653
Thu May 18 01:53:21 EDT 2017, 0.730, 8, 4, 0.420, 1, 2, 33, 373, 58, 19, 31, 92, 71.227, 43.170
Thu May 18 01:54:20 EDT 2017, 0.980, 1, 2, 0.670, 3, 9, 11, 598, 36, 14, 18, 69, 58.337, 35.667
Thu May 18 01:54:27 EDT 2017, 0.480, 5, 6, 0.170, 8, 4, 56, 448, 81, 5, 43, 24, 6.787, 6.670
Thu May 18 01:54:44 EDT 2017, 0.360, 2, 3, 0.800, 4, 3, 90, 336, 24, 12, 12, 80, 16.177, 11.620
Thu May 18 01:54:49 EDT 2017, 0.860, 7, 7, 0.300, 9, 7, 45, 486, 69, 2, 37, 35, 3.957, 4.573
Thu May 18 01:54:52 EDT 2017, 0.610, 4, 5, 0.550, 6, 1, 22, 411, 47, 7, 0, 13, 2.853, 2.410
Thu May 18 01:59:27 EDT 2017, 0.110, 9, 1, 0.050, 2, 5, 67, 561, 92, 16, 25, 58, 271.480, 204.437
Thu May 18 01:59:38 EDT 2017, 0.080, 4, 4, 0.210, 3, 8, 42, 477, 95, 2, 48, 44, 10.333, 11.110
Thu May 18 01:59:56 EDT 2017, 0.580, 9, 9, 0.710, 8, 3, 87, 327, 50, 11, 23, 89, 17.307, 15.623
Thu May 18 02:00:47 EDT 2017, 0.830, 2, 7, 0.460, 6, 5, 64, 552, 72, 16, 36, 66, 50.210, 40.497
Thu May 18 02:00:51 EDT 2017, 0.330, 6, 2, 0.960, 1, 1, 19, 402, 27, 6, 11, 21, 4.290, 2.890
Thu May 18 02:01:39 EDT 2017, 0.450, 1, 8, 0.080, 7, 2, 53, 364, 84, 18, 29, 78, 47.370, 36.400
Thu May 18 02:01:52 EDT 2017, 0.950, 5, 3, 0.580, 2, 7, 98, 514, 39, 9, 4, 33, 12.830, 9.700
Thu May 18 02:01:57 EDT 2017, 0.700, 3, 1, 0.330, 4, 4, 76, 439, 61, 4, 42, 10, 4.553, 3.323
Thu May 18 02:02:07 EDT 2017, 0.200, 7, 5, 0.830, 9, 9, 31, 589, 16, 13, 17, 55, 10.063, 7.897
Thu May 18 02:02:27 EDT 2017, 0.140, 2, 3, 0.520, 7, 9, 36, 420, 78, 3, 14, 72, 18.840, 19.467
Thu May 18 02:02:34 EDT 2017, 0.640, 7, 7, 0.020, 3, 5, 81, 570, 33, 12, 39, 27, 7.073, 5.933
Thu May 18 02:02:51 EDT 2017, 0.890, 5, 9, 0.770, 1, 7, 59, 345, 55, 17, 1, 49, 16.217, 13.607
Thu May 18 02:02:57 EDT 2017, 0.390, 9, 5, 0.270, 5, 3, 14, 495, 10, 8, 26, 94, 5.883, 4.950
Thu May 18 02:03:15 EDT 2017, 0.270, 3, 6, 0.640, 2, 2, 47, 533, 89, 19, 7, 16, 18.223, 13.133
Thu May 18 02:03:48 EDT 2017, 0.770, 8, 2, 0.140, 6, 6, 92, 383, 44, 10, 32, 61, 31.593, 20.077
Thu May 18 02:04:14 EDT 2017, 0.520, 1, 4, 0.890, 8, 4, 70, 458, 67, 5, 20, 83, 26.370, 25.150
Thu May 18 02:04:19 EDT 2017, 0.020, 6, 8, 0.390, 4, 8, 25, 308, 22, 15, 45, 38, 4.313, 3.507
Thu May 18 02:04:22 EDT 2017, 0.020, 3, 4, 0.030, 6, 9, 95, 395, 60, 4, 2, 15, 2.957, 2.740
Thu May 18 02:04:29 EDT 2017, 0.520, 7, 8, 0.530, 1, 4, 50, 545, 15, 14, 27, 60, 7.020, 5.733
Thu May 18 02:05:30 EDT 2017, 0.770, 5, 6, 0.280, 4, 7, 27, 320, 83, 19, 14, 82, 59.633, 41.533
Thu May 18 02:05:54 EDT 2017, 0.270, 9, 1, 0.780, 8, 2, 72, 470, 38, 9, 39, 37, 23.713, 14.913
Thu May 18 02:06:41 EDT 2017, 0.400, 4, 9, 0.150, 5, 1, 83, 582, 72, 16, 20, 71, 47.020, 40.827
Thu May 18 02:06:45 EDT 2017, 0.900, 8, 5, 0.650, 9, 6, 38, 432, 27, 7, 45, 26, 3.700, 3.180
Thu May 18 02:07:01 EDT 2017, 0.650, 1, 3, 0.400, 7, 3, 16, 507, 94, 2, 8, 49, 13.220, 15.190
Thu May 18 02:07:27 EDT 2017, 0.150, 6, 7, 0.900, 3, 8, 61, 357, 49, 12, 33, 94, 25.213, 21.123
Thu May 18 02:08:08 EDT 2017, 0.210, 4, 1, 0.710, 1, 8, 89, 488, 66, 3, 36, 88, 39.933, 33.060
Thu May 18 02:08:14 EDT 2017, 0.710, 9, 5, 0.210, 5, 4, 44, 338, 21, 13, 11, 43, 6.103, 4.633
Thu May 18 02:08:34 EDT 2017, 0.960, 2, 8, 0.960, 8, 6, 21, 563, 88, 18, 48, 21, 18.940, 15.410
Thu May 18 02:08:55 EDT 2017, 0.460, 6, 3, 0.460, 3, 2, 66, 413, 43, 8, 23, 66, 20.823, 16.453
Thu May 18 02:09:11 EDT 2017, 0.340, 1, 7, 0.590, 9, 3, 78, 301, 55, 15, 42, 54, 15.757, 12.633
Thu May 18 02:09:19 EDT 2017, 0.840, 5, 2, 0.090, 4, 7, 33, 451, 10, 6, 17, 99, 8.097, 5.897
Thu May 18 02:09:28 EDT 2017, 0.590, 3, 4, 0.840, 2, 5, 10, 376, 77, 1, 30, 77, 6.493, 8.237
Thu May 18 02:09:34 EDT 2017, 0.090, 8, 9, 0.340, 6, 9, 55, 526, 32, 10, 5, 32, 5.620, 5.047
Thu May 18 02:09:54 EDT 2017, 0.120, 3, 5, 0.430, 8, 7, 52, 460, 41, 7, 19, 85, 19.027, 17.047
Thu May 18 02:11:03 EDT 2017, 0.620, 7, 1, 0.930, 3, 2, 97, 310, 86, 17, 44, 40, 68.747, 40.617
Thu May 18 02:11:07 EDT 2017, 0.870, 1, 3, 0.180, 1, 9, 75, 535, 18, 12, 6, 18, 4.197, 2.950
Thu May 18 02:11:17 EDT 2017, 0.370, 5, 7, 0.680, 6, 5, 30, 385, 63, 3, 31, 63, 7.727, 8.540
Thu May 18 02:11:59 EDT 2017, 0.490, 2, 2, 0.310, 2, 4, 41, 348, 52, 15, 0, 52, 41.253, 24.383
Thu May 18 02:12:38 EDT 2017, 0.990, 6, 6, 0.810, 7, 8, 86, 498, 97, 5, 25, 97, 39.010, 39.373
Thu May 18 02:12:48 EDT 2017, 0.740, 4, 9, 0.060, 9, 1, 64, 423, 29, 10, 13, 74, 9.560, 8.837
Thu May 18 02:13:30 EDT 2017, 0.240, 8, 4, 0.560, 5, 6, 19, 573, 74, 19, 38, 29, 42.070, 27.903
Thu May 18 02:13:32 EDT 2017, 0.180, 1, 8, 0.870, 3, 5, 47, 441, 46, 6, 41, 12, 1.750, 1.663
Thu May 18 02:15:34 EDT 2017, 0.680, 6, 3, 0.370, 7, 1, 92, 591, 91, 16, 16, 57, 121.037, 90.923
Thu May 18 02:16:05 EDT 2017, 0.930, 3, 1, 0.620, 5, 8, 69, 366, 24, 11, 28, 80, 30.150, 18.610
Thu May 18 02:16:08 EDT 2017, 0.430, 8, 6, 0.120, 1, 3, 24, 516, 69, 1, 3, 35, 2.647, 3.187
Thu May 18 02:16:35 EDT 2017, 0.300, 4, 5, 0.990, 6, 4, 35, 554, 35, 13, 34, 68, 26.390, 20.700
Thu May 18 02:16:39 EDT 2017, 0.800, 9, 9, 0.490, 2, 9, 80, 404, 80, 4, 9, 23, 3.917, 4.117
Thu May 18 02:16:42 EDT 2017, 0.550, 2, 7, 0.740, 4, 2, 58, 479, 13, 9, 47, 46, 3.020, 2.613
Thu May 18 02:18:18 EDT 2017, 0.050, 7, 2, 0.240, 8, 6, 13, 329, 58, 18, 22, 91, 95.050, 57.113
Thu May 18 02:18:20 EDT 2017, 0.040, 5, 8, 0.570, 2, 3, 73, 596, 11, 5, 12, 25, 1.287, 1.267
Thu May 18 02:19:15 EDT 2017, 0.540, 9, 3, 0.070, 7, 8, 28, 446, 56, 14, 37, 70, 54.303, 38.910
Thu May 18 02:21:42 EDT 2017, 0.790, 3, 1, 0.820, 9, 1, 51, 521, 34, 19, 24, 92, 145.300, 97.433
