# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Fri Dec 30 20:23:20 EST 2016, 1, 0.500, 4, 0.901, 0.0727255, 0.849761, 0.952239, 0.80, 0.83, 0.965, 0.97, 0.99, 36436.8, 7.33212, 36431.6, 36442, 36432, 36432, 36432, 36448, 36448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 412014, 0, 412014, 412014, 412014, 412014, 412014, 412014, 412014, 786052, 0, 786052, 786052, 786052, 786052, 786052, 786052, 786052
Fri Dec 30 20:24:21 EST 2016, 2, 0.500, 4, 1.31, 0.0669328, 1.26284, 1.35716, 1.20, 1.26, 1.31, 1.40, 1.40, 37236.8, 7.33212, 37231.6, 37242, 37232, 37232, 37232, 37248, 37248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 475189, 0, 475189, 475189, 475189, 475189, 475189, 475189, 475189, 1261531, 0, 1261531, 1261531, 1261531, 1261531, 1261531, 1261531, 1261531
Fri Dec 30 20:25:22 EST 2016, 4, 0.500, 4, 1.578, 0.15911, 1.4659, 1.6901, 1.32, 1.46, 1.625, 1.78, 1.78, 38104, 10.7331, 38096.4, 38111.6, 38096, 38096, 38104, 38112, 38128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 494342, 0, 494342, 494342, 494342, 494342, 494342, 494342, 494342, 1724180, 0, 1724180, 1724180, 1724180, 1724180, 1724180, 1724180, 1724180
Fri Dec 30 20:26:22 EST 2016, 8, 0.500, 4, 1.719, 0.114057, 1.63864, 1.79936, 1.57, 1.62, 1.775, 1.86, 1.87, 38488, 8, 38482.4, 38493.6, 38480, 38480, 38496, 38496, 38496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 497338, 0, 497338, 497338, 497338, 497338, 497338, 497338, 497338, 1956163, 0, 1956163, 1956163, 1956163, 1956163, 1956163, 1956163, 1956163
Fri Dec 30 20:27:28 EST 2016, 0, 0.000, 6, 2.158, 0.0832827, 2.09932, 2.21668, 2.02, 2.10, 2.18, 2.24, 2.30, 54310.4, 10.6132, 54302.9, 54317.9, 54304, 54304, 54304, 54320, 54336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 2988000, 0, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000
Fri Dec 30 20:28:29 EST 2016, 1, 0.000, 6, 1.629, 0.204912, 1.48463, 1.77337, 1.20, 1.48, 1.69, 1.86, 1.94, 38459.2, 12.4964, 38450.4, 38468, 38448, 38448, 38464, 38480, 38480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 464213, 0, 464213, 464213, 464213, 464213, 464213, 464213, 464213, 1178256, 0, 1178256, 1178256, 1178256, 1178256, 1178256, 1178256, 1178256
Fri Dec 30 20:29:30 EST 2016, 2, 0.000, 6, 2.142, 0.134744, 2.04707, 2.23693, 1.87, 2.04, 2.185, 2.31, 2.34, 40515.2, 13.9485, 40505.4, 40525, 40480, 40512, 40520, 40528, 40528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 495231, 0, 495231, 495231, 495231, 495231, 495231, 495231, 495231, 1892414, 0, 1892414, 1892414, 1892414, 1892414, 1892414, 1892414, 1892414
Fri Dec 30 20:30:31 EST 2016, 4, 0.000, 6, 2.22, 0.0509902, 2.18407, 2.25593, 2.14, 2.17, 2.24, 2.25, 2.32, 43604.8, 7.33212, 43599.6, 43610, 43600, 43600, 43600, 43616, 43616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498935, 0, 498935, 498935, 498935, 498935, 498935, 498935, 498935, 2585804, 0, 2585804, 2585804, 2585804, 2585804, 2585804, 2585804, 2585804
Fri Dec 30 20:31:37 EST 2016, 8, 0.000, 6, 2.522, 0.11241, 2.4428, 2.6012, 2.36, 2.40, 2.595, 2.64, 2.68, 53718.4, 7.83837, 53712.9, 53723.9, 53712, 53712, 53720, 53728, 53728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 2933486, 0, 2933486, 2933486, 2933486, 2933486, 2933486, 2933486, 2933486
Fri Dec 30 20:32:38 EST 2016, 0, 0.250, 6, 2.739, 0.0786702, 2.68357, 2.79443, 2.57, 2.71, 2.75, 2.77, 2.91, 47780.8, 7.33212, 47775.6, 47786, 47776, 47776, 47776, 47792, 47792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498998, 0, 498998, 498998, 498998, 498998, 498998, 498998, 498998, 2988000, 0, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000
Fri Dec 30 20:33:59 EST 2016, 1, 0.250, 6, 1.657, 0.178216, 1.53144, 1.78256, 1.43, 1.53, 1.63, 1.86, 2.01, 38035.2, 6.4, 38030.7, 38039.7, 38032, 38032, 38032, 38048, 38048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 463762, 0, 463762, 463762, 463762, 463762, 463762, 463762, 463762, 1178226, 0, 1178226, 1178226, 1178226, 1178226, 1178226, 1178226, 1178226
Fri Dec 30 20:35:00 EST 2016, 2, 0.250, 6, 2.182, 0.130828, 2.08982, 2.27418, 2.05, 2.07, 2.175, 2.30, 2.51, 39499.2, 12.4964, 39490.4, 39508, 39488, 39488, 39504, 39520, 39520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 494635, 0, 494635, 494635, 494635, 494635, 494635, 494635, 494635, 1892416, 0, 1892416, 1892416, 1892416, 1892416, 1892416, 1892416, 1892416
Fri Dec 30 20:36:01 EST 2016, 4, 0.250, 6, 2.768, 0.292636, 2.56182, 2.97418, 2.36, 2.53, 2.82, 3.07, 3.37, 40840, 10.7331, 40832.4, 40847.6, 40832, 40832, 40840, 40848, 40864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498830, 0, 498830, 498830, 498830, 498830, 498830, 498830, 498830, 2585815, 0, 2585815, 2585815, 2585815, 2585815, 2585815, 2585815, 2585815
Fri Dec 30 20:37:03 EST 2016, 8, 0.250, 6, 3.112, 0.126712, 3.02272, 3.20128, 2.85, 3.05, 3.125, 3.25, 3.35, 43788.8, 6.4, 43784.3, 43793.3, 43776, 43792, 43792, 43792, 43792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498994, 0, 498994, 498994, 498994, 498994, 498994, 498994, 498994, 2933495, 0, 2933495, 2933495, 2933495, 2933495, 2933495, 2933495, 2933495
Fri Dec 30 20:38:09 EST 2016, 0, 0.500, 6, 2.519, 0.139316, 2.42084, 2.61716, 2.38, 2.41, 2.485, 2.73, 2.79, 41907.2, 6.4, 41902.7, 41911.7, 41904, 41904, 41904, 41920, 41920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498966, 0, 498966, 498966, 498966, 498966, 498966, 498966, 498966, 2988000, 0, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000
Fri Dec 30 20:39:10 EST 2016, 1, 0.500, 6, 1.637, 0.243107, 1.46572, 1.80828, 1.31, 1.41, 1.735, 1.93, 2.01, 37684.8, 7.33212, 37679.6, 37690, 37680, 37680, 37680, 37696, 37696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 463178, 0, 463178, 463178, 463178, 463178, 463178, 463178, 463178, 1178194, 0, 1178194, 1178194, 1178194, 1178194, 1178194, 1178194, 1178194
Fri Dec 30 20:40:11 EST 2016, 2, 0.500, 6, 2.105, 0.0791518, 2.04923, 2.16077, 2.00, 2.05, 2.105, 2.21, 2.23, 38980.8, 7.33212, 38975.6, 38986, 38976, 38976, 38976, 38992, 38992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 494316, 0, 494316, 494316, 494316, 494316, 494316, 494316, 494316, 1892388, 0, 1892388, 1892388, 1892388, 1892388, 1892388, 1892388, 1892388
Fri Dec 30 20:41:12 EST 2016, 4, 0.500, 6, 2.707, 0.217166, 2.55399, 2.86001, 2.46, 2.54, 2.65, 3.02, 3.14, 40204.8, 9.6, 40198, 40211.6, 40192, 40192, 40208, 40208, 40224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498628, 0, 498628, 498628, 498628, 498628, 498628, 498628, 498628, 2585762, 0, 2585762, 2585762, 2585762, 2585762, 2585762, 2585762, 2585762
Fri Dec 30 20:42:13 EST 2016, 8, 0.500, 6, 2.957, 0.0862612, 2.89622, 3.01778, 2.81, 2.92, 2.93, 3.09, 3.10, 41462.4, 7.83837, 41456.9, 41467.9, 41456, 41456, 41464, 41472, 41472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498958, 0, 498958, 498958, 498958, 498958, 498958, 498958, 498958, 2933537, 0, 2933537, 2933537, 2933537, 2933537, 2933537, 2933537, 2933537
Fri Dec 30 20:43:19 EST 2016, 0, 0.000, 8, 3.392, 0.15138, 3.28534, 3.49866, 3.13, 3.29, 3.465, 3.56, 3.61, 59548.8, 9.6, 59542, 59555.6, 59536, 59536, 59552, 59552, 59568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 3984000, 0, 3984000, 3984000, 3984000, 3984000, 3984000, 3984000, 3984000
Fri Dec 30 20:44:20 EST 2016, 1, 0.000, 8, 1.804, 0.0998198, 1.73367, 1.87433, 1.64, 1.73, 1.88, 1.88, 1.89, 39555.2, 6.4, 39550.7, 39559.7, 39552, 39552, 39552, 39568, 39568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 484760, 0, 484760, 484760, 484760, 484760, 484760, 484760, 484760, 1571640, 0, 1571640, 1571640, 1571640, 1571640, 1571640, 1571640, 1571640
Fri Dec 30 20:45:22 EST 2016, 2, 0.000, 8, 2.889, 0.260632, 2.70537, 3.07263, 2.68, 2.70, 2.795, 3.21, 3.51, 42649.6, 7.83837, 42644.1, 42655.1, 42640, 42640, 42656, 42656, 42656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498367, 0, 498367, 498367, 498367, 498367, 498367, 498367, 498367, 2522436, 0, 2522436, 2522436, 2522436, 2522436, 2522436, 2522436, 2522436
Fri Dec 30 20:46:23 EST 2016, 4, 0.000, 8, 3.637, 0.319814, 3.41167, 3.86233, 3.33, 3.54, 3.565, 3.72, 4.54, 57427.2, 6.4, 57422.7, 57431.7, 57424, 57424, 57424, 57440, 57440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498998, 0, 498998, 498998, 498998, 498998, 498998, 498998, 498998, 3445933, 0, 3445933, 3445933, 3445933, 3445933, 3445933, 3445933, 3445933
Fri Dec 30 20:47:24 EST 2016, 8, 0.000, 8, 4.01, 0.443328, 3.69765, 4.32235, 3.60, 3.72, 3.87, 4.81, 4.91, 59499.2, 10.245, 59492, 59506.4, 59488, 59488, 59504, 59504, 59520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 3911382, 0, 3911382, 3911382, 3911382, 3911382, 3911382, 3911382, 3911382
Fri Dec 30 20:48:26 EST 2016, 0, 0.250, 8, 3.548, 0.308344, 3.33075, 3.76525, 3.22, 3.35, 3.49, 3.79, 4.37, 56217.6, 12.8, 56208.6, 56226.6, 56208, 56208, 56216, 56240, 56240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 3984000, 0, 3984000, 3984000, 3984000, 3984000, 3984000, 3984000, 3984000
Fri Dec 30 20:49:27 EST 2016, 1, 0.250, 8, 2.042, 0.247782, 1.86742, 2.21658, 1.80, 1.90, 1.965, 2.49, 2.50, 39096, 20.5524, 39081.5, 39110.5, 39056, 39104, 39104, 39104, 39120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 484812, 0, 484812, 484812, 484812, 484812, 484812, 484812, 484812, 1571639, 0, 1571639, 1571639, 1571639, 1571639, 1571639, 1571639, 1571639
Fri Dec 30 20:50:33 EST 2016, 2, 0.250, 8, 2.675, 0.229445, 2.51334, 2.83666, 2.28, 2.57, 2.74, 2.87, 3.10, 40892.8, 19.984, 40878.7, 40906.9, 40848, 40896, 40896, 40912, 40912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498205, 0, 498205, 498205, 498205, 498205, 498205, 498205, 498205, 2522358, 0, 2522358, 2522358, 2522358, 2522358, 2522358, 2522358, 2522358
Fri Dec 30 20:51:33 EST 2016, 4, 0.250, 8, 3.571, 0.143906, 3.46961, 3.67239, 3.34, 3.43, 3.62, 3.69, 3.83, 44630.4, 7.83837, 44624.9, 44635.9, 44624, 44624, 44632, 44640, 44640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498993, 0, 498993, 498993, 498993, 498993, 498993, 498993, 498993, 3445975, 0, 3445975, 3445975, 3445975, 3445975, 3445975, 3445975, 3445975
Fri Dec 30 20:52:35 EST 2016, 8, 0.250, 8, 4.078, 0.200938, 3.93643, 4.21957, 3.79, 3.98, 4.11, 4.33, 4.37, 56120, 10.7331, 56112.4, 56127.6, 56112, 56112, 56120, 56128, 56144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 3911390, 0, 3911390, 3911390, 3911390, 3911390, 3911390, 3911390, 3911390
Fri Dec 30 20:53:36 EST 2016, 0, 0.500, 8, 3.462, 0.239908, 3.29297, 3.63103, 3.21, 3.27, 3.485, 3.70, 3.95, 54936, 8, 54930.4, 54941.6, 54928, 54928, 54944, 54944, 54944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 3984000, 0, 3984000, 3984000, 3984000, 3984000, 3984000, 3984000, 3984000
Fri Dec 30 20:54:37 EST 2016, 1, 0.500, 8, 1.908, 0.161109, 1.79449, 2.02151, 1.61, 1.83, 1.945, 2.10, 2.11, 38894.4, 25.2476, 38876.6, 38912.2, 38848, 38896, 38904, 38912, 38928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 484390, 0, 484390, 484390, 484390, 484390, 484390, 484390, 484390, 1571578, 0, 1571578, 1571578, 1571578, 1571578, 1571578, 1571578, 1571578
Fri Dec 30 20:55:43 EST 2016, 2, 0.500, 8, 2.586, 0.241379, 2.41594, 2.75606, 2.28, 2.40, 2.59, 2.99, 3.00, 40568, 37.3524, 40541.7, 40594.3, 40528, 40528, 40600, 40608, 40608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498034, 0, 498034, 498034, 498034, 498034, 498034, 498034, 498034, 2522337, 0, 2522337, 2522337, 2522337, 2522337, 2522337, 2522337, 2522337
Fri Dec 30 20:56:44 EST 2016, 4, 0.500, 8, 3.57, 0.109818, 3.49263, 3.64737, 3.38, 3.54, 3.62, 3.67, 3.73, 45003.2, 7.33212, 44998, 45008.4, 44992, 44992, 45008, 45008, 45008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498975, 0, 498975, 498975, 498975, 498975, 498975, 498975, 498975, 3446026, 0, 3446026, 3446026, 3446026, 3446026, 3446026, 3446026, 3446026
Fri Dec 30 20:57:45 EST 2016, 8, 0.500, 8, 3.89, 0.0593296, 3.8482, 3.9318, 3.77, 3.83, 3.915, 3.96, 3.97, 55430.4, 10.6132, 55422.9, 55437.9, 55424, 55424, 55424, 55440, 55456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498999, 0, 498999, 498999, 498999, 498999, 498999, 498999, 498999, 3911360, 0, 3911360, 3911360, 3911360, 3911360, 3911360, 3911360, 3911360
Fri Dec 30 20:58:52 EST 2016, 0, 0.000, 10, 4.354, 0.116034, 4.27225, 4.43575, 4.02, 4.36, 4.395, 4.43, 4.45, 65718.4, 7.83837, 65712.9, 65723.9, 65712, 65712, 65720, 65728, 65728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4980000, 0, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000
Fri Dec 30 20:59:48 EST 2016, 1, 0.000, 10, 2.417, 0.172919, 2.29517, 2.53883, 2.28, 2.30, 2.355, 2.71, 2.80, 40632, 8, 40626.4, 40637.6, 40624, 40624, 40640, 40640, 40640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493329, 0, 493329, 493329, 493329, 493329, 493329, 493329, 493329, 1964321, 0, 1964321, 1964321, 1964321, 1964321, 1964321, 1964321, 1964321
Fri Dec 30 21:00:54 EST 2016, 2, 0.000, 10, 2.953, 0.17709, 2.82823, 3.07777, 2.50, 2.83, 3.045, 3.05, 3.11, 44937.6, 7.83837, 44932.1, 44943.1, 44928, 44928, 44944, 44944, 44944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498892, 0, 498892, 498892, 498892, 498892, 498892, 498892, 498892, 3150843, 0, 3150843, 3150843, 3150843, 3150843, 3150843, 3150843, 3150843
Fri Dec 30 21:01:55 EST 2016, 4, 0.000, 10, 4.626, 0.103653, 4.55297, 4.69903, 4.44, 4.52, 4.68, 4.71, 4.79, 62456, 8, 62450.4, 62461.6, 62448, 62448, 62464, 62464, 62464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4307440, 0, 4307440, 4307440, 4307440, 4307440, 4307440, 4307440, 4307440
Fri Dec 30 21:03:01 EST 2016, 8, 0.000, 10, 4.952, 0.504436, 4.5966, 5.3074, 4.53, 4.71, 4.835, 5.23, 6.37, 65668.8, 7.33212, 65663.6, 65674, 65664, 65664, 65664, 65680, 65680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4889367, 0, 4889367, 4889367, 4889367, 4889367, 4889367, 4889367, 4889367
Fri Dec 30 21:04:02 EST 2016, 0, 0.250, 10, 4.502, 0.431875, 4.19772, 4.80628, 3.93, 4.02, 4.58, 4.92, 5.37, 61851.2, 7.33212, 61846, 61856.4, 61840, 61840, 61856, 61856, 61856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4980000, 0, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000
Fri Dec 30 21:04:59 EST 2016, 1, 0.250, 10, 2.752, 0.448504, 2.436, 3.068, 2.07, 2.46, 3.025, 3.30, 3.32, 40171.2, 10.245, 40164, 40178.4, 40160, 40160, 40176, 40176, 40192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493280, 0, 493280, 493280, 493280, 493280, 493280, 493280, 493280, 1964460, 0, 1964460, 1964460, 1964460, 1964460, 1964460, 1964460, 1964460
Fri Dec 30 21:06:05 EST 2016, 2, 0.250, 10, 3.475, 0.136766, 3.37864, 3.57136, 3.27, 3.44, 3.475, 3.68, 3.72, 42454.4, 7.83837, 42448.9, 42459.9, 42448, 42448, 42456, 42464, 42464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498833, 0, 498833, 498833, 498833, 498833, 498833, 498833, 498833, 3150869, 0, 3150869, 3150869, 3150869, 3150869, 3150869, 3150869, 3150869
Fri Dec 30 21:07:06 EST 2016, 4, 0.250, 10, 4.734, 0.436513, 4.42645, 5.04155, 4.26, 4.28, 4.845, 5.02, 5.74, 58644.8, 10.245, 58637.6, 58652, 58640, 58640, 58640, 58656, 58672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4307495, 0, 4307495, 4307495, 4307495, 4307495, 4307495, 4307495, 4307495
Fri Dec 30 21:08:07 EST 2016, 8, 0.250, 10, 5.192, 0.72342, 4.68231, 5.70169, 3.85, 4.63, 5.29, 6.14, 6.19, 61558.4, 7.83837, 61552.9, 61563.9, 61552, 61552, 61560, 61568, 61568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4889388, 0, 4889388, 4889388, 4889388, 4889388, 4889388, 4889388, 4889388
Fri Dec 30 21:09:08 EST 2016, 0, 0.500, 10, 4.613, 0.471721, 4.28065, 4.94535, 3.78, 4.35, 4.78, 5.13, 5.42, 60268.8, 9.6, 60262, 60275.6, 60256, 60256, 60272, 60272, 60288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4980000, 0, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000
Fri Dec 30 21:10:09 EST 2016, 1, 0.500, 10, 2.372, 0.0750733, 2.31911, 2.42489, 2.27, 2.30, 2.41, 2.46, 2.47, 39988.8, 7.33212, 39983.6, 39994, 39984, 39984, 39984, 40000, 40000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493137, 0, 493137, 493137, 493137, 493137, 493137, 493137, 493137, 1964389, 0, 1964389, 1964389, 1964389, 1964389, 1964389, 1964389, 1964389
Fri Dec 30 21:11:15 EST 2016, 2, 0.500, 10, 3.588, 0.296203, 3.37931, 3.79669, 3.34, 3.38, 3.615, 3.63, 4.41, 42246.4, 10.6132, 42238.9, 42253.9, 42240, 42240, 42240, 42256, 42272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498810, 0, 498810, 498810, 498810, 498810, 498810, 498810, 498810, 3150820, 0, 3150820, 3150820, 3150820, 3150820, 3150820, 3150820, 3150820
Fri Dec 30 21:12:17 EST 2016, 4, 0.500, 10, 4.73, 0.617641, 4.29484, 5.16516, 4.23, 4.26, 4.735, 5.82, 5.95, 49689.6, 10.6132, 49682.1, 49697.1, 49680, 49680, 49696, 49696, 49712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498997, 0, 498997, 498997, 498997, 498997, 498997, 498997, 498997, 4307434, 0, 4307434, 4307434, 4307434, 4307434, 4307434, 4307434, 4307434
Fri Dec 30 21:13:18 EST 2016, 8, 0.500, 10, 4.838, 0.273744, 4.64513, 5.03087, 4.23, 4.76, 4.935, 4.97, 5.31, 61908.8, 7.33212, 61903.6, 61914, 61904, 61904, 61904, 61920, 61920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498999, 0, 498999, 498999, 498999, 498999, 498999, 498999, 498999, 4889398, 0, 4889398, 4889398, 4889398, 4889398, 4889398, 4889398, 4889398
Fri Dec 30 21:14:24 EST 2016, 0, 0.000, 15, 6.444, 0.398828, 6.163, 6.725, 6.08, 6.24, 6.385, 6.61, 7.57, 80008, 8, 80002.4, 80013.6, 80000, 80000, 80016, 80016, 80016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7470000, 0, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000
Fri Dec 30 21:15:20 EST 2016, 1, 0.000, 15, 3.584, 0.638533, 3.13412, 4.03388, 2.85, 2.98, 3.6, 4.61, 4.72, 45364.8, 7.33212, 45359.6, 45370, 45360, 45360, 45360, 45376, 45376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498412, 0, 498412, 498412, 498412, 498412, 498412, 498412, 498412, 2942175, 0, 2942175, 2942175, 2942175, 2942175, 2942175, 2942175, 2942175
Fri Dec 30 21:16:26 EST 2016, 2, 0.000, 15, 4.875, 0.239217, 4.70646, 5.04354, 4.41, 4.83, 4.855, 4.94, 5.46, 65380.8, 7.33212, 65375.6, 65386, 65376, 65376, 65376, 65392, 65392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498999, 0, 498999, 498999, 498999, 498999, 498999, 498999, 498999, 4724823, 0, 4724823, 4724823, 4724823, 4724823, 4724823, 4724823, 4724823
Fri Dec 30 21:17:27 EST 2016, 4, 0.000, 15, 7.023, 0.488816, 6.6786, 7.3674, 6.57, 6.70, 6.895, 7.62, 8.21, 75433.6, 12.8, 75424.6, 75442.6, 75424, 75424, 75432, 75456, 75456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6459850, 0, 6459850, 6459850, 6459850, 6459850, 6459850, 6459850, 6459850
