# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Fri Dec 30 20:04:45 EST 2016, 2, 0.250, 2, 1.057, 0.191262, 0.922245, 1.19175, 0.75, 0.85, 1.165, 1.21, 1.33, 36734.4, 16.7045, 36722.6, 36746.2, 36704, 36736, 36736, 36752, 36752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 387036, 0, 387036, 387036, 387036, 387036, 387036, 387036, 387036, 630902, 0, 630902, 630902, 630902, 630902, 630902, 630902, 630902
Fri Dec 30 20:05:46 EST 2016, 4, 0.250, 2, 1.155, 0.145619, 1.0524, 1.2576, 0.94, 1.03, 1.22, 1.32, 1.39, 37227.2, 7.33212, 37222, 37232.4, 37216, 37216, 37232, 37232, 37232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 447769, 0, 447769, 447769, 447769, 447769, 447769, 447769, 447769, 862016, 0, 862016, 862016, 862016, 862016, 862016, 862016, 862016
Fri Dec 30 20:06:47 EST 2016, 8, 0.250, 2, 1.298, 0.314127, 1.07668, 1.51932, 0.94, 1.09, 1.3, 1.83, 1.89, 37464, 10.7331, 37456.4, 37471.6, 37456, 37456, 37464, 37472, 37488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 469395, 0, 469395, 469395, 469395, 469395, 469395, 469395, 469395, 978011, 0, 978011, 978011, 978011, 978011, 978011, 978011, 978011
Fri Dec 30 20:07:49 EST 2016, 0, 0.500, 2, 1.213, 0.175445, 1.08939, 1.33661, 0.98, 1.04, 1.255, 1.44, 1.51, 36664, 10.7331, 36656.4, 36671.6, 36656, 36656, 36664, 36672, 36688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 465645, 0, 465645, 465645, 465645, 465645, 465645, 465645, 465645, 996000, 0, 996000, 996000, 996000, 996000, 996000, 996000, 996000
Fri Dec 30 20:08:50 EST 2016, 1, 0.500, 2, 0.778, 0.108793, 0.701349, 0.854651, 0.58, 0.72, 0.825, 0.88, 0.92, 35937.6, 18.1725, 35924.8, 35950.4, 35888, 35936, 35944, 35952, 35952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 287539, 0, 287539, 287539, 287539, 287539, 287539, 287539, 287539, 392219, 0, 392219, 392219, 392219, 392219, 392219, 392219, 392219
Fri Dec 30 20:09:51 EST 2016, 2, 0.500, 2, 0.949, 0.118697, 0.865371, 1.03263, 0.76, 0.86, 1.015, 1.07, 1.09, 36300.8, 19.984, 36286.7, 36314.9, 36256, 36304, 36304, 36320, 36320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 385314, 0, 385314, 385314, 385314, 385314, 385314, 385314, 385314, 630940, 0, 630940, 630940, 630940, 630940, 630940, 630940, 630940
Fri Dec 30 20:10:52 EST 2016, 4, 0.500, 2, 1.154, 0.174023, 1.03139, 1.27661, 0.90, 0.94, 1.24, 1.33, 1.42, 36670.4, 20.8, 36655.7, 36685.1, 36624, 36672, 36680, 36688, 36688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 443537, 0, 443537, 443537, 443537, 443537, 443537, 443537, 443537, 862014, 0, 862014, 862014, 862014, 862014, 862014, 862014, 862014
Fri Dec 30 20:11:58 EST 2016, 8, 0.500, 2, 1.034, 0.0905759, 0.970184, 1.09782, 0.94, 0.96, 1.02, 1.19, 1.19, 36811.2, 7.33212, 36806, 36816.4, 36800, 36800, 36816, 36816, 36816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 463010, 0, 463010, 463010, 463010, 463010, 463010, 463010, 463010, 978021, 0, 978021, 978021, 978021, 978021, 978021, 978021, 978021
Fri Dec 30 20:12:59 EST 2016, 0, 0.000, 4, 1.665, 0.0516236, 1.62863, 1.70137, 1.60, 1.64, 1.65, 1.71, 1.80, 41419.2, 10.245, 41412, 41426.4, 41408, 41408, 41424, 41424, 41440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 1992000, 0, 1992000, 1992000, 1992000, 1992000, 1992000, 1992000, 1992000
Fri Dec 30 20:14:01 EST 2016, 1, 0.000, 4, 1.216, 0.102587, 1.14372, 1.28828, 1.12, 1.15, 1.2, 1.38, 1.44, 38748.8, 6.4, 38744.3, 38753.3, 38736, 38752, 38752, 38752, 38752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 413569, 0, 413569, 413569, 413569, 413569, 413569, 413569, 413569, 786497, 0, 786497, 786497, 786497, 786497, 786497, 786497, 786497
Fri Dec 30 20:15:02 EST 2016, 2, 0.000, 4, 1.524, 0.11749, 1.44122, 1.60678, 1.35, 1.42, 1.615, 1.63, 1.69, 40033.6, 23.1309, 40017.3, 40049.9, 39984, 40032, 40048, 40048, 40064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 478222, 0, 478222, 478222, 478222, 478222, 478222, 478222, 478222, 1261482, 0, 1261482, 1261482, 1261482, 1261482, 1261482, 1261482, 1261482
Fri Dec 30 20:16:08 EST 2016, 4, 0.000, 4, 1.806, 0.160449, 1.69295, 1.91905, 1.55, 1.73, 1.88, 1.97, 2.04, 41369.6, 17.8168, 41357, 41382.2, 41328, 41376, 41376, 41376, 41392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 497252, 0, 497252, 497252, 497252, 497252, 497252, 497252, 497252, 1724273, 0, 1724273, 1724273, 1724273, 1724273, 1724273, 1724273, 1724273
Fri Dec 30 20:17:09 EST 2016, 8, 0.000, 4, 1.916, 0.196581, 1.7775, 2.0545, 1.63, 1.67, 1.99, 2.15, 2.16, 41960, 8, 41954.4, 41965.6, 41952, 41952, 41968, 41968, 41968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498990, 0, 498990, 498990, 498990, 498990, 498990, 498990, 498990, 1956135, 0, 1956135, 1956135, 1956135, 1956135, 1956135, 1956135, 1956135
Fri Dec 30 20:18:11 EST 2016, 0, 0.250, 4, 1.792, 0.289683, 1.5879, 1.9961, 1.43, 1.64, 1.685, 2.24, 2.33, 39828.8, 7.33212, 39823.6, 39834, 39824, 39824, 39824, 39840, 39840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498478, 0, 498478, 498478, 498478, 498478, 498478, 498478, 498478, 1992000, 0, 1992000, 1992000, 1992000, 1992000, 1992000, 1992000, 1992000
Fri Dec 30 20:19:12 EST 2016, 1, 0.250, 4, 1.203, 0.188152, 1.07044, 1.33556, 0.96, 1.08, 1.22, 1.52, 1.53, 37592, 8, 37586.4, 37597.6, 37584, 37584, 37600, 37600, 37600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 412834, 0, 412834, 412834, 412834, 412834, 412834, 412834, 412834, 786198, 0, 786198, 786198, 786198, 786198, 786198, 786198, 786198
Fri Dec 30 20:20:13 EST 2016, 2, 0.250, 4, 1.622, 0.114525, 1.54131, 1.70269, 1.41, 1.58, 1.66, 1.72, 1.80, 38553.6, 7.83837, 38548.1, 38559.1, 38544, 38544, 38560, 38560, 38560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 476407, 0, 476407, 476407, 476407, 476407, 476407, 476407, 476407, 1261486, 0, 1261486, 1261486, 1261486, 1261486, 1261486, 1261486, 1261486
Fri Dec 30 20:21:14 EST 2016, 4, 0.250, 4, 1.881, 0.135458, 1.78556, 1.97644, 1.63, 1.72, 1.94, 2.01, 2.04, 39545.6, 7.83837, 39540.1, 39551.1, 39536, 39536, 39552, 39552, 39552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 495459, 0, 495459, 495459, 495459, 495459, 495459, 495459, 495459, 1724246, 0, 1724246, 1724246, 1724246, 1724246, 1724246, 1724246, 1724246
Fri Dec 30 20:22:21 EST 2016, 8, 0.250, 4, 2.058, 0.149117, 1.95294, 2.16306, 1.69, 1.97, 2.12, 2.15, 2.26, 40020.8, 14.4, 40010.7, 40030.9, 39984, 40016, 40032, 40032, 40032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498276, 0, 498276, 498276, 498276, 498276, 498276, 498276, 498276, 1956141, 0, 1956141, 1956141, 1956141, 1956141, 1956141, 1956141, 1956141
Fri Dec 30 20:23:22 EST 2016, 0, 0.500, 4, 1.802, 0.229904, 1.64002, 1.96398, 1.49, 1.66, 1.815, 1.99, 2.33, 39097.6, 7.83837, 39092.1, 39103.1, 39088, 39088, 39104, 39104, 39104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 497644, 0, 497644, 497644, 497644, 497644, 497644, 497644, 497644, 1992000, 0, 1992000, 1992000, 1992000, 1992000, 1992000, 1992000, 1992000
Fri Dec 30 20:24:23 EST 2016, 1, 0.500, 4, 1.21, 0.117729, 1.12705, 1.29295, 0.97, 1.12, 1.27, 1.34, 1.35, 37188.8, 7.33212, 37183.6, 37194, 37184, 37184, 37184, 37200, 37200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 412014, 0, 412014, 412014, 412014, 412014, 412014, 412014, 412014, 786052, 0, 786052, 786052, 786052, 786052, 786052, 786052, 786052
Fri Dec 30 20:25:24 EST 2016, 2, 0.500, 4, 1.602, 0.0666033, 1.55507, 1.64893, 1.45, 1.56, 1.635, 1.65, 1.70, 37977.6, 10.6132, 37970.1, 37985.1, 37968, 37968, 37984, 37984, 38000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 475189, 0, 475189, 475189, 475189, 475189, 475189, 475189, 475189, 1261531, 0, 1261531, 1261531, 1261531, 1261531, 1261531, 1261531, 1261531
Fri Dec 30 20:26:25 EST 2016, 4, 0.500, 4, 1.81, 0.149599, 1.7046, 1.9154, 1.55, 1.75, 1.89, 1.94, 2.01, 38841.6, 7.83837, 38836.1, 38847.1, 38832, 38832, 38848, 38848, 38848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 494342, 0, 494342, 494342, 494342, 494342, 494342, 494342, 494342, 1724180, 0, 1724180, 1724180, 1724180, 1724180, 1724180, 1724180, 1724180
Fri Dec 30 20:27:26 EST 2016, 8, 0.500, 4, 2.053, 0.0977804, 1.98411, 2.12189, 1.86, 2.04, 2.09, 2.14, 2.17, 39224, 10.7331, 39216.4, 39231.6, 39216, 39216, 39224, 39232, 39248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 497338, 0, 497338, 497338, 497338, 497338, 497338, 497338, 497338, 1956163, 0, 1956163, 1956163, 1956163, 1956163, 1956163, 1956163, 1956163
Fri Dec 30 20:28:32 EST 2016, 0, 0.000, 6, 2.329, 0.212906, 2.179, 2.479, 1.76, 2.27, 2.41, 2.48, 2.58, 43691.2, 20.3017, 43676.9, 43705.5, 43632, 43696, 43696, 43696, 43712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 2988000, 0, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000
Fri Dec 30 20:29:33 EST 2016, 1, 0.000, 6, 1.502, 0.196459, 1.36358, 1.64042, 1.22, 1.40, 1.55, 1.65, 1.91, 39300.8, 7.33212, 39295.6, 39306, 39296, 39296, 39296, 39312, 39312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 464213, 0, 464213, 464213, 464213, 464213, 464213, 464213, 464213, 1178256, 0, 1178256, 1178256, 1178256, 1178256, 1178256, 1178256, 1178256
Fri Dec 30 20:30:35 EST 2016, 2, 0.000, 6, 2.174, 0.22668, 2.01429, 2.33371, 1.85, 1.89, 2.265, 2.30, 2.62, 41032, 8, 41026.4, 41037.6, 41024, 41024, 41040, 41040, 41040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 495231, 0, 495231, 495231, 495231, 495231, 495231, 495231, 495231, 1892414, 0, 1892414, 1892414, 1892414, 1892414, 1892414, 1892414, 1892414
Fri Dec 30 20:31:37 EST 2016, 4, 0.000, 6, 2.546, 0.151208, 2.43947, 2.65253, 2.27, 2.53, 2.59, 2.67, 2.77, 42667.2, 10.245, 42660, 42674.4, 42656, 42656, 42672, 42672, 42688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498935, 0, 498935, 498935, 498935, 498935, 498935, 498935, 498935, 2585804, 0, 2585804, 2585804, 2585804, 2585804, 2585804, 2585804, 2585804
Fri Dec 30 20:32:38 EST 2016, 8, 0.000, 6, 2.675, 0.201507, 2.53303, 2.81697, 2.26, 2.59, 2.805, 2.88, 2.94, 43339.2, 18.9989, 43325.8, 43352.6, 43296, 43344, 43344, 43360, 43360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 2933486, 0, 2933486, 2933486, 2933486, 2933486, 2933486, 2933486, 2933486
Fri Dec 30 20:33:59 EST 2016, 0, 0.250, 6, 2.248, 0.392474, 1.97148, 2.52452, 1.85, 1.90, 2.365, 2.81, 2.93, 42123.2, 22.6839, 42107.2, 42139.2, 42080, 42096, 42136, 42144, 42144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498998, 0, 498998, 498998, 498998, 498998, 498998, 498998, 498998, 2988000, 0, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000, 2988000
Fri Dec 30 20:35:00 EST 2016, 1, 0.250, 6, 1.494, 0.196275, 1.35571, 1.63229, 1.20, 1.20, 1.605, 1.67, 1.67, 38931.2, 18.659, 38918.1, 38944.3, 38880, 38928, 38944, 38944, 38944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 463762, 0, 463762, 463762, 463762, 463762, 463762, 463762, 463762, 1178226, 0, 1178226, 1178226, 1178226, 1178226, 1178226, 1178226, 1178226
