# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Fri Dec 30 16:09:40 EST 2016, 0, 0.500, 1, 9.466, 0.253188, 9.28762, 9.64438, 9.16, 9.27, 9.49, 9.79, 9.95, 177864, 8, 177858, 177870, 177856, 177856, 177872, 177872, 177872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3580352, 0, 3580352, 3580352, 3580352, 3580352, 3580352, 3580352, 3580352, 4980000, 0, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000
Fri Dec 30 16:10:41 EST 2016, 1, 0.500, 1, 4.858, 0.416769, 4.56436, 5.15164, 3.92, 4.88, 5.02, 5.24, 5.24, 174256, 25.7992, 174238, 174274, 174240, 174240, 174248, 174288, 174320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1719030, 0, 1719030, 1719030, 1719030, 1719030, 1719030, 1719030, 1719030, 1957119, 0, 1957119, 1957119, 1957119, 1957119, 1957119, 1957119, 1957119
Fri Dec 30 16:11:47 EST 2016, 2, 0.500, 1, 7.523, 0.69784, 7.03133, 8.01467, 6.62, 7.17, 7.445, 8.35, 9.12, 175688, 8, 175682, 175694, 175680, 175680, 175696, 175696, 175696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2550010, 0, 2550010, 2550010, 2550010, 2550010, 2550010, 2550010, 2550010, 3146693, 0, 3146693, 3146693, 3146693, 3146693, 3146693, 3146693, 3146693
Fri Dec 30 16:12:48 EST 2016, 4, 0.500, 1, 8.789, 0.58729, 8.37522, 9.20278, 7.41, 8.73, 8.825, 8.96, 10.00, 177128, 8, 177122, 177134, 177120, 177120, 177136, 177136, 177136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3232767, 0, 3232767, 3232767, 3232767, 3232767, 3232767, 3232767, 3232767, 4305357, 0, 4305357, 4305357, 4305357, 4305357, 4305357, 4305357, 4305357
Fri Dec 30 16:13:54 EST 2016, 8, 0.500, 1, 10.579, 0.805474, 10.0115, 11.1465, 9.55, 9.97, 10.675, 11.59, 12.27, 178005, 7.33212, 178000, 178010, 178000, 178000, 178000, 178016, 178016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3536251, 0, 3536251, 3536251, 3536251, 3536251, 3536251, 3536251, 3536251, 4888768, 0, 4888768, 4888768, 4888768, 4888768, 4888768, 4888768, 4888768
Fri Dec 30 16:14:59 EST 2016, 0, 0.000, 2, 15.67, 1.23969, 14.7966, 16.5434, 13.81, 14.79, 15.935, 17.27, 17.79, 219259, 27.759, 219239, 219279, 219232, 219232, 219264, 219296, 219296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4985519, 0, 4985519, 4985519, 4985519, 4985519, 4985519, 4985519, 4985519, 9960000, 0, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000
Fri Dec 30 16:15:55 EST 2016, 1, 0.000, 2, 9.248, 0.917494, 8.60157, 9.89443, 8.37, 8.99, 9.065, 9.27, 11.90, 194757, 7.33212, 194752, 194762, 194752, 194752, 194752, 194768, 194768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2883007, 0, 2883007, 2883007, 2883007, 2883007, 2883007, 2883007, 2883007, 3915395, 0, 3915395, 3915395, 3915395, 3915395, 3915395, 3915395, 3915395
Fri Dec 30 16:17:01 EST 2016, 2, 0.000, 2, 12.561, 1.34164, 11.6157, 13.5063, 11.23, 11.91, 12.585, 12.70, 16.33, 202910, 21.9964, 202895, 202925, 202896, 202896, 202904, 202944, 202960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3891614, 0, 3891614, 3891614, 3891614, 3891614, 3891614, 3891614, 3891614, 6296628, 0, 6296628, 6296628, 6296628, 6296628, 6296628, 6296628, 6296628
Fri Dec 30 16:18:03 EST 2016, 4, 0.000, 2, 15.135, 0.663299, 14.6677, 15.6023, 14.00, 14.91, 15.11, 15.26, 16.85, 212872, 14.7513, 212862, 212882, 212864, 212864, 212864, 212880, 212912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4577612, 0, 4577612, 4577612, 4577612, 4577612, 4577612, 4577612, 4577612, 8612691, 0, 8612691, 8612691, 8612691, 8612691, 8612691, 8612691, 8612691
Fri Dec 30 16:20:24 EST 2016, 8, 0.000, 2, 16.971, 2.15326, 15.4539, 18.4881, 14.47, 14.80, 16.895, 20.24, 21.26, 218499, 6.4, 218494, 218504, 218496, 218496, 218496, 218512, 218512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4913987, 0, 4913987, 4913987, 4913987, 4913987, 4913987, 4913987, 4913987, 9777899, 0, 9777899, 9777899, 9777899, 9777899, 9777899, 9777899, 9777899
Fri Dec 30 16:21:35 EST 2016, 0, 0.250, 2, 16.694, 0.973254, 16.0083, 17.3797, 15.56, 16.27, 16.635, 17.01, 19.35, 193766, 7.83837, 193760, 193772, 193760, 193760, 193768, 193776, 193776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4723118, 0, 4723118, 4723118, 4723118, 4723118, 4723118, 4723118, 4723118, 9960000, 0, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000
Fri Dec 30 16:22:26 EST 2016, 1, 0.250, 2, 8.925, 0.616689, 8.49051, 9.35949, 8.26, 8.52, 8.92, 9.48, 10.39, 182374, 7.83837, 182368, 182380, 182368, 182368, 182376, 182384, 182384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2878203, 0, 2878203, 2878203, 2878203, 2878203, 2878203, 2878203, 2878203, 3915208, 0, 3915208, 3915208, 3915208, 3915208, 3915208, 3915208, 3915208
Fri Dec 30 16:23:32 EST 2016, 2, 0.250, 2, 12.355, 1.09553, 11.5831, 13.1269, 11.04, 11.97, 12.225, 12.88, 15.21, 186733, 26.5812, 186714, 186752, 186720, 186720, 186720, 186768, 186800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3865420, 0, 3865420, 3865420, 3865420, 3865420, 3865420, 3865420, 3865420, 6296184, 0, 6296184, 6296184, 6296184, 6296184, 6296184, 6296184, 6296184
Fri Dec 30 16:24:33 EST 2016, 4, 0.250, 2, 14.932, 0.786903, 14.3776, 15.4864, 12.96, 14.76, 15.075, 15.48, 16.15, 191421, 22.4, 191405, 191437, 191408, 191408, 191408, 191456, 191472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4475926, 0, 4475926, 4475926, 4475926, 4475926, 4475926, 4475926, 4475926, 8612556, 0, 8612556, 8612556, 8612556, 8612556, 8612556, 8612556, 8612556
Fri Dec 30 16:25:38 EST 2016, 8, 0.250, 2, 16.889, 1.03114, 16.1625, 17.6155, 14.94, 16.64, 16.955, 17.22, 19.33, 193915, 7.33212, 193910, 193920, 193904, 193904, 193920, 193920, 193920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4692800, 0, 4692800, 4692800, 4692800, 4692800, 4692800, 4692800, 4692800, 9777869, 0, 9777869, 9777869, 9777869, 9777869, 9777869, 9777869, 9777869
Fri Dec 30 16:26:44 EST 2016, 0, 0.500, 2, 16.581, 1.52683, 15.5053, 17.6567, 15.54, 15.77, 16.28, 16.53, 21.06, 188525, 11.9733, 188517, 188533, 188512, 188512, 188528, 188544, 188544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4656005, 0, 4656005, 4656005, 4656005, 4656005, 4656005, 4656005, 4656005, 9960000, 0, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000
Fri Dec 30 16:27:35 EST 2016, 1, 0.500, 2, 9.43, 0.942146, 8.76621, 10.0938, 8.76, 8.85, 9.09, 11.07, 11.50, 179514, 10.6132, 179507, 179521, 179504, 179504, 179520, 179520, 179536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2873983, 0, 2873983, 2873983, 2873983, 2873983, 2873983, 2873983, 2873983, 3914992, 0, 3914992, 3914992, 3914992, 3914992, 3914992, 3914992, 3914992
Fri Dec 30 16:28:41 EST 2016, 2, 0.500, 2, 12.78, 1.37482, 11.8114, 13.7486, 11.17, 11.72, 12.68, 13.49, 16.39, 182826, 39.968, 182798, 182854, 182800, 182800, 182816, 182896, 182912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3846984, 0, 3846984, 3846984, 3846984, 3846984, 3846984, 3846984, 3846984, 6296175, 0, 6296175, 6296175, 6296175, 6296175, 6296175, 6296175, 6296175
Fri Dec 30 16:29:47 EST 2016, 4, 0.500, 2, 15.82, 0.491671, 15.4736, 16.1664, 15.50, 15.60, 15.685, 15.90, 17.26, 186549, 7.33212, 186544, 186554, 186544, 186544, 186544, 186560, 186560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4433455, 0, 4433455, 4433455, 4433455, 4433455, 4433455, 4433455, 4433455, 8612623, 0, 8612623, 8612623, 8612623, 8612623, 8612623, 8612623, 8612623
Fri Dec 30 16:30:48 EST 2016, 8, 0.500, 2, 17.1, 1.45207, 16.0769, 18.1231, 15.50, 15.61, 17.365, 19.15, 19.40, 188618, 25.9969, 188600, 188636, 188592, 188592, 188608, 188656, 188656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4629936, 0, 4629936, 4629936, 4629936, 4629936, 4629936, 4629936, 4629936, 9777793, 0, 9777793, 9777793, 9777793, 9777793, 9777793, 9777793, 9777793
Fri Dec 30 16:32:09 EST 2016, 0, 0.000, 4, 28.325, 2.24236, 26.7451, 29.9049, 26.02, 27.39, 28.26, 28.69, 34.61, 235606, 7.83837, 235600, 235612, 235600, 235600, 235608, 235616, 235616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 19920000, 0, 19920000, 19920000, 19920000, 19920000, 19920000, 19920000, 19920000
Fri Dec 30 16:32:55 EST 2016, 1, 0.000, 4, 17.256, 2.02913, 15.8264, 18.6856, 15.73, 16.00, 16.505, 20.46, 21.98, 201627, 10.245, 201620, 201634, 201616, 201616, 201632, 201632, 201648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4129474, 0, 4129474, 4129474, 4129474, 4129474, 4129474, 4129474, 4129474, 7839058, 0, 7839058, 7839058, 7839058, 7839058, 7839058, 7839058, 7839058
Fri Dec 30 16:34:01 EST 2016, 2, 0.000, 4, 22.479, 1.48445, 21.4331, 23.5249, 21.26, 21.60, 22.105, 23.06, 26.63, 214538, 14.6642, 214528, 214548, 214528, 214528, 214536, 214544, 214576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4780678, 0, 4780678, 4780678, 4780678, 4780678, 4780678, 4780678, 4780678, 12595353, 0, 12595353, 12595353, 12595353, 12595353, 12595353, 12595353, 12595353
Fri Dec 30 16:35:07 EST 2016, 4, 0.000, 4, 28.692, 1.01737, 27.9752, 29.4088, 26.76, 28.73, 28.97, 29.70, 29.97, 228248, 8, 228242, 228254, 228240, 228240, 228256, 228256, 228256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4972340, 0, 4972340, 4972340, 4972340, 4972340, 4972340, 4972340, 4972340, 17228401, 0, 17228401, 17228401, 17228401, 17228401, 17228401, 17228401, 17228401
Fri Dec 30 16:36:18 EST 2016, 8, 0.000, 4, 30.286, 2.19271, 28.7411, 31.8309, 27.68, 29.40, 30.13, 31.67, 35.99, 235741, 34.1667, 235717, 235765, 235696, 235696, 235760, 235776, 235776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989907, 0, 4989907, 4989907, 4989907, 4989907, 4989907, 4989907, 4989907, 19556603, 0, 19556603, 19556603, 19556603, 19556603, 19556603, 19556603, 19556603
Fri Dec 30 16:37:20 EST 2016, 0, 0.250, 4, 28.688, 2.34319, 27.0371, 30.3389, 26.15, 27.31, 28.61, 29.51, 34.91, 218755, 6.4, 218750, 218760, 218752, 218752, 218752, 218768, 218768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4984619, 0, 4984619, 4984619, 4984619, 4984619, 4984619, 4984619, 4984619, 19920000, 0, 19920000, 19920000, 19920000, 19920000, 19920000, 19920000, 19920000
Fri Dec 30 16:38:06 EST 2016, 1, 0.250, 4, 17.104, 1.24338, 16.228, 17.98, 16.04, 16.41, 16.81, 18.82, 20.12, 195130, 10.6132, 195123, 195137, 195120, 195120, 195136, 195136, 195152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4120782, 0, 4120782, 4120782, 4120782, 4120782, 4120782, 4120782, 4120782, 7838739, 0, 7838739, 7838739, 7838739, 7838739, 7838739, 7838739, 7838739
Fri Dec 30 16:39:12 EST 2016, 2, 0.250, 4, 22.967, 1.9356, 21.6033, 24.3307, 20.21, 21.89, 22.99, 25.51, 27.14, 204523, 7.33212, 204518, 204528, 204512, 204512, 204528, 204528, 204528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4763832, 0, 4763832, 4763832, 4763832, 4763832, 4763832, 4763832, 4763832, 12595008, 0, 12595008, 12595008, 12595008, 12595008, 12595008, 12595008, 12595008
Fri Dec 30 16:40:23 EST 2016, 4, 0.250, 4, 27.9, 2.536, 26.1132, 29.6868, 25.23, 26.34, 27.4, 32.28, 33.16, 214309, 26.8209, 214290, 214328, 214288, 214288, 214304, 214352, 214368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4954124, 0, 4954124, 4954124, 4954124, 4954124, 4954124, 4954124, 4954124, 17228552, 0, 17228552, 17228552, 17228552, 17228552, 17228552, 17228552, 17228552
Fri Dec 30 16:41:29 EST 2016, 8, 0.250, 4, 31.133, 1.82611, 29.8464, 32.4196, 29.09, 30.44, 30.935, 31.47, 36.22, 218808, 10.7331, 218800, 218816, 218800, 218800, 218808, 218816, 218832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4982391, 0, 4982391, 4982391, 4982391, 4982391, 4982391, 4982391, 4982391, 19556567, 0, 19556567, 19556567, 19556567, 19556567, 19556567, 19556567, 19556567
Fri Dec 30 16:42:29 EST 2016, 0, 0.500, 4, 29.516, 3.15923, 27.2901, 31.7419, 26.24, 27.17, 28.72, 34.92, 35.65, 212114, 23.1309, 212098, 212130, 212096, 212096, 212112, 212128, 212176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4976554, 0, 4976554, 4976554, 4976554, 4976554, 4976554, 4976554, 4976554, 19920000, 0, 19920000, 19920000, 19920000, 19920000, 19920000, 19920000, 19920000
Fri Dec 30 16:43:15 EST 2016, 1, 0.500, 4, 16.275, 1.15629, 15.4603, 17.0897, 15.37, 15.74, 16.025, 16.24, 19.67, 191480, 10.7331, 191472, 191488, 191472, 191472, 191480, 191488, 191504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4116143, 0, 4116143, 4116143, 4116143, 4116143, 4116143, 4116143, 4116143, 7838135, 0, 7838135, 7838135, 7838135, 7838135, 7838135, 7838135, 7838135
Fri Dec 30 16:44:21 EST 2016, 2, 0.500, 4, 22.02, 1.14293, 21.2147, 22.8253, 20.81, 20.88, 22.52, 23.55, 23.94, 199370, 7.83837, 199364, 199376, 199360, 199360, 199376, 199376, 199376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4752367, 0, 4752367, 4752367, 4752367, 4752367, 4752367, 4752367, 4752367, 12595295, 0, 12595295, 12595295, 12595295, 12595295, 12595295, 12595295, 12595295
Fri Dec 30 16:45:32 EST 2016, 4, 0.500, 4, 28.089, 2.3806, 26.4117, 29.7663, 24.84, 26.57, 28.69, 29.30, 33.60, 207778, 26.242, 207760, 207796, 207744, 207760, 207792, 207808, 207824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4942850, 0, 4942850, 4942850, 4942850, 4942850, 4942850, 4942850, 4942850, 17228205, 0, 17228205, 17228205, 17228205, 17228205, 17228205, 17228205, 17228205
Fri Dec 30 16:46:38 EST 2016, 8, 0.500, 4, 31.863, 2.34231, 30.2127, 33.5133, 29.69, 30.60, 31.15, 34.59, 37.82, 211798, 7.83837, 211792, 211804, 211792, 211792, 211800, 211808, 211808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4973887, 0, 4973887, 4973887, 4973887, 4973887, 4973887, 4973887, 4973887, 19556528, 0, 19556528, 19556528, 19556528, 19556528, 19556528, 19556528, 19556528
Fri Dec 30 16:47:49 EST 2016, 0, 0.000, 6, 40.52, 3.12868, 38.3157, 42.7243, 36.12, 38.82, 40.245, 45.00, 46.78, 261974, 7.83837, 261968, 261980, 261968, 261968, 261976, 261984, 261984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 29880000, 0, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000
Fri Dec 30 16:48:35 EST 2016, 1, 0.000, 6, 24.639, 2.52954, 22.8568, 26.4212, 21.92, 23.06, 23.915, 27.25, 30.16, 210051, 6.4, 210046, 210056, 210048, 210048, 210048, 210064, 210064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4640170, 0, 4640170, 4640170, 4640170, 4640170, 4640170, 4640170, 4640170, 11759719, 0, 11759719, 11759719, 11759719, 11759719, 11759719, 11759719, 11759719
Fri Dec 30 16:49:46 EST 2016, 2, 0.000, 6, 31.828, 3.02799, 29.6946, 33.9614, 27.41, 30.10, 31.825, 36.31, 37.89, 227896, 21.7624, 227881, 227911, 227872, 227872, 227896, 227920, 227936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4952432, 0, 4952432, 4952432, 4952432, 4952432, 4952432, 4952432, 4952432, 18897179, 0, 18897179, 18897179, 18897179, 18897179, 18897179, 18897179, 18897179
Fri Dec 30 16:50:57 EST 2016, 4, 0.000, 6, 43.361, 3.27261, 41.0553, 45.6667, 39.25, 41.17, 43.12, 46.99, 50.05, 246438, 7.83837, 246432, 246444, 246432, 246432, 246440, 246448, 246448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989418, 0, 4989418, 4989418, 4989418, 4989418, 4989418, 4989418, 4989418, 25842422, 0, 25842422, 25842422, 25842422, 25842422, 25842422, 25842422, 25842422
Fri Dec 30 16:52:03 EST 2016, 8, 0.000, 6, 47.25, 3.21398, 44.9856, 49.5144, 43.39, 45.14, 47.565, 51.22, 53.44, 260091, 10.245, 260084, 260098, 260080, 260080, 260096, 260096, 260112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 29334377, 0, 29334377, 29334377, 29334377, 29334377, 29334377, 29334377, 29334377
