# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', ladderQ_timing_secs, heap2tQ_timing_secs
Thu Dec 29 08:13:03 EST 2016, 4083, .97000000000000000000, 7, .48000000000000000000, 406, 46, 18, 11, 18, 11.557, 8.533
Thu Dec 29 08:19:45 EST 2016, 2845, .34000000000000000000, 5, .61000000000000000000, 594, 34, 11, 17, 96, 242.330, 21.487
Thu Dec 29 08:20:05 EST 2016, 7795, .84000000000000000000, 11, .11000000000000000000, 444, 79, 1, 42, 51, 5.947, 6.417
Thu Dec 29 08:21:01 EST 2016, 5320, .09000000000000000000, 8, .86000000000000000000, 369, 12, 6, 4, 74, 1.333, 1.303
Thu Dec 29 08:22:36 EST 2016, 370, .59000000000000000000, 2, .36000000000000000000, 519, 57, 16, 29, 29, 29.677, 27.190
Thu Dec 29 08:23:07 EST 2016, 293, .19000000000000000000, 8, .24000000000000000000, 376, 73, 2, 40, 56, 5.693, 6.147
Thu Dec 29 08:24:02 EST 2016, 5243, .69000000000000000000, 2, .74000000000000000000, 526, 28, 11, 15, 11, 1.730, 1.553
Thu Dec 29 08:40:42 EST 2016, 7718, .44000000000000000000, 5, .49000000000000000000, 451, 96, 16, 27, 79, 0.000, 77.770
Thu Dec 29 08:41:07 EST 2016, 2768, .94000000000000000000, 11, .99000000000000000000, 301, 51, 7, 2, 34, 2.393, 1.897
Thu Dec 29 08:42:08 EST 2016, 4005, .32000000000000000000, 1, .12000000000000000000, 488, 39, 4, 21, 68, 3.580, 3.710
Thu Dec 29 08:43:34 EST 2016, 8955, .82000000000000000000, 7, .62000000000000000000, 338, 84, 14, 46, 23, 28.793, 21.850
Thu Dec 29 08:46:25 EST 2016, 6480, .07000000000000000000, 10, .37000000000000000000, 413, 17, 18, 9, 90, 133.367, 8.153
Thu Dec 29 08:47:30 EST 2016, 1530, .57000000000000000000, 4, .87000000000000000000, 563, 62, 9, 34, 45, 22.080, 19.417
Thu Dec 29 08:48:11 EST 2016, 2149, .38000000000000000000, 11, .55000000000000000000, 544, 56, 1, 12, 73, 2.603, 2.830
Thu Dec 29 08:49:16 EST 2016, 7099, .88000000000000000000, 5, .05000000000000000000, 394, 11, 10, 37, 28, 5.043, 5.093
Thu Dec 29 08:50:37 EST 2016, 9574, .13000000000000000000, 2, .80000000000000000000, 319, 79, 15, 24, 96, 23.507, 20.983
Thu Dec 29 08:51:28 EST 2016, 4624, .63000000000000000000, 8, .30000000000000000000, 469, 34, 5, 49, 51, 12.627, 11.060
Thu Dec 29 08:52:18 EST 2016, 3387, .01000000000000000000, 3, .68000000000000000000, 357, 45, 3, 31, 62, 2.733, 2.683
Thu Dec 29 08:54:04 EST 2016, 8337, .51000000000000000000, 9, .18000000000000000000, 507, 90, 12, 6, 17, 25.227, 7.220
Thu Dec 29 08:54:44 EST 2016, 5862, .26000000000000000000, 6, .93000000000000000000, 582, 23, 17, 43, 84, 29.577, 26.740
Thu Dec 29 08:55:20 EST 2016, 912, .76000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.053
Thu Dec 29 09:08:03 EST 2016, 1221, .29000000000000000000, 4, .33000000000000000000, 310, 93, 12, 4, 37, 375.733, 6.997
Thu Dec 29 09:08:49 EST 2016, 6171, .79000000000000000000, 10, .83000000000000000000, 460, 48, 2, 29, 82, 7.490, 7.043
Thu Dec 29 09:09:45 EST 2016, 8646, .04000000000000000000, 7, .08000000000000000000, 535, 70, 7, 16, 14, 2.817, 3.023
Thu Dec 29 09:10:55 EST 2016, 3696, .54000000000000000000, 1, .58000000000000000000, 385, 25, 17, 41, 59, 11.237, 8.987
Thu Dec 29 09:11:51 EST 2016, 4933, .16000000000000000000, 9, .46000000000000000000, 573, 14, 14, 35, 48, 8.167, 7.860
Thu Dec 29 09:12:56 EST 2016, 9883, .66000000000000000000, 3, .96000000000000000000, 423, 59, 5, 10, 93, 9.220, 8.053
Thu Dec 29 09:13:47 EST 2016, 7408, .41000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.057
Thu Dec 29 09:30:16 EST 2016, 2458, .91000000000000000000, 6, .71000000000000000000, 498, 82, 19, 23, 70, 0.000, 82.757
Thu Dec 29 09:31:42 EST 2016, 1840, .10000000000000000000, 2, .90000000000000000000, 479, 87, 11, 45, 53, 21.937, 21.280
Thu Dec 29 09:32:23 EST 2016, 6790, .60000000000000000000, 8, .40000000000000000000, 329, 42, 1, 20, 98, 2.590, 2.697
Thu Dec 29 09:33:29 EST 2016, 9265, .35000000000000000000, 11, .65000000000000000000, 404, 65, 6, 32, 31, 7.787, 7.070
Thu Dec 29 09:50:03 EST 2016, 4315, .85000000000000000000, 5, .15000000000000000000, 554, 20, 15, 7, 76, 0.000, 23.630
Thu Dec 29 09:50:34 EST 2016, 3077, .48000000000000000000, 6, .77000000000000000000, 441, 31, 13, 13, 42, 8.217, 6.240
Thu Dec 29 09:51:25 EST 2016, 8027, .98000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.053
Thu Dec 29 09:52:30 EST 2016, 5552, .23000000000000000000, 3, .52000000000000000000, 516, 53, 8, 1, 20, 2.013, 1.893
Thu Dec 29 10:09:10 EST 2016, 602, .73000000000000000000, 9, .02000000000000000000, 366, 98, 18, 26, 65, 0.000, 69.423
Thu Dec 29 10:09:30 EST 2016, 448, .46000000000000000000, 1, .66000000000000000000, 587, 15, 7, 19, 15, 0.917, 0.800
Thu Dec 29 10:26:15 EST 2016, 5398, .96000000000000000000, 7, .16000000000000000000, 437, 60, 16, 44, 60, 0.000, 77.830
Thu Dec 29 10:26:35 EST 2016, 7873, .21000000000000000000, 10, .91000000000000000000, 362, 38, 12, 6, 38, 3.323, 2.937
Thu Dec 29 10:27:51 EST 2016, 2923, .71000000000000000000, 4, .41000000000000000000, 512, 83, 2, 31, 83, 14.950, 14.043
Thu Dec 29 10:28:47 EST 2016, 4160, .08000000000000000000, 6, .54000000000000000000, 324, 94, 9, 38, 27, 8.940, 8.673
Thu Dec 29 10:29:37 EST 2016, 9110, .58000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.050, 0.053
Thu Dec 29 10:31:08 EST 2016, 6635, .33000000000000000000, 3, .79000000000000000000, 549, 72, 14, 25, 49, 29.697, 23.257
Thu Dec 29 10:31:38 EST 2016, 1685, .83000000000000000000, 9, .29000000000000000000, 399, 27, 4, --cols, , 0.057, 0.057
Thu Dec 29 10:32:44 EST 2016, 2304, .15000000000000000000, 5, .10000000000000000000, 418, 21, 6, 28, 21, 2.110, 2.173
Thu Dec 29 10:49:13 EST 2016, 7254, .65000000000000000000, 11, .60000000000000000000, 568, 66, 15, 3, 66, 0.000, 21.913
Thu Dec 29 10:50:19 EST 2016, 9729, .40000000000000000000, 8, .35000000000000000000, 493, 44, 10, 41, 44, 23.043, 19.020
Thu Dec 29 10:50:59 EST 2016, 4779, .90000000000000000000, 2, .85000000000000000000, 343, 89, 1, 16, 89, 3.263, 3.410
Thu Dec 29 10:51:55 EST 2016, 3541, .27000000000000000000, 10, .23000000000000000000, 455, 77, 8, 9, 10, 2.410, 2.307
Thu Dec 29 10:53:20 EST 2016, 8491, .77000000000000000000, 4, .73000000000000000000, 305, 32, 17, 34, 55, 26.000, 15.613
Thu Dec 29 10:54:01 EST 2016, 6016, .02000000000000000000, 1, .48000000000000000000, 380, 55, 13, 22, 32, 3.173, 3.107
Thu Dec 29 10:55:01 EST 2016, 1066, .52000000000000000000, 7, .98000000000000000000, 530, 10, 3, 47, 77, 2.643, 2.677
Thu Dec 29 10:56:32 EST 2016, 757, .05000000000000000000, 11, .76000000000000000000, 521, 35, 17, 36, 86, 32.533, 29.160
Thu Dec 29 10:57:53 EST 2016, 5707, .55000000000000000000, 5, .26000000000000000000, 371, 80, 7, 11, 41, 30.130, 9.963
Thu Dec 29 10:58:03 EST 2016, 8182, .30000000000000000000, 2, .51000000000000000000, 446, 13, 3, 49, 63, 2.017, 1.920
Thu Dec 29 10:59:24 EST 2016, 3232, .80000000000000000000, 8, .01000000000000000000, 596, 58, 12, 24, 18, 19.983, 14.703
Thu Dec 29 11:12:37 EST 2016, 9419, .93000000000000000000, 10, .38000000000000000000, 558, 24, 10, 30, 52, 23.357, 18.297
Thu Dec 29 11:13:32 EST 2016, 6944, .18000000000000000000, 7, .63000000000000000000, 483, 91, 5, 17, 75, 15.827, 14.497
Thu Dec 29 11:14:33 EST 2016, 1994, .68000000000000000000, 1, .13000000000000000000, 333, 46, 15, 42, 30, 12.920, 12.317
Thu Dec 29 11:21:05 EST 2016, 1376, .37000000000000000000, 8, .44000000000000000000, 352, 52, 16, 14, 91, 0.000, 25.753
Thu Dec 29 11:21:50 EST 2016, 6326, .87000000000000000000, 2, .94000000000000000000, 502, 97, 6, 39, 46, 20.990, 20.530
Thu Dec 29 11:22:26 EST 2016, 8801, .12000000000000000000, 5, .19000000000000000000, 577, 30, 1, 2, 69, 1.060, 1.207
Thu Dec 29 11:23:46 EST 2016, 3851, .62000000000000000000, 11, .69000000000000000000, 427, 75, 11, 27, 24, 15.933, 13.333
Thu Dec 29 11:24:27 EST 2016, 2613, .24000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.053
Thu Dec 29 11:25:32 EST 2016, 7563, .74000000000000000000, 6, .82000000000000000000, 390, 18, 9, 20, 35, 3.507, 3.193
Thu Dec 29 11:26:48 EST 2016, 5088, .49000000000000000000, 9, .07000000000000000000, 315, 86, 4, 33, 58, 13.903, 11.970
Thu Dec 29 11:27:38 EST 2016, 138, .99000000000000000000, 3, .57000000000000000000, 465, 41, 13, 8, 13, 4.470, 3.863
Thu Dec 29 11:34:20 EST 2016, 158, .49000000000000000000, 7, .28000000000000000000, 550, 97, 19, 17, 53, 0.000, 59.630
Thu Dec 29 11:35:06 EST 2016, 5108, .99000000000000000000, 1, .78000000000000000000, 400, 52, 9, 42, 98, 26.027, 21.907
Thu Dec 29 11:35:46 EST 2016, 7583, .24000000000000000000, 4, .03000000000000000000, 325, 75, 5, 5, 31, 2.837, 3.657
Thu Dec 29 11:37:52 EST 2016, 2633, .74000000000000000000, 10, .53000000000000000000, 475, 30, 14, 30, 76, 62.693, 28.663
Thu Dec 29 11:38:43 EST 2016, 3870, .12000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.043, 0.040
Thu Dec 29 11:40:18 EST 2016, 8820, .62000000000000000000, 6, .90000000000000000000, 512, 63, 7, 24, 87, 31.830, 24.437
Thu Dec 29 11:40:49 EST 2016, 6345, .37000000000000000000, 9, .15000000000000000000, 587, 41, 2, 36, 20, 2.173, 2.307
Thu Dec 29 11:47:31 EST 2016, 1395, .87000000000000000000, 3, .65000000000000000000, 437, 86, 12, 11, 65, 0.000, 27.657
Thu Dec 29 11:48:21 EST 2016, 2014, .18000000000000000000, 11, .97000000000000000000, 381, 80, 18, 33, 36, 24.870, 21.723
Thu Dec 29 11:52:47 EST 2016, 6964, .68000000000000000000, 5, .47000000000000000000, 531, 35, 8, 8, 81, 148.427, 13.477
Thu Dec 29 11:53:03 EST 2016, 9439, .43000000000000000000, 2, .72000000000000000000, 456, 58, 3, 45, 14, 1.960, 2.107
Thu Dec 29 11:54:08 EST 2016, 4489, .93000000000000000000, 8, .22000000000000000000, 306, 13, 13, 20, 59, 9.640, 8.453
Thu Dec 29 11:55:04 EST 2016, 3251, .31000000000000000000, 4, .84000000000000000000, 493, 24, 15, 2, 48, 4.263, 3.083
Thu Dec 29 11:57:00 EST 2016, 8201, .81000000000000000000, 10, .34000000000000000000, 343, 69, 6, 27, 93, 57.927, 25.807
Thu Dec 29 11:58:05 EST 2016, 5726, .06000000000000000000, 7, .59000000000000000000, 418, 47, 1, 14, 25, 0.617, 0.660
Thu Dec 29 12:00:11 EST 2016, 776, .56000000000000000000, 1, .09000000000000000000, 568, 92, 11, 39, 70, 61.130, 61.063
Thu Dec 29 12:06:43 EST 2016, 1086, .02000000000000000000, 5, .12000000000000000000, 484, 66, 10, 25, 73, 0.000, 19.343
Thu Dec 29 12:07:13 EST 2016, 6036, .52000000000000000000, 11, .62000000000000000000, 334, 21, 19, --cols, , 0.067, 0.070
Thu Dec 29 12:13:40 EST 2016, 8511, .27000000000000000000, 8, .37000000000000000000, 409, 89, 15, 38, 95, 0.000, 79.747
Thu Dec 29 12:14:26 EST 2016, 3561, .77000000000000000000, 2, .87000000000000000000, 559, 44, 5, 13, 50, 5.443, 4.817
Thu Dec 29 12:15:21 EST 2016, 4798, .40000000000000000000, 10, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.053
Thu Dec 29 12:17:07 EST 2016, 9748, .90000000000000000000, 4, .50000000000000000000, 597, 78, 17, 31, 17, 46.347, 31.057
Thu Dec 29 12:17:28 EST 2016, 7273, .15000000000000000000, 1, .25000000000000000000, 522, 10, 12, 19, 84, 3.573, 3.823
Thu Dec 29 12:18:33 EST 2016, 2323, .65000000000000000000, 7, .75000000000000000000, 372, 55, 3, 44, 39, 5.907, 6.197
Thu Dec 29 12:19:34 EST 2016, 1704, .34000000000000000000, 2, .56000000000000000000, 315, 61, 9, 22, 56, 9.140, 7.687
Thu Dec 29 12:20:29 EST 2016, 6654, .84000000000000000000, 8, .06000000000000000000, 465, 16, 18, 47, 11, 5.610, 5.213
Thu Dec 29 12:26:46 EST 2016, 9129, .09000000000000000000, 11, .81000000000000000000, 540, 83, 14, 10, 79, 0.000, 24.170
Thu Dec 29 12:27:36 EST 2016, 4179, .59000000000000000000, 5, .31000000000000000000, 390, 38, 4, 35, 34, 4.560, 4.387
Thu Dec 29 12:28:52 EST 2016, 2942, .21000000000000000000, 6, .68000000000000000000, 578, 49, 6, 41, 67, 18.923, 16.973
Thu Dec 29 12:29:38 EST 2016, 7892, .71000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.063
Thu Dec 29 12:30:48 EST 2016, 5417, .46000000000000000000, 3, .93000000000000000000, 353, 27, 11, 28, 90, 10.723, 9.443
Thu Dec 29 12:31:44 EST 2016, 467, .96000000000000000000, 9, .43000000000000000000, 503, 72, 2, 3, 45, 4.970, 4.770
Thu Dec 29 12:33:09 EST 2016, 622, .23000000000000000000, 2, .86000000000000000000, 414, 42, 14, 48, 91, 27.923, 26.497
Thu Dec 29 12:34:00 EST 2016, 5572, .73000000000000000000, 8, .36000000000000000000, 564, 87, 4, 23, 46, 21.367, 16.357
Thu Dec 29 12:34:55 EST 2016, 8047, .48000000000000000000, 11, .61000000000000000000, 489, 20, 9, 35, 69, 14.910, 11.310
Thu Dec 29 12:39:57 EST 2016, 3097, .98000000000000000000, 5, .11000000000000000000, 339, 65, 19, 10, 24, 103.363, 17.203
Thu Dec 29 12:41:17 EST 2016, 4334, .35000000000000000000, 7, .98000000000000000000, 451, 76, 11, 17, 80, 29.343, 23.847
Thu Dec 29 12:41:48 EST 2016, 9284, .85000000000000000000, 1, .48000000000000000000, 301, 31, 2, 42, 35, 1.137, 1.133
Thu Dec 29 12:42:53 EST 2016, 6809, .10000000000000000000, 4, .73000000000000000000, 376, 99, 7, 4, 57, 5.833, 5.600
Thu Dec 29 12:43:59 EST 2016, 1859, .60000000000000000000, 10, .23000000000000000000, 526, 54, 16, 29, 12, 10.573, 9.183
Thu Dec 29 12:50:31 EST 2016, 2478, .41000000000000000000, 5, .42000000000000000000, 583, 48, 13, 1, 86, 0.000, 19.357
Thu Dec 29 12:51:06 EST 2016, 7428, .91000000000000000000, 11, .92000000000000000000, 433, 93, 3, 26, 41, 10.083, 9.250
Thu Dec 29 12:52:12 EST 2016, 9903, .16000000000000000000, 8, .17000000000000000000, 358, 25, 8, 13, 63, 8.757, 5.617
Thu Dec 29 12:53:18 EST 2016, 4953, .66000000000000000000, 2, .67000000000000000000, 508, 70, 17, 38, 18, 18.410, 16.027
Thu Dec 29 12:59:44 EST 2016, 3715, .04000000000000000000, 9, .29000000000000000000, 320, 59, 10, 32, 97, 0.000, 20.493
Thu Dec 29 13:00:10 EST 2016, 8665, .54000000000000000000, 3, .79000000000000000000, 470, 14, 1, 7, 52, 0.437, 0.523
Thu Dec 29 13:01:11 EST 2016, 6190, .29000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.050
Thu Dec 29 13:02:26 EST 2016, 1240, .79000000000000000000, 6, .54000000000000000000, 395, 37, 15, 20, 29, 15.097, 9.900
Thu Dec 29 13:03:12 EST 2016, 931, .26000000000000000000, 10, .70000000000000000000, 348, 11, 5, 9, 21, 0.590, 0.543
Thu Dec 29 13:09:59 EST 2016, 5881, .76000000000000000000, 4, .20000000000000000000, 498, 56, 14, 34, 66, 0.000, 84.483
Thu Dec 29 13:10:24 EST 2016, 8356, .01000000000000000000, 1, .95000000000000000000, 573, 34, 19, 21, 43, 5.437, 4.713
Thu Dec 29 13:17:06 EST 2016, 3406, .51000000000000000000, 7, .45000000000000000000, 423, 79, 10, 46, 88, 0.000, 67.377
Thu Dec 29 13:17:26 EST 2016, 4643, .13000000000000000000, 3, .58000000000000000000, 536, 90, 3, 28, 10, 1.847, 1.593
Thu Dec 29 13:24:03 EST 2016, 9593, .63000000000000000000, 9, .08000000000000000000, 386, 45, 12, 3, 55, 0.000, 9.923
Thu Dec 29 13:24:54 EST 2016, 7118, .38000000000000000000, 6, .83000000000000000000, 311, 68, 17, 40, 32, 21.667, 17.600
Thu Dec 29 13:25:34 EST 2016, 2168, .88000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.060, 0.060
Thu Dec 29 13:26:35 EST 2016, 1550, .07000000000000000000, 8, .01000000000000000000, 517, 28, 4, 43, 15, 1.577, 1.790
Thu Dec 29 13:30:36 EST 2016, 6500, .57000000000000000000, 2, .51000000000000000000, 367, 73, 13, 18, 60, 77.380, 21.223
Thu Dec 29 13:32:07 EST 2016, 8975, .32000000000000000000, 5, .26000000000000000000, 442, 51, 18, 31, 38, 28.570, 21.830
Thu Dec 29 13:33:57 EST 2016, 4025, .82000000000000000000, 11, .76000000000000000000, 592, 96, 8, 6, 83, 74.800, 31.347
Thu Dec 29 13:34:43 EST 2016, 2787, .45000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.057, 0.053
Thu Dec 29 13:37:19 EST 2016, 7737, .95000000000000000000, 6, .64000000000000000000, 554, 40, 11, 49, 72, 91.907, 54.517
Thu Dec 29 13:43:15 EST 2016, 5262, .20000000000000000000, 9, .39000000000000000000, 479, 62, 16, 12, 49, 0.000, 17.960
Thu Dec 29 13:43:56 EST 2016, 312, .70000000000000000000, 3, .89000000000000000000, 329, 17, 6, 37, 94, 5.513, 5.187
Thu Dec 29 13:45:02 EST 2016, 390, .09000000000000000000, 10, .52000000000000000000, 566, 23, 11, 45, 33, 7.503, 7.140
Thu Dec 29 13:46:02 EST 2016, 5340, .59000000000000000000, 4, .02000000000000000000, 416, 68, 2, 20, 78, 8.250, 7.893
Thu Dec 29 13:46:58 EST 2016, 7815, .34000000000000000000, 1, .77000000000000000000, 341, 46, 7, 33, 10, 0.967, 0.950
Thu Dec 29 14:36:32 EST 2016, 4102, .47000000000000000000, 5, .65000000000000000000, 304, 80, 14, 14, 44, 20.297, 13.293
Thu Dec 29 14:37:33 EST 2016, 9052, .97000000000000000000, 11, .15000000000000000000, 454, 35, 4, 39, 89, 23.180, 19.903
Thu Dec 29 14:38:13 EST 2016, 6577, .22000000000000000000, 8, .90000000000000000000, 529, 57, 9, 1, 22, 2.467, 1.787
Thu Dec 29 14:39:34 EST 2016, 1627, .72000000000000000000, 2, .40000000000000000000, 379, 12, 18, 26, 67, 20.640, 11.737
Thu Dec 29 14:40:19 EST 2016, 2246, .28000000000000000000, 6, .21000000000000000000, 435, 18, 10, 4, 50, 4.503, 3.523
Thu Dec 29 14:41:15 EST 2016, 7196, .78000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.057
Thu Dec 29 14:42:16 EST 2016, 9671, .03000000000000000000, 3, .46000000000000000000, 510, 40, 5, 17, 27, 1.977, 1.973
Thu Dec 29 14:44:21 EST 2016, 4721, .53000000000000000000, 9, .96000000000000000000, 360, 85, 15, 42, 72, 67.043, 56.827
Thu Dec 29 14:45:37 EST 2016, 3483, .16000000000000000000, 1, .08000000000000000000, 472, 97, 12, 36, 39, 14.987, 15.153
Thu Dec 29 14:46:27 EST 2016, 8433, .66000000000000000000, 7, .58000000000000000000, 322, 52, 3, 11, 84, 6.273, 4.913
Thu Dec 29 14:47:28 EST 2016, 5958, .41000000000000000000, 10, .33000000000000000000, 397, 74, 8, 48, 16, 9.243, 8.940
Thu Dec 29 14:49:09 EST 2016, 1008, .91000000000000000000, 4, .83000000000000000000, 547, 29, 17, 23, 61, 45.383, 24.540
Thu Dec 29 14:49:24 EST 2016, 1318, .38000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.057, 0.050
Thu Dec 29 14:50:40 EST 2016, 6268, .88000000000000000000, 6, .43000000000000000000, 350, 99, 12, 34, 13, 14.760, 12.540
Thu Dec 29 14:55:11 EST 2016, 8743, .13000000000000000000, 9, .68000000000000000000, 425, 32, 17, 22, 81, 214.620, 18.133
Thu Dec 29 14:56:12 EST 2016, 3793, .63000000000000000000, 3, .18000000000000000000, 575, 77, 7, 47, 36, 40.700, 36.017
Thu Dec 29 14:56:32 EST 2016, 5030, --delay, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.060, 0.057
Thu Dec 29 14:57:33 EST 2016, 9980, .50000000000000000000, 2, .30000000000000000000, 538, 21, 14, 3, 24, 4.257, 2.743
Thu Dec 29 15:03:50 EST 2016, 7505, .25000000000000000000, 5, .55000000000000000000, 463, 88, 19, 40, 92, 300.000, 104.597
Thu Dec 29 15:04:56 EST 2016, 2555, .75000000000000000000, 11, .05000000000000000000, 313, 43, 10, 15, 47, 18.947, 10.347
Thu Dec 29 15:05:41 EST 2016, 1936, .19000000000000000000, 4, .36000000000000000000, 369, 37, 1, 37, 75, 1.753, 1.907
Thu Dec 29 15:06:57 EST 2016, 6886, .69000000000000000000, 10, .86000000000000000000, 519, 82, 11, 12, 30, 17.527, 13.307
Thu Dec 29 15:12:08 EST 2016, 9361, .44000000000000000000, 7, .11000000000000000000, 594, 15, 15, 25, 98, 120.530, 24.550
Thu Dec 29 15:12:49 EST 2016, 4411, .94000000000000000000, 1, .61000000000000000000, 444, 60, 6, --cols, , 0.057, 0.057
Thu Dec 29 15:13:59 EST 2016, 3174, .31000000000000000000, 11, .49000000000000000000, 557, 71, 4, 19, 64, 13.037, 11.950
Thu Dec 29 15:14:55 EST 2016, 8124, .81000000000000000000, 5, .99000000000000000000, 407, 26, 13, 44, 19, 5.973, 5.500
Thu Dec 29 15:21:22 EST 2016, 5649, .06000000000000000000, 2, .24000000000000000000, 332, 94, 18, 6, 86, 300.000, 16.163
Thu Dec 29 15:22:12 EST 2016, 699, .56000000000000000000, 8, .74000000000000000000, 482, 49, 8, 31, 41, 14.443, 12.610
Thu Dec 29 15:28:34 EST 2016, 544, .36000000000000000000, 3, .07000000000000000000, 402, 56, 16, 13, 85, 300.000, 35.407
Thu Dec 29 15:29:09 EST 2016, 5494, .86000000000000000000, 9, .57000000000000000000, 552, 11, 7, 38, 40, 5.650, 5.173
Thu Dec 29 15:30:10 EST 2016, 7969, .11000000000000000000, 6, .32000000000000000000, 477, 78, 2, 1, 62, 3.290, 2.930
Thu Dec 29 15:31:05 EST 2016, 3019, .61000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.063, 0.063
Thu Dec 29 15:37:32 EST 2016, 4257, .24000000000000000000, 10, .19000000000000000000, 515, 44, 19, 44, 96, 278.087, 70.013
Thu Dec 29 15:38:38 EST 2016, 9207, .74000000000000000000, 4, .69000000000000000000, 365, 89, 9, 19, 51, 25.490, 17.697
Thu Dec 29 15:39:18 EST 2016, 6732, .49000000000000000000, 1, .44000000000000000000, 440, 22, 4, 32, 74, 2.807, 2.667
Thu Dec 29 15:40:34 EST 2016, 1782, .99000000000000000000, 7, .94000000000000000000, 590, 67, 14, 7, 29, 17.910, 11.977
Thu Dec 29 15:41:45 EST 2016, 2400, .05000000000000000000, 1, .63000000000000000000, 533, 73, 15, 35, 91, 27.550, 26.200
Thu Dec 29 15:42:25 EST 2016, 7350, .55000000000000000000, 7, .13000000000000000000, 383, 28, 6, 10, 46, 5.987, 4.807
Thu Dec 29 15:43:26 EST 2016, 9825, .30000000000000000000, 10, .88000000000000000000, 308, 95, 1, 47, 68, 3.993, 4.263
Thu Dec 29 15:44:36 EST 2016, 4875, .80000000000000000000, 4, .38000000000000000000, 458, 50, 10, 22, 23, 13.340, 10.030
Thu Dec 29 15:51:03 EST 2016, 3638, .42000000000000000000, 8, .50000000000000000000, 346, 39, 18, 4, 79, 300.000, 11.147
Thu Dec 29 15:51:29 EST 2016, 8588, .92000000000000000000, 2, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.057, 0.053
Thu Dec 29 15:52:29 EST 2016, 6113, .17000000000000000000, 5, .75000000000000000000, 571, 16, 3, 16, 57, 1.397, 1.560
Thu Dec 29 15:53:40 EST 2016, 1163, .67000000000000000000, 11, .25000000000000000000, 421, 61, 13, 41, 12, 9.717, 9.140
Thu Dec 29 15:54:35 EST 2016, 854, .14000000000000000000, 6, .47000000000000000000, 336, 87, 7, 30, 20, 5.330, 4.947
Thu Dec 29 15:55:31 EST 2016, 5804, .64000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.063, 0.063
Thu Dec 29 15:57:17 EST 2016, 8279, .39000000000000000000, 3, .22000000000000000000, 561, 64, 12, 43, 43, 43.710, 38.790
Thu Dec 29 15:57:37 EST 2016, 3329, .89000000000000000000, 9, .72000000000000000000, 411, 19, 3, 18, 88, 4.800, 4.197
Thu Dec 29 15:58:37 EST 2016, 4566, .27000000000000000000, 2, .35000000000000000000, 599, 30, 10, 12, 31, 4.777, 4.717
Thu Dec 29 16:02:39 EST 2016, 9516, .77000000000000000000, 8, .85000000000000000000, 449, 75, 19, 37, 76, 163.910, 92.247
Thu Dec 29 16:03:59 EST 2016, 7041, .02000000000000000000, 11, .10000000000000000000, 374, 53, 15, 24, 54, 18.110, 15.187
Thu Dec 29 16:05:55 EST 2016, 2091, .52000000000000000000, 5, .60000000000000000000, 524, 98, 5, 49, 99, 70.830, 58.790
Thu Dec 29 16:06:51 EST 2016, 1472, .45000000000000000000, 9, .79000000000000000000, 468, 92, 6, 21, 26, 8.557, 7.827
Thu Dec 29 16:13:18 EST 2016, 6422, .95000000000000000000, 3, .29000000000000000000, 318, 47, 16, 46, 71, 300.000, 57.293
Thu Dec 29 16:13:53 EST 2016, 8897, .20000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.057, 0.053
Thu Dec 29 16:14:59 EST 2016, 3947, .70000000000000000000, 6, .04000000000000000000, 543, 25, 2, 33, 93, 7.417, 7.943
Thu Dec 29 16:15:54 EST 2016, 2710, .08000000000000000000, 4, .91000000000000000000, 430, 14, 9, 40, 15, 1.273, 1.220
