# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Sun Sep 24 14:09:41 EDT 2017, 2, 25, 238.784, 62.665, 187.694, 289.874, 207.25, 215.115, 220.205, 201.97, 403.94, 611814, 4528.28, 608122, 615506, 607800, 609204, 611014, 310790, 621580, 9064.38, 2009.56, 7426, 10702.8, 6697, 8039.5, 9339, 6527.5, 13055, 6435.88, 2781.09, 4168.47, 8703.29, 3656, 5058.5, 5758.5, 5872, 11744, 12018.1, 571.025, 11552.5, 12483.7, 11369, 11728, 12079, 6583, 13166, 6445.25, 693.388, 5879.93, 7010.57, 5799, 6061, 6305.5, 3903.5, 7807, 4.98768e+06, 17695.1, 4.97325e+06, 5.00211e+06, 4967733, 4.97932e+06, 4.98884e+06, 2512355, 5024710, 2504982, 20012.7, 2.48867e+06, 2.5213e+06, 2487042, 2493902, 2501593, 1273422, 2546844, 1.13537e+07, 2186.16, 1.13519e+07, 1.13555e+07, 11349735, 11352569, 11355296, 5678218, 11356436, 5.67782e+06, 1553.03, 5.67655e+06, 5.67909e+06, 5675123, 5677466, 5677986, 2.8402e+06, 5680397
Sun Sep 24 14:23:01 EDT 2017, 2, 50, 703.433, 16.8517, 691.56, 715.306, 687.07, 688.58, 707.66, 723.44, 727.37, 1.21117e+06, 13366.5, 1.20175e+06, 1.22059e+06, 1193176, 1202324, 1212848, 1219824, 1242976, 36258.8, 4097.31, 33372, 39145.6, 30468, 33516, 35585.5, 43179, 43870, 22890.2, 5673.56, 18892.9, 26887.5, 15577, 18330, 22415.5, 27066, 36353, 30101.1, 1120.9, 29311.4, 30890.8, 28691, 29315, 29831, 32074, 32165, 16403.4, 1599.38, 15276.5, 17530.3, 14524, 15093, 16136, 17689, 20257, 6.23913e+06, 30506.7, 6.21764e+06, 6.26062e+06, 6195341, 6216251, 6239392, 6291391, 6293320, 3.14831e+06, 37589.6, 3.12183e+06, 3.17479e+06, 3099075, 3120712, 3149243, 3175782, 3238612, 22179130, 7433.73, 2.21739e+07, 2.21844e+07, 22165276, 22174840, 2.21796e+07, 22188888, 22189507, 1.10927e+07, 4340.31, 1.10896e+07, 1.10958e+07, 11083921, 11089631, 1.10937e+07, 11098159, 11098480
Sun Sep 24 15:07:40 EDT 2017, 2, 75, 1704.33, 456.274, 1382.86, 2025.8, 1332.04, 1462.67, 1522.05, 2604.17, 2610.23, 1866036, 124588, 1.7721e+06, 1.95998e+06, 1531524, 1870630, 1900452, 1968556, 1982596, 114039, 9562.73, 106829, 121249, 102648, 107918, 110677, 127902, 135698, 79711.7, 13181.2, 69773.1, 89650.3, 63934, 69574.5, 76873, 99464.5, 102109, 62517.2, 2076.37, 60951.6, 64082.8, 59856, 61358, 62058, 65285, 66774, 37299.4, 3175.27, 34905.2, 39693.6, 33226, 34943, 36652, 41640, 41844, 7.31235e+06, 67793.2, 7.26123e+06, 7.36347e+06, 7234041, 7.27365e+06, 7283067, 7416469, 7465574, 3.78688e+06, 85292.8, 3.72257e+06, 3.85119e+06, 3678686, 3.72272e+06, 3770038, 3.92176e+06, 3944210, 3.23139e+07, 15612.1, 3.23021e+07, 3.23257e+07, 32293904, 3.2304e+07, 32308680, 32336766, 32340140, 1.61662e+07, 11104.3, 1.61578e+07, 1.61746e+07, 16154240, 16157971, 16160717, 16183137, 16185045
Sun Sep 24 16:06:07 EDT 2017, 2, 100, 2869.41, 461.717, 2544.1, 3194.72, 2150.95, 2646.48, 3019.94, 3404.89, 3453.00, 2021220, 398770, 1.74026e+06, 2.30218e+06, 1489600, 1678696, 2193340, 2513380, 2565076, 136690, 37512.1, 110261, 163119, 93152, 117145, 128246, 169554, 226538, 103576, 34844.8, 79025.9, 128126, 66173, 67987, 105991, 147590, 171079, 80085, 8937.59, 73788, 86382, 68359, 75477, 79135.5, 88120, 100013, 49964.9, 8574, 43924, 56005.8, 39945, 41112, 52173.5, 61597, 64123, 7.87004e+06, 217055, 7.71711e+06, 8.02297e+06, 7629168, 7743281, 7812059, 8060700, 8396973, 4.11488e+06, 196236, 3.97662e+06, 4.25314e+06, 3919321, 3928411, 4.09506e+06, 4346553, 4528353, 4.20393e+07, 20167.8, 4.20251e+07, 4.20535e+07, 42007345, 42023688, 42047854, 42063316, 42068845, 2.10313e+07, 14627.8, 2.1021e+07, 2.10416e+07, 21009712, 21020817, 21036745, 21049507, 21056262
Sun Sep 24 17:50:38 EDT 2017, 2, 125, 4116.54, 620.261, 3648.86, 4584.22, 3171.34, 3708.65, 3726.88, 4931.44, 4956.56, 2.09776e+06, 461633, 1.74969e+06, 2.44583e+06, 1588960, 1829030, 1916480, 2853680, 2972188, 72942.7, 31873.5, 48910.1, 96975.3, 34467, 47043, 71238, 118526, 123386, 57595.4, 34806.7, 31351.1, 83839.7, 21018, 30306, 46908, 110875, 117494, 75027.9, 10385.3, 67197.4, 82858.4, 62830, 66129.5, 74034, 89249.5, 90097, 44695.1, 11397.8, 36101.2, 53289, 32929, 35346, 41361, 61302.5, 62714, 7.90109e+06, 145511, 7.79137e+06, 8.01081e+06, 7727504, 7.78775e+06, 7895767, 8117495, 8145701, 4.03655e+06, 152254, 3.92175e+06, 4.15135e+06, 3883358, 3921306, 3978273, 4.27915e+06, 4315792, 5.14548e+07, 26050.8, 5.14352e+07, 5.14744e+07, 51421037, 51439070, 51447962, 5.14916e+07, 51500620, 2.57423e+07, 15628.5, 2.57305e+07, 2.57541e+07, 25713400, 25733523, 25745666, 25760745, 25761482
Sun Sep 24 21:17:09 EDT 2017, 4, 25, 62.115, 1.20144, 61.2685, 62.9615, 59.58, 62.61, 62.665, 62.88, 62.94, 319473, 12839.7, 310427, 328519, 312456, 313648, 316660, 318052, 357592, 22657, 6935.71, 17770.4, 27543.6, 16612, 19138, 21732, 23196, 42634, 11631.9, 5947.48, 7441.57, 15822.2, 8495, 9012, 10231.5, 11339, 29236, 25292.9, 1823.81, 24007.9, 26577.9, 23604, 24382, 25074, 25496, 30520, 7634.6, 1478.38, 6593, 8676.2, 6798, 6965, 7288.5, 7578, 12008, 5069862, 65540.9, 5.02368e+06, 5.11604e+06, 5017565, 5036841, 5.06113e+06, 5073323, 5260134, 1.3067e+06, 55454.5, 1.26763e+06, 1.34577e+06, 1276461, 1280846, 1.29384e+06, 1301314, 1471150, 1.13528e+07, 1483.72, 1.13518e+07, 1.13538e+07, 11350257, 11351396, 1.13533e+07, 11354684, 11355098, 2.84008e+06, 594.213, 2.83966e+06, 2.8405e+06, 2839202, 2839762, 2.84004e+06, 2840857, 2841362
Sun Sep 24 23:25:46 EDT 2017, 4, 50, 166.442, 34.7905, 141.93, 190.954, 62.61, 176.07, 176.825, 177.31, 188.44, 601137, 101972, 529292, 672982, 313648, 606268, 619418, 684836, 713336, 50948, 18523.2, 37897.4, 63998.6, 17816, 42521, 50399.5, 74667, 86805, 25438.3, 15967.7, 14188.2, 36688.4, 9044, 15304, 21172.5, 49436, 61830, 51967.5, 10248.4, 44746.9, 59188.1, 24027, 51552, 53923.5, 60894, 64209, 16344.7, 5263.35, 12636.4, 20053, 6965, 14012, 15678.5, 23755, 27046, 6.17924e+06, 396999, 5.89953e+06, 6.45895e+06, 5026665, 6226560, 6278086, 6444997, 6524591, 1.61467e+06, 147611, 1.51067e+06, 1.71867e+06, 1280846, 1577721, 1615090, 1794650, 1876003, 21091013, 3.24531e+06, 1.88045e+07, 2.33775e+07, 11355098, 22165010, 22174387, 22180674, 22184558, 5.27697e+06, 812045, 4.70484e+06, 5.8491e+06, 2840857, 5543443, 5.54789e+06, 5551846, 5553149
Mon Sep 25 02:35:55 EDT 2017, 4, 75, 336.906, 0.745844, 336.381, 337.431, 335.51, 336.71, 336.89, 337.65, 338.54, 915580, 11029.5, 907809, 923351, 901072, 909212, 914576, 933648, 935556, 92774.3, 5168.52, 89132.8, 96415.8, 84769, 88285, 92455.5, 100008, 101376, 34203.6, 4334.56, 31149.7, 37257.5, 28581, 30691, 34299, 41480, 41654, 88729.9, 1590.99, 87609, 89850.8, 86513, 87034, 88877, 90927, 91264, 25408.2, 1296.61, 24494.7, 26321.7, 23839, 24196, 25611.5, 27549, 27626, 7083497, 29200.9, 7.06292e+06, 7.10407e+06, 7040693, 7058102, 7.08226e+06, 7124226, 7135141, 1.82081e+06, 22227.6, 1.80515e+06, 1.83647e+06, 1791418, 1803108, 1.8193e+06, 1856719, 1859202, 3.23126e+07, 19568.9, 3.22988e+07, 3.23264e+07, 32270089, 32304242, 3.23197e+07, 32336411, 32341232, 8.08837e+06, 8934.29, 8.08208e+06, 8.09466e+06, 8072030, 8084415, 8091065, 8096927, 8103389
Mon Sep 25 05:51:21 EDT 2017, 4, 100, 530.421, 1.38169, 529.448, 531.394, 528.60, 529.47, 530.1, 532.20, 533.08, 1.24635e+06, 14307.1, 1.23627e+06, 1.25643e+06, 1224984, 1231356, 1253088, 1263448, 1265680, 185051, 5721.71, 181020, 189082, 170828, 184607, 185844, 189672, 193903, 61187.5, 5848.03, 57067.2, 65307.8, 51130, 54630, 64071.5, 67022, 69721, 140591, 1984.07, 139193, 141989, 135834, 140170, 140988, 142400, 143508, 39552.8, 1753.61, 38317.3, 40788.3, 36803, 37221, 40231.5, 41081, 42200, 7988576, 26841.7, 7.96966e+06, 8.00749e+06, 7925677, 7982029, 7997628, 8006919, 8031938, 2.0645e+06, 26262.4, 2.046e+06, 2.083e+06, 2026959, 2032466, 2076966, 2088957, 2103861, 4.2025e+07, 21760.9, 4.20097e+07, 4.20403e+07, 41998297, 42003789, 42029200, 42054946, 42060596, 1.05251e+07, 8129.77, 1.05194e+07, 1.05308e+07, 10508389, 10519827, 1.0527e+07, 10534366, 10539154
Mon Sep 25 08:07:23 EDT 2017, 4, 125, 762.746, 10.3431, 755.459, 770.033, 752.27, 758.46, 761.525, 768.84, 790.74, 1.56432e+06, 16132.3, 1.55295e+06, 1.57569e+06, 1535800, 1554980, 1562842, 1583668, 1594740, 275804, 8881.27, 269547, 282061, 262390, 265402, 281390, 284637, 287118, 82830, 8239.17, 77025, 88635, 72269, 76917, 82013, 95521, 96752, 192740, 2909.6, 190690, 194790, 188531, 189501, 194130, 196098, 197132, 52306.9, 2462.83, 50571.7, 54042.1, 49136, 50924, 51937, 56053, 56643, 8.75287e+06, 40946.4, 8.72402e+06, 8.78172e+06, 8690678, 8704551, 8778839, 8792210, 8801186, 2.2488e+06, 32635.2, 2.22581e+06, 2.27179e+06, 2201435, 2226233, 2.24182e+06, 2298791, 2299978, 5.14544e+07, 56605.5, 5.14145e+07, 5.14943e+07, 51358917, 51402589, 51472195, 51521461, 51545012, 1.28816e+07, 14843.2, 1.28711e+07, 1.28921e+07, 12853939, 12866019, 1.28887e+07, 12894289, 12903564
