# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Thu Aug 10 17:43:57 EDT 2017, 2, 1, 99.068, 0.728379, 98.5548, 99.5812, 98.02, 98.34, 99.205, 100.14, 100.14, 315842, 291.475, 315637, 316047, 315480, 315656, 315778, 316312, 316400, 403.2, 190.206, 269.189, 537.211, 242, 267, 328, 732, 748, 366.8, 215.323, 215.093, 518.507, 161, 212, 292.5, 732, 748, 4185.6, 19.9208, 4171.56, 4199.64, 4159, 4166, 4189.5, 4204, 4224, 2099.8, 12.0897, 2091.28, 2108.32, 2083, 2089, 2103.5, 2110, 2123, 4.90282e+06, 1666.34, 4.90165e+06, 4.90399e+06, 4899260, 4902224, 4.90344e+06, 4904714, 4904868, 2452314, 1140.19, 2.45151e+06, 2.45312e+06, 2450365, 2451499, 2.45309e+06, 2453535, 2453724, 5.05103e+06, 1589.35, 5.04991e+06, 5.05215e+06, 5047826, 5049898, 5.05177e+06, 5052388, 5053156, 2.52643e+06, 1156.01, 2.52562e+06, 2.52724e+06, 2524676, 2525215, 2527158, 2527696, 2527749
Thu Aug 10 17:49:10 EDT 2017, 2, 2, 280.838, 7.15861, 275.794, 285.882, 261.08, 281.50, 282.52, 282.94, 291.04, 579937, 809.614, 579367, 580507, 579048, 579468, 579726, 580712, 581832, 1906.1, 289.626, 1702.04, 2110.16, 1387, 1693, 1947.5, 2277, 2398, 1475.9, 368.42, 1216.33, 1735.47, 812, 1169, 1629.5, 1854, 1986, 8443.1, 21.5567, 8427.91, 8458.29, 8421, 8427, 8443, 8474, 8487, 4244, 20.4597, 4229.59, 4258.41, 4218, 4232, 4246, 4271, 4282, 9.42942e+06, 2507.33, 9.42765e+06, 9.43119e+06, 9425992, 9427078, 9430230, 9432327, 9433485, 4.71596e+06, 1175.1, 4.71513e+06, 4.71679e+06, 4714471, 4714845, 4716133, 4717639, 4718111, 10100847, 2189.21, 1.00993e+07, 1.01024e+07, 10096165, 10099525, 10101245, 10103487, 10103596, 5.05143e+06, 673.743, 5.05096e+06, 5.0519e+06, 5050492, 5050757, 5.05184e+06, 5052054, 5052400
Thu Aug 10 18:15:42 EDT 2017, 2, 5, 1558.67, 23.3005, 1542.25, 1575.09, 1491.47, 1557.23, 1568.91, 1572.53, 1575.84, 1.3785e+06, 5296.06, 1.37477e+06, 1.38223e+06, 1373796, 1374596, 1377272, 1386916, 1390232, 14257.6, 3174.25, 12021.2, 16494, 11487, 12205, 13938, 18634, 21722, 12046.1, 4282.16, 9029.08, 15063.1, 7560, 9080, 11703, 17444, 21617, 22374.9, 584.394, 21963.2, 22786.6, 21901, 21937, 22278, 23294, 23683, 11752.6, 656.624, 11290, 12215.2, 11120, 11331, 11655, 12721, 13221, 2.09739e+07, 31966.6, 2.09514e+07, 2.09964e+07, 20949517, 20951941, 2.09664e+07, 21024346, 21046485, 1.05159e+07, 35156.6, 1.04911e+07, 1.05407e+07, 10480240, 10490250, 10511563, 10565851, 10596075, 2.52536e+07, 2899.16, 2.52516e+07, 2.52556e+07, 25249171, 25250831, 2.52553e+07, 25256146, 25258630, 1.26297e+07, 2642.84, 1.26278e+07, 1.26316e+07, 12624649, 12628043, 12631575, 12632296, 12632857
Thu Aug 10 23:07:37 EDT 2017, 2, 10, 8714.81, 746.447, 8188.9, 9240.72, 7293.89, 8752.71, 8994.08, 9334.63, 9601.08, 2.11586e+06, 429270, 1.81342e+06, 2.4183e+06, 1580224, 1647972, 2451246, 2506528, 2756764, 69048.2, 24308.4, 51921.6, 86174.8, 36292, 55664, 71464, 99021, 120668, 60541.8, 25685.8, 42444.7, 78638.9, 32300, 43387, 60839, 98304, 115314, 53276.5, 4153.76, 50349.9, 56203.1, 47069, 50756, 54172.5, 59430, 60727, 31198.7, 4316.56, 28157.4, 34240, 25845, 28490, 31378, 38428, 39232, 3.52994e+07, 345822, 3.50557e+07, 3.55431e+07, 34885294, 35111073, 35297617, 35631645, 36112833, 1.79215e+07, 354729, 1.76716e+07, 1.81714e+07, 17547533, 17660945, 1.78892e+07, 18298936, 18760342, 5.0515e+07, 4087.27, 5.05121e+07, 5.05179e+07, 50508903, 50510394, 5.05168e+07, 50519982, 50521454, 2.52624e+07, 2644.68, 2.52605e+07, 2.52643e+07, 25258949, 25260019, 2.52631e+07, 25265184, 25267743
Fri Aug 11 04:44:15 EDT 2017, 2, 15, 18096.2, 1750.02, 16863.2, 19329.2, 15244.20, 17564.92, 18765.4, 19938.37, 20158.88, 2447952, 875385, 1.83119e+06, 3.06471e+06, 1512212, 1809904, 2438550, 3956484, 3979700, 34013.7, 17514.1, 21674, 46353.4, 16048, 17717, 36102, 44894, 77410, 27999.9, 17624.4, 15582.5, 40417.3, 9296, 11145, 31914.5, 40028, 69689, 67287.4, 3868.27, 64562, 70012.8, 63684, 63832, 67669, 69700, 77030, 35533.3, 3854.86, 32817.3, 38249.3, 31910, 32032, 36001.5, 37971, 45141, 4.40587e+07, 164484, 4.39428e+07, 4.41746e+07, 43916716, 43924546, 44062591, 44144682, 44487636, 2.21025e+07, 163560, 2.19873e+07, 2.22177e+07, 21958966, 21968778, 2.21082e+07, 22184840, 22526825, 7.57755e+07, 4377.7, 7.57724e+07, 7.57786e+07, 75770423, 75771874, 7.57767e+07, 75777868, 75785668, 3.78928e+07, 2237.11, 3.78912e+07, 3.78944e+07, 37889587, 37891089, 37893356, 37894964, 37897066
Fri Aug 11 09:23:09 EDT 2017, 4, 1, 31.011, 0.686927, 30.527, 31.495, 29.59, 30.66, 31.325, 31.70, 31.94, 160138, 714.363, 159635, 160641, 159120, 159720, 160228, 160780, 161660, 2056.3, 708.292, 1557.27, 2555.33, 1048, 1727, 2027, 2816, 3594, 1082, 425.908, 781.924, 1382.08, 439, 804, 1141.5, 1527, 1967, 8419.9, 48.5437, 8385.7, 8454.1, 8370, 8373, 8425, 8461, 8539, 2128.3, 19.6115, 2114.48, 2142.12, 2101, 2114, 2134.5, 2140, 2172, 4.90881e+06, 4488.26, 4.90565e+06, 4.91197e+06, 4902637, 4906056, 4.90949e+06, 4912327, 4918836, 1.2293e+06, 2477.97, 1.22755e+06, 1.23105e+06, 1226095, 1227893, 1.22949e+06, 1231524, 1235011, 5.05128e+06, 1602.84, 5.05015e+06, 5.05241e+06, 5048869, 5049577, 5.05183e+06, 5053170, 5053331, 1.2638e+06, 827.361, 1.26322e+06, 1.26438e+06, 1262564, 1263193, 1263858, 1264934, 1265069
Fri Aug 11 09:25:01 EDT 2017, 4, 2, 83.162, 3.64037, 80.5972, 85.7268, 79.40, 79.41, 86.335, 87.02, 87.23, 290341, 510.253, 289981, 290701, 289372, 290136, 290318, 290920, 291340, 4741.1, 698.733, 4248.8, 5233.4, 3711, 4122, 4841.5, 5472, 6093, 2452.4, 462.457, 2126.57, 2778.23, 1532, 2145, 2602, 2838, 3252, 16947.4, 80.2349, 16890.9, 17003.9, 16841, 16889, 16959, 17017, 17125, 4291.5, 35.1973, 4266.7, 4316.3, 4245, 4275, 4280.5, 4345, 4360, 9.43718e+06, 4397.49, 9.43408e+06, 9.44028e+06, 9429358, 9434174, 9438162, 9442272, 9443951, 2.36248e+06, 1959.38, 2.3611e+06, 2.36386e+06, 2359048, 2361107, 2.36337e+06, 2364702, 2364893, 1.01012e+07, 2049.32, 1.00998e+07, 1.01026e+07, 10096748, 10100476, 1.01021e+07, 10103484, 10103961, 2.52706e+06, 954.009, 2.52639e+06, 2.52773e+06, 2525724, 2526479, 2527098, 2527845, 2529268
Fri Aug 11 09:32:39 EDT 2017, 4, 5, 407.795, 11.489, 399.7, 415.89, 395.58, 396.47, 417.24, 420.20, 421.71, 695030, 9070.46, 688639, 701421, 682220, 688976, 693536, 707532, 709172, 30989.7, 8175.2, 25229.8, 36749.6, 17330, 26421, 31062, 40702, 44243, 15417.7, 6376.97, 10924.8, 19910.6, 5527, 12005, 14642, 25096, 25140, 45241.3, 1478.56, 44199.6, 46283, 42902, 44240, 45331, 47041, 47591, 12363, 1061.06, 11615.4, 13110.6, 10868, 11624, 12337.5, 13982, 13997, 2.10801e+07, 89182.5, 2.10173e+07, 2.11429e+07, 20954104, 21013442, 2.10776e+07, 21197760, 21224809, 5.32958e+06, 64541.3, 5.28411e+06, 5.37505e+06, 5246863, 5289281, 5.31985e+06, 5423172, 5434536, 2.52488e+07, 4522.85, 2.52456e+07, 2.5252e+07, 25240909, 25246992, 2.525e+07, 25254542, 25255180, 6.31453e+06, 1422.63, 6.31353e+06, 6.31553e+06, 6313017, 6313647, 6314223, 6315488, 6318152
Fri Aug 11 09:59:47 EDT 2017, 4, 10, 1545.07, 38.4757, 1517.96, 1572.18, 1496.89, 1505.89, 1579.2, 1585.78, 1589.09, 1.39088e+06, 13357.7, 1.38147e+06, 1.40029e+06, 1373528, 1378820, 1393412, 1407792, 1416512, 91837.1, 10909.1, 84151, 99523.2, 81355, 83513, 90130, 104372, 117297, 46904.9, 7879.29, 41353.5, 52456.3, 35154, 40971, 47432, 54001, 63267, 97901.8, 2174.66, 96369.6, 99434, 95791, 96107, 97484, 100862, 102377, 28723.9, 1493.13, 27671.9, 29775.9, 26555, 27471, 28960, 30210, 31747, 3.53212e+07, 132785, 3.52276e+07, 3.54148e+07, 35192686, 35212275, 35310694, 35474433, 35632764, 9.04909e+06, 86731.4, 8.98798e+06, 9.1102e+06, 8937776, 8965047, 9.06639e+06, 9163024, 9206427, 5.05113e+07, 5312.11, 5.05076e+07, 5.0515e+07, 50503989, 50508568, 5.05122e+07, 50517917, 50521647, 1.26327e+07, 2853.92, 1.26307e+07, 1.26347e+07, 12628973, 12630103, 1.2634e+07, 12636493, 12636854
Fri Aug 11 11:01:16 EDT 2017, 4, 15, 3584.55, 59.0791, 3542.93, 3626.17, 3477.65, 3516.77, 3610.53, 3638.37, 3659.97, 2.23553e+06, 127772, 2.14551e+06, 2.32555e+06, 2084392, 2146368, 2214732, 2413372, 2481464, 288926, 83865.7, 229838, 348014, 165681, 243051, 298077, 388534, 461718, 139915, 57491.2, 99409.3, 180421, 70283, 102577, 131953, 215722, 247529, 178829, 14978.6, 168276, 189382, 154765, 171594, 181880, 195248, 208206, 57243.2, 9750.22, 50373.6, 64112.8, 44685, 50810, 56410.5, 69248, 74297, 4.66642e+07, 1.10458e+06, 4.5886e+07, 4.74424e+07, 45124439, 46006849, 4.67e+07, 48043617, 48993265, 12423375, 742465, 1.19003e+07, 1.29465e+07, 11553165, 11935140, 12291555, 13411037, 13893391, 7.57753e+07, 6852.69, 7.57705e+07, 7.57801e+07, 75761917, 75771228, 75777601, 75783765, 75785444, 1.89495e+07, 3013.97, 1.89474e+07, 1.89516e+07, 18943467, 18947621, 18950214, 18952932, 18953900
